q, (a, b, c)
1.5, (-28481841541.2424, 794629.7391863723, 28481358837.51424)
2.5, (-37554149075.14892, 865443.6304799592, 37553610234.90023)
3.5, (-12763233.304906407, 302.40705852967807, 12563515.374692623)
4.5, (-3166183.9959287494, 20.00249348609887, 2448777.3526095045)
5.5, (-2791873.4517046874, 14.763602780193873, 2056672.7432813079)
6.5, (-5241261.479574708, 17.952335916041957, 3870829.490802632)
7.5, (-4393334.091909776, 27.32335590073539, 3628202.2567786784)
8.5, (-3157632.573133592, 20.60034669489484, 2640285.226492814)
9.5, (-2212696.995829622, 23.712651314273025, 1929328.4411946712)
10.5, (-2074950.646646724, 9.86252745520347, 1521653.9454674323)
11.5, (-1321538.0675329124, 11.862921010516205, 1111170.505514884)
12.5, (-1724491.820609982, 7.621471060450425, 1332080.008840552)
13.5, (-1367417.1735808267, 11.20857106045618, 1098700.0722501131)
14.5, (-1547598.5618189443, 8.787249247069957, 1133091.1132694047)
15.5, (-2126542.915075556, 6.136129750208737, 1493348.0409564704)
16.5, (-1899342.2706916414, 6.290539493552864, 1353110.270984704)
17.5, (-1583999.3921012182, 5.844637149880842, 1116679.1891271723)
18.5, (-1466390.805500944, 4.5178584338807015, 962708.2594907795)
19.5, (-1078484.8541464347, 8.434414115732181, 828080.3254871115)
20.5, (-1189783.470226674, 7.920403125261187, 926261.0393848778)
21.5, (-1066142.5711866638, 7.370939826102226, 863274.7035405438)
22.5, (-1170997.7708975007, 6.575848866555734, 929251.1199354404)
23.5, (-1780177.1939706225, 2.586815764758535, 1032580.4517001567)
24.5, (-1841696.3986432382, 2.9105696978341613, 1122661.4604171212)
25.5, (-1651586.348750369, 3.3219307742889295, 1041083.4204677403)
26.5, (-1270186.4964243458, 3.7112527486500673, 848356.4455063146)
27.5, (-1147399.112559611, 3.2229272280529333, 748155.5159182462)
28.5, (-1153081.2847692857, 2.7710272978414574, 708764.6934038049)
29.5, (-1122595.385223391, 3.143764726136021, 740012.550286594)
30.5, (-1007268.8950644552, 3.603904225239268, 698087.7709033845)
31.5, (-1034438.5070466363, 2.9540123808087837, 684516.7648111521)
32.5, (-1197366.1068369655, 2.110364715077322, 706146.3726209445)
33.5, (-1065187.6116725993, 2.431267319887833, 662866.4090794427)
34.5, (-842550.6610700581, 3.299434901495464, 591513.2790504611)
35.5, (-917126.0496204129, 3.0486475216329643, 620964.7411782639)
36.5, (-817067.3644116377, 3.623930714568366, 595074.8069681891)
37.5, (-788957.6171428765, 3.7895348837303686, 607026.0017860751)
38.5, (-808724.9339538245, 3.4015818573277556, 594043.731080777)
39.5, (-778449.6318310901, 2.8633064894444424, 540696.8130491422)
40.5, (-681536.133857453, 4.139479615148152, 521326.5656592095)
41.5, (-653667.527493118, 4.188516621518678, 504299.1926661317)
42.5, (-632363.741949669, 3.4757041345431765, 470052.47426394065)
43.5, (-582264.8785319405, 3.1857215439038415, 437731.8694114263)
44.5, (-457047.9379384063, 4.0956819766708845, 383463.9193764131)
45.5, (-297365.25010555, 10.089061078237567, 389621.3617690035)
46.5, (-275329.0640497665, 9.496954653125643, 354424.87055210565)
47.5, (-307515.38884890865, 5.413404031109032, 353105.51488369267)
48.5, (-250342.83459771218, 10.506521878526275, 351948.5083037853)
49.5, (-322850.69069735426, 4.168562621540496, 306029.7896429732)
50.5, (-304608.44029340066, 4.780263440074953, 322659.3098128836)
51.5, (-376149.9584044864, 3.1869097242348383, 307624.09624983015)
52.5, (-350307.5913770522, 3.428658505039107, 292408.2698621692)
53.5, (-284998.87461971317, 4.106493523052315, 247022.69530396498)
54.5, (-292662.6691800044, 3.8208841319437106, 243796.56121635865)
55.5, (-298110.91321873706, 3.2255564186894485, 236945.6553311629)
56.5, (-319253.3797383764, 2.930597857292166, 249771.7855064107)
57.5, (-296555.654264456, 3.5678398099303665, 241335.24516916057)
58.5, (-285958.1880588747, 3.336545301622836, 233917.72237300323)
59.5, (-244939.25579619332, 3.5277483307933446, 214004.97051878655)
60.5, (-229832.54485039128, 4.448813284557429, 213520.4124818253)
61.5, (-242854.00703867656, 4.303074658716268, 225328.34634902183)
62.5, (-242780.30986117583, 3.6061135285158503, 213175.28809216325)
63.5, (-233445.3967284379, 3.0704067812118607, 193347.70015729268)
64.5, (-200152.4814924092, 3.627858014899655, 189220.23004687016)
65.5, (-198881.1019712215, 3.458724096490468, 173229.541686754)
66.5, (-197872.790343228, 3.044014078208392, 168480.3041473977)
67.5, (-157722.05471342025, 4.179858565439956, 164117.75022025174)
68.5, (-160317.68706400582, 4.5106314981572, 171175.0807419653)
69.5, (-125822.23007102979, 5.863710230513892, 164009.74412730342)
70.5, (-144240.1116722175, 4.144501194060647, 154253.550991968)
71.5, (-162256.7391104998, 3.791891441918671, 158647.1060990165)
72.5, (-134178.91658025465, 4.192997276923384, 144886.3814462265)
73.5, (-138126.43085109553, 4.180379012625459, 141553.31170753884)
74.5, (-126137.8054266879, 4.183309627651257, 137109.60645870896)
75.5, (-111451.24823492223, 4.99394407590675, 132196.8624692976)
76.5, (-115537.15903183994, 4.587486582091868, 125289.84083691942)
77.5, (-117447.96234557383, 4.1796776511095395, 122644.22834333839)
78.5, (-128072.31609462884, 2.9252390565546693, 117038.61536696773)
79.5, (-128426.29614705783, 2.812959997539725, 116113.36762470039)
80.5, (-129360.05839283862, 2.7416898003294725, 112703.3458609305)
81.5, (-139034.44558255424, 2.3752062935576936, 114730.43791274793)
82.5, (-130766.19097059358, 2.662538751396871, 111171.75896584285)
83.5, (-111011.61761213283, 3.390341804187059, 109634.45802439556)
84.5, (-87454.32836950899, 4.272834424228909, 100875.48856845121)
85.5, (-86036.55602547243, 4.06166142629964, 97779.76671257742)
86.5, (-84806.53855458563, 4.573058683653597, 96897.12627814843)
87.5, (-67446.7603988394, 5.8383680817444, 92770.92710725608)
88.5, (-84508.7291114842, 4.296669370826771, 98629.27310881509)
89.5, (-87907.18345689603, 3.452717255410393, 91793.98232318602)
90.5, (-97049.82719561513, 3.18527724318894, 91525.05033672063)
91.5, (-99434.58968715479, 2.9159168979760652, 89788.70701896517)
92.5, (-100210.15612072402, 2.941714186203306, 89202.49750872848)
93.5, (-96699.30200853532, 2.904190185080372, 89100.14594541323)
94.5, (-86370.30792987485, 3.2396055958718746, 85431.43756733192)
95.5, (-84823.32996553375, 3.603197160432183, 85289.2624763047)
96.5, (-82224.99570357725, 2.8466456287366166, 76900.09741506973)
97.5, (-67424.09189783521, 3.8136050540923003, 75889.36264282888)
98.5, (-67898.80504395471, 3.3260733920709122, 72672.66052142016)
99.5, (-74175.72852608324, 2.680039459791836, 70370.00410830276)
100.5, (-69017.67407854195, 2.729868932788936, 66381.40404483757)
101.5, (-62344.173579839, 2.9716281276926586, 62276.18812978366)
102.5, (-61655.12158543888, 2.900510542311415, 62188.719748698204)
103.5, (-64255.526157121145, 2.7529135531840216, 61479.166759258456)
104.5, (-51900.77123394894, 3.6457981474185632, 57875.421632250895)
105.5, (-57992.14217816324, 2.7663601745180544, 58761.49338651988)
106.5, (-52497.78116273822, 2.8037265272951286, 53440.80687530464)
107.5, (-49125.72181198884, 3.253279439584215, 53287.1090105045)
108.5, (-44891.68685142421, 4.063866514174261, 51241.26246628762)
109.5, (-40138.85001952254, 4.058933461282693, 48813.13955013976)
110.5, (-39288.11910313576, 3.8855245779641976, 46292.1717743787)
111.5, (-40339.66688884692, 3.9359160407582885, 47045.4776071439)
112.5, (-39738.8179731889, 3.970594198557795, 46478.42723789999)
113.5, (-40062.11531163267, 3.742471673345808, 46433.36363802019)
114.5, (-35840.88179448549, 3.9700818993633846, 43363.44577998427)
115.5, (-34535.18156772203, 3.896353417304858, 42677.007457120744)
116.5, (-23358.48889229865, 7.786946576655934, 40681.29242920831)
117.5, (-31895.050563467958, 3.786656478652727, 38797.19560272158)
118.5, (-29222.10922016707, 4.238901704247028, 37835.670363953315)
119.5, (-21482.53347346045, 6.481143075197001, 36392.1312379358)
120.5, (-30937.70568727729, 3.11728897503629, 35207.35930735511)
121.5, (-26392.308811855197, 4.809914121627648, 35141.58249901394)
122.5, (-27825.209446695924, 4.308866190494724, 34311.55642503521)
123.5, (-26024.16324633308, 3.931875311048143, 32816.8969674608)
124.5, (-25093.143195470482, 4.480101857272177, 32275.694738077575)
125.5, (-26244.140305797762, 3.5230468110728217, 30266.177628305584)
126.5, (-23154.92057832645, 4.307307282436576, 29514.26618266865)
127.5, (-22642.204406417426, 3.553922124319812, 27931.7486111517)
128.5, (-22496.758950279083, 3.470305269404296, 26413.35205019505)
129.5, (-18300.466721054116, 5.11816346457948, 26422.762477819175)
130.5, (-14061.003735753624, 9.021978595741698, 25710.645338998096)
131.5, (-14371.805748029781, 8.486216738749869, 25649.998170505525)
132.5, (-13971.848635555009, 7.951230026663669, 24442.137277429683)
133.5, (-13638.266060463979, 7.822583584009384, 23531.757504592042)
134.5, (-14406.472677519394, 6.172769452917757, 22620.600361091274)
135.5, (-11508.956209506996, 7.028789297720829, 20818.28108781616)
136.5, (-11482.772617742039, 8.48055426574213, 21015.77154382478)
137.5, (-10377.237318448477, 8.71206963568594, 19331.882852712373)
138.5, (-11655.98190659816, 7.0069621162893325, 19250.912330681556)
139.5, (-8709.367142130464, 11.056358817048194, 18091.86723972205)
140.5, (-14130.837093213962, 3.467975692353242, 17583.943104679835)
141.5, (-8407.345562298044, 8.862991895223535, 16377.618193064807)
142.5, (-11360.695830755205, 4.083180634640654, 15220.447016721062)
143.5, (-12365.615864939746, 3.2094882371285682, 15072.342629638097)
144.5, (-12610.204271803532, 2.8071115307872834, 14589.182787779167)
145.5, (-11722.041142148533, 3.2983146812985646, 14015.058557439033)
146.5, (-11309.147601361085, 3.3668729333802925, 13623.418541682766)
147.5, (-11811.862186701504, 2.6142970651379662, 12858.930700208628)
148.5, (-8775.15371876081, 4.454769750366516, 12330.508178840328)
149.5, (-5401.98607817457, 11.016095450299751, 11967.721303722854)
150.5, (-5489.909512288585, 8.75394393842983, 11461.809723404202)
151.5, (-5258.2575007654905, 9.407822779585345, 10685.80898538022)
152.5, (-4532.165100906899, 13.595214834065047, 10319.117725166006)
153.5, (-4171.5169472488815, 16.174441853108966, 9943.991895836994)
154.5, (-5826.571651872469, 4.86784030897716, 9162.73843153808)
