1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1043121.8),(2 3931603.8),(3 8328922.5),(4 13757060),(5 19724648),(6 25901418),(7 31860934),(8 37101188),(9 41801816),(10 45966828),(11 50166220),(12 54748972),(13 59821868),(14 65217984),(15 70711656),(16 75878140),(17 80741176),(18 85101640),(19 89401720),(20 93565860),(21 96845336),(22 99119270),(23 101347740),(24 104117570),(25 107514750),(26 111792936),(27 116529690),(28 121907770),(29 127509930),(30 133069120),(31 137785100),(32 142409300),(33 147186510),(34 151584780),(35 155133260),(36 157445600),(37 158879180),(38 159655020),(39 160048720),(40 159686620),(41 158968900),(42 158847100),(43 159759950),(44 160969900),(45 161847870),(46 163091840),(47 165163920),(48 168157680),(49 172466450),(50 177792850),(51 183758340),(52 189464240),(53 196188300),(54 203142020),(55 210876180),(56 218462160),(57 226383360),(58 234996530),(59 244617600),(60 254732860),(61 265012500),(62 275516030),(63 285390430),(64 294784860),(65 303583230),(66 313105700),(67 322871140),(68 333464800),(69 343255460),(70 350611300),(71 356093860),(72 360799070),(73 365833900),(74 372689500),(75 381375360),(76 390730200),(77 400099840),(78 409984000),(79 420077920),
(1 22679.05),(2 28613.553),(3 28612.688),(4 28644.203),(5 28405.098),(6 28264.018),(7 28131.836),(8 28317.564),(9 29118.322),(10 29501.045),(11 29892.09),(12 29678.363),(13 29418.64),(14 29878.768),(15 30051.396),(16 29646.969),(17 29452.195),(18 30190.604),(19 30618.941),(20 30355.559),(21 30575.785),(22 30650.707),(23 30917.209),(24 31331.133),(25 30281.256),(26 30179.662),(27 30248.717),(28 30915.857),(29 31161.465),(30 30493.045),(31 30166.77),(32 29883.791),(33 30692.62),(34 30560.627),(35 30491.346),(36 30346.209),(37 30454.627),(38 30867.252),(39 30839.852),(40 30766.008),(41 31003.76),(42 31017.352),(43 30647.94),(44 31026.717),(45 31118.994),(46 30877.26),(47 30803.428),(48 30653.01),(49 30533.625),(50 30938.371),(51 30723.076),(52 31306.887),(53 30887.137),(54 31028.416),(55 30809.857),(56 30859.11),(57 31677.084),(58 31359.678),(59 31451.045),(60 31346.895),(61 31040.977),(62 30734.7),(63 30338.836),(64 30593.164),(65 30622.248),(66 30747.363),(67 31337.309),(68 30990.432),(69 30814.299),(70 30770.662),(71 31013.785),(72 31582.969),(73 31318.834),(74 31378.91),(75 31117.336),(76 30825.51),(77 31095.148),(78 30956.463),(79 30792.91),
(1 21330.604),(2 26874.543),(3 28086.047),(4 27768.016),(5 27187.035),(6 27297.27),(7 27215.184),(8 27251.553),(9 27799.162),(10 27653.848),(11 28019.512),(12 27970.834),(13 27920.28),(14 28257.83),(15 28455.629),(16 28698.432),(17 28683.574),(18 28401.645),(19 28561.822),(20 28707.26),(21 29096.58),(22 28869.992),(23 29301.521),(24 29833.967),(25 29488.238),(26 29342.5),(27 29701.8),(28 29453.43),(29 29564.53),(30 29764.967),(31 29241.74),(32 29570.604),(33 29530.916),(34 29188.129),(35 29967.152),(36 29797.814),(37 29628.309),(38 29511.352),(39 29551.625),(40 29724.54),(41 30073.402),(42 29986.666),(43 29244.479),(44 29594.79),(45 29265.11),(46 29853.697),(47 29536.434),(48 29016.76),(49 28981.049),(50 28680.82),(51 28730.951),(52 29153.902),(53 29145.012),(54 29038.863),(55 29193.48),(56 29380.498),(57 29772.844),(58 29850.385),(59 29884.145),(60 30515.855),(61 30402.063),(62 30316.008),(63 29634.396),(64 29867.553),(65 29784.984),(66 30519.87),(67 30128.297),(68 30344.885),(69 30059.865),(70 29794.965),(71 29852.727),(72 30495.184),(73 30040.033),(74 30225.344),(75 29908.959),(76 29614.404),(77 29382.492),(78 29791.412),(79 29370.69),
(1 21991.03),(2 27029.154),(3 27413.752),(4 26923.129),(5 26272.242),(6 27424.865),(7 27392.97),(8 27643.748),(9 27727.133),(10 27502.445),(11 28720.066),(12 28238.291),(13 28031.662),(14 28605.104),(15 28367.643),(16 28296.846),(17 27943.549),(18 27856.438),(19 28568.178),(20 28185.168),(21 28372.742),(22 28432.39),(23 28875.28),(24 28895.67),(25 28796.045),(26 28938.234),(27 28968.35),(28 29306.297),(29 29110.09),(30 28512.596),(31 28464.67),(32 28424.615),(33 28491.5),(34 28669.508),(35 29002.654),(36 29520.898),(37 28719.527),(38 28594.373),(39 28386.725),(40 28657.703),(41 28526.322),(42 28568.455),(43 28636.879),(44 28388.434),(45 28474.83),(46 28920.393),(47 28749.945),(48 28157.98),(49 29086.363),(50 28545.41),(51 28692.547),(52 29269.156),(53 29577.121),(54 29463.682),(55 29344.96),(56 29593.346),(57 29673.705),(58 29096.709),(59 29630.04),(60 29559.498),(61 29725.61),(62 29928.162),(63 30041.646),(64 29888.277),(65 29632.188),(66 29968.729),(67 29949.688),(68 30324.297),(69 30427.67),(70 30015.406),(71 29925.697),(72 29454.945),(73 29858.717),(74 29913.664),(75 29866.662),(76 29652.934),(77 29096.324),(78 28514.256),(79 29375.258),
(1 20573.97),(2 26092.973),(3 26804.12),(4 26250.15),(5 25927.111),(6 25755.15),(7 26252.621),(8 25990.816),(9 26001.719),(10 26852.709),(11 27172.232),(12 27078.389),(13 27047.383),(14 27324.918),(15 27057.781),(16 27285.084),(17 27264.332),(18 27168.691),(19 26988.664),(20 27127.572),(21 27974.281),(22 27751.527),(23 27606.12),(24 27094.012),(25 27771.854),(26 28132.582),(27 27947.6),(28 27923.162),(29 27756.303),(30 27515.55),(31 27079.2),(32 27234.453),(33 26747.008),(34 27469.125),(35 27145.19),(36 27765.809),(37 27862.977),(38 27416.45),(39 27411.014),(40 27329.965),(41 27491.846),(42 28057.072),(43 28183.078),(44 27846.783),(45 27632.576),(46 28422.014),(47 27866.395),(48 27610.836),(49 27433.453),(50 27327.941),(51 27483.549),(52 27799.049),(53 28526.57),(54 28219.383),(55 27975.691),(56 27891.1),(57 28313.756),(58 27773.521),(59 27693.988),(60 27794.318),(61 28192.762),(62 28491.893),(63 28367.967),(64 27963.709),(65 28022.936),(66 27637.033),(67 28391.908),(68 28172.832),(69 28248.686),(70 28465.371),(71 27988.502),(72 28066.232),(73 27919.162),(74 27642.379),(75 27669.389),(76 27891.795),(77 27963.227),(78 27276.305),(79 27583.305),
(1 19957.637),(2 24586.24),(3 24948.816),(4 24200.164),(5 23887.168),(6 24169.184),(7 24521.209),(8 24386.387),(9 24898.502),(10 25275.738),(11 25542.582),(12 25636.098),(13 25161.629),(14 25528.475),(15 25221.615),(16 25358.563),(17 25576.205),(18 25551.287),(19 25417.723),(20 25287.783),(21 25766),(22 25807.977),(23 25833.041),(24 26093.207),(25 26371.707),(26 26263.506),(27 26393.654),(28 26900.434),(29 26346.037),(30 26538.975),(31 26609.479),(32 26287.684),(33 26212.434),(34 26542.56),(35 26340.11),(36 26533.314),(37 26921.908),(38 26763.445),(39 26440.215),(40 26377.748),(41 26424.223),(42 26584.254),(43 26380.975),(44 26252.387),(45 26619.13),(46 26504.154),(47 26142),(48 26153.568),(49 26460.041),(50 26091.205),(51 26411.555),(52 26387.523),(53 26302.932),(54 26226.395),(55 25931.824),(56 26232.346),(57 26080.299),(58 26065.771),(59 26360.754),(60 25429.348),(61 26026.576),(62 25889.451),(63 25578.094),(64 26013.877),(65 26183.924),(66 25957.285),(67 26067.99),(68 26176.037),(69 25785.807),(70 25725.482),(71 25666.283),(72 26145.586),(73 26227.51),(74 26549.914),(75 26932.943),(76 26548.953),(77 26789.285),(78 26706.477),(79 26298.875),
(1 19466.99),(2 24210.633),(3 24011.03),(4 23059.393),(5 23450.729),(6 23176.072),(7 23523.21),(8 22959.305),(9 23472.322),(10 24521.984),(11 24312.477),(12 24449.29),(13 24301.844),(14 23674.06),(15 24103.734),(16 24118.342),(17 23887.545),(18 23751.37),(19 23971.297),(20 24310.389),(21 24587.9),(22 24872.244),(23 25386.9),(24 25245.994),(25 25031.37),(26 25195.37),(27 25115.354),(28 25642.92),(29 25469.352),(30 25156.047),(31 25104.697),(32 25055.338),(33 24985.813),(34 25070.615),(35 25140.766),(36 25436.795),(37 25011.486),(38 25220.193),(39 25646.219),(40 25207.11),(41 25349.729),(42 25173.209),(43 24880.213),(44 25525.256),(45 25723.932),(46 25604.053),(47 25001.318),(48 24670.514),(49 25201.732),(50 25101.469),(51 25647.813),(52 25927.256),(53 25699.506),(54 25531.104),(55 25440.836),(56 25508.709),(57 25239.88),(58 25406.86),(59 25364.867),(60 25299.686),(61 25578.016),(62 25625.328),(63 25488.219),(64 25708.213),(65 25899.178),(66 25531.508),(67 25806.828),(68 25517.729),(69 25513.943),(70 25629.432),(71 25698.822),(72 25588.635),(73 25685.068),(74 25593.67),(75 25842.912),(76 25816.236),(77 25911.795),(78 25670.195),(79 25767.19),
(1 19182.664),(2 23465.514),(3 23511.096),(4 22553.867),(5 22790.725),(6 22963.281),(7 23055.41),(8 23237.285),(9 22926.498),(10 23418.941),(11 23503.986),(12 23585.45),(13 23976.836),(14 23703.129),(15 23950.328),(16 23647.076),(17 23890.375),(18 23636.8),(19 23963.96),(20 23990.246),(21 24411.979),(22 24176.916),(23 24286.867),(24 24294.531),(25 24481.254),(26 24726.715),(27 24323.254),(28 24440.182),(29 24570.969),(30 23929.53),(31 24094.809),(32 23829.748),(33 23633.902),(34 24095.514),(35 24210.492),(36 24053.035),(37 23882.566),(38 24498.49),(39 25066.096),(40 24694.865),(41 24468.986),(42 24674.352),(43 24217.18),(44 24528.555),(45 24927.654),(46 24458.793),(47 24411.434),(48 24434.494),(49 24530.463),(50 24059.932),(51 24502.79),(52 24723.836),(53 24841.396),(54 24801.611),(55 24612.074),(56 24757.15),(57 24907.518),(58 24780.957),(59 24620.791),(60 24903.887),(61 25172.56),(62 24737.395),(63 24891.863),(64 24552.285),(65 25025.97),(66 24867.559),(67 24998.941),(68 24375.54),(69 24345.232),(70 24981.64),(71 25011.111),(72 24944.178),(73 24552.95),(74 24344.936),(75 24074.313),(76 24587.506),(77 24513.18),(78 24545.447),(79 24660.783),
(1 17407.412),(2 21613.684),(3 21948.867),(4 21848.133),(5 21731.021),(6 21676.604),(7 21746.465),(8 21846.719),(9 21688.89),(10 22386.906),(11 22231.281),(12 22382.18),(13 22572.123),(14 22890.283),(15 22636.727),(16 22918.514),(17 23433.182),(18 22891.781),(19 22908.441),(20 23389.13),(21 23262.146),(22 23221.143),(23 23501.137),(24 23029.201),(25 23365.404),(26 23249.773),(27 23679.781),(28 23665.668),(29 23773.027),(30 23635.52),(31 23562.371),(32 23522.143),(33 23744.95),(34 23811.69),(35 23573.52),(36 23620.79),(37 23615.85),(38 23804.732),(39 23782.154),(40 23335.266),(41 23365.059),(42 23377.393),(43 23103.316),(44 23428.744),(45 23930.893),(46 23790.604),(47 23680.11),(48 23748.889),(49 23566.42),(50 23505.85),(51 23513.674),(52 23848.125),(53 23777.37),(54 23937.326),(55 24151.68),(56 24142.002),(57 24056.014),(58 23545.49),(59 23239.723),(60 23607.77),(61 23913.889),(62 23501.137),(63 23581.059),(64 23367.158),(65 23319.922),(66 23731.885),(67 23959.01),(68 23857.842),(69 23773.543),(70 23599.861),(71 23514.623),(72 23476.469),(73 23448.357),(74 23290.574),(75 22936.604),(76 23392.31),(77 23485.473),(78 23718.592),(79 23307.104),
(1 17317.363),(2 21469.732),(3 21321.34),(4 21836.156),(5 21600.74),(6 21088.986),(7 21639.852),(8 21894.691),(9 21918.617),(10 22331.291),(11 22184.62),(12 22204.047),(13 22224.447),(14 22487.123),(15 22477.86),(16 22609.848),(17 22884.352),(18 22598.658),(19 22357.77),(20 22968.807),(21 23128.967),(22 22780.803),(23 22917.514),(24 22718.053),(25 22823.535),(26 22976.9),(27 23078.37),(28 23118.414),(29 23038.852),(30 23086.148),(31 23045.318),(32 23091.414),(33 23180.592),(34 22913.943),(35 23118.523),(36 23188.953),(37 23228.77),(38 22995.209),(39 23003.898),(40 22886.336),(41 23106.98),(42 23268.967),(43 23363.336),(44 23150.54),(45 23043.342),(46 23404.818),(47 23423.215),(48 23227.77),(49 23379.266),(50 23580.123),(51 23184.207),(52 23036.168),(53 23410.342),(54 23430.908),(55 23433.25),(56 23919.408),(57 23979.008),(58 23649.102),(59 23482.02),(60 23595.518),(61 23798.031),(62 23472.752),(63 23375.38),(64 22842.04),(65 23034.793),(66 23459.518),(67 23236.164),(68 23308.266),(69 23461.16),(70 23053.398),(71 23131.375),(72 22657.39),(73 23101.514),(74 22852.3),(75 22698.049),(76 22867.424),(77 22828.623),(78 22985.365),(79 23094.361),
(1 16372.121),(2 20021.818),(3 20242.875),(4 20078.426),(5 20200.096),(6 20589.033),(7 20393.986),(8 20458.797),(9 20492.758),(10 20736.941),(11 21021.334),(12 21009.928),(13 20940.092),(14 21459.732),(15 21180.135),(16 21079.38),(17 21306.912),(18 21300.357),(19 21502.344),(20 21636.545),(21 21459.846),(22 21427.95),(23 22035.615),(24 21872.162),(25 21837.549),(26 21941.445),(27 22049.213),(28 22112.875),(29 22225.197),(30 21843.855),(31 21752.125),(32 22217.488),(33 22021.053),(34 21970.559),(35 21803.615),(36 21593.643),(37 21492.479),(38 21668.092),(39 21882.725),(40 21784.898),(41 21960.654),(42 22146.918),(43 21892.715),(44 21687.004),(45 21552.746),(46 21445.625),(47 21439.65),(48 21876.633),(49 21700.283),(50 21848.496),(51 21998.102),(52 21732.068),(53 22110.61),(54 21924.416),(55 21627.82),(56 21616.389),(57 21908.695),(58 21783.879),(59 21981.799),(60 21950.746),(61 21835.646),(62 22077.396),(63 22461.602),(64 22173.625),(65 22127.49),(66 22234.32),(67 22207.922),(68 22212.938),(69 22124.977),(70 22393.078),(71 22391.365),(72 22327.805),(73 22646.018),(74 22144.258),(75 21992.043),(76 22016.234),(77 22125.615),(78 22045.758),(79 22244.828),
(1 15974.284),(2 19023.096),(3 19398.021),(4 18984.072),(5 19444.615),(6 19864.434),(7 20146.834),(8 20081.965),(9 19968.256),(10 20374.96),(11 20113.545),(12 20284.564),(13 20167.375),(14 20167.463),(15 20077.625),(16 20204.69),(17 20251.057),(18 19849.686),(19 20501.154),(20 20868.383),(21 20767.129),(22 20692.746),(23 21121.229),(24 21205.742),(25 21239.506),(26 21386.604),(27 21426.695),(28 21649.785),(29 22029.41),(30 21578.318),(31 21401.527),(32 21464.33),(33 21233.6),(34 21579.318),(35 21636.441),(36 21359.182),(37 21365.016),(38 21761.473),(39 21602.738),(40 21664.041),(41 21615.662),(42 21806.367),(43 21584.285),(44 21600.313),(45 21340.527),(46 21502.523),(47 21165.53),(48 21255.193),(49 21372.482),(50 21736.354),(51 21929.986),(52 21725.71),(53 21523.469),(54 21376.377),(55 21583.994),(56 21728.795),(57 21483.387),(58 21674.215),(59 21659.615),(60 21372.482),(61 21361.373),(62 21347.49),(63 20956.64),(64 20642.08),(65 21082.912),(66 20676.51),(67 21019.643),(68 20684.785),(69 21157.299),(70 20840.592),(71 21380.348),(72 21264.371),(73 21030.68),(74 21094.098),(75 21056.932),(76 21196.072),(77 21384.375),(78 20878.678),(79 20960.57),
(1 15769.013),(2 18826.307),(3 18971.955),(4 18616.53),(5 18941.387),(6 19035.133),(7 18986.348),(8 19393.975),(9 19522.078),(10 19590.758),(11 19186.957),(12 19833.492),(13 19780.729),(14 19690.408),(15 19594.463),(16 19882.14),(17 20135.623),(18 20090.107),(19 20172.527),(20 20158.39),(21 20088.83),(22 20598.137),(23 20136.271),(24 20561.89),(25 20820.65),(26 20658.229),(27 20788.848),(28 20756.535),(29 20417.459),(30 20449.77),(31 20579.574),(32 20286.504),(33 20527.518),(34 20554.4),(35 20489.412),(36 20397.664),(37 20368.94),(38 20596.857),(39 21151.281),(40 20470.432),(41 20675.393),(42 21145.98),(43 20320.059),(44 20370.758),(45 20378.105),(46 20755.988),(47 20479.195),(48 20232.096),(49 19961.342),(50 19973.773),(51 20191.197),(52 20177.871),(53 19997.494),(54 20580.398),(55 20330.293),(56 20307.88),(57 20175.723),(58 20291.754),(59 20157.793),(60 20104.055),(61 20319.389),(62 20769.258),(63 20536.969),(64 20377.436),(65 20223.266),(66 20061.012),(67 20293.688),(68 20045.525),(69 20272.938),(70 20440.172),(71 20210.871),(72 20004.773),(73 19842.795),(74 20241.824),(75 20531.305),(76 20360.986),(77 20600.225),(78 20425.97),(79 19965.498),
(1 15350.412),(2 18077.807),(3 18127.984),(4 18247.584),(5 18198.51),(6 18463.77),(7 18478.826),(8 18999.387),(9 18982.076),(10 19693.967),(11 19490.135),(12 19571.225),(13 19535.941),(14 19004.434),(15 19355.963),(16 19638.293),(17 19616.682),(18 19504.043),(19 19602.928),(20 19366.934),(21 19611.486),(22 19915.893),(23 19661.12),(24 19818),(25 19882.932),(26 19921.291),(27 19844.98),(28 19921.535),(29 19778.596),(30 19482.592),(31 19349.734),(32 19642.875),(33 19809.719),(34 19502.398),(35 19659.008),(36 19511.607),(37 19554.84),(38 19994.795),(39 19767.973),(40 19899.32),(41 20099.63),(42 20630.574),(43 20328.65),(44 20010.15),(45 20391.25),(46 20602.568),(47 20305.176),(48 20661.457),(49 20535.941),(50 20364.742),(51 20395.357),(52 20233.525),(53 20205.84),(54 20160.75),(55 20180.1),(56 20004.17),(57 20197.088),(58 20544.008),(59 20545.99),(60 20169.184),(61 20279.531),(62 20085.408),(63 19963.896),(64 20012.389),(65 20013.521),(66 19919.707),(67 19649.447),(68 19745.139),(69 19659.145),(70 19897.33),(71 19557.9),(72 19450.043),(73 19387.904),(74 19936.176),(75 19830.21),(76 19815.742),(77 19541.164),(78 19681.975),(79 19647.775),
(1 14180.156),(2 16794.197),(3 16765.072),(4 16807.041),(5 17005.002),(6 17115.943),(7 16852.17),(8 17042.533),(9 17159.457),(10 17645.723),(11 17552.395),(12 17742.268),(13 17839.39),(14 17474.752),(15 17698.188),(16 17817.254),(17 18114.348),(18 18148.68),(19 18062.008),(20 17836.395),(21 18034.95),(22 18196.455),(23 18023.62),(24 17958.06),(25 17828.174),(26 18067.424),(27 18149.457),(28 18071.596),(29 18456.361),(30 18592.645),(31 18469.807),(32 18454.91),(33 18384.023),(34 18355.268),(35 18420.11),(36 18311.734),(37 18238.879),(38 18337.787),(39 18666.768),(40 18819.434),(41 18825.84),(42 18683.281),(43 19040.373),(44 19247.813),(45 18938.965),(46 18832.506),(47 18836.066),(48 18748.422),(49 18652.414),(50 18754.783),(51 18924.262),(52 19030.854),(53 18720.148),(54 18908.938),(55 18607.2),(56 18635.393),(57 18843.107),(58 18708.115),(59 18666.727),(60 18990.875),(61 18833.145),(62 18507.086),(63 18408.912),(64 18878.658),(65 18718.742),(66 18218.5),(67 18497.502),(68 18587.336),(69 18626.832),(70 18510.31),(71 18163.64),(72 18104.885),(73 18052.398),(74 18422.996),(75 18262.885),(76 18076.258),(77 17916.393),(78 18014.932),(79 18022.58),
(1 13722.065),(2 16220.933),(3 16270.447),(4 16358.015),(5 16739.82),(6 17023.248),(7 16524.926),(8 16788.543),(9 17304.229),(10 17156.129),(11 17745.84),(12 17491.145),(13 17255.45),(14 17359.049),(15 17049.47),(16 17229.125),(17 17511.863),(18 17130.318),(19 17028.037),(20 17309.957),(21 17191.762),(22 17270.709),(23 17253.707),(24 17334.824),(25 17776.805),(26 17500.578),(27 17819.084),(28 17779.555),(29 17585.197),(30 17517.387),(31 17645.814),(32 17521.814),(33 17587.053),(34 17348.596),(35 17158.746),(36 17404.871),(37 17360.729),(38 17375.4),(39 17633.33),(40 17708.154),(41 17757.744),(42 17474.262),(43 17326.756),(44 17540.662),(45 18027.033),(46 17900.684),(47 17703.297),(48 17755.123),(49 17955.967),(50 18151.572),(51 18353.648),(52 18485.201),(53 18149.531),(54 18081.283),(55 17952.275),(56 18189.055),(57 18190.93),(58 18249.44),(59 18381.793),(60 18128.89),(61 18125.71),(62 18245.166),(63 18092.656),(64 18211.518),(65 17791.879),(66 17952.729),(67 17971.693),(68 17813.523),(69 18285.166),(70 18062.64),(71 17866.21),(72 17715.969),(73 17622.607),(74 18142.943),(75 17962.604),(76 18042.656),(77 18041.73),(78 18172.484),(79 17733.299),
(1 13516.549),(2 15674.801),(3 15967.363),(4 15894.999),(5 15901.626),(6 16313.859),(7 15858.834),(8 16251.886),(9 16278.521),(10 16293.149),(11 16254.461),(12 16118.783),(13 16378.439),(14 16503.441),(15 16869.477),(16 16522.268),(17 16464.518),(18 16594.893),(19 16562.486),(20 17078.242),(21 17156.424),(22 16677.365),(23 17087.828),(24 16956.666),(25 16998.645),(26 16868.5),(27 17191.22),(28 17094.912),(29 16959.549),(30 16856.99),(31 16803.693),(32 16829.777),(33 16889.973),(34 16784.7),(35 16762.479),(36 16924.412),(37 16665.152),(38 16740.04),(39 16881.49),(40 16844.477),(41 16988.586),(42 16847.408),(43 16842.875),(44 16979.033),(45 16963.176),(46 17097),(47 17148.496),(48 17214.361),(49 17059.709),(50 17097.47),(51 17490),(52 17337.69),(53 17564.514),(54 17065.365),(55 16926.615),(56 17100.371),(57 17283.168),(58 17474.877),(59 17447.086),(60 17242.611),(61 17331.383),(62 17639.756),(63 17175.797),(64 17277.21),(65 17465.572),(66 17269.607),(67 17472.184),(68 17152.467),(69 17482.975),(70 17701.809),(71 17649.225),(72 17842.148),(73 18003.293),(74 17656.277),(75 17623.396),(76 17315.955),(77 17324.27),(78 17471.281),(79 17366.506),
(1 12764.238),(2 15163.89),(3 14973.493),(4 14975.368),(5 15318.749),(6 15489.444),(7 15149.489),(8 15491.945),(9 15447.316),(10 15555.238),(11 15438.593),(12 15470.544),(13 15456.332),(14 15592.877),(15 15663.019),(16 15995.6045),(17 16009.415),(18 16138.966),(19 16089.532),(20 16218.046),(21 15978.596),(22 15877.16),(23 16264.343),(24 16423.479),(25 16255.734),(26 16608.55),(27 16618.742),(28 16544.32),(29 16367.16),(30 16374.384),(31 16055.367),(32 16263.457),(33 16490.387),(34 16497.436),(35 16314.957),(36 16670.055),(37 16388.191),(38 16625.896),(39 16653.984),(40 16544.986),(41 16554.209),(42 16567.879),(43 16494.154),(44 16236.874),(45 16420.936),(46 16608.633),(47 16503.99),(48 16615.068),(49 16748.191),(50 16807.766),(51 16692.707),(52 16564.025),(53 16859.648),(54 16770.88),(55 16535.24),(56 16734.42),(57 16539.637),(58 16754.951),(59 16736.676),(60 16727.922),(61 16868.096),(62 17151.713),(63 16536.297),(64 16661.957),(65 16734.266),(66 16788.623),(67 16835.38),(68 16878.328),(69 16906.836),(70 16894.158),(71 16894.986),(72 17011.57),(73 17115.676),(74 16938.793),(75 16627.434),(76 16434.953),(77 16699.463),(78 16511.297),(79 16714.803),
(1 12153.876),(2 14730.428),(3 14766.287),(4 14551.223),(5 14717.536),(6 15031.874),(7 14899.395),(8 14867.666),(9 15126.52),(10 15154.849),(11 15158.425),(12 14967.946),(13 15070.911),(14 15197.091),(15 15099.043),(16 15239.557),(17 15318.86),(18 15718.319),(19 15828.32),(20 15538.605),(21 15561.854),(22 15740.946),(23 15566.317),(24 15773.491),(25 15680.136),(26 15832.279),(27 15938.019),(28 15837.169),(29 16031.008),(30 15901.923),(31 15749.736),(32 16096.896),(33 16021.312),(34 15652.011),(35 15836.43),(36 15904.348),(37 15781.923),(38 15995.207),(39 15844.958),(40 15940.641),(41 15882.877),(42 16044.103),(43 15879.791),(44 15934.676),(45 15724.811),(46 15903.306),(47 16073.853),(48 16197.338),(49 16059.792),(50 16007.129),(51 16282.661),(52 16282.987),(53 16060.171),(54 15978.113),(55 16013.147),(56 16172.692),(57 16026.113),(58 16231.485),(59 16301.038),(60 16069.088),(61 16105.761),(62 16383.162),(63 16569.227),(64 16447.545),(65 16372.871),(66 16366.056),(67 16070.469),(68 16380.637),(69 16071.101),(70 16332.418),(71 16469.754),(72 15942.165),(73 16364.293),(74 15926.643),(75 15900.678),(76 16106.572),(77 16106.134),(78 16008.214),(79 16062.156),
