q, (a, b, c)
1.5, (-7649163.860945015, 22.48719971584251, 6480236.021723705)
2.5, (-15716255.134106861, 40.70781288958125, 13940313.942436041)
3.5, (-51099526.5729367, 77.92324606515164, 46725574.08924411)
4.5, (-48050284.04478905, 25.23003888005235, 39455411.2983747)
5.5, (-34986436.528458886, 18.40854840354295, 28066113.54869721)
6.5, (-18075176.865242552, 25.315453477789916, 16761892.045280734)
7.5, (-17349758.004496314, 51.799392978107456, 18188379.390523206)
8.5, (-12616986.722420255, 22.304072803679624, 11182983.169500828)
9.5, (-10627199.977440126, 12.687765976518095, 8712981.961647766)
10.5, (-9863671.843544604, 7.805712899635514, 7354907.789912997)
11.5, (-6282581.886878682, 9.60636456611468, 5444977.03727491)
12.5, (-5569443.016018283, 9.725272506181154, 4782348.236566357)
13.5, (-5057829.160293953, 8.257828516761494, 4112476.034581509)
14.5, (-4511970.399393785, 12.989256437285679, 4309693.453375733)
15.5, (-4789444.412949759, 11.752174259376607, 4283596.187827895)
16.5, (-4307954.988771305, 11.924401577687052, 3815194.838449163)
17.5, (-3832876.4172708197, 9.639554891139223, 3192218.244058525)
18.5, (-3312015.0601264057, 8.152779083798102, 2686740.2720379494)
19.5, (-2440202.0796908005, 9.862259117104864, 2187392.7629615883)
20.5, (-2477475.590663795, 10.616428142977998, 2139994.928826035)
21.5, (-2111347.2907144562, 8.753544943435003, 1805463.2965349017)
22.5, (-1930731.0378517054, 5.623190287171264, 1530245.633372833)
23.5, (-1776339.9376505069, 4.980108176889868, 1345433.7945892937)
24.5, (-1179466.0062978708, 6.786508032776509, 1055889.1893314326)
25.5, (-944318.0945440449, 6.925247333220962, 903679.5492204685)
26.5, (-604066.5222870948, 23.964486684613778, 879235.5660423054)
27.5, (-517915.71194173896, 18.359646873534896, 741266.7982114465)
28.5, (-715370.1234111498, 5.887858109952187, 655923.1835439437)
29.5, (-777701.6445506986, 5.829020432123108, 680278.7980940733)
30.5, (-708039.3494660815, 6.255251112679141, 645966.4012479046)
31.5, (-686676.7451356939, 4.435046130064131, 570465.1108349161)
32.5, (-645487.5277532552, 3.8403626723977187, 508258.6601557637)
33.5, (-634983.9977000757, 3.1272828601788754, 472612.4513304234)
34.5, (-553512.9511206548, 3.558218240734475, 443138.7272504806)
35.5, (-567358.7710906293, 3.284328420372283, 436328.35299312236)
36.5, (-534829.4157559999, 3.1956405680712576, 404966.8826296719)
37.5, (-576339.810482084, 2.781895547621215, 408351.6935598217)
38.5, (-500140.5403352914, 2.348190709143133, 337667.97059756855)
39.5, (-460460.55476503447, 2.6034896748016196, 327783.2977426792)
40.5, (-421721.73706024245, 4.237613372349946, 367054.64904942526)
41.5, (-354836.5015269019, 4.8457866021643365, 330371.7271069534)
42.5, (-346877.85549851257, 4.254666064918291, 300375.8643642831)
43.5, (-386813.9782247737, 3.058861422191488, 290944.83586480404)
44.5, (-336911.9770425098, 3.573908386157946, 278362.68217137596)
45.5, (-328228.9207154552, 3.801652556883157, 283735.67723167234)
46.5, (-320073.4367038209, 3.428475902807205, 267906.25708996545)
47.5, (-267701.09977949917, 3.912826998241404, 241025.54511058115)
48.5, (-237702.59298026073, 4.297727136595373, 222056.70188223655)
49.5, (-209229.91393720236, 4.242788019387902, 197944.16708970687)
50.5, (-174443.56718139906, 4.513101623146592, 179878.55652972942)
51.5, (-198878.18783512968, 2.996131395528454, 170250.14486255997)
52.5, (-207092.49775332015, 2.2032973403792844, 153889.57542850706)
53.5, (-197665.02275203538, 2.3807280475922195, 151811.07367280926)
54.5, (-223827.56295295726, 2.0260712046696465, 157765.93835330335)
55.5, (-230873.62794497935, 1.7142359718022468, 148021.63728785576)
56.5, (-235936.34222737505, 1.685131648796883, 148372.66141464814)
57.5, (-210583.34430583642, 1.922628955932177, 143964.76063918122)
58.5, (-190972.27914913063, 1.9459887388599026, 131021.2018039124)
59.5, (-148544.8155175462, 2.51755036272111, 120919.71197005434)
60.5, (-122376.70116531174, 3.205994120415832, 113660.04417722607)
61.5, (-136280.586405505, 2.5039623201261247, 109274.81872507826)
62.5, (-137776.19578072114, 2.196360878386958, 103554.52468239359)
63.5, (-139996.730421427, 1.8595862879888005, 97778.77257642275)
64.5, (-141905.88147905556, 1.7289149150148235, 94634.66345233092)
65.5, (-126176.87441158014, 1.9573036703442477, 91164.70538578783)
66.5, (-110892.72701916887, 2.3240180390180165, 87631.62999063222)
67.5, (-98135.42210975803, 2.403563599620024, 80669.56622637405)
68.5, (-94509.23848870792, 2.493683380467554, 78367.66175155196)
69.5, (-94308.2642171748, 2.4241822900987477, 77565.43296056712)
70.5, (-86312.78735992944, 2.395313276186562, 72550.41237807878)
71.5, (-95586.43895462541, 1.7141606245731775, 66965.81823459141)
72.5, (-91150.66882518189, 1.6355545997862222, 62704.54139852615)
73.5, (-87905.12239981543, 1.7612564040552074, 63739.612396557175)
74.5, (-71391.17518486669, 2.4646889897683715, 61690.922440501665)
75.5, (-63272.85218840929, 2.9285634956586493, 59280.228721722895)
76.5, (-52786.39817399641, 3.8507244860642595, 57143.91077981443)
77.5, (-49884.166933660425, 3.637587453088991, 51620.06294446773)
78.5, (-51262.285711900826, 2.905731997655772, 48742.2072854812)
79.5, (-50305.748253531936, 2.489704529399607, 45768.58021243856)
80.5, (-46309.171919185545, 2.787532923421169, 45458.07708224085)
81.5, (-44642.32935671485, 2.799420586571575, 43603.66038779198)
82.5, (-46084.789804638116, 2.4816317131411516, 41805.87379686877)
83.5, (-47031.63823601626, 2.353171925742855, 40037.43379225619)
84.5, (-45406.77338669908, 2.0099115350966925, 36422.90003089046)
85.5, (-39764.176316334895, 2.2950526464415364, 35410.226350726174)
86.5, (-37898.744166865145, 2.395114866188883, 34709.17555622537)
87.5, (-37588.39377741462, 2.314880607443595, 34023.518204600936)
88.5, (-29923.158248140793, 3.405993777766306, 34229.567539428615)
89.5, (-25067.96431539166, 3.87742319502125, 31962.080597526714)
90.5, (-27688.236539089216, 3.300083734520814, 32368.093830019487)
91.5, (-35134.01351995018, 2.1611585190207396, 31694.281612453648)
92.5, (-32786.51470950091, 2.0303790301779543, 29385.198205841218)
93.5, (-24340.54318612813, 3.0951365883147934, 28473.549758421083)
94.5, (-24273.73214162685, 3.205950916287198, 27706.126957430504)
95.5, (-26730.151052765177, 2.5554200982565107, 26948.966794348817)
96.5, (-29188.493690811454, 1.8325784431165197, 24941.310628639003)
97.5, (-29975.294797219645, 1.6275851886279764, 24021.46630104909)
98.5, (-27306.065916957315, 1.849070920351341, 23616.700845865416)
99.5, (-26739.116412398933, 1.7225011234338086, 22056.402000767423)
100.5, (-29024.040084536566, 1.5220786703054203, 21788.114527204227)
101.5, (-24890.916687242247, 1.667564838706631, 20538.584101194236)
102.5, (-21997.785750205832, 1.8773099208275692, 19770.60500970179)
103.5, (-19059.105009998126, 2.1822920510482438, 18863.571467463327)
104.5, (-17883.268592869925, 2.159808122211802, 17537.402889271936)
105.5, (-18013.85851347599, 2.3525626935556416, 17766.44739143037)
106.5, (-16583.106959415774, 2.3662255040513496, 16593.67077761716)
107.5, (-15442.940989847339, 2.4829146986858577, 16405.293154944062)
108.5, (-17197.026388175436, 1.9133866268601682, 15798.874595274023)
109.5, (-16261.818432951994, 2.0770505477434926, 15451.017637040124)
110.5, (-16242.060808888727, 1.9680260375323229, 14977.343219175023)
