1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,
(1 0.3539752),(2 1.1866641),(3 2.2940335),(4 3.543506),(5 4.8671),(6 6.192505),(7 7.4468846),(8 8.437174),(9 9.210558),(10 9.831333),(11 10.273242),(12 10.750389),(13 11.191617),(14 11.533607),(15 11.793343),(16 11.985621),(17 12.198596),(18 12.2842865),(19 12.490789),(20 12.8667555),(21 13.322836),(22 13.828832),(23 14.417008),(24 15.036521),(25 15.553876),(26 15.886633),(27 16.182245),(28 16.367146),(29 16.338362),(30 16.248962),(31 16.173796),(32 16.032877),(33 15.87328),(34 15.702328),(35 15.653808),(36 15.845738),(37 16.376328),(38 16.931484),(39 17.474218),(40 17.91354),(41 18.40608),(42 18.9283),(43 19.410202),(44 19.844212),(45 20.240582),(46 20.62673),(47 21.15001),(48 21.653261),(49 22.216969),(50 22.759842),(51 23.276546),(52 23.79044),(53 24.489614),(54 25.367289),(55 26.384272),(56 27.534954),(57 28.721674),(58 30.078125),(59 31.472017),(60 32.707516),(61 33.859707),(62 34.5474),(63 35.003723),(64 35.299545),(65 35.513023),(66 35.72151),(67 35.934734),(68 36.311783),(69 36.45803),(70 36.22135),(71 35.892445),(72 35.433582),(73 34.87268),(74 34.255497),(75 33.75459),(76 33.371227),(77 33.08252),(78 32.797855),(79 32.661594),
(1 0.5492331),(2 1.7941284),(3 3.3861737),(4 5.168177),(5 7.097459),(6 9.279747),(7 11.439867),(8 13.402706),(9 15.19877),(10 16.833796),(11 18.291578),(12 19.897032),(13 21.546574),(14 23.169586),(15 24.59985),(16 25.7511),(17 26.96815),(18 27.866755),(19 28.870604),(20 29.969954),(21 30.988323),(22 31.863329),(23 32.7461),(24 33.599625),(25 34.29683),(26 34.91272),(27 35.507996),(28 35.998177),(29 36.24729),(30 36.46538),(31 36.743507),(32 37.019222),(33 37.151722),(34 37.262955),(35 37.384285),(36 37.7266),(37 38.420235),(38 39.286785),(39 40.277172),(40 41.270172),(41 42.291843),(42 43.37265),(43 44.494926),(44 45.540325),(45 46.532738),(46 47.528137),(47 48.77171),(48 50.04341),(49 51.493187),(50 53.069427),(51 54.696),(52 56.326473),(53 58.138485),(54 60.044),(55 61.894703),(56 63.687477),(57 65.575554),(58 67.62968),(59 69.86509),(60 71.971146),(61 74.055824),(62 75.77141),(63 77.32941),(64 78.6373),(65 79.663185),(66 80.55599),(67 81.46871),(68 82.429665),(69 83.0356),(70 83.24682),(71 83.23488),(72 83.03623),(73 82.75043),(74 82.207184),(75 81.796875),(76 81.3534),(77 80.96789),(78 80.45531),(79 80.125114),
(1 0.779863),(2 2.5835984),(3 4.954062),(4 7.6926994),(5 10.762156),(6 14.151202),(7 17.587143),(8 20.968405),(9 24.182468),(10 27.065062),(11 29.501732),(12 31.863123),(13 34.08324),(14 36.3625),(15 38.43353),(16 40.221657),(17 42.075466),(18 43.59687),(19 45.05863),(20 46.492413),(21 47.783802),(22 48.77382),(23 49.49996),(24 49.98707),(25 50.183216),(26 50.344707),(27 50.36617),(28 50.091957),(29 49.56152),(30 48.71764),(31 47.76446),(32 46.968502),(33 46.14638),(34 45.500813),(35 44.976505),(36 44.658314),(37 44.583782),(38 44.886692),(39 45.443348),(40 46.154057),(41 46.92948),(42 47.737965),(43 48.522987),(44 49.021465),(45 49.399254),(46 49.70136),(47 50.13472),(48 50.75121),(49 51.737633),(50 52.95111),(51 54.29681),(52 55.504738),(53 56.76297),(54 57.97295),(55 59.06902),(56 59.976357),(57 60.995796),(58 62.130997),(59 63.437317),(60 64.7946),(61 66.246346),(62 67.81302),(63 69.595825),(64 71.300514),(65 72.79033),(66 74.08581),(67 75.25996),(68 76.23964),(69 76.93221),(70 77.502625),(71 77.84544),(72 78.01784),(73 78.15992),(74 77.919174),(75 77.704956),(76 77.18539),(77 76.44956),(78 75.61261),(79 74.924484),
(1 1.4394054),(2 4.8919454),(3 9.459852),(4 14.669595),(5 20.318905),(6 26.106928),(7 31.838266),(8 37.357563),(9 42.601112),(10 47.04057),(11 50.63551),(12 53.599262),(13 56.04125),(14 58.340496),(15 60.364864),(16 62.05336),(17 63.836407),(18 65.590904),(19 67.57993),(20 69.91409),(21 72.26159),(22 74.1476),(23 75.32147),(24 75.96882),(25 76.19474),(26 76.30205),(27 76.22304),(28 75.859184),(29 75.21731),(30 74.01733),(31 72.43387),(32 70.94542),(33 69.39611),(34 67.966286),(35 66.55302),(36 65.353714),(37 64.33592),(38 63.762283),(39 63.667747),(40 63.776443),(41 64.10461),(42 64.6551),(43 65.15934),(44 65.45524),(45 65.76139),(46 66.02012),(47 66.4315),(48 67.24888),(49 68.50453),(50 70.05382),(51 71.59948),(52 72.736595),(53 73.435974),(54 74.007805),(55 74.39319),(56 74.7981),(57 75.36811),(58 76.103516),(59 77.15459),(60 78.36586),(61 79.8173),(62 81.62613),(63 83.90741),(64 86.425446),(65 88.776596),(66 90.920166),(67 92.8456),(68 94.42258),(69 95.555855),(70 96.326904),(71 96.66824),(72 96.787796),(73 96.96254),(74 96.9158),(75 96.95415),(76 96.75969),(77 96.23917),(78 95.75873),(79 95.4699),
(1 1.9504169),(2 6.673177),(3 12.942928),(4 19.830711),(5 26.910383),(6 33.922924),(7 40.897953),(8 47.38567),(9 53.231518),(10 57.87686),(11 61.47414),(12 64.065094),(13 66.02283),(14 67.58862),(15 68.88767),(16 69.89483),(17 71.02418),(18 72.62983),(19 74.9388),(20 77.93346),(21 81.02367),(22 83.658676),(23 85.41409),(24 86.4875),(25 87.07554),(26 87.56018),(27 87.726875),(28 87.48263),(29 86.902054),(30 85.838715),(31 84.45369),(32 82.9722),(33 81.24845),(34 79.47412),(35 77.59023),(36 75.91237),(37 74.57746),(38 73.74736),(39 73.659744),(40 73.947624),(41 74.383286),(42 74.99451),(43 75.61702),(44 76.61456),(45 77.992584),(46 79.62812),(47 81.521515),(48 83.79805),(49 86.32236),(50 88.98922),(51 91.357376),(52 92.98608),(53 93.74414),(54 93.87855),(55 93.524925),(56 93.24174),(57 93.1914),(58 93.43886),(59 94.167564),(60 95.286835),(61 96.78248),(62 98.59472),(63 101.08141),(64 104.02125),(65 106.85666),(66 109.5444),(67 111.94839),(68 114.09418),(69 115.68505),(70 116.67856),(71 116.82621),(72 116.36935),(73 115.927475),(74 115.4612),(75 114.94243),(76 114.31431),(77 113.38314),(78 112.45517),(79 111.64808),
(1 2.0668733),(2 7.089595),(3 13.609839),(4 20.415142),(5 26.997065),(6 33.223217),(7 39.19933),(8 44.401127),(9 48.51681),(10 51.359875),(11 53.127068),(12 54.05005),(13 54.718716),(14 55.21509),(15 55.729782),(16 56.15853),(17 56.73037),(18 58.12925),(19 60.33933),(20 63.039486),(21 65.724754),(22 67.95824),(23 69.430214),(24 70.3336),(25 70.83742),(26 71.14667),(27 70.903755),(28 69.87287),(29 68.40292),(30 66.592155),(31 64.75782),(32 63.003357),(33 61.356472),(34 59.853485),(35 58.404644),(36 57.336124),(37 56.85513),(38 57.189137),(39 58.302074),(40 59.759525),(41 61.31287),(42 62.850433),(43 64.3682),(44 66.17275),(45 68.32562),(46 70.77972),(47 73.48729),(48 76.28052),(49 79.18763),(50 81.97058),(51 84.03282),(52 85.12707),(53 85.32409),(54 84.8004),(55 83.94827),(56 83.209755),(57 82.8855),(58 82.835724),(59 82.99662),(60 83.28491),(61 83.627655),(62 84.207565),(63 85.54407),(64 87.413475),(65 89.436226),(66 91.33405),(67 92.86022),(68 94.06015),(69 94.74716),(70 94.918625),(71 94.41083),(72 93.43763),(73 92.49119),(74 91.44156),(75 90.29332),(76 89.04403),(77 87.70125),(78 86.405815),(79 85.36937),
(1 3.2136266),(2 11.023123),(3 20.90758),(4 30.689247),(5 39.379242),(6 46.833443),(7 53.04629),(8 57.885704),(9 61.157326),(10 62.857605),(11 63.087208),(12 62.421417),(13 61.6069),(14 60.824203),(15 60.2966),(16 59.94291),(17 59.907387),(18 60.769543),(19 62.5785),(20 65.067635),(21 67.781815),(22 70.06858),(23 71.631615),(24 72.78488),(25 73.823494),(26 74.395226),(27 74.14228),(28 72.9873),(29 70.92262),(30 68.52598),(31 66.408966),(32 64.992165),(33 64.409355),(34 64.09952),(35 63.75258),(36 63.686275),(37 64.22488),(38 65.59885),(39 67.344376),(40 68.89528),(41 70.177025),(42 71.36207),(43 72.63452),(44 74.30923),(45 76.53185),(46 79.192215),(47 82.24517),(48 85.40372),(49 88.749176),(50 91.59404),(51 93.270386),(52 93.741714),(53 93.30481),(54 92.39453),(55 91.245514),(56 90.157326),(57 89.43208),(58 89.1312),(59 89.112495),(60 89.17356),(61 89.12269),(62 89.126045),(63 89.57866),(64 90.61354),(65 91.93994),(66 93.522194),(67 95.01296),(68 96.152664),(69 96.80472),(70 96.629234),(71 95.80315),(72 94.6918),(73 93.42264),(74 91.883224),(75 90.01612),(76 87.785614),(77 85.511),(78 83.53898),(79 82.1196),
(1 4.0069294),(2 13.726377),(3 25.669697),(4 37.134026),(5 46.88267),(6 54.74925),(7 60.80167),(8 65.05669),(9 67.45346),(10 68.201),(11 67.635315),(12 66.36991),(13 65.039474),(14 64.046425),(15 63.255028),(16 62.630077),(17 62.41506),(18 62.860096),(19 64.31618),(20 66.62625),(21 69.31907),(22 71.84966),(23 73.949905),(24 75.73263),(25 77.59065),(26 78.79111),(27 78.87538),(28 77.93577),(29 75.780464),(30 73.233574),(31 71.179),(32 70.31061),(33 70.915695),(34 72.06544),(35 73.41022),(36 75.292114),(37 78.24392),(38 82.01871),(39 85.70492),(40 88.65605),(41 90.68434),(42 91.987755),(43 92.998604),(44 94.202896),(45 95.710594),(46 97.006325),(47 97.977936),(48 98.94428),(49 100.06853),(50 100.90269),(51 100.921135),(52 99.9541),(53 98.842125),(54 97.88798),(55 97.22469),(56 96.62452),(57 96.257126),(58 95.99489),(59 95.915726),(60 95.74599),(61 95.52101),(62 95.55418),(63 95.92877),(64 97.026054),(65 98.71003),(66 100.90311),(67 103.35933),(68 105.46956),(69 107.226456),(70 108.00806),(71 108.02332),(72 107.35952),(73 106.17195),(74 104.59272),(75 102.44715),(76 99.689835),(77 96.5157),(78 93.56675),(79 91.098946),
(1 4.7104044),(2 16.120407),(3 30.01206),(4 43.266655),(5 54.24836),(6 62.57962),(7 68.36542),(8 71.926285),(9 73.35013),(10 73.40872),(11 72.55981),(12 71.032196),(13 69.07126),(14 67.12631),(15 65.255806),(16 63.902878),(17 63.4844),(18 64.08473),(19 66.11906),(20 69.525444),(21 73.78078),(22 78.144615),(23 81.96287),(24 84.91434),(25 87.31908),(26 88.78057),(27 89.03239),(28 88.084435),(29 86.22008),(30 83.742065),(31 81.48689),(32 80.1931),(33 80.31112),(34 81.46281),(35 83.41127),(36 86.2513),(37 90.19705),(38 94.99947),(39 99.54798),(40 102.99416),(41 105.005684),(42 105.684425),(43 105.48057),(44 104.92819),(45 104.27334),(46 103.318306),(47 102.0861),(48 100.953995),(49 100.08963),(50 99.466225),(51 98.896774),(52 98.21529),(53 97.87823),(54 98.0938),(55 98.89987),(56 99.929794),(57 101.092766),(58 102.23114),(59 103.63408),(60 104.736694),(61 105.57444),(62 106.405716),(63 107.4705),(64 109.54175),(65 112.41933),(66 115.375374),(67 118.08521),(68 119.61687),(69 120.541016),(70 120.73706),(71 120.623825),(72 120.40839),(73 119.86151),(74 118.73478),(75 116.5057),(76 113.402115),(77 109.593025),(78 105.75402),(79 102.58561),
(1 5.268444),(2 17.925655),(3 33.284275),(4 47.886856),(5 59.77842),(6 68.34812),(7 73.711105),(8 76.40764),(9 76.82339),(10 76.11269),(11 74.46208),(12 71.89952),(13 68.38068),(14 64.52219),(15 60.911427),(16 58.271366),(17 57.035583),(18 57.20173),(19 59.17389),(20 62.993786),(21 68.09792),(22 73.50643),(23 78.53159),(24 82.55579),(25 85.53755),(26 87.44704),(27 88.08969),(28 86.94795),(29 84.8284),(30 82.06872),(31 79.21627),(32 76.97325),(33 75.702934),(34 75.697205),(35 76.834755),(36 78.955956),(37 82.05934),(38 86.33619),(39 91.23178),(40 95.76883),(41 99.249146),(42 101.27927),(43 101.88674),(44 101.3186),(45 99.82099),(46 97.76865),(47 95.46231),(48 93.16965),(49 90.96893),(50 88.906105),(51 87.16414),(52 86.019035),(53 85.68252),(54 86.39266),(55 88.07982),(56 90.32484),(57 92.719826),(58 95.10708),(59 97.51349),(60 99.40301),(61 100.88763),(62 102.20027),(63 103.28879),(64 104.56912),(65 105.83369),(66 106.66297),(67 106.96819),(68 106.67536),(69 106.41017),(70 106.12977),(71 106.132614),(72 106.38904),(73 106.37243),(74 105.67137),(75 104.174065),(76 102.27471),(77 99.97509),(78 97.84419),(79 96.38298),
(1 5.2279673),(2 17.525574),(3 32.163544),(4 45.767456),(5 56.53733),(6 63.90393),(7 68.00213),(8 69.42717),(9 68.98736),(10 67.61433),(11 65.22026),(12 61.80066),(13 57.36833),(14 52.58439),(15 48.348846),(16 45.456177),(17 44.36287),(18 44.94384),(19 47.23897),(20 51.044613),(21 55.712944),(22 60.41445),(23 64.8607),(24 68.6494),(25 71.38053),(26 72.88833),(27 73.014244),(28 71.37301),(29 68.789696),(30 65.81212),(31 62.79527),(32 60.16367),(33 58.06838),(34 56.90594),(35 56.66917),(36 57.25081),(37 58.821274),(38 61.80643),(39 66.30398),(40 71.36387),(41 75.960014),(42 79.27463),(43 80.90069),(44 80.68866),(45 79.080925),(46 76.656044),(47 73.85896),(48 71.01599),(49 68.27264),(50 65.70814),(51 63.47571),(52 61.937458),(53 61.65141),(54 62.82701),(55 65.07843),(56 67.91804),(57 70.781525),(58 73.50486),(59 76.0237),(60 77.8475),(61 79.12465),(62 80.24433),(63 80.6331),(64 80.0978),(65 79.077774),(66 77.89221),(67 76.853165),(68 76.33516),(69 76.501015),(70 76.896675),(71 77.48084),(72 78.01239),(73 78.30806),(74 78.29039),(75 78.18765),(76 78.282326),(77 78.32298),(78 78.56755),(79 78.9878),
