q, (a, b, c)
1.5, (-87588400.35919587, 14.022387782604778, 71943409.07625172)
2.5, (-90867498.31556179, 9.35877593786264, 65255419.05219464)
3.5, (-59929979.60143949, 5.090002962605145, 45780782.47092137)
4.5, (-83556094.91333613, 1.6894290576316398, 44309534.972424656)
5.5, (-47851818.033047296, 2.2806391631265526, 32024706.550260715)
6.5, (-76240476.25456737, 1.267211071879672, 35843267.82545361)
7.5, (-63184428.77419707, 1.5097678346568837, 33587063.024549454)
8.5, (-55476831.719277546, 1.2715442818472, 27303179.061169185)
9.5, (-41546827.06859088, 1.2762513562722377, 21941933.90358297)
10.5, (-26198166.627126437, 1.7962754023467002, 17997534.471989032)
11.5, (-39133733.63226237, 0.8402682342511185, 15259512.33710127)
12.5, (-38381332.48314261, 0.7917037362392902, 14439492.672968239)
13.5, (-26671935.139982153, 1.0124587465431105, 13254787.394775204)
14.5, (-28093773.656440075, 0.7674614268959887, 10712471.875287622)
15.5, (-34695750.371953055, 0.5781141859269409, 9336410.763107546)
16.5, (-21914311.86100405, 0.758035926692503, 8541070.095054712)
17.5, (-16175984.090151591, 0.7753715294619451, 6765819.763679821)
18.5, (-13251785.139047721, 0.7757551800100873, 5848206.204499935)
19.5, (-9479306.815149229, 0.828599420441566, 4867745.700601041)
20.5, (-7698368.232976962, 0.9257158495739909, 4631244.741542157)
21.5, (-9158301.031784853, 0.7605233088893699, 4409612.256995361)
22.5, (-7929938.6997810695, 0.7716554111973518, 4115855.4877861156)
23.5, (-11012690.714293974, 0.5914461010205737, 3874213.448447308)
24.5, (-5729183.689169144, 0.7844971107490002, 3419404.7901318767)
25.5, (-4089240.6963780564, 0.8905791718647363, 3001722.4680914716)
26.5, (-3473877.3221759363, 0.9154901958658843, 2703262.150317686)
27.5, (-3157638.1079577217, 0.8668687255223848, 2594530.1074413317)
28.5, (-2231226.775746524, 1.285787062617112, 2347417.5402530106)
29.5, (-2091590.17378118, 0.9658080916405267, 2098192.369758081)
30.5, (-4667792.3875968745, 0.5234804890443863, 1950112.8249265053)
31.5, (-4197045.189222895, 0.49579554776772156, 1821016.1620653172)
32.5, (-1765825.871038411, 0.8893717077547451, 1705311.9211569584)
33.5, (-3432512.0829088227, 0.5024832964357661, 1503669.9196888267)
34.5, (-10895102.169819582, 0.2957344381097967, 1385240.189869959)
35.5, (-9156639.529743027, 0.30505886023540496, 1298065.6284788824)
36.5, (-1227871.0484667323, 0.7133272220705427, 1130124.4701972986)
37.5, (-2346941.1691390267, 0.5144061394075469, 1121933.0259631628)
38.5, (-1086290.9601377572, 0.7625762542111227, 1000961.971523083)
39.5, (-641508.1514943519, 1.245429432683032, 924635.43538279)
40.5, (-753021.3650394091, 0.9016731312232401, 910380.6354389729)
41.5, (-1341081.3314563497, 0.5733690934889958, 845552.6946990496)
42.5, (-1006103.1508159026, 0.7396726757144666, 828581.8714155942)
43.5, (-812359.3068402578, 0.7464124076903285, 739538.2014310975)
44.5, (-729374.190273321, 0.781703593435214, 685892.9622421034)
45.5, (-575904.7238730396, 0.8570994805630364, 661258.0153687121)
46.5, (-726303.6959493165, 0.7057182670536866, 616620.7147829147)
47.5, (-511313.30968496844, 0.8669033766648736, 563983.4023775314)
48.5, (-431592.4889406115, 0.9608542964901714, 520508.73220220965)
49.5, (-412918.11649596435, 1.1165919012192047, 492366.897231771)
50.5, (-402000.08661677374, 1.0817700477480956, 475051.1117339314)
51.5, (-290819.139488533, 1.352054414213031, 456641.26751704473)
52.5, (-361670.3998549725, 1.0207478895691906, 442937.5835426799)
53.5, (-426114.20975507697, 0.7786333675531621, 410431.5976696283)
54.5, (-522319.15982248675, 0.6604008846031152, 401370.74792859034)
55.5, (-317459.0327977609, 0.9560528690840048, 374150.99523317884)
56.5, (-271777.14567178336, 0.9184896233840035, 340659.35634690337)
57.5, (-300312.15813472285, 0.8130200216373805, 318751.2804105298)
58.5, (-397640.3214150073, 0.644630061010358, 309718.77711621515)
59.5, (-320822.325413768, 0.6890880399111209, 291942.64417513815)
60.5, (-289151.5681098985, 0.7325361398591507, 282854.1515980955)
61.5, (-210305.67422768663, 0.9151509558113357, 262862.90385134966)
62.5, (-167465.73703186464, 1.2595663976916311, 243161.70403380075)
63.5, (-198857.65614692078, 0.9036571159674127, 230046.21288787923)
64.5, (-174991.386865546, 0.9325166383905685, 222595.9018521804)
65.5, (-155542.86026402627, 1.0652514870375542, 213264.2517449239)
66.5, (-140055.66626441156, 1.1673707068614485, 205229.53778735053)
67.5, (-149300.04155867337, 1.0253562535682679, 195370.589345112)
68.5, (-128023.38894963011, 0.9802112560234602, 179166.94529107484)
69.5, (-136825.58033201259, 0.8901656830391538, 172350.88237032466)
70.5, (-122573.326492983, 0.958570540454145, 166186.42173867414)
71.5, (-145279.54153686174, 0.8409464190143472, 162226.99796484062)
72.5, (-196404.13353895742, 0.6310701522342212, 154734.43627811645)
73.5, (-115762.86593340292, 0.926536535167899, 148430.94960613459)
74.5, (-129202.3903766421, 0.7970109634318638, 139629.52397068034)
75.5, (-120513.42108659021, 0.8404049631980391, 133807.36964502977)
76.5, (-96596.15797656082, 0.9397171479680583, 124971.79853951423)
77.5, (-74049.9470614454, 1.116069890428501, 118047.0492597493)
78.5, (-48646.861861351674, 1.5656699399333995, 114124.14409627786)
79.5, (-56154.03961431916, 1.4149880559125863, 108234.41629055288)
80.5, (-73284.67407910227, 1.1084770919353868, 107369.9096408309)
81.5, (-55728.91083125341, 1.3532680166304245, 100298.11928148218)
82.5, (-56298.71211062975, 1.1969740469894183, 96290.74901086936)
83.5, (-57714.365719426365, 1.1421470578802815, 94397.37539264823)
84.5, (-61418.415790230014, 1.0122827088733741, 88135.51340557827)
85.5, (-48053.98442300507, 1.237842130671418, 85480.97769669506)
86.5, (-39142.915324679845, 1.5303334817002767, 80233.93620443628)
87.5, (-40549.98888736397, 1.5146420491141037, 76314.66106100283)
88.5, (-38886.186124125335, 1.6930479583920706, 74721.73890512931)
89.5, (-32972.40816931085, 1.6899771318238634, 70911.0878042229)
90.5, (-38422.02697323171, 1.4572369219829353, 69763.21865220087)
91.5, (-39250.74852792813, 1.1125141320527625, 66503.07630615369)
92.5, (-32904.7637804916, 1.3598686086955074, 64173.924369823435)
93.5, (-42751.70513411184, 1.042129977330981, 61961.66169547691)
94.5, (-35857.15921642144, 1.1844368383824446, 58950.96004397129)
95.5, (-28757.694301372423, 1.3838924055511501, 57611.74380847146)
96.5, (-47300.29180835495, 0.917930878471492, 56453.806316800634)
97.5, (-43790.928620444465, 0.9417882526569634, 54332.532567649985)
98.5, (-46123.50327911656, 0.8705293776862812, 53243.53039051408)
99.5, (-31365.081153779363, 1.278419013004661, 49906.16193669316)
