1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 955162.5),(2 3034941.3),(3 5397896.5),(4 7492440),(5 9510604),(6 11478205),(7 13412725),(8 15755212),(9 18651786),(10 21898224),(11 25187232),(12 28175520),(13 31028950),(14 34167020),(15 37430052),(16 40223684),(17 43631070),(18 47325380),(19 50520156),(20 53647036),(21 55941332),(22 57420724),(23 58405772),(24 59564976),(25 60812540),(26 62050660),(27 62936160),(28 63746612),(29 64236244),(30 65365296),(31 66211410),(32 67376870),(33 68274570),(34 69564824),(35 69763770),(36 70352310),(37 70135200),(38 69629240),(39 69223040),(40 69536730),(41 70205976),(42 71032330),(43 72027816),(44 72363080),(45 73247090),(46 73611000),(47 74557080),(48 74425784),(49 73762130),(50 73045930),(51 73155720),(52 72704376),(53 71193000),(54 68826930),(55 66036172),(56 63665156),(57 61626656),(58 60117028),(59 58931468),(60 58195084),(61 57907630),(62 59292096),(63 60937330),(64 62474052),(65 63357360),(66 64013212),(67 64603188),(68 65508676),(69 66912260),(70 68692380),(71 70001576),(72 70827670),(73 71751020),(74 73676730),(75 76068136),(76 78310350),(77 80135070),(78 82177050),(79 83993210),
(1 13071.079),(2 16317.365),(3 16898.84),(4 16754.45),(5 16829.26),(6 17030.164),(7 17226.818),(8 18000.932),(9 17471.127),(10 17343.969),(11 17408.129),(12 17212.697),(13 17616.943),(14 17619.604),(15 17789.621),(16 17563.244),(17 17742.701),(18 17982.262),(19 17772.96),(20 17600.316),(21 18262.377),(22 17856.857),(23 17492.158),(24 16842.61),(25 17442.848),(26 17529.639),(27 17732.871),(28 17812.334),(29 17561.797),(30 17716.6),(31 17498.313),(32 17342.797),(33 17371.803),(34 17366.924),(35 18041.783),(36 18149.877),(37 18049.41),(38 17755.559),(39 17678.738),(40 18009.697),(41 18025.764),(42 17845.602),(43 17625.697),(44 17613.156),(45 17578.201),(46 17655.494),(47 17581.785),(48 17999.057),(49 17537.432),(50 17649.424),(51 17559.508),(52 17372.258),(53 17403.889),(54 17909.943),(55 17725.117),(56 17668.568),(57 17472.834),(58 17523.238),(59 17316.89),(60 17559.3),(61 17490.037),(62 17771.15),(63 17578.746),(64 17872.188),(65 17726.771),(66 17664.45),(67 17632.871),(68 17498.248),(69 17513.69),(70 17761.254),(71 17672.45),(72 17753.709),(73 17759.191),(74 17284.002),(75 17526.49),(76 17281.861),(77 17606.092),(78 17275.22),(79 17180.246),
(1 12640.143),(2 15602.635),(3 16114.484),(4 16128.86),(5 16211.606),(6 16498.096),(7 16660.854),(8 17027.42),(9 16887.977),(10 16969.957),(11 16721.426),(12 16190.515),(13 16660.701),(14 17251.082),(15 17281.23),(16 16953.941),(17 17216.393),(18 17284.459),(19 17135.645),(20 17283.928),(21 17814.14),(22 17119.184),(23 16670.596),(24 17152.783),(25 17472.344),(26 17113.986),(27 17291.125),(28 17020.088),(29 16738.564),(30 16699.736),(31 16833.87),(32 16376.121),(33 16820.32),(34 17023.02),(35 17288.469),(36 17142.404),(37 17381.582),(38 17143.906),(39 17178.82),(40 17169.447),(41 16937.338),(42 16761.434),(43 16505.299),(44 16949.39),(45 16932.225),(46 17081.361),(47 16613.662),(48 17046.342),(49 17024.885),(50 16832.213),(51 16746.813),(52 16578.682),(53 16826.523),(54 17257.629),(55 17164.78),(56 17229.387),(57 17183.451),(58 17263.842),(59 17298.652),(60 17272.184),(61 17143.84),(62 17377.55),(63 17133.764),(64 17371.002),(65 17355.205),(66 17280.611),(67 16973.607),(68 17050.959),(69 17064.63),(70 17194.111),(71 17163.18),(72 17397.014),(73 17016.887),(74 16895.912),(75 16840.89),(76 16975.576),(77 17202.53),(78 16833.352),(79 16891.281),
(1 12000.857),(2 15091.353),(3 15729.783),(4 15805.508),(5 15840.121),(6 15966.878),(7 15862.571),(8 16020.642),(9 16422.535),(10 16385.557),(11 15994.453),(12 15774.151),(13 16052.457),(14 16155.07),(15 16500.377),(16 16424.521),(17 16158.279),(18 15995.341),(19 16089.5625),(20 16614.299),(21 16572.322),(22 16288.626),(23 16149.914),(24 16698.3),(25 16302.6875),(26 16143.15),(27 16632.646),(28 16473.305),(29 16148.325),(30 16124.601),(31 16301.1),(32 16268.6),(33 16484.006),(34 16604.254),(35 16745.078),(36 15987.623),(37 16003.1045),(38 16270.66),(39 16393.51),(40 16399.02),(41 16397.762),(42 16123.527),(43 16221.614),(44 16357.288),(45 16104.923),(46 16179.01),(47 16058.531),(48 16107.114),(49 16269.746),(50 16414.305),(51 16308.633),(52 15977.423),(53 16466.021),(54 16598.709),(55 16866.574),(56 16582.182),(57 16170.181),(58 15938.877),(59 16460.064),(60 16328.122),(61 16396.955),(62 16780.172),(63 16328.814),(64 16467.035),(65 16692.482),(66 16728.838),(67 16556.441),(68 16279.057),(69 16467.771),(70 16384.748),(71 16485.082),(72 16458.838),(73 16356.414),(74 16088.728),(75 15944.868),(76 15874.963),(77 16127.948),(78 15919.798),(79 16079.376),
(1 12105.931),(2 14674.358),(3 15092.38),(4 15399.56),(5 15285.365),(6 15443.809),(7 15075.436),(8 15141.568),(9 15719.282),(10 15770.995),(11 15482.092),(12 15275.182),(13 15753.261),(14 15633.957),(15 15789.358),(16 15681.783),(17 15588.908),(18 15708.054),(19 15620.444),(20 15687.877),(21 15796.156),(22 15623.217),(23 15820.482),(24 15990.732),(25 15492.487),(26 15194.617),(27 15501.504),(28 15605.874),(29 15525.716),(30 15422.597),(31 15632.717),(32 15686.518),(33 15553.316),(34 15543.204),(35 15802.489),(36 15720.804),(37 15440.717),(38 15976.649),(39 15732.179),(40 15933.29),(41 15466.038),(42 15486.656),(43 15574.685),(44 15651.57),(45 15461.124),(46 15459.722),(47 15417.218),(48 15293.577),(49 15522.06),(50 15672.374),(51 15647.591),(52 15521.494),(53 15858.816),(54 15868.778),(55 15971.411),(56 15486.431),(57 15759.863),(58 15443.491),(59 15789.722),(60 15597.912),(61 15485.004),(62 15589.821),(63 15742.546),(64 15640.3545),(65 15839.214),(66 16079.243),(67 15721.981),(68 15554.168),(69 15708.506),(70 15825.577),(71 16052.212),(72 15746.449),(73 16089.746),(74 16069.428),(75 15867.5),(76 15844.041),(77 16119.519),(78 15820.642),(79 15791.616),
(1 11193.068),(2 13999.693),(3 14287.416),(4 14707.964),(5 14904.096),(6 14811.205),(7 14935.506),(8 14815.441),(9 15122.553),(10 15178.7705),(11 14901.444),(12 14735.858),(13 14962.658),(14 15226.521),(15 15388.138),(16 15237.9795),(17 15549.205),(18 14904.917),(19 14578.408),(20 15382.672),(21 15463.716),(22 15323.182),(23 15355.09),(24 15494.12),(25 15180.924),(26 15029.559),(27 15313.644),(28 15094.943),(29 15025.749),(30 15208.244),(31 15251.782),(32 15004.83),(33 15201.005),(34 14984.717),(35 15115.717),(36 15241.507),(37 15333.699),(38 15651.517),(39 15139.589),(40 15174.897),(41 14992.986),(42 15064.236),(43 14913.544),(44 15367.04),(45 15504.751),(46 15217.05),(47 15263.563),(48 15124.3545),(49 15076.09),(50 15406.0205),(51 15376.936),(52 15034.4375),(53 15345.688),(54 15530.527),(55 15665.847),(56 15439.547),(57 15353.572),(58 15171.064),(59 15380.807),(60 15233.117),(61 15006.317),(62 15067.501),(63 15481.141),(64 15200.17),(65 15369.601),(66 15277.046),(67 15207.117),(68 14651.034),(69 14846.381),(70 15432.834),(71 15551.983),(72 15375.561),(73 15131.017),(74 14980.299),(75 15169.743),(76 14789.522),(77 15081.996),(78 15032.9795),(79 15178.984),
(1 10660.487),(2 13318.251),(3 13605.7295),(4 14066.959),(5 13990.259),(6 13974.327),(7 14370.812),(8 13898.209),(9 14441.772),(10 14378.817),(11 14311.448),(12 14187.33),(13 14325.095),(14 14696.42),(15 14623.089),(16 14673.605),(17 14600.099),(18 14315.821),(19 14329.503),(20 14764.131),(21 14925.3545),(22 14635.199),(23 14566.884),(24 14698.23),(25 14757.216),(26 14304.041),(27 14624.83),(28 14611.054),(29 14654.259),(30 14629.921),(31 14446.747),(32 14421.399),(33 14592.518),(34 14389.5),(35 14571.867),(36 14791.935),(37 14929.671),(38 15007.586),(39 14554.798),(40 14351.904),(41 14540.717),(42 14856.407),(43 14432.582),(44 14564.122),(45 14805.01),(46 14648.01),(47 14799.254),(48 14984.192),(49 14777.018),(50 15058.882),(51 14655.834),(52 14579.034),(53 14801.759),(54 15131.858),(55 14831.171),(56 14774.717),(57 14479.728),(58 14594.228),(59 14868.575),(60 14706.569),(61 14711.607),(62 14692.773),(63 15021.281),(64 14923.558),(65 14890.952),(66 14544.603),(67 14697.706),(68 14421.938),(69 14597.101),(70 14717.384),(71 14799.503),(72 14787.435),(73 14641.126),(74 14715.475),(75 14781.746),(76 14497.336),(77 14829.381),(78 14559.781),(79 14805.851),
(1 10400.665),(2 12761.296),(3 13483.229),(4 13517.0205),(5 13606.717),(6 13726.832),(7 14094.88),(8 13922.783),(9 13727.582),(10 13994.771),(11 13925.687),(12 13590.038),(13 13984.733),(14 14112.368),(15 13955.369),(16 13969.271),(17 13995.332),(18 14040.031),(19 13747.777),(20 14085.312),(21 14347.027),(22 13991.462),(23 13677.473),(24 13780.202),(25 13895.084),(26 13896.266),(27 14289.749),(28 14174),(29 14224.403),(30 14448.235),(31 14149.909),(32 14224.952),(33 14266.9375),(34 14374.437),(35 14464.469),(36 14837.456),(37 14791.027),(38 14847.794),(39 14420.757),(40 14211.929),(41 14238.461),(42 14544.09),(43 14361.225),(44 14523.086),(45 14442.005),(46 14596.495),(47 14731.033),(48 14825.378),(49 14628.925),(50 15190.648),(51 14832.339),(52 14618.244),(53 14779.176),(54 14863.899),(55 14469.942),(56 14313.467),(57 14190.465),(58 14443.219),(59 14646.447),(60 14423.628),(61 14384.1875),(62 14424.674),(63 14290.17),(64 14301.076),(65 14288.881),(66 14265.793),(67 14308.336),(68 14053.399),(69 14222.827),(70 14240.798),(71 14206.976),(72 14049.418),(73 14070.51),(74 14157.521),(75 14288.635),(76 13847.491),(77 13893.286),(78 14043.468),(79 14190.278),
(1 10511.343),(2 12792.725),(3 13009.933),(4 13226.103),(5 13370.32),(6 13474.728),(7 13643.723),(8 13366.731),(9 13509.683),(10 13867.639),(11 13581.826),(12 13343.475),(13 13673.999),(14 13818.443),(15 13886.63),(16 13821.043),(17 13958.3955),(18 13716.498),(19 13746.985),(20 13814.877),(21 13941.305),(22 13794.496),(23 13648.042),(24 13932.375),(25 13731.992),(26 13843.28),(27 13744.689),(28 13535.958),(29 13909.926),(30 14174.235),(31 14046.825),(32 14046.662),(33 14004.7295),(34 14100.519),(35 14464.792),(36 14704.68),(37 14672.951),(38 14700.361),(39 14914.188),(40 14522.125),(41 14330.476),(42 14380.017),(43 14345.215),(44 14448.3955),(45 14494.86),(46 14720.182),(47 14562.289),(48 14583.196),(49 14628.069),(50 14599.998),(51 14745.561),(52 14613.379),(53 14602.812),(54 14470.9795),(55 14163.272),(56 14309.35),(57 14079.715),(58 14105.427),(59 14422.254),(60 14249.494),(61 14263.504),(62 14151.973),(63 14513.058),(64 14297.573),(65 14164.683),(66 13981.6045),(67 14305.853),(68 14084.417),(69 14005.389),(70 14030.288),(71 14259.511),(72 14167.863),(73 13905.679),(74 14286.6875),(75 14074.461),(76 14029.032),(77 13830.855),(78 13890.285),(79 13982.664),
(1 10109.176),(2 12277.505),(3 12580.469),(4 12851.947),(5 13003.807),(6 13187.513),(7 13202.278),(8 13034.246),(9 13043.867),(10 13574.927),(11 13461.218),(12 13502.338),(13 13565.701),(14 13850.935),(15 13726.359),(16 13716.886),(17 13928.37),(18 13622.141),(19 13601.421),(20 13503.488),(21 13673.804),(22 14090.73),(23 13603.395),(24 13434.396),(25 13681.384),(26 13830.124),(27 13744.885),(28 13588.306),(29 13627.494),(30 13739.072),(31 14102.374),(32 13817.026),(33 13492.511),(34 13726.119),(35 13943.028),(36 13768.784),(37 13918.518),(38 14020.865),(39 14164.923),(40 13883.721),(41 13707.815),(42 13983.346),(43 13849.252),(44 13940.562),(45 13764.391),(46 13812.386),(47 13807.21),(48 14045.971),(49 13977.735),(50 13911.645),(51 14045.863),(52 14091.938),(53 13977.451),(54 13788.61),(55 13502.123),(56 13572.302),(57 13623.938),(58 13815.061),(59 13894.886),(60 13837.603),(61 13601.943),(62 13571.014),(63 13815.622),(64 13655.407),(65 13618.099),(66 13725.306),(67 13967.332),(68 13554.865),(69 13398.318),(70 13683.992),(71 13677.846),(72 13379.976),(73 12933.221),(74 13617.033),(75 13591.393),(76 13541.722),(77 13087.683),(78 13144.478),(79 13248.799),
(1 9537.44),(2 11638.616),(3 12115.558),(4 12163.845),(5 12000.3),(6 12337.487),(7 12383.851),(8 12452.651),(9 12365.685),(10 12703.999),(11 12843.69),(12 12925.139),(13 12762.331),(14 12613.294),(15 12754.033),(16 12876.987),(17 13047.013),(18 12900.268),(19 12836.678),(20 12482.232),(21 12902.191),(22 13202.113),(23 12637.647),(24 12583.87),(25 13030.859),(26 13150.647),(27 13257.5625),(28 13074.872),(29 12966.06),(30 13106.365),(31 13479.487),(32 13126.235),(33 12848.348),(34 13141.806),(35 13380.056),(36 13208.278),(37 13143.568),(38 13369.6875),(39 13366.086),(40 13192.946),(41 12990.737),(42 13248.789),(43 13199.045),(44 13374.735),(45 13126.402),(46 13261.159),(47 13509.704),(48 13512.367),(49 13353.095),(50 13253.043),(51 13431.893),(52 13400.6045),(53 13326.02),(54 13211.786),(55 12982.351),(56 12999.915),(57 12852.8955),(58 12967.928),(59 13268.553),(60 13236.987),(61 13205.416),(62 13135.655),(63 13154.299),(64 13052.7295),(65 13140.569),(66 13342.267),(67 13197.345),(68 12840.887),(69 12792.782),(70 12984.349),(71 13294.207),(72 12896.622),(73 12702.616),(74 13011.54),(75 12999.121),(76 12829.544),(77 12668.793),(78 12934.316),(79 13059.787),
(1 9065.342),(2 11348.85),(3 11962.782),(4 12080.848),(5 11751.5205),(6 12284.876),(7 12442.138),(8 12636.895),(9 12428.126),(10 12646.58),(11 12608.614),(12 12691.964),(13 12438.361),(14 12715.55),(15 12772.272),(16 12827.481),(17 12965.125),(18 12918.837),(19 12636.715),(20 12313.83),(21 12904.147),(22 12809.931),(23 12587.999),(24 12477.674),(25 12960.142),(26 12961.184),(27 12842.269),(28 12842.739),(29 13030.321),(30 13227.338),(31 12992.426),(32 12572.055),(33 12859.924),(34 12936.467),(35 13055.755),(36 12837.6455),(37 12705.866),(38 13007.0625),(39 13200.536),(40 13195.407),(41 12750.917),(42 12781.249),(43 12981.657),(44 13057.967),(45 12818.897),(46 12801.544),(47 13052.806),(48 12959.102),(49 12664.761),(50 12435.508),(51 12687.802),(52 12954.529),(53 12798.206),(54 12857.22),(55 12681.081),(56 12715.6875),(57 12720.017),(58 12581.274),(59 12670.519),(60 12615.068),(61 12488.8545),(62 12489.168),(63 12723.566),(64 12716.475),(65 12566.66),(66 12729.4375),(67 12726.469),(68 12406.88),(69 12451.66),(70 12313.374),(71 12649.832),(72 12615.884),(73 12321.564),(74 12321.712),(75 12599.772),(76 12268.424),(77 12366.089),(78 12481.684),(79 12634.089),
(1 8888.262),(2 11085.148),(3 11527.94),(4 11958.768),(5 11637.293),(6 11829.482),(7 11973.142),(8 12039.251),(9 12125.929),(10 12432.713),(11 12530.313),(12 12427.275),(13 12035.303),(14 12322.49),(15 12363.388),(16 12064.628),(17 12420.053),(18 12389.855),(19 11842.638),(20 12211.722),(21 12401.155),(22 12377.164),(23 12212.019),(24 12321.86),(25 12350.585),(26 12465.06),(27 12427.056),(28 12284.615),(29 12415.657),(30 12403.446),(31 12416.72),(32 12081.677),(33 12205.67),(34 12393.053),(35 12544.064),(36 12313.454),(37 12182.475),(38 12725.6),(39 12573.5),(40 12658.235),(41 12377.595),(42 12387.219),(43 12529.36),(44 12501.854),(45 12361.12),(46 12395.599),(47 12224.078),(48 12528.3),(49 12259.772),(50 11964.68),(51 12128.285),(52 12314.559),(53 12126.12),(54 12357.284),(55 12430.303),(56 12351.1),(57 12621.42),(58 12534.413),(59 12331.766),(60 12166.395),(61 12170.93),(62 12078.5),(63 12358.907),(64 12141.267),(65 12231.156),(66 12260.487),(67 12371.308),(68 12294.434),(69 12197.915),(70 12088.832),(71 12053.422),(72 11999.212),(73 12094.685),(74 12163.647),(75 12545.703),(76 12222.434),(77 12147.232),(78 11994.982),(79 12324.214),
(1 9165.631),(2 11260.505),(3 11195.013),(4 11487.971),(5 11419.709),(6 11470.856),(7 11604.869),(8 11762.131),(9 11750.56),(10 11851.316),(11 12053.671),(12 12015.769),(13 11529.022),(14 11981.791),(15 12021.44),(16 11684.704),(17 12019.289),(18 11834.563),(19 11736.333),(20 12233.022),(21 12019.283),(22 11726.169),(23 11896.225),(24 12091.481),(25 11837.777),(26 12236.249),(27 12219.16),(28 12021.197),(29 11808.8),(30 11715.466),(31 11904.729),(32 12025.988),(33 11924.526),(34 11805.792),(35 12000.917),(36 11823.176),(37 12002.862),(38 12226.792),(39 12075.953),(40 12145.276),(41 11740.293),(42 11898.996),(43 12088.094),(44 12270.466),(45 11957.561),(46 11927.0205),(47 11627.833),(48 11905.681),(49 12109.603),(50 12129.822),(51 11949.522),(52 12141.428),(53 11672.244),(54 11867.593),(55 12151.032),(56 11940.601),(57 12142.372),(58 12086.869),(59 11964.053),(60 11906.968),(61 11878.164),(62 11876.197),(63 11844.592),(64 11958.698),(65 12042.514),(66 11913.357),(67 12038.496),(68 12226.362),(69 12076.101),(70 12031.68),(71 11751.682),(72 11746.993),(73 12099.769),(74 11851.383),(75 12179.446),(76 12074.711),(77 11840.102),(78 12029.446),(79 12187.858),
(1 8852.149),(2 10864.681),(3 11010.256),(4 11332.894),(5 11150.327),(6 11187.2295),(7 11608.428),(8 11721.819),(9 11604.958),(10 11558.005),(11 11491.888),(12 11457.24),(13 11302.915),(14 11580.588),(15 11601.532),(16 11443.208),(17 11783.793),(18 11500.805),(19 11447.793),(20 11544.348),(21 11631.846),(22 11747.262),(23 11570.719),(24 11433.892),(25 11430.777),(26 11659.174),(27 11937.12),(28 11739.399),(29 11528.18),(30 11369.639),(31 11501.717),(32 11751.181),(33 11701.198),(34 11686.396),(35 11762.355),(36 11494.696),(37 11671.666),(38 11791.826),(39 11752.869),(40 11800.943),(41 11594.015),(42 11657.365),(43 11654.358),(44 11826.047),(45 11579.792),(46 11684.782),(47 11711.929),(48 11543.196),(49 11793.382),(50 11806.58),(51 11489.782),(52 11610.08),(53 11447.491),(54 11433.258),(55 11590.495),(56 11614.476),(57 11667.189),(58 11866.099),(59 11587.971),(60 11821.906),(61 11490.179),(62 11449.73),(63 11592.187),(64 11809.874),(65 11985.277),(66 11907.144),(67 11879.941),(68 11933.572),(69 11811.027),(70 11783.546),(71 11579.431),(72 11858.908),(73 12017.481),(74 11887.837),(75 12154.821),(76 11923.534),(77 11781.3),(78 11760.7295),(79 11649.546),
(1 8419.367),(2 10352.748),(3 10334.874),(4 10851.741),(5 10861.724),(6 11076.683),(7 11347.273),(8 11201.368),(9 11092.097),(10 11073.468),(11 11162.97),(12 11209.635),(13 10770.111),(14 10833.728),(15 10878.041),(16 10751.857),(17 11237.673),(18 11098.825),(19 10959.116),(20 11150.934),(21 11149.9),(22 11434.244),(23 10964.64),(24 10939.376),(25 11056.659),(26 11214.521),(27 11474.89),(28 11527.938),(29 11145.027),(30 11149.276),(31 11100.45),(32 11219.239),(33 11150.045),(34 11092.67),(35 11322.198),(36 11214.516),(37 11215.801),(38 11273.566),(39 11306.166),(40 11349.178),(41 11134.509),(42 11426.817),(43 11486.475),(44 11398.069),(45 11128.259),(46 11570.215),(47 11406.85),(48 11594.645),(49 11686.861),(50 11642.902),(51 11198.23),(52 11444.952),(53 11509.918),(54 11338.009),(55 11339.493),(56 11601.898),(57 11399.824),(58 11583.609),(59 11437.113),(60 11301.648),(61 11119.368),(62 11187.184),(63 11231.875),(64 11428.544),(65 11510.028),(66 11442.025),(67 11367.323),(68 11542.395),(69 11466.766),(70 11277.32),(71 11255.749),(72 11710.641),(73 11511.472),(74 11471.382),(75 11730.102),(76 11549.301),(77 11541.818),(78 11363.741),(79 11425.527),
(1 8247.03),(2 10034.404),(3 9924.601),(4 10301.797),(5 10235.46),(6 10478.018),(7 10659.22),(8 10938.644),(9 10764.228),(10 10503.567),(11 10685.389),(12 10712.921),(13 10600.487),(14 10954.218),(15 10953.317),(16 10858.506),(17 10897.095),(18 10768.511),(19 10994.034),(20 11095.3),(21 10894.758),(22 10963.183),(23 10919.104),(24 10737.942),(25 10717.446),(26 10792.6045),(27 11067.3),(28 11372.106),(29 10865.158),(30 10947.989),(31 10713.1455),(32 10740.58),(33 10881),(34 10890.514),(35 11178.314),(36 10940.843),(37 10942.103),(38 10845.373),(39 10903.218),(40 10920.169),(41 10877.189),(42 11257.751),(43 10981.124),(44 10757.603),(45 10675.853),(46 11108.255),(47 10889.379),(48 11018.227),(49 11033.5205),(50 11051.739),(51 10768.106),(52 10990.256),(53 10849.431),(54 10698.129),(55 10809.63),(56 10778.964),(57 10727.314),(58 10657.738),(59 10692.764),(60 10691.065),(61 10490.01),(62 10780.149),(63 10603.36),(64 10695.35),(65 10718.183),(66 10719.24),(67 10779.635),(68 10765.038),(69 10854.958),(70 10696.895),(71 10813.122),(72 11047.381),(73 11033.721),(74 11020.636),(75 10991.254),(76 11037.779),(77 11031.008),(78 10812.171),(79 11050.536),
(1 7743.357),(2 9475.182),(3 9699.116),(4 9900.031),(5 9813.042),(6 10085.464),(7 10167.658),(8 10450.038),(9 10313.703),(10 10303.508),(11 10490.041),(12 10329.95),(13 10373.705),(14 10527.554),(15 10462.116),(16 10455.326),(17 10361.668),(18 10378.658),(19 10486.255),(20 10541.458),(21 10425.926),(22 10559.791),(23 10649.118),(24 10487.498),(25 10282.974),(26 10403.295),(27 10541.547),(28 10712.872),(29 10642.874),(30 10590.494),(31 10647.663),(32 10597.799),(33 10453.846),(34 10459.486),(35 10577.18),(36 10438.049),(37 10531.731),(38 10219.195),(39 10439.558),(40 10427.065),(41 10472.628),(42 10726.438),(43 10667.065),(44 10233.646),(45 10362.076),(46 10414.922),(47 10483.689),(48 10563.997),(49 10810.008),(50 10677.434),(51 10468.47),(52 10713.872),(53 10389.228),(54 10378.929),(55 10448.169),(56 10341.931),(57 10258.159),(58 10213.091),(59 10413.903),(60 10579.451),(61 10407.377),(62 10800.965),(63 10675.087),(64 10448.16),(65 10660.3),(66 10647.406),(67 10379.383),(68 10464.09),(69 10582.199),(70 10498.88),(71 10562.569),(72 10545.513),(73 10820.015),(74 10787.369),(75 10624.413),(76 10959.553),(77 10821.045),(78 10628.523),(79 10472.24),
(1 7446.8496),(2 9089.673),(3 9385.289),(4 9474.443),(5 9172.548),(6 9574.402),(7 10020.687),(8 10058.083),(9 9991.881),(10 10114.718),(11 9993.85),(12 10090.463),(13 10096.124),(14 10164.803),(15 10182.643),(16 10093.1045),(17 10343.911),(18 10379.112),(19 10226.635),(20 9977.061),(21 10183.074),(22 10322.684),(23 10204.31),(24 10364.307),(25 10545.206),(26 10403.95),(27 10359.682),(28 10481.295),(29 10476.769),(30 10312.947),(31 10228.507),(32 10319.8545),(33 10334.761),(34 10260.914),(35 10292.587),(36 10189.827),(37 10031.4375),(38 9877.398),(39 9981.949),(40 10211.583),(41 10431.971),(42 10553.354),(43 10321.845),(44 9895.919),(45 10117.511),(46 10244.855),(47 10342.218),(48 10095.534),(49 10305.081),(50 10206.872),(51 10169.351),(52 10221.161),(53 10078.931),(54 10029.51),(55 10020.687),(56 10286.463),(57 10125.953),(58 10250.457),(59 10190.309),(60 10275.747),(61 10234.8),(62 10421.761),(63 10226.506),(64 10149.052),(65 10199.765),(66 10289.464),(67 9893.983),(68 10128.425),(69 10311.705),(70 10114.981),(71 10209.968),(72 10445.658),(73 10453.938),(74 10300.554),(75 10193.666),(76 10274.76),(77 10402.697),(78 10104.619),(79 10220.202),
