1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,
(1 0.0003002935),(2 61.294827),(3 131.31429),(4 156.1355),(5 156.02235),(6 132.14157),(7 123.13048),(8 102.082085),(9 101.87756),(10 144.4368),(11 207.7689),(12 212.49902),(13 212.53618),(14 219.65363),(15 264.06854),(16 280.3298),(17 280.0124),(18 266.0086),(19 273.02014),(20 235.33986),(21 235.37422),(22 219.27103),(23 166.8823),(24 186.45226),(25 186.36328),(26 193.87065),(27 202.69191),(28 237.50462),(29 237.46692),(30 242.31537),(31 221.1553),(32 228.64877),(33 228.72614),(34 282.81177),(35 308.0271),(36 332.24957),(37 332.09625),(38 303.56888),(39 331.14597),(40 393.7068),(41 393.69504),(42 385.04684),(43 418.39163),(44 358.46796),(45 358.30402),(46 323.3333),
(1 0.00038075398),(2 136.36494),(3 209.17087),(4 233.2082),(5 233.0073),(6 214.76866),(7 196.5846),(8 175.12015),(9 175.12386),(10 226.3994),(11 291.44006),(12 298.60486),(13 298.74368),(14 278.47458),(15 360.7099),(16 417.4972),(17 417.29413),(18 439.8515),(19 408.96277),(20 369.51358),(21 369.54523),(22 297.5659),(23 210.28896),(24 234.79457),(25 234.81738),(26 268.1682),(27 279.7603),(28 330.46802),(29 330.68066),(30 343.3221),(31 302.8106),(32 281.04156),(33 281.07544),(34 296.282),(35 337.1996),(36 369.6496),(37 369.44894),(38 326.54697),(39 384.07285),(40 461.17493),(41 461.29428),(42 468.30664),(43 422.01678),(44 355.89856),(45 355.95374),(46 320.37674),
(1 0.00047817448),(2 138.13847),(3 118.13841),(4 135.51721),(5 135.51932),(6 153.6624),(7 153.16507),(8 164.68338),(9 164.69212),(10 168.9573),(11 179.56833),(12 169.26614),(13 169.32002),(14 170.00139),(15 290.3079),(16 301.42563),(17 301.39185),(18 275.08722),(19 253.55167),(20 264.25372),(21 264.31335),(22 238.27745),(23 216.23656),(24 232.71785),(25 232.6401),(26 285.22086),(27 321.43048),(28 372.50455),(29 372.4875),(30 403.60852),(31 346.87024),(32 341.35306),(33 341.39597),(34 357.68945),(35 360.23593),(36 378.6906),(37 378.4984),(38 342.94696),(39 383.34137),(40 434.0285),(41 433.99792),(42 431.59995),(43 431.47955),(44 381.41162),(45 381.24185),(46 328.6229),
(1 0.0006346673),(2 64.650154),(3 113.3412),(4 149.45271),(5 149.57004),(6 153.0925),(7 146.99686),(8 161.33052),(9 161.29256),(10 148.97829),(11 149.43385),(12 176.45798),(13 176.36928),(14 180.81361),(15 219.10376),(16 240.54677),(17 240.43915),(18 239.5236),(19 232.6096),(20 246.45071),(21 246.34845),(22 236.47006),(23 254.20364),(24 257.3955),(25 257.34055),(26 291.06125),(27 306.7514),(28 315.30612),(29 315.47916),(30 321.08365),(31 354.15045),(32 356.28232),(33 356.30234),(34 318.13257),(35 331.9414),(36 338.33487),(37 338.25787),(38 328.92407),(39 331.01508),(40 361.56784),(41 361.5929),(42 368.9774),(43 350.6456),(44 328.89536),(45 328.75955),(46 307.43185),
(1 0.00081810396),(2 44.557064),(3 115.6431),(4 156.25536),(5 156.23343),(6 147.30963),(7 164.11168),(8 175.8461),(9 175.86148),(10 164.10405),(11 150.24655),(12 171.41954),(13 171.38031),(14 179.99843),(15 217.80948),(16 254.9016),(17 254.9111),(18 260.21335),(19 247.8183),(20 255.78314),(21 255.76474),(22 237.62015),(23 245.62262),(24 258.86774),(25 258.90857),(26 289.25085),(27 321.58676),(28 336.23538),(29 336.37485),(30 366.31998),(31 340.53433),(32 339.72723),(33 339.73532),(34 337.13687),(35 352.36267),(36 343.86835),(37 343.71127),(38 332.99817),(39 356.8087),(40 363.66486),(41 363.66568),(42 342.11026),(43 337.69208),(44 331.62903),(45 331.594),(46 296.96317),
(1 0.00065026135),(2 33.763466),(3 92.68806),(4 125.18827),(5 125.25864),(6 122.54603),(7 126.07894),(8 146.03336),(9 146.01743),(10 128.43797),(11 115.20336),(12 125.45087),(13 125.45224),(14 123.35356),(15 150.7997),(16 183.15034),(17 183.2318),(18 176.37526),(19 163.51817),(20 163.78171),(21 163.72534),(22 150.4378),(23 162.72545),(24 167.54485),(25 167.56984),(26 175.25713),(27 234.00212),(28 232.67828),(29 232.7111),(30 219.20724),(31 223.7081),(32 234.3534),(33 234.35196),(34 225.1312),(35 216.36214),(36 221.42215),(37 221.50055),(38 237.05984),(39 259.47952),(40 237.77032),(41 237.83588),(42 216.553),(43 196.40375),(44 207.5692),(45 207.51506),(46 194.30081),
(1 0.0008926834),(2 38.798653),(3 88.55527),(4 110.189865),(5 110.19513),(6 118.34157),(7 131.74118),(8 134.94446),(9 134.96478),(10 122.74027),(11 137.43202),(12 148.01164),(13 147.84004),(14 144.66286),(15 128.09784),(16 158.16032),(17 158.12476),(18 162.14539),(19 154.01175),(20 160.66357),(21 160.65404),(22 151.77814),(23 158.1737),(24 162.65706),(25 162.61107),(26 174.14806),(27 193.55104),(28 193.34932),(29 193.37054),(30 195.1478),(31 198.60431),(32 211.61664),(33 211.73145),(34 205.24661),(35 218.69006),(36 215.76942),(37 215.84003),(38 211.78474),(39 222.13953),(40 207.57353),(41 207.55157),(42 201.41095),(43 216.69064),(44 194.63379),(45 194.59827),(46 188.64503),
(1 0.0009901266),(2 31.906988),(3 90.10805),(4 111.04283),(5 111.118645),(6 115.51177),(7 116.40882),(8 121.73033),(9 121.70606),(10 113.954994),(11 135.42728),(12 138.85216),(13 138.91367),(14 133.75085),(15 140.69093),(16 163.64044),(17 163.53683),(18 173.70242),(19 169.51654),(20 166.28821),(21 166.42395),(22 152.27705),(23 149.91978),(24 162.9687),(25 163.10574),(26 162.87746),(27 188.84268),(28 199.87866),(29 199.82175),(30 199.93034),(31 176.15541),(32 176.13918),(33 176.18759),(34 185.19008),(35 179.23018),(36 171.04813),(37 171.11331),(38 187.45815),(39 195.68251),(40 192.53917),(41 192.60777),(42 178.75449),(43 168.87212),(44 177.90793),(45 177.76654),(46 176.9224),
(1 0.0010571451),(2 29.48005),(3 80.65188),(4 104.02005),(5 104.021736),(6 103.60005),(7 112.82462),(8 124.83092),(9 124.78962),(10 121.44329),(11 130.8456),(12 129.7667),(13 129.75589),(14 129.32147),(15 130.58473),(16 144.48233),(17 144.55443),(18 148.06686),(19 136.04367),(20 141.05171),(21 140.98492),(22 133.31693),(23 147.14735),(24 155.4613),(25 155.46686),(26 163.8948),(27 179.07646),(28 173.50838),(29 173.47797),(30 157.76195),(31 175.98003),(32 185.64136),(33 185.73326),(34 189.62413),(35 181.42151),(36 176.65738),(37 176.6881),(38 181.11711),(39 182.35323),(40 160.79651),(41 160.77411),(42 165.04828),(43 178.93341),(44 174.26837),(45 174.22078),(46 171.81552),
(1 0.0011141463),(2 32.060425),(3 74.75187),(4 87.30683),(5 87.366356),(6 93.06211),(7 112.07549),(8 113.016846),(9 113.00852),(10 98.3364),(11 110.13415),(12 115.28162),(13 115.28786),(14 119.02593),(15 116.90836),(16 127.273674),(17 127.30654),(18 132.88138),(19 130.79979),(20 125.44174),(21 125.379135),(22 126.23854),(23 131.62633),(24 139.1025),(25 139.08636),(26 139.05682),(27 155.71625),(28 152.49095),(29 152.48659),(30 151.01567),(31 137.08492),(32 135.67813),(33 135.80263),(34 146.85295),(35 151.03993),(36 146.68692),(37 146.86272),(38 141.69191),(39 137.9787),(40 139.15495),(41 139.14957),(42 141.66336),(43 156.5458),(44 159.02031),(45 158.97392),(46 159.11646),
(1 0.001076327),(2 24.80411),(3 71.89538),(4 74.517044),(5 74.51128),(6 85.566055),(7 90.29036),(8 96.36172),(9 96.344185),(10 87.409546),(11 97.95155),(12 93.143776),(13 93.14343),(14 94.86013),(15 103.53159),(16 103.415634),(17 103.46401),(18 105.12121),(19 102.67561),(20 100.856636),(21 100.90287),(22 102.250435),(23 107.66627),(24 110.505516),(25 110.58909),(26 115.34443),(27 118.17354),(28 120.022385),(29 119.976135),(30 112.79325),(31 109.2022),(32 112.230675),(33 112.24481),(34 120.365715),(35 116.89461),(36 103.82654),(37 103.83131),(38 119.60826),(39 128.13324),(40 121.831406),(41 121.84415),(42 123.399796),(43 115.492645),(44 123.00333),(45 123.01292),(46 120.811325),
