1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 0.000112373265),(2 73.85711),(3 180.4739),(4 176.55264),(5 176.54536),(6 148.28603),(7 122.69225),(8 76.382996),(9 76.3895),(10 143.38112),(11 209.56665),(12 231.98183),(13 232.08818),(14 244.2822),(15 268.91318),(16 278.7393),(17 278.34705),(18 277.3705),(19 246.43526),(20 179.93575),(21 180.01251),(22 154.96194),(23 55.305428),(24 91.76473),(25 91.99502),(26 106.63012),(27 119.10471),(28 162.48305),(29 162.5155),(30 144.23636),(31 63.342438),(32 45.26603),(33 45.298775),(34 101.558365),(35 164.42719),(36 211.47003),(37 211.33028),(38 200.80371),(39 291.5999),(40 347.52252),(41 347.60895),(42 321.48386),(43 326.57855),(44 229.27287),(45 229.39299),(46 134.14156),
(1 0.00012434914),(2 195.99095),(3 305.49683),(4 189.70035),(5 189.6097),(6 176.68645),(7 178.1059),(8 155.54723),(9 155.64578),(10 217.99373),(11 314.02872),(12 289.7516),(13 290.14337),(14 310.06177),(15 461.5536),(16 463.36713),(17 463.6802),(18 359.37485),(19 298.69098),(20 287.47067),(21 287.42612),(22 222.88531),(23 82.38834),(24 107.49076),(25 107.38724),(26 150.01132),(27 165.08473),(28 195.15468),(29 195.16078),(30 186.37596),(31 127.68074),(32 85.79658),(33 85.78396),(34 116.956955),(35 159.82848),(36 203.66177),(37 203.68262),(38 168.61401),(39 221.40015),(40 302.44785),(41 302.50208),(42 272.4967),(43 233.59839),(44 241.92548),(45 241.91428),(46 168.86),
(1 0.00025814475),(2 194.8613),(3 115.66645),(4 128.83467),(5 128.67102),(6 98.29529),(7 86.62481),(8 91.58287),(9 91.41023),(10 123.019646),(11 137.89253),(12 125.174774),(13 125.38405),(14 136.55763),(15 283.92242),(16 246.1677),(17 246.17992),(18 170.81209),(19 166.99887),(20 184.5529),(21 184.72313),(22 144.93),(23 94.9451),(24 80.80741),(25 80.809364),(26 123.49893),(27 128.97774),(28 156.5153),(29 156.67662),(30 156.07593),(31 150.45787),(32 120.54786),(33 120.699),(34 151.80432),(35 127.47683),(36 172.78557),(37 172.7154),(38 130.51138),(39 146.80212),(40 185.90654),(41 185.76637),(42 186.42331),(43 207.60677),(44 183.126),(45 183.04407),(46 119.394585),
(1 0.0002374948),(2 136.24414),(3 71.53074),(4 116.36363),(5 116.30988),(6 106.54288),(7 62.86309),(8 77.275375),(9 77.21279),(10 96.19466),(11 77.767525),(12 104.61174),(13 104.51599),(14 102.8922),(15 140.66481),(16 155.10141),(17 154.86986),(18 116.61639),(19 98.592384),(20 100.823265),(21 100.62099),(22 92.85885),(23 73.78692),(24 92.82678),(25 92.68198),(26 142.64375),(27 125.387405),(28 123.47474),(29 123.41631),(30 159.24333),(31 185.06702),(32 141.53735),(33 141.49507),(34 125.47582),(35 141.70988),(36 146.8356),(37 146.80623),(38 120.84256),(39 135.26958),(40 143.27702),(41 143.27226),(42 152.3419),(43 163.43391),(44 113.839424),(45 113.554436),(46 92.148346),
(1 0.00034021927),(2 76.48188),(3 53.832787),(4 107.80603),(5 107.90985),(6 103.48085),(7 81.397224),(8 98.155624),(9 98.3478),(10 83.62251),(11 77.38718),(12 101.8096),(13 102.04207),(14 93.889915),(15 126.172),(16 154.5288),(17 154.31178),(18 135.3735),(19 137.03262),(20 136.12018),(21 136.13208),(22 97.20423),(23 101.43996),(24 118.76651),(25 118.60552),(26 188.80966),(27 168.64127),(28 159.58427),(29 159.69495),(30 196.94273),(31 150.56163),(32 129.33556),(33 129.35587),(34 113.29138),(35 153.83707),(36 127.76694),(37 127.86386),(38 115.98726),(39 163.02896),(40 159.79785),(41 159.85701),(42 131.22261),(43 137.63545),(44 151.70863),(45 151.79826),(46 131.65643),
(1 0.00037302088),(2 24.124084),(3 69.50706),(4 54.240215),(5 54.303387),(6 62.767506),(7 61.97352),(8 66.280525),(9 66.143036),(10 51.820248),(11 74.61925),(12 65.03223),(13 64.998375),(14 71.84551),(15 91.79165),(16 93.24015),(17 93.29345),(18 99.67051),(19 110.47009),(20 103.3123),(21 103.35474),(22 62.704838),(23 84.937454),(24 101.52093),(25 101.27069),(26 149.36606),(27 124.24966),(28 122.13756),(29 122.23122),(30 128.4475),(31 98.70843),(32 84.54855),(33 84.31561),(34 87.146095),(35 133.41641),(36 124.89552),(37 125.026146),(38 103.73176),(39 120.83742),(40 147.34384),(41 147.52345),(42 144.68466),(43 136.42513),(44 159.20334),(45 159.11476),(46 130.71252),
(1 0.0006104131),(2 35.420288),(3 110.59071),(4 82.65043),(5 82.760765),(6 78.5824),(7 82.007065),(8 109.47195),(9 109.52265),(10 76.17896),(11 72.31462),(12 71.916565),(13 71.819046),(14 105.74585),(15 118.30679),(16 123.3536),(17 123.253426),(18 119.40723),(19 112.47306),(20 122.60319),(21 122.68295),(22 114.21897),(23 138.91139),(24 146.75665),(25 146.62239),(26 173.44061),(27 165.23462),(28 131.97589),(29 131.98528),(30 137.11606),(31 160.99367),(32 153.25319),(33 153.19667),(34 139.3599),(35 151.78203),(36 146.24579),(37 146.37111),(38 154.77191),(39 137.16766),(40 130.5758),(41 130.52646),(42 130.19438),(43 122.88074),(44 123.75024),(45 123.82949),(46 127.114586),
(1 0.0006294338),(2 39.48862),(3 71.28208),(4 55.564053),(5 55.41007),(6 70.38651),(7 68.971176),(8 88.98215),(9 88.74512),(10 84.713486),(11 67.820564),(12 83.40374),(13 83.40145),(14 84.956245),(15 90.5642),(16 149.21555),(17 149.15503),(18 132.36069),(19 116.27321),(20 114.6629),(21 114.645775),(22 108.248665),(23 95.53375),(24 106.60444),(25 106.61866),(26 126.98946),(27 143.63887),(28 150.02505),(29 150.12825),(30 160.19589),(31 123.52541),(32 118.160965),(33 118.18939),(34 136.21562),(35 159.05663),(36 184.19206),(37 184.20433),(38 186.93243),(39 178.49184),(40 175.72108),(41 175.74472),(42 149.1323),(43 114.275),(44 119.19586),(45 119.39126),(46 137.47583),
(1 0.00042708244),(2 34.275993),(3 58.903538),(4 80.732216),(5 80.762566),(6 71.630646),(7 67.27205),(8 75.44432),(9 75.45191),(10 73.25698),(11 66.33649),(12 71.9318),(13 72.0476),(14 59.076263),(15 69.6178),(16 83.36923),(17 83.34005),(18 92.13856),(19 84.241905),(20 74.01231),(21 74.05719),(22 90.18885),(23 71.5152),(24 84.695366),(25 84.887856),(26 88.73606),(27 101.62463),(28 109.95542),(29 110.09193),(30 118.61085),(31 83.14071),(32 94.34738),(33 94.25323),(34 99.76592),(35 96.00128),(36 106.748795),(37 106.723816),(38 125.71707),(39 103.12454),(40 95.721306),(41 95.84322),(42 94.84459),(43 98.94683),(44 90.293655),(45 90.19058),(46 90.456764),
(1 0.00050746335),(2 21.477776),(3 55.29882),(4 59.940823),(5 59.988914),(6 42.795586),(7 61.048267),(8 57.39674),(9 57.440075),(10 75.15305),(11 83.353966),(12 75.5714),(13 75.55276),(14 70.395615),(15 69.158),(16 90.499756),(17 90.72609),(18 82.32373),(19 79.42767),(20 87.00536),(21 87.01774),(22 75.5489),(23 77.984665),(24 81.73698),(25 81.91507),(26 99.770546),(27 121.58318),(28 100.65398),(29 100.65261),(30 107.28324),(31 92.40877),(32 105.637566),(33 105.45884),(34 105.28928),(35 109.48767),(36 92.75846),(37 92.748566),(38 101.993935),(39 103.20621),(40 98.15208),(41 98.15047),(42 92.30744),(43 97.144745),(44 88.667404),(45 88.714096),(46 105.882385),
(1 0.0006562605),(2 17.491022),(3 51.048985),(4 66.241745),(5 66.310326),(6 72.85667),(7 55.835873),(8 76.079926),(9 75.8715),(10 45.03939),(11 52.313587),(12 44.083992),(13 44.155647),(14 41.975067),(15 42.20439),(16 34.954872),(17 34.996872),(18 47.71792),(19 52.05096),(20 64.48544),(21 64.3995),(22 53.88871),(23 57.579178),(24 69.11775),(25 69.26832),(26 74.72838),(27 69.07444),(28 76.08981),(29 76.21614),(30 75.02767),(31 77.55959),(32 86.01746),(33 85.76945),(34 82.93923),(35 86.90082),(36 64.05854),(37 64.107994),(38 83.50184),(39 80.439644),(40 74.16952),(41 74.14423),(42 77.09221),(43 64.87984),(44 70.325836),(45 70.2601),(46 71.28712),
