1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 220822.58),(2 801335.7),(3 1733058.4),(4 3036929.8),(5 4763243.5),(6 6957096.5),(7 9610703),(8 12863971),(9 16888876),(10 21707730),(11 27242646),(12 33458570),(13 40691076),(14 48663310),(15 57407310),(16 66765684),(17 77736350),(18 88541940),(19 99722310),(20 111372290),(21 123460904),(22 135612160),(23 147994960),(24 160462780),(25 172916460),(26 185672700),(27 198251060),(28 210081580),(29 221539660),(30 232496000),(31 242517460),(32 251065580),(33 259017730),(34 267291000),(35 273258100),(36 278418080),(37 282875800),(38 285790460),(39 288096260),(40 289531740),(41 290290020),(42 290265380),(43 290093150),(44 289214240),(45 288914600),(46 287292160),(47 285317980),(48 282889060),(49 281889820),(50 279469100),(51 276753440),(52 273776450),(53 270891230),(54 268003570),(55 265020540),(56 262360620),(57 259161810),(58 255884110),(59 251949520),(60 247744900),(61 243392340),(62 239521420),(63 236094420),(64 233043020),(65 230049730),(66 227174700),(67 226362500),(68 225080050),(69 224573680),(70 224283980),(71 224738050),(72 225658320),(73 227616140),(74 229736510),(75 232374350),(76 235300240),(77 238318420),(78 241943550),(79 245518930),
(1 41418.113),(2 59384.746),(3 66559.61),(4 77938.52),(5 86137.44),(6 90363.62),(7 95974.7),(8 95748.97),(9 97309.64),(10 104709.29),(11 108199.19),(12 111409.086),(13 115159.23),(14 116047.56),(15 114814.23),(16 117658.07),(17 118067.3),(18 118278.63),(19 122218.82),(20 122237.53),(21 123960.14),(22 128967.98),(23 129567.734),(24 130161.08),(25 137397.89),(26 134978.13),(27 135899.94),(28 141099.98),(29 144140.02),(30 151825.02),(31 160734.69),(32 166143.34),(33 165726.39),(34 174405.19),(35 182546.38),(36 188344.73),(37 196604.17),(38 199857.42),(39 204549.75),(40 209437.16),(41 210754.75),(42 213316.98),(43 222275.28),(44 222401.34),(45 229999.4),(46 238033.61),(47 234073.8),(48 241063.55),(49 243555.05),(50 240681.64),(51 246270.61),(52 245212.5),(53 241747.7),(54 252935.16),(55 250367.5),(56 252282.16),(57 252698.69),(58 251562.81),(59 254698.89),(60 256490.14),(61 257849.63),(62 259860.67),(63 258715.9),(64 266076.34),(65 267732.13),(66 266989.56),(67 274668.72),(68 277431.1),(69 280867.6),(70 285742.66),(71 286779.78),(72 289808.63),(73 288314.75),(74 292570.9),(75 286341.28),(76 295773.8),(77 298433.53),(78 302175.22),(79 307790.4),
(1 41510.18),(2 59303.18),(3 66156.82),(4 78103.234),(5 86030.23),(6 90790.44),(7 99140.81),(8 100823.44),(9 101134.1),(10 109563.04),(11 112485),(12 114925.86),(13 119494.19),(14 123978.08),(15 122976.61),(16 126594.71),(17 129727.99),(18 130695.555),(19 134339.31),(20 135653.67),(21 133936.66),(22 139855.39),(23 142136.92),(24 142808.22),(25 149023.27),(26 147927.63),(27 142294.66),(28 147609.81),(29 151942.56),(30 153538.39),(31 161157.11),(32 163287.84),(33 160335.88),(34 165982.86),(35 177272.66),(36 180184.88),(37 186275.92),(38 189009.14),(39 190344.55),(40 198705.92),(41 196796.61),(42 202107.88),(43 209398.73),(44 209397.63),(45 212708.22),(46 220971.55),(47 222908.39),(48 224282.39),(49 228283.27),(50 228702.52),(51 233135.78),(52 239244.78),(53 236904.61),(54 240437.94),(55 250875.34),(56 244359.75),(57 247382.88),(58 251478.28),(59 249194.13),(60 255091.05),(61 258865.72),(62 259978.95),(63 265089.47),(64 268326.5),(65 272634.66),(66 276612.03),(67 275872.94),(68 284150.44),(69 289838.5),(70 288366.75),(71 295109.66),(72 296412.97),(73 297613.03),(74 299261.47),(75 297459.38),(76 302783.16),(77 304059.44),(78 303477.97),(79 304953.66),
(1 40533.832),(2 57190.11),(3 63310.023),(4 76143.87),(5 82285.414),(6 87600.125),(7 97066.65),(8 99212.8),(9 98256.25),(10 105141.34),(11 109570.14),(12 108979.45),(13 113701.516),(14 119701.664),(15 120514.17),(16 123257.18),(17 126451.13),(18 125925.164),(19 124181.62),(20 127962.13),(21 125442.83),(22 126486.516),(23 131344.19),(24 131073.58),(25 131625.36),(26 136021.47),(27 136250.81),(28 137894.08),(29 145065.73),(30 146525.97),(31 151659.1),(32 157470.66),(33 154143.64),(34 160983.58),(35 173242.98),(36 177072.19),(37 183869.25),(38 190651.66),(39 189704.69),(40 199979.19),(41 202811.9),(42 202346.02),(43 210901.11),(44 216568.88),(45 219403.39),(46 227970.92),(47 228073.9),(48 233200.2),(49 238365.52),(50 236798.22),(51 236722.75),(52 241718.16),(53 240786.16),(54 243189.56),(55 246885.66),(56 245338.98),(57 244890.5),(58 248943.33),(59 252299.31),(60 252606.25),(61 255339.3),(62 258186.34),(63 254473.3),(64 256916.97),(65 261137.39),(66 261658.2),(67 266639.84),(68 275975),(69 280511.34),(70 284863.53),(71 284568.72),(72 288755.9),(73 291439.28),(74 285313.5),(75 286619.28),(76 285678.38),(77 285279.4),(78 287732.3),(79 285857.78),
(1 39060.707),(2 54893.016),(3 59179.87),(4 69028.766),(5 77438.336),(6 80659.45),(7 88654.56),(8 92344.67),(9 93181.88),(10 97234.94),(11 105172.23),(12 102419.71),(13 104638.6),(14 113210.36),(15 113841.94),(16 117299.83),(17 121430.96),(18 122935.3),(19 119853.48),(20 123887.664),(21 124525.55),(22 121239.664),(23 125349.4),(24 127684.586),(25 124698.914),(26 127411.56),(27 130581.555),(28 129272.25),(29 132428.5),(30 137846.72),(31 140906.84),(32 142207.75),(33 143465.02),(34 143240.34),(35 151969.25),(36 157719.9),(37 157775.1),(38 161244.95),(39 165079.16),(40 165823.16),(41 168884.08),(42 171539.39),(43 177593.98),(44 183334.38),(45 184446.81),(46 187504.23),(47 190983.2),(48 189675.4),(49 192312.22),(50 196866.5),(51 191659.92),(52 193057.7),(53 195003.03),(54 198405.02),(55 199145.33),(56 205361.69),(57 202328.95),(58 204473.1),(59 207237.58),(60 204988.25),(61 210174.5),(62 213088.75),(63 215734.95),(64 218411.33),(65 220637.95),(66 222587.98),(67 225524.47),(68 224480),(69 230471.36),(70 232279.25),(71 234221.88),(72 239354.8),(73 243442),(74 246645.61),(75 246553.56),(76 246390.17),(77 247899.16),(78 249967.78),(79 252650.17),
(1 37432.68),(2 54153.418),(3 57061.867),(4 65671.08),(5 74680.47),(6 76297.836),(7 81590.55),(8 85776.39),(9 87156.805),(10 89506.63),(11 97055.72),(12 94097.586),(13 93987.42),(14 100164.54),(15 100329.51),(16 102706.71),(17 104107),(18 108890.39),(19 106069.22),(20 110393.51),(21 112588.21),(22 111107.516),(23 112075.27),(24 120783.82),(25 119923.5),(26 119213.15),(27 126394.5),(28 129574.28),(29 130912.6),(30 132913.3),(31 142442.9),(32 144331.58),(33 141457.38),(34 144467.39),(35 149082.77),(36 150567.66),(37 154279.81),(38 158867.22),(39 158002.2),(40 165879.08),(41 166321.67),(42 168353.27),(43 176133.42),(44 179587.34),(45 180255.98),(46 183487.61),(47 183501.3),(48 185763.55),(49 188246.03),(50 188594.36),(51 189088.67),(52 189469.44),(53 188264.83),(54 190374.17),(55 193253.75),(56 189616.94),(57 191866.78),(58 193642.19),(59 190989.33),(60 195518.83),(61 194871.3),(62 197015.98),(63 202456.36),(64 201386.36),(65 202402.03),(66 206245.03),(67 203611.73),(68 204581.13),(69 210598.03),(70 210119.92),(71 214216),(72 217796.44),(73 219128.17),(74 222207.52),(75 225935.34),(76 225011.98),(77 233100.1),(78 231711.27),(79 232114.83),
(1 36064.48),(2 51618.797),(3 53969.39),(4 60603.44),(5 68050.09),(6 68710.7),(7 74220.46),(8 78019.48),(9 78696.51),(10 81339.7),(11 85771.836),(12 89572.32),(13 88025.9),(14 91886.734),(15 94623.65),(16 95963.586),(17 95225.086),(18 98654.12),(19 96950.59),(20 98679.3),(21 101189.33),(22 100369.69),(23 99102.24),(24 105278.09),(25 104591.61),(26 103554.45),(27 108290.516),(28 110482.375),(29 112988.484),(30 114013.984),(31 122710.26),(32 127857.31),(33 126019.75),(34 130014.67),(35 138341.48),(36 140155.3),(37 144970.3),(38 151010.86),(39 150728.86),(40 155899.33),(41 160511.05),(42 160880.1),(43 165626.34),(44 172297.77),(45 174805.38),(46 176037.14),(47 179502.67),(48 182045.39),(49 187184.83),(50 190434.5),(51 189698.34),(52 192309.97),(53 195696.84),(54 200384.66),(55 203025.9),(56 205529.38),(57 206363.34),(58 210052.53),(59 210318.25),(60 211509.03),(61 216039.66),(62 217294.17),(63 222220.92),(64 223287.02),(65 223783.16),(66 224460.64),(67 221597.98),(68 223825.08),(69 222020.72),(70 220238.81),(71 222873.94),(72 224465.78),(73 221572.72),(74 225863.34),(75 224709.9),(76 226411.19),(77 229955.28),(78 227416.55),(79 228052.34),
(1 32821.723),(2 46865.3),(3 48558.457),(4 54563.887),(5 61779.22),(6 64653.57),(7 67582.36),(8 71242.695),(9 72177.04),(10 75543.75),(11 81020.84),(12 84842.125),(13 84766.516),(14 87793.37),(15 92364.125),(16 93249.68),(17 94597.25),(18 98718.44),(19 96308.36),(20 97355.875),(21 102171.85),(22 104320.53),(23 104364.305),(24 106504.36),(25 108973.4),(26 108597.82),(27 113157.97),(28 116741.11),(29 119644.02),(30 120614.26),(31 126781.445),(32 131501.05),(33 130661.38),(34 134003.5),(35 146808.95),(36 151128.83),(37 154522.1),(38 161461.94),(39 165631.88),(40 167808.95),(41 172306.75),(42 174384.2),(43 177426.84),(44 182282.36),(45 186964.47),(46 188644.34),(47 188711.56),(48 191753.7),(49 194638.75),(50 194533.06),(51 196139.64),(52 198046.23),(53 198049.78),(54 202038.1),(55 208578.73),(56 206475.23),(57 208044.9),(58 209997.92),(59 209132.97),(60 211654.73),(61 213016.66),(62 215371.75),(63 222281.33),(64 224707.06),(65 226763.02),(66 230337.84),(67 232796.95),(68 237614.67),(69 243054),(70 247183.23),(71 252605.16),(72 254391.03),(73 256718.16),(74 258308.25),(75 261585.17),(76 264286.06),(77 266083.16),(78 264568.8),(79 265011),
(1 29945.684),(2 43216.234),(3 44690.234),(4 51212.273),(5 60550.29),(6 61756.87),(7 65652.54),(8 71785.125),(9 71007.93),(10 73362.836),(11 76852.44),(12 78742.17),(13 80637.414),(14 81830.18),(15 85734.15),(16 87375.25),(17 88372.82),(18 91336.86),(19 92504.04),(20 92083.61),(21 95013.2),(22 97066.22),(23 97859.43),(24 98964.47),(25 99938.91),(26 101951),(27 103212.05),(28 105639.31),(29 107049.195),(30 109904.7),(31 112432.74),(32 115916.72),(33 117788.74),(34 116383.65),(35 122546.88),(36 127184.414),(37 128251.58),(38 129205.55),(39 131834.45),(40 132174.13),(41 135633.1),(42 138479.19),(43 139353.4),(44 139263.22),(45 140784.83),(46 142275.23),(47 143479.17),(48 145463.13),(49 148304.7),(50 148664.25),(51 149568.3),(52 154509.89),(53 156035.16),(54 159420.5),(55 163153.39),(56 164489.4),(57 166887.94),(58 167737.5),(59 169739.23),(60 173187.98),(61 174980.44),(62 179564.55),(63 183215.02),(64 186170.83),(65 186447.19),(66 192141.45),(67 197342.78),(68 199978.06),(69 201838.48),(70 205599.14),(71 207636.02),(72 209934.28),(73 209636.78),(74 210689.05),(75 213128.06),(76 216402.63),(77 219064.6),(78 219304.73),(79 220751.6),
(1 28643.44),(2 43630.387),(3 45371.383),(4 51608.6),(5 62589.652),(6 66344.38),(7 68041.46),(8 72373.57),(9 74226.805),(10 76446.734),(11 76194.805),(12 79207.53),(13 82320.87),(14 81027.97),(15 84108.414),(16 85696.234),(17 86018),(18 86742.484),(19 90780.99),(20 87557.03),(21 90088.945),(22 92596.57),(23 92557.59),(24 91146.15),(25 94045.93),(26 96150.01),(27 96051.56),(28 96995.02),(29 100022.31),(30 103123.12),(31 105494.84),(32 107065.6),(33 110666.31),(34 111389.85),(35 119858.336),(36 124588.92),(37 126633.86),(38 125160.63),(39 130122.87),(40 133700.83),(41 137076.11),(42 139655.17),(43 146083.02),(44 149222.33),(45 154043.1),(46 160906.45),(47 163026.8),(48 163822.94),(49 168229.4),(50 172105),(51 170865.6),(52 172820.69),(53 178497.58),(54 183048.27),(55 184837.89),(56 188114.58),(57 190553.95),(58 189037.16),(59 192633.05),(60 198352.14),(61 197326.56),(62 198668.67),(63 201626.25),(64 204769.27),(65 205660.9),(66 206465.55),(67 204322.42),(68 204456.75),(69 207813.06),(70 209173.34),(71 209895.8),(72 212485.52),(73 212554.55),(74 212506.81),(75 213978.14),(76 215822.17),(77 214855.16),(78 213933.83),(79 217017.61),
(1 26035.762),(2 41038.57),(3 43405.887),(4 48619.723),(5 58674.4),(6 62963.152),(7 65221.7),(8 70683.37),(9 74165.695),(10 75337.11),(11 75601.49),(12 78096.08),(13 80706.53),(14 80464.38),(15 82976.16),(16 86697.43),(17 88763.945),(18 89183.49),(19 93348.61),(20 94653.72),(21 96704.06),(22 97896.13),(23 99371.15),(24 98833.3),(25 100544.26),(26 101161.22),(27 103261.15),(28 102419.43),(29 103298.97),(30 105327.09),(31 108909.49),(32 109572.4),(33 111127.9),(34 113398.34),(35 118458.03),(36 123994.68),(37 127117.08),(38 126863.22),(39 131338.31),(40 133623.05),(41 137806.3),(42 140971.97),(43 145817.11),(44 150650.13),(45 151259.14),(46 152719.88),(47 154947.75),(48 157036.31),(49 158752.8),(50 159690.89),(51 160462.34),(52 160055.69),(53 160509.78),(54 165131.75),(55 169404),(56 165970.64),(57 166686.86),(58 169796.31),(59 170942.58),(60 169158.61),(61 171655.97),(62 175290.95),(63 172131.34),(64 174746.56),(65 178228.19),(66 175826.16),(67 175188.2),(68 176835.14),(69 178716.44),(70 178842.44),(71 181246.64),(72 182666.39),(73 181540.3),(74 182969.4),(75 186480.97),(76 187094.47),(77 187430.78),(78 185724.02),(79 188978.84),
(1 26071.346),(2 41287.574),(3 42496.793),(4 45651.52),(5 55598.027),(6 59465.09),(7 59189.1),(8 64602.41),(9 68452.35),(10 69320.3),(11 68838.695),(12 69398.125),(13 75012.85),(14 75402.52),(15 75184.25),(16 76060.46),(17 80729.58),(18 80868.91),(19 80497.45),(20 84033.02),(21 88003.93),(22 86820.35),(23 86415.96),(24 88281.09),(25 91972.51),(26 91749.4),(27 90424.82),(28 92552.695),(29 94958.18),(30 94278.62),(31 96930.39),(32 98779.66),(33 101243.01),(34 101785.68),(35 107814.17),(36 111012.54),(37 113797.875),(38 114988.14),(39 116156.44),(40 118465.414),(41 122674.28),(42 121537.05),(43 126285.65),(44 128258.68),(45 129712.36),(46 131760.66),(47 135757.19),(48 137422.47),(49 137760.88),(50 140697.22),(51 142024.53),(52 142826.92),(53 143610.55),(54 147636.19),(55 148714.27),(56 148115.28),(57 150753.05),(58 153045.33),(59 153919.86),(60 156202.42),(61 161708.53),(62 164950.66),(63 167630.16),(64 172942.66),(65 177652.55),(66 177681.84),(67 178218.98),(68 180113.1),(69 183472.66),(70 184167.44),(71 183368.67),(72 183653.1),(73 183954.67),(74 185722.64),(75 186651.58),(76 186135.05),(77 187075.47),(78 184957.48),(79 183743.25),
(1 23957.912),(2 38810.64),(3 41993.844),(4 46088.7),(5 55169.82),(6 59333.832),(7 60030.58),(8 63855.754),(9 68246.98),(10 70735.26),(11 70245.664),(12 70014.96),(13 73999.125),(14 75588.57),(15 76233.984),(16 75946.89),(17 77322.96),(18 79664.266),(19 80295.836),(20 81628.84),(21 83306.65),(22 82725.234),(23 83464.336),(24 85485.13),(25 86963.945),(26 86713.766),(27 88030.63),(28 90832.13),(29 93377.69),(30 92137.4),(31 97234.64),(32 98576.89),(33 99815.96),(34 100685.164),(35 106900.16),(36 112335.234),(37 117784.7),(38 117922.06),(39 118839.2),(40 121497.21),(41 127136.41),(42 127873.82),(43 133857.98),(44 137833.52),(45 140231.33),(46 142788.06),(47 148006.78),(48 153694.61),(49 155555.23),(50 157144.89),(51 160477.14),(52 161650.06),(53 162856.69),(54 168579.6),(55 174066.44),(56 174341.92),(57 177398.8),(58 181913.11),(59 185232.3),(60 188108.11),(61 191746.17),(62 193743.06),(63 197535.6),(64 201659.98),(65 207371.81),(66 213531.47),(67 217720.7),(68 219971.92),(69 226154.47),(70 231216.33),(71 232200.73),(72 231309.44),(73 229375.98),(74 231969.1),(75 231889.83),(76 230726.22),(77 229554.19),(78 231948.67),(79 232360.64),
(1 24303.36),(2 38992.56),(3 42170.06),(4 44761.992),(5 53129.953),(6 59796.637),(7 60987.76),(8 63559.105),(9 67264.195),(10 71702.6),(11 72595.16),(12 72857.51),(13 76235.26),(14 78739),(15 79206.43),(16 78797.734),(17 79364.37),(18 80207.71),(19 80359.984),(20 79511.13),(21 79495.57),(22 82140.69),(23 82984.2),(24 84936.914),(25 88271.23),(26 87226.57),(27 87785.79),(28 91578.26),(29 95710.484),(30 95289.03),(31 100406.51),(32 104856.805),(33 108014.82),(34 110423.516),(35 121662.48),(36 128043.945),(37 130626.15),(38 133234.1),(39 137233.19),(40 141720.52),(41 143570.42),(42 144233.55),(43 149612.67),(44 153176.1),(45 157058.7),(46 160616.48),(47 163253.52),(48 167688.63),(49 171839.53),(50 173026.48),(51 172576.94),(52 173722.44),(53 175059.3),(54 179911.9),(55 179815.61),(56 177646.34),(57 180581.45),(58 184186.83),(59 184373.3),(60 181829.33),(61 184985.52),(62 190130.22),(63 190080.5),(64 191872.08),(65 193222.44),(66 194440.73),(67 197996.17),(68 201838.75),(69 205485.64),(70 206868.08),(71 208316.13),(72 211254.72),(73 212978.13),(74 215081.47),(75 216686.8),(76 217988.61),(77 221295.58),(78 221147.86),(79 224006.75),
(1 22880.393),(2 38180.17),(3 42873.336),(4 47419.637),(5 55649.227),(6 65096.957),(7 69088.4),(8 70256.05),(9 73698.86),(10 80764.64),(11 82111.46),(12 82527.3),(13 85690.05),(14 88659.34),(15 90041.266),(16 90081.05),(17 87950.57),(18 89152.77),(19 88864.77),(20 89047.2),(21 88677.83),(22 87463.9),(23 87000.22),(24 90616.414),(25 94369.02),(26 92912.92),(27 94682.766),(28 100414.13),(29 106769.81),(30 108141.93),(31 112992.336),(32 117316.54),(33 121421.12),(34 125867.53),(35 137683.61),(36 147161.14),(37 152858.83),(38 156208.61),(39 161747.19),(40 167822.61),(41 172988.44),(42 176532.53),(43 182868.02),(44 189063.56),(45 196541.56),(46 201309.97),(47 205366.63),(48 213683.42),(49 218735.86),(50 220233.45),(51 219827.27),(52 221212.34),(53 221261.34),(54 226842.67),(55 231885.25),(56 231881.52),(57 233763.77),(58 238406.47),(59 240080.19),(60 241377.39),(61 243771.92),(62 244344.1),(63 247400.2),(64 252103.72),(65 253178.16),(66 252081.63),(67 254764.16),(68 257775.66),(69 259386.16),(70 258857.14),(71 260580.48),(72 262543.94),(73 260868.53),(74 259747.25),(75 259133.38),(76 259081.13),(77 258870.8),(78 256265.61),(79 257918.92),
(1 23709.143),(2 38988.766),(3 43515.168),(4 45820.797),(5 52952.887),(6 61591.49),(7 65251.89),(8 67002.44),(9 71567.62),(10 75576.68),(11 76370.1),(12 78027.336),(13 81516.26),(14 81378.1),(15 82734.23),(16 85676.24),(17 84553.94),(18 83384.516),(19 82814.49),(20 85456.3),(21 85163.38),(22 82092.59),(23 81120.91),(24 83655.586),(25 86490.18),(26 86968.67),(27 88887.1),(28 91712.32),(29 93812.66),(30 94861.67),(31 102398.76),(32 106508.53),(33 107782.336),(34 112128.664),(35 128777),(36 136065.06),(37 140921.84),(38 144787.22),(39 150959.5),(40 155774.81),(41 158788.2),(42 164152.25),(43 172135.02),(44 178743.23),(45 183137.52),(46 189839.2),(47 192569.72),(48 197900.38),(49 204008.92),(50 208547.39),(51 211026.11),(52 214063.64),(53 216607.05),(54 225330.77),(55 233127.03),(56 234596.97),(57 238080.94),(58 242957.88),(59 247607.56),(60 251925.44),(61 256989.7),(62 260347.75),(63 264499.44),(64 272886),(65 277961),(66 280167.9),(67 282756.34),(68 286206.72),(69 291327.6),(70 292206.34),(71 294118.6),(72 295893.4),(73 298076.97),(74 299498.28),(75 298639.4),(76 299044.88),(77 302185.6),(78 301885.6),(79 304615.7),
(1 22484.648),(2 37608.184),(3 44139.57),(4 47350.152),(5 53068.973),(6 59301.59),(7 63056.418),(8 65463.44),(9 68230.766),(10 71664.67),(11 71965.266),(12 75000.29),(13 79063.32),(14 79365.14),(15 79064.086),(16 82053),(17 82626.99),(18 83793.17),(19 81315.11),(20 80865.05),(21 81296.2),(22 81920.33),(23 80050.62),(24 80602.07),(25 82453.27),(26 84815.336),(27 89365.45),(28 93992.32),(29 95558.72),(30 95765.71),(31 102759.016),(32 108498.93),(33 109749.04),(34 110956.1),(35 127644.016),(36 140169.39),(37 144831.73),(38 147941.55),(39 153363.02),(40 158286.52),(41 161885.64),(42 163283.84),(43 168814.02),(44 174602.6),(45 180851.53),(46 185772.53),(47 188516.33),(48 194763.2),(49 200964.3),(50 204977.89),(51 204968.97),(52 206899.8),(53 207861.86),(54 215081.03),(55 220522.73),(56 219052.92),(57 219220.64),(58 221301.33),(59 222351.98),(60 222607.22),(61 228208.64),(62 233206.27),(63 237078.77),(64 238798.33),(65 240787.95),(66 243895.17),(67 248263.9),(68 248170.05),(69 249681.55),(70 255035.64),(71 258937),(72 261293.52),(73 262999.53),(74 267877.06),(75 270615.2),(76 273392.34),(77 279070.84),(78 279534.4),(79 283387.06),
(1 21987.084),(2 36922.652),(3 42156.938),(4 46097.625),(5 49341.17),(6 53503.02),(7 59009.684),(8 63840.547),(9 66469.734),(10 68400.81),(11 68372.26),(12 72806.625),(13 77415.46),(14 76675.39),(15 75834.01),(16 76985.836),(17 78972.2),(18 81438.586),(19 81242.33),(20 81394.31),(21 81959.72),(22 80888.516),(23 83126.81),(24 85691.97),(25 85157.49),(26 83963.44),(27 87246.31),(28 93823.98),(29 95217.086),(30 94903.17),(31 103103.62),(32 111429.56),(33 114007.39),(34 115362.37),(35 127497.695),(36 135949.33),(37 143511.81),(38 146801.1),(39 153264.4),(40 157099.4),(41 161399.92),(42 167090.81),(43 174452.02),(44 181239.17),(45 188598.9),(46 195039.52),(47 198323.3),(48 202236.44),(49 205756.64),(50 210072.58),(51 214511.9),(52 218409.39),(53 217379.27),(54 223176.31),(55 230679.67),(56 229995.33),(57 231498.63),(58 235657.27),(59 236866.17),(60 238832.39),(61 243141.06),(62 247008.17),(63 249119.61),(64 252882.11),(65 255060.98),(66 255272.23),(67 256802.83),(68 260437.78),(69 262741),(70 264370.16),(71 266580.53),(72 269335.8),(73 267734.63),(74 266516.5),(75 267691.72),(76 268188.97),(77 267239.75),(78 265109.53),(79 266429.94),
(1 21755.098),(2 36431.367),(3 43399.79),(4 47855.4),(5 51956.17),(6 55767.76),(7 60158.64),(8 63625.06),(9 67800.58),(10 67117.93),(11 67208.29),(12 69886.63),(13 73275.734),(14 75558.91),(15 75293.41),(16 75530.664),(17 75886.18),(18 77342.57),(19 77731.664),(20 78012.586),(21 75996.305),(22 73405.46),(23 73802.68),(24 76513.67),(25 77227.016),(26 77427.28),(27 78933.89),(28 84461.15),(29 87920.82),(30 90932.555),(31 98192.79),(32 102623.305),(33 105031.53),(34 107366.195),(35 120834.28),(36 128306.805),(37 134639.28),(38 140125.05),(39 147538.83),(40 151945.98),(41 156051.06),(42 158359.72),(43 165027.84),(44 172508.06),(45 178223.78),(46 183779.06),(47 188155.28),(48 194711.73),(49 199629.64),(50 204332.19),(51 206904.9),(52 208996.69),(53 212795.47),(54 222175.2),(55 228183.67),(56 227174.64),(57 230386.95),(58 236735.45),(59 240759.16),(60 241168.9),(61 243729.2),(62 248701.16),(63 254069.86),(64 259583.89),(65 260652.89),(66 261568.48),(67 266246.4),(68 270713.2),(69 272994.28),(70 276325.75),(71 280275.7),(72 282855.28),(73 285409.1),(74 290892.56),(75 295843.97),(76 299931.8),(77 303721.16),(78 306948.8),(79 313348.1),
