1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 13943.269),(2 17110.639),(3 18440.514),(4 19360.924),(5 19795),(6 19650.205),(7 19977.494),(8 19191.701),(9 19047.084),(10 19018.049),(11 19929.162),(12 19637.729),(13 19854.053),(14 20372.322),(15 20738.482),(16 20932.791),(17 20748.52),(18 20910.592),(19 21580.955),(20 21772.06),(21 22781.338),(22 22444.643),(23 22156.037),(24 22465.447),(25 23215.729),(26 23584.398),(27 23736.197),(28 23897.484),(29 23815.484),(30 24103.695),(31 24335.672),(32 25211.865),(33 25251.44),(34 25714.38),(35 25525.338),(36 25560.701),(37 25883.252),(38 26139.977),(39 25510.318),(40 25297.291),(41 25113.313),(42 25903.89),(43 26636.107),(44 26502.385),(45 26363.795),(46 25678.656),(47 25684.984),(48 25789.178),(49 26097.953),(50 26434.479),(51 25598.914),(52 25888.924),(53 25888.846),(54 26288.264),(55 26819.287),(56 26737.28),(57 26696.916),(58 26783.408),(59 27241.992),(60 27583.467),(61 27764.39),(62 28029.398),(63 28517.373),(64 28541.252),(65 28893.076),(66 28460.135),(67 29116.281),(68 29679.432),(69 29909.459),(70 29830.182),(71 30502.611),(72 30698.797),(73 31265.88),(74 31037.334),(75 31434.506),(76 31896.318),(77 32184.268),(78 32735.25),(79 33159.418),
(1 13317.45),(2 16667.584),(3 18324.95),(4 18754.893),(5 19622.088),(6 19771.854),(7 19629.615),(8 18474.418),(9 18613.791),(10 18903.092),(11 19763.904),(12 19527.441),(13 19737.43),(14 20000.46),(15 20854.14),(16 21237.402),(17 20905.879),(18 20824.793),(19 21794.576),(20 21823.328),(21 22259.117),(22 22091.912),(23 22246.137),(24 22647.56),(25 23029.828),(26 23343.244),(27 23315.955),(28 23661.357),(29 23951.865),(30 24485.576),(31 24327.232),(32 25048.365),(33 25150.096),(34 25437.227),(35 25393.498),(36 25638.635),(37 25325.828),(38 25426.027),(39 25380.799),(40 25259.037),(41 25720.305),(42 26022.85),(43 26433.809),(44 26613.537),(45 26117.92),(46 25902.785),(47 25638.588),(48 25470.2),(49 25647.627),(50 26211.715),(51 25937.41),(52 26258.672),(53 26466.518),(54 26612.111),(55 26425.955),(56 26313.469),(57 26233.945),(58 26521.148),(59 27326.006),(60 27243.313),(61 27023.947),(62 27404.799),(63 27645.299),(64 28113.963),(65 28242.39),(66 27777.744),(67 28484.543),(68 29053.08),(69 29719.158),(70 29351.518),(71 29883.656),(72 30652.703),(73 30708.71),(74 30793.867),(75 31039.596),(76 31234.555),(77 32300.486),(78 32568.596),(79 32620.785),
(1 13400.631),(2 16683.045),(3 18503.668),(4 19106.498),(5 19800.904),(6 20052.783),(7 19873.346),(8 18620.697),(9 18506.525),(10 18889.158),(11 19607.984),(12 19471.486),(13 19718.31),(14 20126.05),(15 20618.291),(16 20695.063),(17 20757.34),(18 21185.771),(19 21169.02),(20 21684.828),(21 22306.934),(22 22458.281),(23 22241.045),(24 22630.443),(25 22706.332),(26 22968.69),(27 23304.95),(28 23710.277),(29 23749.457),(30 23772.848),(31 23619.455),(32 23953.748),(33 24078.867),(34 24189.572),(35 24330.723),(36 24759.377),(37 24898.27),(38 25437.035),(39 25105.107),(40 24867.262),(41 25049.977),(42 25276.74),(43 25837.965),(44 25864.342),(45 25594.984),(46 24951.305),(47 24790.342),(48 24649.137),(49 25195.654),(50 25740.666),(51 25333.219),(52 25488.248),(53 25591.855),(54 25629.316),(55 25961.492),(56 25705.29),(57 25718.35),(58 26063.285),(59 26735.553),(60 26649.834),(61 26610.16),(62 26546.443),(63 27183.557),(64 27075.785),(65 27042.828),(66 27091.998),(67 27293.174),(68 28363.406),(69 28537.98),(70 28324.73),(71 29334.87),(72 29614.043),(73 29479.61),(74 29432.668),(75 30095.268),(76 30579.412),(77 30924.03),(78 31017.121),(79 31648.553),
(1 12750.534),(2 16317.974),(3 18117.197),(4 18757.055),(5 19420.299),(6 19490.56),(7 19430.7),(8 18282.363),(9 18396.164),(10 18378.89),(11 19237.715),(12 19020.227),(13 19307.318),(14 19648.908),(15 20127.928),(16 20101.219),(17 20042.473),(18 20077.602),(19 20544.98),(20 21066.627),(21 21813.742),(22 21707.967),(23 21474.031),(24 21685.44),(25 21994.916),(26 22211.533),(27 22674.953),(28 23115.94),(29 23283.023),(30 23611.225),(31 23824.527),(32 24091.002),(33 24274.947),(34 24149.828),(35 24235.398),(36 24358.057),(37 24292.658),(38 24559.533),(39 24601.297),(40 24760.281),(41 25207.744),(42 25639.451),(43 25486.37),(44 25715.848),(45 25194.643),(46 25055.05),(47 25079.05),(48 25219.557),(49 25230.615),(50 25377.527),(51 25157.018),(52 25249.992),(53 25151.389),(54 25378.457),(55 25570.477),(56 25248.234),(57 25028.418),(58 25324.207),(59 26026.553),(60 26246.832),(61 25772.383),(62 25972.46),(63 26002.893),(64 26033.04),(65 26291.324),(66 25917.432),(67 26296.443),(68 27259.895),(69 27535.816),(70 27371.969),(71 27480.578),(72 28405.936),(73 28156.37),(74 28405.143),(75 29115.02),(76 29499.752),(77 29710.502),(78 30059.518),(79 30393.908),
(1 12306.315),(2 15545.846),(3 17371.816),(4 17828.578),(5 18280.191),(6 18581.574),(7 18611.354),(8 17713.129),(9 17699.213),(10 17812.41),(11 18524.084),(12 18649.387),(13 18401.389),(14 19004.926),(15 19047.531),(16 19164.148),(17 19207.027),(18 19139.58),(19 19358.514),(20 19816.977),(21 20300.63),(22 20345.06),(23 20794.518),(24 20811.13),(25 21200.701),(26 21382.564),(27 21757.416),(28 21879.105),(29 22106.256),(30 22167.455),(31 22590.389),(32 22793.68),(33 22728.072),(34 22890.56),(35 23395.451),(36 23666.71),(37 23680.295),(38 23838.137),(39 23703.324),(40 24140.236),(41 23951.09),(42 24157.287),(43 23989.723),(44 24289.93),(45 24023.836),(46 24120.275),(47 24155.85),(48 24137.795),(49 24342.385),(50 24391.865),(51 24299.088),(52 24649.055),(53 24519.363),(54 24806.408),(55 24853.71),(56 24417.201),(57 24511.043),(58 24954.9),(59 25184.605),(60 25674.982),(61 25530.346),(62 25260.018),(63 25974.633),(64 25902.438),(65 26040.266),(66 26243.969),(67 26834.834),(68 27696.99),(69 28432.336),(70 28126.78),(71 28800.512),(72 29273.633),(73 29601.084),(74 29643.504),(75 30006.334),(76 29910.406),(77 30617.08),(78 30784.932),(79 31506.637),
(1 12098.886),(2 15542.466),(3 17129.453),(4 17648.756),(5 18379.979),(6 18564.387),(7 18455.898),(8 17541.518),(9 17500.967),(10 17479.145),(11 18177.639),(12 18026.746),(13 17803.86),(14 18186.3),(15 18647.225),(16 18779.996),(17 18802.42),(18 18934.662),(19 19180.486),(20 19595.408),(21 20343.877),(22 20995.057),(23 20653.502),(24 20832.107),(25 20463.729),(26 20688.15),(27 21355.492),(28 21916.852),(29 21796.436),(30 21908.402),(31 22179.182),(32 22008.795),(33 22430.354),(34 22543.617),(35 22716.572),(36 22937.355),(37 22759.977),(38 23061.514),(39 23493.18),(40 23532.846),(41 23454.74),(42 23639.352),(43 23351.412),(44 23569.49),(45 23553.336),(46 23767.01),(47 23546.396),(48 23511.975),(49 23668.246),(50 23782.977),(51 23549.469),(52 24089.787),(53 23812.77),(54 24198.42),(55 23875.979),(56 23371.303),(57 23629.883),(58 24352.05),(59 24681.576),(60 25309.11),(61 24644.768),(62 25081.174),(63 25329.016),(64 24891.252),(65 25558.691),(66 25576.426),(67 25979.31),(68 26747.432),(69 27369.162),(70 27193.352),(71 27769.428),(72 28192.363),(73 28254.932),(74 28697.19),(75 29044.967),(76 29111.723),(77 29369.666),(78 29914.834),(79 30098.016),
(1 11972.766),(2 15125.659),(3 16924.895),(4 17330.938),(5 17808.652),(6 18124.488),(7 18088.324),(8 17276.563),(9 17377.557),(10 17606.281),(11 17848.408),(12 17899.781),(13 17752.475),(14 18137.148),(15 18725.455),(16 18629.05),(17 18637.246),(18 18491.938),(19 18599.918),(20 19084.709),(21 19743.83),(22 20025.176),(23 20032.07),(24 20428.494),(25 20603.875),(26 21072.758),(27 21250.914),(28 21244.828),(29 21386.03),(30 21307.643),(31 21770.836),(32 21990.672),(33 22121.451),(34 22249.936),(35 22640.217),(36 22634.598),(37 22432.688),(38 22533.262),(39 22486.084),(40 22878.46),(41 23165.473),(42 22970.852),(43 23085.197),(44 23221.148),(45 22710.69),(46 22747.412),(47 23087.332),(48 23146.195),(49 23383.318),(50 23347.28),(51 23036.082),(52 23386.008),(53 23006.54),(54 23142.805),(55 23442.273),(56 23127.3),(57 23431.832),(58 23721.988),(59 24226.783),(60 24319.547),(61 23966.104),(62 23881.51),(63 24179.055),(64 24090.803),(65 24642.268),(66 24536.578),(67 25018.95),(68 25628.064),(69 26299.037),(70 26145.28),(71 26348.059),(72 27042.516),(73 27213.508),(74 27284.111),(75 27727.219),(76 28123.906),(77 28181.408),(78 28912.148),(79 28688.02),
(1 12273.057),(2 15454.193),(3 17205.707),(4 17712.877),(5 18120.22),(6 18326.44),(7 18372.197),(8 17322.691),(9 17472.736),(10 17649.879),(11 18218.322),(12 17871.727),(13 17863.775),(14 18411.72),(15 18744.32),(16 18915.635),(17 18907.6),(18 19080.076),(19 19334.025),(20 19285.063),(21 19658.041),(22 19941.566),(23 19944.3),(24 20197.855),(25 20418.57),(26 20935.486),(27 21214.66),(28 21336.354),(29 21485.918),(30 21966.46),(31 22105.377),(32 22172.416),(33 22209.502),(34 22548.05),(35 22920.742),(36 22454.941),(37 22139.35),(38 22458.486),(39 22785.506),(40 23143.918),(41 23085.498),(42 23176.242),(43 23367.205),(44 23285.258),(45 22993.377),(46 23052.545),(47 23016.668),(48 23109.848),(49 23161.035),(50 23201.756),(51 22862.713),(52 23003.516),(53 22863.348),(54 23155.895),(55 23513.895),(56 22806.258),(57 23232.6),(58 23494.285),(59 23514.137),(60 23888.092),(61 23151.54),(62 23584.05),(63 24023.232),(64 23756.484),(65 24177.287),(66 24176.326),(67 24903.393),(68 25348.734),(69 25824.38),(70 26091.87),(71 26210.75),(72 26419.975),(73 26498.613),(74 26514.518),(75 26771.227),(76 27442.006),(77 27977.787),(78 27788.65),(79 28186.404),
(1 11476.575),(2 14441.406),(3 16107.861),(4 16617.385),(5 17333.58),(6 17526.742),(7 17572.469),(8 16787.092),(9 16773.395),(10 16616.494),(11 16950.934),(12 16791.17),(13 16727.896),(14 17146.014),(15 17469.84),(16 17577.459),(17 17709.66),(18 17867.936),(19 18102.74),(20 18315.842),(21 18924.191),(22 19108.768),(23 19010.008),(24 19312.12),(25 19397.115),(26 19813.734),(27 19693.16),(28 19949.156),(29 20121.207),(30 20640.846),(31 20507.81),(32 21075.5),(33 21208.766),(34 21533.83),(35 21665.93),(36 21686.912),(37 21231.785),(38 21215.521),(39 21233.803),(40 21437.316),(41 21557.756),(42 21691.012),(43 21757.35),(44 21597.938),(45 21513.32),(46 21639.207),(47 22163.275),(48 21936.81),(49 21800.102),(50 22098.244),(51 21417.316),(52 21288.324),(53 21373.268),(54 21951.674),(55 21874.688),(56 21465.764),(57 21555.408),(58 21611.582),(59 21555.352),(60 21942.166),(61 21572.205),(62 21758.908),(63 22060.059),(64 22022.895),(65 22326.45),(66 22360.635),(67 22826.898),(68 23244.781),(69 23911.195),(70 23696.076),(71 23981.47),(72 24096.088),(73 24268.771),(74 24351.408),(75 24962.572),(76 25285.715),(77 25155.42),(78 25735.234),(79 26309.043),
(1 11445.255),(2 14313.152),(3 15932.724),(4 16512.283),(5 16681.771),(6 17093.867),(7 17215.813),(8 16490.88),(9 16704.762),(10 16674.09),(11 16728.785),(12 16511.125),(13 16537.813),(14 17021.96),(15 17579.89),(16 17361.006),(17 17334.42),(18 17470.113),(19 17749.518),(20 18141.094),(21 18244.387),(22 18431.586),(23 18366.055),(24 18795.344),(25 18875.252),(26 19359.016),(27 19365.549),(28 19778.748),(29 19765.322),(30 20120.904),(31 20236.027),(32 20631.96),(33 20678.203),(34 20684.094),(35 20844.633),(36 20637.723),(37 20686.803),(38 20750.295),(39 20850.865),(40 21109.008),(41 21101.816),(42 21192.365),(43 21405.713),(44 21126.803),(45 20980.51),(46 21498.408),(47 21672.813),(48 21414.92),(49 21286.41),(50 21194.227),(51 20914.023),(52 21184.477),(53 21234.07),(54 21520.857),(55 21811.318),(56 21259.605),(57 21444.717),(58 21736.959),(59 21745.215),(60 21912.844),(61 21900.793),(62 21811.941),(63 22397.387),(64 21846.988),(65 22270.326),(66 22706.82),(67 23104.734),(68 23292.268),(69 23647.355),(70 23450.313),(71 23790.123),(72 23755.895),(73 24334.59),(74 24571.275),(75 24850.723),(76 25044.234),(77 25637.623),(78 25399.752),(79 25943.14),
(1 11167.852),(2 14161.148),(3 15798.539),(4 16619.824),(5 16715.23),(6 17127.96),(7 17104.674),(8 16490.504),(9 16431.277),(10 16368.547),(11 16437.387),(12 16169.449),(13 16292.131),(14 16899.572),(15 17146.42),(16 17291.58),(17 17764.793),(18 17744.021),(19 18086.527),(20 17938.28),(21 18207.447),(22 18461.463),(23 18652.89),(24 19066.992),(25 19274.594),(26 19480.408),(27 19754.82),(28 19776.336),(29 20347.557),(30 20488.752),(31 20861.166),(32 20805.191),(33 20860.563),(34 21003.848),(35 21014.758),(36 20974.89),(37 20965.53),(38 20974.762),(39 20845.566),(40 21264.951),(41 21494.799),(42 22070.387),(43 21891.764),(44 21427.697),(45 21409.807),(46 21325.98),(47 21711.799),(48 21159.137),(49 21179.883),(50 21303.486),(51 21260.332),(52 21065.79),(53 21004.3),(54 21426.883),(55 21583.348),(56 21076.139),(57 21324.262),(58 21845.94),(59 21862.86),(60 22035.467),(61 21733.57),(62 22179.348),(63 22530.504),(64 22667.04),(65 22763.17),(66 22943.344),(67 23126.307),(68 23620.23),(69 24138.188),(70 24467.752),(71 24478.217),(72 24765.049),(73 25327.63),(74 25371.313),(75 25891.518),(76 26224.9),(77 26644.738),(78 26599.723),(79 27115.129),
(1 10790.389),(2 13987.916),(3 15601.153),(4 16404.086),(5 16365.978),(6 16421.828),(7 16447.898),(8 15899.826),(9 15745.496),(10 15791.218),(11 16192.82),(12 15911.163),(13 15975.95),(14 16102.771),(15 16646.684),(16 16380.671),(17 16652.686),(18 17088.166),(19 17323.914),(20 17020.977),(21 17401.207),(22 17374.848),(23 17473.021),(24 17435.248),(25 17785.766),(26 18106.857),(27 18632.64),(28 18813.09),(29 19113.012),(30 19451.338),(31 19551.197),(32 19759.912),(33 19680.162),(34 19563.297),(35 19574.496),(36 19370.191),(37 19511.67),(38 19685.322),(39 19815.842),(40 19889.287),(41 20126.826),(42 20559.082),(43 20550.854),(44 20521.354),(45 20366.398),(46 20245.236),(47 20490.63),(48 20191.355),(49 20243.58),(50 20372.72),(51 20073.576),(52 19949.553),(53 20249.307),(54 20282.334),(55 20245.564),(56 19891.367),(57 20134.574),(58 20431.992),(59 20300.838),(60 20558.191),(61 20678.99),(62 20695.293),(63 21505.73),(64 21070.371),(65 21145.266),(66 21422.1),(67 21813.209),(68 22034.055),(69 22256.61),(70 22499.303),(71 22874.47),(72 22993.834),(73 23345.602),(74 23759.645),(75 23534.33),(76 24010.512),(77 24447.842),(78 24512.979),(79 24554.88),
(1 10645.685),(2 13746.52),(3 15228.815),(4 16146.548),(5 16015.506),(6 16134.217),(7 16076.176),(8 15613.098),(9 15787.803),(10 15743.928),(11 16021.155),(12 15628.016),(13 15740.404),(14 15829.943),(15 16193.803),(16 16454.285),(17 16168.051),(18 16677.582),(19 17157.53),(20 17264.549),(21 17372.416),(22 17582.766),(23 17730.889),(24 17736.14),(25 18024.02),(26 18075.498),(27 18237.719),(28 18661.125),(29 18877.05),(30 19153.045),(31 19530.979),(32 19620.725),(33 19769.4),(34 19753.79),(35 19679.117),(36 19740.8),(37 19549.385),(38 19324.768),(39 19441.941),(40 19658.8),(41 19881.51),(42 20241.158),(43 20136.08),(44 19846.025),(45 19756.02),(46 19755.787),(47 20262.346),(48 19902.994),(49 19762.879),(50 19903.318),(51 19733.084),(52 19775.389),(53 19462.367),(54 19979.115),(55 20047.168),(56 20210.01),(57 20075.012),(58 20264.322),(59 20151.33),(60 20238.69),(61 20245.383),(62 20788.234),(63 21394.389),(64 21081.875),(65 21130.746),(66 21657.057),(67 21814.379),(68 22169.367),(69 22452.451),(70 22868.492),(71 22932.648),(72 23319.201),(73 23448.857),(74 23785.695),(75 24116.182),(76 24465.512),(77 24403.309),(78 24363.2),(79 24749.38),
(1 10099.322),(2 12955),(3 14408.864),(4 15165.773),(5 15094.604),(6 15432.123),(7 15203.953),(8 14870.525),(9 14754.786),(10 14961.223),(11 15016.168),(12 14964.448),(13 14876.934),(14 14858.308),(15 15226.603),(16 15382.353),(17 15389.459),(18 15552.166),(19 16182.666),(20 16136.515),(21 16414.113),(22 16426.986),(23 16378.95),(24 16603.809),(25 16889.215),(26 17235.148),(27 17487.55),(28 17674.111),(29 17849.992),(30 17706.438),(31 18127.234),(32 18395.008),(33 18443.92),(34 18311.621),(35 18251.988),(36 18278.643),(37 18544.48),(38 18628.521),(39 18936.547),(40 18695.229),(41 18803.207),(42 19015.623),(43 18770.02),(44 18701.83),(45 18632.6),(46 18809.904),(47 18908.521),(48 18313.137),(49 18670.479),(50 18693.916),(51 18394.105),(52 18286.617),(53 18140.412),(54 18450.914),(55 18288.148),(56 18206.992),(57 18039.56),(58 18432.623),(59 18443.004),(60 18496.426),(61 18407.656),(62 18713.682),(63 19384.223),(64 18868.111),(65 18914.605),(66 19202.213),(67 19389.41),(68 19778.945),(69 19867.795),(70 20076.371),(71 20421.223),(72 20814.229),(73 20755.426),(74 21296.787),(75 21253.59),(76 21463.691),(77 21778.47),(78 21950.848),(79 22092.588),
(1 9911.3),(2 12771.075),(3 14406.374),(4 14997.428),(5 14875.792),(6 14911.931),(7 14732.581),(8 14394.076),(9 14257.058),(10 14481.9795),(11 14532.596),(12 14334.88),(13 14274.745),(14 14260.136),(15 14794.059),(16 15269.034),(17 14989.694),(18 15461.063),(19 15407.467),(20 15462.415),(21 15966.785),(22 15954.434),(23 16143.084),(24 16240.135),(25 16586.697),(26 16856.598),(27 17170.3),(28 17127.203),(29 17504.84),(30 17825.135),(31 17935.328),(32 17910.979),(33 18111.406),(34 18096.05),(35 18009.309),(36 17800.791),(37 17718.117),(38 17907.793),(39 18035.504),(40 18346.842),(41 18409.055),(42 18639.422),(43 18740.025),(44 18384.596),(45 18240.344),(46 18393.04),(47 18538.69),(48 18183.697),(49 18274.402),(50 18419.168),(51 18229.504),(52 18266.4),(53 18150.951),(54 18423.475),(55 18186.838),(56 18055.066),(57 18059.139),(58 18502.64),(59 18685.951),(60 18721.773),(61 18735.143),(62 19041.496),(63 19437.168),(64 19081.326),(65 19281.809),(66 19556.691),(67 20139.01),(68 20037.133),(69 20333.746),(70 20873.74),(71 21151.584),(72 21450.377),(73 21404.92),(74 21901.738),(75 22131.736),(76 22292.473),(77 22235.182),(78 22389.084),(79 22648.717),
(1 9903.345),(2 12896.129),(3 14742.249),(4 15309.235),(5 15378.065),(6 15376.459),(7 15016.548),(8 14617.783),(9 14549.406),(10 14698.452),(11 14797.66),(12 14787.548),(13 14799.335),(14 14765.952),(15 15287.301),(16 15614.49),(17 15523.761),(18 16222.758),(19 16358.881),(20 16508.506),(21 16621.959),(22 16735.197),(23 16907.297),(24 17025.176),(25 17095.008),(26 17199.607),(27 17627.857),(28 17648.445),(29 17851.896),(30 18045.658),(31 18268.686),(32 18356.758),(33 17873.398),(34 18114.143),(35 17976.475),(36 18026.385),(37 18348.688),(38 18756.275),(39 18661.379),(40 18768.846),(41 18576.49),(42 18563.117),(43 18640.025),(44 18460.23),(45 18342.746),(46 18332.182),(47 18550.563),(48 18098.432),(49 18310.28),(50 18389.87),(51 18466.492),(52 18447.459),(53 18292.318),(54 18813.045),(55 18660.482),(56 18766.781),(57 18241.758),(58 18937.459),(59 19060.705),(60 19067.719),(61 19172),(62 19433.775),(63 20241.268),(64 20018.729),(65 20116.97),(66 20361.992),(67 20752.96),(68 20938.738),(69 21515.03),(70 21579.791),(71 22183.762),(72 22273.33),(73 22393.979),(74 22843.46),(75 22992.768),(76 23126.008),(77 23433.887),(78 23562.64),(79 23934.953),
(1 9000.432),(2 12033.323),(3 13948.675),(4 14473.865),(5 14590.439),(6 14240.316),(7 13783.027),(8 13611.847),(9 13724.806),(10 13734.702),(11 13861.753),(12 13881.506),(13 13782.948),(14 13812.803),(15 14375.407),(16 14475.235),(17 14570.636),(18 14736.748),(19 15102.852),(20 15159.581),(21 15182.319),(22 15302.089),(23 15158.419),(24 15378.638),(25 15698.616),(26 16051.427),(27 16281.183),(28 16405.033),(29 16544.162),(30 16717.26),(31 16792.168),(32 16881.03),(33 16974.135),(34 17083.83),(35 17061.332),(36 17072.047),(37 17097.814),(38 17238.066),(39 17407.477),(40 17477.486),(41 17222.322),(42 17465.924),(43 17722.947),(44 17687.848),(45 17527.936),(46 17637.441),(47 17714.422),(48 17260.809),(49 17537.21),(50 17480.492),(51 17462.941),(52 17432.264),(53 17358.21),(54 17614.066),(55 17578.98),(56 17710.65),(57 17660.059),(58 18089.186),(59 18262.027),(60 18249.912),(61 18241.375),(62 18620.398),(63 18862.154),(64 18720.207),(65 18807.982),(66 19052.314),(67 19279.16),(68 19854.979),(69 19956.352),(70 20478.574),(71 20914.768),(72 20953.727),(73 21269.137),(74 21539.426),(75 21692.543),(76 21660.97),(77 21779.193),(78 22036.938),(79 22465.346),
(1 9099.218),(2 12037.844),(3 13900.45),(4 14458.08),(5 14438.317),(6 13871.434),(7 13579.36),(8 13280.593),(9 13318.588),(10 13264.468),(11 13721.705),(12 13633.978),(13 13504.527),(14 13622.054),(15 14123.655),(16 14239.418),(17 14280.518),(18 14435.057),(19 14580.589),(20 14852.824),(21 15134.069),(22 15392.173),(23 15649.951),(24 15651.264),(25 15786.842),(26 15947.894),(27 15997.402),(28 15971.43),(29 16336.958),(30 16173.257),(31 16510.857),(32 16326.399),(33 16326.337),(34 16748.86),(35 16939.197),(36 16848.393),(37 16892.803),(38 17077.592),(39 17005.797),(40 17221.39),(41 17088.906),(42 17284.627),(43 17399.22),(44 17210.738),(45 16912.303),(46 16944.885),(47 17239.945),(48 17117.977),(49 17246.271),(50 17167.045),(51 17243.951),(52 17427.523),(53 17336.016),(54 17724.744),(55 17428.89),(56 17619.287),(57 17447.227),(58 17636.678),(59 18031.373),(60 17955.451),(61 18019.875),(62 18212.021),(63 18519.303),(64 18577.836),(65 18646.975),(66 18815.365),(67 19013.979),(68 19248.717),(69 19503.7),(70 20042.828),(71 20401.926),(72 20446.51),(73 20246.746),(74 20747.664),(75 20669.965),(76 20649.482),(77 20812.416),(78 21234.203),(79 21614.49),
