1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,
(1 0.0024983012),(2 207.3317),(3 484.83356),(4 855.8398),(5 854.8943),(6 1009.8508),(7 684.0048),(8 1075.0038),(9 1075.0638),(10 1321.7037),(11 1726.1212),(12 2405.5225),(13 2404.8005),(14 2710.7917),(15 3206.2803),(16 3347.1912),(17 3347.6401),(18 3396.7734),(19 2697.1821),(20 2163.9436),(21 2162.9739),(22 2032.8109),(23 3318.3423),(24 2702.9197),(25 2703.3413),(26 2721.8296),(27 2545.544),(28 3215.5344),(29 3215.7349),(30 4392.1655),(31 6442.2993),(32 6406.8228),(33 6406.4067),(34 5571.4717),(35 6005.3804),(36 5702.825),(37 5702.283),(38 3834.59),(39 2289.2673),(40 2330.351),(41 2331.4863),(42 2860.9148),(43 1960.1038),(44 920.5781),(45 920.6193),
(1 0.003683419),(2 228.47473),(3 1211.2231),(4 1459.7562),(5 1460.0118),(6 1512.6326),(7 1189.2024),(8 1342.0337),(9 1342.9841),(10 1824.2538),(11 1704.6418),(12 2257.0344),(13 2257.825),(14 2458.9478),(15 3104.9185),(16 2805.8452),(17 2806.3538),(18 2837.8992),(19 2321.6482),(20 2642.7075),(21 2642.326),(22 2972.9465),(23 2795.9143),(24 2559.2852),(25 2560.0415),(26 2603.0916),(27 2520.8635),(28 2406.3787),(29 2406.5132),(30 3725.0754),(31 4591.8354),(32 4264.6465),(33 4264.5156),(34 3794.3455),(35 3809.0781),(36 4473.3584),(37 4474.1323),(38 3419.8694),(39 2688.331),(40 2738.0918),(41 2738.036),(42 2596.4172),(43 2127.946),(44 1998.8517),(45 1998.3298),
(1 0.0031722821),(2 311.9099),(3 629.10535),(4 593.3486),(5 593.2436),(6 744.01306),(7 677.63873),(8 814.9747),(9 815.06537),(10 1050.6847),(11 1140.0319),(12 1290.9333),(13 1290.5652),(14 1332.0739),(15 1698.6311),(16 1661.3776),(17 1661.3097),(18 1892.5701),(19 1761.2767),(20 1896.2971),(21 1896.6804),(22 2258.1875),(23 1619.7515),(24 1816.3534),(25 1816.6176),(26 1631.978),(27 1573.2439),(28 1951.3552),(29 1951.4089),(30 1774.361),(31 1986.2792),(32 2032.8522),(33 2031.8173),(34 1613.0676),(35 1573.9012),(36 1767.3174),(37 1766.6006),(38 2114.4846),(39 2063.7563),(40 1975.8724),(41 1975.6836),(42 1829.9803),(43 1940.9463),(44 1792.9849),(45 1792.7369),
(1 0.0042960765),(2 272.91507),(3 418.1311),(4 447.8491),(5 448.2927),(6 505.29474),(7 584.5263),(8 677.90515),(9 678.5389),(10 782.6841),(11 789.7223),(12 1143.745),(13 1143.4586),(14 1329.747),(15 987.6587),(16 1043.681),(17 1044.3008),(18 1424.8201),(19 1536.8094),(20 1792.3994),(21 1792.3568),(22 1715.7876),(23 1585.8021),(24 1711.4977),(25 1711.6742),(26 1787.0197),(27 1621.813),(28 1495.9513),(29 1497.139),(30 1464.3481),(31 1458.8966),(32 1478.4034),(33 1476.8071),(34 1370.2726),(35 1107.0939),(36 1234.1804),(37 1233.6582),(38 1350.8876),(39 1678.3541),(40 1627.7366),(41 1627.805),(42 1736.5653),(43 1746.6062),(44 1666.4633),(45 1666.5103),
(1 0.0051187635),(2 205.20226),(3 539.39056),(4 477.20462),(5 477.53586),(6 530.3406),(7 558.7457),(8 637.4472),(9 637.9085),(10 696.0205),(11 621.97406),(12 807.21356),(13 806.8466),(14 971.5902),(15 868.0959),(16 994.65094),(17 994.94965),(18 1061.4043),(19 1063.7754),(20 1404.0327),(21 1404.6387),(22 1229.0033),(23 1357.4172),(24 1350.8738),(25 1350.9358),(26 1237.6758),(27 1287.7542),(28 1323.3423),(29 1322.9941),(30 1314.2092),(31 1217.3094),(32 1210.1759),(33 1209.2932),(34 994.8279),(35 1070.8082),(36 1092.0232),(37 1092.1382),(38 1062.4574),(39 1119.3362),(40 1117.3419),(41 1116.9994),(42 1136.7439),(43 1123.9963),(44 1019.0611),(45 1019.09845),
(1 0.0038167757),(2 108.80651),(3 243.95816),(4 315.5052),(5 315.78043),(6 328.1275),(7 378.68875),(8 427.95816),(9 427.99927),(10 520.2568),(11 522.2468),(12 520.3656),(13 520.3949),(14 551.25507),(15 666.23474),(16 755.84064),(17 755.6328),(18 639.80225),(19 650.4471),(20 753.1646),(21 753.15955),(22 773.2998),(23 724.161),(24 823.7302),(25 823.47565),(26 773.8969),(27 697.54706),(28 794.40845),(29 793.75055),(30 730.5844),(31 822.9382),(32 766.34436),(33 766.0128),(34 797.09753),(35 850.6728),(36 838.38336),(37 838.74335),(38 850.73694),(39 800.10065),(40 853.36707),(41 853.714),(42 804.64856),(43 935.5929),(44 876.33673),(45 876.37665),
(1 0.0051593035),(2 96.96099),(3 228.48744),(4 318.97183),(5 319.0209),(6 311.0701),(7 393.52335),(8 423.12277),(9 423.3179),(10 393.14368),(11 505.51627),(12 470.15265),(13 470.06845),(14 462.09097),(15 518.66656),(16 540.49365),(17 540.6186),(18 544.249),(19 568.42505),(20 642.9037),(21 642.9051),(22 611.7706),(23 679.7185),(24 684.0729),(25 684.2512),(26 660.5112),(27 680.9549),(28 676.31024),(29 676.1784),(30 667.88446),(31 656.67096),(32 588.7501),(33 589.0584),(34 573.4958),(35 541.30457),(36 565.10315),(37 565.5415),(38 549.32434),(39 583.94763),(40 620.0185),(41 620.1554),(42 638.8574),(43 719.08057),(44 727.3504),(45 727.5694),
(1 0.0045879576),(2 101.933075),(3 209.97084),(4 225.97186),(5 225.89304),(6 227.30527),(7 295.2112),(8 347.88464),(9 347.4605),(10 383.64313),(11 519.7021),(12 464.45413),(13 464.66156),(14 473.1712),(15 474.6556),(16 517.7232),(17 518.00977),(18 535.6416),(19 548.60376),(20 560.6078),(21 560.9274),(22 628.9277),(23 625.60443),(24 618.722),(25 618.48737),(26 592.1587),(27 639.33575),(28 643.50415),(29 643.22363),(30 660.92084),(31 587.47266),(32 570.81635),(33 569.98914),(34 572.15607),(35 609.1867),(36 610.3676),(37 610.00616),(38 653.2927),(39 653.16003),(40 628.578),(41 628.66095),(42 689.9057),(43 655.8632),(44 668.1807),(45 668.19006),
(1 0.005320292),(2 84.077354),(3 201.75471),(4 231.02887),(5 231.23448),(6 230.85728),(7 325.30273),(8 378.21417),(9 378.53412),(10 400.4081),(11 393.12274),(12 383.76566),(13 383.92557),(14 399.4151),(15 448.04483),(16 480.77133),(17 480.8873),(18 525.112),(19 473.7979),(20 531.4609),(21 531.2111),(22 606.7508),(23 680.9816),(24 586.8597),(25 587.18054),(26 583.71155),(27 570.12463),(28 562.21716),(29 562.11035),(30 583.0982),(31 553.8964),(32 563.81555),(33 563.5607),(34 505.78314),(35 509.55212),(36 506.27216),(37 506.30594),(38 553.68024),(39 592.3664),(40 595.62036),(41 595.28674),(42 610.4165),(43 639.679),(44 657.79694),(45 657.9437),
(1 0.0049356855),(2 70.60589),(3 160.65392),(4 195.88591),(5 195.91756),(6 210.69873),(7 239.99126),(8 230.97792),(9 230.99394),(10 273.62012),(11 298.7644),(12 322.69247),(13 322.8989),(14 313.96014),(15 394.9365),(16 465.55057),(17 465.51163),(18 470.88107),(19 431.60934),(20 423.2085),(21 423.16772),(22 487.73856),(23 494.01276),(24 506.01514),(25 505.9573),(26 473.65405),(27 472.93866),(28 425.4175),(29 425.46225),(30 425.5501),(31 419.01556),(32 400.2812),(33 399.7107),(34 398.9442),(35 421.26703),(36 419.37173),(37 419.38535),(38 447.46265),(39 482.96777),(40 491.26477),(41 490.96136),(42 505.56467),(43 499.92368),(44 541.22095),(45 541.213),
(1 0.005091686),(2 41.75872),(3 114.72165),(4 142.28853),(5 142.47206),(6 169.83202),(7 190.861),(8 207.25655),(9 207.25516),(10 230.29756),(11 224.28195),(12 216.62335),(13 216.50592),(14 239.68509),(15 248.61766),(16 262.14404),(17 262.33322),(18 282.46588),(19 315.70313),(20 329.01367),(21 329.07452),(22 362.97125),(23 337.57434),(24 328.5114),(25 328.66708),(26 332.48083),(27 317.53287),(28 312.33115),(29 312.23206),(30 292.1462),(31 286.0377),(32 282.29684),(33 282.37372),(34 283.93103),(35 292.38483),(36 313.8107),(37 313.99634),(38 313.35895),(39 348.71136),(40 341.66742),(41 341.55972),(42 338.71768),(43 389.60965),(44 378.92825),(45 379.02933),
