1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.0037370233),(2 172.72029),(3 220.39331),(4 361.9898),(5 361.23727),(6 631.44763),(7 1041.122),(8 1695.2156),(9 1692.4053),(10 1934.5947),(11 1908.6935),(12 3430.438),(13 3429.3057),(14 5251.5366),(15 7074.8545),(16 9577.082),(17 9577.552),(18 10002.274),(19 8319.918),(20 6291.4697),(21 6290.474),(22 4465.7983),(23 3491.3833),(24 4167.551),(25 4166.8516),(26 5217.7017),(27 9449.816),(28 10995.182),(29 10999.651),(30 12837.379),(31 18867.682),(32 18606.988),(33 18604.568),(34 18711.012),(35 17759.875),(36 15829.94),(37 15832.615),(38 10737.409),(39 7451.204),(40 8152.401),(41 8154.7744),(42 10294.263),(43 2892.357),(44 1058.0048),(45 1057.5242),
(1 0.0026281767),(2 411.84418),(3 927.1198),(4 1519.8706),(5 1517.1617),(6 1951.8875),(7 1604.7814),(8 2562.5688),(9 2563.2432),(10 2303.2068),(11 3774.901),(12 6140.4814),(13 6140.532),(14 6499.6177),(15 4636.523),(16 5062.1167),(17 5062.074),(18 6037.578),(19 5240.5474),(20 4194.743),(21 4191.485),(22 3837.4382),(23 7498.9634),(24 5815.53),(25 5816.927),(26 6242.6016),(27 7176.5234),(28 8439.294),(29 8439.119),(30 10138.363),(31 11940.581),(32 13190.391),(33 13185.928),(34 12037.274),(35 11999.2295),(36 10638.703),(37 10633.835),(38 8759.274),(39 3462.0088),(40 3022.986),(41 3023.0994),(42 3619.1033),(43 2459.0208),(44 845.5204),(45 845.7812),
(1 0.0061885626),(2 572.4233),(3 1819.6461),(4 2838.3777),(5 2838.402),(6 3052.4297),(7 981.93854),(8 2187.3342),(9 2187.1262),(10 2507.9407),(11 3759.9722),(12 5817.384),(13 5814.681),(14 4540.058),(15 7476.2827),(16 4774.851),(17 4774.0366),(18 4333.723),(19 3835.9111),(20 4359.582),(21 4360.1426),(22 5546.971),(23 6831.417),(24 3950.614),(25 3951.1282),(26 3164.7102),(27 3062.9834),(28 4178.002),(29 4174.3916),(30 4074.6462),(31 6771.9287),(32 6601.7),(33 6601.407),(34 5000.7036),(35 5101.0464),(36 6244.3228),(37 6241.183),(38 6666.8037),(39 5964.1943),(40 5071.283),(41 5071.363),(42 5610.2603),(43 4364.1714),(44 3167.3354),(45 3167.3176),
(1 0.008580916),(2 449.4676),(3 2405.2673),(4 2734.6594),(5 2733.8418),(6 2322.1365),(7 2867.6868),(8 3133.278),(9 3135.6992),(10 4435.419),(11 3723.0037),(12 2828.0256),(13 2829.1523),(14 5083.9473),(15 4967.9614),(16 4570.542),(17 4570.041),(18 4697.6045),(19 4236.757),(20 4955.494),(21 4955.6133),(22 4447.79),(23 4188.59),(24 4769.841),(25 4772.9966),(26 5282.7227),(27 4255.0566),(28 4157.9785),(29 4156.976),(30 6717.5557),(31 7824.4937),(32 6181.8555),(33 6183.6123),(34 6034.5015),(35 7644.007),(36 9153.853),(37 9155.831),(38 7043.619),(39 6228.652),(40 6733.8867),(41 6733.2046),(42 6326.087),(43 5540.1787),(44 5181.5576),(45 5181.5967),
(1 0.0052070958),(2 433.03912),(3 1908.2391),(4 2512.3582),(5 2513.4133),(6 2874.83),(7 1909.4172),(8 1842.7151),(9 1844.7372),(10 2281.1987),(11 3576.6543),(12 5701.0254),(13 5702.138),(14 5573.945),(15 7612.98),(16 7520.1216),(17 7519.685),(18 7406.5444),(19 5902.946),(20 6142.1694),(21 6141.3804),(22 6410.8228),(23 4760.71),(24 6293.2773),(25 6293.0503),(26 6458.8306),(27 5788.204),(28 4710.7305),(29 4712.352),(30 6512.637),(31 6629.082),(32 7082.0586),(33 7078.189),(34 6994.017),(35 8296.286),(36 7202.2817),(37 7203.694),(38 6308.3794),(39 6666.194),(40 6720.7563),(41 6721.7666),(42 5796.8823),(43 5884.7993),(44 5141.666),(45 5140.436),
(1 0.009101939),(2 460.1466),(3 1270.8396),(4 1561.1698),(5 1560.1887),(6 1591.0575),(7 1279.9882),(8 1477.1555),(9 1477.0507),(10 2439.1067),(11 2725.0415),(12 3090.2627),(13 3089.6829),(14 3403.824),(15 4572.1284),(16 4426.6543),(17 4426.289),(18 4945.1577),(19 5501.165),(20 5339.5273),(21 5341.013),(22 5029.2974),(23 3610.667),(24 5007.722),(25 5011.052),(26 4192.8657),(27 4363.923),(28 4154.2114),(29 4154.2573),(30 3785.9004),(31 5101.5825),(32 4749.5845),(33 4753.5386),(34 4334.38),(35 4270.025),(36 4858.0454),(37 4857.7905),(38 4841.5264),(39 4852.59),(40 4241.1074),(41 4239.1377),(42 3830.1233),(43 3943.5422),(44 3680.8718),(45 3680.301),
(1 0.0063386494),(2 448.33475),(3 1122.729),(4 868.9144),(5 869.3372),(6 1283.4778),(7 1493.3246),(8 1593.4501),(9 1594.6047),(10 2388.8716),(11 2278.454),(12 2517.4414),(13 2518.2815),(14 2601.959),(15 3033.2341),(16 4111.527),(17 4115.478),(18 3555.3574),(19 2862.23),(20 3548.2922),(21 3548.8472),(22 4380.649),(23 4438.294),(24 3975.955),(25 3975.939),(26 4168.3013),(27 3635.4268),(28 3938.0007),(29 3941.6775),(30 4135.7813),(31 3537.9604),(32 4076.926),(33 4077.424),(34 3554.115),(35 2728.306),(36 3587.4998),(37 3586.319),(38 3163.589),(39 3944.623),(40 3644.211),(41 3642.732),(42 3354.647),(43 3706.829),(44 3459.0112),(45 3459.1611),
(1 0.008634021),(2 456.1259),(3 870.4485),(4 722.9083),(5 724.20667),(6 1072.7932),(7 1405.3943),(8 1361.9352),(9 1362.6841),(10 1730.1031),(11 1704.27),(12 2463.22),(13 2462.7493),(14 2721.1653),(15 2205.9363),(16 2907.4812),(17 2909.3198),(18 3260.2805),(19 2814.631),(20 2865.4155),(21 2863.5173),(22 3694.1667),(23 3335.0835),(24 3853.353),(25 3854.734),(26 3533.5708),(27 2896.0056),(28 2724.4595),(29 2728.0378),(30 2732.0405),(31 3008.691),(32 3204.4932),(33 3202.2021),(34 3042.4058),(35 2766.2632),(36 2426.5916),(37 2424.6035),(38 2693.774),(39 3027.4377),(40 3210.229),(41 3208.6384),(42 3365.6719),(43 3541.7976),(44 3703.3613),(45 3703.358),
(1 0.008553233),(2 591.6),(3 1032.9946),(4 939.2721),(5 939.428),(6 1175.1799),(7 1105.4825),(8 1236.4165),(9 1238.01),(10 1192.1619),(11 1395.3856),(12 1579.5319),(13 1577.4688),(14 2149.1868),(15 1492.1123),(16 1548.9535),(17 1549.9814),(18 2046.7046),(19 2010.6439),(20 3014.351),(21 3015.312),(22 2804.0935),(23 2297.3484),(24 3001.0535),(25 3001.2507),(26 2950.8179),(27 2523.2688),(28 2522.2786),(29 2523.8518),(30 3031.339),(31 2781.9792),(32 2646.2476),(33 2642.1047),(34 2728.6687),(35 2333.3452),(36 2168.656),(37 2169.1602),(38 1644.7743),(39 2238.7075),(40 2154.1821),(41 2155.8494),(42 2500.7778),(43 2833.8801),(44 2617.8264),(45 2618.313),
(1 0.0121296905),(2 452.8383),(3 1009.8181),(4 831.3625),(5 831.732),(6 986.10034),(7 899.20856),(8 1403.9274),(9 1403.7311),(10 1411.4998),(11 1420.0894),(12 1711.441),(13 1710.0094),(14 1909.3246),(15 1579.9141),(16 2030.4777),(17 2030.6024),(18 2298.5078),(19 2113.206),(20 2760.8647),(21 2762.2366),(22 2493.0718),(23 2941.9595),(24 2703.9106),(25 2702.9993),(26 2677.1943),(27 2722.1155),(28 3155.661),(29 3159.3347),(30 3080.612),(31 2594.172),(32 2347.9146),(33 2345.602),(34 2506.0598),(35 2656.0635),(36 2338.251),(37 2337.5498),(38 2172.0571),(39 2276.891),(40 2407.2856),(41 2408.3054),(42 2426.7231),(43 2696.6135),(44 2273.4043),(45 2273.1482),
(1 0.007700019),(2 278.7001),(3 646.0085),(4 714.8817),(5 715.5817),(6 731.73645),(7 880.2774),(8 927.399),(9 927.9997),(10 1151.2815),(11 971.0106),(12 1374.5356),(13 1374.1511),(14 1190.4729),(15 1455.2848),(16 1430.9553),(17 1432.214),(18 1443.1345),(19 1767.9424),(20 2179.4653),(21 2181.8167),(22 1694.1193),(23 1907.548),(24 1932.3021),(25 1931.5238),(26 1993.7112),(27 1631.9298),(28 1546.3137),(29 1544.5039),(30 1485.1508),(31 1511.9242),(32 1474.7743),(33 1474.0267),(34 1369.6147),(35 1507.2203),(36 1779.2543),(37 1779.7299),(38 1805.5688),(39 1535.6333),(40 1424.5894),(41 1424.2609),(42 1449.1332),(43 1663.2885),(44 1492.2013),(45 1492.2915),
