q, (a, b, c)
1.5, (-3548852.6899884962, 68.10159828270241, 3266106.3721990855)
2.5, (-40857554339.235916, 482567.80352194863, 40856895245.481346)
3.5, (-58156928785.98419, 553332.5132446515, 58155972355.06506)
4.5, (-18425795.560021527, 167.24314492128295, 17772764.95296131)
5.5, (-113795437.12216125, 613.4365617020223, 112231561.59965606)
6.5, (-14894155.223993389, 38.358868509744944, 12496809.542351628)
7.5, (-12049473.28363857, 65.94133690918441, 10938542.687875919)
8.5, (-19690956.08946538, 152.24673386794325, 18989150.70564325)
9.5, (-6796578.2436892465, 45.319122787913365, 6284547.426065534)
10.5, (-4844800.186216096, 27.70662487705351, 4320510.219122609)
11.5, (-3644782.3745956286, 17.93806746063595, 3038193.6063405317)
12.5, (-4470204.376070624, 18.260584595143836, 3612199.721580281)
13.5, (-3562784.6199337603, 25.450297664699914, 3296599.5831123265)
14.5, (-3565418.9042643304, 11.97938040296128, 2716053.4234725107)
15.5, (-3165349.0152727165, 11.483928176004486, 2422990.419131942)
16.5, (-2914473.0934813353, 11.4713933013581, 2425339.7211532844)
17.5, (-3198200.8046622635, 8.392960977285608, 2389136.6922884914)
18.5, (-2987602.5139007135, 8.632288625711382, 2161268.314125888)
19.5, (-2478461.685566791, 5.947482608720913, 1715923.7494428097)
20.5, (-2672685.9052390154, 8.912859173571295, 2112795.1857970404)
21.5, (-2238610.6485847933, 6.228951194423047, 1592745.9247398085)
22.5, (-2039701.516078022, 5.748110652660966, 1431322.4259318707)
23.5, (-2107438.097424535, 5.650306622135509, 1438562.0847406704)
24.5, (-1561622.5671766438, 8.04758120536179, 1236297.5909585147)
25.5, (-1152023.7154375538, 7.147130439952332, 892467.528225203)
26.5, (-1255051.3930213805, 4.187580938831174, 822634.0308346356)
27.5, (-1455269.9437493773, 4.829008677093644, 989685.837461023)
28.5, (-1224547.9556899492, 4.3233404347070445, 827400.2606332264)
29.5, (-1123030.0776737046, 5.031290832366651, 794939.8134015829)
30.5, (-1070849.3591075405, 3.5952564852245423, 678372.0780980019)
31.5, (-914629.6707540662, 5.3499804118787955, 688062.9953688808)
32.5, (-763041.9089437603, 6.3881584926705415, 619234.7948982123)
33.5, (-663442.4317217789, 4.912631168329477, 492890.13054787816)
34.5, (-584327.9622189322, 7.2244164296341316, 516808.5783578665)
35.5, (-633954.1883632566, 4.585737324948276, 465858.12833604077)
36.5, (-603439.9932208152, 4.078590376121734, 428736.63169231854)
37.5, (-674872.4319635878, 3.7240618155439034, 455611.46077137004)
38.5, (-552910.9253578171, 4.4893045605120125, 405531.4253618239)
39.5, (-480230.1584410973, 4.22816082686081, 346321.88869728206)
40.5, (-483617.2271518393, 3.106419503997619, 313224.8722742416)
41.5, (-442628.3925870206, 3.4848142124693906, 298149.7065057975)
42.5, (-429575.46654493466, 3.823973877147404, 303066.1196312606)
43.5, (-372877.3442110458, 3.651289882006628, 258396.20357468896)
44.5, (-350152.5129107963, 3.7940067965113005, 246253.55820143767)
45.5, (-303450.6018890172, 4.159852255077318, 223690.68722229716)
46.5, (-309036.5346912548, 3.8960201635487195, 221722.4615344501)
47.5, (-319533.2567202166, 3.798864371439779, 223695.65678952337)
48.5, (-193250.82168275953, 6.859519154238362, 182779.56985523514)
49.5, (-204789.56303358116, 5.511623431137869, 176991.62630731575)
50.5, (-210223.2462965117, 4.14280877788195, 161888.9833183217)
51.5, (-240311.20258377524, 3.8960001626304894, 174041.99619918966)
52.5, (-161515.6825089355, 4.963673777076624, 136488.55810406906)
53.5, (-168800.32086322948, 3.605991662085802, 125552.09446880946)
54.5, (-154682.3390331523, 4.204136343018493, 124737.15821289529)
55.5, (-157491.04480607473, 3.9861449622108958, 124823.39280408807)
56.5, (-159052.58591663587, 3.302907171077912, 116034.53267589875)
57.5, (-137080.8076964631, 4.0009508127929765, 110454.46305666545)
58.5, (-146646.5664882557, 3.1531456056284024, 107692.52224493898)
59.5, (-137227.44650892395, 3.410737541930793, 103028.09381405594)
60.5, (-118236.08635962514, 3.624682007398982, 94270.86622010224)
61.5, (-117692.85746829737, 3.3967749183203786, 92153.59207757936)
62.5, (-119020.73035433865, 2.8572903994706076, 86196.67050537685)
63.5, (-100875.2372530066, 4.083192726760414, 84853.51765750145)
64.5, (-95387.52268053532, 4.075137384658124, 80632.33822252518)
65.5, (-86881.44961325126, 4.04274581506997, 77221.44109709741)
66.5, (-113684.92255965948, 2.7801224366598776, 82106.96964575355)
67.5, (-58102.798442987914, 10.130780025613836, 76794.59996417609)
68.5, (-74709.99034610501, 4.448601729006977, 68682.803120442)
69.5, (-79754.21493817228, 3.9462431728237632, 70740.27658901237)
70.5, (-75732.96811235457, 3.8028247146606855, 66153.93559476611)
71.5, (-77807.1155484479, 3.19750958323042, 63544.749508233144)
72.5, (-69394.63805628766, 3.951143307449827, 60899.93923438323)
73.5, (-72509.73204347775, 3.664243618873833, 61819.55180673241)
74.5, (-65914.72945339719, 3.760391071613922, 57534.0067877525)
75.5, (-75623.67197114023, 2.698698618889465, 57979.53314030727)
76.5, (-73056.26287639483, 2.568108889397169, 54785.617100628304)
77.5, (-67550.73671477762, 2.7561263168623023, 51700.93853481699)
78.5, (-62287.97237829491, 3.3853938059301556, 52553.61176437979)
79.5, (-58499.805738255636, 3.406863861440263, 51173.09589760332)
80.5, (-60642.04997786204, 2.8386481257364813, 49055.95908370995)
81.5, (-58713.03669125136, 2.7116054249725186, 46881.86452790593)
82.5, (-57794.99785607964, 2.720933899412115, 45716.096102171345)
83.5, (-51288.8317885071, 3.245258560910441, 46128.36123252344)
84.5, (-44464.69901989204, 4.196789209561628, 43944.46581284122)
85.5, (-46450.14726017565, 3.5701114633249453, 43027.17695178631)
86.5, (-43747.934658614795, 3.404723275050277, 40028.309429383204)
87.5, (-26525.083905318115, 8.425030815730901, 38711.959344033385)
88.5, (-34043.721452082165, 4.493546543507051, 37431.19276794035)
89.5, (-38691.415334823636, 3.3238596260901594, 36031.688210394146)
90.5, (-39168.617242307904, 3.2954573836683525, 36559.18791964734)
91.5, (-32728.455590331123, 4.8473540961393455, 36697.325500444385)
92.5, (-39821.08065345925, 3.2008378231972294, 35668.03777229901)
93.5, (-38976.02750325554, 2.9979352544174884, 34435.658350943624)
94.5, (-38474.429023712524, 2.744711477298734, 32362.43161368934)
95.5, (-39806.5276554447, 2.3340867325700128, 31610.582002651772)
