1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.0011374841),(2 4.088614),(3 11.368874),(4 12.6537075),(5 12.687411),(6 12.27946),(7 14.813885),(8 19.78714),(9 19.80822),(10 24.95803),(11 39.24842),(12 43.078053),(13 43.062366),(14 45.428078),(15 39.9538),(16 36.159935),(17 36.170616),(18 35.4948),(19 45.520565),(20 39.822845),(21 39.93519),(22 35.702988),(23 36.348976),(24 42.134842),(25 42.296585),(26 43.253616),(27 45.716457),(28 42.026596),(29 41.8709),(30 44.73386),(31 60.521206),(32 73.78964),(33 72.96063),(34 85.13295),(35 97.009895),(36 98.2193),(37 98.28608),(38 80.79509),(39 97.916016),(40 105.25832),(41 105.70103),(42 127.85698),(43 144.57544),(44 149.54482),(45 149.09863),(46 147.93346),(47 135.72249),(48 120.99977),(49 120.87572),(50 120.858765),
(1 0.0012096522),(2 5.2776303),(3 14.113709),(4 20.557238),(5 20.72842),(6 25.842329),(7 44.900055),(8 42.1583),(9 42.210987),(10 40.63754),(11 63.08416),(12 64.288345),(13 64.5529),(14 60.513),(15 39.9369),(16 33.19304),(17 33.240147),(18 32.858707),(19 32.620094),(20 34.79667),(21 34.827263),(22 33.342014),(23 43.23036),(24 44.90056),(25 45.079067),(26 46.19469),(27 60.440838),(28 71.63515),(29 71.57708),(30 80.616684),(31 80.9737),(32 81.97342),(33 81.616646),(34 72.5227),(35 88.22806),(36 71.116325),(37 71.048584),(38 97.23812),(39 72.32851),(40 68.97325),(41 69.142334),(42 70.81681),(43 87.674034),(44 104.24084),(45 104.27228),(46 112.19595),(47 188.23695),(48 146.49892),(49 146.70403),(50 146.48335),
(1 0.0009933091),(2 6.064694),(3 20.312601),(4 29.096827),(5 29.174788),(6 39.17525),(7 61.09066),(8 59.892384),(9 59.72313),(10 57.56036),(11 66.89838),(12 68.80155),(13 68.84527),(14 67.66089),(15 58.75645),(16 68.8374),(17 68.82632),(18 77.302475),(19 72.943794),(20 77.60895),(21 77.530464),(22 82.09877),(23 100.08081),(24 101.53551),(25 101.355545),(26 92.85991),(27 97.2672),(28 119.43847),(29 119.323166),(30 128.16733),(31 128.62732),(32 133.0684),(33 133.1651),(34 128.00015),(35 156.29434),(36 150.31697),(37 150.01375),(38 191.16426),(39 182.83981),(40 185.35725),(41 184.96484),(42 180.20142),(43 182.13174),(44 202.39063),(45 202.66733),(46 213.31929),(47 287.92285),(48 261.08218),(49 261.2455),(50 261.11322),
(1 0.0016791672),(2 8.041659),(3 27.436531),(4 37.502296),(5 37.53216),(6 46.27662),(7 73.29889),(8 73.97437),(9 74.09819),(10 62.257877),(11 62.699787),(12 82.53097),(13 82.49417),(14 90.61453),(15 73.479355),(16 75.91931),(17 75.75087),(18 82.99759),(19 91.31003),(20 96.498474),(21 96.1392),(22 110.00852),(23 123.86324),(24 125.74145),(25 125.53361),(26 114.95657),(27 98.6617),(28 111.548935),(29 111.52088),(30 121.32413),(31 128.33789),(32 132.43187),(33 132.33965),(34 136.95573),(35 179.62704),(36 188.10806),(37 187.98766),(38 223.9876),(39 210.2838),(40 225.98317),(41 226.3875),(42 226.37389),(43 234.51596),(44 258.81238),(45 259.26172),(46 280.31387),(47 376.19608),(48 392.37112),(49 392.82666),(50 392.39645),
(1 0.0015632114),(2 6.832223),(3 25.441257),(4 34.611313),(5 34.6242),(6 43.91416),(7 75.95294),(8 83.52532),(9 83.62533),(10 81.32432),(11 104.33283),(12 119.679596),(13 119.49744),(14 125.52382),(15 118.04236),(16 106.381935),(17 106.13401),(18 109.503044),(19 90.257576),(20 110.12132),(21 110.144844),(22 114.05806),(23 130.6504),(24 139.50906),(25 139.29657),(26 137.41498),(27 130.93958),(28 149.60072),(29 149.35054),(30 155.01286),(31 147.06401),(32 142.89986),(33 142.77),(34 149.41283),(35 179.0863),(36 182.12344),(37 181.7591),(38 210.5917),(39 231.59341),(40 245.81694),(41 245.99557),(42 241.53171),(43 248.8934),(44 264.32397),(45 264.68674),(46 270.46664),(47 299.48434),(48 296.1334),(49 296.20013),(50 296.08627),
(1 0.0017424428),(2 6.7714286),(3 19.042156),(4 26.011063),(5 25.931862),(6 33.296555),(7 57.817276),(8 73.979546),(9 74.13218),(10 92.77562),(11 128.23793),(12 134.52234),(13 134.47403),(14 140.19452),(15 138.61089),(16 119.86379),(17 119.88739),(18 102.81361),(19 109.424576),(20 112.325195),(21 112.685074),(22 109.64962),(23 131.61731),(24 125.9982),(25 125.890236),(26 130.19502),(27 172.99467),(28 202.05862),(29 202.17783),(30 209.55351),(31 218.71085),(32 213.92595),(33 213.87596),(34 226.88815),(35 249.7265),(36 261.26236),(37 261.20615),(38 291.29794),(39 326.40482),(40 339.65927),(41 338.92377),(42 346.77026),(43 327.23404),(44 332.5339),(45 332.44977),(46 335.70728),(47 289.19064),(48 245.67746),(49 245.83047),(50 245.79329),
(1 0.002032135),(2 10.185462),(3 46.589886),(4 71.634865),(5 71.66694),(6 99.0659),(7 119.67024),(8 121.87741),(9 122.24604),(10 135.8628),(11 166.3287),(12 186.92897),(13 186.68079),(14 208.77788),(15 186.36365),(16 173.31332),(17 173.56488),(18 174.79219),(19 225.12494),(20 234.612),(21 234.949),(22 248.46767),(23 308.82568),(24 313.08884),(25 313.10037),(26 305.23767),(27 278.09787),(28 285.01077),(29 285.73987),(30 295.56537),(31 284.04385),(32 294.92453),(33 293.91425),(34 287.4147),(35 292.47717),(36 268.61624),(37 268.5812),(38 285.09668),(39 275.93448),(40 270.31302),(41 269.85123),(42 278.80533),(43 317.72388),(44 335.74887),(45 335.5635),(46 342.4261),(47 334.32495),(48 349.19098),(49 348.86752),(50 349.29047),
(1 0.0019127473),(2 10.86905),(3 38.589027),(4 60.03515),(5 60.103527),(6 82.81124),(7 137.15163),(8 137.43692),(9 137.2446),(10 131.11906),(11 153.49281),(12 162.25165),(13 162.20679),(14 164.65314),(15 179.19426),(16 181.00517),(17 180.89188),(18 211.46315),(19 247.50809),(20 269.4374),(21 269.55917),(22 275.27277),(23 288.61566),(24 302.0895),(25 302.0087),(26 305.82834),(27 291.1571),(28 285.31808),(29 285.19296),(30 271.29932),(31 271.07834),(32 297.31757),(33 297.41043),(34 304.2816),(35 329.8985),(36 284.22504),(37 284.44537),(38 296.3742),(39 307.32886),(40 319.7662),(41 319.9394),(42 329.48486),(43 375.16986),(44 406.8953),(45 406.19287),(46 407.13678),(47 382.1976),(48 398.36078),(49 398.2541),(50 398.1933),
(1 0.0019267267),(2 13.190074),(3 41.36814),(4 61.79425),(5 61.8369),(6 77.79754),(7 108.36893),(8 128.24892),(9 128.33461),(10 131.79572),(11 181.31622),(12 189.51788),(13 188.9255),(14 177.25534),(15 133.68306),(16 122.9522),(17 122.93949),(18 146.49129),(19 167.78467),(20 178.25462),(21 178.38596),(22 181.45773),(23 184.86348),(24 201.44409),(25 201.10144),(26 199.53043),(27 157.94751),(28 163.66539),(29 163.28036),(30 175.58806),(31 196.70227),(32 211.27316),(33 211.67838),(34 217.3024),(35 241.2204),(36 240.36223),(37 240.19412),(38 267.0141),(39 313.59036),(40 340.07385),(41 339.43857),(42 326.47858),(43 373.4133),(44 399.89606),(45 399.4372),(46 387.3365),(47 364.16217),(48 323.39124),(49 323.33566),(50 323.45248),
(1 0.0021919198),(2 11.511491),(3 33.825573),(4 56.61366),(5 56.784145),(6 77.36944),(7 100.034836),(8 108.704285),(9 108.671),(10 119.37819),(11 136.34239),(12 139.80783),(13 139.7291),(14 144.31047),(15 141.56924),(16 139.51086),(17 139.48267),(18 158.72906),(19 205.24672),(20 215.4624),(21 215.50984),(22 221.1118),(23 224.18394),(24 231.84576),(25 231.65143),(26 227.68388),(27 186.09763),(28 191.47908),(29 191.02039),(30 181.69427),(31 188.057),(32 207.55763),(33 207.23297),(34 205.60448),(35 228.09837),(36 231.25832),(37 231.55658),(38 247.95357),(39 289.74005),(40 322.02762),(41 322.04398),(42 321.638),(43 332.9715),(44 372.31235),(45 371.52884),(46 375.01828),(47 405.26266),(48 373.6371),(49 373.41724),(50 373.73013),
(1 0.0021014507),(2 9.65478),(3 31.379938),(4 59.913998),(5 59.977516),(6 78.54978),(7 99.27732),(8 111.400215),(9 111.468285),(10 108.269714),(11 130.05261),(12 141.19772),(13 140.8945),(14 139.57831),(15 145.67831),(16 159.66196),(17 159.6652),(18 159.32516),(19 148.8206),(20 162.16647),(21 161.83855),(22 166.47183),(23 190.28244),(24 208.65005),(25 208.63612),(26 221.90926),(27 227.01291),(28 237.36105),(29 237.48479),(30 243.35112),(31 246.20695),(32 272.3444),(33 272.747),(34 290.249),(35 309.61392),(36 278.95288),(37 278.7682),(38 279.32858),(39 259.57236),(40 264.65982),(41 264.86923),(42 257.2856),(43 262.62897),(44 295.37558),(45 294.84256),(46 283.6945),(47 312.1752),(48 317.41864),(49 317.3873),(50 317.53418),
