1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,
(1 0.00026792366),(2 1.7391968),(3 5.6561894),(4 8.311687),(5 8.319506),(6 10.415253),(7 13.942316),(8 15.4217205),(9 15.425965),(10 15.135473),(11 18.225468),(12 19.983133),(13 19.983078),(14 20.363304),(15 21.247957),(16 22.220934),(17 22.228132),(18 23.397491),(19 25.127283),(20 26.894953),(21 26.885479),(22 27.659924),(23 28.758945),(24 29.388767),(25 29.367825),(26 29.894228),(27 30.733835),(28 32.533543),(29 32.5557),(30 33.29241),(31 35.687805),(32 37.778744),(33 37.884113),(34 38.805523),(35 42.447247),(36 43.176296),(37 43.212147),(38 44.12069),(39 49.68399),(40 51.21104),(41 51.218735),(42 51.81578),(43 54.374775),(44 57.307007),(45 57.305668),(46 57.651627),(47 58.406902),(48 56.56334),(49 56.538437),(50 56.560837),
(1 0.0003338136),(2 2.3593113),(3 8.048289),(4 11.5343895),(5 11.536494),(6 14.588016),(7 19.273376),(8 20.621756),(9 20.628628),(10 20.973015),(11 24.467974),(12 26.69564),(13 26.6816),(14 27.902193),(15 29.470966),(16 30.391178),(17 30.390211),(18 31.561018),(19 32.894295),(20 35.00914),(21 35.014652),(22 35.87707),(23 37.84839),(24 38.618633),(25 38.622124),(26 39.442413),(27 40.426952),(28 42.350307),(29 42.363556),(30 42.591667),(31 42.746918),(32 43.22798),(33 43.229362),(34 42.54136),(35 43.418713),(36 43.27899),(37 43.27749),(38 46.102367),(39 48.465786),(40 49.29089),(41 49.270832),(42 49.124146),(43 50.406265),(44 52.912712),(45 52.907993),(46 53.689217),(47 57.16122),(48 56.376343),(49 56.370174),(50 56.373344),
(1 0.00038289803),(2 2.0483878),(3 8.183791),(4 11.193456),(5 11.197368),(6 12.939108),(7 17.680218),(8 19.192541),(9 19.189919),(10 19.414637),(11 22.2024),(12 24.13664),(13 24.152227),(14 25.214321),(15 26.519835),(16 27.144367),(17 27.138035),(18 28.805243),(19 30.246014),(20 31.790955),(21 31.798086),(22 32.560745),(23 33.817944),(24 34.29389),(25 34.309258),(26 35.509796),(27 36.44727),(28 37.178566),(29 37.18272),(30 37.429054),(31 36.76825),(32 37.083992),(33 37.099113),(34 36.184807),(35 36.827133),(36 37.74203),(37 37.748505),(38 40.307655),(39 40.622494),(40 40.917316),(41 40.925743),(42 40.632046),(43 41.138985),(44 42.633343),(45 42.638557),(46 42.762405),(47 46.52837),(48 46.748314),(49 46.753395),(50 46.74969),
(1 0.00047245104),(2 2.1051357),(3 8.1104355),(4 11.217918),(5 11.228618),(6 13.301808),(7 17.03857),(8 19.522228),(9 19.528816),(10 20.18691),(11 22.718094),(12 24.743998),(13 24.746796),(14 25.962088),(15 28.846188),(16 29.202913),(17 29.201723),(18 30.301054),(19 30.578493),(20 32.500908),(21 32.505978),(22 33.145233),(23 34.457256),(24 35.26531),(25 35.269882),(26 36.332962),(27 37.312588),(28 38.11831),(29 38.131924),(30 38.408447),(31 38.126827),(32 38.015038),(33 38.02388),(34 37.769363),(35 38.626682),(36 39.449955),(37 39.443542),(38 40.41123),(39 40.6891),(40 41.198627),(41 41.1996),(42 40.982788),(43 41.77092),(44 42.540802),(45 42.538982),(46 43.00158),(47 46.06119),(48 46.188805),(49 46.197342),(50 46.188686),
(1 0.00052343466),(2 1.9608651),(3 7.5978985),(4 10.588914),(5 10.6029215),(6 12.487515),(7 15.601378),(8 17.46651),(9 17.48253),(10 18.04698),(11 20.372725),(12 22.037546),(13 22.047722),(14 22.817303),(15 25.324648),(16 25.15877),(17 25.15558),(18 26.228395),(19 26.6359),(20 28.6429),(21 28.644108),(22 29.038456),(23 30.016191),(24 30.389755),(25 30.397871),(26 31.101461),(27 31.433195),(28 31.923586),(29 31.924446),(30 32.329475),(31 32.21231),(32 32.45711),(33 32.47954),(34 32.15803),(35 32.749428),(36 33.059303),(37 33.05063),(38 33.25445),(39 33.38273),(40 33.319595),(41 33.32865),(42 32.996338),(43 33.173428),(44 33.853508),(45 33.863335),(46 34.250286),(47 35.62516),(48 36.179058),(49 36.18501),(50 36.18121),
(1 0.0004203991),(2 1.3260921),(3 5.0919394),(4 7.393444),(5 7.4065366),(6 8.740651),(7 10.365142),(8 11.792546),(9 11.797403),(10 12.366535),(11 13.430545),(12 14.611926),(13 14.610201),(14 14.925887),(15 16.297146),(16 16.205767),(17 16.206797),(18 16.7149),(19 17.153288),(20 18.675413),(21 18.676107),(22 18.748396),(23 19.855871),(24 20.173834),(25 20.186356),(26 20.57847),(27 21.07496),(28 21.414356),(29 21.420069),(30 21.341),(31 20.944946),(32 20.893314),(33 20.88026),(34 20.33677),(35 21.054077),(36 21.143332),(37 21.137136),(38 21.65861),(39 21.508327),(40 21.734982),(41 21.739697),(42 21.557377),(43 21.71954),(44 22.288822),(45 22.287495),(46 22.30724),(47 22.358019),(48 22.816383),(49 22.824451),(50 22.816324),
(1 0.00047772937),(2 1.2740251),(3 4.9676285),(4 7.3612094),(5 7.369051),(6 8.606357),(7 10.677815),(8 12.033985),(9 12.054791),(10 12.927353),(11 14.47964),(12 15.567516),(13 15.586023),(14 15.782696),(15 17.059063),(16 17.245321),(17 17.243881),(18 17.84024),(19 18.742523),(20 20.328781),(21 20.326075),(22 20.683966),(23 21.090914),(24 21.295208),(25 21.29404),(26 21.369362),(27 21.531858),(28 21.22314),(29 21.233185),(30 21.529543),(31 21.533987),(32 21.362476),(33 21.385546),(34 21.180769),(35 21.843433),(36 21.843287),(37 21.838446),(38 21.726654),(39 21.834707),(40 22.085796),(41 22.090628),(42 21.792072),(43 21.368914),(44 21.883331),(45 21.875751),(46 21.839071),(47 22.298197),(48 22.524967),(49 22.531294),(50 22.526783),
(1 0.00049013464),(2 1.1359041),(3 4.1720138),(4 6.1766577),(5 6.1844687),(6 7.4745326),(7 9.499465),(8 10.66355),(9 10.670336),(10 11.368689),(11 12.313276),(12 13.480167),(13 13.494569),(14 13.783269),(15 14.818866),(16 14.907557),(17 14.909316),(18 15.382418),(19 16.048002),(20 17.37141),(21 17.37671),(22 17.620493),(23 17.685064),(24 17.9636),(25 17.96869),(26 18.292048),(27 18.102886),(28 17.896427),(29 17.897608),(30 18.384558),(31 18.482752),(32 18.524343),(33 18.533747),(34 18.189028),(35 18.531935),(36 18.421297),(37 18.41681),(38 18.410147),(39 18.462454),(40 18.917183),(41 18.911814),(42 18.796478),(43 18.621603),(44 18.822744),(45 18.833447),(46 18.984892),(47 19.173786),(48 19.370798),(49 19.372988),(50 19.372524),
(1 0.00049650366),(2 1.0580425),(3 3.741142),(4 5.4526143),(5 5.457685),(6 6.576412),(7 8.176932),(8 9.223908),(9 9.235131),(10 9.6802),(11 10.510508),(12 11.482554),(13 11.48556),(14 11.761337),(15 12.64275),(16 12.707554),(17 12.707916),(18 13.23423),(19 13.49545),(20 15.028866),(21 15.025604),(22 15.131059),(23 15.456173),(24 15.801816),(25 15.807739),(26 15.829388),(27 15.733792),(28 15.664716),(29 15.66643),(30 15.779007),(31 15.830749),(32 15.702504),(33 15.71348),(34 15.485741),(35 15.710396),(36 15.761139),(37 15.76905),(38 15.757985),(39 15.872477),(40 16.11401),(41 16.108828),(42 16.053104),(43 16.067163),(44 16.55849),(45 16.553944),(46 16.726639),(47 16.967009),(48 16.99509),(49 16.993654),(50 16.994572),
(1 0.00048039135),(2 0.92122805),(3 3.3036282),(4 4.801732),(5 4.806341),(6 5.8223753),(7 7.142844),(8 7.896255),(9 7.904514),(10 8.4249115),(11 9.301882),(12 10.064557),(13 10.063224),(14 10.346939),(15 11.079627),(16 11.082235),(17 11.08542),(18 11.5253525),(19 11.806224),(20 12.931143),(21 12.936418),(22 12.981209),(23 13.195741),(24 13.478174),(25 13.486549),(26 13.473338),(27 13.427644),(28 13.231818),(29 13.2327),(30 13.540787),(31 13.617343),(32 13.505285),(33 13.519892),(34 13.411431),(35 13.486319),(36 13.629377),(37 13.626741),(38 13.4697275),(39 13.350665),(40 13.438625),(41 13.429076),(42 13.434722),(43 13.373778),(44 13.5672245),(45 13.567204),(46 13.726898),(47 14.045297),(48 14.20779),(49 14.20942),(50 14.208669),
(1 0.00044045606),(2 0.73725563),(3 2.4970336),(4 3.6179848),(5 3.6268704),(6 4.336597),(7 5.239816),(8 5.906147),(9 5.918454),(10 6.3397794),(11 7.0001016),(12 7.6205506),(13 7.631097),(14 7.773061),(15 8.356196),(16 8.291226),(17 8.291712),(18 8.620468),(19 8.799739),(20 9.6027),(21 9.604285),(22 9.801029),(23 10.088522),(24 10.223543),(25 10.227416),(26 10.287759),(27 10.251632),(28 10.301313),(29 10.302851),(30 10.44893),(31 10.398448),(32 10.405059),(33 10.415565),(34 10.282945),(35 10.357114),(36 10.384107),(37 10.389182),(38 10.325009),(39 10.412347),(40 10.504257),(41 10.508876),(42 10.333842),(43 10.374451),(44 10.619642),(45 10.622388),(46 10.703658),(47 11.101545),(48 11.214332),(49 11.213727),(50 11.215281),
(1 0.0005538747),(2 0.77836144),(3 2.7781038),(4 4.058916),(5 4.0633082),(6 4.7890825),(7 5.7779617),(8 6.4489603),(9 6.459745),(10 6.8249903),(11 7.398902),(12 7.9243917),(13 7.9306817),(14 7.9919066),(15 8.6795845),(16 8.680392),(17 8.680411),(18 8.985821),(19 9.228662),(20 10.303807),(21 10.303539),(22 10.408211),(23 10.698048),(24 10.961554),(25 10.96974),(26 10.998777),(27 11.008817),(28 10.858998),(29 10.860371),(30 10.922454),(31 11.136064),(32 11.08447),(33 11.098334),(34 10.949874),(35 11.0379505),(36 11.018161),(37 11.021223),(38 10.97957),(39 11.041479),(40 11.140061),(41 11.136288),(42 11.0613),(43 11.067485),(44 11.24705),(45 11.2487335),(46 11.322917),(47 11.63518),(48 11.726163),(49 11.726936),(50 11.726524),
(1 0.00054321915),(2 0.70860136),(3 2.3953247),(4 3.5363047),(5 3.5417087),(6 4.1532254),(7 5.049977),(8 5.7099648),(9 5.719187),(10 6.0063477),(11 6.51141),(12 6.998122),(13 7.008657),(14 7.076329),(15 7.598609),(16 7.555924),(17 7.5575795),(18 7.7887015),(19 7.939197),(20 8.905803),(21 8.906807),(22 9.03899),(23 9.264241),(24 9.492437),(25 9.496413),(26 9.489697),(27 9.345467),(28 9.347667),(29 9.346082),(30 9.37766),(31 9.516246),(32 9.405817),(33 9.414343),(34 9.222519),(35 9.246912),(36 9.312858),(37 9.310472),(38 9.293167),(39 9.386329),(40 9.5131),(41 9.517364),(42 9.397839),(43 9.507764),(44 9.65223),(45 9.654662),(46 9.676593),(47 9.856403),(48 9.842407),(49 9.84096),(50 9.841112),
(1 0.00050933333),(2 0.58753157),(3 2.0278652),(4 3.0057697),(5 3.0112152),(6 3.4631581),(7 4.20713),(8 4.744623),(9 4.7553277),(10 4.936197),(11 5.303459),(12 5.6631675),(13 5.6752963),(14 5.6556354),(15 6.1979904),(16 6.173953),(17 6.1739106),(18 6.4420776),(19 6.610735),(20 7.4627943),(21 7.4654255),(22 7.5124483),(23 7.726398),(24 7.904029),(25 7.905401),(26 7.930138),(27 7.8985376),(28 7.801747),(29 7.803862),(30 7.9068255),(31 7.9836483),(32 8.072434),(33 8.090459),(34 8.055056),(35 8.140918),(36 8.169045),(37 8.169613),(38 8.018437),(39 8.107281),(40 8.24666),(41 8.248136),(42 8.21998),(43 8.190055),(44 8.273407),(45 8.272764),(46 8.273367),(47 8.284901),(48 8.281617),(49 8.2803335),(50 8.280419),
