1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,
(1 0.00017158281),(2 0.018770132),(3 0.046985857),(4 0.07393219),(5 0.07379555),(6 0.07924621),(7 0.09575965),(8 0.101381466),(9 0.10166097),(10 0.106396854),(11 0.11989869),(12 0.12266158),(13 0.12281369),(14 0.12026857),(15 0.1351498),(16 0.13298741),(17 0.13305674),(18 0.1340593),(19 0.13493456),(20 0.15633368),(21 0.15555541),(22 0.15794536),(23 0.15832883),(24 0.16686034),(25 0.16618304),(26 0.16209093),(27 0.15958051),(28 0.16342725),(29 0.16279444),(30 0.15988871),(31 0.17066924),(32 0.17084779),(33 0.17075805),(34 0.16965877),(35 0.16319278),(36 0.16673759),(37 0.16630132),(38 0.15920314),(39 0.16428462),(40 0.16532917),(41 0.1646496),(42 0.16093718),(43 0.16507946),(44 0.1633822),(45 0.16318098),(46 0.16046569),(47 0.16714819),(48 0.16541854),(49 0.16530585),(50 0.1653911),
(1 0.00016975922),(2 0.017473426),(3 0.04309589),(4 0.06698434),(5 0.0668073),(6 0.07190331),(7 0.0868111),(8 0.0909107),(9 0.09118316),(10 0.09482587),(11 0.107854),(12 0.110982165),(13 0.11111557),(14 0.10773298),(15 0.11976855),(16 0.1190923),(17 0.11907952),(18 0.11990475),(19 0.11865876),(20 0.13810414),(21 0.13754712),(22 0.13896865),(23 0.14219195),(24 0.14983447),(25 0.14932494),(26 0.14541079),(27 0.14382875),(28 0.14797184),(29 0.14742714),(30 0.14264986),(31 0.15187399),(32 0.15320638),(33 0.1532314),(34 0.15171544),(35 0.1453586),(36 0.14895466),(37 0.1484407),(38 0.14273573),(39 0.14682993),(40 0.14684305),(41 0.1462261),(42 0.14221929),(43 0.14683852),(44 0.14496565),(45 0.14495514),(46 0.14327845),(47 0.1498158),(48 0.14785418),(49 0.14782543),(50 0.14785351),
(1 0.00018725051),(2 0.017543696),(3 0.04160185),(4 0.06417108),(5 0.064098984),(6 0.06962229),(7 0.08504664),(8 0.089547925),(9 0.08975602),(10 0.09220576),(11 0.10572473),(12 0.10885973),(13 0.109066136),(14 0.106071465),(15 0.119125016),(16 0.117423356),(17 0.117504604),(18 0.11730205),(19 0.11771709),(20 0.13847351),(21 0.13795073),(22 0.13727391),(23 0.138832),(24 0.1440565),(25 0.14342499),(26 0.14001456),(27 0.13906878),(28 0.14405535),(29 0.14341936),(30 0.13932554),(31 0.14881665),(32 0.14875759),(33 0.14905599),(34 0.14709562),(35 0.14209467),(36 0.14585374),(37 0.14522737),(38 0.13832988),(39 0.14340197),(40 0.14389917),(41 0.1431725),(42 0.14079407),(43 0.1441436),(44 0.14191382),(45 0.14190884),(46 0.14035426),(47 0.14678355),(48 0.14520428),(49 0.14505702),(50 0.14519879),
(1 0.00018800978),(2 0.016908921),(3 0.03965827),(4 0.061797217),(5 0.06160667),(6 0.06568241),(7 0.08130679),(8 0.08533158),(9 0.085538484),(10 0.08794633),(11 0.10191409),(12 0.10313341),(13 0.10328069),(14 0.10105229),(15 0.11367322),(16 0.11100306),(17 0.111114524),(18 0.11241825),(19 0.11163262),(20 0.13298942),(21 0.13244791),(22 0.13146748),(23 0.13283774),(24 0.13899185),(25 0.13837545),(26 0.13445081),(27 0.13301979),(28 0.13802372),(29 0.13734281),(30 0.1334022),(31 0.14254093),(32 0.14308321),(33 0.14279851),(34 0.14035429),(35 0.13445349),(36 0.13795796),(37 0.13744667),(38 0.1315516),(39 0.13656582),(40 0.13675871),(41 0.13605995),(42 0.13261175),(43 0.13710336),(44 0.1340704),(45 0.13399582),(46 0.13108774),(47 0.13852738),(48 0.13686217),(49 0.13674714),(50 0.1368934),
(1 0.00017940192),(2 0.015376693),(3 0.035234712),(4 0.05512824),(5 0.054991364),(6 0.05880275),(7 0.07254821),(8 0.075811684),(9 0.075987),(10 0.07805187),(11 0.08979772),(12 0.09112701),(13 0.09136914),(14 0.08948693),(15 0.1014783),(16 0.098920934),(17 0.098978266),(18 0.099609114),(19 0.100116745),(20 0.11928355),(21 0.118554674),(22 0.117861),(23 0.117244884),(24 0.1241813),(25 0.123591304),(26 0.119218156),(27 0.118159324),(28 0.122541726),(29 0.12186892),(30 0.11807047),(31 0.12745029),(32 0.12703736),(33 0.12693758),(34 0.125062),(35 0.12098678),(36 0.124596804),(37 0.12429601),(38 0.118395485),(39 0.12192428),(40 0.122367196),(41 0.121764034),(42 0.11841794),(43 0.12365406),(44 0.12051558),(45 0.12043804),(46 0.11884893),(47 0.124681346),(48 0.12269776),(49 0.12262491),(50 0.12270183),
(1 0.0001660806),(2 0.013914431),(3 0.03193925),(4 0.049038995),(5 0.048873696),(6 0.052838445),(7 0.06536394),(8 0.068558775),(9 0.06868762),(10 0.07085067),(11 0.081830494),(12 0.08241207),(13 0.08256706),(14 0.08213917),(15 0.09096349),(16 0.08918827),(17 0.08922128),(18 0.08954712),(19 0.08990952),(20 0.105954856),(21 0.10552114),(22 0.10560569),(23 0.10556561),(24 0.11123648),(25 0.1107948),(26 0.10719733),(27 0.10776961),(28 0.11152455),(29 0.11095656),(30 0.10642735),(31 0.11446489),(32 0.11445154),(33 0.11448891),(34 0.11325403),(35 0.10860312),(36 0.1113253),(37 0.11090803),(38 0.10643686),(39 0.109567724),(40 0.11004008),(41 0.10955111),(42 0.106777474),(43 0.11107692),(44 0.109049894),(45 0.10889086),(46 0.10766227),(47 0.11369886),(48 0.11180412),(49 0.11176586),(50 0.111821115),
(1 0.00017628256),(2 0.013683537),(3 0.030813446),(4 0.048286367),(5 0.04813214),(6 0.05062004),(7 0.06320345),(8 0.06544778),(9 0.0656846),(10 0.06820342),(11 0.078969285),(12 0.079752505),(13 0.07984907),(14 0.078977555),(15 0.088938676),(16 0.08627022),(17 0.086346544),(18 0.086942315),(19 0.08713995),(20 0.10321599),(21 0.10278875),(22 0.101702474),(23 0.10221102),(24 0.10690259),(25 0.10641153),(26 0.10291888),(27 0.101268046),(28 0.10456305),(29 0.10421305),(30 0.10126732),(31 0.11044154),(32 0.10956446),(33 0.1097178),(34 0.10801086),(35 0.105032526),(36 0.10676845),(37 0.10635802),(38 0.10240575),(39 0.105258144),(40 0.10506295),(41 0.10448789),(42 0.102325425),(43 0.106516235),(44 0.104327805),(45 0.10424472),(46 0.10276904),(47 0.10875364),(48 0.10765303),(49 0.10758095),(50 0.10763573),
(1 0.00018774244),(2 0.013407397),(3 0.030336235),(4 0.04696148),(5 0.046863843),(6 0.049452722),(7 0.061970368),(8 0.06429861),(9 0.06445134),(10 0.06652166),(11 0.07681401),(12 0.07704541),(13 0.077173114),(14 0.07671378),(15 0.08609606),(16 0.083878815),(17 0.083934374),(18 0.08457356),(19 0.083941475),(20 0.09976847),(21 0.09934097),(22 0.099445865),(23 0.09917188),(24 0.10494489),(25 0.104529515),(26 0.10051554),(27 0.099481896),(28 0.10405793),(29 0.103616714),(30 0.09968431),(31 0.10815236),(32 0.10741189),(33 0.10716667),(34 0.105269305),(35 0.10123093),(36 0.10375299),(37 0.10342323),(38 0.099498466),(39 0.10274387),(40 0.10261622),(41 0.102225795),(42 0.0994948),(43 0.10411241),(44 0.10136513),(45 0.10135431),(46 0.099860504),(47 0.106267415),(48 0.104413874),(49 0.10431184),(50 0.104427606),
(1 0.0001759272),(2 0.012137164),(3 0.02771926),(4 0.042783044),(5 0.042714402),(6 0.044706464),(7 0.05642052),(8 0.058441617),(9 0.058606546),(10 0.06061656),(11 0.070483096),(12 0.0716634),(13 0.07178933),(14 0.07037695),(15 0.07863783),(16 0.07624989),(17 0.07628426),(18 0.07732987),(19 0.07736099),(20 0.092226274),(21 0.09171631),(22 0.09114323),(23 0.091548555),(24 0.09676616),(25 0.09632343),(26 0.09410864),(27 0.09276344),(28 0.09679003),(29 0.096428104),(30 0.09242777),(31 0.10088077),(32 0.09983008),(33 0.09966894),(34 0.09845894),(35 0.094903946),(36 0.09652494),(37 0.09620092),(38 0.092668034),(39 0.09518795),(40 0.0945977),(41 0.09421782),(42 0.09214913),(43 0.09648015),(44 0.09412026),(45 0.094083205),(46 0.09254215),(47 0.09818063),(48 0.09676243),(49 0.09662681),(50 0.096754976),
(1 0.0001770289),(2 0.01162029),(3 0.025720509),(4 0.039857138),(5 0.03983021),(6 0.04207813),(7 0.052900378),(8 0.05481957),(9 0.05485925),(10 0.05677209),(11 0.06520558),(12 0.06679706),(13 0.066930085),(14 0.065671004),(15 0.073748685),(16 0.071767494),(17 0.0717971),(18 0.072352715),(19 0.072293304),(20 0.08559354),(21 0.085217),(22 0.085183375),(23 0.08579921),(24 0.0907387),(25 0.0903869),(26 0.08764141),(27 0.086486466),(28 0.08997933),(29 0.089625224),(30 0.08614189),(31 0.092977844),(32 0.0924265),(33 0.09236218),(34 0.09135783),(35 0.08798127),(36 0.08975081),(37 0.08937927),(38 0.08581721),(39 0.088411085),(40 0.087926164),(41 0.08750956),(42 0.08570856),(43 0.08996237),(44 0.088102154),(45 0.08802056),(46 0.08622928),(47 0.0910865),(48 0.089663304),(49 0.08959941),(50 0.08969661),
(1 0.00012339164),(2 0.007038723),(3 0.015227473),(4 0.023736103),(5 0.02370891),(6 0.024637822),(7 0.030218422),(8 0.031126263),(9 0.031178772),(10 0.0322652),(11 0.03683391),(12 0.037531532),(13 0.037598137),(14 0.036758624),(15 0.04148178),(16 0.04102893),(17 0.04108105),(18 0.040531978),(19 0.041197535),(20 0.049160596),(21 0.048917722),(22 0.048234165),(23 0.047734186),(24 0.050295405),(25 0.050098237),(26 0.048341703),(27 0.048103444),(28 0.049605414),(29 0.049341526),(30 0.04770136),(31 0.051849395),(32 0.051449947),(33 0.051596463),(34 0.050442047),(35 0.04875862),(36 0.049934126),(37 0.049814787),(38 0.047699418),(39 0.04971287),(40 0.049525306),(41 0.049300425),(42 0.04793641),(43 0.050143946),(44 0.048480704),(45 0.04849304),(46 0.048354648),(47 0.051007416),(48 0.049939275),(49 0.049941715),(50 0.04995277),
(1 0.00007608489),(2 0.0030890412),(3 0.005928875),(4 0.009330542),(5 0.009311612),(6 0.009270589),(7 0.011023629),(8 0.01075908),(9 0.01077795),(10 0.010808113),(11 0.012413252),(12 0.011713953),(13 0.01172393),(14 0.011124953),(15 0.013335235),(16 0.0125905),(17 0.01259719),(18 0.012422686),(19 0.012252744),(20 0.016024953),(21 0.015892817),(22 0.014934995),(23 0.013998193),(24 0.015574586),(25 0.015438646),(26 0.014198217),(27 0.014284932),(28 0.015364701),(29 0.01520969),(30 0.013733851),(31 0.015764203),(32 0.015230817),(33 0.015258546),(34 0.014700675),(35 0.013983256),(36 0.015083986),(37 0.014974437),(38 0.013614958),(39 0.01484005),(40 0.014518631),(41 0.014381647),(42 0.013743526),(43 0.014798275),(44 0.013946584),(45 0.01393205),(46 0.013598047),(47 0.015040875),(48 0.014518568),(49 0.014508024),(50 0.014517907),
(1 0.00006990321),(2 0.002593335),(3 0.0047534686),(4 0.0074970946),(5 0.0075072483),(6 0.007473364),(7 0.008728797),(8 0.008527044),(9 0.008548244),(10 0.008512885),(11 0.009888968),(12 0.009352334),(13 0.009364671),(14 0.0088726375),(15 0.010606735),(16 0.009987427),(17 0.009994233),(18 0.009828952),(19 0.009788568),(20 0.01270924),(21 0.012600478),(22 0.011845218),(23 0.011191944),(24 0.0123878755),(25 0.012274335),(26 0.011203277),(27 0.011366679),(28 0.012144661),(29 0.012032675),(30 0.010929538),(31 0.012640685),(32 0.012139888),(33 0.012231991),(34 0.011762344),(35 0.011286576),(36 0.012083883),(37 0.0120021375),(38 0.010918485),(39 0.011800895),(40 0.011422023),(41 0.011349783),(42 0.0107959295),(43 0.011622856),(44 0.01085962),(45 0.010850346),(46 0.0106680775),(47 0.01199726),(48 0.011531223),(49 0.011520776),(50 0.011527676),
(1 0.000041387317),(2 0.0014615614),(3 0.0025579773),(4 0.004009365),(5 0.0040144124),(6 0.003977548),(7 0.0046803723),(8 0.004550637),(9 0.0045533036),(10 0.004533803),(11 0.0052862316),(12 0.0049175834),(13 0.004918087),(14 0.004652063),(15 0.005534347),(16 0.0052251066),(17 0.0052300347),(18 0.005096634),(19 0.005103681),(20 0.006522166),(21 0.0064591817),(22 0.0061607286),(23 0.0058419793),(24 0.006494982),(25 0.006421881),(26 0.0058934116),(27 0.005877988),(28 0.006235048),(29 0.00621374),(30 0.0056757634),(31 0.006475486),(32 0.006245659),(33 0.0062795724),(34 0.006072628),(35 0.005730513),(36 0.006192942),(37 0.0061616567),(38 0.0055930833),(39 0.006071632),(40 0.005905195),(41 0.005862741),(42 0.0056222235),(43 0.006024423),(44 0.0056799874),(45 0.005652086),(46 0.005592486),(47 0.0062287934),(48 0.0059764306),(49 0.005970032),(50 0.005977873),
(1 0.000042970052),(2 0.0014427954),(3 0.002516223),(4 0.003928762),(5 0.003916383),(6 0.0038769923),(7 0.004505898),(8 0.0044112504),(9 0.004416518),(10 0.00438579),(11 0.0051031997),(12 0.004694034),(13 0.004696825),(14 0.0044784406),(15 0.0052893544),(16 0.005068684),(17 0.0050807376),(18 0.0049616513),(19 0.0049228384),(20 0.0063275583),(21 0.006281299),(22 0.0059458176),(23 0.005536779),(24 0.0061575742),(25 0.0060900594),(26 0.0055299965),(27 0.005487767),(28 0.0059007723),(29 0.0058401404),(30 0.00533293),(31 0.006194363),(32 0.005944518),(33 0.005990196),(34 0.005704612),(35 0.005458018),(36 0.0059313565),(37 0.005883728),(38 0.005324762),(39 0.0057871183),(40 0.005653422),(41 0.005613572),(42 0.0053072227),(43 0.005690395),(44 0.0053814687),(45 0.0053773127),(46 0.0052743237),(47 0.0059114285),(48 0.0055729086),(49 0.005563151),(50 0.0055725356),
(1 0.000028857445),(2 0.0009151397),(3 0.0015913722),(4 0.0024423013),(5 0.002441686),(6 0.002413883),(7 0.0028765823),(8 0.002777988),(9 0.0027893397),(10 0.0027736598),(11 0.0031758717),(12 0.0029132473),(13 0.0029160401),(14 0.0028095448),(15 0.0033448823),(16 0.0031650402),(17 0.0031674213),(18 0.0030408874),(19 0.0030600477),(20 0.0038469536),(21 0.0038272745),(22 0.0036160285),(23 0.0034727228),(24 0.0038382988),(25 0.0038063037),(26 0.0035094067),(27 0.003498337),(28 0.0037085903),(29 0.0036706838),(30 0.003378813),(31 0.003862458),(32 0.00371341),(33 0.0037463414),(34 0.0035883281),(35 0.0034404718),(36 0.00375518),(37 0.003727763),(38 0.003365566),(39 0.0036047047),(40 0.003518935),(41 0.0034820305),(42 0.0033124196),(43 0.003522586),(44 0.0033532777),(45 0.0033585718),(46 0.0032879736),(47 0.0036540865),(48 0.0034630313),(49 0.0034547304),(50 0.0034617668),
(1 0.000030455358),(2 0.0009099788),(3 0.0015540104),(4 0.0023828908),(5 0.0023870054),(6 0.0023378157),(7 0.002748912),(8 0.00268359),(9 0.0026808446),(10 0.0026575555),(11 0.00302421),(12 0.0028031066),(13 0.0028055308),(14 0.0027094707),(15 0.0031451052),(16 0.0030111293),(17 0.0030106925),(18 0.0029641243),(19 0.0029309536),(20 0.0037700646),(21 0.0037412667),(22 0.0035237018),(23 0.003317628),(24 0.003622585),(25 0.0035967538),(26 0.0032927722),(27 0.0033263464),(28 0.0036227454),(29 0.003584542),(30 0.0031988283),(31 0.0036273065),(32 0.0034992322),(33 0.0035214734),(34 0.0034099529),(35 0.0032679231),(36 0.0034760046),(37 0.0034471534),(38 0.0031892348),(39 0.0034606822),(40 0.0033280037),(41 0.003314494),(42 0.0031921638),(43 0.003370764),(44 0.003255226),(45 0.0032543214),(46 0.0031529453),(47 0.003495808),(48 0.0033646543),(49 0.0033625574),(50 0.003365675),
(1 0.000023081291),(2 0.0006331172),(3 0.0010909557),(4 0.0016320522),(5 0.0016364357),(6 0.001615693),(7 0.0018975895),(8 0.00183926),(9 0.0018408473),(10 0.0018252926),(11 0.0020850212),(12 0.0019477854),(13 0.0019491251),(14 0.0018320342),(15 0.0021715001),(16 0.002038242),(17 0.0020376525),(18 0.00200537),(19 0.0020177104),(20 0.0025478334),(21 0.0025169945),(22 0.002328945),(23 0.0022557746),(24 0.0024813178),(25 0.0024554746),(26 0.002273928),(27 0.002311595),(28 0.002487875),(29 0.0024693122),(30 0.0021924153),(31 0.0024765544),(32 0.002391081),(33 0.0024042479),(34 0.0023496854),(35 0.002207434),(36 0.002409877),(37 0.0023894706),(38 0.0021513994),(39 0.0023541995),(40 0.0022642738),(41 0.0022497384),(42 0.002152112),(43 0.0023082474),(44 0.0021890206),(45 0.0021755116),(46 0.0020988516),(47 0.0023375656),(48 0.002202916),(49 0.0021982968),(50 0.0022008342),
(1 0.000014179874),(2 0.00037902483),(3 0.00062442),(4 0.00093892415),(5 0.0009384072),(6 0.0008857626),(7 0.0010788528),(8 0.0010501752),(9 0.0010532101),(10 0.0010147243),(11 0.0011536549),(12 0.0010774494),(13 0.0010789133),(14 0.0010345075),(15 0.0012121771),(16 0.0011710208),(17 0.0011714192),(18 0.0011427322),(19 0.0011409981),(20 0.0014537784),(21 0.0014441051),(22 0.0013268224),(23 0.0012808256),(24 0.0013959551),(25 0.0013839713),(26 0.0012665805),(27 0.0012529406),(28 0.0013670921),(29 0.0013587704),(30 0.0012505075),(31 0.0013571882),(32 0.0013118213),(33 0.001307387),(34 0.0012832029),(35 0.0012191456),(36 0.001326601),(37 0.0013219909),(38 0.0012031487),(39 0.001332866),(40 0.0012704674),(41 0.001263634),(42 0.0012248469),(43 0.0013062077),(44 0.0012341627),(45 0.0012309179),(46 0.001231372),(47 0.0013400012),(48 0.0012704083),(49 0.0012684301),(50 0.0012704047),
(1 0.000020331805),(2 0.0004980809),(3 0.0008232668),(4 0.0012298296),(5 0.0012292771),(6 0.0012068686),(7 0.0013871616),(8 0.001367506),(9 0.0013622158),(10 0.0013417782),(11 0.0015388748),(12 0.0014444353),(13 0.0014414922),(14 0.0013830846),(15 0.001596899),(16 0.0014856076),(17 0.0014857037),(18 0.0014445921),(19 0.0014451591),(20 0.0018502042),(21 0.0018411787),(22 0.0017112618),(23 0.0016228975),(24 0.0017550457),(25 0.0017419847),(26 0.0016453634),(27 0.0016522957),(28 0.0017634113),(29 0.0017489664),(30 0.0016189074),(31 0.0018326099),(32 0.0017355019),(33 0.0017330134),(34 0.0017029179),(35 0.0016285605),(36 0.0017677959),(37 0.0017465474),(38 0.0015863045),(39 0.0017180096),(40 0.0016640463),(41 0.0016737091),(42 0.001613201),(43 0.0017113109),(44 0.0016331194),(45 0.0016233352),(46 0.0015739354),(47 0.0017431834),(48 0.0016557728),(49 0.0016521005),(50 0.0016556997),
(1 0.000007031121),(2 0.00017426026),(3 0.00028674153),(4 0.00041032536),(5 0.00040928792),(6 0.00042749778),(7 0.0004760907),(8 0.000454848),(9 0.00045624966),(10 0.00045455),(11 0.000534432),(12 0.0005070358),(13 0.00050536124),(14 0.00047385797),(15 0.00054221234),(16 0.0005192804),(17 0.00051867985),(18 0.0005081052),(19 0.00050239253),(20 0.00062306365),(21 0.0006188039),(22 0.00059770385),(23 0.0005678589),(24 0.0006124397),(25 0.00060141925),(26 0.0005469876),(27 0.00055987726),(28 0.00060858857),(29 0.00059819914),(30 0.0005289438),(31 0.00062205544),(32 0.0005909025),(33 0.00060146954),(34 0.0005898396),(35 0.00055679254),(36 0.0005838138),(37 0.0005811906),(38 0.0005444622),(39 0.0005843775),(40 0.0005725782),(41 0.0005712416),(42 0.00054998393),(43 0.0005907566),(44 0.00055493205),(45 0.0005548487),(46 0.00053446786),(47 0.00059007574),(48 0.0005616154),(49 0.0005600675),(50 0.0005613522),
(1 0.000008239675),(2 0.00020655444),(3 0.00033661898),(4 0.00049315393),(5 0.0004995556),(6 0.00048670484),(7 0.0005695651),(8 0.000552688),(9 0.0005529316),(10 0.0005384274),(11 0.0006127563),(12 0.000570292),(13 0.000572648),(14 0.00055853196),(15 0.0006417263),(16 0.00059874356),(17 0.0005998083),(18 0.0005905828),(19 0.0005939332),(20 0.0007313857),(21 0.00073146727),(22 0.0006919924),(23 0.0006463887),(24 0.00072445173),(25 0.00072143116),(26 0.00066337764),(27 0.000658729),(28 0.00069423695),(29 0.00069515815),(30 0.0006662218),(31 0.0007380941),(32 0.0006915301),(33 0.0006976078),(34 0.00067041384),(35 0.0006357745),(36 0.00068920397),(37 0.0006829214),(38 0.0006303335),(39 0.00067821506),(40 0.0006671413),(41 0.00066221063),(42 0.00062853826),(43 0.00067815284),(44 0.0006350137),(45 0.00062855886),(46 0.0006251362),(47 0.0006901245),(48 0.00063749216),(49 0.000638077),(50 0.00063790684),
(1 0.00000174387),(2 0.00004055625),(3 0.00006756867),(4 0.00010198585),(5 0.00010286777),(6 0.00009556918),(7 0.000106265186),(8 0.00010072695),(9 0.00010121417),(10 0.000105025414),(11 0.000119544035),(12 0.000110503825),(13 0.000110352325),(14 0.0001113994),(15 0.00012738249),(16 0.00012450648),(17 0.00012434383),(18 0.000117559066),(19 0.00011720792),(20 0.00014320407),(21 0.00014346182),(22 0.00013030402),(23 0.00011684211),(24 0.0001439479),(25 0.0001401907),(26 0.0001295015),(27 0.0001290126),(28 0.00013604856),(29 0.00013522936),(30 0.000123136),(31 0.00013270426),(32 0.00013514537),(33 0.00013829498),(34 0.00013678531),(35 0.00012988353),(36 0.00014366208),(37 0.00014331863),(38 0.0001321835),(39 0.00013689567),(40 0.00013264554),(41 0.00013052576),(42 0.0001226598),(43 0.00014527212),(44 0.00012805355),(45 0.00012650165),(46 0.00012779876),(47 0.0001407638),(48 0.00013472298),(49 0.00013544073),(50 0.00013432017),
(1 0.00000042523584),(2 0.00001003251),(3 0.000014865209),(4 0.000026011461),(5 0.000026953552),(6 0.000027407512),(7 0.000027430455),(8 0.00002542918),(9 0.000025729049),(10 0.000025617464),(11 0.000031437816),(12 0.000028572154),(13 0.000029668889),(14 0.00002714172),(15 0.00003097714),(16 0.000031650106),(17 0.000031602212),(18 0.00002798291),(19 0.00003449635),(20 0.00003927094),(21 0.000038877923),(22 0.00003868617),(23 0.000036908037),(24 0.00003871078),(25 0.00003823118),(26 0.000036928323),(27 0.00002759296),(28 0.00002994043),(29 0.00003007494),(30 0.00003382542),(31 0.0000355992),(32 0.00003214427),(33 0.000030939103),(34 0.000032172156),(35 0.00003039356),(36 0.000033662393),(37 0.000033876684),(38 0.000026295691),(39 0.000031979765),(40 0.000033058564),(41 0.000032196844),(42 0.000029104296),(43 0.000033078904),(44 0.00002906443),(45 0.000028736098),(46 0.000026854312),(47 0.000031445674),(48 0.00003229811),(49 0.000032004853),(50 0.000032231143),
