1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 0.00024713814),(2 0.018963944),(3 0.15214176),(4 0.32946417),(5 0.33392736),(6 0.6031725),(7 0.7269959),(8 0.7678017),(9 0.7862664),(10 0.920929),(11 1.2748939),(12 1.3633811),(13 1.3528868),(14 1.5032636),(15 1.8875142),(16 2.109652),(17 2.1111274),(18 2.403622),(19 2.2254705),(20 2.269453),(21 2.2570536),(22 2.2414124),(23 2.429586),(24 2.8995166),(25 2.8967426),(26 3.0748062),(27 3.305725),(28 3.5683627),(29 3.5600674),(30 3.4810586),(31 3.4208236),(32 3.534716),(33 3.5273867),(34 3.7690258),(35 4.4410515),(36 4.4631653),(37 4.4799466),(38 4.080089),(39 4.0777955),(40 4.1671185),(41 4.1784587),(42 4.4042087),(43 5.2737684),(44 5.781878),(45 5.7221923),(46 6.0729594),(47 5.5054803),(48 5.3376603),(49 5.3145514),(50 5.334519),
(1 0.00034314982),(2 0.05091427),(3 0.27862242),(4 0.5381647),(5 0.5397501),(6 0.7021339),(7 1.0809983),(8 1.3021117),(9 1.3148402),(10 1.51979),(11 2.0226302),(12 2.206877),(13 2.2172935),(14 2.2834182),(15 2.5320137),(16 2.9432719),(17 2.9485352),(18 3.2137516),(19 3.360167),(20 3.6595004),(21 3.6800966),(22 3.7306693),(23 4.572436),(24 4.5864263),(25 4.623696),(26 4.4909806),(27 5.6633077),(28 6.118173),(29 6.1288714),(30 6.748299),(31 7.1213193),(32 7.441075),(33 7.4557924),(34 7.834873),(35 7.7684116),(36 7.753692),(37 7.7458315),(38 7.8658123),(39 7.392476),(40 7.6403203),(41 7.609148),(42 8.008948),(43 8.229664),(44 8.455665),(45 8.450163),(46 8.489676),(47 8.227536),(48 8.183694),(49 8.205485),(50 8.178221),
(1 0.00017781011),(2 0.099903814),(3 0.43899578),(4 0.9637173),(5 0.9696005),(6 1.4572027),(7 2.132418),(8 2.52758),(9 2.5386393),(10 3.2255406),(11 4.4533825),(12 5.4054275),(13 5.405431),(14 5.3460665),(15 5.521284),(16 5.464747),(17 5.4751363),(18 5.251667),(19 4.347809),(20 4.29761),(21 4.320466),(22 4.3253617),(23 4.7109756),(24 4.9077992),(25 4.9265656),(26 5.2644024),(27 6.2943788),(28 6.6873217),(29 6.7167416),(30 7.2836256),(31 8.347566),(32 8.377436),(33 8.287269),(34 8.4321165),(35 9.112732),(36 8.615053),(37 8.633517),(38 8.221197),(39 8.677987),(40 9.163354),(41 9.150315),(42 9.497063),(43 9.8428335),(44 10.018258),(45 9.963654),(46 9.982949),(47 10.025705),(48 9.996847),(49 9.967392),(50 9.999276),
(1 0.00023643223),(2 0.13171911),(3 0.7165765),(4 1.4690665),(5 1.4618196),(6 1.8789847),(7 3.5994904),(8 4.697617),(9 4.6969543),(10 5.4048314),(11 7.0144134),(12 7.939372),(13 7.9555984),(14 7.6799135),(15 7.9847803),(16 8.275933),(17 8.275466),(18 8.529527),(19 7.617539),(20 7.5792427),(21 7.5858817),(22 7.714312),(23 7.334347),(24 7.4507394),(25 7.474408),(26 8.054628),(27 8.394196),(28 8.844908),(29 8.853584),(30 8.906933),(31 9.728186),(32 9.837555),(33 9.779518),(34 9.8830385),(35 9.976559),(36 9.350171),(37 9.338807),(38 8.868715),(39 9.695552),(40 10.046974),(41 10.034145),(42 9.937841),(43 10.069194),(44 10.212597),(45 10.17934),(46 10.296505),(47 10.858813),(48 10.893781),(49 10.870796),(50 10.887546),
(1 0.00027922442),(2 0.16108209),(3 0.82163316),(4 1.6709207),(5 1.6761199),(6 1.7975013),(7 2.7737083),(8 3.5382757),(9 3.5432026),(10 4.029473),(11 4.727666),(12 4.8392906),(13 4.8192677),(14 4.4925146),(15 4.640914),(16 5.1190124),(17 5.131249),(18 5.6448727),(19 5.4473276),(20 5.710393),(21 5.7110786),(22 6.000807),(23 6.8936043),(24 7.864286),(25 7.892282),(26 8.774828),(27 9.969745),(28 10.410432),(29 10.436672),(30 11.435912),(31 12.347572),(32 12.287867),(33 12.430021),(34 12.736123),(35 12.721419),(36 12.042484),(37 12.099233),(38 11.688949),(39 12.023252),(40 11.9564),(41 11.944088),(42 11.985632),(43 12.457298),(44 13.881724),(45 13.868775),(46 15.045562),(47 16.225573),(48 15.864052),(49 15.836242),(50 15.858019),
(1 0.00027061076),(2 0.15818417),(3 0.8165458),(4 1.4995837),(5 1.4990164),(6 2.1624372),(7 4.0644803),(8 4.9828067),(9 5.009721),(10 5.682955),(11 7.066023),(12 7.9182763),(13 7.88759),(14 8.860087),(15 10.88097),(16 11.858448),(17 11.863402),(18 12.58207),(19 12.986746),(20 12.990166),(21 13.025915),(22 13.30301),(23 14.562744),(24 14.749066),(25 14.6866),(26 14.871573),(27 14.18351),(28 13.555016),(29 13.481629),(30 13.159594),(31 13.302735),(32 13.548705),(33 13.489959),(34 14.006577),(35 15.89182),(36 15.822752),(37 15.829445),(38 15.060767),(39 15.751943),(40 16.157862),(41 16.17489),(42 15.743537),(43 15.536207),(44 15.922404),(45 15.94798),(46 16.333565),(47 16.464863),(48 15.872994),(49 15.884718),(50 15.863933),
(1 0.00033589193),(2 0.16587605),(3 1.3833718),(4 2.4169445),(5 2.4229386),(6 3.0531917),(7 4.235052),(8 5.3396525),(9 5.282744),(10 6.757047),(11 8.213078),(12 8.749068),(13 8.793885),(14 8.734776),(15 8.843657),(16 8.870363),(17 8.859926),(18 8.770407),(19 8.905934),(20 9.431829),(21 9.451352),(22 9.842756),(23 10.145228),(24 10.860446),(25 10.873076),(26 10.987339),(27 11.75652),(28 12.313105),(29 12.3336315),(30 12.776915),(31 12.11913),(32 11.890394),(33 11.916711),(34 12.794698),(35 13.109631),(36 12.884777),(37 12.919797),(38 12.762908),(39 13.323682),(40 13.819562),(41 13.809975),(42 13.533272),(43 13.195213),(44 13.375935),(45 13.475806),(46 13.698441),(47 14.902077),(48 15.374242),(49 15.357567),(50 15.369101),
(1 0.0005303327),(2 0.2692476),(3 1.8118207),(4 2.9846156),(5 2.9814732),(6 3.7628634),(7 5.743033),(8 6.2809234),(9 6.27643),(10 7.2787857),(11 8.475518),(12 9.097623),(13 9.049683),(14 8.326759),(15 8.686226),(16 8.937358),(17 8.947163),(18 9.060054),(19 9.413336),(20 10.510643),(21 10.505459),(22 11.373856),(23 13.609965),(24 14.099988),(25 14.14193),(26 14.528558),(27 15.029333),(28 15.530601),(29 15.542983),(30 15.557747),(31 14.736216),(32 14.443855),(33 14.520886),(34 14.876423),(35 16.283089),(36 16.662468),(37 16.658274),(38 17.0587),(39 19.279299),(40 20.177717),(41 20.223833),(42 21.137009),(43 23.32514),(44 24.66534),(45 24.594126),(46 24.905443),(47 25.787941),(48 25.582445),(49 25.564394),(50 25.583841),
(1 0.0005816599),(2 0.28572077),(3 1.4370126),(4 2.3229282),(5 2.3434262),(6 2.718204),(7 3.8793771),(8 5.2268634),(9 5.2262945),(10 6.664623),(11 8.847921),(12 9.905312),(13 9.884453),(14 9.990156),(15 10.060378),(16 9.684256),(17 9.644782),(18 9.61979),(19 11.18435),(20 11.936585),(21 11.958171),(22 12.636029),(23 13.471158),(24 12.909644),(25 12.884596),(26 13.113475),(27 13.731809),(28 13.970549),(29 14.026394),(30 14.544873),(31 14.568008),(32 14.811687),(33 14.773922),(34 14.50725),(35 16.523674),(36 18.010044),(37 17.979078),(38 19.749905),(39 21.893602),(40 22.220497),(41 22.228964),(42 22.819973),(43 23.790834),(44 24.179907),(45 24.133204),(46 25.057247),(47 26.427973),(48 26.935423),(49 26.937082),(50 26.910065),
(1 0.0007170473),(2 0.21301712),(3 1.3335718),(4 2.5643034),(5 2.5649538),(6 3.5481281),(7 5.918126),(8 7.5579157),(9 7.603846),(10 9.147375),(11 11.394928),(12 12.141521),(13 12.153853),(14 12.644555),(15 13.007948),(16 12.267179),(17 12.268633),(18 12.769175),(19 13.953842),(20 14.980394),(21 14.946729),(22 15.118922),(23 16.170832),(24 16.51082),(25 16.472836),(26 16.856956),(27 17.548416),(28 17.62214),(29 17.675657),(30 17.746382),(31 17.756815),(32 18.083067),(33 18.190752),(34 18.00766),(35 18.769348),(36 19.129274),(37 19.175695),(38 19.027613),(39 20.42506),(40 21.858305),(41 21.838827),(42 22.603773),(43 23.930984),(44 24.633938),(45 24.631214),(46 25.792942),(47 27.672712),(48 28.249474),(49 28.244875),(50 28.240356),
(1 0.0004566259),(2 0.210338),(3 1.2988405),(4 2.7269986),(5 2.7237933),(6 3.4087722),(7 6.1358514),(8 7.46934),(9 7.421348),(10 8.590036),(11 9.666949),(12 10.29751),(13 10.283126),(14 10.436427),(15 10.43843),(16 10.724157),(17 10.735735),(18 11.387366),(19 11.765088),(20 12.275303),(21 12.303346),(22 12.557203),(23 12.444824),(24 12.517559),(25 12.489141),(26 12.740648),(27 12.429785),(28 12.026798),(29 11.962176),(30 12.498016),(31 13.219227),(32 13.293017),(33 13.212552),(34 13.301696),(35 13.278082),(36 13.164033),(37 13.098944),(38 12.948283),(39 13.645995),(40 15.294303),(41 15.271265),(42 15.638078),(43 17.301731),(44 17.826054),(45 17.79007),(46 19.576536),(47 20.436125),(48 21.209518),(49 21.202244),(50 21.198107),
