1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 0.92073333),(2 1.1840594),(3 1.3278947),(4 1.3848095),(5 1.3880243),(6 1.3666314),(7 1.339954),(8 1.3293698),(9 1.3176531),(10 1.3127713),(11 1.294191),(12 1.2799989),(13 1.2842343),(14 1.2968179),(15 1.3186197),(16 1.3254946),(17 1.3319795),(18 1.3253659),(19 1.3236117),(20 1.3143866),(21 1.2924318),(22 1.2788785),(23 1.2754489),(24 1.2931782),(25 1.3077621),(26 1.307714),(27 1.3240001),(28 1.3363564),(29 1.3523196),(30 1.3402622),(31 1.3159223),(32 1.2852799),(33 1.2533319),(34 1.2334874),(35 1.2328818),(36 1.2493014),(37 1.2999395),(38 1.3541178),(39 1.3622699),(40 1.3442869),(41 1.3077121),(42 1.2866116),(43 1.285307),(44 1.2897118),(45 1.2975186),(46 1.2949053),(47 1.2769854),(48 1.2698525),(49 1.273893),(50 1.2820932),(51 1.303737),(52 1.3205414),(53 1.3321584),(54 1.3228322),(55 1.3050511),(56 1.2807658),(57 1.257563),(58 1.2563045),(59 1.2904352),(60 1.3270406),(61 1.3455331),(62 1.3436123),(63 1.3200508),(64 1.3110807),(65 1.31807),(66 1.3102508),(67 1.2870781),(68 1.2836888),(69 1.2901118),(70 1.3070439),(71 1.3431519),(72 1.3593807),(73 1.3429195),(74 1.336132),(75 1.329179),(76 1.337459),(77 1.3698103),(78 1.3932968),(79 1.3838264),
(1 0.7189226),(2 0.9414703),(3 1.0637821),(4 1.109716),(5 1.1092236),(6 1.088408),(7 1.0663954),(8 1.0561004),(9 1.0458709),(10 1.0388297),(11 1.0264417),(12 1.0153816),(13 1.0189754),(14 1.030899),(15 1.0499337),(16 1.0574816),(17 1.0622597),(18 1.063473),(19 1.0561429),(20 1.046648),(21 1.0270687),(22 1.0149503),(23 1.0148761),(24 1.03129),(25 1.0392513),(26 1.0372521),(27 1.0531195),(28 1.0665917),(29 1.0782177),(30 1.0668812),(31 1.0479826),(32 1.0237962),(33 0.9956907),(34 0.980993),(35 0.98106945),(36 0.99290127),(37 1.0349727),(38 1.0804272),(39 1.0856253),(40 1.0739435),(41 1.04148),(42 1.0255601),(43 1.0235277),(44 1.0304855),(45 1.0357114),(46 1.0334145),(47 1.0190809),(48 1.0139712),(49 1.019763),(50 1.0273467),(51 1.0447744),(52 1.0590281),(53 1.0703503),(54 1.0615857),(55 1.047014),(56 1.0262065),(57 1.0077258),(58 1.0066676),(59 1.0341916),(60 1.065746),(61 1.0842451),(62 1.0818212),(63 1.0613515),(64 1.0506085),(65 1.0547742),(66 1.0515214),(67 1.0306741),(68 1.0296105),(69 1.0324247),(70 1.0472035),(71 1.077391),(72 1.0890353),(73 1.0768428),(74 1.0720923),(75 1.0659984),(76 1.0711942),(77 1.0979896),(78 1.1187465),(79 1.1114317),
(1 0.55656505),(2 0.7434653),(3 0.845631),(4 0.8843571),(5 0.8824023),(6 0.8637317),(7 0.8428751),(8 0.8327142),(9 0.82222104),(10 0.815418),(11 0.8040077),(12 0.795539),(13 0.80096906),(14 0.81206703),(15 0.82788754),(16 0.837267),(17 0.840972),(18 0.84145135),(19 0.83726376),(20 0.8291814),(21 0.81216466),(22 0.80243164),(23 0.7982663),(24 0.81223315),(25 0.8210365),(26 0.81950885),(27 0.83196455),(28 0.8440207),(29 0.85748106),(30 0.84643525),(31 0.83065206),(32 0.8098457),(33 0.78778374),(34 0.77483773),(35 0.7727395),(36 0.7833164),(37 0.82013524),(38 0.8586698),(39 0.86488837),(40 0.8539218),(41 0.82579285),(42 0.8111637),(43 0.81175935),(44 0.8183001),(45 0.82428265),(46 0.82300925),(47 0.8106329),(48 0.80589306),(49 0.81014544),(50 0.81768423),(51 0.8342766),(52 0.84463674),(53 0.85235983),(54 0.8444091),(55 0.8336139),(56 0.81709087),(57 0.8007952),(58 0.800815),(59 0.8262313),(60 0.8514282),(61 0.8672127),(62 0.8648172),(63 0.8473176),(64 0.8409694),(65 0.8418248),(66 0.83879954),(67 0.8204672),(68 0.81897104),(69 0.8226524),(70 0.8334575),(71 0.8568684),(72 0.8681982),(73 0.85911644),(74 0.8541949),(75 0.8477874),(76 0.85449034),(77 0.87868273),(78 0.8965251),(79 0.8886921),
(1 0.45127133),(2 0.6137295),(3 0.7063129),(4 0.7382397),(5 0.7344202),(6 0.71454656),(7 0.6985257),(8 0.6895691),(9 0.6804359),(10 0.6747198),(11 0.66566455),(12 0.6581976),(13 0.66346806),(14 0.6736728),(15 0.6885763),(16 0.6944668),(17 0.69818276),(18 0.69826895),(19 0.6930701),(20 0.6859738),(21 0.67134553),(22 0.6631665),(23 0.6581844),(24 0.67217535),(25 0.679253),(26 0.67871296),(27 0.69032013),(28 0.7017868),(29 0.71267676),(30 0.7042837),(31 0.69091064),(32 0.6705503),(33 0.65087444),(34 0.63853353),(35 0.6377211),(36 0.6474513),(37 0.6800667),(38 0.7147602),(39 0.7204775),(40 0.711221),(41 0.6865115),(42 0.674027),(43 0.67438936),(44 0.6807969),(45 0.6862378),(46 0.6859266),(47 0.6731946),(48 0.6685376),(49 0.67257774),(50 0.67908895),(51 0.6935043),(52 0.70310473),(53 0.7117992),(54 0.70561045),(55 0.69629943),(56 0.68019897),(57 0.66690284),(58 0.6668938),(59 0.68801385),(60 0.71306545),(61 0.72614425),(62 0.72389704),(63 0.70933694),(64 0.700909),(65 0.70372427),(66 0.7017875),(67 0.6856485),(68 0.6831316),(69 0.6846536),(70 0.6952178),(71 0.7168252),(72 0.7268623),(73 0.71743035),(74 0.7119789),(75 0.70693547),(76 0.7122917),(77 0.73286945),(78 0.74864304),(79 0.7437254),
(1 0.3755486),(2 0.51893085),(3 0.5979304),(4 0.6261111),(5 0.6234804),(6 0.6046981),(7 0.5894936),(8 0.58128357),(9 0.5730404),(10 0.5683733),(11 0.56051975),(12 0.5551671),(13 0.5588321),(14 0.5681138),(15 0.58162314),(16 0.5885263),(17 0.5932895),(18 0.59282255),(19 0.58816206),(20 0.58117515),(21 0.5697167),(22 0.5614116),(23 0.55614567),(24 0.5679135),(25 0.5743785),(26 0.5735658),(27 0.5854681),(28 0.5949189),(29 0.6052546),(30 0.5977363),(31 0.5856799),(32 0.5691002),(33 0.5520677),(34 0.5413149),(35 0.5396332),(36 0.5481328),(37 0.5768457),(38 0.6077582),(39 0.6136282),(40 0.60556704),(41 0.58375007),(42 0.57299334),(43 0.57324606),(44 0.5791047),(45 0.58393043),(46 0.5838985),(47 0.5733699),(48 0.5700896),(49 0.57335335),(50 0.5790997),(51 0.5924499),(52 0.60077107),(53 0.60712713),(54 0.6019174),(55 0.593839),(56 0.58057356),(57 0.5682041),(58 0.568598),(59 0.58778054),(60 0.6081441),(61 0.61999965),(62 0.61842525),(63 0.6057657),(64 0.5987822),(65 0.60107416),(66 0.5979517),(67 0.5830194),(68 0.581384),(69 0.5840515),(70 0.59319055),(71 0.61145216),(72 0.6192238),(73 0.6116411),(74 0.6073327),(75 0.6040251),(76 0.60945034),(77 0.62630624),(78 0.6403056),(79 0.63439643),
(1 0.3248658),(2 0.45439968),(3 0.52566445),(4 0.5495271),(5 0.54621357),(6 0.5298727),(7 0.515882),(8 0.5088929),(9 0.50193053),(10 0.49759313),(11 0.49103025),(12 0.48559186),(13 0.49062112),(14 0.49859357),(15 0.5110169),(16 0.515925),(17 0.5196974),(18 0.5186275),(19 0.5150427),(20 0.5096266),(21 0.498522),(22 0.49112117),(23 0.48703074),(24 0.49777243),(25 0.5039462),(26 0.50284666),(27 0.5136998),(28 0.5225006),(29 0.5314208),(30 0.5250845),(31 0.5148815),(32 0.49945784),(33 0.48413652),(34 0.47391546),(35 0.47205758),(36 0.4804369),(37 0.5064109),(38 0.53471965),(39 0.53985745),(40 0.5327681),(41 0.51326686),(42 0.5037777),(43 0.50415856),(44 0.5096877),(45 0.5144186),(46 0.514182),(47 0.50436604),(48 0.500682),(49 0.50455356),(50 0.5088133),(51 0.5205487),(52 0.5281358),(53 0.5354074),(54 0.531212),(55 0.52389455),(56 0.51192445),(57 0.5007395),(58 0.5019245),(59 0.5191856),(60 0.5390198),(61 0.5483508),(62 0.5471321),(63 0.53534615),(64 0.5281569),(65 0.53016305),(66 0.5280129),(67 0.5154378),(68 0.5134964),(69 0.51485294),(70 0.52317184),(71 0.5405764),(72 0.5481073),(73 0.54056007),(74 0.5363329),(75 0.5323627),(76 0.5367556),(77 0.5536167),(78 0.56579405),(79 0.56135076),
(1 0.2775682),(2 0.39246604),(3 0.45614448),(4 0.4773079),(5 0.47481394),(6 0.45956898),(7 0.4470788),(8 0.44077036),(9 0.43416214),(10 0.43039137),(11 0.4245411),(12 0.41996312),(13 0.4241849),(14 0.43211016),(15 0.44328326),(16 0.44779104),(17 0.45122108),(18 0.45089135),(19 0.44727066),(20 0.44204807),(21 0.43227422),(22 0.42531544),(23 0.42135733),(24 0.431121),(25 0.43681452),(26 0.43601102),(27 0.44551474),(28 0.45343536),(29 0.4617727),(30 0.45663026),(31 0.44738987),(32 0.43377027),(33 0.42029104),(34 0.4107043),(35 0.40950495),(36 0.41673604),(37 0.44051856),(38 0.46607652),(39 0.47077924),(40 0.4644738),(41 0.44635656),(42 0.43807694),(43 0.43918523),(44 0.44399604),(45 0.44809082),(46 0.44806045),(47 0.43896344),(48 0.4358567),(49 0.43886614),(50 0.44361287),(51 0.45476824),(52 0.46261874),(53 0.46771055),(54 0.4645149),(55 0.45808092),(56 0.4467226),(57 0.4370865),(58 0.43800542),(59 0.45373812),(60 0.47091404),(61 0.48008546),(62 0.47924066),(63 0.46823186),(64 0.46214855),(65 0.46355397),(66 0.4612819),(67 0.44950765),(68 0.4475113),(69 0.449181),(70 0.45714894),(71 0.4722155),(72 0.47914645),(73 0.47204325),(74 0.46824634),(75 0.46554783),(76 0.46934524),(77 0.48392862),(78 0.4945092),(79 0.49018493),
(1 0.23821929),(2 0.34233576),(3 0.39990962),(4 0.4189009),(5 0.41548994),(6 0.40212077),(7 0.39054954),(8 0.38531),(9 0.38007545),(10 0.3763189),(11 0.37129056),(12 0.36727878),(13 0.37104142),(14 0.3775572),(15 0.38730842),(16 0.39100167),(17 0.39461),(18 0.39468095),(19 0.39215073),(20 0.38808805),(21 0.37873548),(22 0.37224603),(23 0.36906826),(24 0.37815607),(25 0.38345394),(26 0.3824706),(27 0.39009777),(28 0.3981979),(29 0.40556338),(30 0.40117842),(31 0.39347216),(32 0.381647),(33 0.36920848),(34 0.360357),(35 0.35900125),(36 0.36613688),(37 0.38807648),(38 0.41090018),(39 0.41464585),(40 0.4088905),(41 0.39256558),(42 0.38506547),(43 0.3864222),(44 0.39107695),(45 0.39512685),(46 0.39497632),(47 0.386661),(48 0.38404918),(49 0.38714957),(50 0.39123878),(51 0.40102726),(52 0.40757328),(53 0.41284305),(54 0.4096366),(55 0.40378463),(56 0.3940561),(57 0.3854145),(58 0.38644728),(59 0.4006144),(60 0.41638884),(61 0.4247481),(62 0.42329773),(63 0.41389832),(64 0.40859714),(65 0.40994322),(66 0.40766385),(67 0.39733922),(68 0.3954385),(69 0.39710718),(70 0.40414196),(71 0.4181374),(72 0.42481995),(73 0.41788235),(74 0.41440496),(75 0.41113734),(76 0.41409156),(77 0.42763603),(78 0.43749127),(79 0.43419066),
(1 0.20887434),(2 0.30483896),(3 0.3575408),(4 0.374699),(5 0.37138388),(6 0.35862282),(7 0.3483487),(8 0.34355825),(9 0.33844745),(10 0.33519426),(11 0.32986552),(12 0.32631117),(13 0.32983425),(14 0.33661872),(15 0.3455764),(16 0.34904474),(17 0.35169926),(18 0.35147065),(19 0.34883738),(20 0.34464094),(21 0.33627006),(22 0.33019382),(23 0.32749248),(24 0.33599874),(25 0.34057698),(26 0.34028202),(27 0.34793946),(28 0.35507566),(29 0.36189914),(30 0.35775834),(31 0.35079354),(32 0.33893362),(33 0.32794118),(34 0.31962845),(35 0.31894544),(36 0.32501397),(37 0.34535503),(38 0.36646026),(39 0.37022233),(40 0.36493427),(41 0.34990874),(42 0.3426522),(43 0.34399533),(44 0.34808952),(45 0.35159624),(46 0.3513478),(47 0.34436682),(48 0.34167245),(49 0.34435377),(50 0.34820506),(51 0.35780472),(52 0.3644195),(53 0.36905193),(54 0.36655107),(55 0.36098802),(56 0.35190794),(57 0.3438865),(58 0.34482884),(59 0.35798076),(60 0.37203604),(61 0.37994218),(62 0.37910643),(63 0.36982685),(64 0.3648664),(65 0.3662429),(66 0.36442706),(67 0.3547331),(68 0.3530096),(69 0.3541413),(70 0.36061943),(71 0.37354198),(72 0.3795851),(73 0.3735246),(74 0.37013185),(75 0.36707908),(76 0.36964896),(77 0.38212973),(78 0.3910529),(79 0.38756767),
(1 0.19117483),(2 0.27976677),(3 0.3285511),(4 0.34455606),(5 0.34127235),(6 0.32977194),(7 0.31986803),(8 0.31559455),(9 0.31112677),(10 0.3082573),(11 0.30374372),(12 0.30095196),(13 0.30360994),(14 0.30933425),(15 0.3179384),(16 0.32130295),(17 0.32388535),(18 0.32402405),(19 0.32165393),(20 0.3185248),(21 0.31046677),(22 0.30469754),(23 0.3023517),(24 0.31000194),(25 0.3145337),(26 0.31373596),(27 0.32053012),(28 0.3275731),(29 0.33400393),(30 0.33030674),(31 0.32404894),(32 0.31380114),(33 0.30311453),(34 0.2957866),(35 0.29509535),(36 0.30113524),(37 0.31977016),(38 0.33908343),(39 0.34241784),(40 0.3371802),(41 0.32328206),(42 0.31723577),(43 0.31832457),(44 0.322405),(45 0.32548463),(46 0.32543352),(47 0.3185745),(48 0.31679732),(49 0.31895098),(50 0.32294),(51 0.33176816),(52 0.33763683),(53 0.34151253),(54 0.3389271),(55 0.33387694),(56 0.3256559),(57 0.31858575),(58 0.31970492),(59 0.33193275),(60 0.34517682),(61 0.35205364),(62 0.35101327),(63 0.34308916),(64 0.33862782),(65 0.33965218),(66 0.3377889),(67 0.32877573),(68 0.3269604),(69 0.32857975),(70 0.33445677),(71 0.34675616),(72 0.35198772),(73 0.34667358),(74 0.34325963),(75 0.34018862),(76 0.34245527),(77 0.35426414),(78 0.36245),(79 0.35945594),
(1 0.17003126),(2 0.25242114),(3 0.29772118),(4 0.31228915),(5 0.30938005),(6 0.2984223),(7 0.28950167),(8 0.28519085),(9 0.28109357),(10 0.27866057),(11 0.27410978),(12 0.2712573),(13 0.27397344),(14 0.2793198),(15 0.28739893),(16 0.2903418),(17 0.29266602),(18 0.29251856),(19 0.29078087),(20 0.28706965),(21 0.28004396),(22 0.27481228),(23 0.27236152),(24 0.27975634),(25 0.28359056),(26 0.28335),(27 0.29024705),(28 0.29662773),(29 0.30247226),(30 0.29893625),(31 0.2929165),(32 0.28330734),(33 0.2737421),(34 0.26682177),(35 0.26626626),(36 0.27161056),(37 0.288861),(38 0.30705458),(39 0.31027567),(40 0.30546966),(41 0.2926992),(42 0.28623483),(43 0.2872982),(44 0.29078898),(45 0.29421723),(46 0.29380265),(47 0.2880508),(48 0.28600758),(49 0.28838676),(50 0.29139858),(51 0.29953015),(52 0.30521923),(53 0.30925307),(54 0.30691522),(55 0.30234435),(56 0.29455528),(57 0.288107),(58 0.28900957),(59 0.30020997),(60 0.31263903),(61 0.31928703),(62 0.31832522),(63 0.31078777),(64 0.30643973),(65 0.30734104),(66 0.30578777),(67 0.2973637),(68 0.29599643),(69 0.29721555),(70 0.30287215),(71 0.31402862),(72 0.31915745),(73 0.31401005),(74 0.31089258),(75 0.30817637),(76 0.31004784),(77 0.3208589),(78 0.3288766),(79 0.32567814),
(1 0.15704834),(2 0.23414916),(3 0.2767784),(4 0.29058063),(5 0.28756502),(6 0.27764207),(7 0.26882666),(8 0.26491508),(9 0.2609914),(10 0.25855586),(11 0.2544516),(12 0.2518986),(13 0.25415167),(14 0.25920117),(15 0.2669745),(16 0.27005917),(17 0.27211502),(18 0.2717992),(19 0.26999196),(20 0.2667847),(21 0.2599773),(22 0.2549434),(23 0.25284263),(24 0.25967845),(25 0.26370302),(26 0.26342237),(27 0.26997662),(28 0.27604723),(29 0.28175673),(30 0.27807775),(31 0.27229694),(32 0.26342982),(33 0.253861),(34 0.24745663),(35 0.2468554),(36 0.25212127),(37 0.2684958),(38 0.28564543),(39 0.28868786),(40 0.2840673),(41 0.27199718),(42 0.26657602),(43 0.26776168),(44 0.2712865),(45 0.27390304),(46 0.27355018),(47 0.2677421),(48 0.26608956),(49 0.26818207),(50 0.27132368),(51 0.27920836),(52 0.28491607),(53 0.28826392),(54 0.28605604),(55 0.28159928),(56 0.27416617),(57 0.268014),(58 0.26919478),(59 0.28015488),(60 0.29189625),(61 0.2979807),(62 0.29701075),(63 0.28975925),(64 0.28595203),(65 0.2864783),(66 0.28521937),(67 0.2774495),(68 0.2760516),(69 0.27704433),(70 0.2822274),(71 0.29247192),(72 0.2972144),(73 0.29270393),(74 0.28985697),(75 0.28724372),(76 0.28889716),(77 0.29937652),(78 0.30679762),(79 0.3039073),
(1 0.14952524),(2 0.22215298),(3 0.26190647),(4 0.27511784),(5 0.2725627),(6 0.26300105),(7 0.2550183),(8 0.25077137),(9 0.24738976),(10 0.24543285),(11 0.24149059),(12 0.23906165),(13 0.24152157),(14 0.24631774),(15 0.25341406),(16 0.25621688),(17 0.25868845),(18 0.25868312),(19 0.25682238),(20 0.25345713),(21 0.24741665),(22 0.24267262),(23 0.2405302),(24 0.24689887),(25 0.25031245),(26 0.2502016),(27 0.25616473),(28 0.26179886),(29 0.2672204),(30 0.26422033),(31 0.25905186),(32 0.2507618),(33 0.24202713),(34 0.23588789),(35 0.23534074),(36 0.24023052),(37 0.25547004),(38 0.2717375),(39 0.27473742),(40 0.27065364),(41 0.25938007),(42 0.2537373),(43 0.2546206),(44 0.25765812),(45 0.26038042),(46 0.26028147),(47 0.25510398),(48 0.25336227),(49 0.2555077),(50 0.25854737),(51 0.26559055),(52 0.27085766),(53 0.2743686),(54 0.2726509),(55 0.26857612),(56 0.26151627),(57 0.25567397),(58 0.256427),(59 0.26658845),(60 0.27767515),(61 0.28348008),(62 0.28260103),(63 0.27586952),(64 0.27206257),(65 0.27278867),(66 0.27149636),(67 0.2640903),(68 0.2628195),(69 0.26402265),(70 0.26873213),(71 0.27834076),(72 0.28307274),(73 0.2786143),(74 0.2758776),(75 0.27341947),(76 0.27511746),(77 0.2847167),(78 0.2917624),(79 0.28902376),
(1 0.14126484),(2 0.21003816),(3 0.2478032),(4 0.26005208),(5 0.2577893),(6 0.24894775),(7 0.24130145),(8 0.23781298),(9 0.23448108),(10 0.2323032),(11 0.22840613),(12 0.2261933),(13 0.22841501),(14 0.23280177),(15 0.23970343),(16 0.24249205),(17 0.24466187),(18 0.24436973),(19 0.24267718),(20 0.23965219),(21 0.23389938),(22 0.22942795),(23 0.2273074),(24 0.2336033),(25 0.23726681),(26 0.23704728),(27 0.24304405),(28 0.24836886),(29 0.2533642),(30 0.25011492),(31 0.24502373),(32 0.23719081),(33 0.22877097),(34 0.22302113),(35 0.22269),(36 0.22733842),(37 0.24211743),(38 0.25724423),(39 0.25994426),(40 0.255793),(41 0.24513361),(42 0.24034193),(43 0.2413735),(44 0.24424094),(45 0.24689141),(46 0.24689797),(47 0.24181898),(48 0.24016038),(49 0.24229285),(50 0.2448066),(51 0.25188693),(52 0.25670558),(53 0.26013),(54 0.2580996),(55 0.25407913),(56 0.2475089),(57 0.24211706),(58 0.24331473),(59 0.2530381),(60 0.2633214),(61 0.26877362),(62 0.267994),(63 0.26144063),(64 0.25814614),(65 0.25866443),(66 0.2575808),(67 0.2505905),(68 0.24944803),(69 0.25064382),(70 0.25497094),(71 0.26409987),(72 0.26841506),(73 0.2642348),(74 0.26164383),(75 0.2596012),(76 0.26118648),(77 0.27045307),(78 0.27694246),(79 0.27451074),
(1 0.13060841),(2 0.19528505),(3 0.2306294),(4 0.24244599),(5 0.24026857),(6 0.23170951),(7 0.22458664),(8 0.22091295),(9 0.21746306),(10 0.21552274),(11 0.21194966),(12 0.20998517),(13 0.21223928),(14 0.21672013),(15 0.22346699),(16 0.22594659),(17 0.22810522),(18 0.22796948),(19 0.22638571),(20 0.22353394),(21 0.21795957),(22 0.21338867),(23 0.21135898),(24 0.21733603),(25 0.2205471),(26 0.22044852),(27 0.22584875),(28 0.23090354),(29 0.23559347),(30 0.23310298),(31 0.22852537),(32 0.22101465),(33 0.2132898),(34 0.207576),(35 0.20729338),(36 0.2116693),(37 0.22541386),(38 0.23984458),(39 0.24253912),(40 0.23888458),(41 0.22901282),(42 0.22391282),(43 0.22498648),(44 0.22762161),(45 0.22966811),(46 0.22971496),(47 0.22489364),(48 0.22367564),(49 0.22587599),(50 0.22839233),(51 0.2347306),(52 0.23942469),(53 0.24259283),(54 0.24124649),(55 0.23750402),(56 0.23097348),(57 0.2258803),(58 0.22660646),(59 0.23569368),(60 0.24550138),(61 0.25090727),(62 0.25014448),(63 0.24392448),(64 0.2405951),(65 0.24130213),(66 0.24024129),(67 0.23381597),(68 0.2323543),(69 0.2335364),(70 0.23785739),(71 0.24614368),(72 0.250263),(73 0.2463926),(74 0.2440678),(75 0.24176207),(76 0.24348329),(77 0.25191292),(78 0.25821796),(79 0.25581783),
(1 0.12176746),(2 0.18352649),(3 0.21728984),(4 0.22828428),(5 0.22623865),(6 0.21833505),(7 0.21152443),(8 0.20802273),(9 0.20485605),(10 0.20288108),(11 0.1994843),(12 0.19743903),(13 0.19974402),(14 0.20371607),(15 0.20977019),(16 0.21223465),(17 0.21417594),(18 0.21425775),(19 0.21266524),(20 0.20998414),(21 0.20453157),(22 0.20042427),(23 0.19861507),(24 0.2042239),(25 0.20739105),(26 0.20725718),(27 0.21243505),(28 0.21724412),(29 0.22188488),(30 0.21932201),(31 0.2146811),(32 0.20761086),(33 0.20016897),(34 0.19511242),(35 0.19471973),(36 0.19868289),(37 0.21195415),(38 0.22566101),(39 0.22828816),(40 0.22460893),(41 0.21489878),(42 0.21007574),(43 0.21108001),(44 0.21392551),(45 0.21646799),(46 0.21667878),(47 0.21171087),(48 0.21023749),(49 0.21205696),(50 0.21451823),(51 0.22095054),(52 0.22502558),(53 0.22834355),(54 0.22666855),(55 0.22310354),(56 0.21712235),(57 0.21223024),(58 0.21298827),(59 0.22164367),(60 0.2309257),(61 0.235856),(62 0.23514274),(63 0.22915149),(64 0.22622903),(65 0.22682573),(66 0.22574197),(67 0.2194826),(68 0.21841863),(69 0.21947326),(70 0.22348523),(71 0.23188108),(72 0.23571497),(73 0.23196551),(74 0.22936091),(75 0.22723264),(76 0.22889115),(77 0.2370954),(78 0.24311209),(79 0.2407892),
(1 0.11675367),(2 0.17587027),(3 0.20837411),(4 0.2189647),(5 0.21702278),(6 0.20921518),(7 0.202679),(8 0.19941552),(9 0.19653124),(10 0.19456416),(11 0.19129358),(12 0.18938087),(13 0.19146553),(14 0.19535193),(15 0.20133904),(16 0.20380987),(17 0.20550895),(18 0.20536341),(19 0.20397839),(20 0.20155285),(21 0.19623539),(22 0.19230287),(23 0.19051881),(24 0.19609812),(25 0.19891332),(26 0.19896281),(27 0.20396389),(28 0.20843233),(29 0.2126537),(30 0.21042883),(31 0.20609002),(32 0.19921878),(33 0.19216762),(34 0.18723063),(35 0.18683265),(36 0.19069616),(37 0.20331328),(38 0.21637192),(39 0.2187833),(40 0.21525335),(41 0.20625812),(42 0.20175007),(43 0.20282958),(44 0.20546396),(45 0.20742345),(46 0.20737848),(47 0.20287266),(48 0.20181887),(49 0.20359503),(50 0.20577033),(51 0.2117189),(52 0.2160668),(53 0.21886562),(54 0.2176067),(55 0.21416308),(56 0.20827653),(57 0.20365869),(58 0.20432793),(59 0.21271883),(60 0.22177806),(61 0.22670698),(62 0.22592174),(63 0.22023682),(64 0.21720585),(65 0.21784574),(66 0.21678597),(67 0.21089117),(68 0.209723),(69 0.21071213),(70 0.21469948),(71 0.2223459),(72 0.226064),(73 0.2225093),(74 0.2204646),(75 0.21826257),(76 0.21979189),(77 0.22778898),(78 0.23345551),(79 0.23113027),
(1 0.11245796),(2 0.16928941),(3 0.2002678),(4 0.21043013),(5 0.20849934),(6 0.20122296),(7 0.19486383),(8 0.19178179),(9 0.18882187),(10 0.18701154),(11 0.18400508),(12 0.18204838),(13 0.18422891),(14 0.18816203),(15 0.19375244),(16 0.19594708),(17 0.19778934),(18 0.19780649),(19 0.19646072),(20 0.19424261),(21 0.18914032),(22 0.18546635),(23 0.1836807),(24 0.18886925),(25 0.19177558),(26 0.19165231),(27 0.19608872),(28 0.20069152),(29 0.2052258),(30 0.20297784),(31 0.19874981),(32 0.19218458),(33 0.18545757),(34 0.18095465),(35 0.18039271),(36 0.18399885),(37 0.19609511),(38 0.20878549),(39 0.21114516),(40 0.2078095),(41 0.19891435),(42 0.1946074),(43 0.1955266),(44 0.19811207),(45 0.20049307),(46 0.20060545),(47 0.19604759),(48 0.19471031),(49 0.19651368),(50 0.19897528),(51 0.20474504),(52 0.20892256),(53 0.21164064),(54 0.21025512),(55 0.20716776),(56 0.20152743),(57 0.19687137),(58 0.19766694),(59 0.2054077),(60 0.2139414),(61 0.21871223),(62 0.21799882),(63 0.21265313),(64 0.20994784),(65 0.21051297),(66 0.20935917),(67 0.20379448),(68 0.20297071),(69 0.20381883),(70 0.20744598),(71 0.2150444),(72 0.21852724),(73 0.21502943),(74 0.21295474),(75 0.21085803),(76 0.2125039),(77 0.21999604),(78 0.22552063),(79 0.22325438),
(1 0.10749114),(2 0.16251402),(3 0.19275993),(4 0.20268826),(5 0.20053853),(6 0.19334684),(7 0.18731418),(8 0.18424106),(9 0.18175209),(10 0.18021737),(11 0.17721082),(12 0.17529963),(13 0.1771056),(14 0.18052217),(15 0.1858813),(16 0.1881104),(17 0.18975937),(18 0.18956497),(19 0.18824467),(20 0.18591988),(21 0.18118079),(22 0.17771538),(23 0.17621605),(24 0.18118109),(25 0.1837703),(26 0.18378675),(27 0.18854886),(28 0.19281977),(29 0.19697027),(30 0.19461738),(31 0.19053105),(32 0.18398657),(33 0.17742728),(34 0.17296043),(35 0.17255272),(36 0.17617905),(37 0.18795805),(38 0.1999818),(39 0.20228837),(40 0.19925338),(41 0.19073486),(42 0.18652233),(43 0.187311),(44 0.18983872),(45 0.19193688),(46 0.1919081),(47 0.18769988),(48 0.18634701),(49 0.18807274),(50 0.19012114),(51 0.1957345),(52 0.19977579),(53 0.20256822),(54 0.20121227),(55 0.19796506),(56 0.19251227),(57 0.1881409),(58 0.18888845),(59 0.19665998),(60 0.20512517),(61 0.20959069),(62 0.20875262),(63 0.20357452),(64 0.20069812),(65 0.20139824),(66 0.20041232),(67 0.19480106),(68 0.1937908),(69 0.19459027),(70 0.1984133),(71 0.20561738),(72 0.20901608),(73 0.2056696),(74 0.20371294),(75 0.2017559),(76 0.20327705),(77 0.21054769),(78 0.21579064),(79 0.21370694),
