1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 218869.14),(2 809285.8),(3 1710134),(4 2941145.3),(5 4510601.5),(6 6357674.5),(7 8545124),(8 11065887),(9 13746287),(10 16424203),(11 19047392),(12 21165426),(13 23175392),(14 25222914),(15 26947270),(16 28696086),(17 30404538),(18 32053690),(19 33475926),(20 34690764),(21 35850492),(22 37069692),(23 38229692),(24 39335610),(25 40542996),(26 41920830),(27 43209400),(28 44377612),(29 45610084),(30 46663484),(31 47868396),(32 49327756),(33 50809856),(34 52349868),(35 54093630),(36 55799890),(37 57683188),(38 59591860),(39 61476544),(40 63701580),(41 65902452),(42 67939020),(43 69692330),(44 71806520),(45 74261190),(46 76857480),(47 80037864),(48 82697704),(49 85373736),(50 87762880),(51 89582790),(52 91032616),(53 91978940),(54 92592770),(55 93025660),(56 93638780),(57 94296700),(58 95257730),(59 96252200),(60 97199690),(61 98084200),(62 99452120),(63 100670180),(64 102319910),(65 104211810),(66 106252310),(67 108144710),(68 109908450),(69 111517960),(70 112969430),(71 114142650),(72 115457224),(73 117113690),(74 119058010),(75 120570984),(76 122394360),(77 124712390),(78 126835650),(79 128533610),
(1 43628.47),(2 87426.336),(3 104535.4),(4 107681.695),(5 108575.65),(6 109594.29),(7 109767.836),(8 111181.4),(9 114590.29),(10 119469.12),(11 121755.38),(12 122788.66),(13 124095.445),(14 124194.14),(15 122859.234),(16 124504.78),(17 127067.71),(18 128076.59),(19 127930.06),(20 127412.23),(21 128319.34),(22 130260.48),(23 131794.38),(24 133060.5),(25 133754.14),(26 133662.72),(27 131965.22),(28 132326.39),(29 132233.9),(30 132794.5),(31 133779.52),(32 132953.05),(33 132256.78),(34 132558.3),(35 134654.06),(36 137938.55),(37 137951.45),(38 135974.52),(39 137286.81),(40 139064.72),(41 138256.78),(42 135074.2),(43 129939.016),(44 130802.49),(45 134769.38),(46 137497.73),(47 135408.1),(48 133948.47),(49 131105.53),(50 129377.71),(51 127353.305),(52 126766.44),(53 128948.21),(54 130818.23),(55 130377.55),(56 128943.63),(57 130341.8),(58 133532.03),(59 132721.64),(60 132342.52),(61 133177.3),(62 133919.97),(63 135123.94),(64 135409.52),(65 134554.53),(66 135327.38),(67 135586.63),(68 136538.03),(69 134696.75),(70 135353.56),(71 135788.27),(72 135417.31),(73 133918.25),(74 137102.56),(75 139052.06),(76 138128.9),(77 137415.63),(78 135161.55),(79 133789.05),
(1 43726.082),(2 86010.164),(3 103414.375),(4 106360.46),(5 108161.9),(6 109479.74),(7 109747.32),(8 112354.195),(9 116261.516),(10 120334.445),(11 120769.61),(12 122089.03),(13 124435.82),(14 127535.24),(15 129304.52),(16 132578.77),(17 134090.47),(18 132912.64),(19 131878.05),(20 130394.7),(21 132470.84),(22 135330.77),(23 136778.53),(24 137696.92),(25 135836.69),(26 134433.3),(27 132420.7),(28 132528.64),(29 132774.58),(30 135136.69),(31 135702.73),(32 136023.48),(33 136546.03),(34 136947.52),(35 138023.97),(36 138252.55),(37 137357.36),(38 136331.1),(39 137428.34),(40 139031.53),(41 139596.73),(42 138554.38),(43 136200.16),(44 137094.52),(45 138696.61),(46 138337.48),(47 137261.31),(48 137742.81),(49 139362.89),(50 137754.36),(51 136576.03),(52 135468.77),(53 136098.39),(54 137894.83),(55 136615.2),(56 135537.63),(57 134332.45),(58 136644.33),(59 136942.72),(60 135341.98),(61 136831.45),(62 137026.34),(63 135860.14),(64 137157.39),(65 138428.72),(66 138698.69),(67 137226.05),(68 136964.61),(69 136374.19),(70 135317.38),(71 135702.52),(72 137556.53),(73 136823.13),(74 137490.1),(75 137918.33),(76 133205.6),(77 133108.6),(78 131918.5),(79 131092.7),
(1 40891.246),(2 81133.84),(3 96161.43),(4 97600.52),(5 98442.74),(6 99266.04),(7 99891.11),(8 103459.11),(9 107922.35),(10 110020.06),(11 112660.58),(12 115684.15),(13 117986.36),(14 119419.35),(15 122359.49),(16 122540.33),(17 122534.35),(18 123903.93),(19 123193.73),(20 122799.38),(21 123164.94),(22 123341.266),(23 125093.805),(24 127138.67),(25 126828.59),(26 126337.664),(27 125660.05),(28 127298.8),(29 126664.46),(30 126625.8),(31 127921.62),(32 128964.71),(33 127915),(34 128490.88),(35 127467.76),(36 126895.49),(37 124942.734),(38 125674.914),(39 125841.65),(40 123311.086),(41 122388.05),(42 122539.625),(43 122172.53),(44 121322.805),(45 121972.484),(46 122624.02),(47 121820.53),(48 121646.625),(49 119956.65),(50 119292.49),(51 120194.06),(52 119300.664),(53 118000.51),(54 119572.73),(55 119593.05),(56 121144.25),(57 121320.88),(58 121106.73),(59 121706.05),(60 120730.85),(61 119314.76),(62 119639.53),(63 122097.65),(64 123909.95),(65 124807.695),(66 124251.64),(67 122434.445),(68 120419.23),(69 120557.96),(70 120489.2),(71 121808.6),(72 123049.375),(73 123814.94),(74 123796.46),(75 123293.58),(76 120615.47),(77 115738.95),(78 116333.8),(79 117646.984),
(1 40853.69),(2 81465.766),(3 97147.44),(4 99511.87),(5 98563.21),(6 98940.26),(7 100502.61),(8 103696.78),(9 107633.05),(10 110698.195),(11 114220.95),(12 117498.45),(13 118769.03),(14 119520.72),(15 121545.016),(16 122402.734),(17 122339.47),(18 124513.13),(19 123532.54),(20 123923.055),(21 124278.72),(22 125015.2),(23 126824.76),(24 126443.33),(25 125522.63),(26 124564.22),(27 125745.86),(28 127236.945),(29 127754.414),(30 128294.04),(31 127243.69),(32 124900.06),(33 125988.31),(34 124489.055),(35 122162.76),(36 123859.91),(37 125054.12),(38 126689.98),(39 123552.18),(40 122166.016),(41 121539.65),(42 121385.28),(43 122578.4),(44 123442.93),(45 125177.51),(46 125758.75),(47 125290.055),(48 125460.77),(49 127324.195),(50 126018.89),(51 122627.24),(52 121496.66),(53 122318.43),(54 123485.37),(55 124020.16),(56 123547.65),(57 121504.5),(58 120858.71),(59 119807.34),(60 119826.44),(61 120045.52),(62 120006.75),(63 119597.96),(64 120315.984),(65 120503.96),(66 122423.51),(67 121898.65),(68 120171.88),(69 119834.836),(70 119476.14),(71 120842.27),(72 120763.86),(73 119836.16),(74 121720.016),(75 122153.17),(76 121448.76),(77 117503.6),(78 116420.89),(79 118592.26),
(1 37475.17),(2 73137.89),(3 89667.56),(4 93396.77),(5 95090.07),(6 95292),(7 96003.72),(8 97636.6),(9 103083.95),(10 107506.37),(11 111385.36),(12 114354.664),(13 116389.59),(14 118756.48),(15 120566.625),(16 120580.55),(17 120967.52),(18 121329.91),(19 121064.625),(20 119573.4),(21 120393.375),(22 120788.805),(23 121948.305),(24 122745.36),(25 120840.97),(26 119625.86),(27 119079.42),(28 119454.89),(29 120455.16),(30 121851.59),(31 121801.55),(32 120873.03),(33 120196.74),(34 119817.5),(35 120291.086),(36 120336.48),(37 118617.5),(38 118091.13),(39 114967.42),(40 116419.695),(41 116471.89),(42 116212),(43 117309.49),(44 116935.17),(45 116970.55),(46 118410.67),(47 119659.79),(48 120561.95),(49 119617.95),(50 117975.59),(51 115838.914),(52 112676.52),(53 114430.45),(54 115846.09),(55 117390.99),(56 120674.48),(57 117677.93),(58 114751.336),(59 113415.266),(60 116152.48),(61 116881.75),(62 116615.01),(63 114471.586),(64 114498.65),(65 114431.15),(66 116250.086),(67 116368.55),(68 114335.56),(69 114849.54),(70 114047.08),(71 113641.01),(72 116637.336),(73 115666.32),(74 114739.836),(75 115517.13),(76 113806.69),(77 113412.64),(78 113946.62),(79 114360.9),
(1 37803.414),(2 71184.81),(3 87496.984),(4 92345.64),(5 94276.73),(6 94587.9),(7 92832.664),(8 93765.336),(9 98092.23),(10 102449.94),(11 106157.51),(12 109343.06),(13 112632.89),(14 113858.875),(15 113754.555),(16 111569.63),(17 113083.25),(18 115633.125),(19 116924.195),(20 115804.6),(21 116341.68),(22 116295.34),(23 115536.9),(24 114744.164),(25 114889.58),(26 116018.59),(27 118156.85),(28 118350),(29 118290.836),(30 117081.555),(31 117306.336),(32 118280.89),(33 118541.81),(34 116155.21),(35 115176.336),(36 114559.016),(37 112230.47),(38 111172.87),(39 110827.51),(40 111653.78),(41 112167.664),(42 113324.984),(43 112689.805),(44 113417.64),(45 113387.484),(46 115818.28),(47 114499.016),(48 112523.664),(49 113009.68),(50 112088.445),(51 112676.336),(52 111230.59),(53 110776.25),(54 111962.4),(55 114460.43),(56 117175.34),(57 115947.04),(58 114022.51),(59 114381.484),(60 116746.31),(61 119428.27),(62 119643.805),(63 117530.81),(64 117304.19),(65 116889.836),(66 117641.04),(67 118106.32),(68 116624.445),(69 116110.484),(70 117626.38),(71 118180.6),(72 117029.234),(73 114189.62),(74 116460.55),(75 118493.25),(76 116759.19),(77 116268.68),(78 116312.336),(79 114544.234),
(1 36065.043),(2 68530.95),(3 86711.41),(4 93061.38),(5 92104.29),(6 93270.97),(7 92108.79),(8 94929.46),(9 98692.484),(10 102039.516),(11 103577.945),(12 105996.375),(13 108312.93),(14 108031.95),(15 108334.21),(16 108392.83),(17 109479.82),(18 111568),(19 112941.73),(20 114169.36),(21 114550.125),(22 114271.95),(23 114906.49),(24 115667.32),(25 115485.484),(26 116495.42),(27 117336.62),(28 116225.92),(29 115138.7),(30 113723.21),(31 113843.32),(32 113190.92),(33 114853.81),(34 115458.64),(35 114533.336),(36 113128.1),(37 114194.99),(38 115194.35),(39 116647.5),(40 117332.516),(41 116354.58),(42 116464.14),(43 114583.08),(44 115263.305),(45 116074.08),(46 117205.71),(47 116410.02),(48 113554.06),(49 112585.98),(50 116944.89),(51 116737.195),(52 114104.64),(53 113541.65),(54 114738.72),(55 115233.484),(56 115514.44),(57 115909.8),(58 113877.46),(59 111925.53),(60 113111.71),(61 114732.516),(62 114891.59),(63 114413.12),(64 111971.8),(65 111043.85),(66 111332.375),(67 112546.29),(68 113113.85),(69 112761.836),(70 113072.14),(71 111073.5),(72 109831.37),(73 110436.125),(74 111729.664),(75 112525.8),(76 111277.336),(77 108740.95),(78 110829.24),(79 112266.92),
(1 33966.426),(2 65847.445),(3 82269.97),(4 86975.62),(5 87368.055),(6 85264.17),(7 85855.37),(8 89304.805),(9 94504.305),(10 97941.62),(11 101262.805),(12 105228.055),(13 105991.29),(14 106536.89),(15 107358.12),(16 108358.7),(17 109620.76),(18 109565.53),(19 109319.72),(20 109819.27),(21 110406.09),(22 112343.664),(23 113062.586),(24 113712.22),(25 113086.78),(26 112952.71),(27 114032.26),(28 112430.164),(29 112406.52),(30 110386.62),(31 111926.31),(32 111871.34),(33 110252.96),(34 110377.055),(35 111432.12),(36 111425.695),(37 107868.586),(38 108395.83),(39 109651.95),(40 110951.52),(41 110690.805),(42 113150.984),(43 112395.555),(44 112201.055),(45 112437.805),(46 114418.914),(47 116068.42),(48 113167.2),(49 111604),(50 112029.625),(51 113768.29),(52 112550.54),(53 112750.305),(54 112390.1),(55 113044.96),(56 113171.48),(57 113130.266),(58 113184.59),(59 112245.86),(60 112933.336),(61 114148.54),(62 113769.43),(63 113197.41),(64 112787.625),(65 110915.04),(66 110070.97),(67 110365.76),(68 110941.25),(69 109956.234),(70 110324.82),(71 110383.836),(72 110992.914),(73 110197.71),(74 109746.64),(75 109157.39),(76 108549.766),(77 108262.73),(78 108560.42),(79 109632.234),
(1 33753.2),(2 66185.01),(3 83257.43),(4 87144.81),(5 87946.64),(6 88548.99),(7 86966.21),(8 89196.68),(9 91374.1),(10 94589.68),(11 98468.41),(12 101123.26),(13 104384.57),(14 104349.13),(15 103481.93),(16 104845.11),(17 105401.13),(18 104668.57),(19 103649.984),(20 103754.54),(21 105354.89),(22 107970.266),(23 109588.54),(24 110168.74),(25 107590.84),(26 109992.56),(27 109731.32),(28 107954.15),(29 108389.39),(30 108327.82),(31 108211.484),(32 106881.28),(33 107527),(34 108141.79),(35 109357.24),(36 109589.61),(37 107515.67),(38 106836.18),(39 108663.484),(40 108983.63),(41 109566.24),(42 109850.586),(43 107976.05),(44 108172.93),(45 106724.234),(46 106761.18),(47 110040.41),(48 110120.57),(49 110317.16),(50 111441.805),(51 110614.266),(52 110219.875),(53 110790.61),(54 111266.15),(55 112492.766),(56 113988.516),(57 112264.5),(58 109832.96),(59 109538.09),(60 109740.516),(61 109188.484),(62 110092.17),(63 110004.66),(64 109749.72),(65 109138.98),(66 109934.59),(67 109120.82),(68 108870.26),(69 108232.29),(70 107723.18),(71 107021.18),(72 106446.96),(73 106744.76),(74 107099.78),(75 108686.61),(76 109520.66),(77 108588.05),(78 108332.17),(79 109906.15),
(1 32958.824),(2 62150.813),(3 78365.336),(4 82912.47),(5 83877.305),(6 82504.51),(7 81821.516),(8 83974),(9 88029.71),(10 90400.81),(11 93565.12),(12 96059.63),(13 97607.44),(14 98746.17),(15 97876.32),(16 98325.51),(17 98580.08),(18 99401.055),(19 101025.98),(20 100668.46),(21 100966.18),(22 103103.31),(23 102998.15),(24 101679.695),(25 100905.234),(26 101403.875),(27 101917.88),(28 100463.48),(29 100270.92),(30 100553.41),(31 101253.375),(32 100097.414),(33 99310.984),(34 99267.78),(35 98502.695),(36 98084.86),(37 97590.07),(38 98777.164),(39 100215.18),(40 99511.67),(41 98987.56),(42 99238.03),(43 98606.945),(44 99004.59),(45 98632.72),(46 98025.21),(47 98423.43),(48 99341.24),(49 101373.58),(50 101827.95),(51 100565.04),(52 99532.266),(53 97903.03),(54 97589.26),(55 98215.03),(56 99007.43),(57 100702.945),(58 103156.54),(59 103088.89),(60 103537.12),(61 102529.13),(62 100946.945),(63 101921.95),(64 102952.79),(65 101811.51),(66 102748.695),(67 103113.805),(68 104440.76),(69 101777.04),(70 98268.25),(71 97580.17),(72 97916.42),(73 98754.84),(74 96614.09),(75 97196.65),(76 98532.86),(77 98642.625),(78 100671.98),(79 100908.82),
(1 34237.88),(2 63833.99),(3 79266.21),(4 84747.43),(5 84235.125),(6 81306.14),(7 80440.24),(8 82239.56),(9 86188.2),(10 90004.89),(11 90939.47),(12 93425.31),(13 94880.85),(14 94531.22),(15 93790.06),(16 93913.77),(17 94031.695),(18 93354.27),(19 94803.27),(20 95791.65),(21 96174.04),(22 98336.97),(23 97460.625),(24 95089.21),(25 95470.13),(26 94947.086),(27 94588.78),(28 95420.086),(29 96759.375),(30 97416.75),(31 95586.984),(32 95153.82),(33 95999.76),(34 96219.44),(35 95424.16),(36 93264.51),(37 92013.76),(38 95086.92),(39 98206.84),(40 97881.44),(41 98130.17),(42 96488.89),(43 94741.02),(44 96699.94),(45 98241.75),(46 98895.875),(47 96061.39),(48 96780.84),(49 98652.04),(50 98918.62),(51 98168.89),(52 98772.99),(53 96580.85),(54 94930.836),(55 96837.11),(56 98924.58),(57 99329.695),(58 99442.85),(59 97344.4),(60 97090.63),(61 98213.4),(62 99636.79),(63 100841.11),(64 101385.516),(65 98765.15),(66 96868.04),(67 97030.625),(68 97701.86),(69 97649.16),(70 96224.305),(71 95708.04),(72 97112.016),(73 98562.375),(74 98475.72),(75 96903.82),(76 95308.734),(77 96214.65),(78 97793.875),(79 99223.11),
(1 32761.248),(2 63630.785),(3 78422.79),(4 81663.18),(5 80056.45),(6 77762.69),(7 76503.055),(8 79565.38),(9 83276.06),(10 86724.96),(11 88900.664),(12 89986.25),(13 89923.92),(14 88892.34),(15 88515.28),(16 89220.25),(17 89187.4),(18 90357.1),(19 91357.35),(20 93585.984),(21 94794.24),(22 95022.97),(23 94876.46),(24 92216.9),(25 92127.47),(26 91789.45),(27 91692.74),(28 92267.445),(29 93833.92),(30 93651.34),(31 94207.46),(32 92016.87),(33 94079.88),(34 96532.28),(35 95499.086),(36 91492.33),(37 90404.45),(38 91677.375),(39 93473.77),(40 93750.875),(41 95756.55),(42 95668.85),(43 94793.45),(44 94046.555),(45 94715.195),(46 95477.086),(47 94131.03),(48 95659.26),(49 96269.14),(50 95831.99),(51 95017.84),(52 95348.9),(53 93208.72),(54 92122.945),(55 92923.28),(56 93933.16),(57 93616.72),(58 94237.33),(59 94353.63),(60 94394.75),(61 95228.6),(62 95808.41),(63 95181.914),(64 95507.03),(65 94417.77),(66 95530.86),(67 94845.734),(68 95296.27),(69 95191.52),(70 93863.55),(71 93610.086),(72 93362.53),(73 91797.87),(74 91180.44),(75 91825.586),(76 92883.35),(77 94079.72),(78 95607.695),(79 96032.01),
(1 31783.64),(2 59185.367),(3 72409.81),(4 76603.055),(5 74698.26),(6 74874.664),(7 76435.95),(8 80009.445),(9 83109.75),(10 84574.75),(11 85995.14),(12 86728.63),(13 87948.49),(14 88373.52),(15 87442.555),(16 86488.01),(17 88274.95),(18 88830.7),(19 89886.88),(20 90820.09),(21 91582.445),(22 90024.14),(23 90157.81),(24 90687.4),(25 90524.31),(26 90810.33),(27 90723.65),(28 92389.17),(29 93123.234),(30 90353.03),(31 89156.23),(32 87143.6),(33 88843.16),(34 90715.05),(35 89284.62),(36 86701.586),(37 87875.97),(38 90179.19),(39 88858.266),(40 87633.336),(41 87876.8),(42 87107.3),(43 86715.37),(44 86863.02),(45 87651.51),(46 88563.41),(47 87899.49),(48 86534.86),(49 84402.36),(50 84705.266),(51 85068.21),(52 85814.24),(53 85558.27),(54 85765.22),(55 86969.055),(56 87486.97),(57 87071.36),(58 86603.55),(59 86793.336),(60 87379.9),(61 87101.06),(62 88160.98),(63 89216.01),(64 87984.31),(65 86002.97),(66 86432.38),(67 86614.6),(68 86492.92),(69 87029.12),(70 87715.31),(71 87597.31),(72 88022.1),(73 85995.42),(74 86223.15),(75 86579.945),(76 86911.99),(77 87418.805),(78 87784.14),(79 87890.47),
(1 31202.512),(2 57351.11),(3 69004.234),(4 72037.19),(5 73277.56),(6 72468.33),(7 72455.6),(8 76198.18),(9 79487.95),(10 80877.14),(11 81632.766),(12 82682.49),(13 82571.67),(14 83815.266),(15 85254.984),(16 85179.984),(17 85038.305),(18 84446.99),(19 85914.766),(20 87131.38),(21 87202.22),(22 87479.03),(23 87412.734),(24 86428.57),(25 87075.79),(26 85841.53),(27 86400.83),(28 86613.05),(29 86951.68),(30 85632.23),(31 85510.71),(32 86930.67),(33 87396.44),(34 87176.33),(35 87341.99),(36 85983.8),(37 86255.72),(38 85916.305),(39 86680.77),(40 87709.445),(41 86026.29),(42 84621.29),(43 83917.164),(44 84511.94),(45 86756.695),(46 88751.266),(47 87807.734),(48 86814.12),(49 86241.28),(50 85800.37),(51 86677.51),(52 89016.695),(53 90199.21),(54 90342.125),(55 88138.2),(56 87899.89),(57 87714.08),(58 87831.97),(59 88476.39),(60 89580.52),(61 89558.67),(62 89785.805),(63 89492.22),(64 88149.33),(65 86061.23),(66 87591.63),(67 88598.23),(68 88742.836),(69 89047.94),(70 90262.08),(71 90239.24),(72 88842.94),(73 87348.914),(74 87865.266),(75 89268.35),(76 88248.14),(77 87406.89),(78 88387.83),(79 87362.25),
(1 29510.172),(2 54130.254),(3 63711.984),(4 65533.773),(5 65819.414),(6 66805.65),(7 68637.016),(8 72320.516),(9 74774.64),(10 74203.66),(11 74269.97),(12 76228.41),(13 76922.69),(14 78628.98),(15 81001.37),(16 81522.07),(17 79839.22),(18 81085.914),(19 82843.05),(20 83282.13),(21 83091.65),(22 84261.2),(23 84117.84),(24 84076.46),(25 84055.766),(26 83572.69),(27 82447.1),(28 82003.86),(29 83145.31),(30 81986.586),(31 82096.88),(32 83493.305),(33 83649.195),(34 83046.1),(35 83772.32),(36 83953.38),(37 84682.97),(38 84682.58),(39 84057.14),(40 82612.33),(41 84069.71),(42 85732.2),(43 84323.74),(44 84033.734),(45 84860.195),(46 84506.59),(47 83667.03),(48 83384.336),(49 83558.086),(50 82204.75),(51 81746.016),(52 84078.46),(53 84075.3),(54 83953.49),(55 83660.234),(56 83788.09),(57 83843.85),(58 83293.734),(59 82881.09),(60 83114.95),(61 82757.3),(62 82887.16),(63 83612.555),(64 83698.51),(65 81562.336),(66 81352.19),(67 82924.56),(68 85986.64),(69 87171.29),(70 84583.78),(71 83516.45),(72 83607.26),(73 82928.42),(74 82020.914),(75 81064.086),(76 80867.09),(77 82604.695),(78 82467.79),(79 82141.37),
(1 29316.547),(2 54667.516),(3 66309.71),(4 68633.46),(5 68482.65),(6 70035.414),(7 69740.29),(8 71612.76),(9 73317.77),(10 75065.95),(11 75471.4),(12 76430.87),(13 76782.9),(14 78390.89),(15 81223.81),(16 81692.95),(17 82254.1),(18 83149.64),(19 81694.54),(20 81489.61),(21 82130.65),(22 82772.76),(23 83734.53),(24 83404.05),(25 83129.63),(26 84158.75),(27 83046.62),(28 83387.73),(29 83864.07),(30 82229.664),(31 81360.19),(32 81436.93),(33 82610.055),(34 81867.41),(35 82908.76),(36 84269.44),(37 85805.56),(38 84385.64),(39 83666.65),(40 81055.41),(41 81128.086),(42 82093.8),(43 81340.586),(44 83010.01),(45 84666.61),(46 85045.27),(47 84412.29),(48 84413.87),(49 83413.055),(50 81162.38),(51 81321.7),(52 82736.82),(53 83146.92),(54 83148.766),(55 82752.45),(56 82591.15),(57 83026.49),(58 82554.73),(59 82235.875),(60 82424.36),(61 82550.19),(62 82394.73),(63 83532.1),(64 84384.83),(65 82862.62),(66 81876.79),(67 82578.445),(68 82594.76),(69 83738.68),(70 83561.97),(71 80946.53),(72 80274.57),(73 81023.33),(74 81365.58),(75 81981.18),(76 82321.75),(77 81752.67),(78 81788.336),(79 81465.46),
(1 29208.168),(2 53607.816),(3 64131.973),(4 66099.03),(5 66181.4),(6 67460.195),(7 69072.86),(8 72194.164),(9 74087.81),(10 75211.22),(11 75599.41),(12 77086.64),(13 79058.47),(14 78448.77),(15 78329.66),(16 78719.1),(17 80541.92),(18 80544.51),(19 80910.2),(20 80381.05),(21 80430.28),(22 81098.23),(23 81427.69),(24 81750.88),(25 81355.38),(26 82124.336),(27 82381),(28 82669.71),(29 81356.99),(30 80635.56),(31 81166.54),(32 81905.03),(33 82643.555),(34 83075.6),(35 82492.4),(36 84410.23),(37 85887.4),(38 84813.52),(39 82243.91),(40 81617.93),(41 81706.44),(42 80666.33),(43 81068.67),(44 82612.19),(45 82746.73),(46 80844.125),(47 79577.28),(48 79340),(49 77879.91),(50 78884.6),(51 78443.016),(52 79865.38),(53 79523.41),(54 79469.836),(55 78678.85),(56 79551.32),(57 80587.56),(58 81125.5),(59 82256.914),(60 82371.71),(61 82291.44),(62 82435.4),(63 83718.42),(64 84980.11),(65 83881),(66 83590.836),(67 83120.58),(68 82424.42),(69 81918.555),(70 80734.2),(71 79496.98),(72 80812.4),(73 80803.664),(74 80393.69),(75 80673.98),(76 81226.48),(77 80097.086),(78 79791.695),(79 80867.68),
(1 28539.693),(2 52188.1),(3 62438.51),(4 63803.07),(5 64305.87),(6 65810.1),(7 65824.55),(8 67889.6),(9 69333.32),(10 69318.01),(11 70214.75),(12 71975.48),(13 73154.27),(14 74697.76),(15 76501.336),(16 75684.94),(17 74631.055),(18 74360.35),(19 74588.35),(20 74920.95),(21 76144.805),(22 77573.34),(23 78983.01),(24 79294.05),(25 78669.22),(26 78329.71),(27 77701.38),(28 77158.52),(29 76817.89),(30 77426.375),(31 77451.164),(32 77117.01),(33 77916.875),(34 78566.01),(35 78109.65),(36 77755.484),(37 78753.57),(38 77852.77),(39 77025.8),(40 78223.24),(41 78450.44),(42 78094.22),(43 78306.29),(44 77800.79),(45 77292.69),(46 77228.945),(47 76232.98),(48 76575.92),(49 77032.445),(50 76984.516),(51 76450.48),(52 76562.48),(53 77640.75),(54 77105.95),(55 76904.61),(56 77089.42),(57 76106.38),(58 75544.59),(59 76737.555),(60 77438.39),(61 78271.94),(62 77694.15),(63 78864.98),(64 79176),(65 79204.75),(66 79184.46),(67 78676.695),(68 78946.484),(69 77848.66),(70 77411.63),(71 76657.26),(72 76247.35),(73 75979.59),(74 76504.74),(75 77163.29),(76 77222.914),(77 77796.13),(78 77205.22),(79 77595.22),
