1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 93126.914),(2 168968.2),(3 209582.33),(4 203283.06),(5 193850.83),(6 217325.05),(7 230780.17),(8 247842.22),(9 248355.28),(10 244705.48),(11 248396.4),(12 261080.45),(13 278520.53),(14 282202.56),(15 283427.8),(16 279403.2),(17 284479.8),(18 301712.56),(19 314488.53),(20 315793.75),(21 315829.7),(22 327022.1),(23 326380.53),(24 329156.4),(25 329499.2),(26 340545.2),(27 331416.2),(28 327006.3),(29 323970.75),(30 318268.7),(31 321017.78),(32 322680.44),(33 336844.28),(34 334507.53),(35 339164),(36 332280.4),(37 322100.9),(38 325614.75),(39 338321.28),(40 340818.13),(41 341081.13),(42 344821.97),(43 343925.8),(44 339832.7),(45 334724.97),(46 334551.4),(47 336113.13),(48 341561.03),(49 349896.6),(50 350341.63),(51 353069.6),(52 355771.88),(53 357690.3),(54 358688.6),(55 356018.44),(56 349564.28),(57 349414.2),(58 355479.8),(59 364723.44),(60 367913.9),(61 369185.4),(62 372741.44),(63 370623.13),(64 358192.9),(65 352862.47),(66 364831.8),(67 372845.53),(68 366383.4),(69 365519),(70 380919.2),(71 398173.97),(72 395561.44),(73 386816.9),(74 388179.1),(75 392462.13),(76 390443.66),(77 386891.53),(78 381775.8),(79 376461.53),
(1 94234.49),(2 169350.77),(3 200817.92),(4 196274.42),(5 191811.05),(6 206041.14),(7 223386.28),(8 237591.77),(9 237970.48),(10 242219.16),(11 248260.48),(12 262597.3),(13 276247.72),(14 275270.03),(15 277394.63),(16 270078.1),(17 269137.22),(18 281678.5),(19 295989.53),(20 300271.78),(21 301441.3),(22 310807.78),(23 308302.78),(24 312031.9),(25 310117.7),(26 319044.28),(27 317851.9),(28 317075.3),(29 314893.2),(30 313346.78),(31 318499.72),(32 315250.25),(33 332838.97),(34 330805.97),(35 333133.13),(36 324514.97),(37 320362.28),(38 321953.44),(39 327443.97),(40 333650.38),(41 331684.8),(42 333917.16),(43 334428.66),(44 329099.13),(45 323975.38),(46 324372.25),(47 326376.9),(48 326478.72),(49 334329.06),(50 344374.94),(51 355629.13),(52 359593.6),(53 357475.84),(54 353859.78),(55 351056.16),(56 344480.84),(57 338363.53),(58 338501.78),(59 347405.66),(60 355965.53),(61 355363.9),(62 352160.16),(63 353872.4),(64 347011.06),(65 339856.4),(66 338858.63),(67 344174.56),(68 345192.88),(69 344474.72),(70 351047.97),(71 362008.75),(72 367466.53),(73 367867.53),(74 368988.16),(75 365954.4),(76 362816.6),(77 363381.84),(78 362068.56),(79 356708.88),
(1 88658.4),(2 158001.48),(3 182091.78),(4 166804.22),(5 168604.89),(6 181012.83),(7 196904.17),(8 213807.33),(9 208612.3),(10 212668.17),(11 223585.47),(12 234713.27),(13 245929.58),(14 245724.23),(15 242181.72),(16 237056.25),(17 241648.75),(18 253792.3),(19 266921.4),(20 275402.13),(21 278343.94),(22 274578.72),(23 270190.94),(24 274726.06),(25 278599.06),(26 279500.03),(27 280934.4),(28 284538.72),(29 285878.4),(30 279179.78),(31 278392.44),(32 278653.34),(33 292986.8),(34 293668.9),(35 299807.25),(36 290043.75),(37 285297.56),(38 293206.1),(39 292745.94),(40 291773.66),(41 297387.34),(42 305055.3),(43 306544.72),(44 308111.7),(45 306043.22),(46 306027.1),(47 308558.4),(48 310614.9),(49 312944.4),(50 319441.84),(51 320692.97),(52 318961.63),(53 321061.5),(54 320041.06),(55 311774.06),(56 307654.47),(57 306402.03),(58 309354.84),(59 316280.56),(60 324917.1),(61 331910.22),(62 330916.25),(63 324037.94),(64 315577.66),(65 312148.47),(66 307621.1),(67 299852.34),(68 298014.78),(69 306855.47),(70 313496.8),(71 308640.4),(72 308273.94),(73 320533.28),(74 330713.7),(75 321784.6),(76 313100.63),(77 320573.5),(78 323604.13),(79 317876.28),
(1 89541.09),(2 153937.34),(3 180516.08),(4 164980.25),(5 167034.23),(6 184357.38),(7 207120.39),(8 221938.75),(9 219572.58),(10 217725.25),(11 223790.52),(12 236811.19),(13 246476.84),(14 252343.86),(15 254446.34),(16 239753.58),(17 236017.08),(18 243746.6),(19 255716.02),(20 265417.97),(21 270605.7),(22 269219.72),(23 262998.84),(24 263545.6),(25 263121.63),(26 265148.44),(27 264930.06),(28 271891.75),(29 272795.22),(30 266066.78),(31 263852.5),(32 263660.1),(33 279066.22),(34 274568.63),(35 279229.75),(36 272235.47),(37 273541.16),(38 275891.63),(39 272684.16),(40 270744.44),(41 277936),(42 291153.84),(43 292523.56),(44 285356.9),(45 284319.3),(46 285513.4),(47 286680.4),(48 288971.3),(49 295525.75),(50 299242.9),(51 304983.97),(52 309708.28),(53 313736.13),(54 314535.16),(55 306382.2),(56 300757.88),(57 300204.8),(58 296621.9),(59 295903.38),(60 304628.97),(61 311165.28),(62 309887.4),(63 300891.16),(64 302812.2),(65 310437.8),(66 303691.84),(67 289125.47),(68 291921.3),(69 305397.7),(70 311192.03),(71 300711.44),(72 290584.25),(73 296765.13),(74 308038.22),(75 306033.56),(76 301299.6),(77 309417.2),(78 312708.78),(79 305543.6),
(1 86426.46),(2 146193.44),(3 171157.81),(4 156892.58),(5 158471.61),(6 168396.89),(7 194847.16),(8 207967.84),(9 204076.75),(10 207555.56),(11 208326.73),(12 217086.42),(13 228305.31),(14 232301.42),(15 233711.9),(16 226043.58),(17 219089.16),(18 216424.25),(19 225095.58),(20 238490.98),(21 245307.25),(22 250928.33),(23 251065.38),(24 251000.63),(25 246163.02),(26 247466.3),(27 249501.81),(28 251980.16),(29 251102.83),(30 245161.78),(31 242650),(32 244230.98),(33 260475.39),(34 259865.22),(35 261814.83),(36 252022.44),(37 255029.8),(38 255130.06),(39 252584.48),(40 261084.02),(41 273504.8),(42 280558.22),(43 278251.72),(44 273651.84),(45 271772.13),(46 275142.16),(47 275723.1),(48 274915.5),(49 283893.22),(50 293011.66),(51 296123.06),(52 293992.3),(53 292335.72),(54 288865.9),(55 284849.4),(56 284881.16),(57 286570.3),(58 285508.88),(59 283782.13),(60 286196.3),(61 292217.8),(62 288896.16),(63 279469.38),(64 280924.2),(65 288987.75),(66 282123.66),(67 270057.5),(68 275361.4),(69 290829.13),(70 290596.1),(71 276937.22),(72 273506.16),(73 287999.7),(74 291387.94),(75 279845.22),(76 275596.53),(77 293832.16),(78 303849.8),(79 287787.53),
(1 84594.26),(2 142693.64),(3 162689.84),(4 146883.47),(5 150674.11),(6 163162.25),(7 193657.9),(8 202286.28),(9 197730.25),(10 201519.5),(11 207938.5),(12 212117.98),(13 218839.95),(14 226637.8),(15 226019.13),(16 219436.45),(17 217472.67),(18 214744.25),(19 218607.77),(20 230861.06),(21 237678.75),(22 239189.5),(23 238427.05),(24 234578.77),(25 235418.64),(26 239351.05),(27 249196.89),(28 254610.98),(29 250406.28),(30 239568.58),(31 239991.16),(32 237786.3),(33 247789.36),(34 252955.56),(35 256520.81),(36 250528.64),(37 253111.17),(38 246606.14),(39 242105.33),(40 253036.95),(41 268308.06),(42 277102.38),(43 273386.9),(44 276233.97),(45 274820.78),(46 272406.84),(47 268981.03),(48 271342.94),(49 281400.03),(50 289233.22),(51 290307.8),(52 288952.94),(53 287471.6),(54 284214.3),(55 283201),(56 290627.13),(57 293529.66),(58 289980),(59 284099.94),(60 286037.28),(61 293978.1),(62 288547.2),(63 280405.66),(64 285609.4),(65 293916.13),(66 287061.75),(67 282768.84),(68 295452.3),(69 305419.16),(70 296052),(71 282821.7),(72 286455.56),(73 298567.88),(74 299780.2),(75 288973.3),(76 284691.2),(77 300960.9),(78 318369.5),(79 308593.5),
(1 81422.82),(2 135546.8),(3 153567.38),(4 139005.38),(5 147845.89),(6 160255.9),(7 193642.16),(8 198222.06),(9 188785.28),(10 191715.73),(11 199193.33),(12 205985.75),(13 209151.7),(14 213234.16),(15 215228.48),(16 210751.55),(17 207320.45),(18 203777.97),(19 206342.72),(20 213968.98),(21 222357.39),(22 225381.13),(23 221737.56),(24 212549.34),(25 213810),(26 218532.34),(27 226346.44),(28 235799.55),(29 233262.25),(30 223575.63),(31 218997.28),(32 217783.22),(33 221654.78),(34 228797.48),(35 238266.47),(36 230121.8),(37 236405.61),(38 229294.9),(39 222441.66),(40 226162.1),(41 231246.53),(42 236611.39),(43 241617.61),(44 243739.75),(45 243679.67),(46 241256.34),(47 240186.9),(48 245005.53),(49 256543.63),(50 260792.52),(51 258819.03),(52 257688.19),(53 260596.98),(54 259800.89),(55 254118.88),(56 258372.88),(57 258028.34),(58 254976.53),(59 255304.92),(60 257670.16),(61 259932.98),(62 258608.25),(63 257656.94),(64 258606.44),(65 260047.73),(66 253821.19),(67 250228.7),(68 258551.72),(69 266460.9),(70 258153.36),(71 249664.08),(72 254300.39),(73 261309.42),(74 262282.53),(75 259388.33),(76 260957.64),(77 270660.25),(78 279373.06),(79 271159.2),
(1 82847.77),(2 135575.72),(3 148361.5),(4 135096.2),(5 142693.1),(6 149109.67),(7 180446.81),(8 188070.45),(9 181137.14),(10 182630.53),(11 194796.44),(12 204186.08),(13 208478.48),(14 207679.52),(15 208599.25),(16 208906.17),(17 203629.66),(18 198187.17),(19 200363.08),(20 207621.55),(21 218598.64),(22 222090.1),(23 215919.94),(24 202793.69),(25 200558.78),(26 204193.39),(27 214750.7),(28 222045.06),(29 226591.55),(30 216950.97),(31 211895.3),(32 205764.31),(33 210875.77),(34 218120.42),(35 226425.1),(36 224785.19),(37 226920.73),(38 221834.63),(39 222572.3),(40 222956.9),(41 225308.63),(42 225646.72),(43 230699.4),(44 234850.6),(45 233118.4),(46 233079.92),(47 238858.55),(48 246548.81),(49 253544.19),(50 254971.38),(51 254393.9),(52 254727.69),(53 254297.02),(54 252968.86),(55 248411.27),(56 249005.17),(57 253536.34),(58 257649.52),(59 255936),(60 252621.03),(61 256052.98),(62 251679.86),(63 251686.83),(64 258169.88),(65 260793.19),(66 255645.25),(67 253811.14),(68 257908.67),(69 260270.39),(70 258576.45),(71 260930.75),(72 262424.06),(73 258127.45),(74 259310.77),(75 266865.9),(76 267842.84),(77 264990.22),(78 267573.88),(79 267206.66),
(1 89748.414),(2 146277.17),(3 155199.9),(4 138411.5),(5 150463.28),(6 151491.69),(7 183251.28),(8 191288.52),(9 186511.53),(10 185758.97),(11 196912.94),(12 208992.2),(13 214097.34),(14 211105.17),(15 210317.11),(16 211809.56),(17 210886.22),(18 207070.13),(19 204412.73),(20 209331.03),(21 218330.5),(22 222435.1),(23 213414.94),(24 206685.13),(25 206182.97),(26 207852.95),(27 220481.36),(28 230038.77),(29 226676.17),(30 218364.36),(31 212686.34),(32 207894.36),(33 211628.25),(34 216028.25),(35 222737.02),(36 225860.39),(37 232059.88),(38 222446.44),(39 226135.1),(40 231808.81),(41 225190.75),(42 230167.64),(43 234229.4),(44 232649.45),(45 228422.72),(46 230853.06),(47 234553.75),(48 241789.34),(49 250092.52),(50 254507.45),(51 254051.17),(52 255162.06),(53 255017.1),(54 251356.8),(55 245820.42),(56 244668.75),(57 249972.84),(58 254074.25),(59 251858.64),(60 246080.84),(61 241903.64),(62 238712.34),(63 243351.78),(64 252412.14),(65 249962.08),(66 247496.84),(67 255288.06),(68 260450),(69 252798.6),(70 248736.97),(71 257176.72),(72 263508),(73 254780.28),(74 250175.63),(75 260828.53),(76 266225.53),(77 258929.31),(78 256438.88),(79 263077.7),
(1 87900.77),(2 139655.03),(3 142830.55),(4 126557.22),(5 143653.61),(6 146398.53),(7 168859.22),(8 178192.66),(9 178103.02),(10 175844.98),(11 180954.2),(12 191451.23),(13 201050.3),(14 196655.88),(15 197552.81),(16 198903.89),(17 197967.45),(18 195665.58),(19 191242.42),(20 192381.94),(21 201532.02),(22 204928.63),(23 201402.72),(24 191658.39),(25 191693.36),(26 191300.88),(27 203332.48),(28 209321.94),(29 205914.31),(30 195376.75),(31 192969.06),(32 187963.14),(33 190731.83),(34 194356.23),(35 202248.95),(36 205430.31),(37 207083.89),(38 204888.56),(39 205150.23),(40 206511.3),(41 203585.7),(42 204699.48),(43 211207.67),(44 206001.06),(45 203865.92),(46 207896.77),(47 210311.77),(48 212609.81),(49 215925.9),(50 222500.08),(51 224235.17),(52 224645.7),(53 227207.64),(54 229237.83),(55 226938.72),(56 224668.28),(57 224281.97),(58 229890.64),(59 228686.83),(60 225057.6),(61 223532.3),(62 218326.4),(63 220782.92),(64 226446.17),(65 226088.81),(66 223900.14),(67 228187.7),(68 233251.81),(69 227321.92),(70 222653.69),(71 229887.97),(72 238202.81),(73 236621.81),(74 232942.66),(75 237490.77),(76 239639.08),(77 236208.63),(78 233681.22),(79 236686.11),
(1 86592.35),(2 136224.48),(3 133872.86),(4 121585.45),(5 138956.55),(6 140331.69),(7 156789.86),(8 159806.1),(9 166090.77),(10 165504.02),(11 167597.31),(12 177107.27),(13 187151.2),(14 185727.58),(15 183257.47),(16 181941.27),(17 186182.44),(18 187833.98),(19 184816.38),(20 187572.89),(21 197587.13),(22 197420.94),(23 197979.73),(24 185439.94),(25 180966.45),(26 184941.7),(27 197243.05),(28 203532.7),(29 200907.88),(30 190849.42),(31 187374.73),(32 181542.98),(33 182378.66),(34 187225.94),(35 197338.05),(36 202128.67),(37 196561.33),(38 191026.45),(39 195655.69),(40 191254.27),(41 193368.75),(42 200643.44),(43 204510.8),(44 197801.81),(45 196573.95),(46 203600.31),(47 206568.39),(48 206588.05),(49 209879.25),(50 218253.69),(51 222794.61),(52 222734.16),(53 222597.97),(54 224856.48),(55 224550.11),(56 222828.11),(57 225198.03),(58 228915.23),(59 227990.27),(60 224216.9),(61 222333.97),(62 217333.83),(63 220553.6),(64 225790.05),(65 224688),(66 226876.52),(67 232295.63),(68 233599.94),(69 229017.03),(70 228292.14),(71 236533.27),(72 239361.61),(73 233532.28),(74 230545.6),(75 234622.16),(76 238255.38),(77 238412.6),(78 232157.56),(79 228146.94),
(1 92846.58),(2 144956.75),(3 137434.4),(4 123189.63),(5 146792.13),(6 147453.92),(7 161094.75),(8 163408.98),(9 166978.89),(10 171060.4),(11 170309.36),(12 177720.64),(13 186041.89),(14 187436.52),(15 191147.78),(16 187290.88),(17 195245.72),(18 199590.66),(19 192569.33),(20 195615.27),(21 203127.03),(22 209695.13),(23 208183.55),(24 196692.38),(25 189589.55),(26 187270.88),(27 199917.7),(28 203183.2),(29 205306.92),(30 194523.84),(31 190700.03),(32 188035.8),(33 192852.97),(34 195515.97),(35 202812.03),(36 207769.84),(37 201785.52),(38 198612.45),(39 202050.78),(40 202198.45),(41 202514.22),(42 215027.92),(43 214070.8),(44 203392.94),(45 202058.34),(46 206297.63),(47 208501.7),(48 208587.27),(49 213207.55),(50 219492.52),(51 220292.7),(52 220094.34),(53 220319.53),(54 214394.95),(55 211193.02),(56 211829.84),(57 216279.97),(58 221327.36),(59 219659.5),(60 217442.16),(61 218173.61),(62 213864.89),(63 211305.78),(64 215503.81),(65 214902.13),(66 215516.52),(67 218465.69),(68 218820.66),(69 221917.06),(70 226334.1),(71 232171.52),(72 232654.17),(73 234207.05),(74 235586.1),(75 232237.25),(76 231046.11),(77 234799.73),(78 229661.52),(79 218676.58),
(1 90976.09),(2 142804.5),(3 130718.84),(4 115368.82),(5 141834.86),(6 145348.4),(7 149510.4),(8 153677.6),(9 158435.47),(10 161894.64),(11 162719.25),(12 165828.02),(13 172282.11),(14 172326.64),(15 177806.78),(16 178212.44),(17 183886.23),(18 185568.75),(19 177432.7),(20 176753.39),(21 183285.31),(22 190154.94),(23 192799.34),(24 185966.48),(25 180896.23),(26 172181.42),(27 179386.64),(28 185921.88),(29 189460.77),(30 183733.89),(31 178987.28),(32 178495.02),(33 183798.34),(34 188206.23),(35 191654.34),(36 194790.11),(37 191285.64),(38 190694.4),(39 190649.9),(40 187675.61),(41 191885.78),(42 205011.86),(43 204729.56),(44 195989.17),(45 202032.94),(46 199701.72),(47 195318.44),(48 200279.86),(49 207613.69),(50 213172.13),(51 211402.77),(52 213511.22),(53 216152.1),(54 211789.89),(55 206000.1),(56 210120.98),(57 216088.77),(58 216150.63),(59 216359.64),(60 217195.97),(61 217312.44),(62 214917.88),(63 210126.19),(64 206328.97),(65 202695.97),(66 207687.19),(67 211581.11),(68 210795.48),(69 214720.89),(70 222474.22),(71 221450.3),(72 217225.22),(73 223613.17),(74 233199.6),(75 230172.45),(76 219440.14),(77 223489.47),(78 227357.98),(79 218659.72),
(1 92111.09),(2 145991.47),(3 131376.88),(4 114331.945),(5 141319.69),(6 151684.58),(7 151492.86),(8 152932.53),(9 160250.13),(10 163984.92),(11 162739.22),(12 167697.5),(13 172232.8),(14 172238.56),(15 175806.42),(16 176060.36),(17 183633.44),(18 182384.48),(19 177300.63),(20 176016.5),(21 181266.78),(22 185735.1),(23 189756.89),(24 184451.44),(25 182012.88),(26 175263.52),(27 181129.38),(28 185446.86),(29 191334.11),(30 186526.7),(31 179799.22),(32 174905.5),(33 179677.47),(34 186480.36),(35 198773.23),(36 203027.13),(37 200911.39),(38 199045.7),(39 193776.47),(40 190220.86),(41 201045.56),(42 213429.88),(43 212266.5),(44 204165.6),(45 209564.06),(46 203777.92),(47 190556.11),(48 195995.77),(49 207684.9),(50 209229.28),(51 209933.33),(52 209264.13),(53 208656.61),(54 205899.48),(55 205304.88),(56 207339.31),(57 209796.63),(58 207102.36),(59 205433.64),(60 211726.9),(61 215616.61),(62 213345.47),(63 209424.3),(64 204563.27),(65 203785),(66 209093.42),(67 212754.5),(68 210385.77),(69 215745.77),(70 224232.13),(71 225679.9),(72 222839.72),(73 230167.14),(74 245299.7),(75 244210.72),(76 231692.73),(77 235444.48),(78 244384.78),(79 235859.72),
(1 80678.164),(2 130615.37),(3 118101.17),(4 105455.07),(5 130148.63),(6 144261.6),(7 141774.55),(8 141041.52),(9 148874.63),(10 152527.38),(11 150345.95),(12 152633.2),(13 159354.48),(14 161562.02),(15 160977.75),(16 161124.77),(17 166673.45),(18 168666.77),(19 166748.66),(20 165393.95),(21 164671.1),(22 165839.17),(23 165798.97),(24 164763.6),(25 160883.95),(26 156052.81),(27 163138.83),(28 163780.17),(29 168148.61),(30 165371.64),(31 160073.39),(32 158787.02),(33 159945.77),(34 166302.98),(35 173587.48),(36 177263.61),(37 175896),(38 178502.25),(39 174228.5),(40 174295.02),(41 187346.73),(42 195056.39),(43 189148.83),(44 185918.44),(45 188464.14),(46 184930.47),(47 176624.69),(48 182345.66),(49 192943.22),(50 194883.11),(51 195252.61),(52 196417.14),(53 195622.73),(54 189712.94),(55 185598.4),(56 188034.89),(57 192056.03),(58 189310.77),(59 187717.83),(60 194246.47),(61 192381.08),(62 186697.97),(63 187656.8),(64 183984),(65 182526.66),(66 192837.78),(67 194003.34),(68 185793.28),(69 191761.03),(70 202916.83),(71 204231.25),(72 199695.38),(73 202715.61),(74 212804.42),(75 214936.42),(76 206467.66),(77 207137.52),(78 214939.58),(79 209088.97),
(1 77354.27),(2 125789.2),(3 115841.18),(4 103079.03),(5 127088.62),(6 142052.13),(7 137795.97),(8 135902.83),(9 142571.03),(10 147893.36),(11 148629.72),(12 150051.5),(13 153531.61),(14 161251.34),(15 162995.36),(16 165535.78),(17 169029.58),(18 169650.1),(19 169801.75),(20 166426.98),(21 163889.9),(22 164692.44),(23 168173.94),(24 168767.08),(25 164825.06),(26 156728),(27 163432.28),(28 164243.31),(29 170374.64),(30 169029.3),(31 162790.97),(32 160607.75),(33 161914.55),(34 168486.39),(35 174210.86),(36 177016.92),(37 177844.4),(38 179550.16),(39 176235.38),(40 174488.92),(41 186423.06),(42 192200.72),(43 187529.97),(44 191630.19),(45 194292.58),(46 187325.42),(47 179453.64),(48 184718.69),(49 189206.67),(50 188642.94),(51 192282.39),(52 195689.95),(53 194535.9),(54 192384.25),(55 189656.4),(56 190294.53),(57 193773.98),(58 193300.67),(59 194669.98),(60 201044.13),(61 201173.34),(62 196336.69),(63 195182.52),(64 195107.6),(65 193511.06),(66 198194.55),(67 201695.55),(68 199313.53),(69 201769.2),(70 209301.6),(71 211761.92),(72 207206.08),(73 204905.88),(74 211977.8),(75 218666.6),(76 214382.97),(77 211540.89),(78 214857.66),(79 212836.86),
(1 71752.82),(2 116473.664),(3 109550.43),(4 98565.98),(5 124832.52),(6 145257.72),(7 135393.66),(8 130087.2),(9 138242.33),(10 148962.78),(11 148592.45),(12 147686.92),(13 150618.5),(14 155341.33),(15 159029.42),(16 161834.11),(17 163217.75),(18 163788.39),(19 162406.92),(20 158421.9),(21 158918.02),(22 162904.53),(23 168632.63),(24 166434.67),(25 161907.45),(26 155404.36),(27 156674.44),(28 163466.92),(29 170489.75),(30 171566.98),(31 162554.67),(32 158637.63),(33 156215.89),(34 164252.86),(35 171728.44),(36 174202.66),(37 175367.03),(38 172893.06),(39 165307.77),(40 166192.22),(41 178726.22),(42 181936.13),(43 182775.7),(44 190441.81),(45 192566.86),(46 183070.45),(47 178648.1),(48 182393.33),(49 184459.47),(50 189882.78),(51 196746.23),(52 200291.8),(53 201166.84),(54 199953.97),(55 196082.84),(56 195860.64),(57 195329.7),(58 191974.92),(59 193554.94),(60 201441.22),(61 203054.56),(62 198879.53),(63 198178.22),(64 195731.95),(65 188425.72),(66 187211.45),(67 192535.73),(68 192868.58),(69 197273.45),(70 202188.22),(71 202611.78),(72 201771.88),(73 201173.5),(74 203877.11),(75 207491.73),(76 208631.66),(77 205868.97),(78 201643.02),(79 198844.25),
(1 69848.164),(2 110525.914),(3 105104.79),(4 92536.78),(5 116818.91),(6 145657.36),(7 135104.3),(8 124257.35),(9 134861.02),(10 148411.75),(11 148296.06),(12 142943.89),(13 147956.67),(14 153128.27),(15 156225.02),(16 160907.19),(17 159306.89),(18 161664.89),(19 161278.1),(20 157783.98),(21 154988.75),(22 157569.31),(23 163095.31),(24 165329.69),(25 159368.03),(26 152814.66),(27 154006.3),(28 157473.16),(29 166429.56),(30 163567.81),(31 155645.56),(32 154309.34),(33 150376.31),(34 157926.05),(35 165973.75),(36 169647.11),(37 169821.14),(38 166958.3),(39 160507.7),(40 163015),(41 171962.25),(42 173594.92),(43 176750.81),(44 182529.2),(45 179670.58),(46 172523.16),(47 170074.02),(48 173732.9),(49 172028.06),(50 170562.66),(51 179689.17),(52 187148.36),(53 183807.16),(54 180618.75),(55 179909.78),(56 179938.11),(57 179950.17),(58 180102),(59 183071.19),(60 189395.97),(61 188224.22),(62 189253.53),(63 187802.58),(64 185560.5),(65 181535.27),(66 178223.1),(67 180160.27),(68 184853.27),(69 187429.36),(70 188339.4),(71 192350.75),(72 193631.06),(73 190458.58),(74 189889.53),(75 193511.45),(76 196337.86),(77 195287.89),(78 190725.17),(79 186686.67),
(1 66782.14),(2 106178.12),(3 100489.05),(4 86628.23),(5 106468.49),(6 137164.45),(7 134399.27),(8 121415.53),(9 127189.29),(10 141796.9),(11 143021.7),(12 135953.47),(13 140816.97),(14 145754.69),(15 147500.92),(16 150601.27),(17 151114.77),(18 154154.16),(19 153298.89),(20 149834.05),(21 146393.55),(22 148039.56),(23 153873.31),(24 158046.31),(25 157509.02),(26 148568.13),(27 148614.3),(28 149625.2),(29 156349.45),(30 159980.23),(31 150046.44),(32 148835.94),(33 144419.45),(34 149713.84),(35 156506.67),(36 161996.23),(37 162349.63),(38 158891.06),(39 153297.69),(40 156121.64),(41 161734.39),(42 163694.08),(43 170176.06),(44 171750.25),(45 168852.39),(46 163956.31),(47 166158.28),(48 167945.73),(49 164046.75),(50 163674.27),(51 169240.89),(52 175622.38),(53 175175.78),(54 170597.05),(55 171767.52),(56 173216.44),(57 173343.48),(58 173659.73),(59 176134.16),(60 184451.14),(61 187117.16),(62 184271.95),(63 182373.52),(64 183280.66),(65 182010.53),(66 180509.4),(67 183542.75),(68 185573.19),(69 188408.02),(70 190606.06),(71 190682.1),(72 193152.55),(73 194526.22),(74 189724.6),(75 190399.42),(76 197164.75),(77 197624.03),(78 187726.92),(79 183685.81),
