q, (a, b, c)
1.5, (-112990021566.09143, 602972.1113137964, 112988313410.2621)
2.5, (-336149176858.15186, 766098.5290578291, 336145725011.85077)
3.5, (-63823924.79499355, 82.42843919457445, 58572000.73462144)
4.5, (-32196779.041087396, 17.08156110202684, 23348972.250003703)
5.5, (-23802689.899247818, 14.511945330783679, 17275516.48994881)
6.5, (-22555400.724758577, 26.84270913125703, 19528387.926308125)
7.5, (-19779866.43865344, 14.983413961385812, 15606283.268748092)
8.5, (-20137339.73274068, 13.08092368611709, 15037697.583175156)
9.5, (-17781605.138284735, 9.69527756183833, 12626575.324533032)
10.5, (-15372949.599906553, 9.055325156606791, 10907736.018413099)
11.5, (-13130647.64778541, 10.189657631919054, 9657373.707889486)
12.5, (-9294311.086528301, 13.017849440844708, 7349129.64174858)
13.5, (-6942716.329527129, 13.225578274426507, 5434065.988756508)
14.5, (-4459856.466166542, 9.403762225139722, 3445710.7342370404)
15.5, (-3617973.254607266, 8.956366774540218, 2802021.9738273984)
16.5, (-3504520.6163482126, 10.531224934264602, 2781593.9718856686)
17.5, (-3322501.5447893864, 8.979222171938439, 2643509.1223715427)
18.5, (-2583411.265731431, 8.229524210857111, 2078154.8051554272)
19.5, (-2213419.0848564273, 7.742128214736817, 1813651.334924844)
20.5, (-2210954.831501347, 5.09663017517245, 1644417.5859746241)
21.5, (-2100111.374576381, 5.197605819692154, 1551293.5276746517)
22.5, (-1867997.8670776575, 7.380564096082013, 1554906.9305615162)
23.5, (-1652651.921145095, 7.485184734178741, 1494583.4648972382)
24.5, (-1637894.3409561906, 4.737322258363725, 1185802.1627149498)
25.5, (-1192557.1106281076, 6.563671072200224, 983969.1671439317)
26.5, (-1048176.0001531356, 7.077781809164341, 905902.310074884)
27.5, (-1012711.1756417849, 6.8453580292743865, 894767.8310038984)
28.5, (-990655.210049814, 4.03316811928903, 738850.4566432582)
29.5, (-992088.858053652, 3.3137852317468934, 681184.1397618685)
30.5, (-929100.9096906922, 3.621685912507122, 667026.9870591996)
31.5, (-901942.0120304112, 3.5051721618917258, 633403.537515375)
32.5, (-810523.0156468261, 3.8234421825098184, 592977.8586573341)
33.5, (-744321.4703647796, 3.526570229519671, 535328.4306771379)
34.5, (-678758.4707258588, 3.3306532750876974, 485511.92531760986)
35.5, (-601493.1924010412, 3.388302092647472, 441379.92241455684)
36.5, (-579644.4509103422, 2.9133181076183354, 406523.70066880435)
37.5, (-636152.1630529289, 2.6774707952420065, 426527.20364347845)
38.5, (-509841.73394079413, 3.2692402169721415, 372114.285811399)
39.5, (-526585.5963381348, 2.626968337796778, 355339.17676733894)
40.5, (-446492.23154500994, 2.8929651025167895, 324887.05897401075)
41.5, (-412322.16288793244, 2.9386748862898453, 300240.72563453164)
42.5, (-384096.1601664226, 2.8023391984901123, 278081.505864882)
43.5, (-345537.3662469674, 3.0556123197592995, 259730.15922249574)
44.5, (-321703.763001729, 3.2248428189760756, 245419.61616340902)
45.5, (-291353.62993526855, 4.075320077670857, 241632.66435641662)
46.5, (-265804.89957212383, 4.151428474064447, 228171.08362045416)
47.5, (-243379.54695056364, 3.9121596193661516, 210304.60565891996)
48.5, (-264822.2086284166, 3.1396982642415012, 202168.14142886622)
49.5, (-259541.0653870205, 3.040924834386078, 202780.42986334927)
50.5, (-245059.28611189406, 2.6673902045312907, 185945.69210617075)
51.5, (-225366.23455251183, 2.9185825418835423, 176977.7646653372)
52.5, (-234980.01903707534, 2.304985600307911, 161892.32045272936)
53.5, (-247547.59608644512, 1.8275869043626907, 154071.44899740507)
54.5, (-245631.94630274488, 1.7116789770427965, 147926.70071971093)
55.5, (-198918.46308407636, 2.2494558145279924, 138544.9762030011)
56.5, (-167060.73676991728, 2.5076689523255875, 127901.04206576139)
57.5, (-129393.9097154272, 3.6738275669630203, 125534.95297545574)
58.5, (-103996.45539339853, 6.9291248527396245, 128874.16706911105)
59.5, (-97430.45385412849, 8.057376258219394, 127254.18477252958)
60.5, (-107388.92767472865, 4.41436025259233, 110337.74465327099)
61.5, (-132550.90080391467, 2.894477455654564, 106249.58881249664)
62.5, (-127381.28955366572, 2.637652530795355, 96984.82538668811)
63.5, (-119741.27015317156, 2.9975276043862165, 98754.25169581937)
64.5, (-121730.6926628769, 2.6495975058352634, 96279.28451293739)
65.5, (-109024.90919818208, 2.5858975773290296, 87998.55839374602)
66.5, (-104979.25167156878, 2.517627445421962, 84519.61657578411)
67.5, (-103406.3996485134, 2.3164236291916613, 80644.85229963929)
68.5, (-72137.55118403738, 4.196232111604924, 79125.9994347859)
69.5, (-83990.01445785194, 2.8374933376283424, 75369.02962720899)
70.5, (-77557.35458130675, 3.0233217418981417, 72009.7979220747)
71.5, (-76222.65166341962, 3.3975624704686047, 74308.76207978574)
72.5, (-81929.62197324994, 2.5544033582126553, 69000.08557536155)
73.5, (-70883.11835966478, 3.0387040407849333, 66530.63564794941)
74.5, (-61604.57278808547, 3.9005411051202317, 63479.381050226475)
75.5, (-53801.365487322815, 4.858248521156476, 61847.44645740928)
76.5, (-43800.02393936796, 7.133433377322845, 59460.05371453157)
77.5, (-38297.02848584416, 9.85669405427973, 58084.36059181789)
78.5, (-51327.74805561342, 5.11193499801181, 56571.73153314734)
79.5, (-46800.39337470776, 4.520432108164943, 50519.78286416149)
80.5, (-41477.5109516547, 4.806591178655392, 48261.71649283888)
81.5, (-39465.65976859928, 5.806308273651837, 48753.02697191436)
82.5, (-39361.73695694015, 4.9901259275408085, 46203.4947289537)
83.5, (-37574.135703906, 5.2389515820261465, 46051.65172791667)
84.5, (-32512.153625680698, 5.418991932741818, 41634.64503681292)
85.5, (-27336.693939104618, 9.553395109251094, 42115.75432174314)
86.5, (-24914.92379457961, 10.672134658794047, 39782.38507098435)
87.5, (-26078.59043432868, 7.839448281336282, 37638.6423408893)
88.5, (-34470.24550050946, 3.6508163618374097, 35491.45103353751)
89.5, (-33678.450995370054, 3.1084241078167056, 32898.892349470945)
90.5, (-31375.670357281342, 3.500153585367575, 32669.396517901398)
91.5, (-30221.603994611592, 4.078267111625119, 33682.2270775408)
92.5, (-23714.845577234115, 6.754422246744052, 32805.26120451791)
93.5, (-20877.33058554012, 7.559710587675328, 31595.106092643822)
94.5, (-18314.15719179895, 6.956751816590777, 28476.792551457966)
95.5, (-15586.671710037635, 9.903772231380286, 28666.658142672266)
96.5, (-17288.77384888159, 6.533915186414948, 26589.897521108694)
97.5, (-25149.09302238721, 2.86695930182396, 25218.05182095517)
98.5, (-24618.626607612012, 3.02520679786309, 25066.829574367646)
99.5, (-16558.50710863429, 5.3036028070909245, 23277.474273804582)
100.5, (-13144.401276639019, 8.91469035201394, 23462.653583086034)
101.5, (-22047.537428261578, 2.782340853168875, 21802.68476579378)
102.5, (-19900.139013434567, 3.291068201178415, 21154.6714675509)
103.5, (-17664.210586574034, 3.795480392550825, 20525.014228040523)
104.5, (-18935.465798388224, 3.019440677863268, 19712.09351322121)
105.5, (-19879.371014054752, 2.7427560061999574, 19674.779231967765)
106.5, (-17386.932731313955, 3.09384222792874, 18668.966752349057)
107.5, (-15823.077385920269, 3.3626584933770123, 18323.793136831573)
108.5, (-16772.96489311551, 2.7100740347840526, 17612.430185621964)
109.5, (-16646.303539534925, 2.4828400596978657, 16695.15547081766)
110.5, (-16614.046336585656, 2.1355871063005094, 15740.763198161047)
111.5, (-15864.660986033414, 2.3635712525081494, 15661.286233393259)
112.5, (-15230.764396471013, 2.391999388104628, 15019.823450624666)
113.5, (-15363.33674173865, 2.1864876868863283, 14486.123772189023)
114.5, (-14289.324602262417, 2.4691338277821804, 14555.313902900307)
115.5, (-10045.343405927104, 4.569713145657189, 14380.271352322065)
116.5, (-9528.517174056698, 4.429367246459822, 13761.684834017111)
117.5, (-8522.540239371903, 5.0105437147170475, 13361.16098015044)
118.5, (-9368.737102155019, 4.441627734632929, 12998.90095384193)
119.5, (-7937.123761431281, 5.737911024498454, 12802.683973958448)
120.5, (-7587.475149014845, 6.3544364664487984, 12507.9836770159)
121.5, (-8689.108676927299, 4.980600277081732, 12251.02585577788)
122.5, (-8541.57160092997, 4.868407204910698, 11619.702904942576)
123.5, (-6541.973766500246, 6.1719202788574155, 10591.061592425676)
124.5, (-4968.061485766019, 13.285845320045146, 10387.92563428751)
125.5, (-4301.095512617767, 12.94818946345793, 9668.191514109889)
126.5, (-4793.531177534319, 9.276709823595638, 9547.042966294286)
127.5, (-7367.30186956062, 3.5633595297623577, 9364.92867274056)
128.5, (-7812.802369958339, 3.3030554501386904, 9151.91976483602)
129.5, (-5894.134012175349, 5.13062394888328, 8657.486300675779)
130.5, (-4705.879881487516, 6.840192981224186, 8051.5014820707875)
131.5, (-4921.536869915558, 5.341642501465502, 7754.656391726929)
132.5, (-5020.851965516396, 4.501245359658926, 7499.197802459786)
133.5, (-4780.685100981165, 4.563030354753765, 7375.364597576528)
134.5, (-3487.947826099484, 8.468679731529784, 7485.1414673657455)
135.5, (-2865.80449423896, 12.889795326597783, 7121.908708960462)
136.5, (-3640.8363635457663, 7.108684899202485, 6847.721418836547)
137.5, (-3888.720671644741, 5.905236105911882, 6626.3635428752505)
138.5, (-3523.527189590055, 7.078494430318371, 6474.649346932033)
139.5, (-3651.5890953709936, 5.033911897267475, 6124.2427129805465)
140.5, (-4193.234537062967, 3.078896828709216, 5674.160298623156)
141.5, (-4529.056217457386, 2.5042821303363882, 5631.649366475758)
142.5, (-3419.8898250740003, 4.046489279628397, 5453.948761426488)
143.5, (-3265.058589909625, 4.056619326366196, 5254.881691097928)
144.5, (-2778.6297265280473, 5.235910945040197, 5033.16801276158)
145.5, (-2671.083198401686, 5.300837786373034, 4934.397283101478)
146.5, (-2640.1593577122653, 5.4664619839238675, 4921.679619512583)
147.5, (-3087.4745680318097, 3.5155412304775773, 4662.2826276691985)
148.5, (-3195.612668831743, 2.8296294707697838, 4477.916928800431)
149.5, (-2901.7312559585976, 2.943645549781744, 4238.0611073493355)
150.5, (-2976.4442560349285, 2.8378036158827573, 4129.170812240982)
151.5, (-3247.0438504875638, 2.55193477693573, 4114.194806606955)
152.5, (-3123.254248988803, 2.4640728414336044, 3897.7683249715988)
153.5, (-3495.7283021580092, 2.005896762037531, 3789.2088451838354)
154.5, (-3356.328356794965, 1.9229849047536616, 3578.4075719959465)
155.5, (-3372.884454935446, 1.72164357748856, 3457.54007205043)
156.5, (-2614.6607296039847, 2.274298936498719, 3293.5643015023916)
157.5, (-2398.056672880911, 2.374422122325729, 3138.9514220819983)
158.5, (-2478.0716228996666, 2.248239430603903, 3128.1594769722296)
159.5, (-1930.3738259247755, 2.9924319724290243, 2950.144706137669)
160.5, (-1751.9584223165666, 3.8755936208221793, 2918.5748568878284)
161.5, (-1744.6189451680666, 3.4437122465755055, 2784.907922162091)
162.5, (-1744.6628387321277, 3.269602618043403, 2665.7048878952755)
163.5, (-1360.7318505082833, 5.011574713714485, 2620.492900307198)
