q, (a, b, c)
1.5, (-27944310.824399114, 411446.2382243046, 27945124.736471683)
2.5, (-97707341.98913898, 404341.8942923915, 97707538.40377975)
3.5, (-60235.54673559999, 92.50309082092083, 59930.33827831467)
4.5, (-263850.4249329858, 345.29751201585924, 264764.3428375822)
5.5, (-122746.28460527078, 110.46882595462266, 124194.28613429751)
6.5, (-131552.55698715514, 77.36903184256981, 131936.71402290906)
7.5, (-155271.46995673276, 66.10060514136086, 154989.91957190604)
8.5, (-166218.63442740325, 62.71513252882432, 167070.5570903983)
9.5, (-156547.62503256326, 52.35109602367224, 160903.29034202534)
10.5, (-150981.38084602694, 45.278560078869624, 157764.61758137585)
11.5, (-170876.58115631135, 43.56341913950572, 177712.4259068026)
12.5, (-145070.99581351882, 26.156793612294102, 150618.41030344184)
13.5, (-168915.41157075638, 21.181450257148505, 166824.761694086)
14.5, (-147353.57678307925, 18.343304677624552, 149898.23663154038)
15.5, (-141056.8795534905, 17.20942934803265, 146783.19207353337)
16.5, (-159053.74966837978, 13.828122023511382, 156231.1378859501)
17.5, (-157291.92418510973, 12.419735240465709, 156208.72505128305)
18.5, (-175398.64692743306, 11.264073837074221, 168923.45257438236)
19.5, (-161921.0804923702, 11.479406379314776, 165428.97000185636)
20.5, (-156318.8465408179, 9.589509483165786, 159527.29722220695)
21.5, (-152466.72502715394, 8.5805786410912, 154941.12014850054)
22.5, (-156924.10608904122, 7.604336945331105, 155958.52310978132)
23.5, (-174617.7281461899, 6.806080985499315, 166155.88980944586)
24.5, (-149349.2378132991, 7.58876111539782, 158039.1411169543)
25.5, (-148072.22579106304, 6.996868294321434, 155591.30588946544)
26.5, (-152745.60939680997, 5.843684307831057, 154607.7701100697)
27.5, (-157869.20455119404, 4.811898801000294, 153909.61522361287)
28.5, (-151795.14356258753, 4.68054317317191, 151258.72492183823)
29.5, (-154653.65321149334, 4.4481669703614575, 153788.3610544127)
30.5, (-145092.4275311477, 4.609203566140933, 151971.1426193803)
31.5, (-156340.0532024126, 4.023538669634587, 155382.4580055271)
32.5, (-155236.848756601, 3.632878939247013, 152301.30135173927)
33.5, (-152178.22043959843, 3.364382144105657, 150115.24828146753)
34.5, (-147295.4720961118, 3.235096210775264, 148055.1001199506)
35.5, (-145311.7452119064, 3.0468031488765552, 146016.4482268317)
36.5, (-147960.6581481493, 3.112028912121258, 150385.5278397045)
37.5, (-152947.5591585714, 2.7238538255390186, 149610.18711927)
38.5, (-146567.9636237891, 2.715653994353239, 148786.0959325362)
39.5, (-143062.20910479742, 2.6809746248201245, 148190.68083756525)
40.5, (-149724.04964022708, 2.441759542322194, 150935.83244743137)
41.5, (-148875.90902839258, 2.258617083608687, 147619.26076296382)
42.5, (-142887.290430846, 2.2143270333959637, 145307.4287221443)
43.5, (-130780.8346341843, 2.5249389909583035, 145287.26212484835)
44.5, (-145085.26747025552, 2.019913335302933, 145061.5691955556)
45.5, (-144408.91785632752, 1.9262992075291534, 145513.6437940429)
46.5, (-138923.60099983073, 1.9864638128381307, 144756.38346151783)
47.5, (-142745.82236557978, 1.8515058373374438, 145771.47579750055)
