1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,
(1 0.05532614),(2 0.08538206),(3 0.11341927),(4 0.14006832),(5 0.16242938),(6 0.17718498),(7 0.19776653),(8 0.21760547),(9 0.23594749),(10 0.25370508),(11 0.2688563),(12 0.28774074),(13 0.30456254),(14 0.32632253),(15 0.34354153),(16 0.35424256),(17 0.36989003),(18 0.38134778),(19 0.39189377),(20 0.4022497),(21 0.4138944),(22 0.42069715),(23 0.42999637),(24 0.43973038),(25 0.4464316),(26 0.45491466),(27 0.46358642),(28 0.46606937),(29 0.4669454),(30 0.47565848),(31 0.48104674),(32 0.48585653),(33 0.49305433),(34 0.49748954),(35 0.49965522),(36 0.50113577),(37 0.507273),(38 0.51232135),(39 0.5204494),(40 0.5259231),(41 0.53445184),(42 0.54185826),(43 0.54847217),(44 0.55847365),(45 0.5615473),(46 0.5645725),(47 0.5720961),(48 0.5828933),(49 0.5927994),(50 0.60065407),(51 0.6086906),(52 0.6141616),(53 0.6254224),(54 0.6302945),(55 0.6382448),(56 0.64087415),(57 0.64881134),(58 0.65120417),(59 0.6574051),(60 0.6663256),(61 0.66701555),(62 0.6674083),(63 0.6728089),(64 0.67765623),(65 0.6765368),(66 0.67762476),(67 0.68085223),(68 0.6851093),(69 0.6930932),(70 0.69667256),(71 0.7037311),(72 0.70417005),(73 0.7080341),(74 0.7075136),(75 0.70858246),(76 0.7082069),(77 0.7052188),(78 0.70005256),(79 0.696229),
(1 0.1395835),(2 0.2322746),(3 0.3110489),(4 0.39301664),(5 0.46897244),(6 0.5212621),(7 0.58837944),(8 0.65257347),(9 0.69849944),(10 0.7441871),(11 0.7928571),(12 0.83750683),(13 0.8798572),(14 0.92624915),(15 0.97130126),(16 1.0051663),(17 1.0469016),(18 1.0822881),(19 1.1190813),(20 1.1562693),(21 1.191108),(22 1.2190332),(23 1.2496201),(24 1.2811195),(25 1.3066008),(26 1.3372043),(27 1.3668095),(28 1.3956457),(29 1.4244744),(30 1.4546415),(31 1.4768687),(32 1.495168),(33 1.5105325),(34 1.5234207),(35 1.5467472),(36 1.5649114),(37 1.5884277),(38 1.6160873),(39 1.6400955),(40 1.6670423),(41 1.6904025),(42 1.7162589),(43 1.7364495),(44 1.7551332),(45 1.7681695),(46 1.7825757),(47 1.803536),(48 1.8252264),(49 1.8501194),(50 1.8746053),(51 1.8951474),(52 1.9086496),(53 1.9408498),(54 1.956705),(55 1.9790738),(56 1.9859498),(57 1.9966682),(58 2.009053),(59 2.032895),(60 2.0498743),(61 2.0606565),(62 2.0638814),(63 2.0645807),(64 2.0599346),(65 2.0520997),(66 2.0438004),(67 2.0469782),(68 2.0469224),(69 2.06034),(70 2.0660386),(71 2.081707),(72 2.0710385),(73 2.0811667),(74 2.0831819),(75 2.084634),(76 2.0739312),(77 2.073287),(78 2.0555737),(79 2.0437372),
(1 0.2418778),(2 0.4091157),(3 0.5736288),(4 0.7138861),(5 0.8361204),(6 0.96270543),(7 1.0957103),(8 1.2237514),(9 1.3561558),(10 1.4808749),(11 1.5958828),(12 1.717743),(13 1.8151335),(14 1.8987386),(15 1.9683928),(16 2.044931),(17 2.122429),(18 2.2004793),(19 2.2685955),(20 2.3363948),(21 2.3922038),(22 2.4426513),(23 2.491234),(24 2.5371037),(25 2.569749),(26 2.6066651),(27 2.636092),(28 2.6774604),(29 2.6998966),(30 2.7256837),(31 2.739486),(32 2.7619426),(33 2.7762551),(34 2.774479),(35 2.790048),(36 2.806009),(37 2.8104963),(38 2.831477),(39 2.836245),(40 2.8586206),(41 2.8580596),(42 2.88716),(43 2.8942873),(44 2.9056442),(45 2.909579),(46 2.9296925),(47 2.9649482),(48 3.0028322),(49 3.0189595),(50 3.0088384),(51 3.0038128),(52 2.9947412),(53 2.9960446),(54 2.9981995),(55 3.0204206),(56 3.0262136),(57 3.0428452),(58 3.0485842),(59 3.0505278),(60 3.0608473),(61 3.0534282),(62 3.0521436),(63 3.0369885),(64 3.0300367),(65 3.0138552),(66 2.9794264),(67 2.967626),(68 2.933211),(69 2.914202),(70 2.9218733),(71 2.9132392),(72 2.898565),(73 2.8985524),(74 2.8969448),(75 2.8951125),(76 2.8836675),(77 2.8953824),(78 2.8910663),(79 2.8925242),
(1 0.46765357),(2 0.8551927),(3 1.1990321),(4 1.5244311),(5 1.7863245),(6 2.013196),(7 2.2306097),(8 2.438596),(9 2.6299708),(10 2.7734253),(11 2.9112241),(12 3.034146),(13 3.140067),(14 3.259103),(15 3.3856087),(16 3.4775279),(17 3.5760386),(18 3.6766682),(19 3.7575898),(20 3.8699331),(21 3.9316666),(22 3.9978187),(23 4.042171),(24 4.054382),(25 4.0663486),(26 4.071773),(27 4.085747),(28 4.119105),(29 4.1265373),(30 4.150092),(31 4.159868),(32 4.172464),(33 4.1938143),(34 4.2311707),(35 4.2660837),(36 4.2895265),(37 4.276633),(38 4.291504),(39 4.306761),(40 4.329911),(41 4.3538556),(42 4.422554),(43 4.456417),(44 4.516932),(45 4.572167),(46 4.6282473),(47 4.690128),(48 4.7485137),(49 4.8187613),(50 4.8619337),(51 4.9004083),(52 4.926958),(53 4.961219),(54 4.9824805),(55 4.991783),(56 4.989418),(57 4.9532623),(58 4.924023),(59 4.9258785),(60 4.92234),(61 4.895628),(62 4.878741),(63 4.8434844),(64 4.8287253),(65 4.8038816),(66 4.7839127),(67 4.7733874),(68 4.7381773),(69 4.7447753),(70 4.752826),(71 4.7351866),(72 4.736385),(73 4.7320623),(74 4.7250295),(75 4.712701),(76 4.7189755),(77 4.716298),(78 4.7160325),(79 4.717489),
(1 0.8406492),(2 1.5016068),(3 2.0826762),(4 2.5572963),(5 2.966892),(6 3.315312),(7 3.655094),(8 3.9605246),(9 4.243343),(10 4.462215),(11 4.648716),(12 4.805143),(13 4.912894),(14 5.0063295),(15 5.0999346),(16 5.145974),(17 5.1907177),(18 5.212525),(19 5.22977),(20 5.2728133),(21 5.2575927),(22 5.263154),(23 5.265626),(24 5.240342),(25 5.2133293),(26 5.175799),(27 5.1655602),(28 5.191206),(29 5.207544),(30 5.168904),(31 5.176512),(32 5.211153),(33 5.2636905),(34 5.325617),(35 5.3968387),(36 5.4536138),(37 5.5213594),(38 5.5592675),(39 5.601711),(40 5.6307483),(41 5.6638956),(42 5.692772),(43 5.754377),(44 5.8254156),(45 5.833119),(46 5.859615),(47 5.8470635),(48 5.8586044),(49 5.85867),(50 5.861701),(51 5.8762355),(52 5.8704104),(53 5.876698),(54 5.8638105),(55 5.876011),(56 5.906538),(57 5.9119616),(58 5.8589673),(59 5.840205),(60 5.8080983),(61 5.7839074),(62 5.794868),(63 5.7894573),(64 5.838413),(65 5.8730173),(66 5.8685966),(67 5.8887906),(68 5.9000583),(69 5.9069996),(70 5.937221),(71 5.9683557),(72 5.947998),(73 5.927175),(74 5.8777695),(75 5.837573),(76 5.7766666),(77 5.7054524),(78 5.641272),(79 5.583836),
(1 1.0114443),(2 1.8079592),(3 2.4185767),(4 2.9181406),(5 3.3240361),(6 3.6656256),(7 3.9469995),(8 4.176551),(9 4.3363347),(10 4.5053535),(11 4.6417427),(12 4.7686934),(13 4.8272557),(14 4.827257),(15 4.8988814),(16 4.927997),(17 4.940278),(18 4.963248),(19 4.9355693),(20 4.9348955),(21 4.9814177),(22 5.0293307),(23 5.013042),(24 5.0331326),(25 5.010684),(26 4.9657187),(27 4.928097),(28 4.8206353),(29 4.80412),(30 4.764523),(31 4.7427373),(32 4.7814426),(33 4.779351),(34 4.8078933),(35 4.8275375),(36 4.88877),(37 4.9167805),(38 4.9349604),(39 4.9480405),(40 4.9814835),(41 5.0426393),(42 5.048196),(43 5.0603533),(44 5.063237),(45 4.99427),(46 4.9691057),(47 4.943616),(48 4.9868293),(49 4.98173),(50 4.9941196),(51 4.991615),(52 5.039429),(53 5.026569),(54 4.9992447),(55 4.971574),(56 4.9676733),(57 4.9410048),(58 4.9401793),(59 4.936868),(60 4.9083724),(61 4.892999),(62 4.868688),(63 4.8840594),(64 4.908221),(65 4.9701743),(66 5.0320086),(67 5.012025),(68 5.0174704),(69 5.014054),(70 5.0071635),(71 5.018258),(72 4.945078),(73 4.9316025),(74 4.966098),(75 4.9913588),(76 5.0215745),(77 5.0701566),(78 5.1223063),(79 5.1299906),
(1 1.57739),(2 2.6745381),(3 3.526243),(4 4.1496677),(5 4.6651406),(6 5.07321),(7 5.3455086),(8 5.6065307),(9 5.752082),(10 5.9212394),(11 6.021699),(12 6.0647526),(13 6.124061),(14 6.1815715),(15 6.196936),(16 6.2022147),(17 6.2289033),(18 6.2635136),(19 6.3148236),(20 6.390449),(21 6.4251947),(22 6.5205946),(23 6.5290475),(24 6.542002),(25 6.528584),(26 6.504315),(27 6.53164),(28 6.5629086),(29 6.5752835),(30 6.5870175),(31 6.5960464),(32 6.636317),(33 6.660267),(34 6.641555),(35 6.6176224),(36 6.579414),(37 6.571944),(38 6.603402),(39 6.6450596),(40 6.6432953),(41 6.692611),(42 6.6988206),(43 6.670978),(44 6.60412),(45 6.5725446),(46 6.627245),(47 6.6195927),(48 6.6729493),(49 6.633485),(50 6.631791),(51 6.6119146),(52 6.61654),(53 6.592579),(54 6.5918455),(55 6.541755),(56 6.5546107),(57 6.5366945),(58 6.4935966),(59 6.4089894),(60 6.308437),(61 6.2646446),(62 6.247412),(63 6.1980767),(64 6.189556),(65 6.235178),(66 6.206806),(67 6.1944547),(68 6.177736),(69 6.211378),(70 6.286498),(71 6.3209434),(72 6.3422136),(73 6.3347225),(74 6.296165),(75 6.3290415),(76 6.3855133),(77 6.3971934),(78 6.3953967),(79 6.3538013),
(1 2.3054495),(2 3.803885),(3 4.950322),(4 5.7915125),(5 6.351653),(6 6.743777),(7 6.918236),(8 7.087962),(9 7.237246),(10 7.291886),(11 7.356974),(12 7.410589),(13 7.346509),(14 7.316929),(15 7.3847895),(16 7.3997006),(17 7.45183),(18 7.5216165),(19 7.461989),(20 7.4716387),(21 7.42995),(22 7.457323),(23 7.426264),(24 7.3754787),(25 7.396067),(26 7.342066),(27 7.352537),(28 7.403736),(29 7.4198766),(30 7.4635735),(31 7.4933157),(32 7.491664),(33 7.5181155),(34 7.5534096),(35 7.6326127),(36 7.6639237),(37 7.6320577),(38 7.5987535),(39 7.622473),(40 7.670156),(41 7.5984197),(42 7.496967),(43 7.3619375),(44 7.1975408),(45 7.1846447),(46 7.197108),(47 7.214291),(48 7.2122364),(49 7.2320185),(50 7.3306236),(51 7.430786),(52 7.478003),(53 7.482694),(54 7.533823),(55 7.467121),(56 7.471372),(57 7.4691052),(58 7.3907247),(59 7.3435564),(60 7.244891),(61 7.335834),(62 7.3898478),(63 7.383294),(64 7.3658986),(65 7.3082385),(66 7.260899),(67 7.1704974),(68 7.1893134),(69 7.214491),(70 7.2913585),(71 7.384069),(72 7.464555),(73 7.4929285),(74 7.596149),(75 7.611472),(76 7.6392727),(77 7.587809),(78 7.5141573),(79 7.4240036),
(1 2.9936109),(2 4.858152),(3 6.055306),(4 6.960193),(5 7.5033965),(6 7.9625726),(7 8.356375),(8 8.630368),(9 8.724275),(10 8.771865),(11 8.803131),(12 8.913965),(13 8.896544),(14 8.895831),(15 8.7793665),(16 8.739992),(17 8.729614),(18 8.78425),(19 8.722504),(20 8.703599),(21 8.686954),(22 8.723026),(23 8.647032),(24 8.616044),(25 8.66843),(26 8.690054),(27 8.682207),(28 8.652791),(29 8.643137),(30 8.651769),(31 8.600912),(32 8.646168),(33 8.652879),(34 8.733177),(35 8.741617),(36 8.724985),(37 8.689878),(38 8.560628),(39 8.444623),(40 8.446511),(41 8.443837),(42 8.505562),(43 8.600878),(44 8.534523),(45 8.507995),(46 8.424621),(47 8.394674),(48 8.455475),(49 8.558316),(50 8.655188),(51 8.604885),(52 8.62763),(53 8.676521),(54 8.620554),(55 8.524398),(56 8.46673),(57 8.402267),(58 8.384632),(59 8.362268),(60 8.350016),(61 8.437996),(62 8.5098715),(63 8.530675),(64 8.597909),(65 8.637209),(66 8.626778),(67 8.592419),(68 8.541738),(69 8.519619),(70 8.480364),(71 8.441742),(72 8.426808),(73 8.509268),(74 8.455264),(75 8.543271),(76 8.608585),(77 8.520452),(78 8.412486),(79 8.282539),
(1 3.7478755),(2 5.813631),(3 6.9955425),(4 7.878116),(5 8.397629),(6 8.67858),(7 8.843248),(8 8.990091),(9 8.975483),(10 9.12091),(11 9.248814),(12 9.218791),(13 9.127296),(14 9.1893425),(15 9.146468),(16 9.105506),(17 9.020312),(18 9.017428),(19 9.017359),(20 8.976722),(21 9.025758),(22 9.121224),(23 9.059652),(24 9.103034),(25 9.109172),(26 9.237217),(27 9.136262),(28 9.101493),(29 9.152957),(30 9.147248),(31 9.086595),(32 9.045688),(33 9.127651),(34 9.058578),(35 9.033004),(36 9.055473),(37 9.147807),(38 9.171435),(39 9.168787),(40 9.10004),(41 8.978008),(42 9.043217),(43 9.077444),(44 9.222549),(45 9.196374),(46 9.158221),(47 9.155253),(48 9.276697),(49 9.347991),(50 9.375463),(51 9.413116),(52 9.381091),(53 9.267669),(54 9.118733),(55 8.944239),(56 8.918616),(57 8.932208),(58 9.001575),(59 9.0851),(60 8.968999),(61 8.904312),(62 8.729918),(63 8.666336),(64 8.826363),(65 8.955006),(66 9.033844),(67 9.057463),(68 9.074294),(69 8.99771),(70 8.8782425),(71 8.853325),(72 8.869931),(73 8.826708),(74 8.881188),(75 8.890326),(76 8.831802),(77 8.832423),(78 8.845088),(79 8.866635),
(1 4.0368032),(2 6.097018),(3 7.123529),(4 7.6983194),(5 7.967737),(6 8.131559),(7 8.144353),(8 8.343804),(9 8.426112),(10 8.428991),(11 8.475641),(12 8.533705),(13 8.354531),(14 8.315017),(15 8.366786),(16 8.250599),(17 8.311993),(18 8.403542),(19 8.407396),(20 8.398976),(21 8.407005),(22 8.332762),(23 8.363078),(24 8.459211),(25 8.4649515),(26 8.389256),(27 8.333011),(28 8.345512),(29 8.4134865),(30 8.424082),(31 8.479211),(32 8.617553),(33 8.671992),(34 8.697865),(35 8.77343),(36 8.770004),(37 8.771533),(38 8.784056),(39 8.798671),(40 8.784205),(41 8.721503),(42 8.634982),(43 8.606859),(44 8.556614),(45 8.4580765),(46 8.484203),(47 8.486266),(48 8.545667),(49 8.50352),(50 8.611609),(51 8.6334095),(52 8.616113),(53 8.627129),(54 8.516817),(55 8.4698715),(56 8.389447),(57 8.408424),(58 8.451227),(59 8.474737),(60 8.591631),(61 8.669814),(62 8.638613),(63 8.572283),(64 8.571193),(65 8.518214),(66 8.645757),(67 8.578635),(68 8.494914),(69 8.483324),(70 8.522565),(71 8.549371),(72 8.541525),(73 8.497833),(74 8.551928),(75 8.44564),(76 8.398918),(77 8.34228),(78 8.290836),(79 8.292025),
