1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,
(1 0.092477776),(2 0.13866054),(3 0.17395325),(4 0.21094762),(5 0.24315144),(6 0.27505535),(7 0.31119668),(8 0.34808803),(9 0.37944227),(10 0.40619233),(11 0.4319548),(12 0.46675915),(13 0.49072173),(14 0.5072923),(15 0.51515573),(16 0.5177461),(17 0.53116804),(18 0.5435274),(19 0.54919344),(20 0.5712662),(21 0.5811142),(22 0.59617496),(23 0.6187451),(24 0.6391467),(25 0.6497281),(26 0.65791994),(27 0.6714507),(28 0.6792911),(29 0.6945056),(30 0.7196467),(31 0.7371941),(32 0.7454058),(33 0.7597367),(34 0.7741526),(35 0.78592235),(36 0.80542535),(37 0.8242038),(38 0.84255046),(39 0.8612223),(40 0.8767385),(41 0.89154303),(42 0.9042101),(43 0.9212631),(44 0.9351283),(45 0.94999206),(46 0.97183156),(47 0.99102),(48 1.0156097),(49 1.0321397),(50 1.04785),(51 1.0699041),(52 1.0842884),(53 1.099475),(54 1.1051375),(55 1.1226317),(56 1.1331818),(57 1.1598053),(58 1.1709687),(59 1.2059035),(60 1.2194431),(61 1.2318321),(62 1.2574676),(63 1.275818),(64 1.2936649),(65 1.3109545),(66 1.3201051),(67 1.3391972),(68 1.3418689),(69 1.3416073),(70 1.3427235),(71 1.3511289),(72 1.351443),(73 1.3570638),(74 1.3654169),(75 1.3685734),(76 1.3761208),(77 1.3692796),(78 1.3624736),(79 1.3602171),
(1 0.22306767),(2 0.35685652),(3 0.48339385),(4 0.60936064),(5 0.7226176),(6 0.8491553),(7 0.9710311),(8 1.0997332),(9 1.2238587),(10 1.3345494),(11 1.4475596),(12 1.5676956),(13 1.6721431),(14 1.7838454),(15 1.8678726),(16 1.969436),(17 2.0638168),(18 2.1565595),(19 2.2423692),(20 2.3148952),(21 2.3792396),(22 2.4359736),(23 2.5016818),(24 2.5621207),(25 2.610644),(26 2.670451),(27 2.720033),(28 2.7871037),(29 2.8486085),(30 2.9065983),(31 2.9804816),(32 3.031821),(33 3.088237),(34 3.1306543),(35 3.1519616),(36 3.180142),(37 3.199416),(38 3.2261713),(39 3.2530725),(40 3.2692025),(41 3.2804163),(42 3.3028715),(43 3.3261478),(44 3.342014),(45 3.3424122),(46 3.370064),(47 3.3865666),(48 3.42335),(49 3.435835),(50 3.4539158),(51 3.4787037),(52 3.4805574),(53 3.4941316),(54 3.5071626),(55 3.521902),(56 3.5139601),(57 3.5106108),(58 3.510682),(59 3.5068166),(60 3.4903665),(61 3.472006),(62 3.4733517),(63 3.4492366),(64 3.4164352),(65 3.3836122),(66 3.3365283),(67 3.30508),(68 3.2907147),(69 3.2837498),(70 3.2797785),(71 3.2842386),(72 3.278652),(73 3.2787788),(74 3.269558),(75 3.2549512),(76 3.2444503),(77 3.2417014),(78 3.226481),(79 3.2270648),
(1 0.36863112),(2 0.6558089),(3 0.89572775),(4 1.1224635),(5 1.2898662),(6 1.4598984),(7 1.6254642),(8 1.7706593),(9 1.9276357),(10 2.0760882),(11 2.2200658),(12 2.3921094),(13 2.5366762),(14 2.6717918),(15 2.7952983),(16 2.922278),(17 3.0559163),(18 3.1796925),(19 3.2936547),(20 3.4009554),(21 3.4996223),(22 3.6012347),(23 3.679528),(24 3.744283),(25 3.8117354),(26 3.8806012),(27 3.963488),(28 4.0331316),(29 4.086058),(30 4.1749306),(31 4.2131453),(32 4.262666),(33 4.319774),(34 4.367748),(35 4.398867),(36 4.434138),(37 4.4590306),(38 4.4947257),(39 4.547308),(40 4.608384),(41 4.6446953),(42 4.697683),(43 4.733778),(44 4.7634554),(45 4.803454),(46 4.822188),(47 4.863883),(48 4.9005675),(49 4.9364586),(50 4.983651),(51 5.0010285),(52 5.023141),(53 5.0310373),(54 5.0147886),(55 5.0492644),(56 5.042253),(57 5.057834),(58 5.0688877),(59 5.116171),(60 5.1811233),(61 5.221634),(62 5.2352486),(63 5.2543526),(64 5.28611),(65 5.283797),(66 5.2929034),(67 5.338598),(68 5.37738),(69 5.410788),(70 5.4601912),(71 5.5111003),(72 5.5320373),(73 5.5573955),(74 5.572371),(75 5.5714726),(76 5.597877),(77 5.6497006),(78 5.648652),(79 5.6353436),
(1 0.7687092),(2 1.3619778),(3 1.9053454),(4 2.3769612),(5 2.8452113),(6 3.2733605),(7 3.7068217),(8 4.112095),(9 4.4516187),(10 4.784584),(11 5.1100545),(12 5.4513383),(13 5.734576),(14 6.0405774),(15 6.2859206),(16 6.505424),(17 6.6944222),(18 6.9356465),(19 7.126676),(20 7.3257337),(21 7.490756),(22 7.6612034),(23 7.7865653),(24 7.8746266),(25 7.9677124),(26 8.034743),(27 8.105044),(28 8.195588),(29 8.260039),(30 8.316472),(31 8.400269),(32 8.475777),(33 8.551382),(34 8.60102),(35 8.669324),(36 8.793622),(37 8.850206),(38 8.974301),(39 9.02392),(40 9.126512),(41 9.16148),(42 9.221151),(43 9.281452),(44 9.349318),(45 9.434903),(46 9.528043),(47 9.654159),(48 9.7437315),(49 9.808665),(50 9.877991),(51 9.944293),(52 10.028389),(53 10.077364),(54 10.141396),(55 10.218718),(56 10.251632),(57 10.281035),(58 10.335008),(59 10.391027),(60 10.439253),(61 10.447074),(62 10.408734),(63 10.419221),(64 10.423586),(65 10.413493),(66 10.402879),(67 10.392678),(68 10.381611),(69 10.338941),(70 10.369285),(71 10.404653),(72 10.429882),(73 10.473183),(74 10.485233),(75 10.491682),(76 10.483959),(77 10.55424),(78 10.583911),(79 10.600371),
(1 1.2272172),(2 2.1797533),(3 3.0251517),(4 3.8060553),(5 4.5511765),(6 5.1853933),(7 5.7643237),(8 6.2805033),(9 6.709071),(10 7.0867662),(11 7.499579),(12 7.8410244),(13 8.107212),(14 8.340335),(15 8.581649),(16 8.805366),(17 8.963102),(18 9.173394),(19 9.305405),(20 9.542843),(21 9.666789),(22 9.845876),(23 9.952205),(24 9.967802),(25 10.04758),(26 10.118791),(27 10.166331),(28 10.287035),(29 10.390065),(30 10.504008),(31 10.572345),(32 10.653267),(33 10.718437),(34 10.806297),(35 10.875955),(36 10.970506),(37 11.000912),(38 11.105024),(39 11.202743),(40 11.3135),(41 11.367271),(42 11.483355),(43 11.623577),(44 11.799561),(45 11.922608),(46 12.087012),(47 12.271703),(48 12.453306),(49 12.619313),(50 12.789663),(51 12.956333),(52 13.012749),(53 13.062612),(54 13.073555),(55 13.093739),(56 13.032169),(57 12.981315),(58 12.894556),(59 12.919738),(60 12.907297),(61 12.847989),(62 12.768848),(63 12.740656),(64 12.69595),(65 12.635785),(66 12.582322),(67 12.529856),(68 12.522996),(69 12.519724),(70 12.556018),(71 12.576368),(72 12.599751),(73 12.633917),(74 12.615988),(75 12.583364),(76 12.572716),(77 12.611516),(78 12.542115),(79 12.484424),
(1 1.5567826),(2 2.7635055),(3 3.8150706),(4 4.7406507),(5 5.4908705),(6 6.1411743),(7 6.7646875),(8 7.2794895),(9 7.797695),(10 8.210926),(11 8.565418),(12 8.822044),(13 9.061018),(14 9.218998),(15 9.363864),(16 9.486754),(17 9.648822),(18 9.763142),(19 9.892429),(20 10.039796),(21 10.049712),(22 10.041147),(23 10.039708),(24 10.045646),(25 10.009322),(26 9.989458),(27 10.05317),(28 10.110253),(29 10.125326),(30 10.108221),(31 10.074235),(32 10.061653),(33 10.089746),(34 10.156283),(35 10.235873),(36 10.321972),(37 10.402085),(38 10.49851),(39 10.528807),(40 10.527849),(41 10.501014),(42 10.560193),(43 10.666579),(44 10.780079),(45 10.8764515),(46 10.961003),(47 10.913642),(48 10.867071),(49 10.839688),(50 10.816555),(51 10.873208),(52 10.872046),(53 10.861463),(54 10.826793),(55 10.948768),(56 10.971196),(57 10.944394),(58 10.940553),(59 10.952424),(60 10.952711),(61 10.891885),(62 10.935377),(63 10.990759),(64 11.04111),(65 11.106859),(66 11.117975),(67 11.140311),(68 11.105921),(69 11.0556345),(70 11.040569),(71 11.047659),(72 10.9486475),(73 10.93933),(74 10.838712),(75 10.755211),(76 10.681724),(77 10.564332),(78 10.471869),(79 10.4068775),
(1 2.5638192),(2 4.512611),(3 6.022267),(4 7.300529),(5 8.421821),(6 9.339075),(7 10.130084),(8 10.75548),(9 11.263762),(10 11.7321),(11 12.048246),(12 12.292663),(13 12.446952),(14 12.485918),(15 12.551439),(16 12.577894),(17 12.608045),(18 12.661652),(19 12.589344),(20 12.58299),(21 12.637702),(22 12.736859),(23 12.771316),(24 12.837601),(25 12.841363),(26 12.648963),(27 12.611899),(28 12.496386),(29 12.487638),(30 12.353558),(31 12.329848),(32 12.371741),(33 12.460024),(34 12.486603),(35 12.548544),(36 12.668286),(37 12.77221),(38 12.824103),(39 12.893555),(40 12.962601),(41 13.040482),(42 13.090938),(43 13.132144),(44 13.153053),(45 13.0473),(46 13.062639),(47 12.921773),(48 12.871326),(49 12.81678),(50 12.7984085),(51 12.811014),(52 12.848359),(53 12.753106),(54 12.648946),(55 12.590279),(56 12.452936),(57 12.440348),(58 12.450155),(59 12.422932),(60 12.344479),(61 12.294134),(62 12.19734),(63 12.129537),(64 12.104332),(65 12.080363),(66 12.055541),(67 11.954615),(68 12.000059),(69 12.03447),(70 12.197813),(71 12.325152),(72 12.288241),(73 12.291552),(74 12.321013),(75 12.391457),(76 12.345166),(77 12.449492),(78 12.57107),(79 12.573624),
(1 3.5112185),(2 6.0346055),(3 7.9343004),(4 9.432722),(5 10.577634),(6 11.508437),(7 12.216591),(8 12.870572),(9 13.121142),(10 13.409114),(11 13.577418),(12 13.772686),(13 13.950004),(14 14.073124),(15 14.17103),(16 14.1803255),(17 14.18002),(18 14.310573),(19 14.464788),(20 14.623016),(21 14.685261),(22 14.715424),(23 14.716499),(24 14.677093),(25 14.644536),(26 14.589372),(27 14.661866),(28 14.653763),(29 14.602344),(30 14.463171),(31 14.369379),(32 14.443124),(33 14.506395),(34 14.580535),(35 14.546355),(36 14.570465),(37 14.702057),(38 14.830872),(39 14.809582),(40 14.792714),(41 14.887894),(42 14.892949),(43 14.796979),(44 14.560865),(45 14.391648),(46 14.354765),(47 14.236254),(48 14.268547),(49 14.221916),(50 14.361042),(51 14.365899),(52 14.380261),(53 14.44076),(54 14.392326),(55 14.415126),(56 14.4723835),(57 14.372311),(58 14.135962),(59 13.944677),(60 13.755082),(61 13.649248),(62 13.557325),(63 13.587758),(64 13.688729),(65 13.776422),(66 13.915209),(67 14.005527),(68 13.912386),(69 13.874627),(70 13.869735),(71 13.919981),(72 13.934179),(73 13.977024),(74 13.948739),(75 14.033556),(76 14.081784),(77 14.111015),(78 14.203807),(79 14.284388),
(1 4.8802485),(2 8.140182),(3 10.573407),(4 12.351793),(5 13.737385),(6 14.787003),(7 15.433616),(8 15.855846),(9 16.328585),(10 16.536137),(11 16.638748),(12 16.667257),(13 16.694284),(14 16.618156),(15 16.546804),(16 16.547295),(17 16.566162),(18 16.641232),(19 16.73268),(20 16.795801),(21 16.88349),(22 17.00442),(23 16.94081),(24 16.978607),(25 16.968058),(26 16.855568),(27 16.908373),(28 17.07251),(29 17.146229),(30 17.33768),(31 17.357025),(32 17.372248),(33 17.43053),(34 17.31804),(35 17.298601),(36 17.327114),(37 17.293835),(38 17.103628),(39 17.242102),(40 17.379301),(41 17.375849),(42 17.35954),(43 17.393818),(44 17.255463),(45 17.224487),(46 17.139912),(47 17.195854),(48 17.193993),(49 17.123362),(50 17.134363),(51 17.043598),(52 17.037964),(53 16.965904),(54 17.145468),(55 17.024622),(56 17.197859),(57 17.300941),(58 17.298359),(59 17.24769),(60 16.991123),(61 17.021355),(62 17.064697),(63 16.917557),(64 16.940973),(65 16.923403),(66 16.877033),(67 16.681711),(68 16.683876),(69 16.68376),(70 16.870367),(71 16.905872),(72 16.840189),(73 16.940458),(74 17.06734),(75 17.265776),(76 17.253757),(77 17.23275),(78 17.15573),(79 17.00608),
(1 5.9323444),(2 9.606561),(3 12.081508),(4 14.091948),(5 15.364162),(6 16.140858),(7 16.611626),(8 17.164888),(9 17.556343),(10 17.79947),(11 17.864622),(12 17.930502),(13 17.880087),(14 17.961988),(15 18.216682),(16 18.392828),(17 18.483229),(18 18.485445),(19 18.317444),(20 18.209885),(21 17.941788),(22 17.8292),(23 17.726799),(24 17.630499),(25 17.663782),(26 17.659653),(27 17.781158),(28 17.998459),(29 18.072865),(30 18.103561),(31 18.265203),(32 18.307648),(33 18.312546),(34 18.296127),(35 18.306728),(36 18.269026),(37 18.232452),(38 18.123404),(39 17.97026),(40 17.90832),(41 17.791048),(42 17.706764),(43 17.718878),(44 17.483782),(45 17.431639),(46 17.358793),(47 17.437508),(48 17.444565),(49 17.752298),(50 17.802488),(51 18.030262),(52 18.158497),(53 18.170517),(54 18.075224),(55 17.781431),(56 17.67179),(57 17.620752),(58 17.646477),(59 17.670328),(60 17.650005),(61 17.89148),(62 18.16736),(63 18.319874),(64 18.290474),(65 18.041668),(66 17.771057),(67 17.549767),(68 17.426739),(69 17.465958),(70 17.411995),(71 17.483458),(72 17.454908),(73 17.527718),(74 17.63753),(75 17.67384),(76 17.897726),(77 17.96809),(78 17.871645),(79 17.90431),
(1 6.296757),(2 9.970158),(3 12.41186),(4 14.159672),(5 15.138424),(6 15.7601),(7 16.230291),(8 16.56137),(9 16.651377),(10 16.86017),(11 17.096039),(12 17.433384),(13 17.282711),(14 17.275095),(15 17.172918),(16 17.09969),(17 17.171614),(18 17.225147),(19 17.258444),(20 17.37259),(21 17.342932),(22 17.322132),(23 17.208805),(24 17.110954),(25 17.123365),(26 17.258017),(27 17.256893),(28 17.188877),(29 17.044249),(30 16.96957),(31 17.008278),(32 17.082773),(33 17.078869),(34 17.130125),(35 17.075016),(36 16.994198),(37 16.926672),(38 16.883015),(39 16.923296),(40 16.958559),(41 16.88327),(42 16.984253),(43 17.105818),(44 17.215744),(45 17.27273),(46 17.262506),(47 17.114754),(48 17.12661),(49 17.212988),(50 17.34855),(51 17.182722),(52 17.1641),(53 17.073988),(54 16.925972),(55 16.548847),(56 16.538584),(57 16.544872),(58 16.557835),(59 16.495502),(60 16.347622),(61 16.51059),(62 16.526718),(63 16.517517),(64 16.55428),(65 16.608658),(66 16.776497),(67 16.572699),(68 16.56622),(69 16.647945),(70 16.604671),(71 16.799194),(72 16.952848),(73 16.982689),(74 16.987045),(75 17.138618),(76 17.172508),(77 17.145758),(78 17.00682),(79 16.638063),
