q, (a, b, c)
1.5, (-529229908241.8815, 484576.0201787431, 529230583327.60736)
2.5, (-153831243.2661273, 68.35436405397742, 156343700.98279098)
3.5, (-138274718.04749334, 18.972309312744713, 115764561.10206413)
4.5, (-124260686.38848627, 7.730700620298486, 83838585.43253016)
5.5, (-96808515.29982838, 7.514292388597907, 65581566.51729709)
6.5, (-97524369.70678279, 9.00555537179457, 72675906.90660062)
7.5, (-64378919.040611215, 6.344864306387258, 44267774.655909635)
8.5, (-45626884.2638705, 9.258729950112684, 35412656.23427901)
9.5, (-27071220.22641519, 13.280726618278218, 24376758.044415984)
10.5, (-25979126.957678415, 12.231423426352801, 22106091.532474518)
11.5, (-20501539.19319121, 7.717081924868329, 16136484.80330447)
12.5, (-18203570.606407538, 5.960138776391387, 13488673.14043039)
13.5, (-14942847.874951147, 5.6394015380855205, 11362668.219538232)
14.5, (-14857612.055434437, 4.5200951308808195, 10436049.976178909)
15.5, (-12533371.732999334, 4.634922529374183, 9435524.817087328)
16.5, (-10891701.418261793, 6.2192833899447475, 8717799.64445798)
17.5, (-9773064.197298385, 7.73373746145384, 8318938.055300592)
18.5, (-9577245.99045173, 7.945385684712195, 8391416.719224561)
19.5, (-8520092.972393094, 9.135639392741526, 7935421.059091612)
20.5, (-7550808.597282806, 5.131531578766588, 6055128.763003016)
21.5, (-6385827.534808143, 6.29593271645268, 5479792.825519154)
22.5, (-5667477.363928252, 7.474804268390727, 5068532.588519121)
23.5, (-5089590.740466143, 8.311295163023754, 4847676.794920356)
24.5, (-4756126.891279998, 6.849189869697288, 4328175.499958907)
25.5, (-4078058.608599968, 5.326390905441069, 3519277.9790033093)
26.5, (-4256592.00311877, 4.45669204112802, 3394201.8006966026)
27.5, (-4005792.9270119597, 4.344261392733722, 3118327.9838277954)
28.5, (-3676875.5768778734, 4.570513345302869, 2930275.5393253006)
29.5, (-3295694.2511287266, 5.4209588408611005, 2768341.6325222934)
30.5, (-2354790.884435876, 7.429390524435044, 2319252.1356706424)
31.5, (-2507204.938421214, 5.387853510676542, 2176786.8091909382)
32.5, (-2468011.1782484655, 4.746621132121519, 2084770.3841330186)
33.5, (-2294868.43698248, 4.650762725875075, 1931438.023748239)
34.5, (-2039990.4000072984, 5.474601819231495, 1849216.121986941)
35.5, (-1961156.2296240034, 7.0330472913790825, 1927719.6943363473)
36.5, (-1897850.5258940211, 6.998449012774013, 1838227.6315189982)
37.5, (-1404913.7245035516, 10.181583736220185, 1642598.7228489402)
38.5, (-1428828.0189247802, 7.824934013191982, 1523438.1599727417)
39.5, (-1152147.8692598848, 11.59753826530225, 1442948.6440416698)
40.5, (-1212451.3043461686, 9.475391617729338, 1357850.449215498)
41.5, (-1069409.0464672835, 9.831979495174773, 1235089.179843169)
42.5, (-824188.1023730821, 11.854835809592576, 1078447.351872103)
43.5, (-812989.4199847315, 11.238133269610689, 1028830.3675648747)
44.5, (-782007.4448992098, 14.278852105282445, 1004080.7666001144)
45.5, (-741972.9736019878, 9.523268074342676, 854659.6706376615)
46.5, (-770609.2788960796, 11.22188422927273, 940696.5115506502)
47.5, (-673368.9456239466, 16.366287853902097, 948969.6145435029)
48.5, (-645186.2879314511, 12.86181337137557, 851255.0187978453)
49.5, (-600779.0875865361, 14.891208159328013, 847809.3630447976)
50.5, (-611221.1987412189, 10.144453921960107, 764358.5855460556)
51.5, (-523175.8353557982, 16.40953551538707, 751193.1121962221)
52.5, (-506980.77313990594, 34.17856172089547, 780418.9987595411)
53.5, (-442871.92657827446, 16.064239330677065, 640062.547537013)
54.5, (-421615.40878391603, 17.656702918654183, 623896.8593463843)
55.5, (-436099.002560808, 17.724424581855594, 618274.7640698745)
56.5, (-433367.6425888987, 17.68417815745539, 603453.7116121063)
57.5, (-397872.291428371, 19.79107761608931, 564105.1700673873)
58.5, (-406051.56383497035, 12.517399778454289, 534219.2774580931)
59.5, (-392806.3352939657, 15.673565954468382, 543671.6944588199)
60.5, (-405249.0510855847, 9.237408216994638, 497854.6946096442)
61.5, (-389392.5480214751, 8.434890790501376, 472738.1967038466)
62.5, (-308296.82863236964, 18.397831847614597, 488286.4923945235)
63.5, (-360433.4981805187, 17.203598912450744, 513058.2740017053)
64.5, (-366673.74759772856, 26.688812643075053, 535408.1806168813)
65.5, (-343956.70671506494, 17.266669919091274, 465546.79342087975)
66.5, (-289232.2355524103, 14.101672803780527, 395558.80305700295)
67.5, (-324546.18633517704, 13.702343992112372, 427937.321943336)
68.5, (-320535.12856724754, 17.5741153320625, 440247.27575617883)
69.5, (-346454.44831755175, 20.409953388870026, 459570.12318366085)
70.5, (-266817.06509719556, 23.696165068857674, 394220.88153072854)
71.5, (-257664.90420698337, 13.825731652177618, 344723.2114123117)
72.5, (-261519.07087311157, 13.992806915804966, 342545.46460455854)
73.5, (-301591.6959259837, 9.65625355534039, 351132.8580022328)
74.5, (-247222.76150504526, 11.62035551674216, 319243.63470045873)
75.5, (-205010.7068663454, 8.97784844856955, 261206.42917361102)
76.5, (-212831.34380246126, 7.346583981226631, 258611.28769363838)
77.5, (-225482.19432350362, 7.833960864840701, 269995.77262028505)
78.5, (-285141.38537370507, 7.0078191167773864, 298930.66958274494)
79.5, (-233037.5080618315, 8.669057110933078, 271319.7108536676)
80.5, (-237679.81377375012, 8.899736024728613, 269316.9332719829)
81.5, (-220340.0708558074, 7.521960473279928, 246426.52771300852)
82.5, (-231942.58161897224, 6.537278392704845, 245003.61345096526)
83.5, (-233647.92034640026, 5.660740299520873, 232889.79774189)
84.5, (-199619.8156712998, 4.763506474783991, 199904.36568131292)
85.5, (-196554.5668557902, 5.415682095407009, 206399.5796967076)
86.5, (-202949.14873351794, 4.920704704996692, 202772.15713370498)
87.5, (-165785.33520785446, 5.7231098272583205, 181999.10705842002)
88.5, (-191982.20564233966, 4.928220447966761, 190261.865642783)
89.5, (-169317.67852263877, 4.631054171770776, 171415.83041047122)
90.5, (-160800.9966414097, 5.353253610252842, 169009.38084724528)
91.5, (-161589.55400466194, 4.8721903378487985, 165294.98218068274)
92.5, (-154265.9820248411, 4.33061948023811, 155388.62841332002)
93.5, (-172036.41183114832, 4.149722322296913, 164351.22166596967)
94.5, (-151588.11551399285, 4.320010397187933, 149610.36422957917)
95.5, (-146354.00710054702, 3.6744444652950254, 137645.5542188504)
96.5, (-129015.91880381858, 3.804335984357539, 127772.10148551277)
97.5, (-129290.3826059047, 3.8245209324695275, 125811.15325187803)
98.5, (-139809.15501154022, 3.4152045895954366, 126669.37538132053)
99.5, (-120948.24141679134, 3.6088529421551274, 114630.3683544289)
100.5, (-124228.65334309975, 3.502385745066505, 115414.04724937714)
101.5, (-103666.71018270153, 3.6952126104321783, 103838.80142715585)
102.5, (-104005.76369446042, 3.054509943022284, 97683.11320226199)
103.5, (-115523.94638959097, 2.808654341364471, 100687.48624721577)
104.5, (-108999.63742840361, 3.053791493086985, 99598.07736964038)
105.5, (-103176.57083404332, 2.940497846282274, 93464.69844432037)
106.5, (-91245.61156443627, 3.094587596700892, 86884.22610743188)
107.5, (-84585.2705176764, 3.068577277360225, 80767.42461997835)
108.5, (-81811.01123676424, 2.9043034840826705, 76459.41370782463)
109.5, (-75619.15217462658, 3.1024408966908, 72902.72614475904)
110.5, (-78360.59971873101, 2.979971761937136, 74160.29186116379)
111.5, (-76458.71664683598, 3.1095373540326627, 73438.07718728922)
112.5, (-77249.09455978565, 3.068004377491128, 73951.52345574777)
113.5, (-79966.11450279604, 3.095014197533954, 75234.82461046256)
114.5, (-81624.07443520524, 3.054754744608322, 74556.63433065308)
115.5, (-81793.44098522206, 3.1942663568643597, 75713.6162892484)
116.5, (-71863.54600671737, 3.318029762350127, 69947.69824416786)
117.5, (-67924.16397070169, 3.434888737312956, 67357.37948612009)
118.5, (-68286.42110607633, 3.0231809900706677, 65132.23770473495)
119.5, (-74378.05138820299, 2.7388716892337195, 66323.3639949905)
120.5, (-68577.7347368567, 2.8268027015945516, 62896.36110930413)
121.5, (-61823.54058979196, 3.1394847388946734, 60276.83311555474)
122.5, (-59631.20136178693, 3.013325925244248, 57758.34373919629)
123.5, (-53961.38381937006, 3.2431718787017916, 54071.19421140507)
124.5, (-51224.23585015492, 3.2567924704327713, 51586.4513587354)
125.5, (-51492.10408805903, 2.687331975952584, 48180.03330689037)
126.5, (-51163.460581761865, 2.9508128468387707, 49422.638038242)
127.5, (-45026.22884665734, 3.0755940408737987, 46407.80793553392)
128.5, (-44439.2988211529, 2.5813776017091814, 43475.76284302226)
129.5, (-43731.67150182702, 2.9772765823235257, 44023.039993948434)
130.5, (-44597.69135381518, 2.7284387398479675, 43155.32512873358)
131.5, (-42528.79485383094, 2.8966812290967665, 43020.79221442591)
132.5, (-43631.71687221488, 2.751443308474835, 43019.18141121112)
133.5, (-40258.48934749255, 2.6633807710616058, 39664.086772360155)
134.5, (-37280.45304133411, 2.75375015856069, 37932.382156679654)
135.5, (-39959.526494414895, 2.6792585313219948, 38534.063669645715)
136.5, (-36738.623243261325, 2.774609039133747, 37146.44845000032)
137.5, (-34379.36097272718, 2.8498001563380013, 35388.52146543765)
138.5, (-35414.22746590087, 2.6592337489535662, 35100.55453497999)
139.5, (-36791.039964050535, 2.897928110921222, 36311.30718858631)
140.5, (-37353.37763431874, 2.6242029796368525, 35317.93402373931)
141.5, (-36408.58735033575, 2.8640946512244634, 35596.39139419604)
142.5, (-34691.2602159547, 2.722687934736999, 33698.7402106456)
143.5, (-35190.59972820913, 2.918533576431667, 34121.76140470473)
144.5, (-38156.40378042266, 2.591278314440614, 34484.14113651814)
145.5, (-33521.94689266267, 2.78727095833159, 32178.168864446918)
146.5, (-38689.246252967685, 2.7105490967572057, 34866.52365923624)
147.5, (-33522.31705008558, 2.669274569489416, 31269.323593990655)
148.5, (-33313.17090330357, 2.6570111559325493, 30978.412603054465)
149.5, (-31225.77584488585, 2.840856455450477, 30058.840177196365)
150.5, (-30399.895968166227, 2.6929407883957928, 29199.358757678707)
151.5, (-31447.332938488693, 2.619145489365538, 29513.583769718203)
152.5, (-27669.858499552207, 2.5994438712970136, 26805.47654309)
153.5, (-27705.387915554165, 2.4463396295128743, 25799.799413699442)
154.5, (-27988.552319482922, 2.4253172704299897, 26198.86725270279)
155.5, (-28143.786215054213, 2.218888957291729, 25249.056177107803)
156.5, (-26125.26239775634, 2.450177999566798, 24576.637439457692)
157.5, (-25062.13532686446, 2.48345379109588, 24007.542729501234)
158.5, (-23483.046436354878, 2.568338079543919, 22949.335367556803)
159.5, (-25146.9988296793, 2.1758661566826087, 22392.762744829073)
160.5, (-22182.63622250948, 2.413426051951995, 21046.051138098956)
161.5, (-20568.27005241937, 2.588644041576516, 20662.956600254533)
162.5, (-20093.44320210934, 2.530615911635594, 19949.944710703458)
163.5, (-19452.439996757137, 2.4264606175245764, 19118.625762193074)
164.5, (-18656.965551186116, 2.5836658778375368, 18881.113171323657)
165.5, (-19614.9572382447, 2.3329550124877514, 18773.75586209989)
166.5, (-18504.29898857861, 2.344215657084852, 18185.307714497678)
167.5, (-18397.381863823786, 2.312676037898412, 17837.240030545923)
168.5, (-19077.123261826822, 2.1828566822063893, 17716.65217974086)
169.5, (-16715.801398842996, 2.290853666622092, 16342.790556496579)
170.5, (-16210.650348392915, 2.4531128603809185, 16238.926914128768)
171.5, (-14159.174290488623, 2.8499562783652497, 15349.583629690882)
172.5, (-14682.43623246001, 2.5941142629229503, 15111.02207238728)
173.5, (-14263.09422019781, 2.5746734323032103, 14793.057094502032)
