1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,512.5,513.5,514.5,515.5,516.5,517.5,518.5,519.5,520.5,521.5,522.5,523.5,524.5,525.5,526.5,527.5,528.5,529.5,530.5,531.5,532.5,533.5,534.5,535.5,536.5,537.5,538.5,539.5,540.5,541.5,542.5,543.5,544.5,545.5,546.5,547.5,548.5,549.5,550.5,551.5,552.5,553.5,554.5,555.5,556.5,557.5,558.5,559.5,560.5,561.5,562.5,563.5,564.5,565.5,566.5,567.5,568.5,569.5,570.5,571.5,572.5,573.5,574.5,575.5,576.5,577.5,578.5,579.5,580.5,581.5,582.5,583.5,584.5,585.5,586.5,587.5,588.5,589.5,590.5,591.5,592.5,593.5,594.5,595.5,596.5,597.5,598.5,599.5,600.5,601.5,602.5,603.5,604.5,605.5,606.5,607.5,608.5,609.5,610.5,611.5,612.5,613.5,614.5,615.5,616.5,617.5,618.5,619.5,620.5,621.5,622.5,623.5,624.5,625.5,626.5,627.5,628.5,629.5,630.5,631.5,632.5,633.5,634.5,635.5,636.5,637.5,638.5,639.5,
(1 203585.58),(2 207315.52),(3 917038.44),(4 11306367),(5 35688240),(6 35629300),(7 25429784),(8 8771009),(9 15979325),(10 15924091),(11 21844118),(12 41036148),(13 45716224),(14 46068812),(15 43440896),(16 40437388),(17 33567016),(18 33814924),(19 33113850),(20 31033674),(21 27674366),(22 27760666),(23 23455800),(24 21693094),(25 20716606),(26 20777752),(27 22541536),(28 17626720),(29 17437910),(30 17539856),(31 17114552),(32 29269878),(33 17843086),(34 17864252),(35 22078814),(36 33248934),(37 45791108),(38 46010930),(39 38232868),(40 42482684),(41 47202700),(42 47412896),(43 52157068),(44 41883108),(45 33715384),(46 33672580),
(1 179350.75),(2 178790.3),(3 380810.8),(4 3047615.8),(5 10755165),(6 10750307),(7 8231232),(8 7221657),(9 9156818),(10 9139229),(11 10485391),(12 15148058),(13 15778730),(14 15750990),(15 14729408),(16 13990806),(17 14181891),(18 14199544),(19 14315795),(20 14388422),(21 14852822),(22 14908883),(23 14871901),(24 15461818),(25 14902090),(26 14936336),(27 15897406),(28 16470691),(29 17286604),(30 17359834),(31 18389594),(32 22493476),(33 15807530),(34 15888176),(35 17501752),(36 23978682),(37 30610278),(38 30636032),(39 27577860),(40 28296070),(41 28833460),(42 28868768),(43 28967814),(44 27563226),(45 27025364),(46 27009108),
(1 218553.39),(2 218924.08),(3 523378.84),(4 2326189.3),(5 6035706),(6 6027980.5),(7 5402589),(8 3984439.8),(9 5153699),(10 5146872),(11 5477820),(12 7659026.5),(13 7480301.5),(14 7449948),(15 6607773.5),(16 8705301),(17 8480559),(18 8502397),(19 7188596),(20 8039071.5),(21 7860953.5),(22 7870718.5),(23 7659061.5),(24 9625595),(25 8862699),(26 8837520),(27 9527267),(28 10214203),(29 11202139),(30 11198899),(31 12222867),(32 13287029),(33 8657189),(34 8656294),(35 9312093),(36 13510568),(37 16424311),(38 16416467),(39 15696979),(40 13656299),(41 13087643),(42 13117133),(43 13836715),(44 15086152),(45 15595395),(46 15598189),
(1 150906.77),(2 152025),(3 321801.44),(4 1276767.1),(5 2485443),(6 2482021.3),(7 3026021),(8 2741943.8),(9 3369397.8),(10 3363854.5),(11 3153395),(12 3841302.8),(13 4835298),(14 4815596.5),(15 5399480),(16 5502557),(17 5216477.5),(18 5202103.5),(19 4700470),(20 6051144.5),(21 5849221),(22 5860225),(23 5279592),(24 5061194),(25 4423324.5),(26 4434141.5),(27 4471714),(28 3949905.8),(29 4050810.8),(30 4057996.5),(31 4659019),(32 6412934),(33 6549383),(34 6562161.5),(35 7273732),(36 8625290),(37 8865604),(38 8855064),(39 8557188),(40 8500138),(41 8883578),(42 8880169),(43 8346384),(44 8403856),(45 8096535),(46 8092290),
(1 188695.72),(2 190100.84),(3 540169.3),(4 1942777.3),(5 3398932.3),(6 3407766.5),(7 4480551),(8 4827792.5),(9 4988559.5),(10 4980983.5),(11 4694145.5),(12 4732519.5),(13 4895863.5),(14 4887718.5),(15 4824561.5),(16 4890909.5),(17 5103271.5),(18 5115716.5),(19 5558508),(20 6758394),(21 6417691.5),(22 6436267.5),(23 6233574.5),(24 6508891),(25 6539665.5),(26 6546080.5),(27 6254411),(28 6008877),(29 5764370),(30 5775268.5),(31 5789735.5),(32 7037976.5),(33 9418533),(34 9436132),(35 11084393),(36 12566477),(37 12432192),(38 12419840),(39 12716164),(40 11582690),(41 11683268),(42 11665318),(43 11927584),(44 13733277),(45 14277047),(46 14281594),
(1 214757.2),(2 216212.75),(3 777888.9),(4 2253449.5),(5 2943776.3),(6 2936141.5),(7 3371265.3),(8 3907555.3),(9 3984920),(10 3981132),(11 4343781.5),(12 5501279),(13 6475686.5),(14 6468161.5),(15 6698671.5),(16 6270820),(17 5395041),(18 5409371),(19 5031463),(20 5448552.5),(21 5758987.5),(22 5774268),(23 6595370.5),(24 8386009.5),(25 8925965),(26 8919118),(27 9332522),(28 9255656),(29 9140064),(30 9161670),(31 9922570),(32 11311589),(33 14300504),(34 14279077),(35 15541274),(36 15083034),(37 13171456),(38 13139882),(39 12903712),(40 12351544),(41 12971665),(42 12944099),(43 14323616),(44 17863628),(45 18269654),(46 18280870),
(1 224577.03),(2 222033.23),(3 764513.1),(4 2539221.5),(5 3136783.5),(6 3133553.5),(7 3311235.5),(8 3329257.8),(9 3445896.5),(10 3450369.8),(11 3913773.8),(12 5125885),(13 5868125),(14 5883088),(15 6840695.5),(16 7578832.5),(17 8119944),(18 8120461.5),(19 8139519),(20 6912637.5),(21 7196855.5),(22 7201815.5),(23 7476346),(24 7354465),(25 7359045),(26 7347224.5),(27 7028445.5),(28 6722353),(29 6851346.5),(30 6853504),(31 6919974),(32 6446477.5),(33 8040760.5),(34 8052293.5),(35 8755171),(36 9862087),(37 9681397),(38 9678466),(39 9300049),(40 8252527.5),(41 8708537),(42 8670001),(43 9840391),(44 11580022),(45 12087522),(46 12089429),
(1 297324.9),(2 295829.78),(3 919082.3),(4 2636051.5),(5 3162572.8),(6 3159017.8),(7 3550730.3),(8 3935237.8),(9 4119175.8),(10 4122726.8),(11 4239983.5),(12 4632166.5),(13 4675085),(14 4664089),(15 5151222),(16 6137714),(17 7134597),(18 7141815),(19 7615919),(20 7491431),(21 7163341),(22 7151226),(23 6623082.5),(24 6922897.5),(25 7126140.5),(26 7122751),(27 6462816.5),(28 5973555),(29 5977958.5),(30 5985265),(31 6302647.5),(32 7888389),(33 9361820),(34 9371610),(35 10690989),(36 11780012),(37 10987666),(38 10993201),(39 10659145),(40 9162420),(41 10092725),(42 10083151),(43 10991806),(44 13188567),(45 14174459),(46 14174773),
(1 237669.16),(2 235344.38),(3 775129.75),(4 2813344.5),(5 3455632),(6 3460403.8),(7 3752609.5),(8 3609176.3),(9 3895177.8),(10 3896379.3),(11 3917213.8),(12 3643581),(13 3344673),(14 3351863.5),(15 3586859.3),(16 4938276),(17 5890853.5),(18 5891225.5),(19 5979236.5),(20 5683196),(21 5578420.5),(22 5573386),(23 5156609),(24 5831458),(25 5790837),(26 5794513),(27 5693338.5),(28 5550260.5),(29 5769162),(30 5763081.5),(31 6090172),(32 6948039.5),(33 7341614),(34 7344079.5),(35 7583897),(36 7647276),(37 7662127.5),(38 7664030),(39 8031941.5),(40 9148492),(41 9335814),(42 9340212),(43 10051689),(44 10773090),(45 10669924),(46 10676382),
(1 353644.4),(2 351697.38),(3 1041949.25),(4 3543056.5),(5 4164730.8),(6 4166017.8),(7 4225801),(8 3384379.3),(9 3495043),(10 3494886.3),(11 3965523),(12 3944517.3),(13 3633950.5),(14 3641334.5),(15 4234067),(16 6291332.5),(17 6919361),(18 6926060.5),(19 6815725),(20 6117178.5),(21 5925480),(22 5933120.5),(23 5323952),(24 5393449),(25 5616343),(26 5610124.5),(27 6106426),(28 6441902),(29 6479644.5),(30 6471888.5),(31 6370225.5),(32 6959646),(33 7569242.5),(34 7586076.5),(35 8005914),(36 8406052),(37 8455812),(38 8454495),(39 8482344),(40 9307889),(41 9415678),(42 9434372),(43 10441620),(44 12098623),(45 12751286),(46 12754953),
(1 343301.25),(2 343966.4),(3 919982.5),(4 2643742.5),(5 3107130),(6 3099242),(7 3277309.3),(8 2669199),(9 2824395.8),(10 2828328.5),(11 3231152.5),(12 3347796),(13 3382655),(14 3392570.8),(15 4302324.5),(16 5414497),(17 5679300),(18 5687594.5),(19 5674760.5),(20 4938761.5),(21 5110167.5),(22 5107497.5),(23 5271582),(24 5965113.5),(25 6355585),(26 6357892),(27 6635358),(28 6708334),(29 6775150.5),(30 6783123.5),(31 6808372),(32 7680813),(33 8688557),(34 8685781),(35 9674214),(36 10755883),(37 10801535),(38 10796862),(39 10310368),(40 9346867),(41 9914978),(42 9927439),(43 11020397),(44 11153489),(45 10640660),(46 10632467),
