q, (a, b, c)
1.5, (-34390754.77148823, 66.72613740805208, 32154604.33360162)
2.5, (-54063887.96827044, 105.02527969886735, 51459215.66494965)
3.5, (-25355531.554328695, 39.09462700283531, 22708449.00297698)
4.5, (-15912437.153234271, 19.668557129097145, 13042213.88644597)
5.5, (-17193916.63611159, 24.705749859898297, 14902642.399385363)
6.5, (-17188537.94146217, 15.220960389572877, 13932297.062127562)
7.5, (-22368371.94294058, 9.13844678619825, 15846572.170354305)
8.5, (-27713063.803734023, 6.89595256918932, 18051463.061342172)
9.5, (-21147375.31804077, 7.303670509505773, 14043919.433850696)
10.5, (-13687947.176643647, 7.336671753900804, 9446409.711980158)
11.5, (-11046251.31272018, 7.594093405232469, 7988919.976582441)
12.5, (-6657796.615912305, 18.158090624681964, 6284724.945853555)
13.5, (-6543729.153307461, 18.107322565841372, 5839135.983075819)
14.5, (-6652892393.530573, 128236.94163182886, 6653964337.592893)
15.5, (-4366802.987725293, 8.448080276655201, 3443667.4499873915)
16.5, (-3126771.914110355, 7.2554580596402225, 2485659.352441929)
17.5, (-2954819.8717603507, 7.304323633978729, 2277740.1077346914)
18.5, (-2895128.4370048596, 7.5384409315724845, 2335473.677250425)
19.5, (-2158535.4685419104, 7.271155893585989, 1797985.8626623082)
20.5, (-1892420.037212572, 10.967626444408296, 1774465.4930505143)
21.5, (-1696348.0120088328, 9.89408636791156, 1530569.9513144179)
22.5, (-1611068.4152746252, 7.828886157632881, 1380317.363819146)
23.5, (-1295128.324771243, 9.558298987378908, 1237346.4391095515)
24.5, (-1200177.7451367904, 9.18680783505604, 1159307.070027342)
25.5, (-1104097.649783457, 8.4009875814614, 1092535.167712336)
26.5, (-1096474.6548084852, 5.339401945769363, 911755.3328444016)
27.5, (-1022224.678432307, 4.406735983250683, 799603.6562685819)
28.5, (-973855.8110861032, 4.0044444804895285, 710253.0619348123)
29.5, (-907272.590196906, 3.7607550166080195, 638530.0235077322)
30.5, (-805986.7233371952, 3.84302056907085, 590404.9081365748)
31.5, (-854786.8696675077, 3.345193419285563, 584285.3025449499)
32.5, (-690051.2248151213, 4.701188172442707, 547558.8613656244)
33.5, (-624312.9604755511, 4.275549257346663, 499841.4333879671)
34.5, (-632554.1627435716, 4.058407149511774, 496999.2745297854)
35.5, (-627629.0924337638, 4.2467874076403165, 496523.5919589238)
36.5, (-441521.3442975172, 4.224251323212319, 376299.57047250925)
37.5, (-473735.0408005459, 3.0899094919807926, 350114.1558937963)
38.5, (-476355.1565599021, 2.705441392318432, 331031.54352129373)
39.5, (-471631.05405745097, 3.0228378508791884, 340783.2336956918)
