1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 9.410659),(2 20.416306),(3 34.189114),(4 44.380314),(5 50.716022),(6 56.936577),(7 62.22328),(8 66.82618),(9 71.65157),(10 77.47954),(11 82.92509),(12 87.432),(13 91.87779),(14 97.2437),(15 102.12377),(16 105.555565),(17 108.69696),(18 110.51576),(19 112.394485),(20 115.081894),(21 116.796745),(22 118.975044),(23 121.121506),(24 122.53941),(25 123.30762),(26 124.42908),(27 127.16617),(28 129.15825),(29 129.91069),(30 131.3248),(31 133.68037),(32 135.56638),(33 136.14406),(34 135.52602),(35 134.40945),(36 132.59296),(37 131.60533),(38 132.20256),(39 134.302),(40 136.56442),(41 138.23122),(42 140.01874),(43 142.02028),(44 142.66452),(45 142.42966),(46 141.52249),(47 140.59444),(48 140.53203),(49 140.55148),(50 139.60103),(51 138.31543),(52 136.28668),(53 134.2141),(54 134.43134),(55 136.32767),(56 140.64795),(57 143.5701),(58 146.5918),(59 148.27261),(60 149.25716),(61 149.44975),(62 149.17532),(63 149.54378),(64 150.08095),(65 150.92357),(66 151.89705),(67 154.2649),(68 154.44371),(69 153.1909),(70 151.78476),(71 151.37006),(72 150.29245),(73 149.81152),(74 149.72568),(75 149.65736),(76 149.98062),(77 149.99318),(78 150.33173),(79 150.41597),
(1 9.096481),(2 19.713661),(3 32.155773),(4 40.770824),(5 45.312515),(6 49.65795),(7 53.513607),(8 56.3823),(9 59.08303),(10 62.877285),(11 67.79647),(12 72.220505),(13 75.7568),(14 78.982124),(15 82.15697),(16 84.89933),(17 86.332954),(18 87.47623),(19 88.07485),(20 89.364456),(21 90.642365),(22 92.38519),(23 94.88063),(24 96.2879),(25 97.255684),(26 98.59255),(27 100.321434),(28 102.24717),(29 103.26712),(30 104.77559),(31 106.73085),(32 109.03381),(33 111.53798),(34 112.905464),(35 113.67887),(36 113.47129),(37 113.22944),(38 113.602806),(39 115.18566),(40 115.95151),(41 116.28823),(42 116.3157),(43 116.91765),(44 117.58482),(45 117.85435),(46 117.79437),(47 118.06839),(48 119.17982),(49 120.1376),(50 120.880104),(51 121.183685),(52 121.61726),(53 122.07705),(54 122.90194),(55 124.01079),(56 125.894005),(57 126.702705),(58 127.486885),(59 127.782974),(60 127.92784),(61 128.2246),(62 128.3446),(63 128.65468),(64 129.59134),(65 129.73476),(66 129.69936),(67 130.3948),(68 131.47878),(69 131.03076),(70 130.68073),(71 130.87231),(72 130.89091),(73 131.31606),(74 131.94736),(75 132.92291),(76 133.41832),(77 133.9848),(78 134.30054),(79 134.54877),
(1 7.779243),(2 17.013168),(3 27.409111),(4 34.16771),(5 37.798893),(6 41.21579),(7 44.23042),(8 46.139107),(9 47.67572),(10 50.405407),(11 54.107304),(12 57.36163),(13 59.709587),(14 61.957603),(15 63.463577),(16 64.93508),(17 65.77965),(18 66.10564),(19 66.65343),(20 67.579),(21 69.042015),(22 70.533516),(23 72.3084),(24 73.77723),(25 74.84144),(26 75.953514),(27 77.38362),(28 78.42865),(29 78.68293),(30 79.2288),(31 80.61627),(32 82.19908),(33 83.36088),(34 84.093506),(35 84.74477),(36 84.992805),(37 84.859055),(38 85.04992),(39 85.64285),(40 85.95575),(41 86.15298),(42 85.90115),(43 85.92852),(44 86.40049),(45 86.44116),(46 86.04357),(47 86.08829),(48 86.23232),(49 86.255104),(50 86.10288),(51 85.78243),(52 85.96107),(53 86.361336),(54 86.975266),(55 88.10184),(56 89.47248),(57 90.31648),(58 91.055435),(59 91.47252),(60 91.74908),(61 91.84454),(62 92.158516),(63 93.30263),(64 94.18189),(65 94.3403),(66 94.76501),(67 95.32442),(68 95.66802),(69 95.55171),(70 95.1689),(71 94.86742),(72 94.68946),(73 94.648),(74 94.38883),(75 94.19254),(76 93.760155),(77 93.51493),(78 93.13097),(79 92.7862),
(1 8.261409),(2 17.210836),(3 27.406395),(4 33.644608),(5 37.38328),(6 41.13627),(7 44.715088),(8 47.225437),(9 49.056698),(10 51.82477),(11 55.342804),(12 58.401398),(13 60.2093),(14 61.635735),(15 62.856827),(16 64.347496),(17 65.332214),(18 65.75135),(19 66.50983),(20 67.022026),(21 67.89231),(22 68.61847),(23 69.55864),(24 70.72064),(25 71.57812),(26 72.3685),(27 73.60084),(28 74.22337),(29 74.25373),(30 74.37659),(31 74.95938),(32 76.27104),(33 77.145096),(34 77.81386),(35 78.54792),(36 79.0843),(37 79.37887),(38 79.59113),(39 80.15363),(40 80.56458),(41 81.01528),(42 80.84801),(43 80.80609),(44 81.30265),(45 81.255875),(46 80.751915),(47 80.36647),(48 80.23284),(49 80.21704),(50 79.99044),(51 79.737686),(52 80.32634),(53 80.846275),(54 81.619545),(55 82.10907),(56 83.0067),(57 83.47072),(58 83.81048),(59 84.12106),(60 84.433495),(61 84.36927),(62 84.6957),(63 85.20246),(64 86.04883),(65 86.249435),(66 86.565605),(67 86.747765),(68 86.9211),(69 86.56109),(70 86.02998),(71 85.47288),(72 85.05794),(73 84.635185),(74 84.03888),(75 83.740524),(76 83.66832),(77 83.740234),(78 83.88994),(79 84.153694),
(1 7.6377025),(2 15.619219),(3 24.054333),(4 29.232155),(5 32.365063),(6 35.579357),(7 38.942654),(8 41.505573),(9 43.26465),(10 45.487312),(11 48.1747),(12 50.639286),(13 52.122623),(14 53.351784),(15 54.417336),(16 55.275974),(17 55.933895),(18 56.09692),(19 56.459892),(20 56.83809),(21 57.39654),(22 57.553978),(23 58.115715),(24 58.74234),(25 59.02777),(26 59.524544),(27 60.291786),(28 60.82149),(29 60.96116),(30 61.099785),(31 61.583218),(32 62.733376),(33 63.439537),(34 63.680065),(35 63.86232),(36 64.009346),(37 64.06825),(38 64.46054),(39 65.21506),(40 65.76208),(41 66.08165),(42 65.95895),(43 66.35595),(44 66.67458),(45 66.653984),(46 66.14876),(47 66.19744),(48 66.36015),(49 66.48937),(50 66.17338),(51 66.00023),(52 66.37912),(53 66.558136),(54 66.91924),(55 67.00524),(56 67.42942),(57 67.63587),(58 67.628265),(59 68.002),(60 68.293915),(61 68.455345),(62 68.59068),(63 68.93131),(64 69.457985),(65 69.60803),(66 69.77978),(67 70.109116),(68 70.77848),(69 70.969215),(70 70.88711),(71 71.074554),(72 71.30096),(73 71.41922),(74 71.31913),(75 71.04393),(76 71.17214),(77 71.23295),(78 71.375336),(79 71.61091),
(1 5.0724754),(2 10.431707),(3 15.997518),(4 19.674416),(5 21.903093),(6 24.170017),(7 26.296247),(8 28.05479),(9 29.207308),(10 30.597466),(11 32.07266),(12 33.543747),(13 34.404327),(14 34.962616),(15 35.915928),(16 36.487835),(17 36.902565),(18 37.173416),(19 37.301586),(20 37.667706),(21 38.09253),(22 38.423508),(23 38.91863),(24 39.377953),(25 39.54339),(26 39.85377),(27 40.63165),(28 41.29624),(29 41.54594),(30 41.864906),(31 42.04184),(32 42.760017),(33 43.06703),(34 43.104412),(35 43.20371),(36 43.427258),(37 43.733006),(38 44.036602),(39 44.382275),(40 44.552235),(41 44.55841),(42 44.334805),(43 44.29481),(44 44.29961),(45 44.08025),(46 43.694744),(47 43.677814),(48 43.797165),(49 43.753403),(50 43.425434),(51 42.998455),(52 42.914238),(53 42.98994),(54 43.119026),(55 43.448498),(56 44.074787),(57 44.48346),(58 44.66522),(59 44.798912),(60 44.829697),(61 44.839348),(62 44.770218),(63 44.810318),(64 45.004574),(65 45.13736),(66 45.2329),(67 45.350704),(68 45.56737),(69 45.42121),(70 45.2819),(71 45.288723),(72 45.34494),(73 45.284443),(74 44.949036),(75 44.890778),(76 44.811787),(77 44.672462),(78 44.790623),(79 44.90072),
(1 4.9129953),(2 10.000462),(3 15.2890835),(4 18.61175),(5 20.655748),(6 22.583452),(7 24.513279),(8 26.195889),(9 27.193964),(10 28.185404),(11 29.319767),(12 30.610819),(13 31.361221),(14 31.862743),(15 32.839996),(16 33.554504),(17 34.031456),(18 34.26233),(19 34.533916),(20 35.01893),(21 35.26017),(22 35.38917),(23 35.599255),(24 35.96857),(25 36.157253),(26 36.427723),(27 37.01279),(28 37.547684),(29 37.823505),(30 38.082645),(31 38.36736),(32 38.84168),(33 39.0425),(34 38.980385),(35 39.059494),(36 39.267197),(37 39.277016),(38 39.485977),(39 39.7702),(40 40.000603),(41 39.974155),(42 39.813362),(43 39.895042),(44 39.94538),(45 39.91083),(46 39.667763),(47 39.631416),(48 39.804405),(49 39.97715),(50 40.012886),(51 40.085796),(52 40.2046),(53 40.273064),(54 40.22837),(55 40.262825),(56 40.515945),(57 40.58361),(58 40.354927),(59 40.27613),(60 40.251247),(61 40.22016),(62 40.20092),(63 40.20386),(64 40.400616),(65 40.51439),(66 40.563263),(67 40.572304),(68 40.71511),(69 40.61607),(70 40.38406),(71 40.316845),(72 40.30157),(73 40.216812),(74 40.06157),(75 40.058914),(76 40.03244),(77 39.884003),(78 39.951782),(79 40.04509),
(1 4.383929),(2 8.959506),(3 13.508134),(4 16.474964),(5 18.288382),(6 19.989796),(7 21.654707),(8 22.925817),(9 23.654335),(10 24.298626),(11 25.247227),(12 26.229616),(13 26.795639),(14 27.246408),(15 27.88361),(16 28.494698),(17 28.849144),(18 28.947685),(19 29.085682),(20 29.484463),(21 29.733025),(22 29.930285),(23 30.103104),(24 30.403128),(25 30.500952),(26 30.554474),(27 30.874332),(28 31.17042),(29 31.361038),(30 31.460546),(31 31.64328),(32 32.03465),(33 32.179108),(34 32.153824),(35 32.273746),(36 32.57313),(37 32.67382),(38 32.838593),(39 33.174038),(40 33.380764),(41 33.328953),(42 33.140354),(43 33.137177),(44 33.33292),(45 33.31244),(46 33.184353),(47 33.34127),(48 33.586796),(49 33.750973),(50 33.740307),(51 33.73127),(52 33.96576),(53 34.10915),(54 34.117588),(55 34.183216),(56 34.414165),(57 34.51562),(58 34.44965),(59 34.394592),(60 34.473305),(61 34.437595),(62 34.326054),(63 34.347675),(64 34.524113),(65 34.626526),(66 34.656685),(67 34.633587),(68 34.655125),(69 34.539185),(70 34.395264),(71 34.491474),(72 34.520325),(73 34.459778),(74 34.2382),(75 34.278667),(76 34.297474),(77 34.216805),(78 34.37382),(79 34.467854),
(1 3.7228076),(2 7.687418),(3 11.538241),(4 14.016809),(5 15.437545),(6 16.717909),(7 18.109991),(8 19.15493),(9 19.7484),(10 20.369766),(11 21.18114),(12 22.009644),(13 22.462244),(14 22.69047),(15 23.197386),(16 23.738169),(17 23.973486),(18 24.078756),(19 24.299036),(20 24.725409),(21 24.966137),(22 25.115522),(23 25.204885),(24 25.521547),(25 25.661728),(26 25.704884),(27 25.923983),(28 26.182993),(29 26.315525),(30 26.318026),(31 26.495064),(32 26.642994),(33 26.686182),(34 26.531776),(35 26.551956),(36 26.688246),(37 26.662085),(38 26.699963),(39 26.86928),(40 27.108091),(41 27.099718),(42 27.051348),(43 27.061117),(44 27.235285),(45 27.256676),(46 27.24408),(47 27.287838),(48 27.372177),(49 27.349174),(50 27.21216),(51 27.16525),(52 27.326332),(53 27.338783),(54 27.365871),(55 27.473583),(56 27.763958),(57 27.843302),(58 27.79991),(59 27.773958),(60 27.941923),(61 27.987455),(62 27.940773),(63 27.86608),(64 27.980286),(65 28.040226),(66 28.032824),(67 28.039576),(68 28.135715),(69 28.058825),(70 27.881481),(71 27.774761),(72 27.791685),(73 27.702164),(74 27.64261),(75 27.628729),(76 27.582561),(77 27.489511),(78 27.483974),(79 27.506111),
(1 3.1816561),(2 6.5332513),(3 9.729145),(4 11.855959),(5 13.067068),(6 14.205342),(7 15.404007),(8 16.19828),(9 16.666182),(10 17.18705),(11 17.799503),(12 18.423939),(13 18.700077),(14 18.975145),(15 19.310802),(16 19.678566),(17 19.85966),(18 19.942614),(19 20.027477),(20 20.214817),(21 20.330688),(22 20.459417),(23 20.598923),(24 20.855877),(25 21.010595),(26 21.10593),(27 21.30285),(28 21.508764),(29 21.562836),(30 21.578362),(31 21.716686),(32 21.894869),(33 22.03628),(34 22.010576),(35 22.003847),(36 22.170582),(37 22.187809),(38 22.139507),(39 22.179588),(40 22.312727),(41 22.31445),(42 22.221323),(43 22.247257),(44 22.341589),(45 22.349022),(46 22.280365),(47 22.33539),(48 22.503195),(49 22.567907),(50 22.557415),(51 22.619278),(52 22.819056),(53 22.883312),(54 22.947191),(55 22.996727),(56 23.225504),(57 23.299452),(58 23.248196),(59 23.262445),(60 23.393732),(61 23.466019),(62 23.44189),(63 23.43661),(64 23.554174),(65 23.578493),(66 23.504795),(67 23.523563),(68 23.656351),(69 23.582306),(70 23.425756),(71 23.409382),(72 23.46386),(73 23.41276),(74 23.227766),(75 23.161924),(76 23.162596),(77 23.130926),(78 23.134542),(79 23.146667),
(1 2.417719),(2 4.9943295),(3 7.45108),(4 9.039199),(5 9.916962),(6 10.641327),(7 11.443455),(8 12.012242),(9 12.355297),(10 12.710733),(11 13.222225),(12 13.709768),(13 13.927747),(14 14.182921),(15 14.438501),(16 14.772333),(17 14.948203),(18 15.083235),(19 15.220451),(20 15.441236),(21 15.4923935),(22 15.51333),(23 15.564475),(24 15.734949),(25 15.809923),(26 15.854992),(27 15.978918),(28 16.17532),(29 16.252245),(30 16.35218),(31 16.538527),(32 16.699984),(33 16.781223),(34 16.756018),(35 16.85682),(36 17.024153),(37 17.07031),(38 17.084879),(39 17.136772),(40 17.218103),(41 17.178968),(42 17.080156),(43 17.031609),(44 17.089851),(45 17.07567),(46 17.04661),(47 17.033318),(48 17.124107),(49 17.145695),(50 17.08337),(51 17.107618),(52 17.27989),(53 17.30727),(54 17.282862),(55 17.261528),(56 17.399605),(57 17.447624),(58 17.479525),(59 17.560137),(60 17.66029),(61 17.719675),(62 17.662357),(63 17.692528),(64 17.770845),(65 17.79751),(66 17.774662),(67 17.800615),(68 17.939102),(69 17.956167),(70 17.874422),(71 17.86087),(72 17.872753),(73 17.83208),(74 17.733696),(75 17.659124),(76 17.668514),(77 17.590809),(78 17.541399),(79 17.527325),
