q, (a, b, c)
1.5, (-29250494.964692187, 26.567330576582258, 23586322.2178466)
2.5, (-46696953.66626873, 51.37387034305676, 41159170.69470795)
3.5, (-26127954.39647753, 28.540358418943164, 22313190.56372367)
4.5, (-27598910.67962837, 35.31295823607184, 23849405.973503806)
5.5, (-21804228.06974123, 17.084032376123737, 17185446.900441077)
6.5, (-22090820.120411973, 20.365972220044, 17750472.658051822)
7.5, (-20571954.1998048, 16.545999413963443, 16083066.156046322)
8.5, (-22450150.76849393, 51.424893875290955, 21584887.320293795)
9.5, (-16266853.860248355, 17.947227016653844, 13140097.261723375)
10.5, (-12681560.37687047, 12.187155903216487, 9647402.900029236)
11.5, (-16332520.66147141, 10.400048312625168, 12102401.54325345)
12.5, (-12205111.71089708, 11.277231675444508, 9405464.14987893)
13.5, (-13022279.565254038, 17.31255465352423, 11047011.032478632)
14.5, (-9485866.334311854, 13.7071748935439, 7889186.34247105)
15.5, (-8134609.984439479, 10.420956881326212, 6509583.578341393)
16.5, (-6649198.623056406, 9.777055546762755, 5230143.7509056665)
17.5, (-6316194.2539682295, 10.435232107763527, 5140700.6037895875)
18.5, (-6591546.107247685, 9.462511879989066, 5292567.423865865)
19.5, (-5896392.015584901, 8.786575926930329, 4667826.972691053)
20.5, (-5703933.406173433, 10.26732393013773, 4677805.2196023865)
21.5, (-5331851.457374765, 13.256259443775473, 4707293.472636019)
22.5, (-5777371.729747951, 13.725173349912524, 4834980.89616805)
23.5, (-4433951.803145464, 14.573871266026076, 3949732.5508856135)
24.5, (-4026047.7276136503, 15.670311731454456, 3672414.7241230235)
25.5, (-3870536.1846905476, 16.9597548354941, 3634884.003580351)
26.5, (-3222597.8137656124, 13.618063685119425, 2956444.673904068)
27.5, (-3297236.552606598, 10.725640964365303, 2792637.4791105376)
28.5, (-2885478.429085578, 14.415875669781657, 2667901.0595380594)
29.5, (-2582470.0361551694, 8.67518851658913, 2185496.814472447)
30.5, (-2324114.301613275, 8.27010675949682, 1947917.1335216817)
31.5, (-2295592.204870462, 8.810549376630862, 1984125.6803210843)
32.5, (-2417738.3502671183, 6.127407469804499, 1861928.9665664884)
33.5, (-2009916.8927998068, 7.100323700010779, 1635131.7795189843)
34.5, (-1777548.545408385, 8.323806528261555, 1542663.7637446364)
35.5, (-1672975.136354527, 7.691392580195146, 1439504.2431723368)
36.5, (-1837653.4359636514, 6.6267001104376355, 1449857.1983174244)
37.5, (-1693785.680972486, 6.885017295364402, 1365368.904579758)
38.5, (-1378148.546181046, 6.972515700192271, 1158951.7256786954)
39.5, (-1236139.5500201967, 7.031213351241973, 1032033.4571115781)
40.5, (-1159786.9303789514, 9.281237534735302, 1073483.4480607323)
41.5, (-1143098.517756401, 7.6767008001621315, 986053.2510502788)
42.5, (-1212736.0756955985, 6.264921665636394, 981036.8091163512)
43.5, (-1067173.4557955903, 5.396525111246006, 835698.708672194)
44.5, (-985645.5833663786, 6.012257466422407, 821494.3897979711)
45.5, (-952346.1145054436, 6.583833052348484, 797571.7844310623)
46.5, (-855751.7354730504, 6.610783723576383, 731099.7320677342)
47.5, (-717245.6015882908, 7.408018801397384, 659587.0871154384)
48.5, (-713058.7322868629, 6.281654830458846, 623417.6068930837)
49.5, (-756346.4582386685, 5.296481986044922, 615813.6510002167)
50.5, (-678017.7720626672, 5.790312900139167, 565304.0714337766)
51.5, (-649698.08158945, 5.652074434150815, 547999.1902032999)
52.5, (-640894.3892003888, 5.3446116015638525, 530799.2390372342)
53.5, (-399426.48003100936, 34.827303337525194, 610703.1537386852)
54.5, (-535683.7627960056, 5.016438785696539, 433701.6401287533)
55.5, (-500042.4782454972, 4.286447974171959, 387397.90977441665)
56.5, (-480799.97674464737, 4.323013933173092, 377539.7123215769)
57.5, (-457761.54996248, 6.8188329882625, 430898.25270670385)
58.5, (-405742.73449742433, 6.778717998079982, 391413.12313489366)
59.5, (-437250.97800116055, 4.43750157235688, 351641.09407000634)
60.5, (-428214.2727372746, 4.088332083572818, 333027.3107931746)
61.5, (-340890.2325498651, 4.719849846310977, 288574.8549950784)
62.5, (-354315.15424153954, 5.194756774715375, 312225.95130722213)
63.5, (-346019.9244784012, 4.068983697118416, 281164.0968367856)
64.5, (-330437.0112695266, 4.5326005067563955, 279480.5742541218)
65.5, (-264274.3632092025, 6.73487801486067, 261041.82701656237)
66.5, (-275437.94469582057, 4.733157158034768, 239957.03528624025)
67.5, (-281955.6048525706, 4.107009694775583, 235021.8958849271)
68.5, (-238727.0940194929, 5.23660494182051, 224954.54868510598)
69.5, (-165739.00430539888, 22.73112290606944, 260311.52806846442)
70.5, (-194168.9196240218, 8.447810336173507, 224775.62905352283)
71.5, (-222565.52863625306, 4.52802171358742, 197403.90214469703)
72.5, (-194314.7782945722, 6.375057174902623, 196680.78694938906)
73.5, (-179649.8784319578, 7.567552759629264, 198827.05948371877)
74.5, (-157633.24712330193, 11.432213466366653, 197672.00335299884)
75.5, (-172826.45602451806, 4.833245433299345, 159612.35138689735)
76.5, (-165093.71138050797, 3.8353418997530193, 142622.97017732952)
77.5, (-119052.50757049191, 14.661150267838716, 173763.38444457468)
78.5, (-145505.49787870698, 5.479014534776997, 148271.1670021399)
79.5, (-163389.37205567135, 3.643899385351704, 138644.5088960443)
80.5, (-131827.39844982466, 5.268622787578552, 134004.75755025976)
