q, (a, b, c)
1.5, (-4521445641.821775, 83.28432972145869, 4183390735.091465)
2.5, (-706708496.5502326, 13.078141010000204, 509588648.19744134)
3.5, (-383833573.4060887, 6.837503426975845, 255788013.3143375)
4.5, (-172272093.54676902, 6.377407732502835, 122159407.97518906)
5.5, (-110389591.77973393, 5.078465347258024, 74601966.89839515)
6.5, (-86861553.63921902, 4.944946786115709, 58693435.21147016)
7.5, (-69689493.231085, 5.025175407876932, 48391302.72047162)
8.5, (-42215624.2491525, 8.260048116940792, 37881819.800763175)
9.5, (-35716249.766522475, 5.504269802784131, 29842030.62054254)
10.5, (-20099147.741728846, 13.98447081746583, 23352585.2821137)
11.5, (-22137476.81944663, 3.3250469882995928, 15724356.471867457)
12.5, (-18546867.6686245, 2.969263444268975, 12656910.569795227)
13.5, (-8520508.817897663, 9.98476480893559, 9833718.080726357)
14.5, (-9478371.337057011, 4.916080889366126, 8034082.794154113)
15.5, (-8743116.701751847, 3.2871543847414193, 6663851.244061266)
16.5, (-7898591.708697979, 2.9979492835539565, 5980355.382027561)
17.5, (-5413001.765091986, 4.307997000706287, 5145566.362896238)
18.5, (-3962289.876275122, 10.71470997836979, 4857856.685094988)
19.5, (-3754184.5185786984, 5.611276098128188, 4019421.6198613336)
20.5, (-16446900.458176853, 758.0836008786843, 18900458.57803198)
21.5, (-5054805.285676589, 1.545556648289572, 3025870.3532278254)
22.5, (-1478394.4546867996, 35.848558278033515, 3127700.347928635)
23.5, (-1621920.9340514892, 19.47893525932182, 2419502.4218400684)
24.5, (-1134720.15787182, 41.97664342328898, 2161266.880264468)
25.5, (-4536888.668310014, 365.87695160897727, 5587134.677947726)
26.5, (-2289773.139082096, 1.4131131308343432, 1405661.0412315151)
27.5, (-3311389.555125299, 398.4275408422683, 4231875.807083123)
28.5, (-2015198.3593493842, 245.9685449179635, 2827609.2696189526)
29.5, (-597249.0179656832, 13.754575835909582, 1108188.8939802242)
30.5, (-626557.8404224367, 28.426936101131737, 1186423.2925359076)
31.5, (-608079.0043709207, 45.352898139744816, 1104731.6636936239)
32.5, (-498458.299053143, 27.973186014757086, 932205.4543788921)
33.5, (-390137.34803741804, 24.93637377138793, 799946.7417094312)
34.5, (-541739.0029201171, 95.75386881373454, 1008685.3422933838)
35.5, (-233675.41156317372, 20.61448384231374, 684689.2127001802)
36.5, (-253674.10538522087, 36.56384098971974, 640729.8533040482)
37.5, (-298950.99425875087, 25.170625308961483, 609560.6699992765)
38.5, (-206596.3021201938, 20.25719852581033, 524114.7594666673)
39.5, (-174426.02801300478, 23.13921165394707, 483183.90775577334)
40.5, (-444467.37878866313, 128.4327328273633, 746719.2886172419)
41.5, (-232014.45326639037, 47.80035801671836, 510409.5170073936)
42.5, (-199566.33629915002, 24.17018942039728, 419026.3933122365)
43.5, (-158503.40374900476, 28.46846794542219, 376748.45343599666)
44.5, (-142048.0734828939, 24.321202244073966, 363102.1396497268)
45.5, (-144604.52260260377, 17.885321547199602, 326792.9143016795)
46.5, (-157042.00584683978, 34.46862856181833, 321887.28681561514)
47.5, (-185026.30038042998, 53.33545227653868, 343602.912291598)
48.5, (-136686.07777246385, 32.74345197071167, 283936.06180759316)
49.5, (-128547.17141442612, 40.582953507444834, 270237.26456881216)
50.5, (-123105.11294944659, 29.951811917550078, 248448.27074933774)
51.5, (-123974.81575178751, 36.45197810080107, 248411.57298829188)
52.5, (-98611.93326612291, 33.87603616407142, 229064.32093596872)
53.5, (-102550.11398925527, 34.94171844375649, 214203.19310173966)
54.5, (-126115.54986494387, 68.61538161470564, 244586.27509294654)
55.5, (-84865.97640210662, 27.51887950194408, 192495.4170309345)
56.5, (-83213.9763463492, 30.681829427694453, 188672.63733925024)
57.5, (-76059.05460006949, 24.49107670459203, 174658.27615264172)
58.5, (-63998.79849856173, 36.68802755363294, 164180.84654242004)
59.5, (-63446.72827478875, 32.04669436569846, 154914.2421163)
60.5, (-62943.06276060699, 26.399151846520457, 144436.61279582576)
61.5, (-55443.136372612105, 23.852848163695054, 135829.00618866275)
62.5, (-62100.70414854795, 45.309157027776465, 146014.07730581224)
