q, (a, b, c)
1.5, (-128599378195.95036, 198658.00384562596, 128597658907.72395)
2.5, (-84542513.15365116, 51.82080182244326, 77219849.89730684)
3.5, (-57256461.00149968, 28.521867335221103, 47037118.37830216)
4.5, (-76970899.36419971, 18.58912298217664, 61797440.28741207)
5.5, (-61682059.4912241, 14.252298080211858, 50549857.41464639)
6.5, (-56177363.41387312, 5.098769366178402, 36030482.0072887)
7.5, (-29113007.689790256, 8.754175426106247, 21259387.488835227)
8.5, (-19810199.11379301, 12.956270107422968, 16365049.45534208)
9.5, (-14912771.438540341, 7.5218932752530225, 11275311.614372082)
10.5, (-14387756.042642495, 8.036607762006165, 11436820.968718495)
11.5, (-19442593.58914039, 3.3756859372796377, 12164671.504891938)
12.5, (-19133279.326119818, 3.1978157535818474, 11933213.643129138)
13.5, (-11914561.58884491, 4.583271814136347, 8269645.1941605015)
14.5, (-8507416.95430027, 4.835401015885876, 6066694.260748369)
15.5, (-6630232.0738806855, 6.067583842475733, 5339772.490667169)
16.5, (-7194678.971386077, 3.0279564347283427, 4642560.99604667)
17.5, (-8094726.427914434, 2.133791294893646, 4625283.6817273)
18.5, (-6246274.3247010475, 2.377876571001121, 3736657.4940675665)
19.5, (-4027176.0606564693, 3.76994195916048, 2868651.3753458937)
20.5, (-3762454.841514482, 3.626870984466419, 2673735.948921862)
21.5, (-3770390.8569349474, 3.2249329571694414, 2577331.9336703527)
22.5, (-3589028.2078786283, 3.1485667624243336, 2511967.2730277553)
23.5, (-3593559.3258980014, 2.4439270915953677, 2332792.154304947)
24.5, (-2911665.670673025, 3.1734332050905225, 2047063.4885079272)
25.5, (-2737808.039922321, 2.8999255363025664, 1877947.5178554591)
26.5, (-2625048.686645539, 2.436558042014375, 1677565.2103369276)
27.5, (-1901092.8793231577, 3.476285707610097, 1487983.123520555)
28.5, (-1777443.5841024495, 2.6266093092079914, 1239849.8356707285)
29.5, (-1421803.078404195, 3.0678993742076397, 1119298.6069842568)
30.5, (-1826990.965579473, 2.1559410555260596, 1187329.6063709708)
31.5, (-1033226.5397843071, 4.369612150187063, 988016.8996801407)
32.5, (-1118093.7222928822, 3.144023136453415, 920172.6028190354)
33.5, (-869201.437822711, 3.9229435633227405, 807350.3301456267)
34.5, (-1179755.2989270038, 1.9627272119693688, 778308.9650230311)
35.5, (-1068391.8921700842, 2.0198588380234193, 736256.1607723506)
36.5, (-843271.6704051669, 2.5615731384532814, 666980.4834219932)
37.5, (-881533.3848367408, 2.5070076933724232, 686613.6743268835)
38.5, (-858039.0585620147, 2.0659044139740255, 612271.5995640019)
39.5, (-587287.0461917944, 101.34699250743968, 1005096.4474693177)
40.5, (-354694.2121394184, 40.56192206689746, 739525.5824368121)
41.5, (-532511.7227302036, 3.6004754147701523, 549111.6000489203)
42.5, (-664759.5408343766, 2.39135408591224, 522587.0953438339)
43.5, (-490792.26075992995, 3.2266707753838095, 480908.8805391616)
44.5, (-310162.2749304442, 48.95492616371613, 610926.2897705474)
45.5, (-287659.09137352876, 35.69759717374523, 573285.212928251)
46.5, (-225418.28978008204, 12.409553987007724, 448114.3262821906)
47.5, (-212097.16499732964, 21.826927638546387, 435989.3276293603)
48.5, (-199229.02133406713, 22.42688609300374, 398116.24852237105)
49.5, (-266739.62636566936, 53.2392404534473, 496895.8392805027)
50.5, (-361047.7421866072, 101.4941505000338, 587147.0239186214)
51.5, (-180689.3271377731, 11.493848319777435, 330349.55276596535)
52.5, (-175818.99878861938, 10.61673533984603, 292672.84195409174)
53.5, (-149616.61169272513, 23.620611202345824, 296427.65068882675)
54.5, (-174709.93479656885, 47.95900094123615, 330052.7206310954)
55.5, (-203858.5589696069, 83.44491074085549, 363855.58524061914)
56.5, (-126872.80830435529, 13.381282054586435, 237365.62739942613)
57.5, (-129297.82687053256, 16.444267129282906, 234565.85661732696)
58.5, (-122559.78601966145, 26.092272493283467, 234759.15836420396)
59.5, (-115614.28732379549, 24.25878022866573, 225308.38800983212)
60.5, (-119559.47601094269, 27.795381400693472, 223422.84680875248)
61.5, (-90492.80825807959, 23.7361370436927, 192850.15819637533)
62.5, (-117023.61261670894, 29.96536420627283, 211193.66384114523)
63.5, (-105754.85387196214, 26.79808056261002, 192906.52256457263)
64.5, (-97539.69420952174, 25.874845104247893, 181683.3389143955)
65.5, (-101308.89056208947, 29.924567029675586, 181084.06128655997)
66.5, (-91863.57502322322, 30.35356614942967, 167685.23148540562)
67.5, (-90618.41303650154, 27.84622510789131, 162111.67381517822)
68.5, (-85267.0085904638, 19.71441308551927, 150976.26099766348)
69.5, (-81119.35320099418, 24.987016034798724, 151935.57716525623)
70.5, (-89650.5354332075, 21.00014328537223, 154261.8528945969)
71.5, (-84690.04063732049, 19.14301214375758, 140205.4294768558)
72.5, (-86991.49510049535, 24.67479622328898, 143464.3129077725)
73.5, (-81009.38418189701, 23.819292077458552, 137646.61297976924)
74.5, (-77782.3123983275, 17.958605793656876, 126924.60021234074)
75.5, (-76652.23241118975, 20.51120309162891, 126307.70724766162)
