1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,
(1 0.009871202),(2 0.018554207),(3 0.030372316),(4 0.044842497),(5 0.06176438),(6 0.08008021),(7 0.09992117),(8 0.121464185),(9 0.14389096),(10 0.16753882),(11 0.19248334),(12 0.21883082),(13 0.24638695),(14 0.27495176),(15 0.30460656),(16 0.3347414),(17 0.3659324),(18 0.39806682),(19 0.43078578),(20 0.4642767),(21 0.49863714),(22 0.5336449),(23 0.56970525),(24 0.606356),(25 0.64390206),(26 0.68179333),(27 0.7203407),(28 0.7592579),(29 0.7984279),(30 0.8381007),(31 0.87792665),(32 0.9180234),(33 0.9583233),(34 0.9986942),(35 1.0393167),(36 1.0799391),(37 1.1203084),(38 1.1609555),(39 1.2013313),(40 1.2417608),(41 1.2819692),(42 1.321768),(43 1.3620209),(44 1.4017153),(45 1.441007),(46 1.4801528),(47 1.5191572),(48 1.5579517),(49 1.5962389),(50 1.6344935),(51 1.6722801),(52 1.7099991),(53 1.7472081),(54 1.7843271),(55 1.8207436),(56 1.8572007),(57 1.8929507),(58 1.9281964),(59 1.9629713),(60 1.9972445),(61 2.0308535),(62 2.063603),(63 2.0955572),(64 2.1269052),(65 2.1570835),(66 2.186683),(67 2.215276),(68 2.242679),(69 2.2690425),(70 2.2948642),(71 2.3195705),(72 2.3431258),(73 2.366252),(74 2.3886316),(75 2.410347),(76 2.4303305),(77 2.449512),(78 2.4673347),(79 2.485226),
(1 0.023933534),(2 0.047070835),(3 0.07971453),(4 0.12118898),(5 0.17059566),(6 0.2265531),(7 0.28909534),(8 0.35774577),(9 0.4321878),(10 0.5115284),(11 0.5966478),(12 0.68686),(13 0.78208184),(14 0.8817734),(15 0.98581326),(16 1.0929389),(17 1.2040899),(18 1.319004),(19 1.4370207),(20 1.557356),(21 1.680614),(22 1.8058658),(23 1.9329958),(24 2.0615158),(25 2.1919286),(26 2.322173),(27 2.4538293),(28 2.585431),(29 2.7166083),(30 2.8470964),(31 2.9765482),(32 3.1050277),(33 3.2322993),(34 3.3573844),(35 3.4810674),(36 3.6023812),(37 3.7214727),(38 3.8375335),(39 3.9506228),(40 4.061079),(41 4.16852),(42 4.272705),(43 4.3745413),(44 4.4717083),(45 4.565392),(46 4.6550083),(47 4.7410192),(48 4.8225255),(49 4.8999157),(50 4.9735737),(51 5.0423346),(52 5.106849),(53 5.167697),(54 5.2233114),(55 5.2749195),(56 5.322536),(57 5.364064),(58 5.4031153),(59 5.437419),(60 5.467849),(61 5.4941845),(62 5.516821),(63 5.5349674),(64 5.5493193),(65 5.560033),(66 5.5666265),(67 5.5691686),(68 5.567692),(69 5.5629263),(70 5.555348),(71 5.544771),(72 5.530773),(73 5.5141797),(74 5.495122),(75 5.472531),(76 5.4475346),(77 5.420384),(78 5.39083),(79 5.359812),
(1 0.041726865),(2 0.084208235),(3 0.14528704),(4 0.22412938),(5 0.31891525),(6 0.42840242),(7 0.55129415),(8 0.68680966),(9 0.834425),(10 0.9933083),(11 1.1618756),(12 1.3396316),(13 1.5262573),(14 1.720645),(15 1.9213505),(16 2.126739),(17 2.336108),(18 2.5495853),(19 2.765356),(20 2.9817114),(21 3.1990252),(22 3.4152238),(23 3.6304233),(24 3.84291),(25 4.052173),(26 4.2568507),(27 4.4569645),(28 4.651476),(29 4.839534),(30 5.0203476),(31 5.193147),(32 5.357438),(33 5.5140796),(34 5.6620054),(35 5.8003187),(36 5.928896),(37 6.046503),(38 6.155238),(39 6.253951),(40 6.342024),(41 6.4191732),(42 6.485709),(43 6.542343),(44 6.5868807),(45 6.621557),(46 6.64453),(47 6.659029),(48 6.6628356),(49 6.6575785),(50 6.6425967),(51 6.619411),(52 6.587532),(53 6.549847),(54 6.5048113),(55 6.4534464),(56 6.396476),(57 6.33362),(58 6.2668324),(59 6.195095),(60 6.120059),(61 6.0417576),(62 5.9605875),(63 5.877765),(64 5.794222),(65 5.7099457),(66 5.62531),(67 5.540148),(68 5.454925),(69 5.3712983),(70 5.2887883),(71 5.207437),(72 5.128247),(73 5.050733),(74 4.9765797),(75 4.904479),(76 4.8360734),(77 4.770011),(78 4.7074065),(79 4.6500626),
(1 0.09048305),(2 0.18386295),(3 0.3194332),(4 0.4948023),(5 0.70653886),(6 0.95101416),(7 1.2257376),(8 1.5284122),(9 1.8563308),(10 2.2062526),(11 2.5759902),(12 2.9621475),(13 3.3626075),(14 3.7745662),(15 4.1947026),(16 4.6185417),(17 5.0437717),(18 5.469048),(19 5.8896627),(20 6.303732),(21 6.7084813),(22 7.0996656),(23 7.476699),(24 7.837614),(25 8.179344),(26 8.499753),(27 8.798807),(28 9.073656),(29 9.325162),(30 9.551773),(31 9.751044),(32 9.922791),(33 10.069517),(34 10.187175),(35 10.278226),(36 10.343266),(37 10.379768),(38 10.392497),(39 10.380723),(40 10.345676),(41 10.288015),(42 10.207763),(43 10.107594),(44 9.987932),(45 9.851511),(46 9.700525),(47 9.536753),(48 9.361513),(49 9.17815),(50 8.985743),(51 8.786942),(52 8.584831),(53 8.381078),(54 8.177136),(55 7.9748406),(56 7.7779217),(57 7.5851736),(58 7.3988705),(59 7.2198896),(60 7.0514574),(61 6.8947544),(62 6.748083),(63 6.6142263),(64 6.4945326),(65 6.386943),(66 6.295261),(67 6.2173877),(68 6.154874),(69 6.1081476),(70 6.0761666),(71 6.060219),(72 6.057333),(73 6.0691185),(74 6.0934095),(75 6.1308417),(76 6.1811085),(77 6.2418118),(78 6.314456),(79 6.3955784),
(1 0.14474128),(2 0.2947942),(3 0.51362854),(4 0.79683197),(5 1.138598),(6 1.5321035),(7 1.9726058),(8 2.4553204),(9 2.9733133),(10 3.5204172),(11 4.092588),(12 4.681018),(13 5.2819147),(14 5.8887944),(15 6.4948387),(16 7.0933437),(17 7.677586),(18 8.244797),(19 8.789175),(20 9.305555),(21 9.790824),(22 10.238657),(23 10.648773),(24 11.021069),(25 11.346273),(26 11.6292715),(27 11.866535),(28 12.058863),(29 12.206343),(30 12.308898),(31 12.368114),(32 12.385576),(33 12.362108),(34 12.30143),(35 12.205073),(36 12.0756645),(37 11.918903),(38 11.73787),(39 11.535213),(40 11.313808),(41 11.077231),(42 10.829315),(43 10.574472),(44 10.315584),(45 10.057709),(46 9.802361),(47 9.552781),(48 9.312523),(49 9.081985),(50 8.866562),(51 8.667738),(52 8.485893),(53 8.324747),(54 8.184997),(55 8.065746),(56 7.970953),(57 7.8970633),(58 7.8454857),(59 7.814619),(60 7.805418),(61 7.81738),(62 7.844975),(63 7.8920536),(64 7.953918),(65 8.02997),(66 8.118002),(67 8.216009),(68 8.32362),(69 8.438439),(70 8.558488),(71 8.682509),(72 8.806568),(73 8.929562),(74 9.051034),(75 9.168423),(76 9.279196),(77 9.382479),(78 9.480177),(79 9.566713),
(1 0.17231503),(2 0.35133386),(3 0.6116415),(4 0.9466635),(5 1.3482536),(6 1.8085675),(7 2.31731),(8 2.8682997),(9 3.4500506),(10 4.054636),(11 4.669676),(12 5.286776),(13 5.8985677),(14 6.4951773),(15 7.0685825),(16 7.60775),(17 8.11043),(18 8.570689),(19 8.97886),(20 9.33308),(21 9.629324),(22 9.866218),(23 10.043033),(24 10.157609),(25 10.215443),(26 10.218259),(27 10.169721),(28 10.071121),(29 9.928613),(30 9.745317),(31 9.53072),(32 9.288035),(33 9.024631),(34 8.746781),(35 8.458066),(36 8.168862),(37 7.882934),(38 7.6071424),(39 7.345873),(40 7.1024795),(41 6.8828135),(42 6.6906443),(43 6.5283756),(44 6.4004564),(45 6.306879),(46 6.250103),(47 6.2280855),(48 6.241561),(49 6.286641),(50 6.3633943),(51 6.4711175),(52 6.6054716),(53 6.762635),(54 6.9422026),(55 7.1356645),(56 7.3396077),(57 7.552024),(58 7.7668343),(59 7.9806314),(60 8.191961),(61 8.393143),(62 8.582703),(63 8.758311),(64 8.914032),(65 9.051676),(66 9.16909),(67 9.259815),(68 9.32752),(69 9.368004),(70 9.386555),(71 9.378511),(72 9.345182),(73 9.2897),(74 9.213366),(75 9.118716),(76 9.006616),(77 8.88214),(78 8.7448635),(79 8.599635),
(1 0.2830976),(2 0.5821436),(3 1.0212057),(4 1.5844555),(5 2.2565637),(6 3.0204897),(7 3.858962),(8 4.753083),(9 5.681877),(10 6.630925),(11 7.5827703),(12 8.514103),(13 9.417013),(14 10.27198),(15 11.063726),(16 11.77844),(17 12.406254),(18 12.942332),(19 13.380525),(20 13.713277),(21 13.943037),(22 14.071468),(23 14.101116),(24 14.034733),(25 13.884742),(26 13.660875),(27 13.374504),(28 13.032684),(29 12.646749),(30 12.229542),(31 11.792951),(32 11.349241),(33 10.909967),(34 10.485272),(35 10.085612),(36 9.717608),(37 9.39492),(38 9.114197),(39 8.886339),(40 8.712751),(41 8.592047),(42 8.528045),(43 8.519829),(44 8.56483),(45 8.6586895),(46 8.797202),(47 8.973774),(48 9.181752),(49 9.413523),(50 9.665192),(51 9.927374),(52 10.195379),(53 10.459956),(54 10.719485),(55 10.964959),(56 11.191296),(57 11.39122),(58 11.564814),(59 11.706068),(60 11.8157835),(61 11.893089),(62 11.935847),(63 11.950859),(64 11.934545),(65 11.888041),(66 11.814479),(67 11.720507),(68 11.605661),(69 11.477263),(70 11.333677),(71 11.183491),(72 11.030437),(73 10.878992),(74 10.734877),(75 10.59761),(76 10.4723625),(77 10.361927),(78 10.267874),(79 10.191223),
(1 0.4050867),(2 0.83884573),(3 1.4741087),(4 2.2843137),(5 3.2433074),(6 4.31972),(7 5.4861875),(8 6.7082024),(9 7.960311),(10 9.206218),(11 10.411964),(12 11.554407),(13 12.609455),(14 13.552175),(15 14.369217),(16 15.04376),(17 15.564312),(18 15.932466),(19 16.145088),(20 16.209244),(21 16.130104),(22 15.92072),(23 15.598936),(24 15.1795025),(25 14.68319),(26 14.135685),(27 13.552692),(28 12.960577),(29 12.375345),(30 11.815414),(31 11.30356),(32 10.851602),(33 10.471786),(34 10.171089),(35 9.959009),(36 9.836296),(37 9.809914),(38 9.868754),(39 10.012037),(40 10.228809),(41 10.507609),(42 10.840227),(43 11.211512),(44 11.605818),(45 12.006031),(46 12.403259),(47 12.782059),(48 13.129772),(49 13.434582),(50 13.68873),(51 13.882952),(52 14.014884),(53 14.080043),(54 14.080976),(55 14.017715),(56 13.894425),(57 13.712184),(58 13.482553),(59 13.214718),(60 12.917897),(61 12.59794),(62 12.271903),(63 11.946387),(64 11.63636),(65 11.340253),(66 11.072151),(67 10.839003),(68 10.649925),(69 10.505875),(70 10.406921),(71 10.360495),(72 10.364607),(73 10.414814),(74 10.515329),(75 10.65368),(76 10.828434),(77 11.027306),(78 11.249936),(79 11.485157),
(1 0.54854745),(2 1.1280217),(3 1.9707079),(4 3.032909),(5 4.2758474),(6 5.653253),(7 7.12169),(8 8.626101),(9 10.123047),(10 11.565954),(11 12.91104),(12 14.1328335),(13 15.190373),(14 16.068),(15 16.746502),(16 17.220856),(17 17.489418),(18 17.561272),(19 17.448994),(20 17.163395),(21 16.735312),(22 16.189476),(23 15.562724),(24 14.881103),(25 14.177059),(26 13.477877),(27 12.812984),(28 12.205999),(29 11.679965),(30 11.248917),(31 10.91715),(32 10.70457),(33 10.602371),(34 10.613219),(35 10.726154),(36 10.93163),(37 11.215914),(38 11.561657),(39 11.95122),(40 12.369848),(41 12.794899),(42 13.211596),(43 13.599899),(44 13.947356),(45 14.242866),(46 14.473215),(47 14.636262),(48 14.726805),(49 14.743765),(50 14.69038),(51 14.576584),(52 14.405374),(53 14.194584),(54 13.946755),(55 13.679401),(56 13.408041),(57 13.139669),(58 12.888422),(59 12.664757),(60 12.475471),(61 12.328945),(62 12.225843),(63 12.175362),(64 12.176457),(65 12.222996),(66 12.316826),(67 12.453196),(68 12.621241),(69 12.81377),(70 13.022343),(71 13.237204),(72 13.449844),(73 13.655682),(74 13.8384495),(75 14.000367),(76 14.130842),(77 14.229141),(78 14.293098),(79 14.31415),
(1 0.6571476),(2 1.3368814),(3 2.307098),(4 3.518722),(5 4.916518),(6 6.439639),(7 8.028166),(8 9.622999),(9 11.167654),(10 12.604229),(11 13.898273),(12 15.005364),(13 15.899731),(14 16.563831),(15 16.995232),(16 17.195755),(17 17.176601),(18 16.959583),(19 16.573364),(20 16.050638),(21 15.428796),(22 14.747623),(23 14.043524),(24 13.353849),(25 12.709921),(26 12.136564),(27 11.662906),(28 11.299972),(29 11.061921),(30 10.944508),(31 10.94867),(32 11.06436),(33 11.280318),(34 11.576398),(35 11.931306),(36 12.327479),(37 12.737589),(38 13.151362),(39 13.537115),(40 13.883095),(41 14.166716),(42 14.385696),(43 14.527654),(44 14.591621),(45 14.578132),(46 14.490208),(47 14.3406315),(48 14.138531),(49 13.894382),(50 13.6266),(51 13.348692),(52 13.069477),(53 12.813324),(54 12.584269),(55 12.399816),(56 12.267984),(57 12.195059),(58 12.174588),(59 12.213782),(60 12.309156),(61 12.449301),(62 12.631304),(63 12.843122),(64 13.07375),(65 13.308393),(66 13.538538),(67 13.759022),(68 13.954904),(69 14.124733),(70 14.256347),(71 14.349106),(72 14.398523),(73 14.409054),(74 14.381094),(75 14.319996),(76 14.225691),(77 14.102414),(78 13.965763),(79 13.814927),
(1 0.71458364),(2 1.4456775),(3 2.4864664),(4 3.7686923),(5 5.2210326),(6 6.7750316),(7 8.353704),(8 9.885423),(9 11.303663),(10 12.555846),(11 13.600805),(12 14.405566),(13 14.9516115),(14 15.248465),(15 15.295092),(16 15.122879),(17 14.763825),(18 14.259209),(19 13.655415),(20 12.996765),(21 12.330955),(22 11.699995),(23 11.1374445),(24 10.670443),(25 10.321321),(26 10.110302),(27 10.034431),(28 10.084861),(29 10.249275),(30 10.515074),(31 10.859869),(32 11.25539),(33 11.679993),(34 12.105873),(35 12.505709),(36 12.865218),(37 13.159645),(38 13.383707),(39 13.525699),(40 13.582073),(41 13.557798),(42 13.457462),(43 13.293814),(44 13.080468),(45 12.832547),(46 12.5724535),(47 12.308489),(48 12.059249),(49 11.8379965),(50 11.656016),(51 11.519119),(52 11.435826),(53 11.403313),(54 11.420818),(55 11.482432),(56 11.581659),(57 11.709457),(58 11.857983),(59 12.021473),(60 12.182476),(61 12.333717),(62 12.467511),(63 12.580057),(64 12.662893),(65 12.712006),(66 12.727938),(67 12.714019),(68 12.675757),(69 12.612713),(70 12.530838),(71 12.443443),(72 12.345972),(73 12.254156),(74 12.163546),(75 12.085302),(76 12.021193),(77 11.976332),(78 11.951632),(79 11.95423),
