1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 232473.8),(2 850611.5),(3 1803029.6),(4 3054151.8),(5 4596460.5),(6 6423269.5),(7 8444752),(8 10692998),(9 13080836),(10 15501923),(11 18016236),(12 20651216),(13 23383826),(14 26411506),(15 29479278),(16 32860658),(17 36552924),(18 40331496),(19 44684564),(20 49784572),(21 54517692),(22 59499204),(23 64542960),(24 69723030),(25 75134170),(26 80793240),(27 86898710),(28 93509950),(29 100288770),(30 107666790),(31 115920480),(32 124262850),(33 133492520),(34 142950750),(35 152802190),(36 162710220),(37 172556110),(38 182013570),(39 191664510),(40 201010300),(41 209865740),(42 218679950),(43 227561680),(44 236991410),(45 246793470),(46 256237180),(47 266151860),(48 275495680),(49 284208030),(50 293536540),(51 301827780),(52 308675300),(53 315403040),(54 321640800),(55 327026100),(56 332100860),(57 337959600),(58 343852380),(59 349563000),(60 355859500),(61 362220450),(62 368968320),(63 375608320),(64 382022660),(65 388343800),(66 393502200),(67 398352930),(68 402681100),(69 407168300),(70 412353760),(71 418302200),(72 424261900),(73 431422940),(74 439188770),(75 447837400),(76 455783700),(77 464350700),(78 472244640),(79 479597820),
(1 130936.164),(2 324062.97),(3 427932.6),(4 436824.94),(5 431029.78),(6 444926.3),(7 461065.72),(8 465541.1),(9 463050.72),(10 464993.88),(11 474530.03),(12 476356.34),(13 477109.78),(14 484247.6),(15 487049.88),(16 482953.1),(17 478362.53),(18 475113.13),(19 475494.63),(20 476619),(21 480399.25),(22 487282.03),(23 487711.47),(24 478588.16),(25 471472.66),(26 476881.13),(27 486537.38),(28 497849.28),(29 511221.78),(30 519894.3),(31 529915.9),(32 534814.7),(33 529565.06),(34 523106.63),(35 515831.84),(36 511197.2),(37 512885.25),(38 524730.1),(39 538302.56),(40 547139.56),(41 541297.9),(42 528241.06),(43 515497.38),(44 509084.84),(45 513382.63),(46 520999.25),(47 526748.7),(48 523798.75),(49 517689.94),(50 512207.8),(51 498400),(52 493204.16),(53 499877.6),(54 514524.7),(55 526774.7),(56 528785.44),(57 537620.4),(58 541263.6),(59 534180.7),(60 516175.16),(61 499816.6),(62 481579),(63 463099.3),(64 456340.6),(65 466469.94),(66 478745.7),(67 488855),(68 491136.2),(69 492772.84),(70 489448.16),(71 472990.47),(72 461921.2),(73 461514.4),(74 465523.56),(75 471469.88),(76 471136.84),(77 468572.06),(78 467856.16),(79 469526.56),
(1 126063.36),(2 305464.97),(3 402562.34),(4 412005.44),(5 412279.78),(6 433206.06),(7 462650.3),(8 480908.7),(9 479771.78),(10 468263.53),(11 464173.84),(12 456347.25),(13 454294.25),(14 453189.6),(15 450110.44),(16 457267.6),(17 471408.56),(18 485919.5),(19 496707.6),(20 497813.34),(21 494334.25),(22 493423.72),(23 493991.34),(24 484865.2),(25 472243.13),(26 468146.75),(27 469658.03),(28 470330.4),(29 466140),(30 465298.3),(31 470113.56),(32 475485.06),(33 476541.88),(34 474408),(35 472447.25),(36 475517.25),(37 479093.75),(38 486644.75),(39 494723.63),(40 505625.16),(41 506293.88),(42 505592.3),(43 504795.3),(44 515158.16),(45 525687.2),(46 526044.6),(47 519760.7),(48 506320.4),(49 492883.34),(50 483531.13),(51 484634.53),(52 491310.47),(53 493483.78),(54 501635.2),(55 510843.22),(56 509093.78),(57 509368.4),(58 506081.38),(59 498449.38),(60 486126.9),(61 472354.03),(62 463541.44),(63 456714.3),(64 453862.9),(65 457699.88),(66 461931.34),(67 468378.4),(68 473642.94),(69 474112.9),(70 465624.4),(71 447566.13),(72 436654.9),(73 440920.66),(74 449839.44),(75 457402.03),(76 452035.53),(77 447346.56),(78 439677.7),(79 433528.38),
(1 115490.64),(2 273343.56),(3 351338.94),(4 353514.2),(5 343175.97),(6 353066.7),(7 364547.38),(8 363171.4),(9 363456.63),(10 363929.56),(11 373660.7),(12 379920.34),(13 376407.8),(14 372319.84),(15 372537.25),(16 376282.97),(17 379255.53),(18 373931.56),(19 370362.53),(20 376342.34),(21 379125.16),(22 375336.1),(23 370200.72),(24 370492.72),(25 370693.06),(26 369005.22),(27 372177.75),(28 383088.63),(29 399797.8),(30 415063.44),(31 419094.16),(32 417684.38),(33 415539.8),(34 411948.2),(35 403181.63),(36 393804.1),(37 392755.2),(38 397403.2),(39 405805.16),(40 407634.2),(41 399141.47),(42 395041.4),(43 404493.16),(44 413897.25),(45 420405.1),(46 416249.44),(47 404861.2),(48 395113.2),(49 395347.78),(50 400296.34),(51 402054.1),(52 403063.66),(53 408847.25),(54 417622.2),(55 420199.9),(56 423300.47),(57 417230.66),(58 410323.75),(59 410656.34),(60 421737.34),(61 434650.53),(62 441680.47),(63 440649.44),(64 436676.1),(65 442765.06),(66 448137.06),(67 448725.1),(68 450649.16),(69 445151.53),(70 444934.06),(71 440134),(72 434961.84),(73 431200),(74 427182.1),(75 421543.28),(76 411542.8),(77 406154.84),(78 405729.72),(79 412914.72),
(1 120682.6),(2 280824.7),(3 358860.5),(4 369525.7),(5 372467.63),(6 389824.16),(7 404404),(8 409396.25),(9 415787.5),(10 416154.38),(11 410729.28),(12 397436.2),(13 395328.13),(14 405194.75),(15 420359.72),(16 431350.13),(17 424233.97),(18 411612.78),(19 408884.38),(20 422143.8),(21 423903.13),(22 415633.94),(23 407042.63),(24 408830.06),(25 423915.56),(26 431115.06),(27 423365.1),(28 412693.34),(29 409730.47),(30 410291.34),(31 409642.47),(32 406042.28),(33 394940.44),(34 388544.75),(35 391620.56),(36 400589.94),(37 413172.06),(38 425726.06),(39 435803.16),(40 437414.22),(41 432177),(42 423572.34),(43 422491.34),(44 429090.4),(45 436239.13),(46 444304.88),(47 453163.47),(48 448336.5),(49 438216.75),(50 423096.5),(51 418330.47),(52 424006.88),(53 429704.94),(54 432703.22),(55 427858.22),(56 429715.66),(57 435313.25),(58 428711.3),(59 412279.28),(60 403690.53),(61 415065.97),(62 430324.84),(63 431929.13),(64 421213.47),(65 416279.8),(66 418247.8),(67 417531.06),(68 419721.47),(69 414268.94),(70 408042.47),(71 408458.66),(72 412594.22),(73 414072.06),(74 417193.63),(75 418404.25),(76 417813.53),(77 421285.53),(78 427525.63),(79 434839.56),
(1 120750.555),(2 277253.2),(3 336830.38),(4 320675.53),(5 311719.88),(6 318400.84),(7 334768.13),(8 355112.97),(9 373408.22),(10 378335.22),(11 377442.3),(12 372012.3),(13 375250.28),(14 380856.84),(15 385047.13),(16 380943.34),(17 369341.5),(18 365771.25),(19 375609.94),(20 380438.4),(21 374074.25),(22 366688.16),(23 377464.97),(24 397385.66),(25 406816.97),(26 400673.2),(27 383761.2),(28 374579.38),(29 374639.6),(30 370047.7),(31 362229.66),(32 354421.2),(33 351536.7),(34 351260.9),(35 356478.44),(36 366055.9),(37 374395.7),(38 380485.75),(39 386828.22),(40 390211.5),(41 396117.97),(42 395308.6),(43 392960.13),(44 394246.25),(45 398350.34),(46 400559.6),(47 396212.5),(48 392544.13),(49 395222.63),(50 399388.2),(51 401981.88),(52 400014.84),(53 402480.03),(54 410008.22),(55 416155.78),(56 422077.25),(57 427092.03),(58 429196.13),(59 428448),(60 422193.2),(61 421133.88),(62 416271.44),(63 408494.63),(64 395689.75),(65 388886.56),(66 389178.53),(67 385675.44),(68 372123.1),(69 351633),(70 345600.75),(71 346504.03),(72 355747.53),(73 360704.6),(74 366624.7),(75 371047.2),(76 368150.78),(77 365734.1),(78 374040.3),(79 382698.72),
(1 110046.27),(2 247609.28),(3 308130.2),(4 315692.94),(5 322855.22),(6 349553.3),(7 381520.1),(8 401419.56),(9 410155.53),(10 410330.53),(11 411844.38),(12 414986.38),(13 405456.1),(14 393389.9),(15 393560.28),(16 396916.53),(17 388664.84),(18 379895.88),(19 381167.63),(20 386811.06),(21 389329.47),(22 385599.44),(23 384063.56),(24 385883.75),(25 377775.44),(26 364084.44),(27 357917.34),(28 368091.2),(29 381131.6),(30 384723.1),(31 377320.72),(32 370707.56),(33 368317.34),(34 374468.97),(35 380232.1),(36 375515.16),(37 365814.38),(38 357417.84),(39 353025.63),(40 352001.56),(41 350241.88),(42 347353.75),(43 347326.2),(44 349267.6),(45 359252.78),(46 370367.25),(47 375235.56),(48 378709.94),(49 384670.16),(50 386728.97),(51 385741.84),(52 385864.66),(53 385156.84),(54 383878.56),(55 381398.94),(56 382081.22),(57 394093.94),(58 395018.06),(59 385084.5),(60 376134.16),(61 375320.75),(62 382429.47),(63 382526.8),(64 372675.56),(65 368388.94),(66 376396.44),(67 384973.84),(68 376867.84),(69 367208.16),(70 366427.28),(71 367905.47),(72 368574.8),(73 372701.8),(74 374837.06),(75 374878.28),(76 374651.94),(77 374012.13),(78 369182.06),(79 370800.1),
(1 109531.305),(2 250418.36),(3 313618.75),(4 319888.25),(5 322180.38),(6 331250.06),(7 344330.63),(8 348173.7),(9 338734.16),(10 326901.3),(11 321905.25),(12 323514.2),(13 326397.2),(14 319524.94),(15 309657.66),(16 308414.9),(17 314408.8),(18 325238.16),(19 331775),(20 330207.7),(21 318465.44),(22 308769.16),(23 308825.22),(24 318991.72),(25 326240.22),(26 323453.47),(27 322458.1),(28 323453.84),(29 326055.13),(30 321604.47),(31 315796.8),(32 318083.38),(33 329501.56),(34 339506.3),(35 341320.1),(36 342931),(37 346602.6),(38 353924.8),(39 355155.53),(40 352584),(41 354191.78),(42 356816.84),(43 356668.16),(44 353778.2),(45 349730.63),(46 350710.28),(47 355230.47),(48 359463.25),(49 359511.84),(50 353777.56),(51 344212.34),(52 341579.78),(53 342750.1),(54 343974.03),(55 351328.1),(56 355839.66),(57 353848.25),(58 345139.38),(59 339388.44),(60 341627.78),(61 342704.03),(62 340718.06),(63 342689.34),(64 342964.1),(65 335063.38),(66 329179.38),(67 331471.06),(68 339133.84),(69 345447.66),(70 350288.34),(71 352740.75),(72 348249.2),(73 344314.06),(74 340701.44),(75 334121.53),(76 331293.8),(77 338018.97),(78 340157.25),(79 335183.7),
(1 110723.17),(2 250892.88),(3 306291.75),(4 296878.13),(5 287619.88),(6 300651.8),(7 310042.75),(8 304788.66),(9 299846.88),(10 303505.84),(11 309309.44),(12 310901.53),(13 304656.6),(14 295246.16),(15 295091.4),(16 294383.88),(17 293035.72),(18 300963.22),(19 314768.56),(20 320389.97),(21 318600.28),(22 313287.72),(23 310025.97),(24 313357.75),(25 317529.22),(26 323493.34),(27 335249.5),(28 340921.88),(29 333755.53),(30 325774.22),(31 325295.06),(32 329665),(33 330103.25),(34 324411.6),(35 323979.56),(36 328851.38),(37 334608.28),(38 341900.03),(39 338864.38),(40 327671.88),(41 324034.8),(42 326518.13),(43 332422.1),(44 325068.9),(45 309810.06),(46 303787.25),(47 310070.94),(48 316107.25),(49 320028.56),(50 322474.94),(51 318587.66),(52 317644),(53 318614.4),(54 324311.25),(55 334571.88),(56 339202.1),(57 341157),(58 335328.63),(59 328891.6),(60 321379.5),(61 318329.8),(62 320860.94),(63 330302.75),(64 342268.2),(65 348830.56),(66 350566.13),(67 347968.34),(68 344633.97),(69 339633.9),(70 337807.97),(71 338380.94),(72 338958.8),(73 335334.88),(74 322850.22),(75 311928.97),(76 310330.66),(77 315795.25),(78 320422.75),(79 326177.88),
(1 107422.34),(2 242468.28),(3 288087.25),(4 282657.66),(5 284761.7),(6 294451.2),(7 294364.84),(8 288312.03),(9 287532.5),(10 294637.47),(11 295726.25),(12 295306.7),(13 297379.78),(14 299404.4),(15 301183.47),(16 299668.34),(17 294599.7),(18 293534.78),(19 299069.38),(20 304010.47),(21 305456.44),(22 301043.16),(23 293580.4),(24 290737.28),(25 292660.1),(26 292914.94),(27 287715.44),(28 292064.28),(29 299371.06),(30 304264.13),(31 305645.9),(32 306972.4),(33 308286.78),(34 303459.7),(35 301312.4),(36 304538.2),(37 303610.1),(38 300129.63),(39 296854.38),(40 299821.72),(41 303913.97),(42 302561.22),(43 296348.63),(44 288456.3),(45 283893.6),(46 286657.06),(47 294790.2),(48 301975.22),(49 305902.78),(50 303152.34),(51 298036.75),(52 301704.84),(53 309762.8),(54 312432.6),(55 313699.28),(56 314793.8),(57 311244.3),(58 301279.7),(59 301840.03),(60 307384.66),(61 305567.44),(62 299128.75),(63 301354.2),(64 307298.34),(65 300942.63),(66 296510.9),(67 293438.88),(68 294166.3),(69 294509.9),(70 296974.3),(71 303237.03),(72 312579.47),(73 313508.25),(74 307472.25),(75 304011.13),(76 305593.22),(77 308037.72),(78 308930.94),(79 305150.3),
(1 105616.31),(2 229146.7),(3 263704.84),(4 255241.39),(5 257979.02),(6 276000.97),(7 282231.53),(8 278434.78),(9 275059.97),(10 277581.3),(11 273819.75),(12 270790.75),(13 274695.6),(14 281095.3),(15 281470.5),(16 275873.78),(17 274364.28),(18 280808.5),(19 278283.7),(20 275983.7),(21 277799.3),(22 282083.9),(23 284018.06),(24 283202.4),(25 284592.88),(26 283324.72),(27 274656),(28 272077.4),(29 280811.03),(30 292088.9),(31 293849.38),(32 283901.8),(33 277233.75),(34 279354.25),(35 285129.3),(36 291639.16),(37 293491.53),(38 287909.25),(39 285068.06),(40 294752.56),(41 298132.2),(42 295548.22),(43 290700.72),(44 286733.3),(45 289864.22),(46 294866.1),(47 297268.3),(48 296529.53),(49 292566.25),(50 288152.78),(51 288231.3),(52 295412.28),(53 297188.3),(54 294466.03),(55 295099.2),(56 295154.3),(57 293733.13),(58 291519.7),(59 288057.1),(60 286167.4),(61 281947.25),(62 277883.47),(63 282519.53),(64 289127.25),(65 288415.53),(66 282468.1),(67 280960.2),(68 282621.6),(69 283076.28),(70 286145.8),(71 284626.13),(72 279045.66),(73 272949.44),(74 272135.3),(75 277740.97),(76 282379.1),(77 283632.2),(78 281318.03),(79 280436.44),
(1 99246.43),(2 210093.27),(3 235558.6),(4 226200.13),(5 230731.28),(6 244622.2),(7 249869.44),(8 247926.69),(9 250054),(10 251252.8),(11 245110.14),(12 244682.98),(13 247945.72),(14 250881.23),(15 253986.95),(16 253195.81),(17 254155.7),(18 258810.08),(19 259459.08),(20 258675.8),(21 259017.17),(22 266686.4),(23 270315.75),(24 267394.88),(25 261751.28),(26 263472.6),(27 267450.28),(28 261353.22),(29 252242.53),(30 251571.95),(31 257698.3),(32 261509.98),(33 266057.53),(34 271931.06),(35 273260.63),(36 272004.88),(37 266599.78),(38 255480.69),(39 252465.34),(40 264782.1),(41 266815.5),(42 261520.61),(43 262368.38),(44 264402.88),(45 263320.63),(46 263710.88),(47 268702.1),(48 268740.38),(49 265303.34),(50 269071),(51 276950.1),(52 277055.28),(53 280089.97),(54 286098.44),(55 290967.34),(56 288769.94),(57 281659.2),(58 275804.38),(59 272022.22),(60 274473.38),(61 277016.4),(62 278771.9),(63 281148.63),(64 280775.84),(65 276149.8),(66 272500.22),(67 267891.3),(68 263402.03),(69 270611.66),(70 277342.13),(71 272673.75),(72 263590.1),(73 260029.02),(74 255371.63),(75 250222.9),(76 250381.28),(77 252904.55),(78 252948.92),(79 255495.53),
(1 97457.9),(2 208721.03),(3 237936.31),(4 235683.19),(5 240676.9),(6 244497.05),(7 242194.94),(8 237767.92),(9 239069.61),(10 240763.7),(11 238301.56),(12 243046.31),(13 251975.58),(14 255769.42),(15 254799.2),(16 252574.55),(17 249161.27),(18 250723.8),(19 257060.39),(20 262034.84),(21 266030.84),(22 267160.94),(23 268880.06),(24 270270.66),(25 267046.38),(26 268047.38),(27 270523.63),(28 269811.9),(29 267731.13),(30 262171.25),(31 256375.05),(32 258002.14),(33 259088.83),(34 259828.67),(35 262829.38),(36 266891.13),(37 269147.16),(38 269049.22),(39 271782.88),(40 281245.6),(41 279181.16),(42 276295.84),(43 274346.28),(44 274037.22),(45 273665.2),(46 278066.34),(47 279699.5),(48 275063.88),(49 268878.78),(50 267824.47),(51 266718.1),(52 267855.53),(53 267809.88),(54 268315.44),(55 267538.94),(56 266844.94),(57 269310.9),(58 269933.97),(59 268757.5),(60 270054),(61 275915.56),(62 278378.6),(63 276941.28),(64 272957.1),(65 269537.22),(66 265477.7),(67 265953.66),(68 270438.53),(69 265400.5),(70 260962.69),(71 258677.17),(72 257428.9),(73 262187.7),(74 267573.22),(75 269789.4),(76 269381.88),(77 269140.84),(78 269005.44),(79 266185.53),
(1 91104.01),(2 197606.73),(3 229406.48),(4 227539.8),(5 232012.94),(6 236979.78),(7 237141.72),(8 234603.81),(9 232346.86),(10 232906.05),(11 237476.45),(12 246802.25),(13 251458.63),(14 247637.98),(15 242810.33),(16 237455.28),(17 236877.69),(18 240436.08),(19 245165.45),(20 242862.94),(21 238959.27),(22 240997.6),(23 243073.81),(24 242945.25),(25 245544.52),(26 252081.27),(27 254110.45),(28 256886.05),(29 258588.78),(30 255180.53),(31 250354.33),(32 248436.27),(33 249696.63),(34 257522.38),(35 261230.33),(36 259582.47),(37 254817.22),(38 252962.4),(39 253640.58),(40 253552.94),(41 252129.88),(42 255725.95),(43 262945.4),(44 268453.88),(45 269873.7),(46 266849.16),(47 264885.84),(48 264263.5),(49 264649.9),(50 266880.63),(51 267243.84),(52 272293.7),(53 282962.44),(54 286678.47),(55 286875.94),(56 285208.97),(57 280712.13),(58 274384.03),(59 268405.66),(60 267802.47),(61 270199.9),(62 272676.9),(63 274863.8),(64 273319.9),(65 263591),(66 257530.63),(67 257062.45),(68 257817.14),(69 255833.52),(70 251332.73),(71 249393.66),(72 251982.38),(73 251233.25),(74 251013.16),(75 252457.72),(76 248941),(77 240351.67),(78 235744.55),(79 234436.31),
(1 89138.95),(2 187464.14),(3 212516.89),(4 210176.4),(5 216602.88),(6 221045.61),(7 219328.89),(8 217050.02),(9 220336.39),(10 221958.73),(11 222622.67),(12 224721.94),(13 230659.11),(14 234746.5),(15 233433.25),(16 234180.44),(17 233456.77),(18 235657.02),(19 232992.28),(20 227479.56),(21 229680.83),(22 243136.73),(23 250667.64),(24 249769.05),(25 244857.3),(26 245006.84),(27 245987.52),(28 249934.88),(29 253454.58),(30 253468.97),(31 245519.17),(32 235708.05),(33 228791.1),(34 229934.25),(35 227332.47),(36 225445.11),(37 226736.92),(38 229191.84),(39 232932.28),(40 237258.81),(41 235642.25),(42 235674.14),(43 235982.84),(44 234841.81),(45 232006.08),(46 238005.44),(47 243279.84),(48 237631.47),(49 235029.78),(50 236401.61),(51 234737.22),(52 231586.06),(53 231664.77),(54 234645.03),(55 233913.78),(56 236024.81),(57 242682.1),(58 247909.02),(59 248492.56),(60 244764.53),(61 247420.02),(62 247596.81),(63 247683.52),(64 242034.3),(65 237201.88),(66 236115.53),(67 234037.94),(68 230894.58),(69 231396.73),(70 234106.39),(71 231643.03),(72 229108.28),(73 227030.3),(74 225958.63),(75 227179.92),(76 228392.19),(77 227803.13),(78 226586.25),(79 227614.33),
(1 84255.48),(2 173276.16),(3 191288.67),(4 184373.31),(5 188225.98),(6 191579.86),(7 192339.78),(8 188672.66),(9 192727.16),(10 202046.1),(11 208089.23),(12 210718.02),(13 216275.8),(14 218644.38),(15 214667.95),(16 214420.64),(17 215440.61),(18 216192.97),(19 214322.61),(20 217706.47),(21 228546.53),(22 239295.69),(23 236581.28),(24 234275.53),(25 237308.02),(26 242351.55),(27 243076.72),(28 244171.4),(29 246878.16),(30 250842.22),(31 254198.14),(32 248522.58),(33 241804.16),(34 234204.28),(35 224395.77),(36 219364.88),(37 218731.86),(38 222274.38),(39 225372.13),(40 223492.95),(41 223452.36),(42 228430.1),(43 230332.16),(44 233718.45),(45 236308.8),(46 235587.5),(47 231984.94),(48 227446.95),(49 225232.83),(50 226291.05),(51 228687.75),(52 227861.48),(53 227044.69),(54 228237.06),(55 229146.75),(56 229014.22),(57 236605.5),(58 245246.97),(59 250249.69),(60 249002.05),(61 245555.17),(62 243780.05),(63 236916.98),(64 228144.31),(65 225944.44),(66 227899.92),(67 227932.8),(68 223829.88),(69 228092.22),(70 235630.45),(71 241039.48),(72 246079.77),(73 248655.02),(74 248681.03),(75 240383.69),(76 232912.77),(77 231906.75),(78 231325.7),(79 227432.98),
(1 81536),(2 161851.28),(3 172798.66),(4 170094.84),(5 175333.55),(6 181473.03),(7 187963.55),(8 195397.11),(9 200381.34),(10 203547.52),(11 206174.55),(12 210891.52),(13 212687.78),(14 209834.47),(15 205410.42),(16 206738.75),(17 207421.13),(18 208292.39),(19 211949.84),(20 216715.42),(21 219670.11),(22 219595.78),(23 216814.56),(24 218468.72),(25 218526.39),(26 219499.53),(27 218406.83),(28 217234.38),(29 218999.2),(30 219442.28),(31 215078),(32 216513.67),(33 223434.13),(34 221285.97),(35 212163.84),(36 207522.13),(37 212453.06),(38 220706.97),(39 222745.3),(40 220407.9),(41 215088.25),(42 217664.44),(43 220853.22),(44 222840.83),(45 222849.3),(46 223002.34),(47 224086.34),(48 224708.88),(49 228569.89),(50 229660.44),(51 227673.75),(52 223232.89),(53 221964.83),(54 221541.34),(55 219289.55),(56 220259.9),(57 224276.3),(58 223378.84),(59 223853.42),(60 225022.17),(61 223945.3),(62 219200.67),(63 211492.97),(64 211420.34),(65 212523.44),(66 214133.25),(67 211492.97),(68 206626.08),(69 202915.66),(70 197995.66),(71 200210.66),(72 205529.75),(73 207699.52),(74 209341.36),(75 211043.97),(76 215540.02),(77 218912.83),(78 215866.13),(79 213922.22),
(1 79309.664),(2 158267.33),(3 172856.1),(4 169829.39),(5 178410.03),(6 183765.14),(7 182848.19),(8 184548.14),(9 187879.75),(10 188274.28),(11 191743.5),(12 199784.03),(13 204876.1),(14 200421.8),(15 192309.97),(16 195880.25),(17 202650.23),(18 202773.98),(19 200113.25),(20 202421.34),(21 206686.19),(22 201466.02),(23 190515.94),(24 192543.3),(25 196622.83),(26 192627.1),(27 186032.52),(28 183690.84),(29 189516.45),(30 195308.72),(31 194704.97),(32 193199.9),(33 194926.34),(34 196473.77),(35 193884.33),(36 198100.33),(37 204895.7),(38 207810.28),(39 205083.67),(40 208105.08),(41 214849.98),(42 219388.33),(43 219356.83),(44 216883.3),(45 213901.6),(46 211559.38),(47 209751.34),(48 208448.66),(49 210491.9),(50 208372.44),(51 204911.97),(52 205921.92),(53 204659.58),(54 204118.67),(55 205477.69),(56 214347.44),(57 220208.11),(58 217906.98),(59 216618.92),(60 217147.14),(61 215363.3),(62 210720.34),(63 202320.4),(64 200832.83),(65 202560.22),(66 203839.34),(67 204070.56),(68 201669.36),(69 202684.52),(70 200465.38),(71 203739.78),(72 208421.22),(73 209908.75),(74 208467.16),(75 204046.03),(76 202004.66),(77 197683.97),(78 192711.58),(79 192974.06),
(1 77015.06),(2 149501.95),(3 161983.44),(4 162898.36),(5 175534.5),(6 177300.94),(7 171752.8),(8 173193.31),(9 177385.19),(10 173054.36),(11 166858.94),(12 170980.44),(13 175849.55),(14 172754.22),(15 171778.06),(16 178908.45),(17 185776.67),(18 186623.5),(19 185853.86),(20 188821.39),(21 193876.23),(22 192375.69),(23 186013.77),(24 189735.28),(25 192749.13),(26 187559.66),(27 184464.31),(28 187133.45),(29 186551.13),(30 186057.45),(31 191485.78),(32 194048.95),(33 192854.66),(34 192931.92),(35 191182.17),(36 192098.34),(37 191942.58),(38 189954.61),(39 185713.33),(40 185212.81),(41 190362.77),(42 197517.03),(43 201921.23),(44 202506.66),(45 198488.16),(46 196332.58),(47 199450.64),(48 201859.02),(49 198216.2),(50 192007.48),(51 192963.31),(52 196781.9),(53 202865.98),(54 204840.36),(55 208195.66),(56 207328.6),(57 200166.38),(58 198724.75),(59 203345.7),(60 205450.22),(61 209196.6),(62 213402.69),(63 211436.22),(64 207390.3),(65 205672.16),(66 205725.66),(67 201727.5),(68 201267.42),(69 204834.94),(70 209066.31),(71 207843.47),(72 203126.05),(73 202949.83),(74 206881.78),(75 204787.03),(76 198458.38),(77 193594.22),(78 193292.31),(79 195945.16),
