q, (a, b, c)
1.5, (-304555549806.3745, 709367.6544576975, 304551068808.5268)
2.5, (-420639501958.19745, 1498331.0650521682, 420636120234.45135)
3.5, (-167328972.05277237, 575.3548805058153, 165361288.49372724)
4.5, (-16051822.059809549, 29.423822139802734, 13182094.730369225)
5.5, (-13030534.703069177, 33.43424100754886, 11110503.264778132)
6.5, (-17961255.4198717, 63.89669493587462, 16227035.872019233)
7.5, (-14685730.463271758, 95.59905916398836, 13936650.71916859)
8.5, (-9427951.554131884, 53.746567162017115, 8751313.563068703)
9.5, (-7765792.236534297, 43.65974820133544, 7253491.372339202)
10.5, (-6131257.3566923225, 27.13466646403959, 5170083.988680668)
11.5, (-5209624.3227111725, 18.840312296819967, 4216036.919537738)
12.5, (-4229456.648704477, 16.438680581245574, 3371401.4327337774)
13.5, (-3071180.005850428, 18.077992704605467, 2577921.320811381)
14.5, (-2912475.1818302367, 26.028614583157065, 2632566.59488423)
15.5, (-3722172.8517892766, 28.76092059750007, 3301220.8864286873)
16.5, (-4075565.5959222196, 53.60628604489067, 3911614.7577493424)
17.5, (-2963335.7248669514, 23.111417819317627, 2626009.029507033)
18.5, (-2163920.728098475, 19.668741858174386, 2060259.769270996)
19.5, (-2482103.5838039485, 14.882450048962493, 2118636.313946107)
20.5, (-1997343.601216702, 12.624627635567958, 1687453.5960127593)
21.5, (-1748060.2141157193, 13.90788766183283, 1513850.0517489088)
22.5, (-1497615.743963001, 15.284012597681679, 1380929.1359129352)
23.5, (-1763835.2380174687, 11.488911172484421, 1534209.7498483122)
24.5, (-1606964.6475266267, 7.746156391736472, 1229152.2330853124)
25.5, (-1753605.1781451176, 8.763035794510294, 1378977.2803951486)
26.5, (-1490077.071009763, 8.043424915873532, 1152749.2225009566)
27.5, (-1558517.6414344283, 7.05440233294437, 1154025.0490735138)
28.5, (-1343021.1192119992, 10.053084693499716, 1143613.8865381686)
29.5, (-1310516.3005788636, 8.32209867227474, 1046054.0434760175)
30.5, (-1053941.6459101883, 9.645840767961332, 884261.4522556689)
31.5, (-1108124.9802213828, 12.070460632455605, 995100.1351461728)
32.5, (-953196.2116591887, 15.718490789959235, 950520.9379772965)
33.5, (-854598.7505783492, 10.989896892392176, 784877.1271787549)
34.5, (-802687.1330072832, 8.551094873104395, 672000.8386167245)
35.5, (-730781.1942671037, 10.971069644095744, 684285.6998084908)
36.5, (-718581.9947423631, 8.381024220463473, 594348.0939322358)
37.5, (-707870.8830194558, 7.12524502819912, 576755.8724953943)
38.5, (-731741.3162129775, 6.62583759260653, 577345.3980337547)
39.5, (-616574.9050498812, 7.13859006380706, 509891.64306109434)
40.5, (-561736.9573633199, 6.446722404108939, 460921.39307304093)
41.5, (-590529.3842219916, 6.374559927568177, 470797.93029804615)
42.5, (-596981.0270785899, 6.197883944315759, 487306.3398421924)
43.5, (-575237.6547411993, 7.10167946442132, 478298.37510475924)
44.5, (-562074.822068905, 7.263879718381218, 475790.8943856664)
45.5, (-523870.42908583616, 7.848410489644704, 461223.0593830187)
46.5, (-511957.6896971371, 6.344293924532544, 425705.20368426904)
47.5, (-469487.64240015356, 7.153193016247017, 414929.53804965277)
48.5, (-442558.1630286882, 6.640257992447378, 386378.228500839)
49.5, (-429120.29451529926, 6.728384479442621, 379692.68911619554)
50.5, (-401510.64023368014, 5.420647803020136, 327331.79421750444)
51.5, (-373020.6519236009, 6.789825461087789, 335372.9230001425)
52.5, (-374772.88473420363, 8.4732015203893, 356455.69519164576)
53.5, (-370323.9944457057, 6.732835944849836, 328963.6690446511)
54.5, (-391901.6484796565, 5.5599353950543, 325153.72071919794)
55.5, (-355402.80583605863, 7.0858513903313165, 315202.4411072638)
56.5, (-340638.70337162295, 5.56150116130433, 287182.19968355604)
57.5, (-343493.19918465294, 6.328530644161823, 299945.46917435)
58.5, (-326522.97150481574, 7.668625691385003, 307998.527905333)
59.5, (-337251.31871911173, 4.723389996040487, 271167.52644881123)
60.5, (-324918.7863856577, 6.266237406665851, 286456.4769149468)
61.5, (-317665.79623589275, 5.64454035191124, 272218.29481331276)
62.5, (-321158.4851286333, 5.299645578391645, 261160.77645654173)
63.5, (-281978.00757020223, 6.131519882841951, 244892.2862886662)
64.5, (-281587.2519733243, 6.003719795539502, 239331.2771488403)
65.5, (-262237.81854741153, 5.816670977826737, 225078.94685573506)
66.5, (-254626.14021832214, 5.9124871582153204, 223066.508069522)
67.5, (-249700.85999995953, 6.241346237103075, 221037.5580115651)
68.5, (-263393.6858446786, 5.6115611001783785, 223370.0828896153)
69.5, (-261668.25498071237, 5.788411815722174, 224042.00900794324)
70.5, (-246856.13799788416, 5.72853419302116, 211571.94685048994)
71.5, (-252823.00761445996, 6.292272183620173, 219353.93195370922)
72.5, (-238842.95257626966, 5.909221081367431, 202879.13746906185)
73.5, (-243709.6715694167, 6.1247752489867855, 207310.12866505547)
74.5, (-215786.2659551667, 6.0269765462742955, 186387.46261653045)
75.5, (-204921.40621532165, 6.312959801132428, 180817.57392240825)
76.5, (-187652.23005274925, 8.427625690125081, 185174.69542600735)
77.5, (-195550.93206716355, 6.28499729607194, 174328.03027581947)
78.5, (-199446.5060287678, 5.578768371751964, 172551.77576696587)
79.5, (-193287.9227773782, 5.949526736036123, 168762.72252151172)
80.5, (-183906.19216152842, 6.482282562836453, 166248.47869561592)
81.5, (-189380.41496951703, 6.378876391801738, 168428.832286901)
82.5, (-177516.5705072004, 6.138248632763073, 157719.22222625153)
83.5, (-164741.1617763817, 5.78844537513967, 146760.73618643655)
84.5, (-158351.6603233961, 5.549573192627598, 138712.3243535861)
85.5, (-152322.59607268576, 6.18361350070748, 140298.2172247683)
86.5, (-146340.074156129, 6.640032075866119, 138139.39897346878)
87.5, (-144211.10409087723, 6.895554317693569, 137095.9288527231)
