1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,
(1 0.00047305351),(2 7.614937),(3 35.15406),(4 47.377384),(5 47.43578),(6 56.66743),(7 66.23633),(8 72.273315),(9 72.31765),(10 72.248344),(11 60.01992),(12 56.464108),(13 56.508503),(14 59.50892),(15 63.844597),(16 63.850033),(17 63.89147),(18 59.018547),(19 50.976692),(20 51.238636),(21 51.25353),(22 60.56424),(23 74.79592),(24 74.62211),(25 74.61242),(26 75.73594),(27 86.1086),(28 83.79596),(29 83.87162),(30 82.78214),(31 74.27999),(32 64.06476),(33 64.071236),(34 59.409306),(35 57.590687),(36 64.035515),(37 64.01052),(38 68.462685),(39 66.65221),(40 64.43565),(41 64.45934),
(1 0.0005652111),(2 9.436047),(3 30.693853),(4 42.738014),(5 42.707367),(6 54.41591),(7 58.257156),(8 63.527016),(9 63.491646),(10 61.63847),(11 61.747906),(12 59.966415),(13 59.986465),(14 58.946068),(15 69.794426),(16 69.70038),(17 69.74749),(18 74.92101),(19 73.95993),(20 75.35487),(21 75.35062),(22 70.67198),(23 75.554146),(24 77.25892),(25 77.29818),(26 75.71718),(27 85.29048),(28 88.101654),(29 88.047554),(30 85.554245),(31 77.24372),(32 73.11902),(33 73.111435),(34 73.01553),(35 78.15118),(36 79.65774),(37 79.56549),(38 79.18479),(39 69.36531),(40 72.002785),(41 72.02481),
(1 0.00064272474),(2 8.07232),(3 24.821577),(4 31.230946),(5 31.200218),(6 37.28042),(7 44.460335),(8 49.74139),(9 49.700035),(10 50.619667),(11 53.887783),(12 53.554855),(13 53.46987),(14 52.60426),(15 58.003677),(16 61.929253),(17 61.925137),(18 64.253075),(19 62.384636),(20 62.57953),(21 62.61289),(22 57.306564),(23 62.442795),(24 63.640358),(25 63.644176),(26 65.509995),(27 71.14744),(28 77.354225),(29 77.1412),(30 71.99887),(31 62.96784),(32 61.717846),(33 61.732464),(34 61.106743),(35 67.55069),(36 71.60415),(37 71.57675),(38 67.654015),(39 58.453217),(40 61.48017),(41 61.472923),
(1 0.00092380814),(2 8.046323),(3 29.173697),(4 33.949165),(5 33.945095),(6 37.03161),(7 43.147133),(8 47.803753),(9 47.799976),(10 51.06813),(11 50.27134),(12 52.63572),(13 52.63543),(14 58.467636),(15 69.93021),(16 73.86082),(17 73.83152),(18 73.97966),(19 71.72681),(20 67.31331),(21 67.31257),(22 64.328514),(23 69.070465),(24 78.56111),(25 78.61199),(26 83.17732),(27 90.654015),(28 91.859116),(29 91.81453),(30 87.25172),(31 79.87163),(32 75.967514),(33 75.95004),(34 73.31201),(35 70.072464),(36 73.76208),(37 73.854675),(38 72.36239),(39 70.10624),(40 71.68977),(41 71.6943),
(1 0.0010722184),(2 7.5676656),(3 30.234692),(4 36.326862),(5 36.39947),(6 40.403122),(7 48.67314),(8 49.41184),(9 49.43061),(10 50.213493),(11 52.18855),(12 56.417267),(13 56.434853),(14 59.99141),(15 68.06833),(16 71.4233),(17 71.45578),(18 74.06685),(19 71.95335),(20 69.712395),(21 69.681625),(22 66.73704),(23 72.91467),(24 79.9213),(25 80.01157),(26 85.669334),(27 87.89487),(28 85.9188),(29 86.08238),(30 80.80532),(31 74.22785),(32 72.0987),(33 72.10556),(34 70.59011),(35 68.069466),(36 74.0778),(37 74.11016),(38 74.54387),(39 75.92269),(40 74.357124),(41 74.35942),
(1 0.00096306246),(2 5.8568916),(3 19.873245),(4 25.393309),(5 25.385483),(6 29.691183),(7 31.763622),(8 33.12137),(9 33.081856),(10 32.473644),(11 34.640453),(12 37.735886),(13 37.7164),(14 39.859066),(15 49.247932),(16 51.814426),(17 51.845745),(18 51.067295),(19 45.704666),(20 42.655804),(21 42.666836),(22 40.75486),(23 44.17438),(24 47.144382),(25 47.165676),(26 50.17099),(27 54.357624),(28 55.676037),(29 55.867226),(30 54.320164),(31 46.491917),(32 45.356567),(33 45.358208),(34 46.349693),(35 48.129288),(36 49.57777),(37 49.568947),(38 52.011772),(39 52.483154),(40 49.695393),(41 49.693787),
(1 0.0012126551),(2 6.7124195),(3 21.370935),(4 26.80026),(5 26.79842),(6 30.600704),(7 37.575665),(8 37.51857),(9 37.51744),(10 36.88101),(11 37.893185),(12 38.893738),(13 38.91914),(14 41.974102),(15 47.44624),(16 48.45594),(17 48.489815),(18 48.632843),(19 47.134167),(20 46.22035),(21 46.180668),(22 43.175114),(23 47.29261),(24 51.539074),(25 51.6102),(26 57.21872),(27 58.85313),(28 58.328156),(29 58.47683),(30 55.866707),(31 51.262608),(32 52.588078),(33 52.622005),(34 50.720684),(35 51.92012),(36 52.93061),(37 52.96583),(38 54.964012),(39 54.31683),(40 57.87844),(41 57.86827),
(1 0.0011920759),(2 7.2724247),(3 20.820469),(4 21.94804),(5 21.98631),(6 26.16281),(7 30.8543),(8 32.58132),(9 32.55724),(10 33.537685),(11 31.992628),(12 33.457947),(13 33.45935),(14 36.203022),(15 39.167004),(16 40.095963),(17 40.128826),(18 39.445644),(19 40.807846),(20 40.061436),(21 40.039238),(22 39.350056),(23 40.2544),(24 42.941113),(25 42.97021),(26 46.530136),(27 48.472775),(28 47.71334),(29 47.810375),(30 45.21018),(31 46.72057),(32 47.257965),(33 47.258224),(34 47.116257),(35 44.835606),(36 44.073368),(37 44.076023),(38 43.590263),(39 44.512413),(40 43.716385),(41 43.71315),
(1 0.0011820765),(2 6.8093944),(3 17.298948),(4 22.346066),(5 22.379997),(6 26.360342),(7 28.183289),(8 28.956814),(9 28.993721),(10 27.719065),(11 27.040276),(12 31.052216),(13 31.067753),(14 33.43545),(15 36.383022),(16 36.48651),(17 36.502747),(18 35.55898),(19 36.300545),(20 36.65019),(21 36.69136),(22 34.877014),(23 36.5294),(24 39.65542),(25 39.69809),(26 41.021545),(27 42.82797),(28 44.328022),(29 44.353043),(30 44.138912),(31 40.074688),(32 41.319397),(33 41.307934),(34 39.712585),(35 40.592037),(36 40.489746),(37 40.498104),(38 42.772243),(39 41.744827),(40 42.6274),(41 42.619976),
(1 0.0012970329),(2 5.4082236),(3 15.044391),(4 19.122803),(5 19.146553),(6 23.046286),(7 23.160284),(8 24.800264),(9 24.818314),(10 24.357271),(11 24.412558),(12 26.357529),(13 26.41393),(14 27.682518),(15 30.319345),(16 31.771042),(17 31.774176),(18 29.419247),(19 28.545732),(20 29.013123),(21 29.053635),(22 28.609804),(23 28.402748),(24 31.590178),(25 31.590076),(26 32.88237),(27 36.614105),(28 37.173054),(29 37.27418),(30 37.227386),(31 35.702084),(32 35.45038),(33 35.452522),(34 34.041977),(35 34.63805),(36 35.69885),(37 35.695942),(38 37.134476),(39 36.79381),(40 36.77437),(41 36.76039),
(1 0.0012403853),(2 4.886343),(3 11.226416),(4 14.912671),(5 14.908773),(6 16.693089),(7 19.238026),(8 19.697456),(9 19.732471),(10 20.27234),(11 19.352932),(12 22.005005),(13 22.01286),(14 22.654024),(15 23.119976),(16 25.790073),(17 25.811453),(18 25.98377),(19 24.49127),(20 24.869505),(21 24.892935),(22 23.13276),(23 24.646862),(24 26.739563),(25 26.743551),(26 26.963799),(27 27.844559),(28 28.175518),(29 28.265188),(30 27.730677),(31 28.287348),(32 28.787457),(33 28.765697),(34 26.973679),(35 27.36761),(36 28.406736),(37 28.40342),(38 28.05092),(39 28.080648),(40 29.889303),(41 29.89438),
