1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,
(1 0.00044372363),(2 9.425055),(3 47.50957),(4 68.11053),(5 68.24656),(6 94.0265),(7 89.973145),(8 89.48631),(9 89.69265),(10 93.0098),(11 83.16811),(12 81.51288),(13 81.48025),(14 64.40047),(15 61.122864),(16 60.99205),(17 60.902863),(18 56.44241),(19 55.909645),(20 48.49908),(21 48.37049),(22 53.69003),(23 101.52856),(24 100.84979),(25 100.86989),(26 112.03212),(27 117.336136),(28 108.825035),(29 108.70549),(30 104.79737),(31 69.690414),(32 48.980335),(33 48.929035),(34 40.142525),(35 47.212982),(36 55.172394),(37 55.12462),(38 59.395),(39 58.69452),(40 55.58825),(41 55.5857),
(1 0.0005997184),(2 11.974328),(3 45.512707),(4 67.330574),(5 67.19691),(6 74.974434),(7 84.3484),(8 108.853615),(9 108.82794),(10 127.03145),(11 117.96033),(12 112.10541),(13 112.192024),(14 99.864174),(15 109.696175),(16 100.85481),(17 100.90073),(18 84.32691),(19 80.171524),(20 72.95985),(21 73.05951),(22 82.74379),(23 118.252144),(24 121.70464),(25 121.68999),(26 111.64307),(27 107.27329),(28 109.90097),(29 109.95299),(30 110.328354),(31 104.14963),(32 90.943405),(33 91.08945),(34 89.184296),(35 96.04605),(36 102.38479),(37 102.40475),(38 99.279945),(39 91.16809),(40 85.39704),(41 85.422844),
(1 0.0004508555),(2 13.959982),(3 35.034485),(4 44.685364),(5 44.709206),(6 49.794064),(7 53.69899),(8 61.17935),(9 61.02986),(10 58.79513),(11 64.47398),(12 65.469376),(13 65.47575),(14 67.18644),(15 68.65767),(16 77.00568),(17 77.17354),(18 77.87668),(19 68.865135),(20 75.53885),(21 75.52241),(22 78.4388),(23 78.053474),(24 81.12501),(25 81.096344),(26 67.77668),(27 83.330666),(28 90.698746),(29 90.76797),(30 81.57654),(31 77.14862),(32 72.27868),(33 72.30473),(34 63.257965),(35 55.899498),(36 65.36568),(37 65.36093),(38 71.978455),(39 76.5829),(40 81.45708),(41 81.48898),
(1 0.0008224265),(2 11.142683),(3 27.458511),(4 39.30867),(5 39.262802),(6 42.886654),(7 52.494453),(8 63.52424),(9 63.462036),(10 60.340202),(11 61.19106),(12 53.601475),(13 53.593147),(14 45.42901),(15 65.27949),(16 55.301407),(17 55.325844),(18 60.956783),(19 72.08213),(20 70.23735),(21 70.248535),(22 62.2678),(23 63.63096),(24 65.23258),(25 65.26624),(26 69.62397),(27 89.742676),(28 94.6446),(29 94.07927),(30 92.57872),(31 66.25934),(32 59.949917),(33 59.74984),(34 60.512638),(35 61.58268),(36 68.89657),(37 68.90236),(38 65.44229),(39 59.40407),(40 63.317593),(41 63.327503),
(1 0.0010441344),(2 11.426163),(3 26.873844),(4 33.339405),(5 33.29868),(6 46.337395),(7 65.958244),(8 67.83738),(9 67.87178),(10 60.31628),(11 60.860077),(12 52.31737),(13 52.196037),(14 53.068684),(15 60.030003),(16 60.12233),(17 60.075222),(18 65.430405),(19 59.06208),(20 56.8629),(21 56.929855),(22 50.516018),(23 59.113968),(24 59.64792),(25 59.7568),(26 58.645985),(27 77.677475),(28 89.01872),(29 88.96043),(30 94.39265),(31 77.30651),(32 73.78163),(33 73.75621),(34 77.54072),(35 82.726685),(36 90.383965),(37 90.28162),(38 86.80216),(39 72.21975),(40 71.88131),(41 71.86742),
(1 0.0006981339),(2 7.6572824),(3 19.780306),(4 24.568577),(5 24.548492),(6 28.661049),(7 34.515736),(8 42.77094),(9 42.809853),(10 37.948147),(11 40.509007),(12 37.191734),(13 37.19765),(14 36.302517),(15 36.2265),(16 38.320206),(17 38.286488),(18 44.63994),(19 47.90442),(20 44.95705),(21 45.01978),(22 47.46386),(23 45.286777),(24 47.69833),(25 47.716415),(26 45.207607),(27 50.568954),(28 57.639336),(29 57.54238),(30 47.79471),(31 40.380905),(32 38.101864),(33 38.04269),(34 41.68549),(35 52.93419),(36 59.235294),(37 59.280346),(38 61.788933),(39 65.27524),(40 67.7522),(41 67.750854),
(1 0.0010260788),(2 7.365975),(3 22.934729),(4 25.733646),(5 25.70268),(6 28.945286),(7 38.885605),(8 43.036346),(9 43.04507),(10 47.685757),(11 43.979218),(12 42.725418),(13 42.720936),(14 45.41524),(15 57.736725),(16 51.703606),(17 51.697754),(18 58.344643),(19 52.903793),(20 45.460808),(21 45.34954),(22 43.559357),(23 47.366707),(24 53.102543),(25 53.056442),(26 58.96446),(27 60.962624),(28 61.284527),(29 61.550735),(30 57.442055),(31 58.456604),(32 51.35095),(33 51.437077),(34 48.418365),(35 59.99683),(36 62.659756),(37 62.71985),(38 64.3554),(39 64.066246),(40 64.925644),(41 64.936806),
(1 0.001108668),(2 8.380838),(3 21.888563),(4 26.488588),(5 26.502876),(6 30.457838),(7 41.0776),(8 39.1089),(9 39.132053),(10 38.454323),(11 38.49407),(12 38.26182),(13 38.204372),(14 42.252876),(15 45.86744),(16 53.16667),(17 53.328697),(18 54.580086),(19 53.608147),(20 54.336338),(21 54.198986),(22 55.210884),(23 54.891975),(24 59.007015),(25 59.100094),(26 63.047466),(27 60.48037),(28 59.397793),(29 59.22858),(30 61.403976),(31 51.36009),(32 52.016808),(33 52.007908),(34 52.350258),(35 54.323566),(36 61.357506),(37 61.369972),(38 60.916172),(39 64.658394),(40 62.72219),(41 62.721165),
(1 0.0011921644),(2 8.474824),(3 19.953419),(4 25.150534),(5 25.22419),(6 29.275066),(7 35.758057),(8 37.942673),(9 38.00941),(10 41.82988),(11 41.737576),(12 47.934937),(13 47.95502),(14 52.26317),(15 53.853848),(16 51.6141),(17 51.69778),(18 56.688072),(19 53.245796),(20 55.780025),(21 55.85141),(22 50.744453),(23 54.328915),(24 58.511993),(25 58.51874),(26 61.454876),(27 70.80453),(28 63.93901),(29 64.11054),(30 60.935135),(31 56.60725),(32 53.45856),(33 53.474533),(34 51.999817),(35 54.73816),(36 59.48476),(37 59.555325),(38 61.475384),(39 65.14178),(40 59.09353),(41 59.108147),
(1 0.0010784402),(2 7.173149),(3 21.403345),(4 28.272137),(5 28.328857),(6 33.002457),(7 41.299694),(8 40.941185),(9 40.929962),(10 35.641964),(11 37.182957),(12 38.957176),(13 38.987244),(14 43.285862),(15 48.940372),(16 51.094784),(17 51.085537),(18 46.488346),(19 43.19991),(20 44.586742),(21 44.684734),(22 37.293404),(23 43.067856),(24 43.923565),(25 44.004177),(26 51.73432),(27 55.248272),(28 54.250053),(29 54.361378),(30 51.24249),(31 44.79831),(32 45.23773),(33 45.284107),(34 47.11936),(35 47.422657),(36 49.55652),(37 49.45402),(38 48.00188),(39 51.199585),(40 44.829094),(41 44.799892),
(1 0.0013017385),(2 6.0720615),(3 17.584076),(4 22.419153),(5 22.395346),(6 27.097265),(7 32.060307),(8 32.363255),(9 32.22257),(10 31.902184),(11 27.384878),(12 31.37417),(13 31.444433),(14 32.825127),(15 35.538364),(16 34.294834),(17 34.304504),(18 33.734875),(19 35.45497),(20 33.795097),(21 33.79141),(22 30.058044),(23 31.61172),(24 36.745644),(25 36.79926),(26 42.14916),(27 44.475574),(28 45.7807),(29 46.015167),(30 41.28908),(31 40.8373),(32 41.049694),(33 41.035316),(34 45.410805),(35 44.68996),(36 42.780098),(37 42.78764),(38 42.60014),(39 39.019012),(40 36.96156),(41 36.950733),
