1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,
(1 0.00042431595),(2 5.6885586),(3 23.43758),(4 31.656672),(5 31.680082),(6 37.557743),(7 42.016712),(8 47.214745),(9 47.217365),(10 48.879646),(11 43.940628),(12 44.92206),(13 44.91233),(14 45.07939),(15 54.751087),(16 57.530334),(17 57.57958),(18 59.4589),(19 62.356117),(20 63.69435),(21 63.747223),(22 64.29429),(23 77.267914),(24 79.67118),(25 79.70799),(26 81.932785),(27 89.39543),(28 89.73238),(29 89.86077),(30 85.95682),(31 71.19434),(32 63.413944),(33 63.461903),(34 57.020695),(35 53.68551),(36 53.546665),(37 53.56628),(38 53.01854),(39 50.65187),(40 52.405678),(41 52.417023),
(1 0.0006102889),(2 5.959231),(3 22.563047),(4 29.425568),(5 29.43054),(6 36.68397),(7 39.968307),(8 43.21592),(9 43.21425),(10 46.929485),(11 46.638695),(12 46.970734),(13 46.973373),(14 49.41728),(15 54.77155),(16 56.96354),(17 56.99589),(18 57.000965),(19 59.135536),(20 61.07071),(21 61.080936),(22 62.570766),(23 68.00797),(24 71.9264),(25 71.926056),(26 73.001625),(27 76.75489),(28 76.24463),(29 76.311844),(30 73.85209),(31 70.43865),(32 67.33534),(33 67.363754),(34 63.522972),(35 61.13425),(36 61.381573),(37 61.387592),(38 60.802254),(39 61.215458),(40 62.20781),(41 62.21587),
(1 0.00064960174),(2 5.4060736),(3 18.534462),(4 23.851004),(5 23.862665),(6 27.488968),(7 32.75878),(8 34.701195),(9 34.684795),(10 36.31495),(11 34.906395),(12 35.553455),(13 35.554623),(14 38.125786),(15 43.886646),(16 45.74838),(17 45.752357),(18 46.646286),(19 45.529526),(20 44.51013),(21 44.505245),(22 42.665974),(23 42.84448),(24 43.87355),(25 43.915417),(26 47.35803),(27 52.317493),(28 54.541374),(29 54.52946),(30 53.090546),(31 51.010452),(32 49.04265),(33 49.0409),(34 47.490627),(35 47.499043),(36 48.19957),(37 48.202602),(38 48.702736),(39 48.62218),(40 49.902416),(41 49.898266),
(1 0.00082416495),(2 5.934447),(3 19.659864),(4 24.175158),(5 24.1888),(6 27.062096),(7 31.805285),(8 33.006016),(9 33.01826),(10 32.927135),(11 34.067192),(12 35.736984),(13 35.72795),(14 39.28352),(15 43.094803),(16 43.721462),(17 43.745865),(18 43.610905),(19 44.4642),(20 43.35648),(21 43.34852),(22 41.621456),(23 42.600204),(24 44.08225),(25 44.10318),(26 47.052437),(27 50.258797),(28 51.181995),(29 51.235317),(30 49.93229),(31 46.78147),(32 46.4511),(33 46.455986),(34 45.16796),(35 45.028618),(36 47.805725),(37 47.817677),(38 48.464237),(39 48.10113),(40 47.64967),(41 47.646812),
(1 0.00093518855),(2 5.9027777),(3 18.421068),(4 22.705717),(5 22.723217),(6 25.584265),(7 28.425262),(8 29.689367),(9 29.694458),(10 29.27522),(11 29.037792),(12 31.220863),(13 31.245407),(14 34.614388),(15 39.658535),(16 40.206486),(17 40.22814),(18 39.6107),(19 39.348152),(20 38.928574),(21 38.93574),(22 37.28813),(23 38.163673),(24 41.153126),(25 41.17619),(26 43.86643),(27 45.276615),(28 45.047737),(29 45.10109),(30 44.909916),(31 41.98955),(32 41.929016),(33 41.920204),(34 41.046932),(35 41.23442),(36 42.69018),(37 42.697502),(38 43.054623),(39 43.805492),(40 43.84173),(41 43.84117),
(1 0.0007637742),(2 4.1619315),(3 12.049812),(4 15.351112),(5 15.36212),(6 17.210106),(7 19.67531),(8 20.656572),(9 20.661242),(10 20.423687),(11 20.138014),(12 21.6445),(13 21.645996),(14 22.670134),(15 23.683735),(16 24.401455),(17 24.403252),(18 24.074728),(19 24.779625),(20 24.322968),(21 24.329618),(22 23.559092),(23 23.57243),(24 24.975388),(25 25.004997),(26 26.23557),(27 27.667181),(28 28.213799),(29 28.234388),(30 27.834091),(31 28.373379),(32 27.56452),(33 27.572166),(34 26.372845),(35 26.546349),(36 27.504908),(37 27.509756),(38 27.921143),(39 27.35893),(40 27.668903),(41 27.657633),
(1 0.0009032197),(2 4.2697096),(3 11.49674),(4 14.08831),(5 14.099467),(6 16.0716),(7 18.00102),(8 18.950245),(9 18.97078),(10 18.90905),(11 18.349426),(12 19.192862),(13 19.202845),(14 20.628641),(15 22.078148),(16 23.365082),(17 23.379444),(18 23.209349),(19 23.029646),(20 22.892406),(21 22.901697),(22 21.91811),(23 22.603241),(24 24.199627),(25 24.219912),(26 24.992561),(27 25.23314),(28 26.282352),(29 26.349792),(30 26.10858),(31 25.229605),(32 25.610067),(33 25.604372),(34 24.641466),(35 25.120628),(36 25.876726),(37 25.87807),(38 25.924913),(39 26.134676),(40 25.92907),(41 25.931072),
(1 0.0009942905),(2 3.8123415),(3 10.02519),(4 12.517914),(5 12.526762),(6 13.829789),(7 15.422469),(8 16.318867),(9 16.317951),(10 16.514),(11 16.296947),(12 16.89278),(13 16.909777),(14 17.401333),(15 18.338348),(16 19.44327),(17 19.445004),(18 19.694921),(19 19.806921),(20 20.128477),(21 20.142408),(22 19.323427),(23 19.225594),(24 20.427128),(25 20.43952),(26 21.439781),(27 21.616756),(28 21.718544),(29 21.776112),(30 21.772503),(31 22.234259),(32 22.407736),(33 22.417572),(34 21.434996),(35 22.468353),(36 23.295645),(37 23.304169),(38 22.914707),(39 21.949005),(40 22.013838),(41 22.012272),
(1 0.0010605428),(2 3.3894553),(3 8.903848),(4 10.919713),(5 10.931174),(6 11.491202),(7 12.276974),(8 13.049359),(9 13.05706),(10 13.193372),(11 12.731456),(12 13.556466),(13 13.558654),(14 14.0186),(15 15.11948),(16 16.256247),(17 16.26661),(18 16.648336),(19 16.285084),(20 16.551542),(21 16.555826),(22 16.043339),(23 15.81051),(24 16.801365),(25 16.807592),(26 16.97883),(27 17.740234),(28 18.503534),(29 18.525497),(30 18.798105),(31 18.126478),(32 18.538918),(33 18.547785),(34 18.081417),(35 18.302656),(36 18.977526),(37 18.989725),(38 19.0594),(39 18.449633),(40 18.654436),(41 18.6492),
(1 0.0010041449),(2 2.97309),(3 7.389667),(4 9.088514),(5 9.093413),(6 9.538643),(7 10.461341),(8 11.471971),(9 11.474882),(10 10.964177),(11 10.521537),(12 11.200643),(13 11.2108345),(14 11.726785),(15 12.367353),(16 13.349492),(17 13.347698),(18 13.983264),(19 13.92624),(20 14.062031),(21 14.053318),(22 13.514507),(23 13.580937),(24 14.4789505),(25 14.484493),(26 14.808891),(27 15.155356),(28 15.711372),(29 15.731188),(30 15.311662),(31 15.09393),(32 15.382631),(33 15.385532),(34 15.258287),(35 15.205273),(36 15.941829),(37 15.944668),(38 15.631007),(39 14.973444),(40 15.499697),(41 15.498161),
(1 0.00086934346),(2 2.2566555),(3 5.5044613),(4 6.6659813),(5 6.6662383),(6 6.979355),(7 7.590442),(8 8.1378565),(9 8.140442),(10 7.850693),(11 7.6786375),(12 8.191529),(13 8.194899),(14 8.429876),(15 9.043059),(16 9.614759),(17 9.617902),(18 9.776684),(19 10.015736),(20 10.398332),(21 10.397232),(22 10.125042),(23 10.191695),(24 10.62737),(25 10.636129),(26 10.561799),(27 10.738491),(28 11.079903),(29 11.07642),(30 10.846979),(31 10.533932),(32 10.772424),(33 10.771747),(34 10.755917),(35 10.995487),(36 11.582006),(37 11.581591),(38 11.271518),(39 11.10399),(40 11.3021755),(41 11.297565),
(1 0.0010792137),(2 2.4231029),(3 5.765149),(4 6.794384),(5 6.7994485),(6 7.054217),(7 7.7105827),(8 8.374565),(9 8.375565),(10 8.298269),(11 8.06184),(12 8.704122),(13 8.706061),(14 8.985531),(15 9.350118),(16 10.074428),(17 10.068085),(18 10.335883),(19 10.180319),(20 10.7506275),(21 10.75148),(22 10.46941),(23 10.50887),(24 11.141995),(25 11.144344),(26 11.237405),(27 11.387136),(28 11.686909),(29 11.678341),(30 11.264997),(31 10.802496),(32 11.057051),(33 11.060386),(34 10.990659),(35 11.308719),(36 11.781442),(37 11.774352),(38 11.783486),(39 11.690398),(40 11.903992),(41 11.901545),
(1 0.0009713596),(2 2.0885403),(3 4.976033),(4 5.77954),(5 5.7841587),(6 6.0769205),(7 6.6576376),(8 7.06533),(9 7.066893),(10 7.051447),(11 6.85191),(12 7.3900213),(13 7.396764),(14 7.5754),(15 7.729267),(16 8.398101),(17 8.395745),(18 8.604),(19 8.641992),(20 9.037613),(21 9.0379505),(22 8.686495),(23 8.973323),(24 9.3630705),(25 9.361823),(26 9.1161175),(27 9.198285),(28 9.748343),(29 9.736135),(30 9.268925),(31 9.373232),(32 9.611406),(33 9.611178),(34 9.293661),(35 9.499974),(36 9.975034),(37 9.975953),(38 9.48468),(39 9.484038),(40 9.74761),(41 9.74689),
(1 0.0009585794),(2 1.6604096),(3 3.8988671),(4 4.6157126),(5 4.618545),(6 4.8478847),(7 5.0636506),(8 5.4726806),(9 5.474158),(10 5.4743967),(11 5.3587995),(12 5.8893476),(13 5.890014),(14 5.9091115),(15 6.202428),(16 6.736082),(17 6.730836),(18 6.798405),(19 6.7546053),(20 7.1204777),(21 7.118088),(22 6.985455),(23 6.8520794),(24 7.2986255),(25 7.304369),(26 7.2939963),(27 7.4140334),(28 7.8630104),(29 7.840499),(30 7.609416),(31 7.6184106),(32 7.7046514),(33 7.705623),(34 7.404366),(35 7.5366125),(36 7.775692),(37 7.7729244),(38 7.6663575),(39 7.5930877),(40 7.8919764),(41 7.8936462),
