1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,
(1 0.00047802817),(2 7.386286),(3 29.881128),(4 42.814484),(5 42.83466),(6 52.534927),(7 53.582153),(8 65.16721),(9 65.18334),(10 69.32209),(11 63.784557),(12 62.283897),(13 62.241825),(14 64.2353),(15 78.2777),(16 83.57578),(17 83.597855),(18 85.30166),(19 88.632744),(20 92.20899),(21 92.207596),(22 97.81697),(23 110.05877),(24 111.42973),(25 111.41429),(26 109.09733),(27 115.90189),(28 115.91633),(29 115.89612),(30 115.52971),(31 107.67451),(32 99.70816),(33 99.719734),(34 90.89636),(35 78.46845),(36 76.25905),(37 76.23929),(38 74.13382),(39 69.45589),(40 70.27919),(41 70.30075),
(1 0.0006954516),(2 8.106764),(3 30.63931),(4 40.290718),(5 40.279503),(6 46.06429),(7 49.110878),(8 52.175777),(9 52.185326),(10 56.899246),(11 55.060688),(12 56.958363),(13 56.950207),(14 62.397377),(15 71.93939),(16 75.873726),(17 75.9177),(18 78.89968),(19 75.01014),(20 73.58511),(21 73.589516),(22 71.13033),(23 75.289474),(24 78.73619),(25 78.739),(26 80.38627),(27 89.20765),(28 92.241516),(29 92.11866),(30 89.67447),(31 85.63694),(32 83.05855),(33 83.046135),(34 80.87217),(35 82.439995),(36 84.47914),(37 84.45293),(38 86.273125),(39 84.30783),(40 86.76859),(41 86.7757),
(1 0.0007506598),(2 7.043205),(3 25.781889),(4 31.67538),(5 31.666979),(6 35.422142),(7 43.015278),(8 46.28326),(9 46.28045),(10 50.596386),(11 51.62831),(12 52.12433),(13 52.12119),(14 55.386627),(15 64.8279),(16 66.98979),(17 66.9966),(18 65.69832),(19 63.98508),(20 66.32606),(21 66.29157),(22 67.06756),(23 68.859055),(24 70.618),(25 70.72226),(26 74.75806),(27 84.06502),(28 85.48594),(29 85.57612),(30 80.08063),(31 69.65443),(32 64.563446),(33 64.58475),(34 64.79097),(35 69.78952),(36 72.08246),(37 72.098526),(38 71.28301),(39 70.24475),(40 67.89427),(41 67.894035),
(1 0.0010055325),(2 7.999928),(3 27.980001),(4 33.42173),(5 33.46543),(6 39.139137),(7 46.893394),(8 49.415207),(9 49.3985),(10 48.9076),(11 50.237938),(12 53.625126),(13 53.619854),(14 58.825596),(15 64.69326),(16 66.038155),(17 66.09231),(18 68.47163),(19 67.05733),(20 65.84049),(21 65.825264),(22 62.96376),(23 68.68052),(24 71.56154),(25 71.6173),(26 75.08934),(27 78.29467),(28 77.760956),(29 77.98591),(30 73.373184),(31 71.54309),(32 69.772095),(33 69.79758),(34 66.55095),(35 68.56626),(36 70.431526),(37 70.463),(38 71.49185),(39 73.81555),(40 72.47064),(41 72.48107),
(1 0.0011625203),(2 8.118146),(3 26.585684),(4 34.20668),(5 34.239906),(6 39.244247),(7 44.649757),(8 46.568443),(9 46.545948),(10 44.194633),(11 46.769485),(12 49.54669),(13 49.57351),(14 56.718254),(15 62.568363),(16 61.464718),(17 61.488037),(18 61.753384),(19 61.24011),(20 57.70535),(21 57.720192),(22 54.34066),(23 56.468105),(24 61.21578),(25 61.25026),(26 66.16783),(27 68.47611),(28 68.78165),(29 68.98024),(30 66.231285),(31 64.63406),(32 67.12054),(33 67.121735),(34 63.631638),(35 64.42954),(36 67.484116),(37 67.50489),(38 66.57591),(39 61.065166),(40 63.205257),(41 63.206734),
(1 0.000944772),(2 5.7043114),(3 19.504469),(4 23.09794),(5 23.117764),(6 26.930431),(7 30.726175),(8 31.796753),(9 31.789358),(10 30.784626),(11 30.07148),(12 31.703114),(13 31.708475),(14 34.201103),(15 39.902027),(16 40.64823),(17 40.66619),(18 38.372456),(19 38.466244),(20 39.111008),(21 39.10332),(22 37.879543),(23 37.90726),(24 39.447735),(25 39.4699),(26 40.96394),(27 44.16336),(28 45.4336),(29 45.51299),(30 46.32902),(31 44.188305),(32 43.015553),(33 43.025295),(34 42.01849),(35 41.42408),(36 40.225822),(37 40.248016),(38 41.96578),(39 43.021214),(40 43.597256),(41 43.597374),
(1 0.0011504473),(2 6.5166674),(3 19.471376),(4 24.111343),(5 24.12879),(6 26.855467),(7 28.492863),(8 29.462927),(9 29.493793),(10 29.681719),(11 29.36238),(12 31.345518),(13 31.376705),(14 33.915237),(15 37.34107),(16 38.143166),(17 38.147804),(18 36.647934),(19 36.093723),(20 36.628128),(21 36.66864),(22 35.442535),(23 36.210705),(24 38.85472),(25 38.88443),(26 40.534393),(27 42.963585),(28 43.516464),(29 43.56302),(30 41.780666),(31 40.845383),(32 42.17132),(33 42.18383),(34 40.638695),(35 40.394363),(36 40.824146),(37 40.84024),(38 41.14758),(39 41.44051),(40 41.33769),(41 41.330616),
(1 0.001244393),(2 5.81699),(3 15.912293),(4 20.252512),(5 20.256842),(6 22.425692),(7 24.28071),(8 26.042877),(9 26.061148),(10 26.988466),(11 26.46452),(12 27.967558),(13 27.984201),(14 28.339249),(15 29.707293),(16 31.574438),(17 31.578133),(18 31.331444),(19 32.716408),(20 32.493305),(21 32.53198),(22 31.582296),(23 31.27985),(24 32.242737),(25 32.260643),(26 32.994663),(27 33.191376),(28 34.34205),(29 34.35757),(30 34.942226),(31 35.97912),(32 35.315548),(33 35.3056),(34 33.785046),(35 33.587193),(36 36.6742),(37 36.66441),(38 35.657722),(39 35.60982),(40 36.419212),(41 36.414875),
(1 0.0012907088),(2 5.1330557),(3 13.876932),(4 17.819017),(5 17.837986),(6 18.589592),(7 20.479834),(8 21.493225),(9 21.51261),(10 21.887781),(11 21.308838),(12 21.982378),(13 21.985394),(14 23.12643),(15 24.87995),(16 26.547556),(17 26.566128),(18 27.547634),(19 27.11597),(20 28.025553),(21 28.03621),(22 25.903275),(23 24.964298),(24 27.384834),(25 27.39835),(26 28.892313),(27 29.430477),(28 29.046366),(29 29.120934),(30 29.05317),(31 30.291897),(32 29.789036),(33 29.818386),(34 28.548506),(35 29.538656),(36 29.551085),(37 29.539686),(38 30.24751),(39 29.656897),(40 29.90544),(41 29.898653),
(1 0.0013334218),(2 4.623898),(3 12.7146845),(4 15.260951),(5 15.270216),(6 16.27322),(7 17.471823),(8 18.821154),(9 18.82238),(10 18.771482),(11 17.570662),(12 18.64702),(13 18.65758),(14 19.59714),(15 21.119873),(16 22.196405),(17 22.200195),(18 23.307241),(19 23.608574),(20 23.222828),(21 23.223207),(22 22.509264),(23 22.195492),(24 23.182709),(25 23.184814),(26 24.16792),(27 24.328821),(28 25.564058),(29 25.624178),(30 25.434242),(31 25.11977),(32 24.923843),(33 24.915476),(34 24.257515),(35 24.527332),(36 25.920135),(37 25.945654),(38 25.257486),(39 25.214817),(40 25.417763),(41 25.416975),
(1 0.0011749814),(2 3.9507296),(3 10.041312),(4 12.564692),(5 12.576446),(6 13.270154),(7 14.639968),(8 15.629282),(9 15.640662),(10 14.912834),(11 13.91009),(12 14.973922),(13 14.989145),(14 16.136637),(15 16.318079),(16 17.13469),(17 17.126703),(18 17.636269),(19 17.306412),(20 17.676151),(21 17.66732),(22 16.99899),(23 17.283255),(24 17.970478),(25 18.000122),(26 19.354916),(27 19.8862),(28 20.27378),(29 20.313873),(30 19.919853),(31 19.453674),(32 19.965527),(33 19.970049),(34 19.793602),(35 19.67439),(36 20.41569),(37 20.438736),(38 20.254126),(39 20.08338),(40 20.57517),(41 20.570133),
