1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 0.00041054003),(2 5.603297),(3 19.67198),(4 26.347261),(5 26.343683),(6 32.388496),(7 36.844864),(8 42.065296),(9 42.070698),(10 44.63676),(11 40.144886),(12 40.510914),(13 40.505573),(14 41.815758),(15 48.959225),(16 51.944347),(17 51.969593),(18 54.52601),(19 55.392796),(20 57.054802),(21 57.042942),(22 57.734604),(23 62.74131),(24 63.526375),(25 63.532887),(26 63.490017),(27 68.91487),(28 70.507324),(29 70.46321),(30 68.82454),(31 65.8358),(32 63.103683),(33 63.10953),(34 59.95621),(35 57.831303),(36 58.16677),(37 58.150684),(38 57.016018),(39 52.502556),(40 53.53947),(41 53.549377),
(1 0.00055327045),(2 5.5832376),(3 20.72159),(4 25.373293),(5 25.366196),(6 28.934637),(7 32.42752),(8 34.46899),(9 34.458145),(10 36.28839),(11 36.30628),(12 38.19956),(13 38.180405),(14 41.907234),(15 48.484516),(16 48.469784),(17 48.490932),(18 48.94254),(19 47.487827),(20 47.213215),(21 47.218678),(22 46.210316),(23 47.27968),(24 49.8692),(25 49.917217),(26 52.568237),(27 58.565926),(28 58.788055),(29 58.883938),(30 55.18338),(31 52.41049),(32 51.10754),(33 51.1012),(34 49.372475),(35 50.28688),(36 51.837734),(37 51.84813),(38 52.097233),(39 51.220997),(40 50.686134),(41 50.68514),
(1 0.00059413566),(2 4.727548),(3 15.905245),(4 19.396523),(5 19.424862),(6 21.789637),(7 25.055141),(8 26.715788),(9 26.718754),(10 25.336452),(11 26.149803),(12 28.035688),(13 28.049498),(14 31.024376),(15 35.594),(16 36.593758),(17 36.615852),(18 37.68032),(19 36.705414),(20 35.748848),(21 35.759674),(22 34.19615),(23 35.635292),(24 38.100243),(25 38.14056),(26 40.065296),(27 41.524406),(28 41.822063),(29 41.872128),(30 40.372036),(31 36.050373),(32 34.908554),(33 34.919476),(34 33.70785),(35 34.338947),(36 35.965603),(37 35.970108),(38 36.542927),(39 37.899235),(40 37.65737),(41 37.657284),
(1 0.00083481823),(2 4.9266276),(3 15.042164),(4 18.273668),(5 18.295046),(6 20.924911),(7 23.75362),(8 24.439623),(9 24.435938),(10 23.823725),(11 24.069284),(12 25.21935),(13 25.228233),(14 27.725702),(15 30.003862),(16 31.059153),(17 31.073772),(18 29.908825),(19 30.847967),(20 31.135075),(21 31.143656),(22 30.245281),(23 30.547462),(24 32.048546),(25 32.062717),(26 34.180283),(27 36.146626),(28 36.354347),(29 36.41256),(30 36.140804),(31 35.651527),(32 35.481956),(33 35.487164),(34 34.53046),(35 32.305233),(36 32.77178),(37 32.790653),(38 34.03292),(39 33.87336),(40 34.189125),(41 34.189774),
(1 0.00090541114),(2 4.6667295),(3 12.690901),(4 15.800893),(5 15.813756),(6 18.056236),(7 19.194788),(8 20.260473),(9 20.279875),(10 20.90605),(11 20.47805),(12 21.516415),(13 21.52825),(14 22.361364),(15 23.78228),(16 24.792192),(17 24.806044),(18 24.898092),(19 25.1775),(20 25.654839),(21 25.67743),(22 24.686588),(23 24.610268),(24 26.134123),(25 26.144234),(26 27.256048),(27 28.657917),(28 28.776508),(29 28.800634),(30 28.198212),(31 28.927725),(32 29.04787),(33 29.043161),(34 27.809223),(35 27.86046),(36 28.399961),(37 28.396671),(38 28.272715),(39 27.99355),(40 28.250536),(41 28.24987),
(1 0.0007490202),(2 3.0248399),(3 8.596704),(4 11.024865),(5 11.025363),(6 11.436065),(7 12.812037),(8 13.651791),(9 13.659536),(10 13.599033),(11 13.004778),(12 13.520506),(13 13.510636),(14 14.449389),(15 15.393031),(16 16.464249),(17 16.476265),(18 16.997696),(19 16.943245),(20 17.255531),(21 17.259764),(22 15.865711),(23 15.525179),(24 16.769085),(25 16.78136),(26 17.655468),(27 17.847092),(28 17.816484),(29 17.831785),(30 17.724924),(31 18.212715),(32 17.759026),(33 17.761654),(34 16.711964),(35 18.039785),(36 18.29031),(37 18.291786),(38 18.370028),(39 18.253824),(40 18.415537),(41 18.409851),
(1 0.00088224054),(2 3.0376084),(3 7.8023243),(4 9.602266),(5 9.6124325),(6 10.188079),(7 11.03743),(8 11.614443),(9 11.619742),(10 11.342508),(11 11.04213),(12 11.652712),(13 11.659977),(14 12.290023),(15 13.159531),(16 14.052107),(17 14.053549),(18 14.417502),(19 14.137064),(20 14.182893),(21 14.178602),(22 13.839789),(23 14.232488),(24 14.972766),(25 14.973322),(26 15.666189),(27 15.69039),(28 16.187721),(29 16.21298),(30 15.971458),(31 15.681163),(32 15.879137),(33 15.88391),(34 15.864622),(35 16.246527),(36 17.12908),(37 17.140865),(38 16.734575),(39 16.064224),(40 16.207232),(41 16.203676),
(1 0.00090106507),(2 2.687695),(3 6.793427),(4 8.193253),(5 8.192912),(6 8.344416),(7 8.9898205),(8 9.46308),(9 9.461822),(10 9.116318),(11 8.96239),(12 9.632604),(13 9.63991),(14 10.135811),(15 10.71249),(16 11.487492),(17 11.490194),(18 11.603671),(19 11.803958),(20 12.013877),(21 12.025425),(22 11.6515665),(23 11.519898),(24 12.319542),(25 12.326242),(26 12.600678),(27 13.26945),(28 13.383239),(29 13.413269),(30 13.284161),(31 12.497947),(32 12.981911),(33 12.995445),(34 12.925497),(35 12.972812),(36 13.661302),(37 13.659803),(38 13.455585),(39 13.291435),(40 13.901158),(41 13.897375),
(1 0.0008783306),(2 2.2701435),(3 5.3066983),(4 6.2759123),(5 6.2814093),(6 6.811625),(7 7.2445254),(8 7.683081),(9 7.6818457),(10 7.6019597),(11 7.3045464),(12 7.987439),(13 7.986419),(14 8.182682),(15 8.7683325),(16 9.402805),(17 9.402332),(18 9.57046),(19 9.496691),(20 9.637279),(21 9.638635),(22 9.509056),(23 9.736357),(24 10.074646),(25 10.081691),(26 10.297527),(27 10.475522),(28 10.684535),(29 10.686831),(30 10.31339),(31 9.851367),(32 10.0395565),(33 10.0365715),(34 9.9637575),(35 10.119973),(36 10.623601),(37 10.621475),(38 10.375494),(39 10.186391),(40 10.501036),(41 10.499144),
(1 0.0008700721),(2 1.895721),(3 4.339681),(4 5.1510844),(5 5.154112),(6 5.2775164),(7 5.9185905),(8 6.192401),(9 6.1924205),(10 6.064263),(11 5.945203),(12 6.371813),(13 6.3737416),(14 6.474277),(15 6.867197),(16 7.3303976),(17 7.3262005),(18 7.5844097),(19 7.643287),(20 7.7893734),(21 7.7875214),(22 7.4884667),(23 7.6940246),(24 8.082288),(25 8.083371),(26 7.908571),(27 8.201218),(28 8.6156025),(29 8.611949),(30 8.284171),(31 8.148227),(32 8.394659),(33 8.399116),(34 8.167294),(35 8.227408),(36 8.705994),(37 8.701199),(38 8.4583845),(39 8.584035),(40 8.751613),(41 8.750866),
(1 0.0007304703),(2 1.3884007),(3 3.2532544),(4 3.8340158),(5 3.8360806),(6 3.9085257),(7 4.1429906),(8 4.4850807),(9 4.4850836),(10 4.4517426),(11 4.4684906),(12 4.832858),(13 4.8391843),(14 5.0199523),(15 5.2491755),(16 5.6378202),(17 5.63485),(18 5.7789884),(19 5.655509),(20 5.9216638),(21 5.9242992),(22 5.757549),(23 5.6989074),(24 5.965485),(25 5.9619),(26 5.8310666),(27 6.064841),(28 6.3061914),(29 6.291648),(30 6.096669),(31 6.170855),(32 6.270271),(33 6.2690735),(34 6.1434207),(35 6.182656),(36 6.4602056),(37 6.45599),(38 6.215405),(39 6.098468),(40 6.3484893),(41 6.347785),
