1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,
(1 0.0006270884),(2 9.38058),(3 42.63528),(4 59.283142),(5 59.317276),(6 73.15004),(7 84.675186),(8 98.307594),(9 98.362625),(10 103.70804),(11 89.71003),(12 88.489136),(13 88.50555),(14 86.87733),(15 110.32333),(16 120.334145),(17 120.506676),(18 126.40609),(19 132.95758),(20 132.01627),(21 132.11055),(22 131.71466),(23 162.68893),(24 166.30447),(25 166.48656),(26 172.60222),(27 192.04572),(28 185.10315),(29 185.82668),(30 179.72906),(31 160.89667),(32 140.95145),(33 141.07301),(34 126.41499),(35 117.183846),(36 110.991486),(37 111.05168),(38 103.851074),(39 93.89598),(40 92.06118),(41 92.07484),
(1 0.0008580266),(2 10.9228115),(3 47.46016),(4 69.343315),(5 69.34723),(6 87.03571),(7 97.526695),(8 114.882225),(9 114.93292),(10 120.99582),(11 99.841774),(12 91.25705),(13 91.25634),(14 89.87577),(15 121.38566),(16 125.4793),(17 125.51517),(18 127.09814),(19 131.19173),(20 140.32512),(21 140.27016),(22 146.49898),(23 171.4613),(24 166.78546),(25 166.8046),(26 159.404),(27 176.13611),(28 175.78212),(29 175.64925),(30 175.5647),(31 155.4382),(32 140.45317),(33 140.53133),(34 127.769104),(35 120.08803),(36 119.11856),(37 119.13442),(38 117.466125),(39 111.586624),(40 106.66821),(41 106.67391),
(1 0.00083704817),(2 10.221889),(3 41.37855),(4 51.680584),(5 51.670616),(6 61.35441),(7 65.38112),(8 74.26622),(9 74.23705),(10 79.139465),(11 85.91434),(12 87.18782),(13 87.126816),(14 90.70017),(15 101.11379),(16 105.429436),(17 105.470795),(18 108.569496),(19 109.90414),(20 118.061554),(21 118.09056),(22 123.93161),(23 132.10526),(24 136.2108),(25 136.2442),(26 133.5898),(27 147.13977),(28 157.11423),(29 156.94615),(30 153.18576),(31 133.62201),(32 128.74664),(33 128.81432),(34 125.979904),(35 117.91538),(36 116.0571),(37 116.02546),(38 113.27397),(39 112.59343),(40 118.55302),(41 118.5668),
(1 0.0012674483),(2 11.97014),(3 46.0998),(4 59.013958),(5 58.987125),(6 68.23088),(7 79.70002),(8 90.941635),(9 90.90298),(10 93.49408),(11 90.98632),(12 90.15904),(13 90.127),(14 94.78798),(15 106.02354),(16 109.93197),(17 109.973175),(18 108.49085),(19 107.88189),(20 107.94742),(21 107.94348),(22 109.83201),(23 113.09986),(24 118.22684),(25 118.24901),(26 121.33671),(27 136.5217),(28 135.45224),(29 135.44298),(30 127.3191),(31 121.8391),(32 119.77926),(33 119.7643),(34 118.8703),(35 125.36873),(36 128.61899),(37 128.64978),(38 130.2022),(39 127.52743),(40 125.33662),(41 125.342354),
(1 0.0013757218),(2 12.018487),(3 45.186607),(4 56.43733),(5 56.491005),(6 65.48935),(7 80.45374),(8 81.94868),(9 81.92335),(10 83.54806),(11 83.153435),(12 87.763626),(13 87.74308),(14 96.45354),(15 111.88354),(16 117.03047),(17 117.02125),(18 118.29561),(19 112.74167),(20 111.601265),(21 111.586334),(22 108.77898),(23 114.73871),(24 118.30849),(25 118.43874),(26 126.46059),(27 139.00099),(28 139.52512),(29 139.66931),(30 132.5045),(31 119.903595),(32 118.32824),(33 118.29863),(34 117.43143),(35 120.738144),(36 124.6583),(37 124.68276),(38 121.45904),(39 131.21802),(40 131.67424),(41 131.6693),
(1 0.0012086756),(2 9.343407),(3 35.292458),(4 44.549484),(5 44.558968),(6 48.23596),(7 54.165257),(8 59.458378),(9 59.41939),(10 63.71467),(11 64.86466),(12 68.63371),(13 68.61542),(14 72.48406),(15 80.55766),(16 84.918106),(17 84.94529),(18 85.88484),(19 88.15351),(20 84.314804),(21 84.33331),(22 81.14957),(23 80.92094),(24 83.747086),(25 83.79805),(26 90.854996),(27 95.31893),(28 97.10373),(29 97.4373),(30 94.78904),(31 85.71322),(32 81.01254),(33 81.07336),(34 79.12088),(35 81.895134),(36 87.59715),(37 87.57375),(38 88.747696),(39 89.03227),(40 87.60423),(41 87.61252),
(1 0.0014500892),(2 11.575173),(3 38.81055),(4 47.09654),(5 47.13282),(6 54.671883),(7 64.40653),(8 65.573784),(9 65.575516),(10 63.934547),(11 64.86333),(12 70.10057),(13 70.120026),(14 78.144516),(15 84.91536),(16 85.60329),(17 85.662254),(18 87.2808),(19 82.285126),(20 82.76046),(21 82.72388),(22 81.084435),(23 85.67033),(24 90.14856),(25 90.22562),(26 97.99932),(27 101.66006),(28 99.393166),(29 99.48552),(30 94.04016),(31 89.19257),(32 90.158875),(33 90.15866),(34 88.66939),(35 90.99798),(36 94.77603),(37 94.82678),(38 95.16568),(39 93.21313),(40 93.67886),(41 93.69588),
(1 0.001595302),(2 10.248128),(3 35.07318),(4 42.312145),(5 42.357914),(6 49.70431),(7 58.42285),(8 58.068024),(9 58.050842),(10 56.280266),(11 58.83795),(12 62.235245),(13 62.262383),(14 67.05092),(15 75.760376),(16 77.73111),(17 77.7695),(18 76.04374),(19 75.56447),(20 72.483154),(21 72.46988),(22 70.27404),(23 69.87813),(24 74.573845),(25 74.68923),(26 80.51087),(27 85.21992),(28 85.636055),(29 85.874664),(30 84.73666),(31 84.3631),(32 82.00001),(33 81.96548),(34 79.08555),(35 76.64334),(36 80.900734),(37 80.92575),(38 81.72983),(39 79.78827),(40 80.41539),(41 80.40722),
(1 0.0016800023),(2 10.562619),(3 34.785183),(4 41.734287),(5 41.74875),(6 46.495045),(7 52.5419),(8 54.855804),(9 54.839886),(10 52.708584),(11 52.39761),(12 54.41095),(13 54.478672),(14 61.695118),(15 70.273384),(16 69.85077),(17 69.9084),(18 70.04282),(19 67.18385),(20 67.360016),(21 67.38599),(22 65.0377),(23 65.96528),(24 69.61186),(25 69.69569),(26 73.118256),(27 75.82672),(28 78.58313),(29 78.65272),(30 77.70278),(31 74.75746),(32 75.92351),(33 75.96116),(34 72.6825),(35 71.40113),(36 74.25347),(37 74.28927),(38 78.666885),(39 77.63246),(40 77.672745),(41 77.67455),
(1 0.001659902),(2 10.106186),(3 29.543642),(4 36.010124),(5 36.056053),(6 41.123077),(7 43.879868),(8 45.5545),(9 45.577408),(10 44.85189),(11 44.08858),(12 46.74579),(13 46.745922),(14 50.341637),(15 55.18273),(16 57.868637),(17 57.85975),(18 55.963917),(19 55.86297),(20 57.14227),(21 57.210114),(22 56.882004),(23 55.58908),(24 57.5178),(25 57.570137),(26 62.261135),(27 65.46139),(28 67.037964),(29 67.08484),(30 65.8028),(31 66.715836),(32 66.30407),(33 66.28583),(34 63.12724),(35 62.719204),(36 63.51224),(37 63.547413),(38 65.275955),(39 64.25213),(40 64.404),(41 64.39218),
(1 0.001590137),(2 8.21985),(3 23.296854),(4 27.705864),(5 27.7127),(6 31.137943),(7 36.446293),(8 37.74431),(9 37.739212),(10 36.78184),(11 38.310997),(12 40.479446),(13 40.51893),(14 42.52325),(15 44.12892),(16 46.16803),(17 46.17817),(18 45.596737),(19 47.29209),(20 46.445732),(21 46.474407),(22 45.143135),(23 45.024094),(24 47.984093),(25 48.05675),(26 49.897034),(27 52.701614),(28 53.76665),(29 53.807346),(30 54.748047),(31 56.983105),(32 54.297882),(33 54.26195),(34 51.28331),(35 50.664585),(36 50.82127),(37 50.830166),(38 50.77172),(39 50.47995),(40 51.116943),(41 51.11025),
