1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 0.00035276794),(2 0.4736999),(3 4.390457),(4 7.62595),(5 7.6562376),(6 9.65841),(7 10.016134),(8 11.27877),(9 11.286167),(10 12.0876875),(11 13.945853),(12 8.760343),(13 8.8834),(14 9.620331),(15 17.995724),(16 16.621502),(17 16.706438),(18 9.356379),(19 6.5396614),(20 7.221232),(21 7.2082467),(22 9.061923),(23 12.354077),(24 12.134166),(25 12.226451),(26 14.310818),(27 13.358449),(28 11.128485),(29 11.140907),(30 10.835877),(31 11.321082),(32 9.557118),(33 9.639356),(34 10.819368),(35 10.8308935),(36 11.135352),(37 11.1140585),(38 11.991214),(39 9.26066),(40 6.4315076),(41 6.416553),
(1 0.00063230406),(2 1.6836519),(3 9.288817),(4 13.800001),(5 13.686686),(6 17.289877),(7 16.48812),(8 15.9689),(9 15.850195),(10 18.50493),(11 20.515629),(12 24.545212),(13 24.475735),(14 35.906116),(15 59.17528),(16 50.698223),(17 50.801),(18 33.43328),(19 25.81651),(20 26.683712),(21 26.594591),(22 25.73475),(23 32.620174),(24 31.969667),(25 31.920254),(26 31.220892),(27 28.70829),(28 26.225677),(29 26.187937),(30 20.807669),(31 16.076963),(32 19.146002),(33 19.17319),(34 23.820751),(35 30.419184),(36 28.160515),(37 28.122377),(38 26.573673),(39 22.72706),(40 20.694717),(41 20.685444),
(1 0.0007404613),(2 2.6701458),(3 14.392073),(4 17.159569),(5 17.147486),(6 23.564913),(7 23.754068),(8 26.794111),(9 26.84542),(10 31.64604),(11 30.472298),(12 27.57265),(13 27.51206),(14 39.071953),(15 39.22851),(16 32.085983),(17 32.09316),(18 34.29746),(19 42.32475),(20 40.754734),(21 40.726986),(22 41.836933),(23 39.913773),(24 40.251213),(25 40.333668),(26 37.84758),(27 32.877094),(28 29.321438),(29 29.312424),(30 26.451464),(31 22.91721),(32 27.691906),(33 27.916866),(34 32.72573),(35 40.423214),(36 39.34954),(37 39.347637),(38 36.710026),(39 29.59923),(40 26.065048),(41 26.073107),
(1 0.00068609806),(2 3.7743356),(3 22.839468),(4 33.58262),(5 33.69964),(6 41.73995),(7 60.97421),(8 68.2384),(9 68.34042),(10 62.941547),(11 76.848885),(12 70.276985),(13 70.3653),(14 63.573566),(15 89.39466),(16 83.22873),(17 83.17879),(18 63.04156),(19 51.611057),(20 47.898956),(21 48.074173),(22 49.865997),(23 54.125237),(24 57.20977),(25 57.430855),(26 58.49038),(27 59.744423),(28 61.97355),(29 62.17708),(30 61.24505),(31 48.16912),(32 47.247593),(33 47.549805),(34 50.371265),(35 63.120792),(36 67.67561),(37 67.76028),(38 67.68504),(39 75.07166),(40 72.26972),(41 72.34015),
(1 0.0008918432),(2 4.19605),(3 28.809912),(4 32.648693),(5 32.591564),(6 37.29379),(7 50.80928),(8 67.14371),(9 67.15726),(10 64.874146),(11 61.384293),(12 49.316982),(13 49.596996),(14 37.663322),(15 38.856335),(16 35.776592),(17 35.887997),(18 37.731243),(19 43.862186),(20 43.434128),(21 43.388397),(22 43.709705),(23 47.399082),(24 48.99913),(25 49.072502),(26 50.25929),(27 51.789127),(28 47.62856),(29 47.853073),(30 44.44804),(31 43.61246),(32 48.67531),(33 48.751675),(34 50.006416),(35 45.189705),(36 47.547096),(37 47.506065),(38 50.671005),(39 59.12245),(40 58.27864),(41 58.28599),
(1 0.00059073063),(2 3.5865989),(3 21.701689),(4 29.861937),(5 29.92252),(6 33.955055),(7 41.46713),(8 46.859623),(9 46.79895),(10 54.397625),(11 45.775833),(12 45.492466),(13 45.534348),(14 37.85287),(15 40.39088),(16 43.318012),(17 43.36846),(18 46.774727),(19 37.726864),(20 34.38522),(21 34.45114),(22 32.162796),(23 32.61784),(24 37.695297),(25 37.6173),(26 43.753616),(27 50.376507),(28 50.72164),(29 50.450653),(30 48.40213),(31 45.65652),(32 42.336708),(33 41.96124),(34 40.46114),(35 38.257355),(36 37.149708),(37 37.343502),(38 33.470425),(39 35.81716),(40 42.188133),(41 42.208595),
(1 0.001450416),(2 6.3375297),(3 23.759142),(4 28.981314),(5 29.003248),(6 31.71698),(7 41.827614),(8 48.19494),(9 48.130833),(10 44.31177),(11 32.789818),(12 18.600657),(13 18.496935),(14 23.67579),(15 46.735397),(16 43.284),(17 43.21083),(18 49.768524),(19 46.444305),(20 39.382454),(21 39.370293),(22 35.35276),(23 36.59536),(24 35.42618),(25 35.617195),(26 38.0087),(27 43.58021),(28 44.492424),(29 44.460995),(30 48.4274),(31 46.29428),(32 45.596096),(33 45.40313),(34 46.241314),(35 43.224377),(36 50.644634),(37 50.53297),(38 52.58411),(39 54.621346),(40 55.257732),(41 55.258465),
(1 0.0013934365),(2 4.2650585),(3 13.176245),(4 15.215392),(5 15.191891),(6 22.410297),(7 29.53053),(8 32.046925),(9 32.115364),(10 28.962732),(11 36.57136),(12 37.632854),(13 37.552135),(14 36.27795),(15 43.455135),(16 43.5551),(17 43.53667),(18 44.297035),(19 32.63956),(20 32.06195),(21 32.108322),(22 30.069202),(23 34.96543),(24 32.544895),(25 32.589855),(26 29.582947),(27 28.446318),(28 28.427832),(29 28.30581),(30 29.456345),(31 33.92751),(32 33.678406),(33 33.5545),(34 35.27627),(35 39.436356),(36 43.092842),(37 43.199802),(38 49.07909),(39 43.900772),(40 42.513367),(41 42.486977),
(1 0.001194111),(2 4.798692),(3 15.921527),(4 17.564915),(5 17.572216),(6 18.65126),(7 34.732994),(8 41.987656),(9 42.188038),(10 37.88628),(11 50.814754),(12 37.124386),(13 37.231903),(14 34.949436),(15 33.648163),(16 31.882305),(17 31.856977),(18 31.619772),(19 31.786629),(20 31.807266),(21 31.825695),(22 34.46092),(23 30.180286),(24 28.24629),(25 28.257124),(26 29.757269),(27 40.65417),(28 44.2612),(29 44.229282),(30 49.139626),(31 48.081635),(32 51.156178),(33 51.176716),(34 50.992344),(35 55.927288),(36 59.96827),(37 59.945942),(38 64.03435),(39 66.45539),(40 68.80431),(41 68.79379),
(1 0.0014340753),(2 4.6743627),(3 19.467865),(4 23.558558),(5 23.530062),(6 27.389282),(7 34.905933),(8 43.87388),(9 43.886818),(10 39.449966),(11 31.318802),(12 41.382244),(13 41.39909),(14 42.911114),(15 41.55077),(16 38.304237),(17 38.256786),(18 37.191364),(19 39.464535),(20 42.238224),(21 42.232082),(22 39.041794),(23 40.914165),(24 43.03097),(25 42.97134),(26 42.778557),(27 39.800667),(28 37.55585),(29 37.519283),(30 35.70145),(31 40.21325),(32 34.49411),(33 34.44306),(34 35.237507),(35 41.03676),(36 37.584896),(37 37.667347),(38 39.370274),(39 44.971355),(40 51.193275),(41 51.187054),
(1 0.0011122422),(2 4.62778),(3 12.89712),(4 16.054329),(5 15.969538),(6 20.307678),(7 27.887276),(8 27.85823),(9 27.952312),(10 31.616497),(11 22.600145),(12 23.697203),(13 23.726057),(14 31.132544),(15 29.132298),(16 33.96137),(17 34.01796),(18 33.721767),(19 26.08326),(20 26.564217),(21 26.473827),(22 27.994799),(23 33.583157),(24 36.42296),(25 36.48176),(26 37.157402),(27 44.471077),(28 44.38895),(29 44.413242),(30 39.8154),(31 35.939186),(32 41.536495),(33 41.415657),(34 40.278618),(35 41.080544),(36 45.561546),(37 45.744717),(38 44.752995),(39 46.457672),(40 48.027084),(41 48.036945),
