1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,
(1 0.0005134907),(2 9.608389),(3 62.474957),(4 66.416664),(5 66.600845),(6 71.89627),(7 93.52632),(8 102.918945),(9 102.80423),(10 98.79073),(11 98.202965),(12 111.5193),(13 111.23679),(14 83.61417),(15 51.56086),(16 40.415874),(17 40.243523),(18 29.406178),(19 28.21128),(20 26.357315),(21 26.242373),(22 48.30275),(23 146.33308),(24 154.80533),(25 154.72859),(26 173.89941),(27 181.08524),(28 178.64458),(29 178.69772),(30 160.1015),(31 88.25024),(32 59.926407),(33 60.02899),(34 38.185123),(35 18.887144),(36 22.469242),(37 22.524727),(38 28.6899),(39 43.99591),(40 50.98309),(41 50.955265),
(1 0.001677606),(2 14.071162),(3 37.03027),(4 39.825867),(5 39.747627),(6 49.229153),(7 65.2572),(8 77.96447),(9 77.86786),(10 81.36082),(11 68.07937),(12 84.06521),(13 84.18326),(14 90.997215),(15 89.506325),(16 73.03122),(17 73.01606),(18 76.01457),(19 76.099),(20 70.5999),(21 70.57804),(22 71.45676),(23 74.37708),(24 85.56058),(25 85.25187),(26 84.60536),(27 81.52143),(28 79.91449),(29 80.26885),(30 79.212975),(31 80.23875),(32 86.63739),(33 86.704254),(34 82.16711),(35 84.93435),(36 85.352486),(37 85.4049),(38 91.00755),(39 108.70428),(40 111.18593),(41 111.152695),
(1 0.002280441),(2 9.978079),(3 28.017263),(4 34.545956),(5 34.596195),(6 43.137836),(7 54.50032),(8 60.054623),(9 60.10008),(10 67.70152),(11 61.773552),(12 58.934357),(13 58.863766),(14 70.57724),(15 76.646385),(16 77.62351),(17 77.80496),(18 69.06885),(19 74.68553),(20 73.26181),(21 73.00545),(22 73.05787),(23 85.45792),(24 89.0288),(25 89.01114),(26 84.06815),(27 90.72209),(28 101.62077),(29 101.76193),(30 95.97826),(31 78.82048),(32 84.59837),(33 84.46461),(34 81.1825),(35 84.14288),(36 101.73671),(37 102.11637),(38 106.06533),(39 102.80928),(40 98.22695),(41 98.20388),
(1 0.002539747),(2 16.748764),(3 41.15711),(4 51.951942),(5 51.950806),(6 64.74663),(7 71.26097),(8 66.92552),(9 67.00067),(10 54.41628),(11 51.335262),(12 53.543182),(13 53.581314),(14 56.066628),(15 80.24521),(16 89.3857),(17 89.29707),(18 102.39895),(19 87.54497),(20 85.63436),(21 85.44958),(22 81.93679),(23 88.73548),(24 87.56409),(25 87.45391),(26 93.6379),(27 104.92175),(28 101.06924),(29 101.055756),(30 95.61142),(31 89.414),(32 85.98505),(33 85.785706),(34 82.40578),(35 89.67919),(36 100.35695),(37 100.385475),(38 102.41616),(39 99.9378),(40 101.16172),(41 101.14546),
(1 0.0017444642),(2 12.9600525),(3 35.84855),(4 43.090557),(5 43.051704),(6 47.454674),(7 73.71451),(8 67.754776),(9 67.85946),(10 49.981083),(11 55.36323),(12 70.99273),(13 70.85955),(14 74.98026),(15 72.50114),(16 84.611946),(17 84.78021),(18 77.52283),(19 89.27993),(20 82.37961),(21 82.26804),(22 89.69148),(23 96.614204),(24 99.15908),(25 99.48482),(26 106.53544),(27 115.39367),(28 108.41348),(29 108.71315),(30 104.509224),(31 77.06408),(32 75.05319),(33 75.25645),(34 87.536644),(35 88.33172),(36 91.87837),(37 91.70963),(38 91.16721),(39 93.03315),(40 91.67295),(41 91.67879),
(1 0.0025754932),(2 14.660556),(3 36.61295),(4 43.753704),(5 43.81985),(6 41.94209),(7 60.633595),(8 60.55625),(9 60.68148),(10 60.36088),(11 51.37435),(12 62.051857),(13 61.984287),(14 64.60012),(15 59.24665),(16 66.473465),(17 66.765594),(18 71.01389),(19 67.778595),(20 70.80154),(21 70.94741),(22 64.743195),(23 74.8194),(24 86.92582),(25 86.914276),(26 92.47797),(27 89.595),(28 83.49179),(29 83.50947),(30 76.73674),(31 63.30039),(32 67.27528),(33 67.5855),(34 78.883965),(35 85.945694),(36 93.15809),(37 93.20473),(38 90.33657),(39 87.17982),(40 79.658165),(41 79.713036),
(1 0.0024330819),(2 12.157133),(3 31.646662),(4 40.90661),(5 41.01562),(6 48.97773),(7 57.574905),(8 60.810074),(9 60.79775),(10 62.835247),(11 61.829784),(12 64.9651),(13 65.02541),(14 59.35035),(15 74.73315),(16 78.06461),(17 78.34778),(18 81.95892),(19 66.21791),(20 70.29519),(21 70.416245),(22 63.433723),(23 73.03028),(24 84.19981),(25 84.46687),(26 94.763916),(27 74.69878),(28 68.4811),(29 68.21341),(30 71.229935),(31 67.68441),(32 68.36344),(33 68.055305),(34 71.5641),(35 65.65821),(36 72.73366),(37 72.6784),(38 85.8488),(39 94.20464),(40 87.001396),(41 86.9496),
(1 0.0019132906),(2 12.100854),(3 32.408768),(4 43.503414),(5 43.625458),(6 49.129784),(7 63.674408),(8 63.941906),(9 63.858437),(10 60.158604),(11 51.405293),(12 48.699856),(13 48.653835),(14 47.995026),(15 70.971146),(16 80.65793),(17 80.674965),(18 78.50853),(19 67.56269),(20 61.84728),(21 62.016827),(22 53.36968),(23 60.316044),(24 66.57064),(25 66.79744),(26 80.80141),(27 86.707375),(28 94.49309),(29 94.60707),(30 84.379074),(31 76.66847),(32 64.97292),(33 65.14195),(34 64.4459),(35 82.26536),(36 87.1708),(37 87.192245),(38 82.54866),(39 94.698235),(40 86.83717),(41 86.863846),
(1 0.0028263857),(2 13.633614),(3 32.323032),(4 39.267204),(5 39.282925),(6 41.946957),(7 53.064724),(8 50.52896),(9 50.445736),(10 53.774933),(11 55.41728),(12 62.56679),(13 62.797707),(14 66.64438),(15 67.102684),(16 68.84211),(17 68.830696),(18 64.29367),(19 62.450306),(20 60.239),(21 60.375114),(22 51.458897),(23 50.296673),(24 59.52681),(25 59.60333),(26 66.68314),(27 74.637764),(28 74.50384),(29 74.51614),(30 62.217518),(31 67.0259),(32 70.69306),(33 70.91692),(34 81.028404),(35 76.6276),(36 76.04668),(37 76.03935),(38 79.70263),(39 71.37523),(40 75.11102),(41 75.12557),
(1 0.0029161696),(2 10.440442),(3 34.643055),(4 44.28594),(5 44.203094),(6 53.361374),(7 61.887314),(8 62.411957),(9 62.290924),(10 53.1442),(11 48.706715),(12 48.121704),(13 48.162476),(14 47.555763),(15 60.948128),(16 62.549862),(17 62.675457),(18 58.628933),(19 64.15935),(20 61.69227),(21 61.772743),(22 55.1305),(23 56.692833),(24 60.619747),(25 60.734005),(26 67.45714),(27 82.519455),(28 78.90009),(29 79.43806),(30 79.45577),(31 77.86969),(32 64.58913),(33 64.66181),(34 70.789795),(35 72.396675),(36 76.623825),(37 76.53619),(38 68.44342),(39 69.37459),(40 67.08652),(41 67.06578),
(1 0.0028532979),(2 12.757711),(3 32.995934),(4 43.079624),(5 43.051765),(6 46.485794),(7 58.050068),(8 61.010162),(9 60.985703),(10 63.09565),(11 57.863346),(12 58.66229),(13 58.677254),(14 58.42829),(15 72.94502),(16 76.420906),(17 76.37107),(18 76.48158),(19 73.54927),(20 74.24441),(21 74.10083),(22 69.91338),(23 71.47041),(24 80.96767),(25 81.01374),(26 84.978645),(27 92.48768),(28 91.594864),(29 92.08602),(30 80.034676),(31 69.421524),(32 77.121704),(33 77.2344),(34 78.22551),(35 71.35422),(36 69.11971),(37 69.183525),(38 69.235466),(39 75.580376),(40 79.019806),(41 79.004486),
(1 0.0029147498),(2 10.576029),(3 27.746334),(4 29.71728),(5 29.814121),(6 37.185986),(7 45.572216),(8 44.180725),(9 44.271893),(10 46.41916),(11 43.859142),(12 50.256172),(13 50.447224),(14 53.725998),(15 53.640446),(16 57.894512),(17 57.87594),(18 61.339222),(19 60.99133),(20 53.70044),(21 53.690395),(22 51.81778),(23 54.689907),(24 56.95664),(25 57.119835),(26 64.02901),(27 71.03236),(28 72.119194),(29 71.93439),(30 73.53581),(31 66.37477),(32 70.42383),(33 70.56719),(34 71.99369),(35 86.69752),(36 82.458664),(37 82.55808),(38 78.155945),(39 76.13723),(40 79.63212),(41 79.56695),
(1 0.002322486),(2 10.981396),(3 33.174942),(4 39.772766),(5 39.875134),(6 43.148685),(7 49.7932),(8 53.390133),(9 53.345478),(10 62.384575),(11 47.248947),(12 54.07109),(13 54.083813),(14 53.807705),(15 65.29773),(16 70.36923),(17 70.56731),(18 66.863045),(19 75.587326),(20 68.38833),(21 68.36465),(22 64.240845),(23 72.112656),(24 88.525024),(25 88.5023),(26 89.28985),(27 82.37262),(28 76.19627),(29 76.41349),(30 74.03874),(31 81.598724),(32 80.42528),(33 80.42351),(34 77.49112),(35 88.31862),(36 85.463486),(37 85.52597),(38 79.9749),(39 85.88023),(40 78.386406),(41 78.43946),
(1 0.002669539),(2 11.381851),(3 29.054306),(4 30.354424),(5 30.377134),(6 40.12188),(7 47.741566),(8 49.819176),(9 49.831596),(10 53.15391),(11 47.393864),(12 48.32948),(13 48.26349),(14 56.130478),(15 54.52495),(16 54.42581),(17 54.416348),(18 54.568306),(19 53.86167),(20 58.750473),(21 58.69461),(22 52.774643),(23 61.16114),(24 60.659332),(25 60.62136),(26 71.60131),(27 67.05819),(28 73.12557),(29 73.279434),(30 69.01835),(31 64.79308),(32 60.558193),(33 60.554337),(34 56.224586),(35 63.96697),(36 70.492485),(37 70.54243),(38 72.52595),(39 78.45678),(40 74.223465),(41 74.229225),
(1 0.0029296502),(2 10.815641),(3 25.125097),(4 32.268772),(5 32.402954),(6 43.63807),(7 43.83972),(8 46.808388),(9 46.74009),(10 45.928127),(11 41.338856),(12 45.019604),(13 45.005154),(14 47.00076),(15 57.24016),(16 56.215076),(17 56.205254),(18 60.005264),(19 55.366074),(20 49.852985),(21 49.754738),(22 53.588703),(23 55.255386),(24 58.89124),(25 59.04701),(26 64.911934),(27 61.296104),(28 57.64988),(29 57.868492),(30 63.516407),(31 69.72668),(32 66.838745),(33 66.75202),(34 72.02958),(35 63.797874),(36 64.1628),(37 64.21269),(38 62.211723),(39 60.8947),(40 61.503273),(41 61.478065),
(1 0.0029754702),(2 10.295274),(3 21.041695),(4 31.126139),(5 31.206501),(6 40.051525),(7 42.122322),(8 49.244217),(9 49.065685),(10 47.976578),(11 42.999077),(12 47.885765),(13 47.89865),(14 49.53317),(15 58.067234),(16 58.002316),(17 58.143585),(18 54.134235),(19 61.01357),(20 64.65399),(21 64.61915),(22 60.81057),(23 62.908493),(24 59.913155),(25 59.839962),(26 63.05342),(27 70.89162),(28 69.97345),(29 69.54962),(30 71.88103),(31 71.566055),(32 72.303276),(33 72.28581),(34 75.31615),(35 75.53177),(36 72.48271),(37 72.636665),(38 77.272896),(39 67.38441),(40 65.995026),(41 65.96702),
(1 0.0025362473),(2 9.193657),(3 27.214006),(4 33.210514),(5 33.425995),(6 41.04135),(7 48.97444),(8 42.36131),(9 42.45765),(10 42.827755),(11 41.205647),(12 45.363907),(13 45.345978),(14 52.577145),(15 52.61945),(16 52.44201),(17 52.517845),(18 57.487476),(19 56.92824),(20 51.693604),(21 51.742455),(22 45.205124),(23 49.674522),(24 59.493515),(25 59.64899),(26 63.59055),(27 64.05028),(28 61.809273),(29 61.895786),(30 66.16593),(31 60.8986),(32 67.772194),(33 67.67004),(34 60.766148),(35 62.141838),(36 64.04954),(37 64.14697),(38 64.9973),(39 67.22427),(40 70.31207),(41 70.33415),
(1 0.002696121),(2 10.635423),(3 24.370667),(4 27.580173),(5 27.609247),(6 30.485537),(7 34.749245),(8 37.28784),(9 37.46519),(10 34.640656),(11 35.30354),(12 42.25695),(13 42.340836),(14 45.97042),(15 55.531315),(16 58.88025),(17 58.838825),(18 54.078487),(19 58.82046),(20 52.071217),(21 52.15425),(22 45.50453),(23 46.567856),(24 50.110165),(25 49.934303),(26 52.406113),(27 57.213634),(28 62.535408),(29 62.48028),(30 52.011703),(31 51.581936),(32 52.605835),(33 52.613415),(34 45.101837),(35 56.473934),(36 58.332314),(37 58.264484),(38 60.20176),(39 51.478737),(40 53.962498),(41 53.98821),
(1 0.0034126427),(2 8.497241),(3 27.595484),(4 35.4988),(5 35.434895),(6 36.397514),(7 36.851707),(8 40.95074),(9 41.122543),(10 34.77856),(11 31.947584),(12 36.81586),(13 36.776062),(14 39.603046),(15 44.293156),(16 50.58529),(17 50.568825),(18 44.934692),(19 44.27999),(20 44.58396),(21 44.68991),(22 46.21217),(23 52.84566),(24 46.999302),(25 46.951595),(26 54.1385),(27 49.03529),(28 54.597366),(29 55.08046),(30 60.697727),(31 49.179726),(32 54.66515),(33 54.534527),(34 51.69572),(35 54.781086),(36 52.428894),(37 52.239456),(38 55.911068),(39 60.68774),(40 58.43715),(41 58.436687),
(1 0.0029492036),(2 9.178676),(3 20.282024),(4 27.707693),(5 27.767628),(6 30.798113),(7 37.20797),(8 40.176594),(9 40.13667),(10 35.34062),(11 40.073082),(12 42.05666),(13 42.064835),(14 36.54001),(15 41.01344),(16 44.90183),(17 44.86684),(18 44.35309),(19 40.65497),(20 42.957096),(21 42.96613),(22 47.903492),(23 45.377254),(24 42.240383),(25 42.27767),(26 43.909523),(27 54.72017),(28 57.352287),(29 57.286198),(30 57.846397),(31 50.390358),(32 60.603043),(33 60.63742),(34 56.220497),(35 54.10514),(36 50.276405),(37 50.22989),(38 46.150368),(39 52.09703),(40 54.374603),(41 54.323387),
