1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 642109.06),(2 2420628.8),(3 5215188.5),(4 8818836),(5 13018160),(6 17579430),(7 22299938),(8 27047616),(9 31611146),(10 35819444),(11 39675244),(12 43170452),(13 46295900),(14 48827988),(15 50762656),(16 52657204),(17 54453612),(18 56034476),(19 57293676),(20 58453010),(21 59155436),(22 59576000),(23 59968116),(24 60188176),(25 60462540),(26 60645508),(27 60937132),(28 61294156),(29 61784716),(30 62422884),(31 63227780),(32 63998932),(33 64857676),(34 65923948),(35 67018176),(36 67857930),(37 68801064),(38 69601690),(39 70371610),(40 71698400),(41 73488824),(42 75268216),(43 77324920),(44 79328670),(45 81309670),(46 83713210),(47 86377370),(48 88550120),(49 90515710),(50 92851680),(51 94970136),(52 97183896),(53 99479230),(54 100515960),(55 100972424),(56 102031810),(57 103463336),(58 105705370),(59 108642850),(60 112573050),(61 117135784),(62 122043930),(63 126600090),(64 130514340),(65 133652350),(66 136131470),(67 138180460),(68 140028590),(69 141377360),(70 141953540),(71 142761100),(72 143396130),(73 143449890),(74 143419120),(75 143665300),(76 143826940),(77 144636510),(78 145639540),(79 146235440),
(1 150882.33),(2 424751.44),(3 635507.1),(4 716290.7),(5 703818.7),(6 664277.1),(7 634505.3),(8 627774.5),(9 642373.7),(10 669286.4),(11 688958.7),(12 698106.1),(13 709191.7),(14 724572.75),(15 735998.9),(16 732893.56),(17 730362.56),(18 746289.75),(19 782752.1),(20 803162.94),(21 807023.06),(22 812218.75),(23 811712.94),(24 821612.2),(25 820625.6),(26 821013.8),(27 833132.56),(28 849248.1),(29 863135.6),(30 862999.25),(31 849449.3),(32 838536.3),(33 845754.56),(34 863269.7),(35 874000.4),(36 876920.1),(37 873798.56),(38 870522.1),(39 855422.2),(40 852485.06),(41 863158.9),(42 881828.9),(43 899555.06),(44 897307.3),(45 882852.94),(46 872715.1),(47 862754.3),(48 862399.1),(49 873250.3),(50 890215.25),(51 906310.3),(52 909086.1),(53 898902.3),(54 887310),(55 878288.56),(56 876090.94),(57 884598.94),(58 899943.44),(59 912119.6),(60 909307.44),(61 902759.25),(62 890891.1),(63 887944.3),(64 886435.1),(65 890072.3),(66 889866.75),(67 890174.7),(68 891172.3),(69 890162.5),(70 902662.1),(71 909023.06),(72 900102.7),(73 884498.3),(74 862551.8),(75 867885.44),(76 894678.56),(77 897072.94),(78 886684.75),(79 882590),
(1 142441.52),(2 401025.1),(3 594186.9),(4 664858.2),(5 656694.9),(6 639147.06),(7 629670.5),(8 626202.9),(9 626931.56),(10 640315.6),(11 670591),(12 691541.9),(13 711765.75),(14 727948.1),(15 736959),(16 738889.25),(17 737674.1),(18 746959.56),(19 767528.56),(20 778745),(21 783885.56),(22 781062.75),(23 780823),(24 785168.2),(25 793253.75),(26 818978.2),(27 854429.3),(28 885098.25),(29 894926.06),(30 880109.6),(31 852108.44),(32 828874.9),(33 838043.44),(34 867990.56),(35 893322.44),(36 893114.7),(37 883909.56),(38 870685.1),(39 855488.8),(40 845330.7),(41 841379.9),(42 840203.6),(43 839932.06),(44 843492.6),(45 849832.06),(46 850089.6),(47 840816.06),(48 829842.75),(49 836921.9),(50 853307.6),(51 878183.56),(52 895948.8),(53 907899.3),(54 913504.56),(55 876139.9),(56 848326.4),(57 847961.94),(58 871101.9),(59 906159),(60 932075.94),(61 946277.25),(62 953933.1),(63 945976.25),(64 925792.8),(65 911472.7),(66 913235.94),(67 915085.56),(68 911115.1),(69 902326.56),(70 899286.6),(71 905300.6),(72 901788.3),(73 880818.1),(74 858705.9),(75 848862.3),(76 850713.44),(77 852580.94),(78 846554.94),(79 852608.8),
(1 123446.15),(2 332007.78),(3 480814.63),(4 543851.3),(5 553902.44),(6 547234.7),(7 549012.8),(8 560085.2),(9 570577.56),(10 580678.8),(11 607778.1),(12 640134.56),(13 672699.4),(14 704465.94),(15 716597.3),(16 710616.6),(17 699824.25),(18 705872.44),(19 723421.94),(20 749547.94),(21 773451.3),(22 791246.8),(23 796397.8),(24 795795.9),(25 792992.06),(26 788744.06),(27 795100.8),(28 807264.25),(29 814626.2),(30 810076.44),(31 799812.06),(32 789111.25),(33 788041.94),(34 786396.5),(35 790044.9),(36 797390.8),(37 802164.44),(38 807182.9),(39 807671.25),(40 805163.56),(41 805931.9),(42 812441.1),(43 809587.9),(44 801361.3),(45 804324.5),(46 802876.7),(47 793456.2),(48 781501.7),(49 793092.06),(50 807819.2),(51 820956.44),(52 826209.2),(53 831923.7),(54 825146.94),(55 824056.44),(56 825520.2),(57 821311.4),(58 831902.4),(59 853142.9),(60 873340.3),(61 882427.7),(62 878146.56),(63 866213.3),(64 856830.9),(65 858364.9),(66 865310.9),(67 873592.56),(68 880628.1),(69 880537.3),(70 880421.3),(71 874030.44),(72 865089.1),(73 862904.94),(74 866524.9),(75 868790.5),(76 876779.7),(77 884431.75),(78 884689.56),(79 887940.3),
(1 121836.46),(2 330534.38),(3 481788.56),(4 535885.44),(5 535986.8),(6 526150.8),(7 520890.38),(8 524386.94),(9 540095.1),(10 566896.2),(11 607180.6),(12 644209.3),(13 660648.6),(14 663842.3),(15 653692.25),(16 630816),(17 631017.9),(18 650095.25),(19 667047.8),(20 688907.75),(21 711102.2),(22 721632.4),(23 721633.44),(24 728426.75),(25 732841.44),(26 732351.75),(27 738377.44),(28 738678.4),(29 735904.94),(30 737099.94),(31 739823.25),(32 746391.4),(33 746681.4),(34 740779.6),(35 742619.1),(36 739703.94),(37 731171.44),(38 720902.1),(39 719400.56),(40 725385.56),(41 736519.8),(42 741110.56),(43 742523.7),(44 740096.9),(45 730756.9),(46 718452.56),(47 715741.56),(48 724643.9),(49 728019.2),(50 718039.94),(51 702303.9),(52 708842.44),(53 729289.1),(54 743297.75),(55 746960.94),(56 747698),(57 754460.4),(58 758590.6),(59 754519.1),(60 754225.1),(61 769230.9),(62 777468.6),(63 776070.56),(64 773973.3),(65 776393.75),(66 776645.7),(67 772289.3),(68 764034.3),(69 766558.94),(70 774926.2),(71 779039.75),(72 783335.6),(73 768207.75),(74 746548.56),(75 739070.9),(76 752775.56),(77 770775.75),(78 783273.3),(79 790528.44),
(1 129345.086),(2 358342.22),(3 517904.9),(4 565645.8),(5 547371.25),(6 520136.44),(7 516231.6),(8 530131.8),(9 567556.4),(10 603120.8),(11 630531.94),(12 640957.5),(13 636901.94),(14 627160.6),(15 625236.7),(16 645244.8),(17 689411.4),(18 718617.9),(19 720234.5),(20 712396.44),(21 707806.6),(22 721343.56),(23 751888.44),(24 787492),(25 800707.56),(26 781902.06),(27 755193.75),(28 742420.6),(29 751981.5),(30 776182.4),(31 798341.5),(32 801623.06),(33 787552.7),(34 769472.6),(35 769113.4),(36 776142.5),(37 786205.8),(38 794595.6),(39 796946.6),(40 789313.2),(41 775960.44),(42 774358.9),(43 791378.6),(44 808788.8),(45 805592),(46 788673.2),(47 773675.3),(48 772469.75),(49 764236.6),(50 743902.4),(51 733368),(52 734837.94),(53 742016.25),(54 745048.5),(55 749098.94),(56 757838.6),(57 763947.6),(58 765583.8),(59 767608),(60 769476.44),(61 764056.9),(62 749862),(63 739251.2),(64 735618.7),(65 738384.94),(66 743336.4),(67 759155.3),(68 775125.06),(69 772715.5),(70 768639.06),(71 760285.2),(72 751946.9),(73 745134),(74 742910),(75 743119.5),(76 746233.2),(77 744251.06),(78 743169.5),(79 740336.7),
(1 125331.39),(2 338224.63),(3 482941.66),(4 532671.8),(5 517481.25),(6 488830.28),(7 475837.22),(8 489365.84),(9 519577.06),(10 548145.9),(11 569793.5),(12 582684.94),(13 591782),(14 599185.7),(15 615199.25),(16 626581.75),(17 640987.4),(18 653842.4),(19 663565.9),(20 674780.8),(21 689694.1),(22 692433.7),(23 690348.44),(24 692855.4),(25 705618.5),(26 714407.8),(27 719819.56),(28 720663.2),(29 721795.6),(30 721501.1),(31 721875.3),(32 714537.5),(33 695680),(34 682190.8),(35 679601.06),(36 691480.3),(37 703548.4),(38 709334.6),(39 703262),(40 693503),(41 689936.8),(42 699398),(43 716434.4),(44 725161.6),(45 720315.1),(46 717461.1),(47 718505.4),(48 713390),(49 698686.1),(50 682284.56),(51 669631.94),(52 664655.5),(53 658061.44),(54 662260.7),(55 680754),(56 702238.5),(57 713641.75),(58 713873.2),(59 704388.4),(60 693353.3),(61 687436.9),(62 696129.56),(63 709873.7),(64 710901.06),(65 711299.44),(66 710422.4),(67 714704.06),(68 726261.4),(69 731156.94),(70 727299.4),(71 717816.3),(72 712937.1),(73 707822),(74 703320.94),(75 703795.94),(76 697314.4),(77 683251.1),(78 677223.5),(79 678407.8),
(1 120714.375),(2 322669.3),(3 455699.13),(4 500012),(5 497053.1),(6 493452.13),(7 489251.66),(8 495243.72),(9 512731.13),(10 537277.3),(11 556309.3),(12 576780.44),(13 591649.75),(14 600491.25),(15 608265.8),(16 613849.44),(17 630845.5),(18 639994.6),(19 643127.94),(20 649445.56),(21 657109.06),(22 664622.44),(23 666895),(24 667934.9),(25 670273.7),(26 670884.75),(27 666660.75),(28 664045.3),(29 667550.75),(30 674813.9),(31 677870.8),(32 670221.6),(33 660538.6),(34 662897),(35 670143.7),(36 674005.4),(37 666787.2),(38 655506.94),(39 645840.25),(40 649958.4),(41 658971.7),(42 669650.44),(43 674164.1),(44 668883.56),(45 663950),(46 659768.06),(47 660624.75),(48 662738.56),(49 654652.75),(50 644239.1),(51 638459.3),(52 638207.25),(53 637877.56),(54 645766.75),(55 655733.2),(56 654299.3),(57 655575.6),(58 657579.75),(59 659273.1),(60 661933.7),(61 662323.3),(62 656810.6),(63 652534.8),(64 648826.7),(65 650652.9),(66 659880.5),(67 676151.1),(68 690667.9),(69 690552.9),(70 682651.25),(71 670660.25),(72 661405.7),(73 652629),(74 652371.3),(75 657399.75),(76 666315.56),(77 679079.1),(78 691102.44),(79 684381.25),
(1 124011.266),(2 327458.38),(3 450404.03),(4 486326.5),(5 486503.1),(6 484074.63),(7 474130.38),(8 471512.66),(9 495383.56),(10 537697.25),(11 573001.1),(12 586180.4),(13 573760.5),(14 561256.44),(15 556114.9),(16 560985.3),(17 580804.6),(18 602371.8),(19 621341),(20 619514.5),(21 611429.8),(22 608533.3),(23 618893),(24 631389.6),(25 641696.2),(26 649632.06),(27 647783),(28 638665.4),(29 636328.75),(30 642922.2),(31 653684.44),(32 667646.2),(33 671303.94),(34 672798.8),(35 681372),(36 684373),(37 684444.75),(38 677575.1),(39 665790.1),(40 651343.56),(41 649937.25),(42 652463.3),(43 646876.06),(44 635544.6),(45 636563.7),(46 650845.9),(47 653285),(48 642011.94),(49 629635.5),(50 626342.3),(51 643806.8),(52 659855.1),(53 665855.8),(54 667421.56),(55 663944.44),(56 659963.44),(57 656361.75),(58 652433.94),(59 647618.06),(60 642992.5),(61 649046.25),(62 650278.9),(63 646772.44),(64 642060.3),(65 642037.1),(66 648230.06),(67 656743.5),(68 668205.3),(69 677694.9),(70 679189.1),(71 676400.56),(72 671305.94),(73 666642.9),(74 653836.94),(75 638525.1),(76 631844.5),(77 640777.1),(78 643304.2),(79 639397.5),
(1 123128.02),(2 322362.1),(3 435284.78),(4 462900.7),(5 462696.16),(6 462643.8),(7 464046.22),(8 478557.66),(9 508423.44),(10 533995.3),(11 550818.94),(12 554568.2),(13 552240.3),(14 549550.25),(15 552548.7),(16 559367),(17 576062.8),(18 589186.56),(19 597844.56),(20 600162.5),(21 603000),(22 609608.9),(23 621652.6),(24 625540.44),(25 607765.8),(26 596701.5),(27 601304.94),(28 607309.44),(29 612838.5),(30 620010.75),(31 621373.8),(32 616731.94),(33 616873.7),(34 633264.4),(35 644777.2),(36 642642.06),(37 633070.6),(38 612030.44),(39 588922.75),(40 585256.4),(41 598043.94),(42 614981.75),(43 613050.94),(44 612237.7),(45 614353),(46 618401.3),(47 605574.1),(48 593998.25),(49 598562.2),(50 606433.75),(51 611232.5),(52 616877.8),(53 617414.7),(54 629059.25),(55 641500.75),(56 640850.25),(57 631392.4),(58 618010.4),(59 611858.8),(60 615133.06),(61 612259.9),(62 605031.5),(63 595206.44),(64 588920.8),(65 591607.75),(66 594677),(67 602027.4),(68 611935.4),(69 609699.7),(70 599772.7),(71 600670.56),(72 613146.5),(73 619850),(74 614280.25),(75 600983.06),(76 589483.1),(77 580279.25),(78 579482.56),(79 584763.6),
(1 112632.12),(2 287865.9),(3 390653.38),(4 415205.1),(5 406525.78),(6 402704.28),(7 405649.5),(8 418184.16),(9 446781.44),(10 470880.3),(11 482453.28),(12 480963.72),(13 472789.88),(14 481623.75),(15 491275.3),(16 501837.8),(17 523141.94),(18 544662.1),(19 563109.6),(20 567885.7),(21 573329.1),(22 579407.2),(23 576594.8),(24 568783.3),(25 560050.06),(26 554171),(27 562800.7),(28 574413.2),(29 588893.6),(30 598026.06),(31 598741.2),(32 590196.6),(33 587891.4),(34 592679.2),(35 590663.06),(36 582710.56),(37 574215.6),(38 571188.6),(39 573561.8),(40 574514.9),(41 565077.25),(42 552119.5),(43 542126.8),(44 546592.5),(45 556294.44),(46 557553.25),(47 549669.9),(48 543226.8),(49 543046.2),(50 550915.25),(51 557496),(52 552902.25),(53 542919.7),(54 544384.06),(55 558400.3),(56 567868.2),(57 559183),(58 546938.7),(59 552170.75),(60 559859),(61 566496.5),(62 571565.8),(63 586316.56),(64 591487.3),(65 589245.8),(66 589054.6),(67 587125.06),(68 578958.75),(69 565699.9),(70 555784.56),(71 552156.6),(72 558272.4),(73 566162.9),(74 571052.25),(75 565550.5),(76 559926.56),(77 560229.56),(78 571236.25),(79 575578.44),
(1 111946.89),(2 293038.5),(3 404931.66),(4 431242.56),(5 417131.13),(6 407018.38),(7 416440.3),(8 442408.6),(9 469224.6),(10 481482.78),(11 476020.97),(12 460214.3),(13 451582.6),(14 470216.56),(15 501438.3),(16 530916.9),(17 556606.3),(18 577723.1),(19 577457),(20 570399.2),(21 562382.44),(22 567169.6),(23 576196.3),(24 589110.7),(25 585388.75),(26 564327.2),(27 548326.44),(28 542280.1),(29 558551.5),(30 583287.5),(31 597034.06),(32 595869.2),(33 584789.8),(34 580305),(35 578433.06),(36 568166.25),(37 554489.8),(38 553823.4),(39 562179.75),(40 556848.2),(41 548343.1),(42 543110.1),(43 540108.6),(44 541180.9),(45 546591.25),(46 549619.7),(47 545679.2),(48 542606.06),(49 542049.3),(50 541231.75),(51 542309.5),(52 537573.3),(53 533255.56),(54 522953.47),(55 515764.16),(56 508697.22),(57 508552.66),(58 506595.22),(59 508736.88),(60 517097.63),(61 530277.2),(62 540753.94),(63 547485.7),(64 554156.5),(65 554916.7),(66 549536.44),(67 549896.3),(68 551730.25),(69 544738.3),(70 535782.4),(71 534447.44),(72 530800.06),(73 523918.94),(74 518928.03),(75 526692.1),(76 531393.9),(77 529076.06),(78 533390.8),(79 544789.2),
(1 110987.06),(2 284921.03),(3 391984.66),(4 428145.3),(5 421528.22),(6 416822.9),(7 419898.9),(8 436040.4),(9 460163.13),(10 475322.44),(11 490310.16),(12 500138.94),(13 501752.44),(14 514769.75),(15 526350.06),(16 532158.6),(17 545465),(18 561115.4),(19 572609.44),(20 573828.25),(21 579029.7),(22 587513.06),(23 601382.8),(24 608819.94),(25 598945.3),(26 595360.75),(27 592031.5),(28 593187.44),(29 603509.2),(30 608911.94),(31 602330.6),(32 601277.75),(33 608259.4),(34 617927.44),(35 608139.6),(36 594283.1),(37 590160.5),(38 585113),(39 582266.44),(40 581292.75),(41 578659.5),(42 579405.56),(43 580308.3),(44 573690.06),(45 569988.6),(46 570954.4),(47 570392.06),(48 568064.7),(49 568958.9),(50 567737.94),(51 562292.5),(52 558400.2),(53 560357.56),(54 554378.8),(55 544187.1),(56 542911.6),(57 537507.8),(58 532822.2),(59 529507.7),(60 531377.9),(61 536890.7),(62 547384.06),(63 562133.1),(64 576759.9),(65 578777.2),(66 560918.56),(67 550585.9),(68 548212.4),(69 544820.75),(70 536944.8),(71 537304),(72 539102.56),(73 540423.56),(74 542959.44),(75 541886.06),(76 540943),(77 538053.6),(78 537116.5),(79 544270.25),
(1 112640.14),(2 281918.3),(3 380252.28),(4 413960.16),(5 418729.44),(6 413182.84),(7 407972.1),(8 417898.3),(9 447131.38),(10 477447.6),(11 493981.34),(12 495181.6),(13 500388.28),(14 512857.47),(15 530114.6),(16 533713.9),(17 531120.56),(18 528615.44),(19 523752.6),(20 523405.1),(21 536832.25),(22 555462.6),(23 576558.3),(24 577986.9),(25 569052.7),(26 569744.9),(27 565904.9),(28 560670.1),(29 566335.4),(30 572306.56),(31 570267.06),(32 559112.6),(33 555661.8),(34 549320.06),(35 539773.25),(36 533532.44),(37 538463.94),(38 539029.44),(39 535133.1),(40 536185),(41 540934),(42 541617.56),(43 542830.9),(44 541052.8),(45 534029.06),(46 524474.56),(47 511501.6),(48 505785.34),(49 506888.88),(50 515891.6),(51 527035.5),(52 535417.2),(53 539535.2),(54 540650.6),(55 544637.8),(56 546970.1),(57 555111.1),(58 558454.44),(59 558522.3),(60 558636.94),(61 564336.7),(62 570403.5),(63 560941.94),(64 552747.4),(65 543724.8),(66 547570.06),(67 550137.2),(68 542256.75),(69 530649.9),(70 528449),(71 537886.8),(72 548945.1),(73 549260.7),(74 552230.25),(75 551286.1),(76 551713.7),(77 550844.94),(78 545709.9),(79 539715.3),
(1 106547.12),(2 258828.19),(3 342865.63),(4 365859.44),(5 366196.84),(6 363846.2),(7 362297.97),(8 364699.34),(9 380991.84),(10 408889.1),(11 433779.44),(12 444137.72),(13 445704.2),(14 451575.72),(15 467832.47),(16 483671),(17 496574.1),(18 492863.6),(19 493720.66),(20 501180.22),(21 517407.78),(22 523424.06),(23 529491.75),(24 527607.56),(25 523838.47),(26 518776.66),(27 511497.9),(28 511555.88),(29 518888.56),(30 525124.7),(31 528567.2),(32 518730.03),(33 500198.97),(34 487187.78),(35 485785.75),(36 491348.2),(37 497390.28),(38 503009.88),(39 504696.63),(40 503476.25),(41 498944.72),(42 492053.13),(43 493901.47),(44 498431.13),(45 502355.16),(46 498629.63),(47 490969.7),(48 482463.03),(49 485348.13),(50 494358.03),(51 496743.13),(52 499106.3),(53 503018.28),(54 509375.5),(55 499894.47),(56 496194.88),(57 502419.53),(58 511960.22),(59 519978.72),(60 525678.7),(61 531831.3),(62 528329.6),(63 525919.56),(64 526590.1),(65 528737.25),(66 530671.06),(67 520686.75),(68 508803.16),(69 501690.44),(70 501043.5),(71 497674.16),(72 502254.03),(73 508261.34),(74 505971.88),(75 496231.72),(76 495855.13),(77 504196.22),(78 507331.16),(79 502808.8),
(1 101402.805),(2 253551.02),(3 331765.66),(4 351401.75),(5 351260.22),(6 359385.97),(7 371525.4),(8 372920.13),(9 373750.53),(10 384302.28),(11 395611.88),(12 409615.78),(13 416446.22),(14 419231.38),(15 425419.2),(16 438849.47),(17 453419.63),(18 461844.53),(19 461494.22),(20 454858.88),(21 453083.1),(22 456138.2),(23 461975.34),(24 470148.34),(25 465406.8),(26 456715.75),(27 456245.06),(28 460544.3),(29 463534.2),(30 456656.34),(31 447353.4),(32 441174.94),(33 439158.5),(34 439353.6),(35 437969.78),(36 440262.94),(37 452581.7),(38 454455.22),(39 452696.38),(40 457173.44),(41 462726.78),(42 454122.03),(43 437591.72),(44 436361.25),(45 447084.4),(46 458960.5),(47 468538.84),(48 466635.78),(49 465560.7),(50 466765.3),(51 464091.53),(52 453863.3),(53 454631.53),(54 458686.47),(55 467565.25),(56 474426),(57 472078.13),(58 462850.2),(59 459907.22),(60 464631.78),(61 462584.9),(62 459932.94),(63 456644.22),(64 455854.7),(65 459200.88),(66 461357.9),(67 457291.3),(68 449092.06),(69 448034.3),(70 451552.53),(71 456397.44),(72 464876.34),(73 467616.28),(74 464464.97),(75 465357.78),(76 460350.8),(77 457345.9),(78 455377.6),(79 455332.13),
(1 97896.234),(2 237852.64),(3 306332.28),(4 320031.63),(5 323493.34),(6 333322.03),(7 343939.1),(8 359341.7),(9 377461.3),(10 385981.16),(11 384334.34),(12 381507.13),(13 380892.56),(14 384419.47),(15 392537.97),(16 403051.84),(17 418785.34),(18 420253.1),(19 409617.1),(20 409729.2),(21 418806.28),(22 424660.34),(23 435297.88),(24 446633.94),(25 451609.2),(26 451914.63),(27 451281.16),(28 445362.34),(29 440721.88),(30 437666.4),(31 438339.5),(32 438549.4),(33 440374.63),(34 434304.3),(35 426012.75),(36 423193.1),(37 430854.16),(38 437820.7),(39 439541.28),(40 431941.6),(41 427634.22),(42 427911),(43 429083.75),(44 419233.22),(45 412563.97),(46 412040.7),(47 413929.88),(48 415182.72),(49 422101.94),(50 428604.88),(51 437379.44),(52 432471.03),(53 426868.75),(54 425244.63),(55 427985.47),(56 434865.94),(57 436159.2),(58 433550.6),(59 435362.97),(60 435433.03),(61 435402.97),(62 435390.5),(63 431622.1),(64 431915.88),(65 430977.38),(66 428371.38),(67 424948.25),(68 417105.66),(69 412727.03),(70 418707.63),(71 433981.72),(72 449140.44),(73 451902.3),(74 448372.88),(75 440821.2),(76 431366.53),(77 431451.28),(78 441148.06),(79 445066.03),
(1 93847.02),(2 231575.36),(3 296925.1),(4 313914.75),(5 319513.1),(6 332621.13),(7 338045.94),(8 341440),(9 347714.03),(10 353941.5),(11 366799.25),(12 380025.88),(13 390629.38),(14 401897.84),(15 416374.7),(16 424692.1),(17 429037.16),(18 428710.1),(19 430143.1),(20 440939.3),(21 439216.7),(22 434014.84),(23 437841.9),(24 440107.13),(25 436980.28),(26 434598.3),(27 431583.22),(28 427109.53),(29 423598.1),(30 429441.63),(31 436620.47),(32 431558.5),(33 420662.9),(34 418482.78),(35 412392.63),(36 407499.7),(37 411853.03),(38 422138.4),(39 430191.75),(40 434029.88),(41 431046.72),(42 424554.13),(43 413478.72),(44 415088.78),(45 415940.97),(46 413000),(47 413097.4),(48 411313.44),(49 413005.78),(50 416730.06),(51 416875.16),(52 413143.78),(53 414810.97),(54 416310.03),(55 413291.16),(56 410427.75),(57 409773.38),(58 408875.53),(59 409822.9),(60 415995.25),(61 424173.06),(62 423455.16),(63 422659.3),(64 421760.97),(65 418238.47),(66 414283.97),(67 413945.9),(68 414264.56),(69 419880.5),(70 431507.8),(71 434296.06),(72 428945.94),(73 428698.6),(74 427290.7),(75 430358.25),(76 427686.6),(77 418433.8),(78 411200.16),(79 410808.56),
(1 103003.94),(2 247458.56),(3 311712.63),(4 311756.47),(5 309357.88),(6 326048.25),(7 336379.22),(8 333021.13),(9 333028.75),(10 336688.13),(11 349682.88),(12 363890.22),(13 372821.38),(14 380526.75),(15 388712.38),(16 396904.78),(17 398288.97),(18 395658.75),(19 395231.97),(20 397460.06),(21 405504.66),(22 410074.06),(23 407376.66),(24 400978.25),(25 398503.2),(26 412038.38),(27 421325.25),(28 415814),(29 408192.16),(30 403131.28),(31 399049.56),(32 391371.03),(33 390193.2),(34 388886.75),(35 381449.2),(36 380972.88),(37 390608.44),(38 397945.44),(39 395496.75),(40 393360.88),(41 398918.16),(42 402825.78),(43 399816.44),(44 393353.94),(45 384636.75),(46 376001.47),(47 373250.25),(48 377200.78),(49 378042.2),(50 377904.44),(51 376704.16),(52 375024.66),(53 383262),(54 387636.06),(55 381092.38),(56 378832.88),(57 382670),(58 380028.06),(59 374071.97),(60 374073.84),(61 378315.63),(62 388581.44),(63 396398.78),(64 402132.2),(65 402254.06),(66 390521.28),(67 381939.34),(68 381976.38),(69 392245.72),(70 394544.06),(71 389953.47),(72 390880.88),(73 391287.4),(74 386621.38),(75 387722.53),(76 393751.56),(77 388151.84),(78 378731.97),(79 371224.97),
