q, (a, b, c)
1.5, (-4023922.9545983016, 8.528074313726023, 2912444.837410957)
2.5, (-29331698815.332455, 383044.72421441204, 29332297008.801243)
3.5, (-4718454.101216141, 14.404483409837356, 3957155.251359073)
4.5, (-6560188.6456564795, 8.66362470378357, 4699385.649498081)
5.5, (-6728977.448673441, 40.76244941371303, 6606423.083569292)
6.5, (-5082500.915292032, 24.702154951674125, 4861500.849854086)
7.5, (-24120239.813730247, 278.2665657624257, 24789704.28730416)
8.5, (-7436995.669781505, 27.72892105403311, 6861915.063081086)
9.5, (-9557678.715748092, 33.66694060967169, 8900035.278780907)
10.5, (-5487564.421792655, 17.20183261424518, 4865673.040220022)
11.5, (-4187632.9111109674, 16.899144147692184, 3831957.8837599345)
12.5, (-5210452.712938911, 36.57068879544368, 5214128.38925143)
13.5, (-6632523.691345198, 40.70902637157442, 6500589.534292223)
14.5, (-4753440.210714651, 21.933810831126106, 4455366.511784104)
15.5, (-4043211.105936893, 28.33816231769047, 4128088.1051891567)
16.5, (-3754985.7370301113, 26.204711603575138, 3654300.939594076)
17.5, (-4319787.268937995, 38.363687155058926, 4337857.305477183)
18.5, (-3405174.775497488, 14.68312354210649, 2964363.087878576)
19.5, (-2935554.1172433463, 35.51727864907323, 3219440.526903305)
20.5, (-2695233.495534067, 19.90191436235711, 2755875.6433255076)
21.5, (-2218717.043605696, 25.954827374566637, 2514098.862729637)
22.5, (-2753766.677225072, 23.72350323463048, 2777534.7625167)
23.5, (-2210936.2575330795, 12.472808951933654, 2035516.383740837)
24.5, (-2092453.456717637, 12.483993476465674, 1929164.4688220038)
25.5, (-2009374.5286347312, 13.67783784457215, 1878002.287351242)
26.5, (-1867028.2589648913, 18.798952876393724, 1900487.2326031718)
27.5, (-1891656.164960023, 24.824320022491527, 2028290.2106914045)
28.5, (-1754339.577829905, 23.369168418168, 1857896.0189273641)
29.5, (-1509750.8704210008, 19.617752587978483, 1587977.498044779)
30.5, (-1324460.8416095122, 19.84986038111034, 1419240.0533617495)
31.5, (-1421778.9934188973, 15.108201164737228, 1419129.001499042)
32.5, (-1381924.113526061, 17.037172308560514, 1449532.5152048967)
33.5, (-1359723.0731600397, 21.521351832653064, 1460623.7061927922)
34.5, (-1125412.5203947197, 18.388609321825708, 1176213.17027608)
35.5, (-1228293.3290909992, 15.489333038928573, 1207159.987558105)
36.5, (-1111802.9659660235, 14.450863661453665, 1114326.5877105927)
37.5, (-960811.8366820858, 22.760876838032228, 1102799.5880058534)
38.5, (-1051999.0138643167, 22.71654684053751, 1171981.5248264761)
39.5, (-889913.6015150142, 11.346103629937817, 899463.9699088925)
40.5, (-783497.8702053558, 15.645661681904198, 882492.8972461566)
41.5, (-825757.3797250991, 24.63960733836069, 970986.2058409578)
42.5, (-775340.1135296226, 14.544208885424228, 829158.5569185064)
43.5, (-747307.8042724201, 15.066293153453495, 805389.9110603965)
44.5, (-721207.3437927485, 12.661708114710798, 736437.5570673959)
45.5, (-676812.9741141965, 19.355751483774032, 762470.779808237)
46.5, (-638037.4890536257, 10.227571543642007, 625700.0716374901)
47.5, (-612625.981425178, 9.783416970333239, 601386.8923654864)
48.5, (-566241.1180122548, 10.333060871669991, 584461.8935323406)
49.5, (-555277.5017296122, 17.329661887440842, 642489.3000320888)
50.5, (-488028.21442697034, 12.767599710923985, 536809.3735760794)
51.5, (-515373.41507186834, 9.08921769774854, 502925.5263426659)
52.5, (-466756.33231411426, 13.151297935142221, 505188.53696080396)
53.5, (-410654.29913483094, 18.192002847424167, 496199.543980261)
54.5, (-436145.7103901173, 11.565730523514954, 464611.2177963285)
