q, (a, b, c)
1.5, (-240475325962.36487, 411573.57149114064, 240469436527.459)
2.5, (-18296695.700392578, 25.770880799468895, 15119733.074361498)
3.5, (-45953029854.291794, 340433.60443247785, 45953665170.55434)
4.5, (-20609920.7477532, 39.86654192350562, 18754640.687805556)
5.5, (-15055000.573847087, 30.81053386077314, 13544134.773346232)
6.5, (-13015570.196718851, 18.42199383214491, 10802234.634334128)
7.5, (-11906181.93543763, 7.181382214810519, 8491581.79065428)
8.5, (-11895918.605173348, 4.838395118301773, 7833111.3060667)
9.5, (-13023780.264160909, 4.115088534289702, 8312656.858586131)
10.5, (-11720628.375246037, 4.126435498526068, 7688630.028209309)
11.5, (-9562337.955918813, 4.492385817226069, 6562953.773514419)
12.5, (-7849792.96951768, 4.81253511818907, 5642097.050841438)
13.5, (-8305463.888053717, 5.046228629401855, 6021082.077748781)
14.5, (-7693198.443295093, 5.542225159067265, 5717611.698838223)
15.5, (-7036025.00165695, 5.1888880518701574, 5225947.4334866265)
16.5, (-6435270.550324764, 4.880933347549256, 4823227.979659191)
17.5, (-6179624.37685895, 3.444131839406701, 4177240.4691032707)
18.5, (-5426657.555245099, 3.3629802413613916, 3753753.848867724)
19.5, (-5111699.684690737, 3.3884812384681835, 3600447.001328925)
20.5, (-4793622.628288898, 4.134774606940864, 3651157.190174847)
21.5, (-4443331.397899147, 3.10520000595838, 3064966.34990776)
22.5, (-3851101.89159235, 3.217537867434439, 2729457.597449402)
23.5, (-3554796.5370172206, 3.076595121378493, 2522687.634167553)
24.5, (-3573458.604214737, 2.356835177207173, 2312948.759268663)
25.5, (-3080689.938533858, 2.692919916939688, 2141137.1012246427)
26.5, (-2762209.0663099643, 2.529977663813001, 1896128.5579564979)
27.5, (-2335072.1597670363, 2.8668430712227115, 1709560.1850135191)
28.5, (-2355754.9961429215, 2.4997785742047274, 1639863.704176787)
29.5, (-2205050.2546947054, 2.65304802874485, 1594522.2709433788)
30.5, (-1844942.3800115609, 3.1905631408121846, 1491354.81056088)
31.5, (-1739333.1220676461, 2.8077877245112943, 1364901.300178505)
32.5, (-1705460.0081879562, 2.6133495992002826, 1297977.9937424276)
33.5, (-1485477.5194066153, 3.6744628199531344, 1350033.7023084203)
34.5, (-1507938.0975670419, 3.1885314265297717, 1264128.4528201364)
35.5, (-1591787.292268661, 2.3960471611674703, 1182841.239057243)
36.5, (-1132813.4950817002, 3.8462332362297977, 1092289.625667938)
37.5, (-880472.7507389375, 5.5863891610003265, 1029272.9389676355)
38.5, (-877930.7620690599, 4.142678725011211, 921724.245881595)
39.5, (-851946.1774035672, 4.063764893834826, 902157.8420512866)
40.5, (-879297.2006170232, 4.064307987310814, 899878.5044664068)
41.5, (-717866.1659833423, 4.460090195587384, 775721.133583362)
42.5, (-756778.1038251233, 3.8251610373254508, 766011.8698901479)
43.5, (-853174.2787320437, 2.4982478867497404, 720788.7079656122)
44.5, (-775358.7692555765, 3.0492929239082303, 717373.4679518673)
45.5, (-829440.6790746298, 2.5925782925108742, 708789.4523439241)
46.5, (-863918.5910775542, 2.2945162134491577, 691916.0374313507)
47.5, (-761467.4812655207, 2.335695583860249, 635594.4470645589)
48.5, (-661404.8165614769, 3.038282862137782, 623646.7688622753)
49.5, (-555411.2183194939, 4.033434421101858, 591210.1061784041)
50.5, (-594774.3882520618, 3.233155267078105, 573345.0764123321)
