1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1011576.5),(2 3096421.3),(3 6376074),(4 10756777),(5 16366135),(6 22975080),(7 30404710),(8 38573692),(9 48000340),(10 57710084),(11 67511420),(12 77768190),(13 88371160),(14 99058024),(15 110572410),(16 122171290),(17 133573530),(18 145417660),(19 157830450),(20 169871000),(21 182110190),(22 194012850),(23 205996050),(24 217391230),(25 228426160),(26 239298560),(27 249954380),(28 260812930),(29 272043620),(30 282911330),(31 293250660),(32 303143840),(33 313695740),(34 323782900),(35 333328740),(36 342002880),(37 351091550),(38 359451900),(39 367439780),(40 374567170),(41 380963600),(42 387064930),(43 392177660),(44 396443300),(45 400222620),(46 402891420),(47 405278720),(48 406960030),(49 407794850),(50 407541100),(51 406334720),(52 404100740),(53 401345180),(54 398021860),(55 394569600),(56 390587500),(57 386833020),(58 382675330),(59 378630050),(60 374873180),(61 371006700),(62 367090430),(63 362588770),(64 358066900),(65 353496670),(66 348531600),(67 344056130),(68 338838940),(69 333745400),(70 328669000),(71 323588450),(72 318347680),(73 313328100),(74 308403800),(75 303668860),(76 299002850),(77 294647650),(78 290429800),(79 286859550),
(1 13675.715),(2 21584.928),(3 24875.71),(4 23255.004),(5 20320.266),(6 21473.363),(7 24805.328),(8 27465.46),(9 27491.725),(10 25797.705),(11 25203.492),(12 26364.756),(13 27829.816),(14 28247.896),(15 26632.258),(16 25486.99),(17 25437.469),(18 26327.166),(19 26986.666),(20 27084.455),(21 25847.398),(22 24862.574),(23 25203.98),(24 26049.555),(25 26797.29),(26 26124.53),(27 25060.572),(28 24428.22),(29 24304.02),(30 24834.84),(31 25213.229),(32 25084.063),(33 24077.387),(34 23299.51),(35 23588.418),(36 24185.723),(37 24919.623),(38 24479.477),(39 24397.113),(40 24189.436),(41 24140.344),(42 25714.623),(43 26322.324),(44 26169.766),(45 26352.498),(46 27070.11),(47 27910.031),(48 28701.496),(49 28803.248),(50 29295.207),(51 30070.744),(52 31092.691),(53 31563.56),(54 32185.973),(55 32920.727),(56 33374.52),(57 34194.695),(58 35000.203),(59 35562.688),(60 35971.824),(61 36517.945),(62 37470.668),(63 37776.055),(64 37520.78),(65 37749.63),(66 37986.11),(67 38569.547),(68 38708.773),(69 39089.484),(70 39559.47),(71 39943.785),(72 40140.504),(73 40574.09),(74 40670.066),(75 40940.453),(76 41151.996),(77 41402.547),(78 41951.73),(79 42747.33),
(1 14122.923),(2 23159.098),(3 26515.023),(4 23457.809),(5 19735.49),(6 21360.633),(7 26544.049),(8 29301.86),(9 27766.438),(10 24024.646),(11 23284.607),(12 26216.508),(13 29141.025),(14 28964.502),(15 25798.959),(16 24016.473),(17 24362.205),(18 26780.27),(19 28275.236),(20 27765.295),(21 25081.95),(22 23970.51),(23 25494.695),(24 26944.893),(25 27339.133),(26 25867.666),(27 24367.736),(28 24385.74),(29 25152.893),(30 25756.596),(31 25270.965),(32 24264.137),(33 23123.787),(34 23198.154),(35 24069.875),(36 24072.432),(37 24350.893),(38 24019.498),(39 24290.13),(40 24430.637),(41 24415.09),(42 25290.469),(43 25716.834),(44 25703.469),(45 26167.451),(46 26367.846),(47 26684.777),(48 27676.318),(49 28101.521),(50 28492.293),(51 29043.465),(52 29432.584),(53 30097.326),(54 30928.371),(55 31743.041),(56 32303.932),(57 32895.617),(58 33406.273),(59 33813.15),(60 34491.01),(61 35179.336),(62 35728.344),(63 35863.227),(64 35437.688),(65 35399.273),(66 36145.645),(67 36840.88),(68 37364.957),(69 37760.797),(70 38157.523),(71 38627.027),(72 38840.332),(73 39224.695),(74 39596.004),(75 39894.355),(76 39980.84),(77 39979.348),(78 40160.043),(79 40397.406),
(1 12842.699),(2 19522.37),(3 22319.5),(4 20716.396),(5 18651.229),(6 20126.346),(7 24069.836),(8 25552.66),(9 24049.574),(10 22150.813),(11 22746.111),(12 24966.97),(13 26876.867),(14 26501.148),(15 24058.654),(16 23727.47),(17 24426.441),(18 25974.906),(19 26216.975),(20 25245.527),(21 23773.125),(22 24102.926),(23 25097.725),(24 25914.164),(25 25325.96),(26 24355.547),(27 24364.145),(28 24866.54),(29 25296.795),(30 24665.855),(31 24090.01),(32 23807.785),(33 23708.102),(34 23784.15),(35 23482.057),(36 23517.602),(37 24676.021),(38 24364.855),(39 24572.162),(40 24233.256),(41 23875.95),(42 24856.68),(43 25714.877),(44 25787.197),(45 25549.55),(46 26034.78),(47 26617.074),(48 27089.914),(49 27196.512),(50 27629.506),(51 28269.18),(52 29359.063),(53 30020.836),(54 30289.572),(55 30798.664),(56 31367.795),(57 31866.232),(58 32556.994),(59 33202.414),(60 33703.14),(61 34046.24),(62 34729.73),(63 35015.703),(64 34929.434),(65 35074.344),(66 35537.51),(67 36049.11),(68 36013.746),(69 36522.293),(70 37005.695),(71 37673.438),(72 38038.625),(73 38501.45),(74 38418.484),(75 38564.215),(76 38889.52),(77 39233.305),(78 39682.29),(79 40491.723),
(1 12713.395),(2 19291.86),(3 21548.508),(4 20274.984),(5 19774.322),(6 22717.93),(7 25809.055),(8 26190.566),(9 25030.826),(10 24983.053),(11 26542.531),(12 27506.543),(13 27747.334),(14 27580.215),(15 27244.35),(16 27702.758),(17 27517.803),(18 27277.543),(19 26708.229),(20 26655.127),(21 26849.184),(22 27021.215),(23 26773.037),(24 26796.947),(25 26844.176),(26 26854.713),(27 26690.97),(28 25614.316),(29 24842.215),(30 25166.074),(31 25564),(32 25189.275),(33 23753.627),(34 23390.059),(35 24143.879),(36 24548.15),(37 24589.096),(38 24192.758),(39 24603.174),(40 24608.816),(41 24332.666),(42 25352.994),(43 25654.3),(44 25599.994),(45 25681.18),(46 25861.107),(47 26191.879),(48 26328.121),(49 26719.992),(50 27436.824),(51 27671.457),(52 28332.139),(53 28892.904),(54 29310.658),(55 29716.082),(56 30195.113),(57 30640.242),(58 30751.84),(59 31112.621),(60 31752.191),(61 31962.328),(62 32313.79),(63 32589.691),(64 32518.059),(65 32339.271),(66 32600.47),(67 33367.844),(68 33882.37),(69 34282.707),(70 34398.996),(71 34457.164),(72 34256.547),(73 34435.65),(74 34714.625),(75 34903.973),(76 34893.656),(77 35105.063),(78 35585.38),(79 36147.707),
(1 13790.754),(2 20563.428),(3 21225.41),(4 18155.744),(5 18765.797),(6 23228.727),(7 24908.717),(8 22946.086),(9 21961.12),(10 24374.723),(11 26874.96),(12 25723.512),(13 23887.598),(14 24380.31),(15 25784.725),(16 26872.041),(17 25320.98),(18 24097.732),(19 24514.986),(20 26103.635),(21 26577.797),(22 25576.55),(23 24629.285),(24 25699.57),(25 27740.203),(26 28023.785),(27 26319.209),(28 24984.654),(29 26182.4),(30 27138.217),(31 26184.668),(32 24547.674),(33 23911.105),(34 25131.352),(35 25668.424),(36 24178.582),(37 23582.87),(38 24693.785),(39 25927.504),(40 25284.207),(41 24328.219),(42 24933.902),(43 25529.861),(44 25452.736),(45 24827.121),(46 24963.89),(47 25629.764),(48 26199.844),(49 26170.46),(50 26695.898),(51 27258.56),(52 27788.969),(53 28402.824),(54 28896.408),(55 29265.096),(56 29620.496),(57 30298.705),(58 30817.46),(59 31409.332),(60 31955.121),(61 31937.303),(62 32457.918),(63 32989.945),(64 33028.375),(65 32967.84),(66 33068.953),(67 33691.844),(68 33728.676),(69 33929.195),(70 34088.14),(71 34210.473),(72 34353.242),(73 34495.98),(74 34223.496),(75 33660.18),(76 33631.84),(77 33938.12),(78 34176.863),(79 33881.164),
(1 13921.483),(2 20919.889),(3 20854.941),(4 17396.283),(5 19008.898),(6 24225.936),(7 25098.246),(8 22332.533),(9 21782.889),(10 24857.357),(11 26593.857),(12 24359.248),(13 22836.285),(14 24121.785),(15 25744.395),(16 26030.623),(17 23817.283),(18 22947.486),(19 24194.248),(20 25962.729),(21 26006.154),(22 24799.457),(23 24842.95),(24 26498.457),(25 27843.846),(26 26736.928),(27 24966.445),(28 24622.588),(29 26141.695),(30 26139.66),(31 24667.477),(32 24228.62),(33 25251.928),(34 25885.58),(35 24639.385),(36 23482.338),(37 24710.768),(38 26132.201),(39 26054.604),(40 24807.941),(41 25041.895),(42 26504.82),(43 26275.723),(44 25485.713),(45 25913.559),(46 26636.5),(47 27219.787),(48 27495.52),(49 27966.105),(50 28580.97),(51 29154.959),(52 29699.67),(53 29968.574),(54 30338.01),(55 30875.695),(56 31616.707),(57 31838.336),(58 31990.207),(59 32566.242),(60 32921.71),(61 33672.773),(62 34057.535),(63 34573.87),(64 34435.875),(65 34964.707),(66 35067.582),(67 35579.56),(68 36091.023),(69 36555.063),(70 37065.63),(71 37282.28),(72 37177.145),(73 37269.39),(74 37369.25),(75 37278.6),(76 37396.23),(77 37505.016),(78 38093.098),(79 38291.56),
(1 13393.123),(2 19667.895),(3 19564.379),(4 17312.834),(5 19438.352),(6 23277.908),(7 22973.172),(8 21289.371),(9 22971.063),(10 25000.918),(11 24893.658),(12 23161.523),(13 23379.156),(14 24517.04),(15 24247.07),(16 23500.178),(17 22821.912),(18 23382.36),(19 24125.656),(20 24379.674),(21 24340.072),(22 24307.746),(23 24358.617),(24 25053.861),(25 25549.363),(26 25341.568),(27 24580.908),(28 24322.842),(29 25120.47),(30 24993.717),(31 24067.043),(32 24153.777),(33 24784.453),(34 24452.826),(35 23511.44),(36 23078.46),(37 24199.441),(38 24468.512),(39 23584.533),(40 23180.26),(41 23810.25),(42 24785.72),(43 23928.549),(44 23921.082),(45 24508.191),(46 24538.479),(47 24765.23),(48 25351.387),(49 26055.307),(50 26525.44),(51 26842.023),(52 27274.432),(53 27547.752),(54 27924.666),(55 28103.328),(56 28636.543),(57 29023.809),(58 28950.84),(59 29766.236),(60 30128.979),(61 30553.553),(62 31213.38),(63 31521.871),(64 31267.373),(65 31236.037),(66 31554.781),(67 32197.447),(68 32410.902),(69 32977.133),(70 33323),(71 33520.938),(72 33471.316),(73 33779.3),(74 33602.652),(75 33566.02),(76 33662.984),(77 33812.957),(78 33981.55),(79 34035.914),
(1 14381.589),(2 21484.404),(3 19534.68),(4 16003.641),(5 19829.97),(6 24210.338),(7 21677.012),(8 19297.352),(9 22640.17),(10 25102.31),(11 23620.965),(12 21223.697),(13 22835.355),(14 24434.758),(15 22984.299),(16 21543.73),(17 22293.273),(18 23410.893),(19 22781.521),(20 21487.725),(21 22027.248),(22 22731.746),(23 22063.727),(24 21600.104),(25 22675.957),(26 23024.322),(27 21870.285),(28 21974.88),(29 22862.744),(30 22477.932),(31 21766.8),(32 22078.877),(33 22887.09),(34 22475.844),(35 21776.787),(36 22075.453),(37 22933.877),(38 22870.662),(39 22487.92),(40 22860.31),(41 23371.12),(42 23724.668),(43 23327.346),(44 24038.89),(45 24168.01),(46 24319.568),(47 24775.396),(48 25382.115),(49 25894.98),(50 26287.533),(51 26784.365),(52 27015.201),(53 27584.322),(54 28254.2),(55 28629.557),(56 28939.752),(57 29312.492),(58 29565.746),(59 30251.59),(60 30375.049),(61 30623.209),(62 31364.266),(63 32050.918),(64 32061.066),(65 32340.723),(66 32319.484),(67 32988.656),(68 33051.336),(69 33193.605),(70 33445.914),(71 33835.01),(72 34076.586),(73 34112.883),(74 34028.203),(75 34209.547),(76 34295.594),(77 34630.836),(78 34821.656),(79 35405.59),
(1 15200.782),(2 22971.342),(3 20024.291),(4 16405.217),(5 21816.232),(6 26298.922),(7 22467.408),(8 20032.582),(9 24635.441),(10 27137.941),(11 24504.563),(12 22044.88),(13 24481.88),(14 26167.582),(15 24093.86),(16 22541.52),(17 23938.084),(18 24461.871),(19 22983.809),(20 21831.473),(21 23461.707),(22 23614.875),(23 22203.107),(24 21876.271),(25 23437.813),(26 22806.8),(27 21351.02),(28 21757.195),(29 22714.188),(30 21829.598),(31 21142.82),(32 22183.266),(33 22465.473),(34 21693.576),(35 21269.064),(36 21933.879),(37 22452.12),(38 22257.143),(39 22302.54),(40 22591.795),(41 22518.025),(42 23150.19),(43 23218.871),(44 23760.271),(45 23386.186),(46 23587.508),(47 24196.283),(48 24430.508),(49 24780.309),(50 25062.098),(51 25159.242),(52 25490.98),(53 25874.182),(54 26663.535),(55 26856.584),(56 27285.365),(57 27703.473),(58 28158.205),(59 28535.314),(60 28783.414),(61 28972.252),(62 29723.479),(63 29742.152),(64 29349.84),(65 29562.781),(66 30031.121),(67 30144.494),(68 30530.795),(69 30957.508),(70 31243.45),(71 31392.564),(72 31329.97),(73 31440.762),(74 31517.295),(75 31445.375),(76 31760.254),(77 31916.88),(78 32364.902),(79 32818.918),
(1 13106.842),(2 18606.684),(3 16293.3955),(4 14325.457),(5 18594.555),(6 21785.65),(7 18842.768),(8 17630.982),(9 21276.055),(10 22700.732),(11 20895.648),(12 19576.025),(13 21518.738),(14 22488.953),(15 20790.18),(16 20056.076),(17 21298.549),(18 21064.896),(19 19915.936),(20 19963.588),(21 20995.535),(22 20444.477),(23 19535.041),(24 20033.387),(25 21034.428),(26 19762.227),(27 19057.15),(28 19714.738),(29 19879.482),(30 18914.148),(31 18448.771),(32 19400.94),(33 19514.424),(34 18662.37),(35 18719.52),(36 19497.064),(37 19421.12),(38 19058.984),(39 19171.137),(40 19375.262),(41 18969.615),(42 19552.715),(43 19528.99),(44 19602.785),(45 19459.402),(46 19754.115),(47 19927.309),(48 20098.613),(49 20376.762),(50 20820.016),(51 21028.334),(52 21194.281),(53 21742.936),(54 22313.193),(55 22681.959),(56 22897.951),(57 23306.125),(58 23659.867),(59 24547.064),(60 24931.475),(61 25204.162),(62 25907.176),(63 26090.479),(64 26231.875),(65 26273.393),(66 26142.395),(67 26341.023),(68 26348.123),(69 26577.348),(70 26625.336),(71 26859.508),(72 27012.457),(73 27084.979),(74 26679.496),(75 26604.35),(76 26706.016),(77 26681.852),(78 27094.287),(79 27759.115),
(1 12229.618),(2 17019.045),(3 15630.689),(4 14642.433),(5 18089.463),(6 19723.678),(7 17435.05),(8 17251.352),(9 19956.39),(10 20297.39),(11 19129.605),(12 18920.64),(13 20311.723),(14 20235.291),(15 19207.898),(16 19404.436),(17 20234.447),(18 19170.646),(19 18303.71),(20 18741.787),(21 19530.887),(22 19034.898),(23 19082.826),(24 19640.336),(25 20281.627),(26 19057.318),(27 18452.184),(28 19482.14),(29 19245.64),(30 18397.076),(31 18671.537),(32 19496.404),(33 19182.639),(34 18551.24),(35 18752.504),(36 19102.56),(37 18940.688),(38 19051.889),(39 19304.71),(40 19146.537),(41 18972.191),(42 19900.752),(43 19720.814),(44 19457.127),(45 19470.377),(46 19634.197),(47 19551.477),(48 19484.459),(49 19826.027),(50 20284.453),(51 20190.992),(52 20476.44),(53 20985.979),(54 21586.854),(55 21636.467),(56 21965.58),(57 22361.24),(58 22860.057),(59 23482.19),(60 23771.281),(61 24237.15),(62 24895.436),(63 24657.402),(64 24299.123),(65 24379.613),(66 24393.09),(67 24562.064),(68 24873.473),(69 25256.75),(70 25583.326),(71 25625.848),(72 25728.94),(73 25623.844),(74 25546.566),(75 25750.234),(76 25667.787),(77 25715.137),(78 25884.957),(79 26218.912),
(1 11988.345),(2 15807.151),(3 13954.883),(4 13814.698),(5 17027.793),(6 17511.818),(7 15420.298),(8 16633.264),(9 18505.176),(10 17771.084),(11 17383.648),(12 18206.322),(13 18379.219),(14 18004.848),(15 17742.264),(16 18182.229),(17 18202.678),(18 17534.672),(19 17467.951),(20 17929.508),(21 17931.469),(22 17419.87),(23 17547.895),(24 18137.219),(25 18122.895),(26 17307.545),(27 17698.184),(28 18214.404),(29 17389.182),(30 16824.268),(31 17469.318),(32 17603.262),(33 16935.611),(34 16863.906),(35 17118.756),(36 17043.408),(37 16839.3),(38 17123.904),(39 17283.426),(40 16860.79),(41 17030.84),(42 17906.95),(43 17455.135),(44 17329.592),(45 17605.799),(46 17792.094),(47 18014.055),(48 18354.988),(49 18625.545),(50 18743.223),(51 19070.215),(52 19612.555),(53 20417.799),(54 21155.355),(55 21448.441),(56 21757.242),(57 22274.895),(58 22636.19),(59 23296.824),(60 23570.965),(61 24003.887),(62 24714.813),(63 24745.895),(64 24425.846),(65 24445.22),(66 24878.309),(67 25142.518),(68 25154.742),(69 25407.527),(70 25372.139),(71 25563.133),(72 25627.51),(73 25717.885),(74 25652.107),(75 25399.248),(76 25298.648),(77 25188.252),(78 25390.035),(79 25733.945),
(1 11385.174),(2 14203.146),(3 12584.574),(4 12959.694),(5 16296.204),(6 15820.709),(7 14199.965),(8 15814.658),(9 16747.375),(10 15947.602),(11 16331.414),(12 16927.32),(13 16437.549),(14 16341.863),(15 16726.578),(16 16504.182),(17 15893.824),(18 15833.798),(19 16083.842),(20 16132.56),(21 15986.749),(22 15931.592),(23 16139.513),(24 16133.066),(25 16184.798),(26 16036.606),(27 15853.922),(28 15847.289),(29 15783.626),(30 15766.643),(31 15609.184),(32 15846.076),(33 15857.31),(34 15461.568),(35 15391.717),(36 15784.541),(37 15570.589),(38 15552.827),(39 15727.637),(40 15607.033),(41 15422.287),(42 16163.986),(43 16233.26),(44 15951.1875),(45 16377.447),(46 16597.828),(47 16794.422),(48 17079.564),(49 17473.852),(50 17802.46),(51 17981.365),(52 18600.16),(53 19194.666),(54 19731.15),(55 20102.324),(56 20229.186),(57 20577.49),(58 20957.459),(59 21666.938),(60 22082.844),(61 22573.852),(62 22907.191),(63 22896.566),(64 22892.955),(65 22604.283),(66 22801.559),(67 23157.01),(68 23474.322),(69 23743.152),(70 23822.787),(71 24183.898),(72 24280.893),(73 24344.299),(74 24479.996),(75 24600.988),(76 24491.555),(77 24878.54),(78 25399.322),(79 25589.352),
(1 10960.857),(2 13406.195),(3 12230.42),(4 13304.451),(5 15988.858),(6 15083.407),(7 14809.813),(8 16518.576),(9 16878.453),(10 16436.447),(11 17082.908),(12 17273.13),(13 17005.246),(14 17053.473),(15 17201.47),(16 16983.541),(17 16652.664),(18 16428.678),(19 16627.236),(20 16813.818),(21 16509.016),(22 16477.816),(23 16718.494),(24 16700.482),(25 16546.865),(26 16652.541),(27 16431.89),(28 16698.541),(29 16683.572),(30 16393.254),(31 16352.511),(32 16599.607),(33 15943.981),(34 15739.585),(35 15868.405),(36 16141.41),(37 15910.09),(38 16249.808),(39 16366.157),(40 15871.495),(41 15737.942),(42 16643.076),(43 16450.295),(44 16394.842),(45 16555.752),(46 16761.254),(47 17006.217),(48 17401.346),(49 17845.984),(50 18061.809),(51 18376.016),(52 18865.69),(53 19491.996),(54 19968.76),(55 20425.826),(56 20857.953),(57 21354.898),(58 21934.885),(59 22582.875),(60 22913.004),(61 23322.041),(62 23696.79),(63 23782.545),(64 23682.7),(65 23840.758),(66 24359.648),(67 24663.803),(68 24884.768),(69 25266.201),(70 25418.041),(71 25731.729),(72 25850.389),(73 25973.188),(74 26455.846),(75 26505.338),(76 26484.975),(77 26507.396),(78 26844.824),(79 27357.746),
(1 11586.547),(2 13868.669),(3 11907.351),(4 14502.237),(5 16964.14),(6 15006.796),(7 16592.217),(8 18437.145),(9 17192.46),(10 17869.012),(11 19084.936),(12 18174.418),(13 18093.416),(14 18918.164),(15 17964.064),(16 17464.861),(17 17872.049),(18 17232.523),(19 16533.643),(20 17458.684),(21 17154.846),(22 16301.095),(23 17177.98),(24 17613.45),(25 17013.266),(26 17048.684),(27 17354.271),(28 17133.229),(29 16689.482),(30 16982.275),(31 16859.326),(32 16395.33),(33 16309.388),(34 16354.239),(35 16051.208),(36 16257.475),(37 16475.32),(38 16570.795),(39 16493.46),(40 16414.586),(41 16246.606),(42 17010.941),(43 16999.46),(44 16798.084),(45 17382.375),(46 17643.637),(47 17675.11),(48 17993.545),(49 18279.686),(50 18746.064),(51 19180.19),(52 19756.383),(53 20384.152),(54 20870.645),(55 21221.775),(56 21461.086),(57 21884.598),(58 22272.713),(59 22929.252),(60 23390.996),(61 23867.107),(62 24589.762),(63 24745.998),(64 24700.754),(65 24779.355),(66 24979.83),(67 25124.363),(68 25090.285),(69 25126.36),(70 25169.363),(71 25503.951),(72 25756.713),(73 25709.996),(74 26000.84),(75 26037.031),(76 26107.443),(77 26367.395),(78 26708.965),(79 27233.822),
(1 12394.096),(2 14750.276),(3 12255.211),(4 15815.881),(5 18326.52),(6 15345.356),(7 17913.717),(8 20239.682),(9 17616.713),(10 18273.771),(11 20350.064),(12 18197.754),(13 17956.207),(14 19562.81),(15 17983.633),(16 16832.502),(17 18040.676),(18 17379.162),(19 16185.116),(20 17658.15),(21 17660.66),(22 16755.438),(23 17726.813),(24 18432.248),(25 17296.932),(26 17674.81),(27 18128.162),(28 17170.49),(29 17076.15),(30 17568.041),(31 16981.541),(32 16617.318),(33 16917.557),(34 16774.998),(35 16294.641),(36 16469.875),(37 16722.582),(38 16682.53),(39 17114.94),(40 17191.72),(41 16725.85),(42 17570.541),(43 17727.217),(44 17816.479),(45 17711.059),(46 17963.328),(47 18232.963),(48 18447.215),(49 18834.748),(50 19117.127),(51 19486.482),(52 20059.295),(53 20558.615),(54 21161.977),(55 21562.58),(56 21998.262),(57 22331.473),(58 22655.072),(59 23121.1),(60 23507.03),(61 23839.002),(62 23957.041),(63 23682.094),(64 23469.936),(65 23355.361),(66 23575.758),(67 23901.375),(68 23853.012),(69 24031.033),(70 24057.463),(71 24126.842),(72 24239.629),(73 24376.63),(74 24500.422),(75 24296.842),(76 24122.094),(77 23892.484),(78 24208.205),(79 24501.31),
(1 12277.333),(2 14283.736),(3 12039.261),(4 15745.705),(5 16723.373),(6 14648.748),(7 17599.232),(8 18449.2),(9 16340.035),(10 17686.064),(11 18158.22),(12 16592.205),(13 17559.826),(14 17813.357),(15 16771.822),(16 17222.014),(17 17183.59),(18 16685.783),(19 16703.258),(20 16753.465),(21 16142.954),(22 16408.549),(23 16550.47),(24 16716.852),(25 16703.107),(26 16750.686),(27 16327.8955),(28 16699.945),(29 16523.523),(30 15942.456),(31 16251.962),(32 16137.537),(33 15722.098),(34 16248.651),(35 15998.492),(36 16122.46),(37 16576.826),(38 16716.625),(39 16814.13),(40 16953.78),(41 16380.6),(42 17014.31),(43 17762.32),(44 17586.93),(45 18033.486),(46 18642.326),(47 18485.96),(48 19194.602),(49 19530.998),(50 19733.54),(51 20365.615),(52 20898.662),(53 21422.111),(54 22116.246),(55 22067.334),(56 22361.621),(57 22720.035),(58 22985.121),(59 23142.904),(60 23385.701),(61 23747.99),(62 23906.607),(63 23960),(64 23688.22),(65 23929.852),(66 24045.365),(67 24147.066),(68 24060.916),(69 24109.242),(70 24139.55),(71 24305.883),(72 24423.203),(73 24482.426),(74 24214.111),(75 24015.74),(76 24295.941),(77 24318.377),(78 24683.232),(79 25022.084),
(1 13089.364),(2 14040.54),(3 11708.212),(4 16790.205),(5 16305.748),(6 14351.57),(7 18545.129),(8 17505.895),(9 16233.49),(10 18967.783),(11 17381.209),(12 16785.008),(13 18958.234),(14 17231.715),(15 17012.346),(16 18119.664),(17 16493.242),(18 16512.156),(19 17265.664),(20 16326.687),(21 16380.038),(22 17583.543),(23 16765.883),(24 17053.5),(25 17869.428),(26 16699.654),(27 16644.955),(28 17765.996),(29 16455.115),(30 16300.592),(31 17132.893),(32 16243.874),(33 16107.397),(34 17170.041),(35 16134.279),(36 15904.941),(37 16658.244),(38 16155.62),(39 16354.043),(40 16568.736),(41 15846.145),(42 16777.73),(43 16995.996),(44 16530.77),(45 17083.902),(46 17058.21),(47 17294.21),(48 17889.377),(49 17938.115),(50 18402.582),(51 18980.254),(52 19415.541),(53 19889.025),(54 20222.365),(55 20703.404),(56 20917.06),(57 21260.588),(58 21576.24),(59 21971.44),(60 22163.758),(61 22560.37),(62 22670.041),(63 22783.088),(64 22682.088),(65 22769.375),(66 23240.295),(67 23452.113),(68 23660.799),(69 24143.072),(70 24299.666),(71 24381.148),(72 24443.254),(73 24490.83),(74 24565.781),(75 24499.277),(76 24588.35),(77 24379.723),(78 24588.549),(79 25024.357),
