1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,
(1 0.00031450845),(2 6.4390016),(3 22.200356),(4 27.749443),(5 27.766794),(6 32.4691),(7 40.031994),(8 44.79011),(9 44.80364),(10 50.85169),(11 59.107334),(12 62.172493),(13 62.18733),(14 63.27184),(15 70.62668),(16 75.87732),(17 75.86614),(18 79.638985),(19 83.03289),(20 84.756325),(21 84.74359),(22 84.19199),(23 86.47389),(24 86.36494),(25 86.37589),(26 82.83235),(27 86.048515),(28 88.866165),(29 88.91805),(30 92.27682),(31 99.87561),(32 102.48137),(33 102.48126),(34 105.457245),(35 114.363785),(36 120.57156),(37 120.542244),(38 124.802414),(39 132.16019),(40 136.53201),(41 136.5285),(42 136.04568),(43 140.73326),(44 140.73306),(45 140.74039),
(1 0.00046010647),(2 7.985084),(3 25.231388),(4 30.743511),(5 30.751322),(6 34.575584),(7 42.281086),(8 45.886368),(9 45.921337),(10 51.552166),(11 58.307686),(12 60.077873),(13 60.102314),(14 60.736923),(15 69.65789),(16 73.66685),(17 73.6841),(18 79.04889),(19 79.43521),(20 80.89199),(21 80.90837),(22 80.232796),(23 79.71081),(24 79.89128),(25 79.89865),(26 78.6438),(27 78.92104),(28 81.74437),(29 81.761604),(30 85.373314),(31 90.74902),(32 93.83201),(33 93.80298),(34 95.94404),(35 98.93202),(36 101.71848),(37 101.71523),(38 105.30534),(39 108.3138),(40 110.24216),(41 110.23316),(42 109.507484),(43 113.49825),(44 113.497086),(45 113.49924),
(1 0.0004777793),(2 6.159608),(3 16.915043),(4 19.383574),(5 19.387615),(6 21.956335),(7 26.17689),(8 28.091589),(9 28.103964),(10 31.08461),(11 36.381157),(12 37.299114),(13 37.322792),(14 38.133453),(15 40.8378),(16 42.152637),(17 42.161285),(18 44.24072),(19 47.07688),(20 47.954468),(21 47.953197),(22 47.851665),(23 46.24581),(24 46.783184),(25 46.77372),(26 47.719883),(27 48.461346),(28 49.19669),(29 49.249203),(30 49.442684),(31 50.45773),(32 51.373596),(33 51.360416),(34 52.28975),(35 53.231934),(36 53.88086),(37 53.889175),(38 54.187904),(39 55.996334),(40 57.589878),(41 57.589207),(42 58.49663),(43 60.049583),(44 60.05419),(45 60.050713),
(1 0.00058502157),(2 5.6645865),(3 13.829334),(4 16.030897),(5 16.046047),(6 17.504436),(7 21.049002),(8 22.27718),(9 22.28991),(10 24.233906),(11 27.793865),(12 28.6732),(13 28.683409),(14 28.819435),(15 30.841103),(16 31.315847),(17 31.32441),(18 33.03666),(19 35.885765),(20 36.463856),(21 36.466114),(22 35.882103),(23 33.63307),(24 34.10133),(25 34.093124),(26 34.39112),(27 34.93589),(28 36.65311),(29 36.671257),(30 35.90292),(31 36.40291),(32 36.975266),(33 36.9674),(34 37.01457),(35 39.062378),(36 39.073223),(37 39.071728),(38 38.79607),(39 38.866837),(40 39.968456),(41 39.959667),(42 40.252987),(43 40.49588),(44 40.49827),(45 40.497166),
(1 0.0006082982),(2 4.6189814),(3 10.882546),(4 12.818811),(5 12.830308),(6 13.919161),(7 16.201288),(8 16.986568),(9 16.989523),(10 18.497831),(11 21.054852),(12 21.617441),(13 21.619457),(14 21.902615),(15 22.93154),(16 23.11397),(17 23.116213),(18 23.58756),(19 25.084913),(20 25.582365),(21 25.580423),(22 25.935513),(23 24.921728),(24 25.117317),(25 25.110672),(26 25.401651),(27 25.159698),(28 25.905334),(29 25.938437),(30 26.005005),(31 25.84235),(32 27.004293),(33 26.999577),(34 27.156906),(35 27.12731),(36 27.37284),(37 27.372927),(38 27.510525),(39 28.034874),(40 29.121542),(41 29.128216),(42 28.581276),(43 28.815092),(44 28.816051),(45 28.815214),
(1 0.0004441286),(2 2.846472),(3 6.4373374),(4 7.6961803),(5 7.7039437),(6 8.486298),(7 9.784426),(8 9.992334),(9 9.993573),(10 10.702219),(11 12.277765),(12 12.572108),(13 12.578241),(14 12.781793),(15 13.4371),(16 13.610613),(17 13.611681),(18 13.760527),(19 14.7151165),(20 14.853509),(21 14.850728),(22 14.828251),(23 14.826535),(24 14.7664795),(25 14.762301),(26 14.927359),(27 14.649725),(28 15.201699),(29 15.178853),(30 14.738832),(31 15.032551),(32 15.306088),(33 15.300133),(34 15.338517),(35 15.597517),(36 15.746056),(37 15.740234),(38 15.350668),(39 15.506198),(40 15.81635),(41 15.817089),(42 15.621019),(43 16.076357),(44 16.076803),(45 16.076462),
(1 0.00045723215),(2 2.5686662),(3 5.6747003),(4 6.7093678),(5 6.717935),(6 7.4546237),(7 8.593888),(8 8.850781),(9 8.849784),(10 9.49041),(11 10.375711),(12 10.559419),(13 10.557316),(14 10.524062),(15 10.887491),(16 11.179208),(17 11.1758175),(18 11.385391),(19 12.131628),(20 12.571138),(21 12.571623),(22 12.519972),(23 12.416402),(24 12.208213),(25 12.207249),(26 12.13389),(27 12.288129),(28 12.709874),(29 12.696207),(30 12.374873),(31 12.429574),(32 12.919327),(33 12.91522),(34 12.781332),(35 12.838046),(36 12.753661),(37 12.749565),(38 12.44243),(39 12.718547),(40 13.005263),(41 13.008351),(42 12.736687),(43 13.186036),(44 13.1851015),(45 13.18664),
(1 0.00045793847),(2 2.0731113),(3 4.6218867),(4 5.5487595),(5 5.55471),(6 6.203396),(7 6.913948),(8 7.2158012),(9 7.2164984),(10 7.6000586),(11 8.28823),(12 8.389314),(13 8.386965),(14 8.567969),(15 8.7136345),(16 8.779799),(17 8.777699),(18 9.014845),(19 9.521935),(20 9.54324),(21 9.540518),(22 9.624371),(23 9.773956),(24 9.747343),(25 9.739035),(26 9.508805),(27 9.406764),(28 9.720191),(29 9.694932),(30 9.4426565),(31 9.387993),(32 9.570195),(33 9.566645),(34 9.451607),(35 9.650969),(36 9.643508),(37 9.638481),(38 9.603947),(39 9.678401),(40 9.987966),(41 9.991366),(42 9.776033),(43 10.015744),(44 10.014078),(45 10.015399),
(1 0.00045686605),(2 1.6827147),(3 3.7445068),(4 4.446265),(5 4.451773),(6 5.070286),(7 5.6392136),(8 5.7447147),(9 5.7483897),(10 6.0680547),(11 6.524393),(12 6.554741),(13 6.5532684),(14 6.5862064),(15 6.7788324),(16 6.8447003),(17 6.8434076),(18 7.1983533),(19 7.4796543),(20 7.5998025),(21 7.597049),(22 7.6004376),(23 7.5925913),(24 7.4697266),(25 7.4667377),(26 7.3157563),(27 7.256722),(28 7.5130167),(29 7.4811406),(30 7.2490635),(31 7.4536347),(32 7.5602503),(33 7.556898),(34 7.4745297),(35 7.502261),(36 7.573753),(37 7.5682864),(38 7.4834557),(39 7.560256),(40 7.729443),(41 7.7281346),(42 7.578134),(43 7.8675113),(44 7.8667626),(45 7.8672214),
(1 0.00044716158),(2 1.3669013),(3 3.0274355),(4 3.6399267),(5 3.644733),(6 4.08594),(7 4.5171328),(8 4.593784),(9 4.59171),(10 4.7774234),(11 5.1381536),(12 5.096075),(13 5.0919814),(14 5.08439),(15 5.2100334),(16 5.279371),(17 5.2757697),(18 5.515387),(19 5.8888865),(20 5.9889965),(21 5.9874244),(22 5.964229),(23 5.9034295),(24 5.8306518),(25 5.825536),(26 5.6338825),(27 5.6577587),(28 5.8888965),(29 5.8617525),(30 5.6942415),(31 5.794653),(32 5.9137053),(33 5.912598),(34 5.7988915),(35 5.9615855),(36 5.9782844),(37 5.971675),(38 5.8443656),(39 6.0920568),(40 6.1736155),(41 6.173392),(42 5.974688),(43 6.1524863),(44 6.1520123),(45 6.152844),
(1 0.00039240048),(2 1.0265191),(3 2.253267),(4 2.7439983),(5 2.7465162),(6 3.1103017),(7 3.4257436),(8 3.4650042),(9 3.4660466),(10 3.6008146),(11 3.7962756),(12 3.8492806),(13 3.8470237),(14 3.891189),(15 4.006938),(16 4.045182),(17 4.043069),(18 4.1845207),(19 4.3897214),(20 4.4681287),(21 4.465388),(22 4.451549),(23 4.4977746),(24 4.4168096),(25 4.4128766),(26 4.2447424),(27 4.1421623),(28 4.2900505),(29 4.2604094),(30 4.2472157),(31 4.349164),(32 4.4624653),(33 4.4600396),(34 4.3880596),(35 4.4013395),(36 4.505749),(37 4.5001373),(38 4.409981),(39 4.4314423),(40 4.505949),(41 4.5024056),(42 4.3971224),(43 4.5679584),(44 4.5673594),(45 4.5678563),
