1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.00035046515),(2 9.102359),(3 41.842453),(4 76.76003),(5 77.080666),(6 108.49627),(7 99.637726),(8 111.560295),(9 110.87875),(10 125.117935),(11 212.63698),(12 317.00723),(13 317.318),(14 430.20383),(15 417.962),(16 425.57303),(17 425.21948),(18 400.0558),(19 397.71732),(20 364.881),(21 364.72925),(22 349.42886),(23 458.79385),(24 388.9653),(25 387.437),(26 377.3364),(27 443.80322),(28 567.0269),(29 566.71716),(30 605.32574),(31 549.3711),(32 628.5524),(33 628.5273),(34 848.52985),(35 954.0604),(36 946.01385),(37 944.3222),(38 967.54553),(39 884.9222),(40 927.99786),(41 927.5811),(42 915.10455),(43 1113.8247),(44 1114.0968),(45 1113.84),
(1 0.0007541487),(2 15.501888),(3 184.08385),(4 279.01508),(5 279.4),(6 281.8841),(7 217.30167),(8 253.15945),(9 252.96848),(10 288.0811),(11 414.0088),(12 444.78723),(13 445.1286),(14 397.06058),(15 390.7581),(16 456.94818),(17 456.87637),(18 594.72614),(19 736.2692),(20 711.089),(21 710.77844),(22 684.5931),(23 843.48584),(24 861.23816),(25 859.0713),(26 986.0584),(27 1243.392),(28 1219.1351),(29 1218.9642),(30 1297.962),(31 1525.8358),(32 1394.7441),(33 1397.9722),(34 1381.3772),(35 1803.4216),(36 2066.3887),(37 2064.0222),(38 2100.135),(39 2247.4124),(40 2355.8967),(41 2353.456),(42 2272.7383),(43 2285.9287),(44 2286.3),(45 2286.8037),
(1 0.0009400468),(2 19.98646),(3 171.4836),(4 302.728),(5 304.0809),(6 345.779),(7 382.20865),(8 368.38284),(9 368.60718),(10 393.66412),(11 728.0148),(12 806.1579),(13 806.71216),(14 650.18274),(15 683.754),(16 687.6808),(17 689.3528),(18 711.1088),(19 766.685),(20 761.52637),(21 762.569),(22 772.16675),(23 829.3674),(24 933.89014),(25 934.4725),(26 936.9727),(27 962.3659),(28 972.6299),(29 976.8763),(30 1078.8479),(31 997.7077),(32 976.34106),(33 978.6901),(34 1070.4076),(35 1351.8771),(36 1371.794),(37 1373.9188),(38 1481.1326),(39 1697.8877),(40 1783.8015),(41 1783.6495),(42 1855.58),(43 1930.124),(44 1929.257),(45 1930.3176),
(1 0.0021132533),(2 39.99004),(3 168.68887),(4 276.31064),(5 276.52356),(6 399.2879),(7 449.39713),(8 444.50565),(9 445.86517),(10 542.9214),(11 779.1206),(12 891.96545),(13 892.1296),(14 868.2854),(15 899.1284),(16 1024.4833),(17 1023.89246),(18 1200.6985),(19 1589.583),(20 1661.0303),(21 1659.9635),(22 1674.7753),(23 1869.39),(24 1800.4735),(25 1802.4243),(26 1524.7096),(27 1528.6401),(28 1441.8751),(29 1442.8881),(30 1403.9354),(31 1359.8488),(32 1307.7737),(33 1307.6284),(34 1310.0262),(35 1908.8773),(36 2175.505),(37 2173.4624),(38 2435.4731),(39 2635.6304),(40 2771.057),(41 2772.45),(42 2739.3208),(43 2738.5825),(44 2738.3948),(45 2738.7097),
(1 0.0022616992),(2 57.987232),(3 248.8545),(4 378.03427),(5 378.84705),(6 445.344),(7 457.51517),(8 545.6818),(9 547.1386),(10 607.87054),(11 625.20166),(12 791.0339),(13 791.82904),(14 923.2845),(15 943.62317),(16 1050.5137),(17 1048.6115),(18 1076.1063),(19 1326.4801),(20 1466.716),(21 1466.4257),(22 1559.6135),(23 1494.6788),(24 1261.1091),(25 1261.455),(26 1008.2596),(27 1195.218),(28 1334.5087),(29 1336.3967),(30 1622.3978),(31 1708.7603),(32 1616.3711),(33 1617.4244),(34 1524.337),(35 2089.3809),(36 2335.8337),(37 2334.062),(38 2431.636),(39 2797.2363),(40 2728.1738),(41 2728.7039),(42 2677.0415),(43 2371.4014),(44 2371.5083),(45 2371.6682),
(1 0.0021658516),(2 47.111515),(3 214.10138),(4 297.08817),(5 298.18747),(6 362.54773),(7 391.38275),(8 424.74188),(9 424.09048),(10 548.2716),(11 715.83923),(12 753.062),(13 752.0917),(14 692.837),(15 750.20374),(16 772.57965),(17 771.4271),(18 920.44885),(19 870.3544),(20 931.09674),(21 931.851),(22 1073.2067),(23 1115.1571),(24 836.14966),(25 835.67413),(26 808.0194),(27 946.774),(28 959.46375),(29 958.36633),(30 1116.427),(31 1042.8666),(32 1111.3373),(33 1108.7491),(34 1266.1814),(35 1105.8959),(36 1108.5967),(37 1107.1368),(38 973.8743),(39 1164.1027),(40 1295.345),(41 1296.7703),(42 1394.6628),(43 1281.0748),(44 1281.4011),(45 1281.1438),
(1 0.00233607),(2 58.959114),(3 259.0353),(4 400.3813),(5 400.84567),(6 467.99573),(7 533.63806),(8 614.3478),(9 614.52136),(10 698.4277),(11 920.1584),(12 1021.2366),(13 1021.81665),(14 1015.61975),(15 1226.3406),(16 1258.54),(17 1259.2878),(18 1401.3824),(19 1169.4155),(20 1147.9441),(21 1147.6981),(22 1316.9393),(23 1759.9692),(24 1628.4456),(25 1631.3467),(26 1258.6028),(27 1085.9845),(28 1286.1438),(29 1286.0985),(30 1315.8936),(31 1427.8014),(32 1462.9692),(33 1462.5254),(34 1465.2355),(35 1673.9792),(36 1768.2611),(37 1765.0748),(38 1949.6138),(39 2126.337),(40 2222.321),(41 2223.8748),(42 2124.7712),(43 2516.6907),(44 2517.354),(45 2517.2856),
(1 0.0024488652),(2 75.52195),(3 260.98907),(4 369.44104),(5 369.14893),(6 544.8489),(7 717.07983),(8 826.6727),(9 826.69226),(10 976.2322),(11 1133.4266),(12 1012.21246),(13 1012.1502),(14 981.1698),(15 1225.4196),(16 1324.8849),(17 1326.0725),(18 1434.5458),(19 1279.4098),(20 1288.5283),(21 1287.9032),(22 1305.3743),(23 949.69617),(24 1145.4413),(25 1145.4949),(26 1155.6736),(27 1463.674),(28 1811.1227),(29 1807.5638),(30 1917.7749),(31 2117.6978),(32 1996.464),(33 1997.274),(34 1906.5559),(35 1606.2446),(36 1853.089),(37 1853.5167),(38 2174.1453),(39 2579.2874),(40 2774.6062),(41 2774.362),(42 2595.0679),(43 2575.0518),(44 2574.6292),(45 2575.1387),
(1 0.0031515127),(2 103.284294),(3 305.71384),(4 478.96927),(5 479.44327),(6 654.4234),(7 866.9151),(8 849.1622),(9 849.9503),(10 921.6269),(11 1082.5874),(12 1209.6101),(13 1209.4918),(14 1147.7974),(15 1415.7727),(16 1372.8685),(17 1373.2671),(18 1319.3347),(19 1373.4998),(20 1447.9764),(21 1447.4543),(22 1262.9958),(23 1309.8092),(24 1296.5586),(25 1295.2096),(26 1363.074),(27 1487.2036),(28 1782.1993),(29 1783.1827),(30 1795.056),(31 1777.5762),(32 1826.0616),(33 1824.7946),(34 2034.5173),(35 2334.7886),(36 2594.8784),(37 2598.5098),(38 2388.2507),(39 2586.2932),(40 2419.5186),(41 2418.7512),(42 2473.6506),(43 2693.127),(44 2693.1304),(45 2692.66),
(1 0.0028277305),(2 122.404854),(3 422.31345),(4 533.97876),(5 533.71124),(6 516.634),(7 662.87006),(8 749.7013),(9 749.67),(10 833.19446),(11 976.7295),(12 1025.1049),(13 1025.3933),(14 951.1944),(15 1032.5908),(16 876.0643),(17 875.02435),(18 859.1348),(19 1124.628),(20 1146.2657),(21 1145.6599),(22 1058.5353),(23 1038.4752),(24 1142.1304),(25 1143.3646),(26 1126.4451),(27 1138.0264),(28 1030.7068),(29 1032.4413),(30 1229.7777),(31 1305.507),(32 1328.4583),(33 1330.4899),(34 1444.4612),(35 1632.2535),(36 1563.1421),(37 1564.4564),(38 1541.7705),(39 1594.6692),(40 1759.9912),(41 1757.999),(42 1864.7886),(43 2158.7017),(44 2158.5703),(45 2158.6614),
(1 0.002152035),(2 95.26994),(3 369.38055),(4 507.90466),(5 506.76172),(6 548.6914),(7 770.71356),(8 836.6016),(9 836.7938),(10 836.75586),(11 938.5136),(12 1014.2496),(13 1013.084),(14 1090.1094),(15 1247.9927),(16 1327.4742),(17 1325.8654),(18 1364.3643),(19 1087.631),(20 1024.3425),(21 1025.2491),(22 1024.6843),(23 1298.2587),(24 1192.0428),(25 1192.0796),(26 1224.3542),(27 1072.8159),(28 1010.3909),(29 1007.9915),(30 1160.0159),(31 1524.5945),(32 1544.7086),(33 1546.456),(34 1574.818),(35 1634.1437),(36 1650.5925),(37 1648.8429),(38 1942.8617),(39 2228.5005),(40 2183.693),(41 2183.7363),(42 1825.2963),(43 1908.0356),(44 1908.0078),(45 1908.1971),
