1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.0005554947),(2 7.1372952),(3 31.028082),(4 50.169292),(5 50.63665),(6 71.17075),(7 92.065865),(8 97.221695),(9 97.13574),(10 79.202385),(11 110.75858),(12 202.219),(13 202.66434),(14 327.85812),(15 363.42038),(16 360.34427),(17 360.4603),(18 342.69147),(19 360.76474),(20 250.55293),(21 250.80852),(22 229.12186),(23 403.39923),(24 373.16037),(25 372.26563),(26 204.26997),(27 203.34242),(28 325.7765),(29 326.6088),(30 443.5945),(31 560.8984),(32 624.8908),(33 625.2343),(34 708.05774),(35 607.0281),(36 598.9659),(37 598.69916),(38 570.35803),(39 652.40027),(40 804.26904),(41 803.97186),(42 785.2273),(43 657.0259),(44 657.2407),(45 657.1615),
(1 0.0008559059),(2 7.5725403),(3 71.631424),(4 101.79486),(5 102.27668),(6 140.93468),(7 194.37659),(8 259.88916),(9 259.53915),(10 294.2739),(11 279.76984),(12 298.01694),(13 298.29694),(14 335.82227),(15 341.8643),(16 391.10245),(17 391.66147),(18 413.75885),(19 441.03183),(20 367.44354),(21 367.4008),(22 376.45508),(23 475.81644),(24 546.70264),(25 546.53424),(26 575.3628),(27 610.3669),(28 575.22046),(29 576.13965),(30 632.6115),(31 742.9592),(32 651.7603),(33 652.1654),(34 714.6737),(35 1038.2976),(36 1074.7731),(37 1073.5972),(38 1139.5411),(39 1380.8097),(40 1596.371),(41 1596.9427),(42 1567.1511),(43 1331.2953),(44 1331.1398),(45 1331.5547),
(1 0.0018728314),(2 16.756165),(3 88.73746),(4 149.06924),(5 149.35028),(6 212.5935),(7 243.29031),(8 243.06897),(9 243.43797),(10 279.3425),(11 363.4169),(12 483.4451),(13 484.29922),(14 541.95856),(15 498.51202),(16 525.30035),(17 524.4761),(18 534.7213),(19 565.7466),(20 585.4549),(21 585.6196),(22 643.9357),(23 626.463),(24 538.93915),(25 539.3954),(26 340.6094),(27 280.65823),(28 344.72656),(29 343.60373),(30 425.17392),(31 543.6991),(32 457.3726),(33 458.03714),(34 333.36105),(35 441.1286),(36 621.7172),(37 621.81116),(38 909.5108),(39 1058.8346),(40 1127.0238),(41 1127.3469),(42 987.2686),(43 1214.7509),(44 1214.7041),(45 1215.0735),
(1 0.0020541288),(2 26.343529),(3 113.156425),(4 178.64897),(5 180.46579),(6 257.59686),(7 312.57486),(8 384.39246),(9 384.27975),(10 465.18405),(11 540.1035),(12 584.10986),(13 583.8888),(14 578.42285),(15 662.88),(16 828.58844),(17 827.6933),(18 820.02155),(19 781.42615),(20 820.23584),(21 820.32587),(22 1027.6328),(23 1236.6094),(24 936.5916),(25 937.47),(26 817.3166),(27 873.8671),(28 793.48206),(29 797.0676),(30 960.78766),(31 1303.6294),(32 1210.58),(33 1212.3356),(34 1138.4607),(35 1375.5559),(36 1465.5088),(37 1464.2533),(38 1430.5275),(39 1687.7007),(40 1629.3716),(41 1630.2689),(42 1471.5817),(43 1253.8352),(44 1253.6904),(45 1253.7751),
(1 0.0029302316),(2 40.95029),(3 181.78044),(4 275.3805),(5 276.03638),(6 380.54282),(7 488.14725),(8 553.93823),(9 553.39105),(10 652.19037),(11 725.8769),(12 840.2499),(13 839.5705),(14 865.6345),(15 996.28076),(16 1081.294),(17 1082.768),(18 1078.2542),(19 898.17944),(20 838.3608),(21 838.30133),(22 931.30334),(23 1119.9685),(24 822.99133),(25 824.38226),(26 669.38525),(27 715.43805),(28 791.7015),(29 792.8213),(30 925.4868),(31 1184.0536),(32 1379.3982),(33 1379.456),(34 1576.9922),(35 1386.8828),(36 1207.6597),(37 1208.1138),(38 1190.1915),(39 1303.1735),(40 1397.1637),(41 1398.967),(42 1457.2411),(43 1327.1097),(44 1327.4781),(45 1327.3691),
(1 0.0017971215),(2 26.588827),(3 176.4533),(4 273.89127),(5 274.01437),(6 409.4789),(7 542.269),(8 638.06415),(9 638.06665),(10 748.61566),(11 847.3946),(12 779.19855),(13 778.9695),(14 687.46857),(15 714.05255),(16 935.7235),(17 935.38586),(18 941.0711),(19 620.3532),(20 837.5928),(21 837.5952),(22 989.55725),(23 883.88116),(24 865.7212),(25 867.1958),(26 656.1304),(27 831.6418),(28 947.586),(29 944.5555),(30 1049.7863),(31 1164.9019),(32 1117.4103),(33 1116.7433),(34 1129.2266),(35 1009.2419),(36 1028.5822),(37 1026.3677),(38 1206.0441),(39 1245.1426),(40 1412.5154),(41 1412.0889),(42 1284.0094),(43 1296.7885),(44 1296.7997),(45 1296.858),
(1 0.0026104588),(2 45.784904),(3 191.55444),(4 272.1272),(5 272.79816),(6 356.06647),(7 516.4327),(8 619.0934),(9 619.68365),(10 790.5507),(11 850.16736),(12 916.2134),(13 916.5212),(14 878.6304),(15 911.98975),(16 950.67035),(17 951.0444),(18 965.9695),(19 1180.0603),(20 1158.2117),(21 1158.1821),(22 1034.0541),(23 907.1882),(24 1047.8721),(25 1046.8322),(26 900.00134),(27 1052.0242),(28 1167.5145),(29 1168.6265),(30 1198.5125),(31 1157.1877),(32 1195.5942),(33 1194.6827),(34 1265.5426),(35 1297.9724),(36 1562.645),(37 1563.993),(38 1775.5099),(39 1975.9998),(40 1810.6681),(41 1809.6161),(42 1797.0652),(43 1858.1816),(44 1858.118),(45 1858.2554),
(1 0.0031719462),(2 62.546383),(3 303.8537),(4 434.05756),(5 432.89175),(6 517.8058),(7 562.8605),(8 611.0553),(9 611.4537),(10 669.292),(11 842.15704),(12 976.342),(13 975.3736),(14 916.38153),(15 910.2707),(16 889.1058),(17 889.1297),(18 949.3783),(19 951.89716),(20 998.67487),(21 998.02405),(22 1064.009),(23 934.5416),(24 844.52484),(25 845.5137),(26 808.06067),(27 690.3555),(28 766.74384),(29 763.6725),(30 888.2599),(31 1122.4271),(32 1104.4218),(33 1106.0302),(34 1234.4983),(35 1138.3044),(36 972.92316),(37 972.5341),(38 960.30066),(39 1311.4644),(40 1215.9744),(41 1214.4246),(42 1143.5244),(43 1282.7471),(44 1283.0249),(45 1282.8002),
(1 0.0025213924),(2 60.026127),(3 279.13058),(4 299.68912),(5 300.06155),(6 310.50867),(7 432.186),(8 515.70355),(9 516.07587),(10 616.98676),(11 741.9392),(12 732.6259),(13 732.50287),(14 864.57764),(15 960.0402),(16 1053.5306),(17 1052.094),(18 1092.5187),(19 1005.7909),(20 1115.8071),(21 1116.4271),(22 1028.9945),(23 912.7344),(24 873.5405),(25 873.7645),(26 1004.5828),(27 836.032),(28 742.0774),(29 740.1173),(30 765.34375),(31 1188.2396),(32 1239.3535),(33 1239.3688),(34 1296.6311),(35 1121.3639),(36 1166.7058),(37 1167.4746),(38 1232.1747),(39 1439.2798),(40 1481.8894),(41 1481.6099),(42 1424.7878),(43 1512.6094),(44 1512.163),(45 1512.6364),
(1 0.0027008047),(2 52.257706),(3 273.97067),(4 288.60312),(5 288.6548),(6 338.5671),(7 403.62955),(8 451.61798),(9 452.42163),(10 514.93787),(11 578.15515),(12 517.3277),(13 517.5328),(14 494.26642),(15 628.0789),(16 834.4268),(17 834.03235),(18 868.2083),(19 849.0832),(20 933.59607),(21 934.36554),(22 816.84644),(23 775.9466),(24 816.1111),(25 816.33856),(26 786.03613),(27 737.05273),(28 804.35925),(29 803.5113),(30 753.2003),(31 807.35583),(32 794.6173),(33 793.2904),(34 893.3954),(35 835.76447),(36 845.47107),(37 846.6025),(38 733.89056),(39 762.731),(40 777.11523),(41 777.3592),(42 875.633),(43 970.73865),(44 970.96985),(45 970.65686),
(1 0.0026897278),(2 63.90229),(3 226.64273),(4 253.99033),(5 253.70947),(6 274.2465),(7 397.80457),(8 465.62207),(9 465.94583),(10 560.75836),(11 621.8488),(12 641.47614),(13 641.84424),(14 588.89465),(15 677.0948),(16 692.4963),(17 691.8403),(18 900.8402),(19 878.6318),(20 1062.2344),(21 1062.1563),(22 1028.3403),(23 1024.5587),(24 1069.9795),(25 1070.2632),(26 1011.9681),(27 891.6956),(28 809.93555),(29 812.07336),(30 897.7019),(31 1070.7134),(32 1038.9537),(33 1037.4382),(34 1196.1407),(35 1271.096),(36 1286.6921),(37 1285.4846),(38 1262.6589),(39 1306.7),(40 1223.4574),(41 1223.3422),(42 1170.4938),(43 1198.2906),(44 1197.9154),(45 1198.1686),
