1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,
(1 0.00044472367),(2 7.0191035),(3 35.227074),(4 50.23463),(5 50.280334),(6 61.181812),(7 69.23726),(8 78.934944),(9 78.90746),(10 93.620316),(11 109.498474),(12 117.712555),(13 117.79553),(14 120.087),(15 133.51103),(16 151.70274),(17 151.61276),(18 157.07121),(19 159.60168),(20 165.99324),(21 165.98041),(22 173.8204),(23 182.82492),(24 156.08426),(25 156.21849),(26 138.42274),(27 153.57242),(28 164.9622),(29 165.22066),(30 188.10274),(31 214.55748),(32 221.22595),(33 221.14157),(34 244.12553),(35 277.10947),(36 281.3375),(37 281.25635),(38 296.0558),(39 325.83762),(40 346.8156),(41 346.81662),(42 342.47363),(43 358.20572),(44 358.16122),(45 358.235),
(1 0.0006606476),(2 13.052807),(3 59.92889),(4 70.7994),(5 70.810165),(6 82.95386),(7 102.38189),(8 121.07158),(9 121.21427),(10 134.18283),(11 157.69699),(12 169.53903),(13 169.521),(14 173.29825),(15 191.9331),(16 201.05698),(17 200.88797),(18 202.46373),(19 199.82027),(20 212.46773),(21 212.53334),(22 212.79784),(23 216.66982),(24 220.76237),(25 220.76436),(26 210.79965),(27 208.34991),(28 212.22974),(29 211.9465),(30 228.75255),(31 264.4555),(32 263.66586),(33 263.77396),(34 280.475),(35 288.15515),(36 296.1964),(37 296.15985),(38 298.66757),(39 333.2277),(40 332.62662),(41 332.59344),(42 326.37473),(43 320.8041),(44 320.8189),(45 320.79077),
(1 0.0005967568),(2 14.355252),(3 47.535595),(4 53.477562),(5 53.54134),(6 64.77499),(7 82.33221),(8 90.753914),(9 90.78476),(10 98.57622),(11 109.14408),(12 108.73243),(13 108.751816),(14 115.47546),(15 142.55455),(16 159.76094),(17 159.87213),(18 174.80048),(19 170.95178),(20 184.62788),(21 184.63617),(22 178.84273),(23 187.38565),(24 192.94897),(25 193.03044),(26 182.84227),(27 195.68518),(28 190.23575),(29 190.1881),(30 200.19318),(31 219.43782),(32 237.6692),(33 237.52246),(34 250.20763),(35 236.68977),(36 234.35841),(37 234.21893),(38 241.44586),(39 252.52385),(40 253.10211),(41 253.10622),(42 248.73953),(43 263.48904),(44 263.42984),(45 263.47885),
(1 0.0008182085),(2 18.254805),(3 53.95499),(4 62.492012),(5 62.460815),(6 79.73887),(7 96.97752),(8 102.80611),(9 102.82383),(10 117.84839),(11 134.2291),(12 129.76662),(13 129.80737),(14 126.32646),(15 135.91269),(16 150.30527),(17 150.27315),(18 159.10425),(19 181.79594),(20 183.3761),(21 183.35634),(22 176.68437),(23 161.11348),(24 166.3054),(25 166.32216),(26 164.32668),(27 177.8848),(28 176.94347),(29 177.10954),(30 169.28119),(31 190.33652),(32 199.35085),(33 199.31622),(34 204.59106),(35 198.866),(36 203.75723),(37 203.84605),(38 201.29375),(39 222.22742),(40 225.99138),(41 225.90877),(42 216.12076),(43 221.07343),(44 221.07132),(45 221.07954),
(1 0.0009917975),(2 16.809666),(3 48.63601),(4 58.882103),(5 58.863773),(6 75.077866),(7 83.73042),(8 90.18832),(9 90.2089),(10 107.65905),(11 124.558136),(12 126.5819),(13 126.56218),(14 130.97762),(15 130.31853),(16 138.45392),(17 138.49031),(18 150.46736),(19 168.47574),(20 172.03542),(21 172.04182),(22 169.24554),(23 157.9538),(24 159.66191),(25 159.70187),(26 158.04106),(27 164.21657),(28 170.65663),(29 170.8436),(30 175.86705),(31 199.83871),(32 203.38936),(33 203.39137),(34 194.48804),(35 202.44293),(36 205.79863),(37 205.84207),(38 198.67056),(39 218.82855),(40 224.56172),(41 224.5424),(42 229.25366),(43 225.4068),(44 225.4696),(45 225.4238),
(1 0.0008068141),(2 12.928303),(3 33.63549),(4 38.33496),(5 38.334854),(6 40.425278),(7 49.98865),(8 56.376453),(9 56.394733),(10 66.18973),(11 82.34522),(12 80.55157),(13 80.61492),(14 82.31668),(15 91.57845),(16 94.60454),(17 94.68203),(18 96.46949),(19 109.40854),(20 114.19856),(21 114.18034),(22 114.72158),(23 107.048584),(24 108.958244),(25 108.85509),(26 114.021805),(27 110.95905),(28 116.73912),(29 116.992096),(30 116.99933),(31 124.64593),(32 117.02512),(33 116.9749),(34 120.347145),(35 121.7927),(36 121.59504),(37 121.628235),(38 125.101456),(39 126.57007),(40 128.16565),(41 128.15787),(42 126.09462),(43 129.03212),(44 128.965),(45 129.03946),
(1 0.0009352031),(2 14.806873),(3 37.75425),(4 42.69824),(5 42.70117),(6 49.53646),(7 56.084316),(8 58.031013),(9 58.039734),(10 65.53275),(11 72.17336),(12 77.6224),(13 77.678925),(14 81.37582),(15 90.334465),(16 91.4943),(17 91.519066),(18 96.40998),(19 105.73667),(20 107.439835),(21 107.384346),(22 109.698166),(23 105.6683),(24 105.38369),(25 105.36214),(26 102.082184),(27 109.77444),(28 114.77333),(29 115.079994),(30 111.10532),(31 112.66078),(32 104.83273),(33 104.798386),(34 103.033264),(35 106.963),(36 105.665146),(37 105.70195),(38 107.643234),(39 110.50878),(40 113.5694),(41 113.57114),(42 115.50073),(43 117.24058),(44 117.21635),(45 117.22509),
(1 0.0010148842),(2 12.72655),(3 30.452028),(4 36.849926),(5 36.88358),(6 43.122826),(7 51.091686),(8 53.99759),(9 54.042973),(10 61.590763),(11 70.41957),(12 73.31713),(13 73.37201),(14 76.45305),(15 79.30108),(16 82.32769),(17 82.38668),(18 88.47386),(19 96.04821),(20 95.37272),(21 95.428764),(22 91.91668),(23 90.32285),(24 92.46667),(25 92.35942),(26 93.46969),(27 90.021866),(28 93.60284),(29 93.81216),(30 91.543976),(31 96.49171),(32 99.695404),(33 99.66884),(34 97.310646),(35 103.581924),(36 103.09379),(37 103.11091),(38 103.39019),(39 106.37716),(40 107.14645),(41 107.14474),(42 105.178154),(43 109.49616),(44 109.50273),(45 109.49235),
(1 0.0011255525),(2 10.320807),(3 29.683075),(4 35.504505),(5 35.514637),(6 37.278152),(7 39.82874),(8 42.644875),(9 42.630306),(10 48.017487),(11 59.399582),(12 63.210537),(13 63.19676),(14 62.47708),(15 66.17912),(16 68.680214),(17 68.73022),(18 73.81535),(19 79.22612),(20 83.38871),(21 83.44007),(22 83.35086),(23 75.77765),(24 78.5991),(25 78.64865),(26 79.96835),(27 78.88272),(28 78.386284),(29 78.26524),(30 78.69744),(31 77.55164),(32 82.01083),(33 82.0101),(34 83.99646),(35 82.40341),(36 88.26055),(37 88.31002),(38 86.4211),(39 85.613625),(40 86.52502),(41 86.545845),(42 86.55297),(43 87.28294),(44 87.33782),(45 87.29603),
(1 0.0012344462),(2 10.207125),(3 25.651367),(4 30.936932),(5 30.951765),(6 33.62435),(7 37.55165),(8 39.121487),(9 39.144627),(10 43.05255),(11 47.77101),(12 50.70573),(13 50.75535),(14 52.22509),(15 56.134533),(16 55.520283),(17 55.524975),(18 60.534466),(19 60.805347),(20 63.669415),(21 63.701614),(22 63.992004),(23 61.40742),(24 62.8023),(25 62.737568),(26 65.519356),(27 62.021683),(28 63.722816),(29 63.824223),(30 66.68941),(31 65.674515),(32 67.474884),(33 67.42481),(34 67.68817),(35 71.35696),(36 69.20547),(37 69.15068),(38 68.331215),(39 69.57026),(40 70.51714),(41 70.48601),(42 72.646774),(43 73.79879),(44 73.794174),(45 73.81054),
(1 0.0010065079),(2 8.424985),(3 20.303503),(4 24.276577),(5 24.312119),(6 26.337852),(7 29.623974),(8 31.744452),(9 31.749165),(10 34.961613),(11 37.862312),(12 41.6515),(13 41.676346),(14 42.340706),(15 42.495464),(16 42.43235),(17 42.438976),(18 44.778507),(19 47.262302),(20 49.957394),(21 49.9201),(22 51.971806),(23 47.531567),(24 49.520092),(25 49.526527),(26 49.736073),(27 49.20413),(28 49.49117),(29 49.519554),(30 51.26131),(31 47.760258),(32 49.24667),(33 49.197655),(34 49.666122),(35 49.698444),(36 49.109825),(37 49.08666),(38 50.512333),(39 48.726917),(40 53.44185),(41 53.438),(42 55.61671),(43 56.768337),(44 56.7828),(45 56.773495),
