1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 0.00040062796),(2 9.4998865),(3 36.75954),(4 46.054443),(5 46.07079),(6 54.409393),(7 67.691826),(8 76.51859),(9 76.57008),(10 85.08348),(11 97.79512),(12 100.282234),(13 100.30846),(14 98.207245),(15 115.5193),(16 125.630325),(17 125.60469),(18 133.70586),(19 136.9803),(20 142.39232),(21 142.39047),(22 141.954),(23 145.70325),(24 142.18701),(25 142.22913),(26 134.21191),(27 138.32388),(28 141.30988),(29 141.34962),(30 149.01883),(31 160.42778),(32 166.2445),(33 166.22485),(34 171.79208),(35 183.40845),(36 191.20682),(37 191.158),(38 201.74326),(39 212.2623),(40 214.11191),(41 214.09917),(42 209.18018),(43 224.41977),(44 224.4302),(45 224.42915),
(1 0.00051356613),(2 11.8198595),(3 35.820595),(4 39.992805),(5 40.01653),(6 47.99726),(7 59.648216),(8 65.421844),(9 65.44877),(10 71.77186),(11 83.80661),(12 82.428116),(13 82.453285),(14 83.300446),(15 93.728355),(16 98.583336),(17 98.61249),(18 106.18413),(19 114.30136),(20 118.27067),(21 118.26983),(22 116.47468),(23 112.24789),(24 113.572624),(25 113.60906),(26 112.50006),(27 116.841774),(28 120.52647),(29 120.69971),(30 120.74198),(31 123.317604),(32 132.19461),(33 132.18034),(34 137.32866),(35 139.47395),(36 140.65422),(37 140.71053),(38 142.68544),(39 147.69739),(40 150.88203),(41 150.85838),(42 148.74217),(43 156.048),(44 156.0384),(45 156.04332),
(1 0.00056849833),(2 9.725472),(3 25.13135),(4 28.261694),(5 28.260124),(6 32.536034),(7 40.599182),(8 43.866863),(9 43.877136),(10 49.91328),(11 55.91115),(12 58.017635),(13 58.057053),(14 59.32562),(15 65.38998),(16 67.72308),(17 67.76947),(18 71.09654),(19 75.67971),(20 77.62557),(21 77.61559),(22 77.880226),(23 75.62528),(24 76.651596),(25 76.610535),(26 78.57501),(27 78.25502),(28 80.5998),(29 80.71099),(30 81.24952),(31 85.19787),(32 84.71209),(33 84.69036),(34 85.16359),(35 86.59524),(36 88.349106),(37 88.37125),(38 90.08873),(39 89.78995),(40 90.81681),(41 90.800575),(42 92.05793),(43 93.71126),(44 93.6998),(45 93.71096),
(1 0.00072697917),(2 9.193776),(3 22.906622),(4 26.87318),(5 26.88577),(6 29.56515),(7 35.353836),(8 37.96891),(9 37.999493),(10 42.12344),(11 45.746025),(12 48.655895),(13 48.68122),(14 48.708424),(15 50.818214),(16 52.47812),(17 52.502),(18 55.78824),(19 61.459805),(20 62.043846),(21 62.083393),(22 62.133026),(23 58.815857),(24 60.788322),(25 60.790646),(26 61.00031),(27 58.732994),(28 60.988052),(29 61.032024),(30 60.171486),(31 62.354),(32 64.55608),(33 64.55231),(34 64.938065),(35 67.38857),(36 67.46816),(37 67.47842),(38 65.612946),(39 65.291016),(40 66.63295),(41 66.6243),(42 68.2273),(43 71.491516),(44 71.50038),(45 71.491516),
(1 0.0008568792),(2 7.9946995),(3 19.809334),(4 23.06316),(5 23.077766),(6 24.405895),(7 28.960346),(8 30.38101),(9 30.393837),(10 32.924343),(11 37.120888),(12 38.73315),(13 38.761806),(14 38.681202),(15 42.241077),(16 42.66696),(17 42.65543),(18 44.825733),(19 46.483974),(20 48.519226),(21 48.519478),(22 48.710434),(23 46.68311),(24 48.14917),(25 48.15228),(26 49.385204),(27 47.941704),(28 48.466705),(29 48.469364),(30 49.16061),(31 48.696983),(32 50.279152),(33 50.25345),(34 51.01111),(35 51.88782),(36 51.47145),(37 51.467518),(38 50.20366),(39 51.04718),(40 53.18012),(41 53.17145),(42 54.377907),(43 56.225445),(44 56.222973),(45 56.227802),
(1 0.0006722648),(2 5.0631423),(3 12.186686),(4 14.239332),(5 14.259795),(6 15.484681),(7 18.525259),(8 19.120401),(9 19.121302),(10 20.497032),(11 23.459795),(12 24.266573),(13 24.277956),(14 24.976389),(15 26.250029),(16 26.466059),(17 26.456966),(18 27.675114),(19 29.368755),(20 30.282429),(21 30.272264),(22 31.335936),(23 29.913849),(24 30.48925),(25 30.476973),(26 31.137316),(27 31.358995),(28 31.922213),(29 31.94313),(30 31.606413),(31 31.336468),(32 31.647022),(33 31.641642),(34 30.935059),(35 31.785177),(36 33.19404),(37 33.19099),(38 33.141987),(39 32.697906),(40 33.63899),(41 33.651947),(42 32.842266),(43 32.4979),(44 32.50227),(45 32.497402),
(1 0.000690619),(2 4.628522),(3 10.969363),(4 12.833786),(5 12.847657),(6 14.41723),(7 16.668383),(8 16.907381),(9 16.909168),(10 18.047632),(11 20.805481),(12 20.884378),(13 20.882885),(14 21.589968),(15 22.887438),(16 23.409937),(17 23.417364),(18 22.916758),(19 24.911488),(20 25.746004),(21 25.74927),(22 26.020586),(23 25.369041),(24 25.13791),(25 25.116606),(26 25.685902),(27 25.224234),(28 26.134275),(29 26.112644),(30 25.36852),(31 25.8772),(32 26.059734),(33 26.043745),(34 26.42207),(35 26.98309),(36 27.15921),(37 27.156242),(38 26.330755),(39 27.35523),(40 28.310575),(41 28.322165),(42 27.35187),(43 27.665462),(44 27.665688),(45 27.667171),
(1 0.0006424465),(2 4.0752935),(3 9.226552),(4 10.583815),(5 10.593879),(6 11.688712),(7 13.65589),(8 14.2109585),(9 14.20724),(10 15.538398),(11 17.193972),(12 17.37992),(13 17.374256),(14 17.32653),(15 17.991257),(16 18.533278),(17 18.533182),(18 18.654764),(19 19.90671),(20 21.182552),(21 21.1851),(22 20.52119),(23 20.90732),(24 20.4091),(25 20.405699),(26 20.381008),(27 20.410904),(28 20.72979),(29 20.70521),(30 20.48944),(31 20.503757),(32 21.31507),(33 21.304562),(34 21.712643),(35 21.212667),(36 21.23812),(37 21.247452),(38 20.593338),(39 20.77241),(40 21.037191),(41 21.043106),(42 20.530083),(43 21.533964),(44 21.536058),(45 21.53541),
(1 0.00062540657),(2 3.3633676),(3 7.511644),(4 9.148582),(5 9.157422),(6 10.247176),(7 11.451979),(8 11.933529),(9 11.941226),(10 12.7402525),(11 13.9798975),(12 14.294669),(13 14.293868),(14 14.579635),(15 15.256554),(16 15.060843),(17 15.065176),(18 15.520477),(19 16.369307),(20 16.310104),(21 16.312304),(22 16.653399),(23 16.772844),(24 16.335358),(25 16.33806),(26 15.963029),(27 15.671682),(28 16.287424),(29 16.262938),(30 15.984682),(31 15.929335),(32 16.860577),(33 16.852863),(34 16.333097),(35 16.853987),(36 16.664806),(37 16.654875),(38 16.215822),(39 16.255304),(40 16.735367),(41 16.740856),(42 16.421093),(43 17.098291),(44 17.097614),(45 17.098583),
(1 0.0005693568),(2 2.8029113),(3 6.1954546),(4 7.62619),(5 7.6316223),(6 8.647119),(7 9.430127),(8 9.762616),(9 9.766128),(10 10.458201),(11 10.954024),(12 11.138506),(13 11.1399555),(14 11.515423),(15 11.825741),(16 11.944157),(17 11.94778),(18 12.347606),(19 12.994135),(20 13.037688),(21 13.032906),(22 13.085444),(23 12.83019),(24 12.965841),(25 12.960327),(26 12.68898),(27 12.915233),(28 13.165135),(29 13.139905),(30 12.734351),(31 12.849236),(32 13.284996),(33 13.267698),(34 13.163257),(35 13.137276),(36 13.3313),(37 13.32106),(38 13.046515),(39 13.301233),(40 13.800506),(41 13.803144),(42 13.613748),(43 13.518888),(44 13.522097),(45 13.519245),
(1 0.0005148024),(2 2.1691542),(3 4.8797016),(4 5.9532423),(5 5.962304),(6 6.816003),(7 7.378887),(8 7.540585),(9 7.5421414),(10 7.9703007),(11 8.680625),(12 8.673124),(13 8.663447),(14 8.822468),(15 8.981581),(16 9.0671),(17 9.066691),(18 9.390261),(19 9.740072),(20 9.721542),(21 9.716887),(22 9.993365),(23 10.147316),(24 9.963974),(25 9.951878),(26 9.567813),(27 9.6324625),(28 9.779031),(29 9.741823),(30 9.466869),(31 9.785028),(32 9.927019),(33 9.932245),(34 10.0410385),(35 10.022784),(36 9.986121),(37 9.974883),(38 9.98943),(39 10.023295),(40 10.333856),(41 10.337872),(42 9.95798),(43 10.345347),(44 10.345063),(45 10.346174),
