q, (a, b, c)
1.5, (-654751862.4770479, 105.97493909687329, 674999791.5797937)
2.5, (-420548991.62576157, 26.144315794357304, 356885534.9207398)
3.5, (-302059450.45506734, 19.776430913132536, 256256597.60575143)
4.5, (-208130639.30044597, 22.029950747053984, 194606996.2839372)
5.5, (-225823817.03179705, 6.495540951544701, 154343377.86809155)
6.5, (-211687152.1083991, 6.394511322603286, 146244936.6672473)
7.5, (-106251007.55024368, 7.170217522832461, 79993135.77629805)
8.5, (-104609920.98258212, 5.412233600521703, 73520936.05704439)
9.5, (-48266863.02625677, 10.88896242032218, 47812400.92869287)
10.5, (-54326799.785219826, 5.676005204026245, 39783640.91855015)
11.5, (-40268613.88840516, 4.330125492968196, 28035631.044987667)
12.5, (-31707536.442188, 5.329929478062696, 24447360.496164147)
13.5, (-22157902.904923398, 6.369435758953684, 19307028.97991533)
14.5, (-18516018.87634791, 6.686279284807163, 16351205.93980065)
15.5, (-16272031.875916878, 7.384201197448278, 14807376.441832907)
16.5, (-18979583.610089794, 3.912952755015197, 13961667.576457255)
17.5, (-15531990.094465448, 4.291883845580933, 12163356.725265209)
18.5, (-12955240.705124829, 4.654289640098829, 10736172.172929008)
19.5, (-10575220.519936271, 4.843905844831046, 9143426.650829619)
20.5, (-9591973.121009938, 4.565560967055722, 8243201.43590743)
21.5, (-9930668.224592386, 2.8363344620072652, 6989956.620971321)
22.5, (-6397272.7525596535, 5.548388036341263, 6227896.258321573)
23.5, (-6094423.515998582, 4.326032939615648, 5393174.831725644)
24.5, (-5483956.714096103, 4.020375884885926, 4663269.422106583)
25.5, (-4876879.312310483, 3.8260887168227575, 4245279.69713119)
26.5, (-5352061.543587511, 2.4705422827109857, 3740867.0689243027)
27.5, (-4125802.521388575, 2.9271227133262188, 3251432.645108781)
28.5, (-3653101.6306829844, 2.723125715157039, 2866161.351451461)
29.5, (-3022663.0902176336, 3.924522239695616, 2847895.408080599)
30.5, (-3417718.155149872, 2.7756178485473373, 2703112.658660177)
31.5, (-3149896.683675504, 2.2747640562593547, 2298632.1321971687)
32.5, (-2546492.872199665, 2.7634203651924203, 2097209.2438855986)
33.5, (-2950895.1749258414, 1.7424536089288412, 1869773.2927589398)
34.5, (-2475094.4619176895, 2.0284001976236508, 1772310.6295456854)
35.5, (-2036135.1006028927, 2.227466017272233, 1557435.6471047741)
36.5, (-2072039.0272459306, 1.867611343908684, 1422411.119075315)
37.5, (-1944449.3712197037, 1.867805125101496, 1342336.40955798)
38.5, (-1903524.934113921, 1.6904412666805049, 1243400.836818153)
39.5, (-1628767.4968463324, 1.7332849751072112, 1121565.8164416938)
40.5, (-1345779.2299947618, 2.177352793778467, 1095276.8018383936)
41.5, (-1508608.3711564469, 1.5827611033729005, 980798.6778328776)
42.5, (-1139196.8380397363, 1.9282754229970924, 875778.8121124465)
43.5, (-1208538.870169628, 1.6438320225998284, 836482.9035747197)
44.5, (-1388197.2963075808, 1.2784975173059807, 814738.6779188561)
45.5, (-1290977.235860972, 1.289647579552188, 776470.3543727754)
46.5, (-1118136.415875648, 1.3093025539357674, 694205.9983730575)
47.5, (-873422.5381783879, 1.7245534161462672, 676563.3535359505)
48.5, (-1116241.7735474661, 1.0920353691188298, 605434.5332277706)
49.5, (-1005655.1906216616, 1.1323803240743386, 576354.2167170895)
50.5, (-776847.6416151786, 1.3546587908052692, 525753.8481624315)
51.5, (-579493.542509616, 1.7266170295121095, 479862.15855921304)
52.5, (-591703.2078862665, 1.6259628287408125, 489054.3642198954)
53.5, (-745742.200117353, 1.0848973428286302, 440361.6154144661)
54.5, (-635797.072532362, 1.3466511411057844, 450882.43621880584)
55.5, (-493843.13908323325, 1.4693924235081015, 396294.4913194447)
56.5, (-671744.6283458014, 0.9746661914752661, 373811.19166516705)
57.5, (-755039.903223784, 0.8490686534631939, 360427.05279769225)
58.5, (-676045.7680401509, 0.8910885126651178, 343837.44866478624)
59.5, (-549130.4916832598, 1.0111783305612845, 324496.78748730716)
60.5, (-566277.915714007, 0.9444626925869883, 312203.38948032266)
61.5, (-401307.8150542697, 1.1798502539417246, 287717.6394353479)
62.5, (-510889.5790793357, 0.9273289698504548, 286722.0031972496)
63.5, (-612494.2810158322, 0.7260474329570186, 262073.97572017048)
64.5, (-318215.55569837295, 1.2581817399413133, 250507.7406801172)
65.5, (-371698.44514906034, 1.015530458571995, 239589.5266514298)
66.5, (-424935.8219335249, 0.8516288362516746, 232791.55493238533)
67.5, (-710269.7551002156, 0.5807895697043745, 228673.57869886674)
68.5, (-463190.8470476321, 0.7461772419497859, 216284.30832204642)
69.5, (-346112.4295556965, 0.8568778861978473, 198672.87301312503)
70.5, (-323992.09375384817, 0.8316536566609622, 183542.7747827708)
71.5, (-178531.8747014017, 1.5317650146322543, 183457.89876653635)
72.5, (-162445.80225959126, 1.541809708888726, 175127.12637902945)
73.5, (-331979.5227182662, 0.7324580793248002, 168002.1873139767)
74.5, (-385359.7535768768, 0.6210979167699676, 156344.88520798492)
75.5, (-357088.4050919042, 0.629588846989716, 150825.40945998213)
76.5, (-357988.3678409604, 0.6163890245763517, 146805.34256060518)
77.5, (-497309.5807741849, 0.49017644073047606, 141141.1817180187)
78.5, (-335149.5525247127, 0.6042160291326681, 137611.47903256697)
79.5, (-302597.9307639081, 0.6003205791745644, 126587.67876938179)
80.5, (-215393.84702359143, 0.6885235122774074, 119658.8327276463)
81.5, (-33662.10388458531, 7.358546499111388, 117024.484713454)
82.5, (-167510.1362513494, 0.7941525925401739, 112754.47202316663)
83.5, (-155235.76872087698, 0.8218190939937889, 108521.69487291107)
84.5, (-28000.511740228892, 7.070546793574602, 104232.97760641381)
85.5, (-23417.678706248207, 9.695698012874683, 98185.13773545988)
86.5, (-37562.70055347256, 3.9971695320337157, 96387.26264571416)
87.5, (-111221.09688678096, 0.8257063115489084, 89217.8066847885)
88.5, (-27193.375028358678, 5.62929102833911, 88567.69118840345)
89.5, (-37555.574644431195, 2.692714621004371, 84065.39664655762)
90.5, (-16559.75859894662, 22.138223918299435, 82939.95729199864)
91.5, (-16918.43970039704, 35.68789117944431, 81972.99483063185)
92.5, (-16672.798631111356, 14.654606898941632, 75432.21139899691)
93.5, (-23269.690479213106, 4.104085441605327, 71380.842499524)
94.5, (-16659.31297056205, 7.596871378446588, 67407.79236651643)
95.5, (-18412.377200217135, 8.16768504456725, 68875.84286704483)
96.5, (-15328.667487599034, 14.444715049145728, 65092.10517270099)
97.5, (-12586.473598245373, 14.72198757990021, 63472.6757011234)
98.5, (-12439.946082363684, 13.499697867258156, 61056.03028730743)
99.5, (-12027.062502455752, 11.439550747049804, 56667.958675836955)
100.5, (-41896.352044631785, 265.30324383447066, 89605.0904776254)
101.5, (-10024.736055541187, 15.078193117654473, 52156.641265086844)
102.5, (-9875.39975237528, 30.14703192849228, 53064.60731614619)
103.5, (-10340.085229785536, 13.649584266717138, 49361.74163251134)
104.5, (-9572.888511280164, 31.7486472378038, 48981.63717093703)
