1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 107269.69),(2 410109.97),(3 902885.5),(4 1589478.1),(5 2426667),(6 3428676),(7 4528522),(8 5759216),(9 7081850),(10 8470405),(11 9849441),(12 11277836),(13 12781989),(14 14275192),(15 15818300),(16 17444334),(17 19180058),(18 21098694),(19 23111714),(20 25331734),(21 27725626),(22 30125728),(23 32939794),(24 35535760),(25 38255184),(26 41058580),(27 43926604),(28 46943020),(29 49858332),(30 52804076),(31 55745956),(32 58928988),(33 62397724),(34 66152524),(35 70262710),(36 74726040),(37 79493790),(38 84833870),(39 90517976),(40 96586984),(41 102958400),(42 109521610),(43 116507000),(44 123374210),(45 130467350),(46 137344020),(47 144864660),(48 152764400),(49 160895250),(50 169163140),(51 177633200),(52 186123980),(53 195916430),(54 205167660),(55 214248770),(56 223563900),(57 232705200),(58 241504820),(59 250087250),(60 258113360),(61 267187970),(62 275994460),(63 284318500),(64 292488260),(65 300376800),(66 308118400),(67 316319330),(68 324946000),(69 333220100),(70 341684860),(71 350466020),(72 359314850),(73 366615300),(74 372763170),(75 379059870),(76 384811680),(77 389909760),(78 395019000),(79 400442020),
(1 17845.158),(2 38643.332),(3 50717.066),(4 55118.906),(5 55903.383),(6 56142.414),(7 56494.766),(8 57337.156),(9 57490.25),(10 56986.555),(11 55933),(12 54449.055),(13 54564.41),(14 55801.844),(15 56002.637),(16 55437.574),(17 54862.598),(18 55116.75),(19 56759.125),(20 57261.957),(21 57845.01),(22 59222.082),(23 59176.67),(24 57693.63),(25 55561.38),(26 54416.773),(27 54253.9),(28 54900.383),(29 56997.03),(30 57793.668),(31 56352.62),(32 56755.055),(33 56590.73),(34 57553.37),(35 59231.76),(36 60676.65),(37 61396.977),(38 59451.46),(39 59712.07),(40 59491.69),(41 59800.44),(42 59625.67),(43 58842.203),(44 59584.35),(45 60307.133),(46 60914.684),(47 62215.477),(48 61543.7),(49 61674.887),(50 62552.176),(51 61750.723),(52 61791.07),(53 61500.246),(54 63000.453),(55 62864.04),(56 63580.01),(57 65843.27),(58 67081.87),(59 66454.07),(60 65112.703),(61 63869.1),(62 63182.434),(63 62909.316),(64 63479.215),(65 63233.164),(66 62443.234),(67 62635.37),(68 62621.895),(69 63052.99),(70 62851.957),(71 62781.25),(72 61781.137),(73 60500.113),(74 59868.805),(75 60361.97),(76 59629.266),(77 58607.492),(78 58235.188),(79 58490.59),
(1 17232.127),(2 37189.11),(3 49130.69),(4 53067.813),(5 53318.367),(6 52999.47),(7 53230.813),(8 54241.49),(9 54677.953),(10 54058.92),(11 53397.906),(12 51917.37),(13 51447.906),(14 51513.43),(15 52145.574),(16 52926.23),(17 53358.586),(18 53821.17),(19 53399.17),(20 53436.11),(21 53682.66),(22 53958.344),(23 53577.27),(24 52811.04),(25 51912.797),(26 51584.28),(27 52065.53),(28 53170.6),(29 54751.918),(30 54456.637),(31 54238.65),(32 53780.07),(33 54337.74),(34 55749.438),(35 57357.805),(36 59049.27),(37 59530.81),(38 58884.438),(39 57543.53),(40 57839.855),(41 59338.633),(42 57557.543),(43 56453.19),(44 57444),(45 58618.594),(46 59020.83),(47 59028.758),(48 58834.75),(49 59041.69),(50 58515.496),(51 58722.81),(52 59955.426),(53 60432.07),(54 60963.61),(55 60468.914),(56 59985.11),(57 60027.72),(58 60974.81),(59 61722.992),(60 61837.07),(61 61584.992),(62 60564.66),(63 61089.707),(64 61063.28),(65 61428.707),(66 63113.31),(67 63489.94),(68 62265.477),(69 60920.05),(70 59762.066),(71 59415.824),(72 59888.895),(73 60489.85),(74 60213.215),(75 59031.36),(76 58221.895),(77 56679.535),(78 56757.293),(79 57517.707),
(1 17342.24),(2 37091.293),(3 49130.633),(4 52632.97),(5 51892.62),(6 50764.934),(7 50535.89),(8 50247.793),(9 50218.24),(10 50622.055),(11 50173.254),(12 49774.82),(13 49294.668),(14 49108.586),(15 49990.55),(16 51294.043),(17 52631.664),(18 52016.28),(19 50947.254),(20 49971.91),(21 50583.82),(22 51575.125),(23 50764.44),(24 49288.61),(25 48750.953),(26 49272.56),(27 50878.637),(28 52102.625),(29 52571.977),(30 52183.88),(31 51857.047),(32 51920.547),(33 51801.723),(34 51183.535),(35 51992.047),(36 52916.4),(37 52256.543),(38 51332.23),(39 51359.445),(40 54303.22),(41 56402.58),(42 56188.098),(43 55572.734),(44 55390.73),(45 56090.71),(46 57595.957),(47 57639.457),(48 57765.598),(49 57979.99),(50 58438.21),(51 56796.426),(52 56779.29),(53 57057.953),(54 58880.31),(55 59409.11),(56 59350.336),(57 59571.9),(58 58742.42),(59 58976.6),(60 59358.457),(61 58239.098),(62 57765.69),(63 59009.44),(64 58704.47),(65 59171.945),(66 59512.72),(67 59295.113),(68 58186.813),(69 57971.234),(70 58661.742),(71 58092.844),(72 58253.06),(73 59860.547),(74 59660.457),(75 58591.92),(76 56319.555),(77 55740.344),(78 55718.4),(79 57277.664),
(1 17092.52),(2 37214.676),(3 48964.918),(4 52448.9),(5 51528.016),(6 50970.38),(7 52627.504),(8 54214.69),(9 54386.723),(10 54789.813),(11 54064.496),(12 52973.05),(13 52450.88),(14 51171.656),(15 49510.918),(16 49598.23),(17 50428.918),(18 51926.465),(19 51994.508),(20 50480.543),(21 50716.082),(22 51533.07),(23 51673.67),(24 51496.465),(25 51073.76),(26 50984.832),(27 52094.504),(28 52435.99),(29 52596.16),(30 53650.79),(31 54523.1),(32 55295.9),(33 56305.664),(34 55243.684),(35 55326.13),(36 55227.367),(37 54394.582),(38 54066.46),(39 53940.926),(40 55318.824),(41 56138.92),(42 55354.05),(43 54987.67),(44 54294.527),(45 53698.11),(46 53908.098),(47 54226.27),(48 54395.504),(49 54766.215),(50 55590.918),(51 56011.215),(52 58409.082),(53 58505.473),(54 58516.13),(55 57777.918),(56 57826.438),(57 57802.918),(58 57350.863),(59 57787.15),(60 57660.645),(61 57384.88),(62 56405.97),(63 56021.91),(64 56011.207),(65 55514.445),(66 56410.605),(67 56348.934),(68 56303.785),(69 57649.414),(70 59647.23),(71 60450.84),(72 60389.527),(73 60258),(74 59238.457),(75 56940.434),(76 56575.047),(77 57288.87),(78 58216.176),(79 59533.008),
(1 16951.326),(2 36672.145),(3 48029.61),(4 51738.64),(5 51554.883),(6 50694.98),(7 50486.785),(8 51052.504),(9 50880.656),(10 50797.848),(11 50016.348),(12 49530.875),(13 49112.215),(14 48438.86),(15 47587.41),(16 48014.47),(17 48892.72),(18 50351.09),(19 51125.55),(20 50812.652),(21 49487.605),(22 49134.055),(23 50106.875),(24 50291.61),(25 49257.99),(26 48114.54),(27 48228.63),(28 48950.805),(29 49126.664),(30 48960.31),(31 50371.816),(32 52920.08),(33 53207.715),(34 52332.87),(35 51864.434),(36 51456.84),(37 51013.23),(38 49341.426),(39 48762.676),(40 51143.715),(41 52600.63),(42 52806.895),(43 51740.758),(44 50582.84),(45 50712.97),(46 51778.24),(47 52641.266),(48 52897.113),(49 53355),(50 53517.656),(51 53753.746),(52 53783.438),(53 54009.426),(54 54521.508),(55 54233.46),(56 54064.668),(57 54839.78),(58 54867.37),(59 54281.445),(60 54850.14),(61 54493.645),(62 53311.47),(63 53165.203),(64 52717.652),(65 54118.117),(66 54736.563),(67 55531.29),(68 56304.86),(69 56348.01),(70 55712.555),(71 54974.906),(72 55546.14),(73 55535.426),(74 54792.13),(75 54623.598),(76 54445.03),(77 55162.957),(78 54804.313),(79 54254.164),
(1 16269.473),(2 35527.117),(3 46337.137),(4 49360.848),(5 48983.21),(6 48035.13),(7 48275.516),(8 49185.45),(9 49470.074),(10 49445.242),(11 49991.36),(12 48495.766),(13 47900.043),(14 47546.95),(15 47699.47),(16 48237.8),(17 48110.656),(18 48561.004),(19 48282.63),(20 47745.586),(21 47004.227),(22 47591.91),(23 48089.3),(24 48497.05),(25 49006.215),(26 49311.613),(27 49785.465),(28 50014.605),(29 49958.246),(30 49923.63),(31 50704.63),(32 52118.383),(33 52313.45),(34 50657.773),(35 49550.17),(36 48594.94),(37 48484.727),(38 47865.355),(39 48157.766),(40 50067.297),(41 51130.215),(42 52045.16),(43 51963.234),(44 51922.383),(45 51330.816),(46 51540.215),(47 52078.11),(48 52610.02),(49 53032.8),(50 52643.715),(51 52807.957),(52 53306.273),(53 54052.598),(54 53446.89),(55 51625.816),(56 52343.97),(57 53526.223),(58 54223.434),(59 54425.754),(60 54239.85),(61 53202.363),(62 53515.492),(63 52391.977),(64 52744.445),(65 53215.83),(66 53479.434),(67 53499.215),(68 54033.914),(69 54091.84),(70 53394.8),(71 53355.184),(72 53382.37),(73 52875.86),(74 52374.98),(75 51247.82),(76 51096.695),(77 51145.918),(78 51170.81),(79 51254.914),
(1 16310.804),(2 35142.754),(3 45525.348),(4 47180.01),(5 45681.895),(6 44876.03),(7 44893.71),(8 44397.027),(9 44150.95),(10 44582.63),(11 46487.543),(12 46141.105),(13 45177.113),(14 44587.87),(15 45558.824),(16 46000.258),(17 45793.188),(18 45951.918),(19 45931.023),(20 45890.92),(21 45244.805),(22 44558.832),(23 44399.977),(24 44361.094),(25 43486.453),(26 43114.395),(27 43716.668),(28 44485.87),(29 44983.188),(30 45736.39),(31 46691.793),(32 46811.152),(33 46091.074),(34 45807.063),(35 45746.27),(36 45618.54),(37 45939.063),(38 46625.516),(39 47043.527),(40 47149.28),(41 45967.14),(42 45287.145),(43 45973.215),(44 47605.785),(45 47840.453),(46 48147.71),(47 48307.734),(48 48464.316),(49 49022.098),(50 49541.402),(51 50524.574),(52 50315.586),(53 50385.7),(54 49591.273),(55 49770.07),(56 50083.848),(57 50444.12),(58 50927.82),(59 51185.58),(60 50545.73),(61 50436.527),(62 50003.445),(63 50712.164),(64 51413.05),(65 50484.46),(66 49332.145),(67 49541.023),(68 49513.22),(69 50042.1),(70 50155.66),(71 50439.063),(72 51490.82),(73 51889.605),(74 51604.863),(75 50950.72),(76 49962.074),(77 49582.33),(78 49084.938),(79 49068.945),
(1 15815.191),(2 33591.07),(3 41752.203),(4 42998.57),(5 42148.46),(6 42155.023),(7 42223.344),(8 42377.227),(9 42316.773),(10 42809.58),(11 44081.12),(12 44151.01),(13 44095.426),(14 43859.074),(15 44179.38),(16 43813.48),(17 43754.813),(18 44353.535),(19 43724.867),(20 43865.816),(21 44390.58),(22 44429.23),(23 43905.52),(24 42971.19),(25 41943.8),(26 42181.35),(27 43175.316),(28 42971.105),(29 42783.4),(30 43561.023),(31 44282.785),(32 44248.07),(33 43680.027),(34 43724.57),(35 43745.69),(36 44038.625),(37 45445.613),(38 45417.414),(39 44946.695),(40 44921.773),(41 45158.664),(42 46233.254),(43 46929.297),(44 47428.375),(45 46709.586),(46 46518.58),(47 46523.81),(48 47615.76),(49 48425.35),(50 49541.96),(51 50203.33),(52 49077.285),(53 47773.836),(54 48503.07),(55 48694.79),(56 49072.42),(57 49592.445),(58 50956.727),(59 51462.098),(60 51109.89),(61 49685.27),(62 48954.97),(63 49508.684),(64 50317.25),(65 49948.89),(66 49539.25),(67 49276.707),(68 49051.203),(69 49278.438),(70 48736.746),(71 47900.258),(72 46868.555),(73 46518.066),(74 47971.996),(75 48908.203),(76 49157.86),(77 49093.74),(78 48892.266),(79 49291.867),
(1 15571.196),(2 33286.547),(3 42986.22),(4 45345.82),(5 45521.035),(6 45053.633),(7 45535.758),(8 46061.438),(9 46200.758),(10 45852.844),(11 45938.8),(12 45871.91),(13 45760.473),(14 44372.91),(15 44204.465),(16 43783.91),(17 44444.58),(18 45717.4),(19 44931.746),(20 43588.117),(21 44154.906),(22 44776.41),(23 44173.086),(24 43532.99),(25 43939.367),(26 44918.414),(27 46359.367),(28 46303.785),(29 46336.137),(30 45890.414),(31 46676.22),(32 46271.855),(33 44704.926),(34 44494.527),(35 44171.336),(36 43876.047),(37 44532.965),(38 45248.566),(39 45660.418),(40 44966.297),(41 45066.402),(42 45221.957),(43 45751.547),(44 45399.2),(45 45716.918),(46 46567.074),(47 47516.69),(48 48832.94),(49 48007.05),(50 48262.58),(51 49469.984),(52 48967.742),(53 47550.297),(54 46871.203),(55 47728.605),(56 48599.33),(57 50453.08),(58 51176.945),(59 51357.92),(60 50523.027),(61 50584.445),(62 50544.855),(63 50823.617),(64 50608.54),(65 50355.203),(66 50473.848),(67 49220.785),(68 48461.297),(69 48654.508),(70 48340.902),(71 46942.785),(72 46601.375),(73 47634.754),(74 49065.59),(75 50231.75),(76 50647.348),(77 49844.137),(78 48751.207),(79 48594.203),
(1 14647.726),(2 30039.14),(3 37508.207),(4 39694.527),(5 40058.31),(6 40276.42),(7 40807.715),(8 40504.996),(9 40333.75),(10 40240.26),(11 40290.707),(12 41088.07),(13 42558.25),(14 42695.2),(15 41280.71),(16 40338.44),(17 40146.426),(18 40884.02),(19 41164.863),(20 40326.64),(21 39911.85),(22 40271.813),(23 40073.867),(24 40551.484),(25 40655.527),(26 40710.92),(27 40573.5),(28 40654.414),(29 40974.332),(30 41328.55),(31 41417.063),(32 41738.465),(33 42193.664),(34 41916.863),(35 41095.387),(36 40916.895),(37 41585.34),(38 43309.93),(39 44557.11),(40 43958.56),(41 43533.703),(42 43016.64),(43 43300.867),(44 43345.48),(45 44014.063),(46 45000.434),(47 45300.21),(48 45576.895),(49 46001.742),(50 45839.004),(51 45022.105),(52 44700.133),(53 44947.117),(54 45662.08),(55 45401.313),(56 45288.58),(57 45998.813),(58 46927.67),(59 46606.633),(60 45976.313),(61 46003.527),(62 45950.42),(63 46351.246),(64 46070.902),(65 45156.27),(66 45194.67),(67 45098.203),(68 44350.766),(69 44402.58),(70 45097.316),(71 45912.086),(72 46128.6),(73 45927.695),(74 46500.805),(75 47109.555),(76 47713.496),(77 47010.23),(78 45909.527),(79 44965.258),
(1 14364.259),(2 30140.143),(3 37004.344),(4 37961.684),(5 38306.227),(6 38959.445),(7 40076.656),(8 40941.496),(9 41580.44),(10 40924.42),(11 40712.625),(12 40740.47),(13 41011.06),(14 40790.543),(15 40229.883),(16 39991.43),(17 40592.105),(18 40208.023),(19 39991.598),(20 40207.297),(21 39911.56),(22 39514.984),(23 39704.215),(24 40167.035),(25 40275.48),(26 40236.42),(27 40290.99),(28 40303.508),(29 39690.906),(30 40574.934),(31 41379.035),(32 40666.68),(33 40432.055),(34 41104.414),(35 41512.2),(36 41959.234),(37 42527.777),(38 42837.313),(39 43535.45),(40 43529.902),(41 43554.99),(42 42563.945),(43 42249.523),(44 43447.06),(45 44403.563),(46 44929.32),(47 44925.008),(48 44374.344),(49 44915.324),(50 45976.98),(51 45540.71),(52 45538.797),(53 45855.56),(54 46359.36),(55 45998.973),(56 45570.445),(57 44837.773),(58 44216.664),(59 43809.207),(60 43876.375),(61 44676.125),(62 45228.793),(63 45998.87),(64 45284.664),(65 45155.668),(66 45223.816),(67 44942.92),(68 44408.105),(69 44604.48),(70 45353.52),(71 45051.836),(72 44010.76),(73 43820.945),(74 44995.79),(75 45439.977),(76 44815.773),(77 43005.625),(78 42722.15),(79 42645.055),
(1 14380.679),(2 29517.92),(3 36974.1),(4 38070.363),(5 37777.53),(6 39066.47),(7 41058.74),(8 42903.152),(9 43206.285),(10 42095.02),(11 40473.91),(12 40030.676),(13 40158.41),(14 40300.977),(15 39721.93),(16 38245.457),(17 38133.805),(18 37865.555),(19 37755.71),(20 38129.188),(21 38222.227),(22 38417.977),(23 38701.855),(24 38841.29),(25 39611.75),(26 40316.566),(27 40335.383),(28 39763.992),(29 38881.03),(30 39593.473),(31 40045.336),(32 40831.332),(33 41892.92),(34 41431.99),(35 41596.42),(36 42527.984),(37 42993.176),(38 42246.086),(39 42038.13),(40 42821),(41 43493.98),(42 42865.543),(43 41888.906),(44 42216.895),(45 43414.934),(46 43509.652),(47 43864.375),(48 44619.105),(49 45062.332),(50 44841.164),(51 45288.8),(52 45068.652),(53 43887.082),(54 43808.07),(55 44969.89),(56 45729.383),(57 44339.887),(58 43997.992),(59 45122.797),(60 45817.348),(61 45977.23),(62 46299.934),(63 46248.992),(64 46629.14),(65 46447.21),(66 45822.996),(67 45663.99),(68 45667.215),(69 45329.48),(70 44715.22),(71 43940.47),(72 43359.492),(73 43488.715),(74 43438.215),(75 43697.832),(76 44369.934),(77 44080.746),(78 43006.125),(79 42323.344),
(1 14015.3545),(2 29154.666),(3 36606.1),(4 38033.367),(5 37576.832),(6 37466.094),(7 38874.145),(8 40930.055),(9 41400.453),(10 40246.305),(11 39384.28),(12 39719.723),(13 39505.223),(14 40689.168),(15 40680.85),(16 40163.438),(17 39903.176),(18 39962.99),(19 39601.766),(20 39841.82),(21 39561.695),(22 39054.66),(23 38586.94),(24 38355.01),(25 38513.51),(26 39218.75),(27 40099.51),(28 39712.17),(29 39622.594),(30 40139.355),(31 40909.535),(32 41435.99),(33 41938.99),(34 42535.23),(35 41511.05),(36 41407.215),(37 41776.45),(38 41563.01),(39 41459.363),(40 41863.664),(41 41993.906),(42 42236.125),(43 42619.266),(44 43076.996),(45 43043.973),(46 42843.613),(47 42644.168),(48 43112.582),(49 44043.453),(50 43768.598),(51 44760.39),(52 44787.04),(53 44329.023),(54 43936.434),(55 44158.414),(56 44794.83),(57 45395.234),(58 44912.05),(59 45263.62),(60 45917.754),(61 47794.746),(62 47627.047),(63 46601.85),(64 45211.484),(65 44320.56),(66 44892.3),(67 45533.723),(68 45084.625),(69 43794.004),(70 43117.523),(71 42249.203),(72 42549.04),(73 42121.73),(74 41808.293),(75 43058.55),(76 43979.7),(77 43591.88),(78 43142.734),(79 43086.457),
(1 13879.679),(2 28448.338),(3 34877.9),(4 35215.24),(5 34397.91),(6 33726.645),(7 34424.836),(8 35987.79),(9 37198.645),(10 36674.438),(11 34974.38),(12 33948.703),(13 34169.484),(14 35008.53),(15 35505.676),(16 36620.164),(17 36313.324),(18 35615.418),(19 35254.676),(20 35676.555),(21 36248.953),(22 36013.2),(23 35362.047),(24 35660.76),(25 36766.098),(26 37276.21),(27 36496.72),(28 35372.887),(29 35637.543),(30 35845.59),(31 35982.56),(32 37032.04),(33 38722.9),(34 38171.36),(35 38130.547),(36 37883.984),(37 38399.508),(38 39185.06),(39 39338.77),(40 39651.527),(41 39803.324),(42 40876.605),(43 41442.535),(44 42098.832),(45 41460.207),(46 40385.06),(47 39493.313),(48 39525.344),(49 40241.914),(50 40961.89),(51 41446.96),(52 42009.133),(53 41609.676),(54 41223.547),(55 41455.79),(56 41525.188),(57 41770.08),(58 41755.75),(59 42259.16),(60 42102.383),(61 42631.824),(62 43598.96),(63 43319.887),(64 41991.07),(65 41083.32),(66 41741.656),(67 42196.793),(68 41389.566),(69 40665.082),(70 40351.04),(71 39868.125),(72 40156.14),(73 40286.254),(74 40757.6),(75 40793.324),(76 40740.98),(77 39202.367),(78 38319.605),(79 37978.273),
(1 13291.056),(2 27180.172),(3 33700.836),(4 33928.22),(5 33031.77),(6 33115.07),(7 32839.223),(8 33494.176),(9 34495.4),(10 34646.41),(11 33782.188),(12 33685.89),(13 34455.945),(14 34763.105),(15 35690.43),(16 35614.305),(17 34861.12),(18 34827.367),(19 35226.777),(20 35946.44),(21 35894.457),(22 35348.766),(23 34850.773),(24 35364.855),(25 35902.77),(26 35563.523),(27 35101.46),(28 34720.55),(29 35181.418),(30 35795.723),(31 35350.215),(32 35441.84),(33 36542.055),(34 37030.855),(35 36564.92),(36 36119.5),(37 36250.76),(38 36875.53),(39 37818.164),(40 37198.05),(41 36491.91),(42 36722.625),(43 37574.69),(44 38375.176),(45 37928.156),(46 36139.99),(47 35964.344),(48 37408.418),(49 38265.27),(50 39294.086),(51 39506.082),(52 39223.023),(53 38283.85),(54 38679.92),(55 38849.703),(56 38113.09),(57 37878.363),(58 37510.33),(59 37359.21),(60 37376.4),(61 37787.05),(62 38106.938),(63 38201.305),(64 38455.195),(65 38105.563),(66 37994.938),(67 37985.043),(68 37335.465),(69 37521.11),(70 38563.05),(71 38348.87),(72 38074.05),(73 37520.176),(74 36733.85),(75 36987.004),(76 36888.594),(77 36551.297),(78 36710.31),(79 37179.504),
(1 13662.98),(2 27998.313),(3 34915.715),(4 36173.004),(5 35520.125),(6 34024.336),(7 33664.754),(8 33684.547),(9 33890.254),(10 34226.535),(11 34668.13),(12 34061.74),(13 34096.023),(14 35518.926),(15 36614.5),(16 36266.617),(17 34787.066),(18 34550.395),(19 34867.22),(20 35117.71),(21 35152.363),(22 34744.875),(23 34748.895),(24 35174.637),(25 35053.66),(26 34694.516),(27 34225.414),(28 35053.855),(29 35593.74),(30 35567.613),(31 35366.766),(32 35088.426),(33 35484.902),(34 35429.914),(35 35471.555),(36 36120.117),(37 36029.316),(38 36195.094),(39 37139.215),(40 37449.887),(41 36909.637),(42 36868.375),(43 37981.35),(44 38259.855),(45 38232.137),(46 37618.305),(47 38117.203),(48 39304.99),(49 40186.254),(50 40335.55),(51 39995.266),(52 39571.734),(53 40097.977),(54 40335.563),(55 38700.297),(56 38452.105),(57 38790.77),(58 39024.914),(59 39736.18),(60 39857.89),(61 39326.445),(62 38875.117),(63 39085.195),(64 39202.844),(65 39464.805),(66 40010.395),(67 40133.53),(68 39157.363),(69 38544.445),(70 38459.934),(71 37980.98),(72 37754.21),(73 37675.688),(74 37437.344),(75 37233.04),(76 37324.844),(77 36780.438),(78 36930.62),(79 37496.797),
(1 12413.036),(2 25028.8),(3 30293.383),(4 31207.645),(5 31132.297),(6 31241.475),(7 31399.16),(8 31444.344),(9 31502.13),(10 31580.307),(11 31268.371),(12 31224.922),(13 31538.832),(14 32284.037),(15 32403.74),(16 31503.13),(17 30841.623),(18 30739.234),(19 31004),(20 31829.512),(21 32037.941),(22 32062.492),(23 32159.953),(24 32064.057),(25 31610.994),(26 31493.443),(27 32271.637),(28 33745.617),(29 34513.367),(30 34641.582),(31 34693.152),(32 34478.914),(33 34130.906),(34 33952.73),(35 33656.62),(36 33802.48),(37 33924.82),(38 33574.9),(39 34155.375),(40 35018.83),(41 35360.223),(42 35410.996),(43 35646.543),(44 36276.15),(45 36271.016),(46 36368.016),(47 36141.813),(48 35821.61),(49 36321.17),(50 36679.414),(51 36914.496),(52 36516.1),(53 36034.58),(54 36205.598),(55 35901.594),(56 36415.363),(57 36694.7),(58 36950.11),(59 37411.445),(60 37887.098),(61 38072.79),(62 37754.207),(63 37515.594),(64 36926.406),(65 36583.008),(66 36880.086),(67 37051.805),(68 35959.523),(69 35665.023),(70 35761.22),(71 36295.44),(72 36008.785),(73 35601.83),(74 35416.88),(75 35577.727),(76 35335.457),(77 35188.098),(78 35526.75),(79 35533.094),
(1 12409.667),(2 24967.514),(3 30191.453),(4 30250.059),(5 29668.746),(6 29689.066),(7 30329.598),(8 30619.281),(9 30821.375),(10 30602.08),(11 30454.365),(12 31082.096),(13 31288.12),(14 31227.664),(15 31337.986),(16 31133.838),(17 31163.105),(18 31920.3),(19 31810.662),(20 31866.043),(21 31119.998),(22 30755.656),(23 30699.068),(24 31126.2),(25 30743.006),(26 30964.418),(27 31119.068),(28 31423.625),(29 31810.664),(30 31265.484),(31 32124.637),(32 33211.406),(33 32543.04),(34 31597.236),(35 31879.559),(36 32608.105),(37 32599.91),(38 33014.15),(39 33722.965),(40 33556.848),(41 33061.555),(42 33480.78),(43 33944.957),(44 33931.074),(45 33965.02),(46 34546.055),(47 34616.07),(48 33984.043),(49 33750.965),(50 34131.832),(51 34656.047),(52 34912.07),(53 34597.94),(54 34131.617),(55 34292.684),(56 34634.563),(57 34581.523),(58 34404.332),(59 34425.22),(60 34282.883),(61 34597.816),(62 35174.332),(63 34497.426),(64 34266.816),(65 34848.465),(66 35507.54),(67 34981.152),(68 34300.438),(69 34308.52),(70 34674.293),(71 35038.426),(72 34962.445),(73 33672.78),(74 32381.44),(75 32622.18),(76 33272.598),(77 33478.75),(78 34079.574),(79 33419.83),
