q, (a, b, c)
1.5, (-784286885502.8245, 1380012.9466390326, 784279858088.3867)
2.5, (-266197739618.17825, 489495.83235660376, 266194222721.06558)
3.5, (-34757766.571170375, 12.485885825930328, 25001174.82063249)
4.5, (-33575015.49005634, 24.309967753564553, 28223300.58636442)
5.5, (-31824063.164758887, 26.29584355474475, 26586417.759316903)
6.5, (-26907407.4554448, 8.816370515663356, 18476643.82333606)
7.5, (-24611342.013263125, 13.346655477807852, 19472819.6708275)
8.5, (-22774449.061658494, 11.009936697314041, 18138326.96556924)
9.5, (-22645928.701742414, 8.334833784911947, 16394070.974819968)
10.5, (-18174358.518997937, 6.066607144489712, 12881157.75318936)
11.5, (-13125567.82010204, 13.23906669024238, 11305206.463698188)
12.5, (-11752693.212725148, 7.422536102417576, 8820560.934794093)
13.5, (-9607742.61237424, 36.934027773430614, 10858068.356359273)
14.5, (-7667541.568044591, 10.090306575080339, 7043900.027616044)
15.5, (-9304219.353297772, 6.324235116036715, 6964057.30759137)
16.5, (-9131170.814606765, 4.602618059085436, 6361613.350247362)
17.5, (-7562862.382908805, 5.24870751207186, 5536594.269859304)
18.5, (-6796929.890642584, 4.397820726700429, 4659579.424444893)
19.5, (-6358624.810894208, 4.808450553721158, 4593681.258664927)
20.5, (-5028295.799716014, 3.8305262842073375, 3453804.2507931897)
21.5, (-4358855.54489288, 4.228398067772117, 3089113.714777619)
22.5, (-4295154.478148805, 4.151421043353088, 2982310.381043907)
23.5, (-4159134.785100384, 4.086344078159011, 2988734.4940849226)
24.5, (-3410073.1392023796, 3.703396533054943, 2393300.762415041)
25.5, (-3156002.468224345, 4.681171618261091, 2353444.6459081494)
26.5, (-2924526.4593085903, 4.469548266508986, 2257713.546554616)
27.5, (-2434852.2787489453, 3.9587929954375825, 1798967.229691482)
28.5, (-2442149.4665956656, 4.008835659656443, 1819014.380717203)
29.5, (-2326667.45282016, 2.9036306456314405, 1533357.4283001479)
30.5, (-1795357.0835172923, 3.967976220560845, 1388562.3703149296)
31.5, (-1645071.6150597718, 3.2269169571995047, 1164292.0163661821)
32.5, (-1555210.7200308687, 2.9889519477744226, 1095588.4146056522)
33.5, (-1602926.7181191933, 2.449048098021609, 1044835.5860132263)
34.5, (-1357856.5342147264, 2.809378471791704, 944818.8121776226)
35.5, (-1283706.5836371519, 2.602512924889161, 880636.6339992061)
36.5, (-977120.0962952246, 3.108629622962907, 734767.3529511678)
37.5, (-988563.6100865882, 3.7779692105091316, 788655.2794791004)
38.5, (-902944.6929631006, 2.7762864534167613, 650385.5253626462)
39.5, (-751446.3386400644, 3.3343690546632847, 610068.7755859904)
40.5, (-822419.2569676875, 3.000505412033714, 627915.4723187975)
41.5, (-694897.5196482681, 3.026404005194987, 545009.2643170732)
42.5, (-659472.1660523609, 2.9347850893210228, 514924.4636820671)
43.5, (-667560.1267076251, 2.621092312504838, 492043.9262579615)
44.5, (-578937.3008225714, 2.5654740475743263, 441059.5826031162)
45.5, (-401340.5323866619, 5.027144418197303, 418080.4570130553)
46.5, (-508765.0774382456, 2.614036755931588, 395309.8112459797)
47.5, (-437560.229344543, 2.8779900613367912, 359027.7253715229)
48.5, (-423462.82746270095, 2.682791722289927, 346002.8869735743)
49.5, (-431664.4819988828, 2.2086549387361245, 316946.3962413291)
50.5, (-418606.64821347705, 2.162160060584978, 309690.5004444902)
51.5, (-442710.3494578213, 1.9445959061922597, 303421.4424880472)
52.5, (-423784.47660709603, 1.8980438830679711, 294320.7032949217)
53.5, (-377727.3990132997, 1.9610280832748188, 267618.5959701828)
54.5, (-357588.34743479744, 2.0836768956461333, 264962.3039958722)
55.5, (-338714.3145455348, 2.0151481632002612, 250641.23182112814)
56.5, (-377131.78970884, 1.5121032107204384, 235774.07071095268)
57.5, (-281342.71578729106, 2.440674483689641, 245304.28170226436)
58.5, (-337679.0955255731, 1.499197675836552, 216498.20327338864)
59.5, (-100793.9464359313, 17.16201837300155, 230827.795874408)
60.5, (-248694.9422047612, 2.0488640570889296, 197998.52444593064)
61.5, (-248487.06651071963, 2.0937254556390714, 199760.57348342345)
62.5, (-227248.24499528867, 2.1513635759123346, 188290.84601421587)
63.5, (-255378.35392074406, 1.650276843117283, 183750.74832389547)
64.5, (-254468.96063497014, 1.6051216042805396, 178303.4729910719)
65.5, (-247119.6755650885, 1.4861835437225994, 168075.29497869953)
66.5, (-254113.1951124595, 1.335469663918378, 162651.8712509185)
67.5, (-273120.8533270108, 1.1577818681833767, 154190.52905617343)
68.5, (-234004.70973702273, 1.3010382824936957, 149996.21434886096)
69.5, (-198405.5417029235, 1.609373905669239, 147089.3181478218)
70.5, (-205133.57144983116, 1.3355813783043098, 134258.22985435123)
71.5, (-194033.01204579932, 1.4933871203410316, 139942.67791764683)
72.5, (-173488.73907838183, 1.485574868631365, 128893.00375832067)
73.5, (-177183.16644495947, 1.4852865477144341, 131836.3900670016)
74.5, (-163822.6659839258, 1.500886385898202, 122965.49467104801)
75.5, (-161191.8021359505, 1.4139265073497511, 117353.41003175451)
76.5, (-110312.01346160585, 2.254144874036262, 112634.96471255386)
77.5, (-122247.27323422779, 1.7391021689759163, 105650.48160439431)
78.5, (-44737.83571859359, 12.344102981706602, 109987.00371490073)
79.5, (-129419.2336099941, 1.4510868774654067, 99307.48119036872)
80.5, (-71627.94340212877, 3.5129880995168508, 101736.18806773105)
81.5, (-91815.86366951859, 2.1326199620093034, 94950.63408011397)
82.5, (-101858.31810526249, 1.7954147820353439, 92448.05834842376)
83.5, (-119845.46932557157, 1.3070579541480143, 87827.04663583371)
84.5, (-123874.80599340833, 1.2367819757457088, 85247.1045268456)
85.5, (-100879.4630799503, 1.5184422174139693, 83376.51632967351)
86.5, (-80141.12459543621, 2.0409046860990006, 79983.47613095888)
87.5, (-96971.05456185158, 1.373883742009618, 76004.50937156501)
88.5, (-83384.20031527696, 1.697751221453132, 77302.49623206443)
89.5, (-77770.8871627796, 1.6245951362057662, 71802.28999841675)
90.5, (-82627.37938034371, 1.4254271664083447, 68545.65309188663)
91.5, (-82957.46158512916, 1.346708937675741, 67298.57883278311)
92.5, (-86708.268359814, 1.1982877451815472, 64738.900628281925)
93.5, (-105146.2002132353, 0.9305294307946282, 61820.77917474607)
94.5, (-100893.34714127866, 0.9299512508163852, 58800.33589487858)
95.5, (-102063.42155252963, 0.8789503735554685, 56954.29406374066)
96.5, (-78913.45853740654, 1.1159805418630544, 56955.13939573248)
97.5, (-84618.106405807, 1.018034653109509, 55194.05354234737)
98.5, (-66793.92051941989, 1.357549390358131, 55079.27508441181)
99.5, (-85033.10245873139, 0.9326116787212203, 50373.1779446905)
100.5, (-20084.33023785336, 7.933550295557934, 52423.18288309818)
101.5, (-62143.85641109636, 1.2052572939550137, 48350.47496964972)
102.5, (-46532.340525691376, 1.6143228044975524, 46702.05025874941)
103.5, (-16624.885345907962, 9.488214821068713, 45888.814955500195)
104.5, (-41221.71197807267, 1.6133082704733848, 42902.52041753106)
105.5, (-23686.489238627968, 3.843432646549709, 42280.019909675815)
106.5, (-36522.25103167848, 1.5451676290829168, 37926.89518225754)
107.5, (-16524.196738512903, 5.924082564859713, 38269.70679702244)
108.5, (-23510.393769242106, 2.881839531514655, 36345.7462070279)
109.5, (-12067.897318844596, 11.355731928296018, 36869.30577877394)
110.5, (-11523.154706956959, 13.464782330505656, 35874.723139640104)
111.5, (-12173.659608277067, 15.953573436318285, 36348.969927945014)
112.5, (-17124.922014584816, 4.355834674006398, 33780.37320431091)
113.5, (-15105.019238262354, 4.107382923899607, 30878.878467850904)
114.5, (-11150.413155670882, 7.215666166264484, 29448.215135113795)
115.5, (-8791.607882791586, 10.040275133095452, 28484.83737686465)
116.5, (-9824.464472117514, 5.927428486582865, 26995.64398183923)
117.5, (-10002.71899479921, 8.258693818372237, 27056.498439689993)
118.5, (-7962.371354035817, 7.508046884126729, 24839.568852261647)
119.5, (-7130.039947612874, 8.77680573888645, 24408.209847222646)
120.5, (-22553.61406445485, 1.1517699112039783, 22518.516181241088)
121.5, (-13968.158713904722, 2.141339010825309, 22234.132186183317)
122.5, (-13165.225063414407, 2.067723548678339, 20984.273041241227)
123.5, (-13835.11687256657, 1.7535748100126367, 20232.998979466196)
124.5, (-14552.412645571203, 1.5204313200392399, 19689.04930954121)
125.5, (-13231.290352443955, 1.6387314647761733, 18926.530630491434)
126.5, (-20259.352799004766, 1.0205863464638811, 18518.700103078267)
127.5, (-27267.51048982255, 0.7609820986223762, 17721.78356754178)
128.5, (-26585.47954951493, 0.7387002032521466, 17424.74380150796)
129.5, (-19479.34881580209, 0.9250982687945294, 16617.3235767511)
130.5, (-18074.219762563105, 0.9778156033223182, 16051.315066134985)
131.5, (-16230.589955721396, 1.0539948282909732, 15495.17778928541)
132.5, (-13077.208136313186, 1.2715729406896468, 14832.741668797767)
133.5, (-14670.51401105838, 1.038243494958677, 14491.940432326966)
134.5, (-13866.90164289036, 1.0639968041463148, 13805.1950217529)
135.5, (-3975767.9104124913, 120938.34463470949, 3987794.7069607913)
136.5, (-9077.77691045783, 1.564604285882588, 13166.898060957496)
137.5, (-7422.3874439946585, 1.860965860750803, 12658.189487619802)
138.5, (-32491212.71680665, 908773.9425033759, 32501870.60695636)
139.5, (-3008.5123969471856, 10.258821017706822, 12340.484816956108)
