1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1306386.6),(2 5049089.5),(3 10915511),(4 18755298),(5 28415296),(6 39672132),(7 52085584),(8 65021804),(9 78349590),(10 91766456),(11 105001220),(12 118114330),(13 130866470),(14 142863180),(15 154168880),(16 164140690),(17 172559150),(18 179663280),(19 185959540),(20 191470900),(21 196615380),(22 200769390),(23 203483200),(24 205344210),(25 206371920),(26 207232910),(27 207567230),(28 208125760),(29 209801360),(30 212742740),(31 217633800),(32 224126130),(33 232593840),(34 242624300),(35 253866580),(36 266103980),(37 280142240),(38 295483360),(39 312582180),(40 331245300),(41 351621600),(42 373300480),(43 395562980),(44 418511000),(45 441426080),(46 463030800),(47 483317980),(48 503121820),(49 521675420),(50 539294700),(51 556124500),(52 571370000),(53 585157500),(54 599178050),(55 613417100),(56 625465100),(57 636627700),(58 647760830),(59 659668100),(60 670816000),(61 682307650),(62 693661600),(63 704688800),(64 716836900),(65 729156700),(66 741724400),(67 755087550),(68 768519200),(69 780708540),(70 791155800),(71 800616640),(72 808709400),(73 816372030),(74 821957440),(75 824529600),(76 825061200),(77 823128640),(78 819535940),(79 814686500),
(1 7551.214),(2 8185.793),(3 8910.7295),(4 8769.362),(5 9238.621),(6 9244.3),(7 9334.099),(8 9688.025),(9 9757.499),(10 9699.71),(11 9636.965),(12 9704.576),(13 9805.263),(14 9770.052),(15 9835.837),(16 9707.865),(17 9986.689),(18 10086.878),(19 9976.387),(20 10076.772),(21 10043.085),(22 9858.413),(23 9928.782),(24 10003.469),(25 9923.163),(26 9935.65),(27 10047.278),(28 9896.966),(29 9984.708),(30 10122.488),(31 10037.142),(32 10149.062),(33 10128.516),(34 10107.153),(35 10278.302),(36 10261.975),(37 10182.174),(38 10188.644),(39 10138.075),(40 10215.648),(41 10211.56),(42 10140.588),(43 10279.592),(44 10271.539),(45 10209.833),(46 10313.276),(47 10275.744),(48 10309.869),(49 10231.877),(50 10236.654),(51 10245.615),(52 10302.539),(53 10360.265),(54 10366.811),(55 10345.075),(56 10314.943),(57 10256.445),(58 10426.8125),(59 10417.934),(60 10533.48),(61 10490.506),(62 10379.878),(63 10560.671),(64 10707.219),(65 10719.805),(66 10705.444),(67 10532.816),(68 10483.561),(69 10596.257),(70 10504.049),(71 10548.309),(72 10568.074),(73 10512.176),(74 10591.804),(75 10607.849),(76 10658.748),(77 10566.026),(78 10517.746),(79 10480.711),
(1 7069.008),(2 7631.9326),(3 8210.367),(4 8435.476),(5 8663.644),(6 8912.622),(7 9046.625),(8 9101.081),(9 9145.067),(10 9200.214),(11 9343.015),(12 9234.2705),(13 9400.214),(14 9339.438),(15 9398.991),(16 9334.087),(17 9685.867),(18 9710.38),(19 9604.439),(20 9654.277),(21 9537.028),(22 9680.414),(23 9704.779),(24 9766.262),(25 9858.522),(26 9708.5),(27 9646.084),(28 9754.008),(29 9781.36),(30 9766.258),(31 9750.05),(32 9799.241),(33 9667.462),(34 9668.083),(35 9774.378),(36 9747.106),(37 9742.81),(38 9730.346),(39 9866.966),(40 9720.586),(41 9738.405),(42 9776.441),(43 10051.571),(44 9944.748),(45 10005.542),(46 9920.096),(47 9928.941),(48 10051.566),(49 9978.277),(50 10098.664),(51 10227.701),(52 10124.335),(53 10070.843),(54 10093.571),(55 10056.537),(56 10165.482),(57 10167.819),(58 10177.523),(59 10120.417),(60 10117.465),(61 10037.745),(62 10110.105),(63 10053.478),(64 10102.738),(65 10110.788),(66 10185.321),(67 10147.492),(68 9985.026),(69 9960.288),(70 10013.5625),(71 9975.86),(72 9844.338),(73 9919.198),(74 9891.132),(75 9901.078),(76 9945.825),(77 9799.8955),(78 9821.173),(79 9880.097),
(1 6976.942),(2 7556.2695),(3 7987.324),(4 7991.521),(5 8478.813),(6 8398.361),(7 8640.249),(8 8764.908),(9 8995.433),(10 8866.147),(11 8933.7),(12 9001.892),(13 9003.286),(14 8939.762),(15 9027.907),(16 9153.131),(17 9227.076),(18 9319.442),(19 9121.499),(20 9240.351),(21 9409.155),(22 9316.428),(23 9387.143),(24 9471.234),(25 9459.719),(26 9360.137),(27 9485.692),(28 9488.993),(29 9526.414),(30 9513.978),(31 9652.813),(32 9604.255),(33 9535.124),(34 9571.518),(35 9713.914),(36 9639.897),(37 9551.159),(38 9458.433),(39 9580.955),(40 9621.333),(41 9501.77),(42 9524.535),(43 9504.767),(44 9468.882),(45 9513.661),(46 9476.566),(47 9433.233),(48 9631.8),(49 9631.828),(50 9570.299),(51 9713.538),(52 9837.622),(53 9767.791),(54 9644.133),(55 9614.986),(56 9744.303),(57 9692.439),(58 9995.186),(59 9941.923),(60 9669.48),(61 9760.252),(62 9835.022),(63 9854.313),(64 9919.356),(65 9868.535),(66 9830.474),(67 9784.982),(68 9761.631),(69 9836.655),(70 9853.555),(71 9812.253),(72 9494.042),(73 9578.528),(74 9601.532),(75 9659.96),(76 9556.586),(77 9650.967),(78 9689.567),(79 9597.578),
(1 6761.9473),(2 7417.9297),(3 7720.321),(4 7998.4775),(5 8138.5376),(6 8132.213),(7 8404.9795),(8 8588.416),(9 8373.2705),(10 8616.154),(11 8542.741),(12 8645.543),(13 8760.738),(14 8715.916),(15 8851.781),(16 8746.439),(17 8755.643),(18 8748.051),(19 8866.707),(20 8806.925),(21 8948.962),(22 8863.637),(23 8922.453),(24 8977.607),(25 8971.179),(26 9103.982),(27 9103.797),(28 9012.022),(29 9191.539),(30 9064.128),(31 9015.562),(32 9039.348),(33 9122.023),(34 9209.147),(35 9105.187),(36 9072.288),(37 8911.04),(38 9172.333),(39 9166.443),(40 9189.927),(41 9051.829),(42 8975.367),(43 9152.846),(44 9065.984),(45 9098.602),(46 9059.277),(47 9021.506),(48 9109.392),(49 9110.6),(50 9058.01),(51 9104.623),(52 9219.6),(53 9113.518),(54 9185.289),(55 9105.427),(56 9086.198),(57 9084.427),(58 9127.423),(59 9102.242),(60 9123.292),(61 9121.99),(62 9092.081),(63 8960.341),(64 9028.317),(65 9125.792),(66 8976.261),(67 9055.685),(68 8986.613),(69 9021.778),(70 8975.458),(71 9224.398),(72 9128.709),(73 9047.868),(74 9189.659),(75 9177.38),(76 9297.759),(77 9247.607),(78 9151.544),(79 9337.66),
(1 6404.5205),(2 6955.5513),(3 7368.6094),(4 7672.7324),(5 7938.4873),(6 7897.3555),(7 8144.2407),(8 8342.169),(9 8360.07),(10 8456.45),(11 8395.319),(12 8390.982),(13 8507.356),(14 8626.536),(15 8545.089),(16 8634.12),(17 8834.448),(18 8728.4),(19 8732.848),(20 8674.213),(21 8685.312),(22 8774.149),(23 8753.108),(24 8765.442),(25 8803.465),(26 8745.45),(27 8769.076),(28 8863.135),(29 8845.135),(30 8792.413),(31 8839.558),(32 8789.882),(33 8730.037),(34 8736.098),(35 8775.839),(36 8688.419),(37 8618.562),(38 8852.873),(39 8746.681),(40 8806.386),(41 8839.919),(42 8850.83),(43 8749.055),(44 8744.1455),(45 8728.402),(46 8880.431),(47 8838.235),(48 8833.421),(49 8940.9375),(50 9080.004),(51 9085.671),(52 9120.673),(53 9178.017),(54 8992.451),(55 9161.095),(56 9229.177),(57 9225.826),(58 9365.154),(59 9297.895),(60 9454.786),(61 9413.216),(62 9331.374),(63 9264.252),(64 9409.182),(65 9403.418),(66 9440.907),(67 9337.696),(68 9280.935),(69 9337.51),(70 9259.442),(71 9238.569),(72 9211.686),(73 9143.132),(74 9151.411),(75 9124.951),(76 9008.865),(77 8881.376),(78 8924.029),(79 8848.399),
(1 6149.432),(2 6765.8022),(3 7111.201),(4 7290.1533),(5 7361.559),(6 7474.8364),(7 7558.2446),(8 7904.1924),(9 7901.4956),(10 8068.0366),(11 8068.442),(12 8069.2373),(13 7950.2324),(14 8075.898),(15 8147.6934),(16 8204.935),(17 8266.855),(18 8335.597),(19 8250.84),(20 8383.683),(21 8421.649),(22 8464.52),(23 8462.034),(24 8404.75),(25 8294.157),(26 8239.207),(27 8488.869),(28 8459.457),(29 8553.171),(30 8702.011),(31 8555.01),(32 8483.34),(33 8609.7),(34 8596.648),(35 8512.637),(36 8724.457),(37 8665.449),(38 8686.182),(39 8692.802),(40 8773.436),(41 8789.6),(42 8746.269),(43 8629.225),(44 8715.938),(45 8681.853),(46 8711.649),(47 8659.275),(48 8660.384),(49 8710.703),(50 8907.905),(51 8791.814),(52 8771.348),(53 8805.983),(54 8729.426),(55 8781.188),(56 8763.145),(57 8795.629),(58 8906.713),(59 8898.278),(60 8880.672),(61 8808.807),(62 8867.989),(63 8932.757),(64 9077.446),(65 8953.316),(66 8933.144),(67 8903.025),(68 8803.567),(69 8746.008),(70 8726.359),(71 8745.674),(72 8778.335),(73 8746.918),(74 8700.646),(75 8729.101),(76 8797.485),(77 8584.346),(78 8751.636),(79 8624.001),
(1 5863.0957),(2 6426.061),(3 6776.8286),(4 6921.398),(5 7070.7314),(6 7283.4805),(7 7346.9453),(8 7476.628),(9 7483.3237),(10 7696.6387),(11 7769.993),(12 7958.5137),(13 7960.8706),(14 7952.5884),(15 7963.103),(16 7991.735),(17 8163.1753),(18 8095.6),(19 8136.261),(20 8076.8247),(21 8213.427),(22 8060.7017),(23 8150.8115),(24 8130.476),(25 8217.749),(26 8302.158),(27 8395.119),(28 8189.9214),(29 8388.909),(30 8344.713),(31 8304.933),(32 8320.341),(33 8522.369),(34 8410.446),(35 8480.133),(36 8400.397),(37 8317.111),(38 8290.485),(39 8390.877),(40 8391.41),(41 8299.223),(42 8344.642),(43 8327.277),(44 8562.149),(45 8403.686),(46 8327.826),(47 8298.981),(48 8423.662),(49 8247.306),(50 8180.711),(51 8410.174),(52 8441.582),(53 8384.957),(54 8325.19),(55 8387.592),(56 8353.554),(57 8359.447),(58 8385.96),(59 8525.397),(60 8499.068),(61 8486.821),(62 8458.123),(63 8548.929),(64 8466.917),(65 8420.2),(66 8459.841),(67 8400.647),(68 8411.988),(69 8406.414),(70 8382.484),(71 8388.377),(72 8242.327),(73 8409.354),(74 8392.052),(75 8360.945),(76 8387.069),(77 8394.262),(78 8501.4795),(79 8560.747),
(1 5642.075),(2 6295.7725),(3 6692.095),(4 6840.8975),(5 7134.4277),(6 7236.9634),(7 7423.037),(8 7629.533),(9 7607.672),(10 7584.326),(11 7616.4067),(12 7593.4814),(13 7754.3154),(14 7815.2524),(15 7886.4507),(16 7761.3643),(17 7741.452),(18 7844.0317),(19 7869.464),(20 7920.6494),(21 7841.4775),(22 7814.5913),(23 7795.362),(24 7799.783),(25 7908.9937),(26 7904.788),(27 7855.163),(28 7879.3057),(29 7893.54),(30 8005.4233),(31 7981.2314),(32 8094.3916),(33 8048.2324),(34 7980.482),(35 8120.066),(36 8036.3535),(37 7923.6616),(38 7990.5923),(39 8068.3037),(40 8063.678),(41 8033.54),(42 8092.8267),(43 8059.0854),(44 8019.9575),(45 8029.2314),(46 8121.891),(47 8129.8726),(48 8218.987),(49 8056.608),(50 8226.874),(51 8453.237),(52 8255.183),(53 8268.743),(54 8205.918),(55 8338.547),(56 8247.354),(57 8374.015),(58 8240.376),(59 8343.338),(60 8438.365),(61 8247.655),(62 8214.271),(63 8368.843),(64 8297.504),(65 8201.615),(66 8365.472),(67 8351.799),(68 8246.47),(69 8175.406),(70 8165.9297),(71 8244.218),(72 8135.4136),(73 8129.77),(74 8064.7427),(75 8156.4736),(76 8060.318),(77 8048.3286),(78 8106.048),(79 7986.361),
(1 5482.028),(2 6028.098),(3 6373.961),(4 6538.917),(5 6648.6807),(6 6630.42),(7 6844.3296),(8 6884.7686),(9 6984.825),(10 7092.299),(11 7049.2656),(12 7139.7344),(13 7160.797),(14 7288.043),(15 7463.156),(16 7512.642),(17 7484.695),(18 7518.1274),(19 7524.023),(20 7582.0146),(21 7506.005),(22 7449.8037),(23 7456.949),(24 7411.0776),(25 7668.2617),(26 7541.5728),(27 7661.6055),(28 7635.107),(29 7620.6445),(30 7636.7363),(31 7828.339),(32 7682.982),(33 7643.583),(34 7748.0864),(35 7724.769),(36 7881.031),(37 7803.82),(38 7640.3726),(39 7691.2437),(40 7688.9614),(41 7798.149),(42 7655.724),(43 7617.831),(44 7721.024),(45 7693.125),(46 7708.3237),(47 7745.1943),(48 7783.83),(49 7792.2354),(50 7888.0103),(51 7899.1265),(52 7811.4214),(53 7899.1577),(54 7802.813),(55 7879.503),(56 7963.7666),(57 8023.7925),(58 7963.8906),(59 8094.6987),(60 8157.9473),(61 8026.3965),(62 8013.3423),(63 8117.6157),(64 7998.654),(65 7927.301),(66 7919.477),(67 7860.4243),(68 7757.2676),(69 7780.83),(70 7881.178),(71 7819.5796),(72 7753.5835),(73 7724.0215),(74 7652.0225),(75 7772.0796),(76 7854.4224),(77 7678.3184),(78 7871.8345),(79 7723.1724),
(1 5330.9277),(2 5729.914),(3 6084.9355),(4 6298.2993),(5 6430.4673),(6 6471.188),(7 6608.1733),(8 6727.738),(9 6826.71),(10 6995.6084),(11 7010.2114),(12 7117.022),(13 7153.2124),(14 7164.4907),(15 7181.9673),(16 7164.4624),(17 7326.6465),(18 7340.089),(19 7251.134),(20 7314.9375),(21 7213.6396),(22 7148.287),(23 7180.8496),(24 7302.5786),(25 7301.412),(26 7349.473),(27 7279.7344),(28 7310.703),(29 7338.4077),(30 7376.695),(31 7408.7837),(32 7321.523),(33 7284.785),(34 7362.0493),(35 7349.989),(36 7416.5796),(37 7470.7705),(38 7496.997),(39 7510.9),(40 7451.5815),(41 7546.31),(42 7482.541),(43 7462.1704),(44 7628.6997),(45 7550.7617),(46 7509.8403),(47 7581.0854),(48 7518.1274),(49 7608.38),(50 7671.2764),(51 7721.745),(52 7783.7646),(53 7706.324),(54 7762.3203),(55 7710.593),(56 7776.031),(57 7747.7935),(58 7759.4927),(59 7742.14),(60 7653.687),(61 7625.237),(62 7646.396),(63 7621.1367),(64 7705.45),(65 7607.9536),(66 7725.8296),(67 7659.7095),(68 7597.2783),(69 7581.996),(70 7538.651),(71 7501.6694),(72 7640.188),(73 7623.378),(74 7607.9243),(75 7683.314),(76 7590.996),(77 7603.9517),(78 7744.6465),(79 7647.49),
(1 5049.1016),(2 5589.961),(3 5951.481),(4 6238.3433),(5 6164.661),(6 6330.57),(7 6434.154),(8 6487.817),(9 6579.4395),(10 6711.188),(11 6764.071),(12 6774.5205),(13 6905.8086),(14 6796.593),(15 6994.2397),(16 6964.997),(17 6985.5093),(18 6996.5586),(19 6911.3643),(20 7049.554),(21 7137.2256),(22 7036.6885),(23 7066.304),(24 6997.0737),(25 7122.477),(26 7087.87),(27 7095.0054),(28 7158.4707),(29 7179.104),(30 7329.0317),(31 7346.508),(32 7292.097),(33 7317.35),(34 7286.1084),(35 7346.1543),(36 7310.2314),(37 7344.189),(38 7306.818),(39 7306.494),(40 7257.44),(41 7313.3345),(42 7230.363),(43 7303.1006),(44 7319.1016),(45 7346.156),(46 7339.1533),(47 7375.959),(48 7445.282),(49 7479.525),(50 7406.246),(51 7509.7466),(52 7376.2),(53 7385.175),(54 7405.803),(55 7530.094),(56 7525.7637),(57 7503.6313),(58 7619.4814),(59 7525.334),(60 7631.5522),(61 7677.497),(62 7618.395),(63 7570.044),(64 7483.331),(65 7622.659),(66 7583.0586),(67 7650.159),(68 7411.98),(69 7493.7363),(70 7430.883),(71 7368.9946),(72 7465.83),(73 7317.3696),(74 7297.895),(75 7336.025),(76 7283.643),(77 7213.1206),(78 7292.765),(79 7184.883),
(1 4820.615),(2 5397.752),(3 5760.921),(4 5932.5327),(5 5991.2104),(6 6025.0137),(7 6147.2515),(8 6235.4688),(9 6320.0483),(10 6461.137),(11 6469.152),(12 6434.285),(13 6556.655),(14 6500.5225),(15 6666.231),(16 6635.891),(17 6628.0537),(18 6724.656),(19 6635.5854),(20 6769.827),(21 6741.9683),(22 6615.067),(23 6670.845),(24 6658.845),(25 6653.582),(26 6602.077),(27 6692.091),(28 6749.7944),(29 6930.9287),(30 6918.927),(31 6897.4194),(32 6845.8066),(33 6884.2783),(34 6823.7056),(35 6930.128),(36 6925.7285),(37 6897.0127),(38 6778.142),(39 6826.614),(40 6812.322),(41 6837.087),(42 6887.5386),(43 6931.3228),(44 6961.5205),(45 6819.687),(46 6815.7954),(47 7025.136),(48 7035.9453),(49 7018.273),(50 7021.972),(51 7086.349),(52 7164.977),(53 7120.3604),(54 7161.4634),(55 7122.663),(56 7081.083),(57 7071.3667),(58 7135.233),(59 7145.693),(60 7018.4644),(61 7067.8247),(62 7130.466),(63 7139.1763),(64 7183.2783),(65 7056.6045),(66 7148.522),(67 7139.29),(68 7154.9854),(69 7063.9263),(70 7108.0947),(71 7108.0835),(72 7168.7246),(73 7000.7764),(74 7031.2295),(75 6996.056),(76 6958.834),(77 6953.987),(78 6959.681),(79 6871.0176),
(1 4689.6084),(2 5119.1587),(3 5501.495),(4 5762.8335),(5 5860.881),(6 5898.4224),(7 6069.5757),(8 6068.695),(9 6176.6206),(10 6228.1533),(11 6265.411),(12 6264.8306),(13 6390.7153),(14 6474.1323),(15 6595.8184),(16 6485.3247),(17 6516.6675),(18 6522.9795),(19 6527.467),(20 6491.43),(21 6532.503),(22 6565.1514),(23 6591.537),(24 6576.0376),(25 6520.923),(26 6651.2554),(27 6750.504),(28 6637.5083),(29 6680.9194),(30 6757.2104),(31 6778.241),(32 6726.675),(33 6640.5864),(34 6725.192),(35 6745.345),(36 6709.7065),(37 6743.7173),(38 6712.76),(39 6786.937),(40 6769.8774),(41 6636.874),(42 6654.104),(43 6749.5273),(44 6750.8013),(45 6703.5117),(46 6719.5693),(47 6797.8325),(48 6653.403),(49 6712.353),(50 6645.7983),(51 6781.46),(52 6736.452),(53 6773.982),(54 6876.003),(55 6883.7944),(56 6797.1616),(57 6878.9717),(58 6949.643),(59 7076.7554),(60 6945.65),(61 6997.1953),(62 6875.7695),(63 6972.984),(64 7062.421),(65 6853.4795),(66 6862.8105),(67 6844.0405),(68 6842.835),(69 6795.1597),(70 6781.5874),(71 6757.196),(72 6739.7617),(73 6799.414),(74 6834.2573),(75 6751.59),(76 6754.2056),(77 6773.6943),(78 6866.6816),(79 6762.671),
(1 4609.48),(2 5067.1255),(3 5311.1973),(4 5548.5015),(5 5637.1123),(6 5567.458),(7 5746.427),(8 5808.1953),(9 5910.649),(10 5995.059),(11 6090.7207),(12 6064.726),(13 6154.9927),(14 6300.206),(15 6351.9907),(16 6260.0947),(17 6323.844),(18 6370.763),(19 6336.1416),(20 6349.756),(21 6358.351),(22 6366.634),(23 6443.7314),(24 6368.9805),(25 6284.497),(26 6351.002),(27 6424.5366),(28 6340.211),(29 6458.876),(30 6407.526),(31 6419.494),(32 6460.6284),(33 6335.372),(34 6391.6626),(35 6522.3765),(36 6395.0977),(37 6525.433),(38 6445.726),(39 6461.995),(40 6397.5313),(41 6406.133),(42 6419.275),(43 6465.3037),(44 6419.8843),(45 6430.2744),(46 6490.0635),(47 6476.384),(48 6542.612),(49 6477.974),(50 6591.595),(51 6603.134),(52 6548.3833),(53 6525.5127),(54 6508.6807),(55 6675.085),(56 6642.5913),(57 6658.7036),(58 6626.0537),(59 6568.1455),(60 6743.945),(61 6825.06),(62 6756.9087),(63 6813.4653),(64 6806.337),(65 6704.992),(66 6841.0874),(67 6795.242),(68 6853.8438),(69 6693.176),(70 6673.128),(71 6785.291),(72 6746.3496),(73 6571.7373),(74 6706.286),(75 6594.547),(76 6682.885),(77 6502.1294),(78 6557.8574),(79 6489.777),
(1 4358.943),(2 4825.283),(3 5028.282),(4 5322.9824),(5 5450.569),(6 5530.278),(7 5674.3965),(8 5743.6577),(9 5829.6616),(10 5913.895),(11 5982.4824),(12 5921.798),(13 6020.3496),(14 6083.77),(15 6264.8516),(16 6242.472),(17 6298.5166),(18 6252.507),(19 6394.354),(20 6258.656),(21 6320.5903),(22 6274.711),(23 6312.6094),(24 6260.3564),(25 6322.3735),(26 6354.0166),(27 6406.4844),(28 6398.0244),(29 6487.363),(30 6369.062),(31 6318.1016),(32 6448.699),(33 6338.7383),(34 6429.4883),(35 6388.1304),(36 6287.8467),(37 6311.558),(38 6362.043),(39 6414.839),(40 6390.6577),(41 6359.8994),(42 6392.6885),(43 6386.913),(44 6375.3086),(45 6343.676),(46 6333.813),(47 6454.1914),(48 6377.577),(49 6349.2188),(50 6470.6113),(51 6525.769),(52 6518.085),(53 6489.0576),(54 6533.322),(55 6599.225),(56 6568.609),(57 6532.7),(58 6637.6426),(59 6627.427),(60 6662.0493),(61 6530.3535),(62 6558.823),(63 6654.74),(64 6603.901),(65 6498.868),(66 6587.0283),(67 6621.156),(68 6543.535),(69 6449.7173),(70 6463.948),(71 6455.1543),(72 6426.5635),(73 6427.4023),(74 6333.5386),(75 6428.7725),(76 6382.2397),(77 6250.709),(78 6336.9023),(79 6299.141),
(1 4213.1045),(2 4797.1807),(3 4980.908),(4 5223.5586),(5 5489.1953),(6 5448.7134),(7 5591.5522),(8 5713.338),(9 5743.6226),(10 5864.987),(11 5858.487),(12 5892.7974),(13 5937.394),(14 6004.512),(15 5970.5425),(16 5936.8906),(17 5915.5),(18 5950.7974),(19 5885.738),(20 5968.342),(21 5895.8257),(22 5959.134),(23 5980.0723),(24 5942.4136),(25 5934.079),(26 6001.5728),(27 6009.7456),(28 6023.3916),(29 6046.3413),(30 6099.5586),(31 6171.6304),(32 6070.512),(33 6093.2056),(34 6054.2334),(35 6050.8486),(36 6151.679),(37 6084.4336),(38 6170.617),(39 6145.661),(40 6125.7183),(41 6120.723),(42 6186.5713),(43 6112.3813),(44 6082.4897),(45 6105.66),(46 6081.9507),(47 6107.6377),(48 6074.0684),(49 6089.542),(50 6102.648),(51 6144.914),(52 6241.0747),(53 6250.1074),(54 6255.6685),(55 6230.706),(56 6249.916),(57 6306.318),(58 6338.9272),(59 6295.428),(60 6337.148),(61 6359.731),(62 6246.767),(63 6390.8784),(64 6329.213),(65 6307.034),(66 6321.4614),(67 6276.721),(68 6213.5073),(69 6301.339),(70 6277.5327),(71 6238.2144),(72 6337.3096),(73 6345.722),(74 6356.778),(75 6372.2188),(76 6342.663),(77 6362.9663),(78 6458.0947),(79 6346.808),
(1 4019.8179),(2 4565.017),(3 4792.4956),(4 5018.9907),(5 5114.691),(6 5178.6826),(7 5359.9185),(8 5428.436),(9 5424.4707),(10 5518.9185),(11 5605.828),(12 5516.9395),(13 5562.9365),(14 5611.387),(15 5684.4854),(16 5799.9272),(17 5789.7646),(18 5887.176),(19 5825.673),(20 5862.101),(21 5913.1953),(22 5914.4507),(23 5852.2764),(24 5855.2407),(25 5932.4814),(26 5876.37),(27 6012.064),(28 5917.6226),(29 5923.7227),(30 5963.049),(31 6024.1904),(32 6051.845),(33 6122.228),(34 6033.5547),(35 5921.6284),(36 6035.189),(37 5912.5425),(38 6034.671),(39 6028.418),(40 5994.3477),(41 6000.9463),(42 6063.5166),(43 5965.9263),(44 5963.0293),(45 5974.5693),(46 5994.34),(47 6043.9937),(48 6041.927),(49 6032.631),(50 5982.878),(51 6023.4565),(52 6075.325),(53 6124.0166),(54 6081.88),(55 6155.39),(56 6189.4473),(57 6198.279),(58 6165.4277),(59 6252.959),(60 6145.9844),(61 6116.465),(62 6216.8276),(63 6210.679),(64 6204.0703),(65 6159.692),(66 6088.891),(67 6104.683),(68 6047.3223),(69 6088.8784),(70 5921.2334),(71 6055.3374),(72 5956.719),(73 5914.9375),(74 5912.55),(75 5932.8135),(76 6025.3486),(77 5940.1465),(78 5940.854),(79 5954.98),
