q, (a, b, c)
1.5, (-14030816.251682565, 39.83309980419104, 12361495.73484617)
2.5, (-133750704.95437402, 486.1330535311933, 132284861.36159758)
3.5, (-65021350260.1291, 205702.79723620196, 65019839887.31357)
4.5, (-204915791.82260957, 607.0554496786646, 203373185.51668274)
5.5, (-42569083.3138481, 70.72239059515395, 39587421.978084736)
6.5, (-24759477.833909884, 19.10896249271553, 19328406.926791128)
7.5, (-19824461.147867657, 34.14743601362718, 17367191.999315605)
8.5, (-18675911.796965197, 15.137922428057133, 13837557.278562605)
9.5, (-15980589.38363244, 10.839256336907265, 11210340.71026202)
10.5, (-10504475.706436893, 11.626014473749374, 7602943.280440692)
11.5, (-9807027.94933153, 14.506829550440663, 7624423.591324493)
12.5, (-8846482.34540452, 9.208770833782639, 6379022.576157263)
13.5, (-5674143.691576174, 13.129562167393491, 4652414.807840454)
14.5, (-5499851.240287658, 10.623231816854343, 4193320.9443971883)
15.5, (-5162193.810218877, 13.755279183198938, 4508707.103828121)
16.5, (-4288445.409225758, 12.833605812442944, 3592437.1964268563)
17.5, (-3494037.613613842, 8.113261845946823, 2618733.668777872)
18.5, (-3443851.553250245, 10.561736662365783, 2762196.845509661)
19.5, (-2598824.003854542, 8.559103408973526, 1974283.387395169)
20.5, (-2779751.905520227, 6.446164892103775, 1948215.6976507695)
21.5, (-2231857.6522441143, 6.092268777741755, 1565909.9544714014)
22.5, (-1947615.320005178, 6.615089912804359, 1360578.144505817)
23.5, (-2341515.756330382, 7.407488612675864, 1742795.379472963)
24.5, (-1666411.5194841805, 7.025992043345108, 1275531.0995984199)
25.5, (-1425188.2833103405, 5.464571763763468, 1056489.8256126824)
26.5, (-926024.9883908189, 42.71720823089397, 1252183.3662897549)
27.5, (-769876.89400267, 19.97213391213632, 851538.6933692343)
28.5, (-899066.1392607349, 9.964257073969925, 848712.2282853858)
29.5, (-864561.7252040992, 6.371729949823504, 692780.7864638222)
30.5, (-811725.6831961095, 6.936243867099056, 678387.8201182985)
31.5, (-826521.1494631697, 4.749050655423522, 622817.231922089)
32.5, (-729998.0468724874, 3.7645889997872763, 509817.99525171664)
33.5, (-460422.6519270866, 13.560971153818842, 558535.0902276429)
34.5, (-614448.5846341955, 4.865269674292769, 489406.16800316103)
35.5, (-464023.35383563465, 11.593265203579815, 513809.52244151314)
36.5, (-442800.71234600246, 23.375111880053748, 595740.872232161)
37.5, (-535081.3679200568, 5.180513145300995, 444940.98019598227)
38.5, (-452968.78813286667, 4.959483869122201, 387575.1682329749)
39.5, (-476401.68569991516, 3.2834316384697377, 334112.5338936019)
40.5, (-463029.3863791462, 4.008265975827831, 356651.0803384327)
41.5, (-440967.16439884895, 3.587100331776948, 330205.4782847553)
42.5, (-404504.0524135175, 3.302659674563955, 293056.3953575809)
43.5, (-235463.33700664665, 43.43358739317143, 381989.4400802196)
44.5, (-370610.9894968891, 2.6033722691796517, 248782.24555537303)
45.5, (-320345.3898958121, 2.982535657472615, 232536.97594507874)
46.5, (-331832.33119697165, 3.1811359552829113, 250344.17396092735)
47.5, (-315341.0283082912, 3.1131528775071997, 235127.98364712164)
48.5, (-301757.2185350198, 3.2088211997215206, 227165.73703882718)
49.5, (-264010.8081310023, 4.135977651446041, 227949.56656992258)
50.5, (-203745.97889968773, 6.687132568923984, 218368.80861425013)
51.5, (-282667.8045849446, 2.5794141735366956, 194652.80471198107)
52.5, (-249785.00855797523, 2.9868111304729714, 187398.16249576103)
53.5, (-223470.97078059055, 3.196606899145669, 175053.5215721578)
54.5, (-203360.83965876326, 4.971957319914449, 193356.12884648793)
55.5, (-180428.1938225922, 4.4362714220396615, 161572.30461594966)
56.5, (-172405.44915175988, 5.560492151501891, 169363.81979015016)
57.5, (-177251.50349712925, 4.6280190500427105, 163951.08443109939)
58.5, (-178341.1135745742, 4.201482461235455, 159271.6662623151)
59.5, (-165875.62842431664, 3.6685021918410885, 141033.21363226333)
60.5, (-164498.1508022465, 3.39152061704194, 136915.4368997656)
61.5, (-80697.99958584462, 17.61841061283073, 147039.43012308585)
62.5, (-97606.53974090655, 8.383083408820253, 128651.52702289922)
63.5, (-110475.7862032578, 5.974650753755313, 123130.91739088196)
64.5, (-96274.87534028024, 44.333978102358465, 153690.2681772252)
65.5, (-80137.4172131374, 26.864495694691122, 129655.4084909551)
66.5, (-83938.8845049264, 9.15082380281029, 115037.68335082044)
67.5, (-63641.05827698192, 16.26873298714676, 109057.07036098157)
68.5, (-71038.2794350652, 11.634161465008589, 106349.12321247657)
69.5, (-68953.52271105243, 30.561177713879488, 121796.40141711553)
70.5, (-94499.07945626063, 61.255633963718196, 145217.22820217395)
71.5, (-61636.83999726906, 22.720525449153655, 105334.06470750741)
72.5, (-85132.23136327628, 4.454860358269448, 86052.36709131657)
73.5, (-65828.38471875466, 44.38149708048027, 109467.20430031298)
74.5, (-60242.61524755449, 56.86139142932401, 105429.09198519358)
75.5, (-42783.556250453505, 22.508909326306693, 82926.66094224148)
76.5, (-124580.45474193069, 160.01757090196818, 166542.2141317397)
77.5, (-49135.051748811224, 40.42932990928031, 85194.57631943129)
78.5, (-53811.92130121712, 21.285292829186833, 82819.04014712146)
79.5, (-51412.25000486724, 30.440244384110517, 83944.69662398529)
80.5, (-52901.56832008838, 36.94110439446533, 85137.27909361763)
81.5, (-44199.599214743546, 39.38195261195531, 76381.24417020511)
82.5, (-62654.52176552094, 102.73500352367067, 98864.8506796401)
83.5, (-42639.526604562576, 39.42351998062005, 72347.47669173815)
84.5, (-47279.79346323159, 65.68950177547495, 78994.0957011907)
85.5, (-37338.487660355815, 44.74098695440953, 68062.11013101734)
86.5, (-154019617.4011372, 349953.07534051215, 154051200.36915755)
87.5, (-30380.99616210672, 26.677781043995434, 56356.2592417124)
88.5, (-386612.78219769715, 816.0573220720538, 416233.3743350158)
89.5, (-62118.5829397644, 150.43298148054927, 88029.76818598894)
90.5, (-50043.94516345931, 96.36291988642756, 77352.9651170893)
91.5, (-42626.03097965112, 75.94097199786087, 68559.36290801055)
92.5, (-27682.161280596418, 28.699045596933267, 49538.46139095686)
93.5, (-97460835.37854029, 282943.786130606, 97486404.33640397)
94.5, (-38356.34986715638, 59.2853743048052, 57514.59739314081)
95.5, (-43070.88793407489, 80.97838973948151, 64082.75933671131)
96.5, (-1671851.9832161532, 5075.025949673635, 1695605.0917825338)
97.5, (-122875.71731413202, 352.60977987829904, 144725.72148626813)
98.5, (-82078.9296859885, 203.43402814937417, 102733.80278319026)
99.5, (-76748.14296796029, 142.72499677442727, 94814.54397560524)
100.5, (-46051.80474252694, 86.25744465035494, 64056.29155306982)
101.5, (-35830.39751123092, 51.11852160900668, 53217.324167633175)
102.5, (-32993.58801872441, 46.464472718293656, 48986.79761691727)
103.5, (-36719.64611525772, 71.27086124751631, 53772.88653454975)
104.5, (-21534.32791863751, 34.727110636107156, 37226.742462999995)
105.5, (-30217.12091350475, 58.75366931909717, 47239.26082103636)
106.5, (-24856.045576943736, 43.99202441441451, 40376.96589714321)
107.5, (-25679.799800220197, 47.11737613123013, 39924.64405138707)
