q, (a, b, c)
1.5, (-118204303742.91124, 4143433.1398732783, 118204113494.65707)
2.5, (-17996743482.82358, 177303.47556157378, 17996009678.09196)
3.5, (-23462143.202509996, 202.27627143712502, 22674399.61747972)
4.5, (-45279878202.862915, 461090.2767085226, 45279192098.86197)
5.5, (-23988145.519081794, 139.90084927947052, 22830409.32882304)
6.5, (-11716813.530120296, 48.22385458375185, 10232704.347859997)
7.5, (-5468388.093502968, 18.79194416247234, 4161023.8995721964)
8.5, (-6070149.729237757, 12.746195159571403, 4240846.432506021)
9.5, (-5244187.247009361, 13.87201914108327, 3838647.900566324)
10.5, (-5477990.945442072, 22.53048864428051, 4491433.852058299)
11.5, (-3810545.015713903, 12.888231035375718, 2962659.990418614)
12.5, (-3482596.9961701497, 8.79746536094404, 2449277.7805300145)
13.5, (-2958515.2095199097, 13.190752033200063, 2339296.7365695457)
14.5, (-3816941.209243428, 13.88376907754976, 3085141.2487536413)
15.5, (-3278444.972218661, 12.88555969335037, 2614409.077527966)
16.5, (-3020341.8683222192, 8.903070737519874, 2275886.2471906547)
17.5, (-2873671.9042702178, 8.659938401219097, 2136308.881445425)
18.5, (-2578272.2550411345, 7.387399516194812, 1875906.6983931183)
19.5, (-2322295.169519204, 6.580903427214981, 1635065.4742351102)
20.5, (-2003291.6990996972, 12.155532847726112, 1762435.9365254235)
21.5, (-1583147.9677548397, 7.104705639471916, 1213858.4128310692)
22.5, (-1377129.9081231237, 8.488911829256926, 1102638.5087631186)
23.5, (-1362991.9853351822, 10.649207997810766, 1173494.403279936)
24.5, (-1179611.7686365454, 6.2741414679429965, 904207.4554485802)
25.5, (-1344213.0178227942, 4.363088725886074, 901912.0843942867)
26.5, (-1150382.2443752275, 5.702513660604467, 848844.4665146797)
27.5, (-1075889.3783817342, 4.690268520604933, 765049.0518629589)
28.5, (-1020201.3638849693, 4.583527928498598, 715696.7649775166)
29.5, (-963173.5260870778, 4.107308405731928, 653022.1660978788)
30.5, (-817605.2368482957, 7.374471985409216, 670277.4247288959)
31.5, (-857434.4696308277, 3.907116388728264, 576523.3468076809)
32.5, (-865108.0704452926, 3.9075825628253753, 586193.1715939582)
33.5, (-657487.1631850419, 5.736972321097803, 507010.05886414833)
34.5, (-636055.02159378, 4.042704220439041, 435258.6623775054)
35.5, (-658780.435357619, 4.012761512891327, 454814.10891993117)
36.5, (-608519.3974449157, 5.918018564355365, 474043.1596932014)
37.5, (-564910.5235542599, 4.375666493367022, 408031.8878737985)
38.5, (-436022.96513483213, 5.0558374826390775, 339882.46597849304)
39.5, (-404238.37183748494, 4.593982622496401, 304238.96355093643)
40.5, (-455477.04888933356, 4.129149514121733, 330600.2298201242)
41.5, (-397129.8262963049, 5.199239413053492, 314182.84702554764)
42.5, (-334999.75844035274, 4.271263420423245, 255434.50908884208)
43.5, (-274232.05414092937, 5.531234366768326, 234841.4071503567)
44.5, (-286111.50481651, 5.527884048843464, 238010.9707222741)
45.5, (-276431.3968528513, 4.415068120711181, 218064.08979054296)
46.5, (-287843.9272968185, 5.2487800089892325, 227582.23166775447)
47.5, (-204857.72563806173, 8.269890136309614, 200985.89657540375)
48.5, (-222673.99271511933, 5.670622633184771, 187568.08593527222)
49.5, (-196803.9450990513, 5.851959246290314, 172436.18980899316)
50.5, (-209098.66778801684, 4.826046222010713, 167642.74061731328)
51.5, (-192103.80968999534, 5.078802087878877, 162212.09015468758)
52.5, (-144903.37907389135, 8.389908028306825, 155001.15127253864)
53.5, (-120613.49497093706, 20.12719173692894, 167157.49154413014)
54.5, (-146945.05727786483, 6.393656739957614, 140544.6354768938)
55.5, (-153819.88820210932, 5.186127452059232, 133928.83818892625)
56.5, (-131484.8663421795, 5.388917577315169, 119608.91921225734)
57.5, (-133365.65354011848, 3.7814850988313675, 107278.5516078052)
58.5, (-128844.48607555065, 3.4933538418800802, 101861.48381831723)
59.5, (-120840.21733891466, 3.588431306062735, 95628.91903725827)
