1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,
(1 7.3452597),(2 38.04289),(3 36.6404),(4 36.85291),(5 38.42706),(6 42.596626),(7 42.97662),(8 42.676083),(9 46.269306),(10 77.00452),(11 96.447876),(12 96.15484),(13 127.04143),(14 122.59475),(15 159.9212),(16 159.87723),(17 159.20627),(18 113.39342),(19 122.46607),(20 122.76574),(21 137.4122),(22 169.4773),(23 173.45198),(24 173.82144),(25 161.60857),(26 94.322975),(27 77.716515),(28 77.52341),(29 93.64069),(30 84.91245),(31 63.729767),(32 64.006),(33 64.80704),(34 87.61524),(35 109.74548),(36 109.609566),(37 134.2146),(38 314.48154),(39 443.09702),(40 442.89282),(41 461.46832),(42 269.76782),(43 274.51038),(44 275.26926),(45 333.18353),(46 348.91397),(47 298.48),(48 298.56818),(49 275.74713),(50 275.07626),
(1 29.80998),(2 69.09748),(3 79.7301),(4 79.58431),(5 109.35845),(6 107.23217),(7 129.73088),(8 129.97108),(9 130.5273),(10 138.88713),(11 138.78487),(12 139.02603),(13 153.25319),(14 188.53963),(15 191.24133),(16 191.18073),(17 187.78954),(18 155.79329),(19 197.4428),(20 197.91531),(21 199.98572),(22 211.50153),(23 179.04965),(24 179.01726),(25 208.42133),(26 190.52678),(27 192.23189),(28 191.55595),(29 180.59955),(30 157.06151),(31 192.17067),(32 192.0733),(33 187.96167),(34 230.66519),(35 223.78882),(36 223.80852),(37 176.10101),(38 241.57895),(39 214.9002),(40 215.22719),(41 212.40973),(42 201.58073),(43 182.3604),(44 182.20897),(45 174.02174),(46 202.14708),(47 183.47781),(48 183.62054),(49 195.03809),(50 195.00421),
(1 24.792131),(2 64.10078),(3 80.83841),(4 80.69889),(5 117.97461),(6 134.02559),(7 123.988335),(8 123.86527),(9 135.93726),(10 141.71124),(11 160.75818),(12 160.68715),(13 169.74292),(14 169.35728),(15 166.45207),(16 166.50737),(17 164.56644),(18 165.0337),(19 171.59082),(20 171.39641),(21 175.13518),(22 169.76636),(23 177.2877),(24 177.13034),(25 161.57458),(26 150.02315),(27 143.30315),(28 143.128),(29 144.95914),(30 154.3473),(31 174.53523),(32 174.54213),(33 175.76193),(34 204.89297),(35 206.04494),(36 206.30153),(37 178.33884),(38 170.80263),(39 164.24345),(40 164.75743),(41 196.34203),(42 163.99818),(43 164.8054),(44 164.89488),(45 154.11455),(46 175.05397),(47 176.74736),(48 176.6722),(49 167.67143),(50 167.65436),
(1 20.835865),(2 57.16188),(3 88.793106),(4 88.55353),(5 88.86787),(6 97.26297),(7 102.25689),(8 102.10885),(9 116.5471),(10 148.7298),(11 149.2097),(12 149.37827),(13 143.74376),(14 118.828415),(15 117.12223),(16 117.49907),(17 119.81006),(18 142.82433),(19 139.48656),(20 139.85764),(21 158.51312),(22 174.31003),(23 174.71022),(24 174.8732),(25 162.96057),(26 164.45586),(27 187.13115),(28 187.72696),(29 173.90068),(30 177.56294),(31 191.81366),(32 192.3022),(33 208.90422),(34 214.9709),(35 208.1697),(36 208.28084),(37 209.71544),(38 217.70493),(39 239.10612),(40 238.69972),(41 255.755),(42 241.51204),(43 237.52832),(44 237.3896),(45 215.68047),(46 184.4106),(47 184.13445),(48 184.08179),(49 205.34311),(50 205.6754),
(1 19.810225),(2 67.963135),(3 80.00839),(4 79.9564),(5 86.04704),(6 84.9153),(7 95.30832),(8 95.47484),(9 101.41759),(10 105.74756),(11 115.42493),(12 115.557915),(13 114.73592),(14 133.71622),(15 130.46938),(16 130.48755),(17 135.39725),(18 131.9199),(19 127.996864),(20 128.19066),(21 126.05144),(22 135.5326),(23 139.836),(24 139.89322),(25 133.04723),(26 158.92433),(27 148.63823),(28 148.7747),(29 137.90384),(30 165.97017),(31 159.71068),(32 159.65077),(33 148.90318),(34 161.66292),(35 156.83958),(36 156.89012),(37 165.27583),(38 174.1566),(39 175.6737),(40 175.41385),(41 161.71371),(42 200.42499),(43 218.26266),(44 218.0824),(45 195.76672),(46 170.00581),(47 148.51924),(48 148.61143),(49 144.70338),(50 144.97214),
(1 17.82019),(2 68.38624),(3 77.63712),(4 77.74746),(5 97.39851),(6 116.37231),(7 98.66904),(8 98.734085),(9 110.56752),(10 93.75871),(11 94.41235),(12 94.68814),(13 109.29007),(14 141.86836),(15 134.0343),(16 133.86288),(17 121.25216),(18 100.97723),(19 102.586426),(20 102.68867),(21 102.15776),(22 102.27489),(23 107.66682),(24 108.20151),(25 117.47507),(26 123.07971),(27 137.69754),(28 137.84137),(29 116.31504),(30 119.548416),(31 119.4819),(32 119.31276),(33 124.73108),(34 140.07039),(35 138.8934),(36 138.81183),(37 156.3031),(38 176.09532),(39 184.5311),(40 184.73601),(41 175.67578),(42 201.87607),(43 173.053),(44 173.01265),(45 141.05191),(46 140.61812),(47 117.77441),(48 117.62517),(49 142.06209),(50 141.78137),
(1 20.280693),(2 60.93676),(3 66.6939),(4 66.934494),(5 94.531746),(6 95.703384),(7 96.21484),(8 96.32984),(9 94.432236),(10 77.70344),(11 76.88181),(12 76.8461),(13 90.17336),(14 111.13558),(15 125.35061),(16 125.37358),(17 122.57972),(18 103.54221),(19 101.22536),(20 101.47664),(21 102.06094),(22 125.4495),(23 131.00381),(24 130.95978),(25 129.00873),(26 150.72493),(27 140.79247),(28 140.74622),(29 141.7354),(30 133.68123),(31 108.05838),(32 108.15108),(33 115.14709),(34 124.1705),(35 129.28659),(36 129.5646),(37 124.02588),(38 144.73137),(39 149.4813),(40 149.48932),(41 153.97177),(42 165.31242),(43 171.47092),(44 171.43234),(45 153.70763),(46 138.17114),(47 135.08766),(48 134.78384),(49 124.00566),(50 123.84176),
(1 13.213542),(2 59.141968),(3 75.82185),(4 75.85763),(5 92.11925),(6 95.91673),(7 107.013596),(8 106.969955),(9 93.49368),(10 88.98231),(11 88.18044),(12 88.21456),(13 89.217384),(14 101.62039),(15 107.68593),(16 107.73935),(17 100.948586),(18 100.430336),(19 105.93647),(20 105.73014),(21 109.47482),(22 133.33592),(23 142.67249),(24 142.82019),(25 131.29576),(26 147.16057),(27 141.2406),(28 140.89053),(29 143.55417),(30 139.37245),(31 139.1633),(32 139.02405),(33 152.33992),(34 163.56728),(35 166.68881),(36 166.5069),(37 156.14706),(38 149.19794),(39 130.53271),(40 130.59435),(41 138.6553),(42 129.30054),(43 120.04631),(44 120.270355),(45 115.0216),(46 115.716156),(47 131.34126),(48 131.53493),(49 130.7849),(50 130.74637),
(1 18.869589),(2 81.31953),(3 91.52078),(4 91.6822),(5 83.67474),(6 85.90221),(7 87.999794),(8 87.93727),(9 88.76486),(10 96.191826),(11 109.13803),(12 108.97669),(13 112.46647),(14 128.31238),(15 136.52248),(16 136.42433),(17 134.7675),(18 116.5042),(19 117.03138),(20 117.291595),(21 126.22004),(22 135.11739),(23 139.91368),(24 139.79698),(25 143.36427),(26 135.0264),(27 145.83261),(28 146.11143),(29 148.32466),(30 151.63855),(31 156.86404),(32 156.89713),(33 165.21402),(34 184.13928),(35 179.31654),(36 179.47327),(37 152.06473),(38 152.66008),(39 156.71039),(40 156.78209),(41 142.383),(42 137.39742),(43 146.34305),(44 146.80963),(45 176.78833),(46 185.93488),(47 159.95953),(48 159.85211),(49 147.36913),(50 147.28044),
(1 12.776257),(2 52.910156),(3 69.10102),(4 69.204735),(5 81.76248),(6 74.079575),(7 73.01509),(8 73.076805),(9 67.843056),(10 71.658264),(11 80.285934),(12 80.39638),(13 77.855484),(14 92.94439),(15 86.986),(16 86.924995),(17 88.108025),(18 78.71508),(19 68.72622),(20 68.870674),(21 78.68244),(22 81.42026),(23 79.68036),(24 79.93479),(25 86.72229),(26 92.81321),(27 92.841965),(28 92.70566),(29 89.08366),(30 108.48548),(31 105.58693),(32 105.50839),(33 104.818726),(34 110.3762),(35 103.15124),(36 103.03031),(37 93.66249),(38 98.22862),(39 101.3294),(40 101.42411),(41 106.551285),(42 107.65354),(43 114.8161),(44 114.84495),(45 118.19984),(46 101.91487),(47 99.05243),(48 98.92305),(49 102.47461),(50 102.87048),
(1 14.626812),(2 56.312576),(3 75.47207),(4 75.561935),(5 77.04766),(6 97.220024),(7 83.5629),(8 83.58375),(9 74.4236),(10 75.19386),(11 82.79273),(12 82.78063),(13 75.81039),(14 93.39509),(15 89.02611),(16 89.29113),(17 82.73582),(18 99.761444),(19 103.48163),(20 103.60345),(21 102.14782),(22 103.78325),(23 103.10252),(24 102.93448),(25 104.39003),(26 128.33838),(27 122.10012),(28 121.92984),(29 133.00479),(30 135.40805),(31 117.84557),(32 117.69211),(33 114.404884),(34 120.232735),(35 117.021286),(36 117.0811),(37 110.2239),(38 112.23712),(39 118.62563),(40 118.49047),(41 114.78113),(42 109.49501),(43 108.24556),(44 108.21557),(45 113.61645),(46 115.171776),(47 108.856514),(48 108.631035),(49 104.88727),(50 104.81847),
(1 13.797554),(2 44.44955),(3 48.10398),(4 48.054718),(5 49.90669),(6 60.522015),(7 60.836452),(8 61.048225),(9 58.291218),(10 63.02323),(11 60.043186),(12 60.03639),(13 60.242554),(14 60.21013),(15 59.630936),(16 59.56163),(17 59.894108),(18 69.01153),(19 72.09173),(20 72.00146),(21 75.3825),(22 95.48576),(23 104.85728),(24 104.9029),(25 98.108215),(26 87.20631),(27 76.75762),(28 76.76178),(29 75.27029),(30 91.564995),(31 99.0797),(32 98.79297),(33 97.41956),(34 95.97917),(35 111.73304),(36 111.47233),(37 116.48213),(38 105.54079),(39 109.815025),(40 109.72099),(41 111.03295),(42 104.520325),(43 106.41166),(44 106.49401),(45 115.26249),(46 117.438736),(47 112.415955),(48 112.380196),(49 114.66704),(50 114.78669),
(1 13.77214),(2 49.6122),(3 62.705627),(4 62.73004),(5 61.916344),(6 73.03028),(7 60.438206),(8 60.44413),(9 58.405785),(10 59.23383),(11 65.59768),(12 65.575966),(13 57.81766),(14 71.90391),(15 79.84103),(16 79.70254),(17 76.2382),(18 81.18806),(19 80.211975),(20 80.24237),(21 83.39129),(22 88.31768),(23 94.12603),(24 93.943184),(25 96.59876),(26 96.264),(27 78.86988),(28 78.77458),(29 89.72663),(30 105.891914),(31 97.71553),(32 97.782616),(33 102.19773),(34 106.453926),(35 106.18301),(36 106.24975),(37 105.30648),(38 91.11884),(39 93.31814),(40 93.1491),(41 95.002846),(42 111.68248),(43 108.5568),(44 108.68621),(45 100.185295),(46 101.161964),(47 98.18448),(48 98.255516),(49 96.42386),(50 96.26744),
(1 17.530903),(2 56.962696),(3 59.993813),(4 59.956913),(5 60.65987),(6 74.192154),(7 72.93131),(8 72.86842),(9 68.454216),(10 62.319164),(11 65.13972),(12 65.141),(13 72.30681),(14 80.620224),(15 92.838615),(16 92.64356),(17 98.98437),(18 97.96601),(19 98.405975),(20 98.350945),(21 101.07191),(22 115.103836),(23 127.2541),(24 127.260826),(25 128.8534),(26 143.65927),(27 125.021095),(28 124.97419),(29 139.84726),(30 135.50397),(31 132.90517),(32 132.72385),(33 143.36362),(34 146.33305),(35 148.9459),(36 148.84729),(37 146.48293),(38 136.0851),(39 127.20845),(40 127.33673),(41 124.63424),(42 127.98596),(43 120.30901),(44 120.25983),(45 119.37302),(46 110.92275),(47 121.22285),(48 121.2541),(49 113.62036),(50 113.496376),
