1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,
(1 12.183223),(2 60.289433),(3 86.28334),(4 86.19703),(5 122.09376),(6 155.89789),(7 157.31058),(8 157.28673),(9 164.31245),(10 185.10738),(11 184.62662),(12 184.64642),(13 171.56906),(14 150.58594),(15 155.31253),(16 155.44615),(17 145.26071),(18 157.50586),(19 154.24965),(20 154.25706),(21 161.56166),(22 161.09378),(23 160.84923),(24 160.81184),(25 165.26233),(26 159.25485),(27 185.48378),(28 185.55057),(29 193.32445),(30 175.92245),(31 185.1192),(32 185.13864),(33 193.89043),(34 234.49765),(35 249.41946),(36 249.38184),(37 233.77864),(38 234.22438),(39 258.74588),(40 258.73978),(41 231.695),(42 205.5633),(43 222.23105),(44 222.24445),(45 256.24564),(46 268.76282),(47 270.98712),(48 271.02637),(49 246.31961),(50 246.35901),
(1 16.399796),(2 54.810432),(3 70.273506),(4 70.2269),(5 88.00268),(6 118.41064),(7 126.27535),(8 126.2637),(9 129.82008),(10 154.07964),(11 151.1764),(12 151.10684),(13 134.32394),(14 138.89034),(15 151.29071),(16 151.38028),(17 152.44853),(18 164.10522),(19 163.50684),(20 163.56978),(21 173.12943),(22 157.07378),(23 156.16844),(24 156.16359),(25 158.75879),(26 183.50667),(27 184.84648),(28 184.7893),(29 194.9862),(30 199.82758),(31 195.12608),(32 195.17137),(33 191.39388),(34 200.76375),(35 207.58597),(36 207.73634),(37 206.38916),(38 186.47556),(39 196.97295),(40 196.99516),(41 193.22888),(42 207.59082),(43 210.37776),(44 210.46349),(45 209.7233),(46 221.71526),(47 216.69333),(48 216.74263),(49 216.83249),(50 216.86633),
(1 17.971743),(2 54.88069),(3 70.518654),(4 70.55224),(5 79.71886),(6 91.816795),(7 92.916115),(8 92.96626),(9 100.1185),(10 113.27078),(11 116.15309),(12 116.17149),(13 125.031105),(14 139.82555),(15 142.2619),(16 142.22653),(17 144.5929),(18 146.82278),(19 152.85968),(20 152.79536),(21 145.55951),(22 154.1968),(23 147.39679),(24 147.43901),(25 154.98224),(26 160.31844),(27 154.06436),(28 154.096),(29 144.10498),(30 142.67459),(31 144.6406),(32 144.60643),(33 146.05138),(34 154.767),(35 162.03806),(36 162.00783),(37 165.44237),(38 161.17734),(39 165.7161),(40 165.75035),(41 181.69235),(42 180.59485),(43 170.07759),(44 170.14783),(45 163.25523),(46 179.69019),(47 163.85628),(48 163.91608),(49 174.80486),(50 174.81093),
(1 19.630646),(2 50.49633),(3 68.23265),(4 68.29976),(5 79.61078),(6 85.30991),(7 89.463806),(8 89.49663),(9 95.56013),(10 109.2538),(11 118.20572),(12 118.2403),(13 119.1042),(14 130.49387),(15 129.54214),(16 129.50226),(17 127.255974),(18 125.70634),(19 138.35277),(20 138.4828),(21 137.20775),(22 142.84628),(23 144.81676),(24 144.87614),(25 141.21548),(26 145.39015),(27 144.65434),(28 144.68776),(29 139.12308),(30 142.28616),(31 149.43434),(32 149.38332),(33 152.51595),(34 156.14778),(35 152.31648),(36 152.34274),(37 142.80725),(38 155.85364),(39 154.41165),(40 154.5257),(41 162.16995),(42 165.00116),(43 162.03752),(44 162.00793),(45 150.50125),(46 165.78552),(47 159.92082),(48 159.86029),(49 156.31601),(50 156.35077),
(1 19.062544),(2 45.646862),(3 58.273766),(4 58.251842),(5 70.11955),(6 84.03617),(7 87.504974),(8 87.524475),(9 87.29516),(10 89.86672),(11 93.00401),(12 93.016846),(13 89.73368),(14 99.636986),(15 103.12375),(16 103.17247),(17 105.15695),(18 105.54881),(19 107.97519),(20 108.04881),(21 108.23932),(22 115.42351),(23 120.41637),(24 120.46637),(25 120.42489),(26 126.09296),(27 135.02083),(28 135.09181),(29 125.49036),(30 128.39876),(31 128.45024),(32 128.40074),(33 128.4378),(34 127.83978),(35 124.68392),(36 124.76105),(37 124.23972),(38 129.91412),(39 135.76045),(40 135.71765),(41 139.59808),(42 142.15335),(43 139.28888),(44 139.24608),(45 134.38098),(46 131.75124),(47 129.9794),(48 130.03847),(49 127.33005),(50 127.23295),
(1 10.722475),(2 34.690582),(3 42.38674),(4 42.396576),(5 47.303093),(6 48.48092),(7 52.342236),(8 52.355427),(9 48.727726),(10 53.32876),(11 59.786415),(12 59.813866),(13 59.44388),(14 65.94917),(15 64.38174),(16 64.38476),(17 64.828964),(18 65.94789),(19 63.96184),(20 63.97385),(21 66.36439),(22 71.139305),(23 74.31684),(24 74.4351),(25 77.137566),(26 72.746506),(27 74.22924),(28 74.23622),(29 76.52805),(30 80.66248),(31 80.80308),(32 80.80412),(33 80.60464),(34 80.2286),(35 79.4578),(36 79.467964),(37 83.93948),(38 88.6708),(39 84.954994),(40 85.028015),(41 82.091484),(42 79.978035),(43 81.13328),(44 81.10519),(45 82.49576),(46 80.35484),(47 81.666336),(48 81.66718),(49 85.46934),(50 85.392296),
(1 11.607498),(2 37.67922),(3 44.606853),(4 44.644382),(5 46.213993),(6 49.01037),(7 48.604687),(8 48.624916),(9 49.68288),(10 54.119392),(11 62.945152),(12 62.922287),(13 60.463192),(14 61.716152),(15 61.58653),(16 61.62253),(17 62.909725),(18 64.59122),(19 63.399345),(20 63.427986),(21 62.44336),(22 63.878456),(23 63.84012),(24 63.832825),(25 66.55299),(26 73.23271),(27 76.015045),(28 76.011696),(29 78.29357),(30 76.995705),(31 71.4617),(32 71.41517),(33 70.99806),(34 74.235756),(35 75.0407),(36 74.99615),(37 73.82262),(38 74.38939),(39 75.70653),(40 75.70233),(41 73.52887),(42 75.601555),(43 73.13572),(44 73.159256),(45 74.56901),(46 76.52797),(47 77.01903),(48 77.054306),(49 78.08617),(50 78.116844),
(1 10.720126),(2 30.945091),(3 33.830456),(4 33.84033),(5 39.584385),(6 41.84795),(7 42.15577),(8 42.16077),(9 41.48211),(10 44.707394),(11 48.246708),(12 48.25914),(13 50.603653),(14 55.486984),(15 60.601063),(16 60.59908),(17 59.537354),(18 61.7612),(19 62.1063),(20 62.158554),(21 59.270035),(22 63.58376),(23 66.59948),(24 66.63838),(25 66.1143),(26 66.406296),(27 64.52781),(28 64.5329),(29 65.59532),(30 64.76437),(31 62.652035),(32 62.598587),(33 62.127686),(34 62.17121),(35 64.42977),(36 64.411995),(37 64.63218),(38 65.035164),(39 66.36229),(40 66.3898),(41 64.30395),(42 64.21672),(43 65.84192),(44 65.78654),(45 67.32336),(46 64.22356),(47 64.404564),(48 64.33934),(49 66.91789),(50 66.93075),
(1 9.91302),(2 25.551836),(3 30.540041),(4 30.536463),(5 33.535122),(6 36.38429),(7 38.25381),(8 38.30516),(9 39.530544),(10 42.230793),(11 44.23871),(12 44.27205),(13 42.890068),(14 45.996265),(15 49.998756),(16 49.983883),(17 51.385605),(18 49.713394),(19 48.225822),(20 48.278893),(21 48.722233),(22 48.597378),(23 52.027256),(24 52.06836),(25 51.75),(26 55.72561),(27 56.445118),(28 56.489822),(29 58.635128),(30 56.831303),(31 57.38399),(32 57.390312),(33 55.296524),(34 56.136017),(35 58.883324),(36 58.81814),(37 58.08176),(38 62.94018),(39 62.30846),(40 62.356796),(41 62.50164),(42 63.210278),(43 61.052486),(44 61.06952),(45 60.56011),(46 56.711426),(47 58.186974),(48 58.175465),(49 58.980827),(50 58.96969),
(1 9.014002),(2 23.793592),(3 28.302761),(4 28.322163),(5 29.604155),(6 32.30698),(7 33.67247),(8 33.723877),(9 34.816074),(10 35.693516),(11 37.430534),(12 37.46712),(13 38.590015),(14 39.089718),(15 41.518276),(16 41.533394),(17 41.286884),(18 40.302826),(19 42.360844),(20 42.345203),(21 41.795376),(22 41.36757),(23 43.602707),(24 43.597954),(25 43.702023),(26 44.641598),(27 44.74425),(28 44.748245),(29 47.64173),(30 45.81408),(31 46.413025),(32 46.40313),(33 45.699215),(34 45.02735),(35 47.90083),(36 47.925938),(37 48.93581),(38 51.07239),(39 53.31276),(40 53.35829),(41 48.261875),(42 44.760834),(43 48.651997),(44 48.6566),(45 48.577133),(46 45.448605),(47 46.312477),(48 46.34301),(49 48.33427),(50 48.37055),
(1 6.310429),(2 16.666395),(3 20.064783),(4 20.102829),(5 21.775047),(6 23.409382),(7 25.618896),(8 25.621729),(9 27.171194),(10 28.59112),(11 29.434908),(12 29.497393),(13 28.810389),(14 31.315428),(15 31.807154),(16 31.838549),(17 31.60062),(18 32.85814),(19 35.06825),(20 35.13634),(21 35.73156),(22 34.608963),(23 33.77392),(24 33.734398),(25 34.528503),(26 32.94463),(27 34.828285),(28 34.799923),(29 35.402733),(30 35.464638),(31 36.984413),(32 37.020336),(33 38.145203),(34 37.401295),(35 39.423145),(36 39.426056),(37 38.483067),(38 39.55301),(39 40.54533),(40 40.527935),(41 38.078514),(42 39.1582),(43 38.008217),(44 38.00183),(45 37.99672),(46 36.976963),(47 37.35341),(48 37.351395),(49 35.826965),(50 35.88245),
