1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 1.7206558),(2 7.9624777),(3 12.674503),(4 12.627558),(5 14.279756),(6 10.085873),(7 6.4661455),(8 6.3719063),(9 8.794801),(10 15.825723),(11 19.625935),(12 19.53887),(13 17.198599),(14 8.293856),(15 17.135103),(16 17.069286),(17 25.967709),(18 11.02516),(19 14.202687),(20 14.308867),(21 19.411364),(22 27.034412),(23 25.556356),(24 25.696241),(25 24.494898),(26 21.047558),(27 20.98931),(28 20.970839),(29 22.408627),(30 35.013298),(31 36.46528),(32 36.627716),(33 58.420815),(34 116.39313),(35 169.80794),(36 169.69852),(37 148.21246),(38 176.33467),(39 209.92422),(40 210.02669),(41 195.52301),(42 62.208515),(43 52.225285),(44 52.430424),(45 61.209583),(46 57.878803),(47 43.9479),(48 43.793365),(49 44.640186),(50 44.705482),
(1 3.0479412),(2 18.80383),(3 32.575027),(4 32.415043),(5 28.003304),(6 20.93028),(7 25.600082),(8 25.674286),(9 30.727602),(10 42.69965),(11 53.626354),(12 53.62174),(13 54.348995),(14 27.027708),(15 31.80368),(16 31.817713),(17 37.934708),(18 12.957683),(19 17.906893),(20 17.903824),(21 26.173162),(22 23.355637),(23 21.482307),(24 21.569748),(25 23.544321),(26 25.545952),(27 28.658499),(28 28.572195),(29 30.288002),(30 36.269493),(31 52.805004),(32 52.84712),(33 111.717606),(34 193.54982),(35 229.09772),(36 228.92538),(37 188.10777),(38 199.7371),(39 233.56937),(40 233.47267),(41 229.21355),(42 131.4634),(43 95.541336),(44 95.41125),(45 97.560814),(46 91.29423),(47 76.56022),(48 76.564735),(49 84.77811),(50 84.98222),
(1 3.314515),(2 11.430063),(3 21.18466),(4 21.172152),(5 18.796976),(6 16.219805),(7 11.240065),(8 11.249363),(9 17.331444),(10 30.240135),(11 37.57474),(12 37.655983),(13 38.235706),(14 30.325768),(15 38.32739),(16 38.378693),(17 46.480114),(18 32.794353),(19 34.994293),(20 34.84947),(21 39.129574),(22 42.336426),(23 40.50543),(24 40.779995),(25 41.741863),(26 45.030083),(27 49.60405),(28 49.6289),(29 47.130047),(30 44.875835),(31 69.287544),(32 69.11343),(33 131.94238),(34 189.45999),(35 222.27013),(36 222.09856),(37 191.42116),(38 167.42018),(39 156.2254),(40 156.46198),(41 172.71138),(42 154.62013),(43 116.4999),(44 116.406654),(45 95.791176),(46 100.95841),(47 104.17479),(48 104.138306),(49 120.15669),(50 120.3547),
(1 5.330101),(2 25.690916),(3 47.220013),(4 47.241924),(5 45.550907),(6 43.036736),(7 37.451603),(8 37.449406),(9 44.059383),(10 60.50006),(11 71.22787),(12 71.200294),(13 71.80661),(14 55.846294),(15 62.89941),(16 63.088364),(17 71.00271),(18 55.26403),(19 56.782085),(20 56.702534),(21 58.65529),(22 64.43354),(23 58.629677),(24 58.775024),(25 62.27155),(26 77.034836),(27 83.50811),(28 83.45354),(29 83.3809),(30 77.68),(31 87.143906),(32 87.06595),(33 123.25949),(34 144.51294),(35 188.47289),(36 188.4545),(37 179.81152),(38 142.2312),(39 180.76285),(40 180.81296),(41 163.39972),(42 126.00501),(43 120.369194),(44 120.36095),(45 100.60446),(46 111.61019),(47 118.45151),(48 118.48896),(49 126.82806),(50 126.8676),
(1 4.7692633),(2 28.084505),(3 51.307953),(4 51.382256),(5 52.76698),(6 40.708588),(7 34.372738),(8 34.44987),(9 36.471),(10 55.31811),(11 69.127014),(12 69.13217),(13 74.70603),(14 45.515038),(15 58.658543),(16 58.796482),(17 68.61333),(18 56.173244),(19 49.945602),(20 49.9082),(21 55.873844),(22 50.9527),(23 42.508984),(24 42.499565),(25 46.149868),(26 80.49982),(27 87.38019),(28 87.66165),(29 88.44268),(30 78.351776),(31 79.065765),(32 79.32824),(33 80.19889),(34 107.67534),(35 136.47804),(36 136.84592),(37 140.7543),(38 110.614426),(39 116.85181),(40 116.75442),(41 88.312164),(42 82.86946),(43 73.761116),(44 73.75867),(45 79.96471),(46 65.25142),(47 57.434307),(48 57.281746),(49 63.54002),(50 63.649647),
(1 4.170175),(2 16.703564),(3 27.711931),(4 27.828835),(5 28.808584),(6 35.955368),(7 29.50857),(8 29.528559),(9 30.086191),(10 39.376297),(11 44.828266),(12 44.782158),(13 61.56655),(14 48.57491),(15 47.568256),(16 47.5985),(17 48.229103),(18 34.39783),(19 32.967705),(20 32.909843),(21 32.360035),(22 36.705147),(23 38.95096),(24 38.79287),(25 46.33753),(26 66.74495),(27 68.765175),(28 68.89553),(29 66.18001),(30 62.59),(31 67.82735),(32 67.69066),(33 97.395645),(34 132.54861),(35 146.61664),(36 146.74579),(37 124.363785),(38 117.81285),(39 119.04053),(40 119.10765),(41 92.1519),(42 86.33727),(43 97.362595),(44 97.4837),(45 99.1703),(46 83.61836),(47 76.59143),(48 76.42172),(49 92.64894),(50 92.40791),
(1 4.4822288),(2 27.80913),(3 40.121155),(4 40.051033),(5 48.016388),(6 37.425903),(7 32.632793),(8 32.611637),(9 31.21274),(10 35.019382),(11 42.24001),(12 42.218235),(13 44.958374),(14 44.14209),(15 54.639458),(16 54.651165),(17 63.903385),(18 54.28825),(19 52.899567),(20 52.96411),(21 56.562145),(22 53.588943),(23 62.01087),(24 61.984203),(25 69.21878),(26 79.345215),(27 81.64732),(28 81.760056),(29 80.66296),(30 86.127075),(31 86.64086),(32 86.507225),(33 80.41064),(34 89.687996),(35 84.56496),(36 84.660866),(37 103.85879),(38 100.51028),(39 90.18131),(40 90.19768),(41 98.81566),(42 96.007835),(43 70.24104),(44 70.19304),(45 76.61652),(46 99.5895),(47 104.361496),(48 104.74208),(49 113.92598),(50 113.83821),
(1 2.6006134),(2 23.656721),(3 37.906643),(4 37.888447),(5 44.50885),(6 36.066196),(7 32.528778),(8 32.64529),(9 34.907066),(10 48.005806),(11 47.561092),(12 47.516636),(13 37.302696),(14 48.989243),(15 54.212234),(16 54.26409),(17 58.095547),(18 59.491497),(19 55.115154),(20 55.336334),(21 61.268764),(22 59.521713),(23 59.269127),(24 59.179768),(25 67.90124),(26 83.26059),(27 94.03589),(28 94.27383),(29 89.271194),(30 85.37908),(31 88.409775),(32 88.47609),(33 90.56203),(34 114.142624),(35 104.6323),(36 104.88951),(37 120.68348),(38 115.30032),(39 119.52232),(40 119.44457),(41 112.28328),(42 112.421455),(43 117.46996),(44 117.47252),(45 115.772484),(46 117.66234),(47 108.366356),(48 108.543045),(49 113.53953),(50 113.64575),
(1 5.386915),(2 35.46343),(3 51.74337),(4 51.85944),(5 66.47674),(6 52.442444),(7 45.072826),(8 45.167645),(9 37.653687),(10 48.79421),(11 53.33962),(12 53.28666),(13 56.40038),(14 68.13818),(15 74.30383),(16 74.17366),(17 81.603645),(18 85.21466),(19 80.37319),(20 80.47466),(21 83.19524),(22 89.50644),(23 84.48694),(24 84.501335),(25 81.402466),(26 93.34833),(27 101.60326),(28 101.36565),(29 100.920074),(30 90.43044),(31 93.1652),(32 92.94109),(33 91.6146),(34 86.99834),(35 92.019905),(36 92.06308),(37 111.316345),(38 126.17314),(39 114.23154),(40 114.2381),(41 112.84132),(42 91.37511),(43 86.835915),(44 86.608864),(45 88.63937),(46 91.48904),(47 86.87378),(48 86.713135),(49 84.14659),(50 84.10615),
(1 4.4951587),(2 28.248875),(3 40.66694),(4 40.590843),(5 51.815258),(6 43.839706),(7 47.11822),(8 47.1907),(9 45.024784),(10 63.707764),(11 63.805946),(12 64.03218),(13 56.295906),(14 56.47975),(15 51.19088),(16 51.202255),(17 55.02968),(18 55.150913),(19 61.21303),(20 61.550438),(21 71.043236),(22 81.52506),(23 74.40535),(24 74.377426),(25 68.289536),(26 69.094376),(27 63.061844),(28 62.881237),(29 69.11718),(30 64.33056),(31 69.78057),(32 69.897194),(33 73.11234),(34 76.512764),(35 80.79477),(36 80.64384),(37 81.18377),(38 85.79345),(39 89.63723),(40 89.631996),(41 86.283264),(42 89.59613),(43 73.891464),(44 73.729065),(45 72.57684),(46 79.80424),(47 68.25759),(48 68.42737),(49 59.529655),(50 59.36769),
(1 2.8088937),(2 21.024906),(3 29.821669),(4 29.84865),(5 40.19439),(6 35.32651),(7 35.00322),(8 34.987976),(9 36.104424),(10 42.610325),(11 46.827538),(12 46.927303),(13 48.859787),(14 47.642395),(15 45.368565),(16 45.345802),(17 40.708797),(18 32.918095),(19 29.81993),(20 29.940348),(21 33.380417),(22 44.117416),(23 50.43924),(24 50.50096),(25 47.666348),(26 42.23275),(27 37.618206),(28 37.64479),(29 41.80551),(30 45.91975),(31 56.351032),(32 56.23824),(33 62.040607),(34 63.63259),(35 65.11048),(36 65.18683),(37 66.760864),(38 57.376144),(39 56.72572),(40 56.73167),(41 54.11472),(42 64.63884),(43 61.169174),(44 61.15253),(45 60.804394),(46 68.76162),(47 65.76909),(48 65.66878),(49 60.395473),(50 60.295776),
