q, (a, b, c)
1.5, (-62185653.598728426, 168.94295146994259, 61354352.507515855)
2.5, (-459150749107.5973, 1177402.5514709689, 459148682925.91315)
3.5, (-43642300.36097241, 229.39503497329812, 44960710.12384289)
4.5, (-20529715.70517898, 14.777688608578032, 15656552.616360918)
5.5, (-22387789.22115962, 12.969480550210893, 18168811.821897928)
6.5, (-17825436.327752784, 18.60372427275935, 16544005.037024457)
7.5, (-15804424.636648042, 14.044922091159798, 13282824.414735723)
8.5, (-8865039.929618167, 12.698907703046546, 7789215.146929825)
9.5, (-8482227.519371685, 13.416228869425217, 8037884.348809242)
10.5, (-12371278.355984569, 4.092027921551255, 8930502.161902197)
11.5, (-13133358.318674335, 2.651016347399828, 7809768.728242993)
12.5, (-6592753.004600483, 27.214286940019946, 8090333.189766827)
13.5, (-5585667.883895201, 9.649293480007412, 5953511.308652311)
14.5, (-5182045.592877087, 5.900541434502627, 4250121.8612856055)
15.5, (-4879016.330235155, 5.808080680794398, 4179547.6775798113)
16.5, (-6267267.463093157, 3.2095994183712353, 4434986.453698588)
17.5, (-4367415.651955721, 7.487160725106673, 3972325.1064830786)
18.5, (-3157298.0943005155, 33.32728181589439, 4093342.5063579464)
19.5, (-2543094.4592407206, 28.153514545992238, 3410765.356189615)
20.5, (-3052261.2743455563, 7.0910643150122965, 2840987.3053738596)
21.5, (-2236852.1350641022, 14.135695480865492, 2672943.3064441723)
22.5, (-1771308.1839798233, 13.456409758198472, 2311891.631829605)
23.5, (-2969602.532153404, 117.2519949396145, 4049442.2861165167)
24.5, (-1717329.6084771848, 7.425204188090761, 1849317.5615925016)
25.5, (-1627338.4128768865, 24.151306931429655, 2241044.656742013)
26.5, (-1490733.6926907066, 14.454504093906476, 2005595.5954601585)
27.5, (-1180510.4095713766, 21.04704100813744, 1794780.148570993)
28.5, (-1243064.77730988, 39.68555922888451, 1808829.558973026)
29.5, (-964338.4308652706, 31.941466192150685, 1451320.7796853646)
30.5, (-904250.4884289248, 19.47326642015394, 1277550.4040914385)
31.5, (-1077487.28788498, 16.460817424953337, 1333413.9994036288)
32.5, (-1232816.8632719333, 9.844654660998108, 1303618.711455736)
33.5, (-768799.7915564951, 19.99413724540957, 1061353.1532613442)
34.5, (-736026.7141714573, 14.995648904483572, 961782.9292052527)
35.5, (-750534.3040882625, 11.878467057822956, 952338.2253105438)
36.5, (-714850.1470138101, 10.17725182947327, 880410.2711987651)
37.5, (-658977.0601365108, 6.396860558775285, 746124.9639200694)
38.5, (-473612.42960351554, 7.421572515652914, 617907.4589800494)
39.5, (-463712.1067989805, 9.227718521293973, 606149.456963843)
40.5, (-465104.87763878255, 7.877538558646255, 565003.1500868511)
41.5, (-470133.39000304317, 6.049939211947911, 544328.3698426826)
42.5, (-382731.582760624, 16.889287607888335, 576762.8580481859)
43.5, (-366292.5559189392, 12.903818186754984, 499557.086161898)
44.5, (-293579.26555833535, 24.3487593475668, 491966.9296349114)
45.5, (-281327.8002159595, 13.974015699499962, 435682.4938268538)
46.5, (-279976.55889280076, 15.076640509448488, 428937.1526415737)
47.5, (-286878.92556155054, 14.673339029024826, 427592.0884652117)
48.5, (-228613.57134570094, 10.25011216441686, 350902.72649592516)
49.5, (-227251.11174981296, 20.9805632145857, 376058.5037379453)
50.5, (-231931.2910317305, 23.858139452132516, 375087.00799665874)
51.5, (-240938.11973341517, 13.678639686030273, 349049.9158562946)
52.5, (-240333.22076997737, 16.936389862250525, 354560.22519680555)
53.5, (-197391.704714902, 13.132912701900938, 305252.11049852986)
54.5, (-184643.66805099088, 16.71722766065796, 288282.350004847)
55.5, (-179402.65170660598, 17.59826132890342, 279256.5721913461)
56.5, (-174710.1474633773, 23.11140690434948, 286518.44146741834)
57.5, (-199021.56215576414, 35.21920080706065, 311858.95021804457)
58.5, (-164697.84430596826, 23.025283984464807, 263898.82473924867)
59.5, (-162489.73046361588, 20.88494138864657, 257884.35206423674)
60.5, (-165651.6870583769, 25.54708081560142, 262179.03312586935)
61.5, (-156367.675584595, 13.92376536760745, 228322.34172937318)
62.5, (-141959.3876682884, 13.680970658596916, 211879.64562957876)
63.5, (-142094.56089503423, 13.61459450991472, 207595.5943379341)
64.5, (-126607.47566862304, 14.63036965771269, 205081.09749216697)
65.5, (-125256.03566753415, 13.492159397907443, 187565.5936884059)
66.5, (-108025.50409962586, 22.721895185376624, 190818.9169752319)
67.5, (-126550.26237402121, 18.833027199025256, 187296.55009266885)
68.5, (-111944.84808106566, 14.307918080195078, 171945.11648329845)
69.5, (-119189.13204626561, 9.495688195677737, 169165.65915557806)
70.5, (-127909.36984905704, 11.277603642149726, 169696.69714254883)
71.5, (-98719.64312287967, 19.978957243500233, 157889.50333670023)
72.5, (-94665.38038743031, 18.423401864474386, 149246.59059679584)
73.5, (-98382.57076239462, 12.954639446912553, 141961.1395818104)
74.5, (-102748.10985853139, 14.648622946557413, 143107.3792047216)
75.5, (-90469.6795610231, 13.231839400934225, 134143.03112969443)
76.5, (-85794.55675156388, 15.62531539927574, 136136.967731031)
77.5, (-90439.55488895797, 13.038662255231475, 128881.31201846193)
78.5, (-76499.19352941836, 17.484950153200817, 125594.7776715527)
79.5, (-76339.64136278215, 11.867022835714128, 114367.87393160159)
80.5, (-71263.65730666135, 10.930137524629622, 106131.98546852016)
81.5, (-68420.6692526309, 14.992506475803989, 106949.19687045406)
82.5, (-64140.04366412138, 11.435812218937325, 100012.7201743564)
83.5, (-78646.88443471178, 9.828159004605029, 106451.95535550929)
84.5, (-61577.83230386781, 11.746918723026086, 97020.90131438784)
85.5, (-57722.09204841003, 15.520113375268714, 95744.50683458814)
86.5, (-53011.50018555537, 14.336600693223671, 87361.31241654136)
87.5, (-47094.38513932782, 16.202631033971066, 84165.96773025935)
88.5, (-47060.178984597296, 15.309188450027388, 84231.1371377285)
89.5, (-45136.66536928393, 11.492469480259096, 80485.49542109077)
90.5, (-45701.80919429095, 12.367626394862436, 80044.65048972536)
91.5, (-44792.08799619449, 15.931591347117607, 79276.78043779735)
92.5, (-40015.82109115386, 16.176470398129783, 73023.29191624591)
93.5, (-43020.1473537507, 23.620336730174458, 78958.56616159344)
94.5, (-39001.318454752785, 18.08079598023661, 71802.48064975659)
95.5, (-36953.75811981196, 15.71170027520257, 69868.70204913786)
96.5, (-38722.12376495118, 18.908238164933408, 71016.9191807155)
97.5, (-34920.979740774135, 11.498838284428222, 61186.33756947538)
98.5, (-38047.544526858124, 19.214065598335687, 67273.14066516371)
99.5, (-37141.78843585357, 19.93664678348109, 64916.27555505045)
100.5, (-37293.48589694979, 16.255533242465408, 63776.0243138195)
101.5, (-39609.78912811051, 17.998995077570683, 64280.752317083374)
102.5, (-32337.530172665935, 18.800084080848432, 58507.28688315802)
103.5, (-36765.68362727607, 14.689047181411858, 58881.09275075165)
104.5, (-31233.61479195612, 21.1087893627694, 56083.958191038975)
105.5, (-32950.03282085863, 15.216585968772316, 53881.558907071696)
106.5, (-32667.408158743045, 17.720392004176304, 53275.348969787134)
107.5, (-31637.80772311541, 24.18416831042067, 53723.234708401156)
108.5, (-31397.879919379808, 17.662182474513124, 51789.27884879396)
109.5, (-31020.55020397295, 22.733862092843218, 51132.70679125688)
110.5, (-32784.03704637356, 18.577795758150863, 49972.05092301673)
111.5, (-27690.701765601847, 16.097231525427297, 45976.82986576191)
112.5, (-29534.581580517588, 21.420260376800076, 47127.14343145138)
113.5, (-26811.351748610683, 18.471077568190697, 43760.88955025055)
114.5, (-25776.10395423962, 20.02564379455274, 43041.16359252353)
115.5, (-25992.78266597054, 23.016014355184083, 42871.151539915605)
116.5, (-26364.523448120875, 22.767085618389068, 42449.104019756)
117.5, (-26614.44190815749, 27.204510630902746, 42842.52306933164)
118.5, (-23728.748928872054, 19.782770964224774, 39045.78195823376)
119.5, (-23544.536551927464, 20.005395513190876, 38274.929728494695)
120.5, (-25457.926434963407, 23.91445140176116, 40274.04318541935)
121.5, (-23372.667101070812, 16.057045773072208, 35760.43951280672)
122.5, (-21852.295096159723, 18.29381365877058, 35971.02532650013)
123.5, (-22161.334645368686, 20.86361549175383, 34963.70972842147)
124.5, (-21879.397160589735, 21.499593861564477, 34976.713907259444)
125.5, (-21638.939061397676, 19.98434985793327, 33368.31152131541)
126.5, (-20710.947028923496, 17.998116205215066, 31678.61696436372)
127.5, (-23074.014238411313, 24.572667207772714, 34154.752198630726)
128.5, (-20469.51471181289, 23.957586809683285, 31848.329489539596)
129.5, (-19441.967626632726, 21.731158533043164, 30847.386599433063)
130.5, (-19201.481351135164, 25.77117919592185, 30220.053266050407)
131.5, (-18263.816846583428, 19.74983322664043, 28466.155099099204)
132.5, (-17460.368958027935, 18.353362305845415, 26654.85970121546)
133.5, (-17972.30730718714, 17.64565999998285, 26414.86713192094)
134.5, (-17817.636534449346, 18.74655433201017, 26532.134627850905)
135.5, (-18190.561586494725, 19.761653863491862, 26311.856033419226)
136.5, (-16701.782036406094, 19.544690438611422, 25152.01747410469)
137.5, (-17948.090208585254, 21.45401400738087, 25572.121605208333)
138.5, (-16599.23240552315, 21.74021427168488, 24482.888007485763)
139.5, (-16169.951982479071, 18.13482465409264, 23286.536381622067)
140.5, (-15862.148396075569, 17.98798539814575, 22597.755329600826)
141.5, (-16312.6960698387, 21.87466038120882, 23457.7065994835)
142.5, (-14630.52204119052, 19.682164158576526, 21528.365043278016)
143.5, (-15331.690432154901, 20.93004138292785, 21700.94047500571)
144.5, (-14405.05510647476, 19.012631429971343, 20828.218012429603)
145.5, (-13947.137415588873, 19.764929683011417, 20459.5674864506)
146.5, (-13947.073198157834, 23.010471297317228, 20757.286729349555)
147.5, (-13278.836746224913, 19.508077274863076, 19733.522929230865)
148.5, (-13776.187025577205, 20.912984223398585, 19953.13812051314)
149.5, (-12311.33140098038, 20.61711611875964, 18614.12294510758)
150.5, (-12925.190253756762, 21.01923209300299, 18829.46319666554)
151.5, (-13633.010952915674, 18.07696317550375, 18849.441664566893)
152.5, (-12408.591030805828, 19.54276915415958, 17811.856003780576)
153.5, (-11966.625945312762, 21.721591759676574, 17485.7849779129)
154.5, (-12528.25700967696, 24.235596316008316, 18283.811267357836)
155.5, (-11064.799354647159, 18.96018577546848, 16414.964676402513)
156.5, (-11626.158199773328, 23.12354716508651, 17002.963918750025)
157.5, (-10314.390793428342, 19.632187603862594, 15296.016836825225)
158.5, (-10119.982574731699, 21.827168094545097, 15427.654230303928)
159.5, (-10008.527979200313, 19.508689538852362, 14955.28682774668)
160.5, (-9091.44976092484, 18.680512603217576, 13877.76646347618)
161.5, (-9591.601518474628, 19.499953229773123, 14225.652631525561)
162.5, (-9427.984147284755, 19.344293908874512, 13764.052697799667)
163.5, (-9186.565795929495, 21.448389527284824, 13565.767702847543)
164.5, (-8502.07317535808, 17.881122627663334, 12743.180287506788)
165.5, (-8762.04963070879, 18.297352208097493, 12875.894216458033)
166.5, (-8680.86591637515, 16.44113138827347, 12410.387169479265)
167.5, (-10554.406302646948, 18.620036956241574, 14098.737874011285)
168.5, (-9565.191913235376, 16.559916244733017, 12864.21163774708)
169.5, (-8821.702452856634, 18.645797356276027, 12233.873883481969)
170.5, (-8532.131234255601, 18.60095175435208, 12026.811698474226)
171.5, (-7894.125406162464, 20.959210053569514, 11729.519554040364)
172.5, (-8046.196143418338, 17.997652574411443, 11267.755912181563)
173.5, (-7658.6032940943, 17.299014085903714, 10970.475011993993)
174.5, (-7148.757728485241, 16.532181665558472, 10357.820994664353)
175.5, (-7223.100329107254, 16.68774466979363, 10366.939460263977)
176.5, (-7292.9353569668465, 19.11854242658309, 10387.010254408784)
177.5, (-7623.520654904421, 18.38691457276968, 10416.77935016401)
178.5, (-6845.446453305626, 17.092296436957483, 9728.718665443077)
179.5, (-6696.887901075847, 20.088608298741708, 9770.621297547004)
180.5, (-6396.339242710333, 18.435829834741757, 9392.14963707046)
181.5, (-6440.90300823817, 19.84679045226578, 9401.739258488355)
182.5, (-6353.736503794963, 25.232602623039195, 9486.275878019325)
183.5, (-5873.039047671659, 19.983820707255603, 8669.935662893691)
184.5, (-5661.469388326105, 23.12940600345322, 8712.983033017332)
185.5, (-6271.6656318776195, 22.270579557007647, 9162.381217911327)
186.5, (-5804.3332641094785, 21.72059894160474, 8683.230162601518)
187.5, (-5969.099453608319, 19.708323030719278, 8579.611237561554)
188.5, (-6410.559899760379, 20.685715599390583, 8846.091914400109)
189.5, (-5741.223583465843, 22.370304179974543, 8286.113299450764)
190.5, (-5763.459183816588, 21.841342520148977, 8259.809274674686)
191.5, (-5400.838704971542, 21.14313534213056, 7965.925017228464)
192.5, (-5887.337723651253, 24.05740532813917, 8432.539443728803)
193.5, (-5353.1709294751, 21.613176223929088, 7671.805997307018)
194.5, (-5662.776417985831, 21.203020612303398, 7874.380059142325)
195.5, (-5107.837659700347, 21.08735370740584, 7318.579947505423)
196.5, (-5042.697791126738, 19.443562442386842, 7217.412283995431)
197.5, (-4791.643894833677, 19.031968755638584, 6876.526462853804)
198.5, (-4734.133175322875, 17.683516031986645, 6694.427372964045)
199.5, (-4533.943850044839, 18.772919836406576, 6628.37845622644)
200.5, (-4366.724400679188, 18.486395423922275, 6339.993677850687)
201.5, (-4976.8571060503755, 21.780429442928163, 6984.020238492058)
202.5, (-4546.813206017609, 19.047014087987023, 6507.839335781886)
203.5, (-4499.052801712497, 18.594311180796, 6342.060221673348)
204.5, (-4486.368039329699, 19.446181345723108, 6339.412414180612)
205.5, (-4228.679278015177, 18.31299347945639, 6078.165247112189)
206.5, (-4465.1494049977855, 22.991083826068202, 6296.96928378875)
207.5, (-4232.313814094383, 22.967124472034044, 6093.773423732685)
208.5, (-3909.4174117105613, 19.0126178327341, 5642.323975747695)
209.5, (-4145.4000627231535, 20.187318327206494, 5806.771359426755)
210.5, (-3432.05447480923, 18.129289787497875, 5119.394052153077)
211.5, (-3639.169914267937, 18.46343638831899, 5273.486721254451)
212.5, (-3388.5050599144806, 19.749389305019708, 5108.719336517655)
213.5, (-3413.3658125581856, 16.8507552859338, 4978.951199907938)
214.5, (-3300.716859878299, 16.63639467439064, 4898.075745391036)
215.5, (-3447.9013116421265, 15.254316695030617, 4952.574177647339)
216.5, (-3282.560773650113, 18.479563326482047, 4860.9765045897075)
217.5, (-3063.9452621320047, 17.104166487467474, 4586.051376071553)
218.5, (-3252.030098697939, 16.252590716642064, 4667.358130561759)
219.5, (-3251.5872987115936, 20.536031723642505, 4806.50477417331)
220.5, (-3086.4992655188958, 16.85700407936873, 4466.655513150579)
221.5, (-2925.269724132083, 17.633656264665643, 4409.991435838332)
222.5, (-2920.540109180308, 17.695987467137453, 4346.4170650576425)
