q, (a, b, c)
1.5, (-462484953594.76117, 1078182.9370482475, 462479593636.7231)
2.5, (-119981505132.14275, 425603.32917231775, 119978943708.37936)
3.5, (-22799215.95687597, 46.13840481614376, 20173603.133795753)
4.5, (-19042434.474636145, 27.149996321936843, 15532468.080355434)
5.5, (-17850666.048434507, 42.54855811670375, 15657444.27619474)
6.5, (-12477022.03291489, 18.976660877926715, 9801993.573822789)
7.5, (-8858237.043449357, 12.704802604584149, 6476105.519807121)
8.5, (-8804152.835482657, 16.789496619200946, 7073036.836730723)
9.5, (-6132322.816093344, 12.204355310947717, 4705344.256778077)
10.5, (-6488389.16414197, 8.248337788339311, 4539151.32556676)
11.5, (-5638173.822684676, 10.592855130245221, 4192405.8229393237)
12.5, (-5301777.040678614, 6.959928704975179, 3642764.9484085618)
13.5, (-4798879.91886757, 7.850910595707866, 3456508.195983204)
14.5, (-3255029.335347905, 8.142673486068885, 2467956.4106655386)
15.5, (-3286763.9268801226, 4.7395697295868375, 2171069.1647902476)
16.5, (-3486350.944426325, 4.474524274384491, 2272660.512571184)
17.5, (-2949764.1324787796, 5.339642606321797, 2040611.0449963775)
18.5, (-2454318.7108320273, 6.125887538203668, 1823516.1842530177)
19.5, (-2102308.9905241705, 4.382901177992235, 1426041.2487136496)
20.5, (-1934468.3135307587, 4.214936486055894, 1288774.1706921016)
21.5, (-1713583.9548129225, 4.155647501745505, 1145477.8706489806)
22.5, (-1417687.7342804882, 3.434253256197738, 900561.9360321773)
23.5, (-1155976.9008507458, 4.991078667770394, 879343.6613314141)
24.5, (-968452.3454717009, 3.671841468370599, 658306.351371668)
25.5, (-764193.7586970896, 5.539546561204671, 637811.3447311274)
26.5, (-692617.659462355, 6.318070449132363, 600965.8167949159)
27.5, (-559538.191920358, 8.526157488458711, 551263.3455449323)
28.5, (-618523.8557641235, 4.760526220609866, 500850.06699318386)
29.5, (-566631.8770781074, 4.081386276894318, 419754.4023429278)
30.5, (-564543.486552474, 4.001287445457922, 414392.86294840736)
