q, (a, b, c)
1.5, (-22379871.679865167, 46.39018585434073, 20683035.16253573)
2.5, (-43768692.49941274, 36.01684205695071, 37732287.07029483)
3.5, (-40931587.09498518, 74.77537537869117, 38994866.35260675)
4.5, (-17116503.068280898, 19.424188583263213, 14898163.812245758)
5.5, (-20873552.14075754, 16.55272602929972, 17998981.492128953)
6.5, (-12278323.02459814, 18.692779559172223, 11656295.753013408)
7.5, (-10345598.585615877, 15.604961264293951, 9488353.461898416)
8.5, (-16316960.179047393, 75.39251101380482, 18027637.279576175)
9.5, (-7390694.87156364, 15.994409864488814, 7722750.667354071)
10.5, (-9210303.013547549, 7.5319318536653, 7305885.922820584)
11.5, (-9963956.689719563, 5.032973165891552, 7084850.7898337)
12.5, (-8245921.541701017, 4.8815402950783335, 5867165.841303679)
13.5, (-8397708.506114354, 4.179655779964462, 5809332.485477143)
14.5, (-4543880.33586976, 7.742000644916309, 4280184.562070017)
15.5, (-5217603.846918463, 6.247327711970914, 4402486.502243756)
16.5, (-4238070.508554783, 6.777110492819139, 3657433.043067682)
17.5, (-3463870.7775081573, 9.001428788055374, 3190645.6677711117)
18.5, (-3099439.33141792, 5.925302043674177, 2573242.3080541277)
19.5, (-3082991.9147985857, 6.152786519164103, 2550487.37611888)
20.5, (-2823850.7788189077, 7.291126408674779, 2439533.54134042)
21.5, (-2629098.7770322664, 5.795437840856865, 2140400.8042250704)
22.5, (-2562686.65716248, 5.50478204185086, 2080837.6545124073)
23.5, (-2424282.5430714423, 5.1825512374905855, 1949585.6987705894)
24.5, (-2245258.245580141, 5.447038544108777, 1883913.4380173262)
25.5, (-2078495.5207695225, 5.474524335023498, 1752011.9705066695)
26.5, (-1520154.6485176384, 7.7389466846512285, 1484258.9674289492)
27.5, (-1704991.0746493528, 5.644805648227157, 1477955.7504624873)
28.5, (-1557238.3637243512, 5.441562168134567, 1376459.6757579737)
29.5, (-1522265.9272606152, 4.357308935942682, 1261009.636428501)
30.5, (-1606449.0467025912, 3.878007373966326, 1285730.4043265434)
31.5, (-1549149.5915588534, 3.8812337320549126, 1220998.7295922767)
32.5, (-1197544.047944204, 3.976086945085795, 1015210.248655514)
33.5, (-1013969.7552451919, 4.710572432037674, 939319.4177623922)
34.5, (-1231319.9623138674, 3.9090740910112585, 1037068.9050137842)
35.5, (-1010865.7360874515, 4.1898668986943965, 904389.4774075858)
36.5, (-945062.7741032839, 4.6494683405945585, 873977.0946496294)
37.5, (-983126.4644805907, 3.4499815070310027, 808488.4751850393)
38.5, (-798143.8311705432, 3.9963275894730987, 715525.9997995445)
39.5, (-941513.062422002, 2.989614962848596, 721892.0321584078)
40.5, (-750224.9004591753, 4.0290166377062215, 684486.2868495322)
41.5, (-798430.4556782534, 3.4057078551719, 667107.2878274932)
42.5, (-781232.2341579511, 3.7188678990550232, 672662.7368375787)
43.5, (-796431.9778789054, 2.565050739364485, 595469.435978168)
44.5, (-622986.5014998323, 3.08255199246081, 530344.0241692398)
45.5, (-587060.4254638251, 3.22844253683199, 506183.7791820061)
46.5, (-585801.1032331941, 3.1667201895639283, 480021.7951123109)
47.5, (-542845.7878988624, 2.9118396015788535, 450652.80819355836)
48.5, (-516395.6524093468, 3.0431566171694366, 438457.5237592504)
49.5, (-544603.2664277707, 2.7081495779213767, 436821.448739495)
50.5, (-499671.8491901662, 2.851577251989368, 411909.32555803604)
51.5, (-517770.0747346331, 2.26825850567103, 382668.9501040306)
52.5, (-408582.53266871744, 3.168517282056443, 364623.5515748094)
53.5, (-428679.9816176005, 2.458169581139802, 337433.5620627783)
54.5, (-427969.90057662234, 2.403490693330562, 332579.1428217012)
55.5, (-377888.6792348762, 2.8348584872912617, 318188.80374459777)
56.5, (-380537.46997822647, 3.0026553272051753, 324022.76112134336)
57.5, (-392259.8676986304, 2.490461217672389, 304290.96923148335)
58.5, (-356949.6344392838, 2.3288173953441755, 276974.09604259016)
59.5, (-310353.25820912735, 2.585598960302711, 259892.61836150815)
60.5, (-308511.4011769788, 2.5268593391015366, 251128.913485317)
61.5, (-327513.07739782264, 2.4598612079062816, 258193.69201427436)
62.5, (-272662.98586818116, 2.7796550869505086, 233900.72510406128)
63.5, (-258656.3375467116, 2.8971322705701597, 227378.60181209404)
64.5, (-241573.75714414494, 2.9131754550408346, 217469.7030522016)
65.5, (-263939.67453198397, 2.1909148419351667, 209402.6794253993)
66.5, (-243208.33622983066, 2.577095305978168, 204088.1480991709)
67.5, (-215519.62741269713, 2.5050101396852344, 184786.61856866404)
68.5, (-196372.83752437404, 2.61410543411491, 174713.99971470435)
69.5, (-192771.50925582866, 2.6890824575518026, 170208.34636873606)
70.5, (-178865.66670391394, 2.748147570478731, 163722.87122168203)
71.5, (-163738.02539960988, 2.9715394025999684, 157520.946564974)
72.5, (-171107.70913695727, 2.281418984401387, 146935.86532973975)
73.5, (-165753.55419755346, 2.2340303525224736, 144899.25119826544)
74.5, (-182384.808064352, 1.9189395196274703, 143412.9029187359)
75.5, (-166071.25533983103, 2.0951148137553104, 137913.27313571676)
76.5, (-153063.79622371105, 2.3521893779469427, 134090.83228412305)
77.5, (-138632.6425842258, 2.5299398171103027, 124832.82690945314)
78.5, (-133003.2846120817, 2.823737370879246, 126901.50075747998)
79.5, (-146243.98180686095, 2.055419276612458, 118826.62128926237)
80.5, (-117621.3259422335, 2.6286011825972633, 109538.12038749405)
81.5, (-116792.87896427517, 2.4599772043872634, 107212.64694354031)
82.5, (-110587.33730098727, 2.384609001636239, 99366.16892402312)
83.5, (-96792.61667167098, 2.740519044564822, 95841.10143591231)
84.5, (-96552.19978251017, 2.473868682754564, 91532.26416385538)
85.5, (-102251.0303792457, 2.3582262657858637, 92427.1124378606)
86.5, (-89567.76366735765, 2.7779850796717827, 87795.05611383278)
87.5, (-89916.022093208, 2.3120668135833764, 80008.33766213845)
88.5, (-95644.41676467688, 2.159917025189698, 80826.51893613431)
89.5, (-77859.551427398, 2.6309653676777667, 75047.2174134396)
90.5, (-80314.42780616875, 2.492975781437734, 75047.49447025104)
91.5, (-73580.93017849902, 2.4509629300516305, 70531.61057109844)
92.5, (-69748.56014282994, 2.455002524175911, 66335.13491932068)
93.5, (-76567.54678627952, 2.191622028124358, 68484.68182670616)
94.5, (-64894.289680836875, 2.361875616972637, 60496.88806734118)
95.5, (-64569.25277606093, 2.2784798315549284, 59619.4671992289)
96.5, (-67923.15355168167, 1.883425301916057, 57051.1916665889)
97.5, (-64619.04206069125, 1.9267273098082442, 56219.7717023643)
98.5, (-61583.84752666652, 1.9381820965544825, 54041.40251576304)
99.5, (-58108.955000727234, 1.9238827691904108, 51124.69820750245)
100.5, (-62140.47413950269, 1.7940316613550285, 51351.64301649027)
101.5, (-52566.40978840833, 2.0468941431040166, 47532.75851591918)
102.5, (-50126.64276137059, 2.0174752576415766, 45674.304440166256)
103.5, (-46746.79123122839, 2.1860484157144193, 44480.8893895297)
104.5, (-42061.86386613569, 2.0474363177776036, 40284.137905009105)
105.5, (-39942.28875574872, 2.2040303075035452, 39959.36037185871)
106.5, (-41113.66865694598, 1.9337194685470918, 37873.840125919094)
107.5, (-37979.33957999788, 2.0687335027756464, 37149.87733326607)
108.5, (-36374.42940577227, 2.024457770708322, 34905.068783604096)
109.5, (-33777.759569588954, 2.2917487049561087, 34046.311862700124)
110.5, (-30623.5904381207, 2.342684499736108, 32478.359020584106)
111.5, (-28206.895894006855, 2.501489275956379, 31141.351094503694)
112.5, (-26067.303778852092, 2.4690790295450267, 29607.037203567612)
113.5, (-25418.533195013315, 2.401607860176439, 28675.973195152717)
114.5, (-25306.305588279512, 2.4022746995639137, 28207.340704608043)
115.5, (-24306.708432825457, 2.2501283248481516, 26298.660223488263)
116.5, (-20982.012963367513, 2.919780409732402, 25371.537521891096)
117.5, (-23419.58826538956, 2.145651452437593, 24202.833369897136)
118.5, (-22320.393873290788, 2.227248986764257, 23145.416948609563)
119.5, (-19278.553147271097, 2.5289505773443044, 22119.402914131828)
120.5, (-18689.681304682024, 2.4134327258654076, 21051.580634838712)
121.5, (-19131.372457007266, 2.233561617651651, 20836.824441975885)
122.5, (-18868.84195531062, 2.295271473241349, 20596.01856060995)
123.5, (-17450.121133966495, 2.172670067056766, 19194.04367182151)
124.5, (-17334.82456664554, 2.167887398298355, 18764.079448661414)
125.5, (-16752.80379485848, 2.3216672633052435, 18075.613451457517)
126.5, (-15901.555611382588, 2.3006801429578916, 17347.56364506566)
127.5, (-13275.087886601761, 2.6643592723327343, 16204.00842735352)
128.5, (-14917.047228760095, 2.083779608754341, 15972.097274003356)
129.5, (-13715.711089703407, 1.9719619676704585, 14870.617488159316)
130.5, (-13668.372366751126, 1.9915169999389488, 14531.135466939022)
131.5, (-13738.495888354424, 1.9047731422718053, 13970.021925394802)
132.5, (-11053.970706016811, 2.2988395073977643, 12878.644701380928)
133.5, (-10690.34167679523, 2.3153674722958346, 12638.7904986316)
134.5, (-10955.243174220512, 2.0528440391498495, 12176.664695361049)
135.5, (-9830.821926334738, 2.1335353921325155, 11319.154385685983)
136.5, (-9827.479619059804, 2.025287955063504, 10914.818274126392)
137.5, (-9149.888832903915, 2.1447381612563436, 10520.305509739088)
138.5, (-9352.803340729479, 1.8390699713899974, 10109.651833038524)
139.5, (-8764.548656917214, 2.038046893635968, 9850.686172216025)
140.5, (-7807.506945777582, 2.1408052670828983, 9316.531202455244)
141.5, (-7882.329719951998, 2.040962331403304, 9073.624079308387)
142.5, (-6698.662476637828, 2.2352125285561164, 8352.764146382786)
143.5, (-7620.509836750933, 1.6584270847441829, 8122.634360208216)
144.5, (-6662.156002832818, 1.9536859383992242, 7976.157997761845)
145.5, (-6616.989565208007, 1.8092589693401817, 7587.77846411851)
146.5, (-5074.313737460588, 2.494018135489005, 7226.382927080518)
147.5, (-5344.219765986186, 2.03630789241503, 6710.485655913824)
148.5, (-5687.510572489227, 1.74245816420957, 6463.819925303663)
149.5, (-5513.900700168751, 1.6919290846878539, 6220.211964218724)
150.5, (-5384.901816984952, 1.6462817151317102, 6039.442006981917)
151.5, (-5098.799352148909, 1.7867289726173703, 5749.034622299934)
152.5, (-4214.958146100943, 2.0365305495967108, 5299.307257548318)
153.5, (-4705.836344324289, 1.6563016454741062, 5234.405801472838)
154.5, (-3860.5551261689893, 2.055720781726583, 4923.886330503259)
155.5, (-3525.057654647874, 2.1821313821463537, 4739.105305852919)
156.5, (-3456.2083981393394, 1.9870258952044644, 4496.844741294535)
157.5, (-3432.2397499306153, 1.8703394996929767, 4277.062239678529)
158.5, (-3293.588721435447, 1.9524194404656632, 4174.908834314677)
159.5, (-3044.5206723128913, 1.8613146028643703, 3878.7043850009327)
160.5, (-2797.7733573310534, 2.096872212023774, 3796.6248518257503)
161.5, (-2756.816561269005, 1.903352251207111, 3583.9058724330102)
162.5, (-2787.4879841657066, 1.745673388426336, 3424.6720757807557)
163.5, (-2581.4536992866497, 1.8330580312605087, 3311.278916480984)
164.5, (-2266.525140908168, 1.887463119811083, 3130.865698574008)
165.5, (-2177.0483244164925, 1.9592252369257563, 3003.0760185292247)
166.5, (-2022.8374064170482, 2.032428778707086, 2846.9159607507777)
167.5, (-1812.7097942581438, 2.3899692939253128, 2759.5046211609156)
168.5, (-1778.8045020424343, 2.0831757327397287, 2640.038182136443)
169.5, (-1753.3217501314998, 2.0982169332415292, 2516.0210670756687)
170.5, (-1643.5292032800985, 2.1012113168896813, 2426.2333739110104)
171.5, (-1664.367982003303, 1.9629194049551693, 2304.47804630234)
172.5, (-1603.0137147801365, 1.8968451384431153, 2222.0926063076604)
173.5, (-1623.6225314598605, 1.638775693271914, 2118.6171009280333)
174.5, (-1309.4516251075006, 2.302791727867317, 2039.3356148388548)
175.5, (-1369.1913503707494, 1.9938586069716002, 1966.3681223561211)
176.5, (-1227.8568050738988, 2.1041665707926693, 1878.2339425546586)
177.5, (-1167.514434746411, 2.0710531065992024, 1822.0858523433144)
178.5, (-1149.9918534208298, 2.0039847326498395, 1730.001052553773)
179.5, (-1059.6474420820734, 2.098080348864286, 1652.1227810610283)
180.5, (-1170.7679472632997, 1.7987846143783621, 1621.5278417403636)
181.5, (-985.6580657976141, 2.31785876677596, 1542.1079164316707)
182.5, (-901.9327549447532, 2.371296161561249, 1494.0254127641194)
183.5, (-723.7785618620774, 3.2250526648181084, 1470.7651661261957)
184.5, (-897.7936410574438, 1.9506089429771052, 1405.5729113215368)
185.5, (-815.5948211757446, 2.3250963272177243, 1355.3493983244994)
186.5, (-776.8382468105307, 2.3208689487076164, 1287.0547960786994)
187.5, (-815.9606337795348, 2.070237580108358, 1256.228519733301)
188.5, (-805.8372606612515, 1.972512060748399, 1226.149948090168)
189.5, (-769.8283087196984, 1.965512770437133, 1190.2322176417472)
190.5, (-782.4661024377049, 1.9373680255602665, 1168.8024311067275)
191.5, (-719.1577243713167, 2.223394216218225, 1124.6657066313946)
192.5, (-713.835409447744, 1.9583211900645885, 1112.1728188510663)
193.5, (-645.0015443421045, 2.135846487947654, 1031.7475866121238)
194.5, (-656.793304994078, 1.9239806317236727, 1007.5578079080633)
195.5, (-592.9800089802937, 1.978474619312412, 985.2118543521317)
196.5, (-581.3036527337791, 2.1873996374145994, 977.0684067243346)
197.5, (-660.9130437396989, 1.8304532335721206, 956.5302147077346)
198.5, (-529.0840427549402, 2.2278960711316955, 911.2373846562733)
199.5, (-517.9646296533562, 2.3262981504357048, 890.7104543296547)
200.5, (-504.3407834859969, 2.537106356633615, 876.7308841705843)
201.5, (-566.9882394956275, 1.9923440737127465, 858.3796375877595)
202.5, (-501.0290566361742, 2.235022864400148, 826.883311640132)
203.5, (-526.6482771950957, 2.0006405492339177, 800.7261663081831)
204.5, (-445.37729195042937, 2.2960669359957606, 777.3192382991083)
205.5, (-477.47139820586534, 2.1059038852772507, 767.0403075375455)
206.5, (-444.05312161646833, 2.2298617887322543, 742.2070675908551)
207.5, (-422.7317886328043, 2.6320757320341004, 744.8311277153814)
208.5, (-437.13321993449364, 2.165227464468611, 716.7142761840217)
209.5, (-407.6594951578068, 2.3804489799360877, 697.9400457294025)
210.5, (-379.17954101356435, 2.4581600033524316, 678.4722390534588)
211.5, (-410.32614609482266, 2.1104984460004386, 669.177427800035)
212.5, (-396.196935977507, 2.207632511520482, 652.7236200896351)
213.5, (-347.05167388266466, 2.594058696530442, 634.6574488301189)
214.5, (-402.97926876859094, 2.0202046969223213, 631.9902877229416)
215.5, (-356.512183158121, 2.1183092813246236, 609.988035405966)
216.5, (-367.74372612711653, 2.066088227932098, 597.4200333843883)
217.5, (-325.62907280115087, 2.3502405244418587, 582.2487216089976)
218.5, (-338.35795216517965, 2.3661816848025623, 572.1787222116886)
219.5, (-311.5969810617129, 2.2215917624445356, 556.2375095951703)
220.5, (-334.7319795953823, 1.988783368233175, 554.2836680144691)
221.5, (-352.33333821606794, 1.911139694734208, 547.4895707823899)
222.5, (-321.7409542380048, 2.04484172393054, 532.4355561573597)
223.5, (-309.3733420971084, 2.185182577299659, 525.7187800042054)
224.5, (-322.0407914536219, 1.8565509238936564, 504.41203875104884)
225.5, (-284.01005834976024, 2.3233024618257745, 503.26127306477025)
226.5, (-296.8352516339533, 2.0001174093303415, 488.17297073508297)
227.5, (-302.88027303759054, 1.8841688211462597, 482.80993479778016)
228.5, (-282.9914029805478, 1.9147612532105762, 475.9545849746332)
229.5, (-257.8847485881198, 2.1045672280040595, 457.74611773283476)
230.5, (-267.8257977707338, 2.223430317702803, 463.04276064803645)
231.5, (-279.48945170027093, 2.0159231286925756, 452.9703132762557)
232.5, (-258.61296898481714, 2.108431498906996, 443.57022871924056)
233.5, (-246.74085598108653, 2.3102856854316647, 437.56655425588445)
234.5, (-236.13489636157024, 2.2899419414154663, 427.37953667218)
235.5, (-246.77276729401765, 2.157870314599082, 420.95824948762794)
236.5, (-239.06466755112734, 2.134820925785685, 416.30318528778787)
237.5, (-225.6856741682726, 2.201442458173632, 403.44592582906466)
238.5, (-236.73363173219823, 2.1040893154602385, 399.9114084228645)
239.5, (-219.49618004517865, 2.2466912241733517, 391.87754020687134)
240.5, (-241.86259493654748, 2.1096072042661786, 397.49096050745027)
241.5, (-218.32403547160047, 2.0937636276893903, 379.64889552714664)
242.5, (-239.48260368071746, 1.8652579053090017, 382.3521518327854)
243.5, (-205.91142267357984, 2.517874345215646, 376.46398514889927)
244.5, (-215.1139095657016, 2.159619266672724, 365.3058220006005)
245.5, (-205.72351294070802, 2.1440147169142048, 361.53122229051843)
246.5, (-198.71893661288058, 2.227222459691215, 355.17054960170054)
247.5, (-208.3023786455469, 2.0079991899176526, 353.32913589057495)
248.5, (-193.31915332496618, 2.191575983963984, 342.93556642196137)
249.5, (-194.13821190732784, 2.180108027132211, 337.3452043468399)
250.5, (-194.22784035285076, 2.0396301519964717, 337.6047383580537)
251.5, (-177.4261968341526, 2.1730268586044788, 323.66761036712165)
252.5, (-163.86922608092246, 2.5880908804797844, 324.1508460905256)
253.5, (-173.48799508673, 2.237462550032208, 314.20201886971597)
254.5, (-169.06791905350883, 2.1127983215368182, 311.2195069031445)
255.5, (-175.6680942263944, 2.094325537080857, 314.0296394399026)
256.5, (-176.7754833348781, 1.954460575815991, 305.2542308307088)
257.5, (-180.1555925520983, 2.048867790936305, 305.67479204697725)
258.5, (-162.7569633633546, 2.0668291992231342, 293.07367830504296)
