q, (a, b, c)
1.5, (-141595367.71207634, 3235.308700886606, 141539003.64856088)
2.5, (-3410393.241687052, 53.69727905358501, 3194791.58743807)
3.5, (-16163055205.528559, 496559.1154594128, 16163030339.541695)
4.5, (-51643236.53587755, 898.456190350725, 51421473.62747112)
5.5, (-880263174.3823566, 10036.886331797665, 880000684.7484217)
6.5, (-4321185.212944666, 35.05413017664237, 3875541.4895298714)
7.5, (-9966867.774624227, 105.277033220162, 9525780.26657335)
8.5, (-6177513.633648108, 27.088204053820956, 5254360.816127988)
9.5, (-5587931.74047198, 53.78760192154709, 5189726.2473374)
10.5, (-4855017.24276039, 20.87525260600096, 3859629.3629640546)
11.5, (-6341523.437035788, 17.365119890370973, 4757093.045522436)
12.5, (-3643530.2094999906, 21.84893695187101, 3121242.7591582537)
13.5, (-4009582.3620021488, 32.68818988344078, 3732762.33143355)
14.5, (-2474459.7454796876, 11.492743023582937, 1924084.714237697)
15.5, (-3145520.971509631, 16.526467028627902, 2439377.8567842445)
16.5, (-3734918.4904135736, 37.200905127093385, 3416426.5451300303)
17.5, (-2760992.6171102435, 18.25761826909522, 2385496.392873174)
18.5, (-2956546.7912496715, 13.95260027791683, 2320375.1927971044)
19.5, (-2573277.5878619435, 15.3280575561375, 2163142.0970887733)
20.5, (-2148717.113199455, 14.61621911351178, 1791756.2514960493)
21.5, (-1763506.418616192, 12.727379683086545, 1437207.5416921908)
22.5, (-1632373.8511142333, 16.488623089709314, 1465864.4990739946)
23.5, (-1696606.5008925821, 18.500276626296007, 1518579.529925645)
24.5, (-1736163.7741087342, 17.761998278055188, 1482664.4908437398)
25.5, (-1920233.6850748505, 16.760607495574757, 1624478.8979839364)
26.5, (-1755793.9670649755, 17.20481313238511, 1504317.563542644)
27.5, (-1530673.747060532, 12.500314964102868, 1255007.2897031659)
28.5, (-1429006.5902017455, 13.071971159954755, 1187417.236368729)
29.5, (-1818363.5340722522, 12.80579026380607, 1469876.4714856367)
30.5, (-1365187.4308651385, 16.092956721366377, 1202304.9185614125)
31.5, (-1335069.281819404, 18.939568639458095, 1216881.8757983507)
32.5, (-1467351.4969826, 17.14919974797951, 1321951.0999144474)
33.5, (-1374095.3472358722, 22.117066396721114, 1226689.4613061426)
34.5, (-1292718.2950062577, 14.511816135357046, 1062441.6972354401)
35.5, (-1141768.0718276633, 17.67306693483183, 1001049.6895085077)
36.5, (-1108130.5059817003, 25.21736622798578, 1017268.2056576243)
37.5, (-1106505.268042654, 18.29909697759051, 973013.5109846476)
38.5, (-821931.9262375712, 18.1280167727632, 748073.0912675426)
39.5, (-982642.7187033161, 22.963370174192004, 899993.2424939405)
40.5, (-1023865.0819508921, 21.13976033305, 931030.955124729)
41.5, (-887434.6380016952, 17.205567913412263, 778080.5637591183)
42.5, (-776277.1353661433, 19.92989771946059, 714728.5298748866)
43.5, (-893556.0310832196, 24.996256196572748, 835999.9049802985)
44.5, (-794236.4567053239, 20.86998574330201, 734550.5004179233)
45.5, (-821012.574503441, 22.77426033479063, 755607.537346398)
46.5, (-674415.6943890448, 21.008455286633133, 630837.3368302993)
47.5, (-757996.8982753076, 27.513049529802263, 731158.7267254676)
48.5, (-621307.761620975, 20.94372039081253, 587482.0658818405)
49.5, (-609898.215551869, 21.591807467291847, 580827.3148913012)
50.5, (-670318.2578433319, 24.549925318702662, 642093.1092805292)
51.5, (-581355.4081627198, 19.513839301015757, 543773.7167150577)
52.5, (-689751.5124570967, 19.20351023365243, 617491.5204968229)
53.5, (-642943.8291885767, 20.602056909178373, 587150.3024319796)
54.5, (-580947.7743003393, 18.84507671028895, 523227.5600472588)
55.5, (-546907.8008102747, 17.7244877249773, 482355.40743819857)
56.5, (-599552.8518476309, 20.262507973319348, 537768.7032754553)
57.5, (-587090.0701948587, 24.067046153147103, 546918.2060750131)
58.5, (-590961.6964212167, 22.77425620762955, 542783.4760732523)
59.5, (-663798.3107708731, 22.48815564522902, 582686.6156460867)
60.5, (-631130.3336872688, 22.255615319653714, 569181.4539029007)
61.5, (-503375.4899858304, 21.040510538798717, 454824.57904266345)
62.5, (-478820.3122912927, 23.301063788880352, 446149.6971690663)
63.5, (-421713.5400683311, 22.72171552156213, 407331.05055066786)
64.5, (-434068.8518915635, 23.59968561508934, 423657.64176817244)
65.5, (-397979.02802379744, 22.445396594410433, 375963.3276753854)
66.5, (-475764.2170359647, 23.546794151506134, 443250.4539013674)
67.5, (-393158.34981867403, 21.718902916810467, 374362.8309339728)
68.5, (-417353.540565621, 19.984759707740483, 375985.5222000008)
69.5, (-442713.403268452, 20.695655442136427, 392929.92461476417)
70.5, (-408181.07831221574, 21.04500736253919, 370025.0273152997)
71.5, (-324421.2627210138, 18.295595138087478, 297630.82836002624)
72.5, (-373548.77855218074, 20.39804303142153, 335556.1461351514)
73.5, (-397709.33372449246, 19.50519049026427, 353337.89055759046)
74.5, (-439522.0485003647, 21.353838240061496, 386105.10891513474)
75.5, (-487102.49623521994, 24.786058815549957, 423491.6931547963)
76.5, (-413709.68641056196, 22.503837713628894, 364851.7591395864)
77.5, (-397809.8522624326, 25.99644562289299, 358960.56293061416)
78.5, (-394363.6188690507, 22.337958515061878, 350074.2078796032)
79.5, (-314130.1320375449, 20.410867105887583, 280558.3497822102)
80.5, (-320673.6162201834, 21.424467680345, 289873.620991287)
81.5, (-292848.18344329105, 19.619679834543252, 260770.5511907173)
82.5, (-288014.76582865114, 20.44273515352485, 258048.43921019946)
83.5, (-243270.4866534178, 17.548346736254278, 217743.44221331802)
84.5, (-253407.4961314159, 17.410387550703977, 225879.07636014128)
85.5, (-301532.2945750015, 18.88289536541867, 263264.98085752595)
86.5, (-260540.05134599961, 19.66851911043773, 233277.12805871182)
87.5, (-248389.95374575787, 20.051669264938187, 224593.6941120293)
88.5, (-237665.52933302557, 19.23700198862739, 217310.17075256488)
89.5, (-212519.30131558244, 18.133178846351253, 189437.079377584)
90.5, (-234929.4986257953, 20.125251799241575, 212685.50448584236)
91.5, (-206152.3260827619, 18.04437280771564, 185197.70960236856)
92.5, (-220227.7643681194, 17.71766962451477, 195226.3190359942)
93.5, (-198793.0012203531, 20.27909436717721, 181636.19338585332)
94.5, (-210882.2991796058, 19.65485275137992, 189755.49186207494)
95.5, (-215563.91096616932, 17.287092567003143, 186737.40871198685)
96.5, (-186429.41471036858, 19.130246119004884, 167827.20808563477)
97.5, (-174523.41094345768, 17.20607141635823, 154979.12874106027)
98.5, (-189341.65935789188, 16.023142151148473, 164892.7440724152)
99.5, (-229124.47428577085, 19.75641352137034, 201253.3309112477)
100.5, (-177286.85040346484, 16.248424993124814, 154043.42599634072)
101.5, (-162780.44598481138, 15.859767371936806, 142809.26301941273)
102.5, (-147305.68947207817, 16.526459115828427, 131897.8108680634)
103.5, (-166806.72478399414, 15.91379796101097, 146283.02988372324)
104.5, (-155377.98499788914, 16.304146674128756, 136556.16902597807)
105.5, (-160652.193121696, 14.761428201221833, 137497.94992520768)
106.5, (-161856.7540421368, 17.35687212186463, 142528.04353095393)
